ID;Geslacht;Persoonskenmerken;RegioS;Perioden;Personen_1;PersonenMetPersoonlijkInkomen_2;AandeelPersonen_3;GemiddeldGestandaardiseerdInkomen_4;MediaanGestandaardiseerdInkomen_5;GemiddeldPersoonlijkInkomen_6;MediaanPersoonlijkInkomen_7
1289;Totaal mannen en vrouwen;Totaal personen;Boekel;2013;9.8;7.6;100;27.7;26.2;26.2;22.0
1290;Totaal mannen en vrouwen;Totaal personen;Boekel;2014;9.8;7.7;100;28.5;27.0;25.9;22.4
1291;Totaal mannen en vrouwen;Totaal personen;Boekel;2015;9.8;7.8;100;29.2;27.7;27.1;22.4
1292;Totaal mannen en vrouwen;Totaal personen;Boekel;2016;9.9;7.9;100;31.1;29.1;27.9;23.2
1293;Totaal mannen en vrouwen;Totaal personen;Boekel;2017;10.1;8.2;100;32.7;29.9;29.3;24.1
1294;Totaal mannen en vrouwen;Totaal personen;Boekel;2018;10.2;8.3;100;32.7;30.5;29.5;24.8
1295;Totaal mannen en vrouwen;Totaal personen;Boekel;2019;10.3;8.4;100;36.1;32.2;30.7;25.9
1296;Totaal mannen en vrouwen;Totaal personen;Boekel;2020;10.5;8.6;100;36.3;33.3;31.7;26.8
1297;Totaal mannen en vrouwen;Totaal personen;Boekel;2021;10.6;8.8;100;37.9;34.6;32.8;27.9
1298;Totaal mannen en vrouwen;Totaal personen;Boekel;2022;10.7;8.9;100;39.9;36.3;34.4;29.4
1299;Totaal mannen en vrouwen;Totaal personen;Boekel;2023;10.9;9.1;100;42.8;39.3;36.9;31.9
1300;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2011;25.6;20.2;100;25.5;23.3;25.9;21.2
1301;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2012;25.6;20.2;100;25.6;23.4;26.1;21.1
1302;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2013;25.4;20.2;100;25.9;23.8;26.5;21.4
1303;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2014;25.3;20.3;100;27.3;24.6;26.8;21.5
1304;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2015;25.2;20.4;100;27.1;25.2;27.1;21.7
1305;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2016;25.1;20.4;100;28.6;26.3;27.9;22.2
1306;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2017;25.1;20.6;100;29.5;27.2;28.5;22.8
1307;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2018;25.1;20.8;100;29.9;27.5;28.8;23.5
1308;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2019;25.1;20.8;100;31.3;28.8;29.7;24.3
1309;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2020;25.3;21.0;100;32.7;30.1;30.9;25.2
1310;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2021;25.3;21.1;100;33.9;31.4;31.8;26.1
1311;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2022;25.4;21.3;100;36.0;33.2;33.4;27.8
1312;Totaal mannen en vrouwen;Totaal personen;Borger-Odoorn;2023;25.6;21.6;100;38.8;36.1;35.7;29.9
1313;Totaal mannen en vrouwen;Totaal personen;Borne;2011;21.2;16.5;100;27.5;24.8;28.4;23.2
1314;Totaal mannen en vrouwen;Totaal personen;Borne;2012;21.3;16.7;100;27.5;25.2;28.9;23.3
1315;Totaal mannen en vrouwen;Totaal personen;Borne;2013;21.6;16.9;100;27.7;25.4;29.3;23.6
1316;Totaal mannen en vrouwen;Totaal personen;Borne;2014;21.7;17.0;100;29.7;26.3;29.8;23.7
1317;Totaal mannen en vrouwen;Totaal personen;Borne;2015;21.7;17.2;100;29.1;26.9;29.9;24.1
1318;Totaal mannen en vrouwen;Totaal personen;Borne;2016;22.0;17.5;100;30.5;28.2;30.5;24.6
1319;Totaal mannen en vrouwen;Totaal personen;Borne;2017;22.5;17.9;100;31.4;29.0;31.4;25.3
1320;Totaal mannen en vrouwen;Totaal personen;Borne;2018;22.9;18.3;100;32.1;29.5;32.2;26.2
1321;Totaal mannen en vrouwen;Totaal personen;Borne;2019;22.9;18.3;100;34.6;30.9;33.2;27.3
1322;Totaal mannen en vrouwen;Totaal personen;Borne;2020;22.9;18.4;100;34.8;32.1;34.2;28.2
1323;Totaal mannen en vrouwen;Totaal personen;Borne;2021;23.4;18.9;100;38.1;33.6;35.4;29.2
1324;Totaal mannen en vrouwen;Totaal personen;Borne;2022;23.7;19.3;100;38.8;35.7;36.9;30.7
1325;Totaal mannen en vrouwen;Totaal personen;Borne;2023;24.2;19.7;100;42.1;38.3;39.2;33.0
1326;Totaal mannen en vrouwen;Totaal personen;Borsele;2011;22.5;17.3;100;27.5;25.0;28.2;23.4
1327;Totaal mannen en vrouwen;Totaal personen;Borsele;2012;22.5;17.3;100;27.8;25.3;28.5;23.6
1328;Totaal mannen en vrouwen;Totaal personen;Borsele;2013;22.5;17.4;100;27.9;25.5;28.9;23.7
1329;Totaal mannen en vrouwen;Totaal personen;Borsele;2014;22.3;17.3;100;29.4;26.3;29.3;23.7
1330;Totaal mannen en vrouwen;Totaal personen;Borsele;2015;22.3;17.4;100;28.9;26.8;29.4;23.9
1331;Totaal mannen en vrouwen;Totaal personen;Borsele;2016;22.3;17.6;100;30.2;28.0;30.1;24.6
1332;Totaal mannen en vrouwen;Totaal personen;Borsele;2017;22.4;17.8;100;31.0;28.5;30.8;24.8
1333;Totaal mannen en vrouwen;Totaal personen;Borsele;2018;22.4;18.0;100;31.4;28.8;31.0;25.4
1334;Totaal mannen en vrouwen;Totaal personen;Borsele;2019;22.5;18.1;100;34.2;30.4;32.2;26.5
1335;Totaal mannen en vrouwen;Totaal personen;Borsele;2020;22.4;18.1;100;35.0;32.1;33.2;27.6
1336;Totaal mannen en vrouwen;Totaal personen;Borsele;2021;22.5;18.3;100;37.9;33.7;34.2;28.3
1337;Totaal mannen en vrouwen;Totaal personen;Borsele;2022;22.5;18.5;100;38.2;35.3;35.6;30.0
1338;Totaal mannen en vrouwen;Totaal personen;Borsele;2023;22.8;18.7;100;40.6;37.6;37.7;31.9
1339;Totaal mannen en vrouwen;Totaal personen;Boxtel;2011;31.8;24.9;100;27.6;25.3;28.6;23.6
1340;Totaal mannen en vrouwen;Totaal personen;Boxtel;2012;31.8;25.1;100;28.2;25.3;28.8;23.5
1341;Totaal mannen en vrouwen;Totaal personen;Boxtel;2013;32.0;25.3;100;28.3;25.6;29.0;23.6
1342;Totaal mannen en vrouwen;Totaal personen;Boxtel;2014;31.8;25.3;100;29.7;26.4;29.4;23.7
1343;Totaal mannen en vrouwen;Totaal personen;Boxtel;2015;31.8;25.4;100;30.0;26.9;30.1;23.8
1344;Totaal mannen en vrouwen;Totaal personen;Boxtel;2016;31.9;25.6;100;31.6;28.1;30.6;24.5
1345;Totaal mannen en vrouwen;Totaal personen;Boxtel;2017;32.1;26.1;100;32.1;28.8;31.4;24.9
1346;Totaal mannen en vrouwen;Totaal personen;Boxtel;2018;32.1;26.2;100;32.3;29.3;31.7;25.5
1347;Totaal mannen en vrouwen;Totaal personen;Boxtel;2019;32.1;26.4;100;37.0;30.6;32.4;26.1
1348;Totaal mannen en vrouwen;Totaal personen;Boxtel;2020;32.2;26.5;100;36.1;32.0;33.3;27.0
1349;Totaal mannen en vrouwen;Totaal personen;Boxtel;2021;32.2;26.7;100;37.9;33.5;34.5;28.0
1350;Totaal mannen en vrouwen;Totaal personen;Boxtel;2022;32.4;27.2;100;39.3;35.1;35.8;29.4
1351;Totaal mannen en vrouwen;Totaal personen;Boxtel;2023;32.9;27.7;100;42.2;38.0;38.1;31.6
1352;Totaal mannen en vrouwen;Totaal personen;Breda;2011;170.4;135.5;100;27.5;24.8;30.1;23.8
1353;Totaal mannen en vrouwen;Totaal personen;Breda;2012;172.1;137.1;100;27.7;25.0;30.4;23.7
1354;Totaal mannen en vrouwen;Totaal personen;Breda;2013;173.9;138.6;100;28.0;25.3;30.9;23.8
1355;Totaal mannen en vrouwen;Totaal personen;Breda;2014;175.2;139.8;100;30.0;26.1;31.5;24.0
1356;Totaal mannen en vrouwen;Totaal personen;Breda;2015;176.5;141.2;100;29.9;26.6;32.0;24.2
1357;Totaal mannen en vrouwen;Totaal personen;Breda;2016;177.1;142.0;100;30.8;27.8;32.6;24.8
1358;Totaal mannen en vrouwen;Totaal personen;Breda;2017;178.5;143.9;100;32.0;28.6;33.9;25.4
1359;Totaal mannen en vrouwen;Totaal personen;Breda;2018;179.4;145.6;100;32.4;29.0;34.1;26.1
1360;Totaal mannen en vrouwen;Totaal personen;Breda;2019;179.7;146.4;100;35.3;30.7;35.3;27.2
1361;Totaal mannen en vrouwen;Totaal personen;Breda;2020;180.0;146.7;100;35.7;32.0;36.4;28.3
1362;Totaal mannen en vrouwen;Totaal personen;Breda;2021;180.3;148.0;100;37.5;33.6;37.8;29.3
1363;Totaal mannen en vrouwen;Totaal personen;Breda;2022;180.8;150.0;100;39.7;35.6;39.6;31.0
1364;Totaal mannen en vrouwen;Totaal personen;Breda;2023;182.2;151.7;100;42.9;38.4;42.0;33.4
1365;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2011;37.1;29.3;100;29.7;25.0;28.4;21.9
1366;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2012;36.9;29.3;100;28.8;25.3;27.4;21.8
1367;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2013;36.7;29.3;100;29.0;25.5;28.0;22.0
1368;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2014;36.5;29.2;100;30.9;26.3;28.5;22.3
1369;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2015;36.2;29.2;100;29.9;26.8;28.3;22.6
1370;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2016;36.0;29.2;100;31.3;28.1;28.9;23.2
1371;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2017;36.0;29.6;100;34.1;29.1;30.4;23.9
1372;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2018;35.9;29.8;100;33.3;29.4;30.2;24.4
1373;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2019;35.8;29.9;100;36.0;31.0;31.4;25.2
1374;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2020;35.5;29.9;100;36.2;32.3;32.0;25.8
1375;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2021;35.6;30.2;100;38.0;33.9;33.4;26.9
1376;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2022;35.5;30.4;100;40.8;35.7;35.3;28.3
1377;Totaal mannen en vrouwen;Totaal personen;Bronckhorst;2023;35.7;30.6;100;43.9;38.4;38.3;30.7
1378;Totaal mannen en vrouwen;Totaal personen;Brummen;2011;20.9;16.6;100;27.2;24.7;27.9;22.6
1379;Totaal mannen en vrouwen;Totaal personen;Brummen;2012;21.0;16.7;100;27.5;24.9;28.1;22.5
1380;Totaal mannen en vrouwen;Totaal personen;Brummen;2013;20.9;16.8;100;27.7;25.2;28.5;22.8
1381;Totaal mannen en vrouwen;Totaal personen;Brummen;2014;20.8;16.8;100;29.4;26.1;28.9;23.1
1382;Totaal mannen en vrouwen;Totaal personen;Brummen;2015;20.6;16.8;100;28.8;26.8;29.2;23.3
1383;Totaal mannen en vrouwen;Totaal personen;Brummen;2016;20.6;16.9;100;30.1;28.0;29.5;23.7
1384;Totaal mannen en vrouwen;Totaal personen;Brummen;2017;20.5;17.0;100;31.3;28.7;30.6;23.9
1385;Totaal mannen en vrouwen;Totaal personen;Brummen;2018;20.4;17.0;100;31.8;29.1;30.8;24.7
1386;Totaal mannen en vrouwen;Totaal personen;Brummen;2019;20.3;17.0;100;35.0;30.4;31.7;25.8
1387;Totaal mannen en vrouwen;Totaal personen;Brummen;2020;20.3;17.1;100;35.1;31.9;32.6;26.6
1388;Totaal mannen en vrouwen;Totaal personen;Brummen;2021;20.5;17.3;100;36.6;33.3;34.0;27.6
1389;Totaal mannen en vrouwen;Totaal personen;Brummen;2022;20.5;17.4;100;38.4;35.1;35.8;29.3
1390;Totaal mannen en vrouwen;Totaal personen;Brummen;2023;20.7;17.6;100;41.1;38.1;38.0;31.7
1391;Totaal mannen en vrouwen;Totaal personen;Brunssum;2011;28.8;23.3;100;23.5;21.9;24.7;20.9
1392;Totaal mannen en vrouwen;Totaal personen;Brunssum;2012;28.7;23.2;100;23.6;22.2;25.0;21.0
1393;Totaal mannen en vrouwen;Totaal personen;Brunssum;2013;28.5;23.1;100;24.1;22.4;25.3;21.0
1394;Totaal mannen en vrouwen;Totaal personen;Brunssum;2014;28.4;23.1;100;25.0;23.1;25.7;21.1
1395;Totaal mannen en vrouwen;Totaal personen;Brunssum;2015;28.1;23.0;100;25.2;23.4;26.0;21.4
1396;Totaal mannen en vrouwen;Totaal personen;Brunssum;2016;27.8;23.0;100;26.3;24.5;26.6;21.9
1397;Totaal mannen en vrouwen;Totaal personen;Brunssum;2017;27.8;23.1;100;27.0;25.1;27.1;22.4
1398;Totaal mannen en vrouwen;Totaal personen;Brunssum;2018;27.7;23.1;100;27.2;25.5;27.6;22.9
1399;Totaal mannen en vrouwen;Totaal personen;Brunssum;2019;27.6;23.1;100;29.0;26.5;28.5;23.8
1400;Totaal mannen en vrouwen;Totaal personen;Brunssum;2020;27.3;22.9;100;29.7;27.8;29.2;24.4
1401;Totaal mannen en vrouwen;Totaal personen;Brunssum;2021;27.2;23.0;100;30.8;28.8;30.0;25.0
1402;Totaal mannen en vrouwen;Totaal personen;Brunssum;2022;27.1;23.1;100;32.4;30.5;31.5;26.4
1403;Totaal mannen en vrouwen;Totaal personen;Brunssum;2023;27.1;23.1;100;35.1;33.1;33.7;28.5
1404;Totaal mannen en vrouwen;Totaal personen;Bunnik;2011;14.3;11.1;100;32.2;29.9;34.2;28.2
1405;Totaal mannen en vrouwen;Totaal personen;Bunnik;2012;14.3;11.2;100;32.5;30.1;34.8;28.4
1406;Totaal mannen en vrouwen;Totaal personen;Bunnik;2013;14.4;11.3;100;33.4;30.5;35.6;28.5
1407;Totaal mannen en vrouwen;Totaal personen;Bunnik;2014;14.5;11.3;100;35.1;31.5;36.6;29.0
1408;Totaal mannen en vrouwen;Totaal personen;Bunnik;2015;14.5;11.4;100;34.0;32.2;36.6;29.6
1409;Totaal mannen en vrouwen;Totaal personen;Bunnik;2016;14.6;11.5;100;36.0;33.3;38.1;30.5
1410;Totaal mannen en vrouwen;Totaal personen;Bunnik;2017;15.0;11.8;100;37.0;34.1;38.9;31.3
1411;Totaal mannen en vrouwen;Totaal personen;Bunnik;2018;15.0;11.9;100;37.0;34.5;39.0;31.7
1412;Totaal mannen en vrouwen;Totaal personen;Bunnik;2019;15.0;11.9;100;39.7;36.1;40.0;32.7
1413;Totaal mannen en vrouwen;Totaal personen;Bunnik;2020;15.0;11.9;100;40.2;37.4;41.3;33.7
1414;Totaal mannen en vrouwen;Totaal personen;Bunnik;2021;15.2;12.0;100;41.7;39.1;42.5;35.0
1415;Totaal mannen en vrouwen;Totaal personen;Bunnik;2022;15.4;12.4;100;43.7;41.2;44.3;37.0
1416;Totaal mannen en vrouwen;Totaal personen;Bunnik;2023;15.8;12.8;100;46.8;44.1;46.8;39.3
1417;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2011;19.9;14.9;100;28.9;25.6;28.7;23.4
1418;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2012;20.0;15.0;100;29.2;25.9;28.6;23.4
1419;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2013;20.1;15.1;100;28.7;26.0;28.9;23.6
1420;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2014;20.3;15.3;100;31.5;26.9;29.2;23.6
1421;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2015;20.4;15.5;100;29.9;27.4;29.5;23.9
1422;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2016;20.6;15.7;100;31.5;28.7;30.1;24.5
1423;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2017;20.7;16.0;100;32.7;29.6;31.2;25.0
1424;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2018;21.0;16.3;100;34.0;30.2;31.6;25.7
1425;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2019;21.3;16.6;100;36.2;31.6;32.6;26.6
1426;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2020;21.5;16.8;100;36.7;33.2;34.0;27.9
1427;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2021;21.7;17.1;100;38.2;34.8;35.2;29.0
1428;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2022;21.9;17.4;100;40.3;36.4;36.8;30.7
1429;Totaal mannen en vrouwen;Totaal personen;Bunschoten;2023;22.1;17.6;100;44.0;39.3;39.2;32.7
1430;Totaal mannen en vrouwen;Totaal personen;Buren;2011;25.8;19.8;100;29.6;26.5;30.3;24.4
1431;Totaal mannen en vrouwen;Totaal personen;Buren;2012;25.8;19.8;100;29.4;26.6;30.4;24.2
1432;Totaal mannen en vrouwen;Totaal personen;Buren;2013;25.7;19.9;100;29.4;26.7;30.6;24.0
1433;Totaal mannen en vrouwen;Totaal personen;Buren;2014;25.9;20.2;100;31.9;27.4;31.0;24.0
1434;Totaal mannen en vrouwen;Totaal personen;Buren;2015;25.9;20.3;100;30.8;27.7;31.4;24.3
1435;Totaal mannen en vrouwen;Totaal personen;Buren;2016;26.0;20.4;100;32.8;29.1;32.2;24.8
1436;Totaal mannen en vrouwen;Totaal personen;Buren;2017;26.1;20.8;100;34.2;30.2;33.6;25.7
1437;Totaal mannen en vrouwen;Totaal personen;Buren;2018;26.1;21.0;100;34.6;30.7;33.8;26.5
1438;Totaal mannen en vrouwen;Totaal personen;Buren;2019;26.4;21.3;100;38.6;32.4;34.9;27.4
1439;Totaal mannen en vrouwen;Totaal personen;Buren;2020;26.5;21.6;100;38.2;33.7;35.8;28.4
1440;Totaal mannen en vrouwen;Totaal personen;Buren;2021;26.8;22.0;100;39.6;35.4;37.4;29.5
1441;Totaal mannen en vrouwen;Totaal personen;Buren;2022;26.9;22.2;100;42.0;37.3;39.1;31.1
1442;Totaal mannen en vrouwen;Totaal personen;Buren;2023;27.5;22.7;100;44.5;40.2;41.2;33.4
1443;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2011;64.8;50.9;100;27.1;24.7;30.4;24.9
1444;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2012;64.8;50.9;100;27.2;24.8;30.6;24.8
1445;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2013;64.7;50.9;100;27.1;24.8;30.7;24.6
1446;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2014;64.9;51.1;100;28.3;25.6;31.0;24.6
1447;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2015;65.2;51.4;100;28.0;25.7;31.1;24.6
1448;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2016;65.3;51.5;100;29.1;26.7;31.5;24.9
1449;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2017;65.3;51.9;100;30.1;27.4;32.4;25.4
1450;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2018;65.7;52.4;100;30.2;27.8;32.5;26.1
1451;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2019;65.8;52.7;100;32.4;29.2;33.4;26.9
1452;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2020;66.0;53.0;100;33.2;30.5;34.5;27.9
1453;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2021;66.3;53.6;100;34.5;31.8;35.5;28.8
1454;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2022;66.2;53.9;100;36.7;33.6;37.4;30.4
1455;Totaal mannen en vrouwen;Totaal personen;Capelle aan den IJssel;2023;66.4;54.0;100;39.0;36.2;39.4;32.4
1456;Totaal mannen en vrouwen;Totaal personen;Castricum;2011;34.1;27.0;100;31.6;28.4;32.7;26.1
1457;Totaal mannen en vrouwen;Totaal personen;Castricum;2012;34.0;27.1;100;31.7;28.6;32.7;25.9
1458;Totaal mannen en vrouwen;Totaal personen;Castricum;2013;34.0;27.3;100;31.9;28.8;33.2;26.2
1459;Totaal mannen en vrouwen;Totaal personen;Castricum;2014;33.8;27.3;100;34.3;29.9;33.8;26.4
1460;Totaal mannen en vrouwen;Totaal personen;Castricum;2015;33.8;27.4;100;33.5;30.4;34.3;26.8
1461;Totaal mannen en vrouwen;Totaal personen;Castricum;2016;34.0;27.8;100;35.1;31.6;34.8;27.4
1462;Totaal mannen en vrouwen;Totaal personen;Castricum;2017;34.6;28.5;100;37.1;32.4;36.5;28.0
1463;Totaal mannen en vrouwen;Totaal personen;Castricum;2018;35.0;28.9;100;36.7;32.8;36.3;28.7
1464;Totaal mannen en vrouwen;Totaal personen;Castricum;2019;35.2;29.3;100;40.0;34.7;37.3;29.7
1465;Totaal mannen en vrouwen;Totaal personen;Castricum;2020;35.4;29.4;100;40.7;35.7;38.1;30.5
1466;Totaal mannen en vrouwen;Totaal personen;Castricum;2021;35.5;29.6;100;41.8;37.3;39.8;31.7
1467;Totaal mannen en vrouwen;Totaal personen;Castricum;2022;35.7;29.9;100;43.4;39.2;41.4;33.2
1468;Totaal mannen en vrouwen;Totaal personen;Castricum;2023;35.8;30.0;100;46.4;42.1;43.8;35.6
1469;Totaal mannen en vrouwen;Totaal personen;Coevorden;2011;35.3;27.7;100;25.2;23.2;26.1;21.2
1470;Totaal mannen en vrouwen;Totaal personen;Coevorden;2012;35.1;27.6;100;25.8;23.6;26.5;21.2
1471;Totaal mannen en vrouwen;Totaal personen;Coevorden;2013;34.9;27.5;100;26.0;23.8;26.8;21.5
1472;Totaal mannen en vrouwen;Totaal personen;Coevorden;2014;34.9;27.6;100;27.2;24.6;27.3;21.6
1473;Totaal mannen en vrouwen;Totaal personen;Coevorden;2015;34.7;27.7;100;26.9;25.0;27.3;21.6
1474;Totaal mannen en vrouwen;Totaal personen;Coevorden;2016;34.5;27.8;100;28.6;26.0;28.1;22.1
1475;Totaal mannen en vrouwen;Totaal personen;Coevorden;2017;34.6;28.0;100;29.8;26.8;29.2;22.8
1476;Totaal mannen en vrouwen;Totaal personen;Coevorden;2018;34.5;28.1;100;29.7;27.1;29.0;23.3
1477;Totaal mannen en vrouwen;Totaal personen;Coevorden;2019;34.6;28.5;100;31.6;28.6;29.9;24.2
1478;Totaal mannen en vrouwen;Totaal personen;Coevorden;2020;34.6;28.6;100;32.2;29.9;30.6;24.9
1479;Totaal mannen en vrouwen;Totaal personen;Coevorden;2021;34.6;28.8;100;33.7;31.4;31.7;25.9
1480;Totaal mannen en vrouwen;Totaal personen;Coevorden;2022;34.8;29.1;100;35.6;33.2;33.4;27.3
1481;Totaal mannen en vrouwen;Totaal personen;Coevorden;2023;35.0;29.4;100;38.6;36.0;35.5;29.5
1482;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2011;20.0;16.0;100;27.9;25.4;28.0;22.8
1483;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2012;20.1;16.1;100;28.2;25.5;28.3;23.0
1484;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2013;20.0;16.1;100;28.4;25.9;28.6;22.9
1485;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2014;20.1;16.2;100;29.9;26.7;29.0;23.2
1486;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2015;20.1;16.3;100;29.3;27.2;29.1;23.3
1487;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2016;20.2;16.5;100;30.6;28.4;29.8;23.7
1488;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2017;20.1;16.5;100;32.2;29.1;31.0;24.5
1489;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2018;20.0;16.5;100;32.5;29.5;31.3;25.0
1490;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2019;20.1;16.6;100;34.2;30.7;32.2;25.9
1491;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2020;20.2;16.8;100;35.3;32.0;32.9;26.5
1492;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2021;20.1;16.7;100;36.6;33.5;34.1;27.8
1493;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2022;20.1;16.9;100;38.5;35.5;35.9;29.5
1494;Totaal mannen en vrouwen;Totaal personen;Cranendonck;2023;20.2;17.0;100;41.4;38.1;38.1;31.5
1495;Totaal mannen en vrouwen;Totaal personen;Culemborg;2011;27.3;20.8;100;27.3;25.1;29.9;24.4
1496;Totaal mannen en vrouwen;Totaal personen;Culemborg;2012;27.4;20.9;100;27.5;25.4;30.4;24.4
1497;Totaal mannen en vrouwen;Totaal personen;Culemborg;2013;27.4;21.0;100;27.8;25.4;30.6;24.6
1498;Totaal mannen en vrouwen;Totaal personen;Culemborg;2014;27.2;21.0;100;29.2;26.3;30.9;24.4
1499;Totaal mannen en vrouwen;Totaal personen;Culemborg;2015;27.2;21.0;100;28.9;26.9;31.3;24.9
1500;Totaal mannen en vrouwen;Totaal personen;Culemborg;2016;27.2;21.2;100;30.4;28.1;32.1;25.6
1501;Totaal mannen en vrouwen;Totaal personen;Culemborg;2017;27.5;21.6;100;31.7;28.8;33.2;26.2
1502;Totaal mannen en vrouwen;Totaal personen;Culemborg;2018;27.8;22.0;100;31.8;29.4;33.5;27.1
1503;Totaal mannen en vrouwen;Totaal personen;Culemborg;2019;28.2;22.5;100;34.5;30.9;34.4;28.0
1504;Totaal mannen en vrouwen;Totaal personen;Culemborg;2020;28.6;22.9;100;34.7;32.1;35.5;29.2
1505;Totaal mannen en vrouwen;Totaal personen;Culemborg;2021;28.8;23.1;100;36.2;33.6;36.9;30.2
1506;Totaal mannen en vrouwen;Totaal personen;Culemborg;2022;29.1;23.5;100;38.3;35.4;38.4;32.2
1507;Totaal mannen en vrouwen;Totaal personen;Culemborg;2023;29.4;23.8;100;41.4;38.5;41.1;34.7
1508;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2011;27.1;20.9;100;27.5;25.3;27.2;22.8
1509;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2012;27.2;21.1;100;27.7;25.4;27.3;22.7
1510;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2013;27.4;21.3;100;28.0;25.8;27.6;22.9
1511;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2014;27.4;21.4;100;29.3;26.5;27.9;23.1
1512;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2015;27.4;21.5;100;28.9;26.9;28.3;23.4
1513;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2016;27.6;21.8;100;30.6;28.3;29.3;24.1
1514;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2017;27.8;22.1;100;32.2;29.2;30.7;24.9
1515;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2018;27.9;22.4;100;32.3;29.6;30.8;25.7
1516;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2019;28.2;22.8;100;34.6;31.0;31.5;26.3
1517;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2020;28.3;23.0;100;34.9;32.1;32.2;27.0
1518;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2021;28.6;23.4;100;36.8;33.9;33.5;28.3
1519;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2022;28.9;23.7;100;39.1;35.6;35.3;29.8
1520;Totaal mannen en vrouwen;Totaal personen;Dalfsen;2023;29.3;24.2;100;41.9;38.5;37.5;32.1
1521;Totaal mannen en vrouwen;Totaal personen;Dantumadiel;2011;19.0;14.4;100;23.8;21.6;23.4;19.2
