ID;Geslacht;Persoonskenmerken;Arbeidsgehandicapten;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
272;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2011;497.0;164.0;152.0;125.0;112.0;12.0;27.0;22.0;3.0;1.0;0.0;95.0;40.0;21.0;20.0;55.0;30.0;25.0;57.0;12.0;7.6;333.0;33.0;30.5
273;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2012;468.0;148.0;135.0;110.0;100.0;9.0;26.0;19.0;6.0;1.0;0.0;80.0;34.0;15.0;19.0;46.0;24.0;22.0;55.0;12.0;8.4;320.0;31.6;28.9
274;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2013;542.0;183.0;162.0;128.0;115.0;13.0;34.0;27.0;6.0;1.0;0.0;106.0;47.0;26.0;21.0;59.0;35.0;24.0;55.0;21.0;11.5;359.0;33.8;29.9
275;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2014;548.0;183.0;160.0;129.0;119.0;10.0;30.0;24.0;6.0;1.0;0.0;105.0;46.0;24.0;22.0;59.0;35.0;25.0;54.0;23.0;12.7;365.0;33.4;29.1
276;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2003;1286.0;646.0;623.0;480.0;427.0;54.0;142.0;96.0;40.0;7.0;0.0;276.0;128.0;75.0;53.0;148.0;78.0;70.0;347.0;24.0;3.6;640.0;50.3;48.4
277;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2004;1350.0;705.0;676.0;514.0;466.0;49.0;161.0;107.0;48.0;6.0;0.0;294.0;135.0;77.0;58.0;158.0;83.0;75.0;382.0;30.0;4.2;645.0;52.2;50.0
278;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2005;1400.0;753.0;717.0;551.0;497.0;54.0;166.0;111.0;49.0;7.0;0.0;316.0;150.0;81.0;68.0;167.0;86.0;81.0;401.0;36.0;4.7;647.0;53.8;51.2
279;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2006;1430.0;783.0;749.0;589.0;527.0;62.0;160.0;108.0;45.0;7.0;0.0;343.0;154.0;86.0;69.0;189.0;99.0;90.0;406.0;33.0;4.3;647.0;54.8;52.4
280;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
281;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
282;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2009;1555.0;967.0;935.0;729.0;644.0;85.0;206.0;149.0;50.0;7.0;0.0;428.0;178.0;92.0;86.0;250.0;127.0;124.0;507.0;32.0;3.3;588.0;62.2;60.1
283;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2010;1637.0;1041.0;1002.0;786.0;703.0;83.0;216.0;149.0;59.0;8.0;0.0;477.0;194.0;103.0;91.0;283.0;152.0;131.0;525.0;39.0;3.7;597.0;63.6;61.2
284;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2011;1667.0;1090.0;1044.0;828.0;746.0;83.0;215.0;154.0;52.0;9.0;0.0;495.0;201.0;101.0;100.0;295.0;146.0;148.0;548.0;47.0;4.3;576.0;65.4;62.6
285;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2012;1683.0;1160.0;1102.0;868.0;789.0;79.0;234.0;170.0;56.0;9.0;0.0;512.0;201.0;99.0;102.0;311.0;160.0;151.0;590.0;58.0;5.0;523.0;68.9;65.5
286;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2013;1612.0;1181.0;1108.0;879.0;796.0;84.0;229.0;168.0;53.0;7.0;0.0;506.0;189.0;93.0;96.0;318.0;168.0;150.0;601.0;74.0;6.2;430.0;73.3;68.7
287;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2014;1619.0;1224.0;1138.0;903.0;828.0;74.0;236.0;167.0;62.0;6.0;0.0;509.0;171.0;82.0;89.0;337.0;169.0;169.0;630.0;86.0;7.0;395.0;75.6;70.3
288;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2003;3948.0;2377.0;2197.0;1964.0;1532.0;433.0;233.0;147.0;68.0;19.0;0.0;1060.0;611.0;392.0;219.0;450.0;242.0;207.0;1137.0;180.0;7.6;1571.0;60.2;55.6
289;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2004;3758.0;2294.0;2105.0;1877.0;1456.0;421.0;227.0;140.0;71.0;17.0;0.0;1023.0;598.0;394.0;204.0;426.0;235.0;191.0;1081.0;190.0;8.3;1464.0;61.1;56.0
290;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2005;3703.0;2252.0;2047.0;1812.0;1362.0;450.0;235.0;146.0;74.0;16.0;0.0;1017.0;605.0;391.0;214.0;412.0;221.0;191.0;1030.0;205.0;9.1;1451.0;60.8;55.3
291;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2006;3660.0;2245.0;2066.0;1824.0;1334.0;490.0;241.0;157.0;68.0;16.0;0.0;1021.0;608.0;402.0;206.0;413.0;220.0;194.0;1044.0;179.0;8.0;1415.0;61.3;56.4
292;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
293;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
294;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2009;3539.0;2267.0;2102.0;1843.0;1272.0;571.0;259.0;173.0;71.0;14.0;0.0;1094.0;624.0;404.0;220.0;470.0;252.0;218.0;1008.0;164.0;7.2;1272.0;64.0;59.4
295;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2010;3393.0;2142.0;1955.0;1718.0;1201.0;517.0;237.0;153.0;64.0;19.0;0.0;1035.0;596.0;390.0;205.0;439.0;253.0;187.0;920.0;188.0;8.8;1251.0;63.1;57.6
296;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2011;3370.0;2175.0;2002.0;1762.0;1285.0;477.0;239.0;162.0;62.0;15.0;0.0;1068.0;607.0;389.0;218.0;461.0;251.0;210.0;934.0;173.0;8.0;1195.0;64.5;59.4
297;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2012;3253.0;2110.0;1912.0;1676.0;1194.0;482.0;235.0;164.0;56.0;15.0;0.0;1045.0;603.0;391.0;212.0;442.0;231.0;211.0;867.0;198.0;9.4;1144.0;64.8;58.8
298;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2013;2956.0;1908.0;1688.0;1491.0;1024.0;468.0;197.0;141.0;44.0;12.0;0.0;973.0;568.0;386.0;181.0;405.0;230.0;176.0;715.0;220.0;11.5;1049.0;64.5;57.1
299;Totaal mannen en vrouwen;Onderwijsniveau: laag;Totaal;2014;2987.0;1894.0;1660.0;1454.0;955.0;499.0;206.0;143.0;52.0;11.0;0.0;944.0;565.0;386.0;179.0;379.0;207.0;172.0;716.0;233.0;12.3;1093.0;63.4;55.6
300;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2003;889.0;336.0;300.0;262.0;217.0;46.0;37.0;26.0;9.0;2.0;0.0;145.0;65.0;34.0;30.0;80.0;47.0;33.0;155.0;37.0;10.9;552.0;37.8;33.7
301;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2004;802.0;301.0;267.0;238.0;199.0;39.0;29.0;19.0;8.0;2.0;0.0;132.0;65.0;37.0;28.0;67.0;40.0;27.0;135.0;35.0;11.5;500.0;37.6;33.3
302;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2005;789.0;291.0;254.0;222.0;183.0;39.0;32.0;21.0;9.0;1.0;0.0;129.0;62.0;32.0;29.0;67.0;36.0;31.0;125.0;37.0;12.6;499.0;36.8;32.2
303;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2006;798.0;294.0;257.0;221.0;175.0;45.0;37.0;26.0;9.0;2.0;0.0;133.0;63.0;36.0;27.0;70.0;41.0;29.0;124.0;37.0;12.5;504.0;36.9;32.3
304;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
305;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
306;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2009;753.0;292.0;264.0;230.0;173.0;58.0;34.0;24.0;8.0;2.0;0.0;151.0;70.0;38.0;33.0;81.0;42.0;39.0;113.0;28.0;9.5;461.0;38.8;35.1
307;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2010;668.0;239.0;206.0;178.0;143.0;35.0;29.0;19.0;7.0;2.0;0.0;122.0;58.0;32.0;26.0;64.0;40.0;24.0;84.0;32.0;13.6;430.0;35.7;30.9
308;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2011;605.0;206.0;178.0;155.0;122.0;33.0;23.0;19.0;3.0;1.0;0.0;111.0;59.0;34.0;25.0;52.0;28.0;24.0;67.0;28.0;13.6;399.0;34.1;29.4
309;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2012;576.0;189.0;158.0;141.0;109.0;32.0;17.0;13.0;3.0;1.0;0.0;101.0;49.0;26.0;23.0;52.0;28.0;24.0;57.0;30.0;16.1;387.0;32.8;27.5
310;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2013;607.0;199.0;164.0;141.0;112.0;29.0;23.0;16.0;5.0;1.0;0.0;109.0;54.0;36.0;19.0;54.0;33.0;21.0;55.0;36.0;17.9;407.0;32.9;27.0
311;Totaal mannen en vrouwen;Onderwijsniveau: laag;Arbeidsgehandicapten;2014;621.0;180.0;146.0;126.0;93.0;33.0;21.0;15.0;5.0;1.0;0.0;97.0;48.0;28.0;20.0;50.0;32.0;18.0;49.0;34.0;18.7;442.0;29.0;23.6
312;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2003;3060.0;2040.0;1897.0;1702.0;1315.0;387.0;195.0;121.0;58.0;16.0;0.0;915.0;546.0;358.0;188.0;369.0;195.0;174.0;982.0;143.0;7.0;1019.0;66.7;62.0
313;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2004;2956.0;1993.0;1838.0;1640.0;1257.0;382.0;198.0;120.0;62.0;16.0;0.0;892.0;533.0;357.0;176.0;358.0;194.0;164.0;946.0;155.0;7.8;963.0;67.4;62.2
314;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2005;2914.0;1961.0;1793.0;1590.0;1179.0;411.0;203.0;125.0;64.0;14.0;0.0;888.0;543.0;358.0;185.0;345.0;184.0;160.0;905.0;168.0;8.6;953.0;67.3;61.5
315;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2006;2862.0;1951.0;1808.0;1603.0;1159.0;444.0;205.0;131.0;59.0;14.0;0.0;888.0;545.0;366.0;179.0;343.0;179.0;165.0;920.0;143.0;7.3;911.0;68.2;63.2
316;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
317;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
318;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2009;2786.0;1975.0;1838.0;1613.0;1100.0;514.0;225.0;150.0;63.0;12.0;0.0;943.0;554.0;367.0;187.0;389.0;209.0;180.0;895.0;136.0;6.9;811.0;70.9;66.0
319;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2010;2724.0;1904.0;1748.0;1540.0;1058.0;482.0;208.0;135.0;57.0;17.0;0.0;913.0;537.0;358.0;179.0;375.0;212.0;163.0;836.0;155.0;8.2;821.0;69.9;64.2
320;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2011;2765.0;1969.0;1823.0;1607.0;1162.0;444.0;216.0;144.0;59.0;14.0;0.0;957.0;548.0;355.0;193.0;409.0;223.0;186.0;867.0;145.0;7.4;796.0;71.2;65.9
321;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2012;2677.0;1921.0;1753.0;1535.0;1085.0;450.0;218.0;152.0;52.0;14.0;0.0;944.0;554.0;365.0;189.0;390.0;203.0;187.0;809.0;168.0;8.7;757.0;71.7;65.5
322;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2013;2350.0;1708.0;1524.0;1350.0;911.0;439.0;174.0;125.0;39.0;10.0;0.0;864.0;513.0;351.0;163.0;351.0;196.0;154.0;660.0;184.0;10.8;642.0;72.7;64.9
323;Totaal mannen en vrouwen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2014;2365.0;1714.0;1514.0;1328.0;862.0;466.0;186.0;128.0;47.0;10.0;0.0;847.0;517.0;358.0;160.0;330.0;176.0;154.0;667.0;200.0;11.7;651.0;72.5;64.0
324;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2003;4480.0;3571.0;3421.0;2987.0;2542.0;444.0;435.0;247.0;165.0;22.0;0.0;1453.0;656.0;334.0;323.0;797.0;425.0;372.0;1968.0;149.0;4.2;910.0;79.7;76.4
325;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2004;4386.0;3473.0;3290.0;2861.0;2384.0;477.0;429.0;252.0;158.0;19.0;0.0;1421.0;648.0;326.0;322.0;773.0;417.0;356.0;1869.0;183.0;5.3;913.0;79.2;75.0
326;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2005;4508.0;3601.0;3410.0;2969.0;2462.0;507.0;441.0;266.0;152.0;24.0;0.0;1507.0;682.0;345.0;337.0;825.0;430.0;396.0;1903.0;191.0;5.3;908.0;79.9;75.6
327;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2006;4538.0;3636.0;3470.0;3009.0;2451.0;558.0;461.0;275.0;162.0;23.0;0.0;1526.0;682.0;330.0;352.0;845.0;450.0;395.0;1944.0;166.0;4.6;903.0;80.1;76.5
328;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
329;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
330;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2009;4423.0;3631.0;3487.0;2990.0;2341.0;649.0;497.0;325.0;154.0;18.0;0.0;1642.0;668.0;331.0;338.0;974.0;523.0;451.0;1845.0;144.0;4.0;792.0;82.1;78.8
331;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2010;4449.0;3619.0;3463.0;2988.0;2394.0;595.0;475.0;317.0;139.0;19.0;0.0;1674.0;682.0;334.0;348.0;992.0;536.0;456.0;1789.0;156.0;4.3;830.0;81.3;77.8
332;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2011;4420.0;3585.0;3419.0;2960.0;2382.0;578.0;459.0;309.0;128.0;22.0;0.0;1679.0;678.0;335.0;343.0;1001.0;540.0;461.0;1740.0;167.0;4.6;835.0;81.1;77.3
333;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2012;4473.0;3668.0;3458.0;2992.0;2382.0;610.0;466.0;318.0;129.0;20.0;0.0;1715.0;683.0;337.0;346.0;1031.0;550.0;482.0;1744.0;210.0;5.7;805.0;82.0;77.3
334;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2013;4604.0;3763.0;3485.0;2962.0;2304.0;657.0;523.0;378.0;127.0;18.0;0.0;1760.0;711.0;368.0;343.0;1049.0;570.0;479.0;1725.0;279.0;7.4;840.0;81.7;75.7
335;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Totaal;2014;4577.0;3725.0;3437.0;2940.0;2265.0;675.0;497.0;344.0;132.0;21.0;0.0;1716.0;693.0;378.0;315.0;1023.0;540.0;483.0;1721.0;288.0;7.7;852.0;81.4;75.1
336;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2003;659.0;377.0;357.0;306.0;272.0;33.0;52.0;35.0;14.0;3.0;0.0;176.0;73.0;33.0;40.0;103.0;54.0;49.0;182.0;20.0;5.3;282.0;57.2;54.2
337;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2004;677.0;393.0;359.0;302.0;263.0;40.0;57.0;38.0;17.0;2.0;0.0;174.0;73.0;34.0;38.0;102.0;56.0;46.0;185.0;33.0;8.5;284.0;58.0;53.1
338;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2005;688.0;397.0;362.0;310.0;267.0;43.0;53.0;33.0;17.0;2.0;0.0;182.0;78.0;37.0;42.0;104.0;53.0;52.0;180.0;34.0;8.7;292.0;57.6;52.6
339;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2006;650.0;374.0;343.0;289.0;247.0;41.0;55.0;34.0;19.0;2.0;0.0;180.0;74.0;34.0;40.0;106.0;60.0;46.0;163.0;30.0;8.2;276.0;57.5;52.8
340;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
341;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
342;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2009;625.0;362.0;338.0;279.0;227.0;53.0;59.0;42.0;14.0;3.0;0.0;182.0;72.0;32.0;40.0;110.0;62.0;48.0;156.0;24.0;6.6;263.0;57.9;54.1
343;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2010;555.0;299.0;281.0;238.0;204.0;34.0;43.0;29.0;12.0;1.0;0.0;160.0;59.0;25.0;34.0;100.0;58.0;42.0;121.0;18.0;6.1;256.0;53.8;50.6
344;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2011;516.0;261.0;239.0;202.0;172.0;30.0;37.0;25.0;10.0;2.0;0.0;139.0;58.0;25.0;33.0;81.0;45.0;35.0;100.0;22.0;8.5;256.0;50.5;46.2
345;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2012;513.0;258.0;232.0;195.0;168.0;26.0;37.0;27.0;11.0;0.0;0.0;138.0;55.0;22.0;32.0;84.0;48.0;36.0;94.0;27.0;10.3;254.0;50.4;45.2
346;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2013;650.0;312.0;271.0;223.0;184.0;40.0;48.0;34.0;12.0;2.0;0.0;175.0;69.0;34.0;35.0;106.0;62.0;44.0;96.0;41.0;13.1;338.0;48.0;41.7
347;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Arbeidsgehandicapten;2014;637.0;294.0;245.0;209.0;169.0;40.0;36.0;25.0;9.0;2.0;0.0;161.0;68.0;37.0;31.0;92.0;54.0;38.0;85.0;49.0;16.7;342.0;46.2;38.5
348;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2003;3821.0;3193.0;3064.0;2681.0;2270.0;411.0;383.0;212.0;151.0;20.0;0.0;1278.0;583.0;300.0;283.0;694.0;371.0;323.0;1786.0;130.0;4.1;627.0;83.6;80.2
349;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2004;3709.0;3081.0;2931.0;2559.0;2122.0;437.0;372.0;214.0;141.0;17.0;0.0;1247.0;575.0;291.0;284.0;672.0;361.0;311.0;1684.0;150.0;4.9;628.0;83.1;79.0
350;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2005;3820.0;3204.0;3047.0;2659.0;2195.0;464.0;388.0;233.0;134.0;21.0;0.0;1325.0;604.0;308.0;295.0;721.0;377.0;344.0;1723.0;157.0;4.9;616.0;83.9;79.8
351;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2006;3888.0;3262.0;3127.0;2721.0;2204.0;516.0;406.0;241.0;143.0;22.0;0.0;1346.0;607.0;296.0;312.0;739.0;390.0;349.0;1781.0;135.0;4.1;626.0;83.9;80.4
352;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
353;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
354;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2009;3799.0;3269.0;3149.0;2711.0;2114.0;597.0;438.0;284.0;140.0;15.0;0.0;1460.0;596.0;299.0;298.0;864.0;461.0;403.0;1689.0;120.0;3.7;530.0;86.1;82.9
355;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2010;3893.0;3320.0;3182.0;2750.0;2190.0;561.0;432.0;288.0;126.0;17.0;0.0;1514.0;623.0;309.0;314.0;891.0;477.0;414.0;1668.0;138.0;4.1;574.0;85.3;81.7
356;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2011;3904.0;3325.0;3180.0;2758.0;2211.0;548.0;422.0;284.0;118.0;20.0;0.0;1540.0;620.0;310.0;310.0;920.0;495.0;425.0;1640.0;145.0;4.3;579.0;85.2;81.5
357;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2012;3960.0;3410.0;3227.0;2797.0;2214.0;584.0;429.0;291.0;118.0;20.0;0.0;1577.0;629.0;315.0;314.0;948.0;502.0;446.0;1650.0;183.0;5.4;550.0;86.1;81.5
358;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2013;3954.0;3451.0;3214.0;2738.0;2121.0;618.0;475.0;344.0;115.0;16.0;0.0;1585.0;641.0;334.0;307.0;943.0;508.0;435.0;1629.0;238.0;6.9;502.0;87.3;81.3
359;Totaal mannen en vrouwen;Onderwijsniveau: middelbaar;Niet-arbeidsgehandicapten;2014;3940.0;3430.0;3192.0;2731.0;2097.0;634.0;461.0;319.0;123.0;19.0;0.0;1555.0;624.0;341.0;283.0;931.0;486.0;446.0;1636.0;239.0;7.0;510.0;87.1;81.0
360;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2003;2438.0;2129.0;2065.0;1781.0;1555.0;226.0;284.0;186.0;92.0;6.0;0.0;765.0;203.0;92.0;111.0;563.0;238.0;324.0;1300.0;64.0;3.0;308.0;87.3;84.7
361;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2004;2702.0;2333.0;2250.0;1920.0;1680.0;240.0;330.0;216.0;105.0;9.0;0.0;843.0;224.0;101.0;124.0;619.0;276.0;343.0;1406.0;84.0;3.6;368.0;86.4;83.3
362;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2005;2667.0;2328.0;2240.0;1921.0;1670.0;251.0;319.0;205.0;106.0;7.0;0.0;857.0;224.0;97.0;127.0;633.0;275.0;358.0;1383.0;88.0;3.8;339.0;87.3;84.0
363;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2006;2681.0;2336.0;2272.0;1924.0;1664.0;261.0;347.0;229.0;112.0;7.0;0.0;863.0;222.0;93.0;129.0;641.0;270.0;370.0;1409.0;64.0;2.8;345.0;87.1;84.7
364;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
365;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
366;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2009;3014.0;2677.0;2601.0;2186.0;1843.0;344.0;415.0;290.0;118.0;7.0;0.0;995.0;242.0;100.0;142.0;753.0;318.0;435.0;1607.0;75.0;2.8;338.0;88.8;86.3
367;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2010;3104.0;2766.0;2680.0;2248.0;1925.0;323.0;433.0;307.0;117.0;9.0;0.0;1048.0;243.0;107.0;136.0;805.0;346.0;459.0;1632.0;86.0;3.1;338.0;89.1;86.3
368;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2011;3085.0;2740.0;2661.0;2221.0;1927.0;294.0;440.0;319.0;111.0;9.0;0.0;1064.0;265.0;120.0;145.0;799.0;329.0;470.0;1597.0;79.0;2.9;344.0;88.8;86.3
369;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2012;3155.0;2820.0;2726.0;2263.0;1938.0;325.0;462.0;344.0;108.0;10.0;0.0;1091.0;275.0;128.0;146.0;816.0;341.0;475.0;1635.0;94.0;3.3;335.0;89.4;86.4
370;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2013;3231.0;2920.0;2799.0;2326.0;1965.0;362.0;473.0;354.0;110.0;9.0;0.0;1124.0;272.0;130.0;141.0;852.0;349.0;503.0;1675.0;120.0;4.1;311.0;90.4;86.6
371;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Totaal;2014;3313.0;2999.0;2881.0;2388.0;1975.0;413.0;493.0;372.0;114.0;7.0;0.0;1171.0;265.0;129.0;136.0;906.0;374.0;532.0;1710.0;118.0;3.9;314.0;90.5;87.0
372;Totaal mannen en vrouwen;Onderwijsniveau: hoog;Arbeidsgehandicapten;2003;258.0;172.0;165.0;139.0;123.0;16.0;26.0;20.0;6.0;0.0;0.0;87.0;25.0;11.0;14.0;62.0;30.0;33.0;78.0;7.0;4.2;86.0;66.7;63.9
