ID;Loonklassen;KenmerkenPersonen;CaribischNederland;Perioden;Banen_1;GemiddeldJaarloon_2
5153;Bruto jaarloon: 20 000 tot 30 000 dollar;41200;Niet in te delen;2016;;
5154;Bruto jaarloon: 20 000 tot 30 000 dollar;41200;Niet in te delen;2017;;
5155;Bruto jaarloon: 20 000 tot 30 000 dollar;41200;Niet in te delen;2018;;
5156;Bruto jaarloon: 20 000 tot 30 000 dollar;41200;Niet in te delen;2019;;
5157;Bruto jaarloon: 20 000 tot 30 000 dollar;41200;Niet in te delen;2020;;
5158;Bruto jaarloon: 20 000 tot 30 000 dollar;41200;Niet in te delen;2021;;
5159;Bruto jaarloon: 20 000 tot 30 000 dollar;41200;Niet in te delen;2022;;
5160;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2011;;
5161;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2012;10.0;25040.0
5162;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2013;;
5163;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2014;;
5164;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2015;;
5165;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2016;;
5166;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2017;;
5167;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2018;;
5168;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2019;10.0;22270.0
5169;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2020;;
5170;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2021;;
5171;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Caribisch Nederland;2022;10.0;22780.0
5172;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2011;;
5173;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2012;;
5174;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2013;;
5175;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2014;;
5176;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2015;;
5177;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2016;;
5178;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2017;;
5179;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2018;;
5180;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2019;10.0;22140.0
5181;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2020;;
5182;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2021;;
5183;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Bonaire;2022;10.0;22540.0
5184;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2011;;
5185;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2012;;
5186;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2013;;
5187;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2014;;
5188;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2015;;
5189;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2016;;
5190;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2017;;
5191;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2018;;
5192;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2019;;
5193;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2020;;
5194;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2021;;
5195;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Sint-Eustatius;2022;;
5196;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2011;;
5197;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2012;;
5198;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2013;;
5199;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2014;;
5200;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2015;;
5201;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2016;;
5202;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2017;;
5203;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2018;;
5204;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2019;;
5205;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2020;;
5206;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2021;;
5207;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Saba;2022;;
5208;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2011;;
5209;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2012;;
5210;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2013;;
5211;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2014;;
5212;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2015;;
5213;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2016;;
5214;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2017;;
5215;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2018;;
5216;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2019;;
5217;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2020;;
5218;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2021;;
5219;Bruto jaarloon: 20 000 tot 30 000 dollar;53070;Niet in te delen;2022;;
5220;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2011;;
5221;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2012;10.0;23930.0
5222;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2013;10.0;25210.0
5223;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2014;10.0;24110.0
5224;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2015;10.0;24630.0
5225;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2016;;
5226;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2017;10.0;22200.0
5227;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2018;10.0;23160.0
5228;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2019;10.0;22040.0
5229;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2020;20.0;22950.0
5230;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2021;;
5231;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Caribisch Nederland;2022;20.0;22780.0
5232;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2011;;
5233;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2012;;
5234;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2013;;
5235;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2014;10.0;23840.0
5236;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2015;;
5237;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2016;;
5238;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2017;10.0;21990.0
5239;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2018;10.0;22490.0
5240;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2019;10.0;21930.0
5241;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2020;10.0;22730.0
5242;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2021;;
5243;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Bonaire;2022;20.0;22630.0
5244;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2011;;
5245;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2012;;
5246;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2013;;
5247;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2014;;
5248;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2015;;
5249;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2016;;
5250;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2017;;
5251;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2018;;
5252;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2019;;
5253;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2020;;
5254;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2021;;
5255;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Sint-Eustatius;2022;;
5256;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2011;;
5257;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2012;;
5258;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2013;;
5259;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2014;;
5260;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2015;;
5261;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2016;;
5262;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2017;;
5263;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2018;;
5264;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2019;;
5265;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2020;;
5266;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2021;;
5267;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Saba;2022;;
5268;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2011;;
5269;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2012;;
5270;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2013;;
5271;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2014;;
5272;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2015;;
5273;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2016;;
5274;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2017;;
5275;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2018;;
5276;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2019;;
5277;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2020;;
5278;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2021;;
5279;Bruto jaarloon: 20 000 tot 30 000 dollar;11900;Niet in te delen;2022;;
5280;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2011;;
5281;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2012;20.0;24700.0
5282;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2013;10.0;23780.0
5283;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2014;20.0;23960.0
5284;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2015;10.0;23960.0
5285;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2016;10.0;22870.0
5286;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2017;20.0;23000.0
5287;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2018;20.0;23200.0
5288;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2019;20.0;23930.0
5289;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2020;;
5290;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2021;20.0;23930.0
5291;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Caribisch Nederland;2022;30.0;23380.0
5292;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2011;;
5293;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2012;10.0;24440.0
5294;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2013;10.0;23700.0
5295;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2014;20.0;24030.0
5296;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2015;10.0;23510.0
5297;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2016;10.0;22360.0
5298;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2017;10.0;22880.0
5299;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2018;10.0;23530.0
5300;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2019;20.0;23420.0
5301;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2020;;
5302;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2021;20.0;23450.0
5303;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Bonaire;2022;30.0;23310.0
5304;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2011;;
5305;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2012;;
5306;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2013;;
5307;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2014;;
5308;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2015;;
5309;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2016;;
5310;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2017;;
5311;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2018;;
5312;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2019;;
5313;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2020;;
5314;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2021;;
5315;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Sint-Eustatius;2022;;
5316;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2011;;
5317;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2012;;
5318;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2013;;
5319;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2014;;
5320;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2015;;
5321;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2016;;
5322;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2017;;
5323;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2018;;
5324;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2019;;
5325;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2020;;
5326;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2021;;
5327;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Saba;2022;;
5328;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2011;;
5329;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2012;;
5330;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2013;;
5331;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2014;;
5332;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2015;;
5333;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2016;;
5334;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2017;;
5335;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2018;;
5336;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2019;;
5337;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2020;;
5338;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2021;;
5339;Bruto jaarloon: 20 000 tot 30 000 dollar;12000;Niet in te delen;2022;;
5340;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2011;1680.0;24320.0
5341;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2012;1720.0;24210.0
5342;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2013;1890.0;24280.0
5343;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2014;1970.0;24380.0
5344;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2015;2160.0;24400.0
5345;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2016;2340.0;24320.0
5346;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2017;2460.0;24440.0
5347;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2018;2600.0;24360.0
5348;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2019;2620.0;24280.0
5349;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2020;2660.0;24320.0
5350;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2021;2820.0;24440.0
5351;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Caribisch Nederland;2022;3060.0;24420.0
5352;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2011;1330.0;24280.0
5353;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2012;1420.0;24150.0
5354;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2013;1560.0;24180.0
5355;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2014;1600.0;24220.0
5356;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2015;1790.0;24250.0
5357;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2016;1950.0;24200.0
5358;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2017;2070.0;24330.0
5359;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2018;2180.0;24340.0
5360;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2019;2210.0;24280.0
5361;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2020;2230.0;24250.0
5362;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2021;2350.0;24390.0
5363;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Bonaire;2022;2580.0;24330.0
5364;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2011;200.0;24700.0
5365;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2012;160.0;24550.0
5366;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2013;180.0;24810.0
5367;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2014;200.0;25610.0
5368;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2015;210.0;25630.0
5369;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2016;210.0;25390.0
5370;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2017;210.0;25430.0
5371;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2018;230.0;24530.0
5372;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2019;200.0;24260.0
5373;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2020;230.0;24620.0
5374;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2021;270.0;24690.0
5375;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Sint-Eustatius;2022;300.0;24660.0
5376;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2011;140.0;24170.0
5377;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2012;140.0;24440.0
5378;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2013;150.0;24610.0
5379;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2014;170.0;24410.0
5380;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2015;160.0;24570.0
5381;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2016;180.0;24390.0
5382;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2017;180.0;24580.0
5383;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2018;200.0;24330.0
5384;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2019;210.0;24340.0
5385;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2020;200.0;24790.0
5386;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2021;200.0;24660.0
5387;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Saba;2022;180.0;25380.0
5388;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2011;;
5389;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2012;;
5390;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2013;;
5391;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2014;;
5392;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2015;;
5393;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2016;;
5394;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2017;;
5395;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2018;;
5396;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2019;;
5397;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2020;;
5398;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2021;;
5399;Bruto jaarloon: 20 000 tot 30 000 dollar;20410;Niet in te delen;2022;;
5400;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2011;870.0;34500.0
5401;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2012;980.0;34400.0
5402;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2013;1110.0;34560.0
5403;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2014;1220.0;34780.0
5404;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2015;1260.0;34740.0
5405;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2016;1330.0;34700.0
5406;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2017;1390.0;34680.0
5407;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2018;1420.0;34550.0
5408;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2019;1490.0;34610.0
5409;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2020;1470.0;34690.0
5410;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2021;1630.0;34570.0
5411;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Caribisch Nederland;2022;1770.0;34670.0
5412;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2011;690.0;34350.0
5413;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2012;760.0;34310.0
5414;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2013;860.0;34460.0
5415;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2014;940.0;34800.0
5416;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2015;960.0;34690.0
5417;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2016;1020.0;34630.0
5418;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2017;1090.0;34600.0
5419;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2018;1120.0;34540.0
5420;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2019;1230.0;34560.0
5421;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2020;1190.0;34660.0
5422;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2021;1330.0;34530.0
5423;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Bonaire;2022;1440.0;34660.0
5424;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2011;120.0;35070.0
5425;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2012;150.0;34700.0
5426;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2013;180.0;35130.0
5427;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2014;200.0;34920.0
5428;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2015;200.0;35170.0
5429;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2016;210.0;35040.0
5430;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2017;200.0;35060.0
5431;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2018;180.0;34820.0
5432;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2019;150.0;35020.0
5433;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2020;150.0;34890.0
5434;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2021;180.0;34570.0
5435;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Sint-Eustatius;2022;180.0;34900.0
5436;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Saba;2011;50.0;35050.0
5437;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Saba;2012;70.0;34780.0
5438;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Saba;2013;70.0;34290.0
5439;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Saba;2014;80.0;34250.0
5440;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Saba;2015;100.0;34260.0
5441;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Saba;2016;100.0;34670.0
5442;Bruto jaarloon: 30 000 tot 40 000 dollar;10000;Saba;2017;100.0;34760.0
