ID;Geslacht;Leeftijd;Migratieachtergrond;Inkomensgroepen;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
660;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Waarde;2016;77.0;72.5;3.1;43.5;3.7;2.6;0.1;1.0;4.8;3.4;0.1;1.3
661;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Waarde;2017;76.3;71.7;2.7;43.1;3.7;2.5;0.1;1.0;4.8;3.4;0.1;1.3
662;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Waarde;2018;76.6;71.6;2.5;44.6;3.6;2.5;0.1;1.1;4.7;3.2;0.1;1.4
663;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2006;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
664;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2007;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
665;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2008;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
666;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2009;0.4;0.4;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
667;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2010;0.4;0.4;0.2;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
668;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2011;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
669;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2012;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
670;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2013;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
671;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2014;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
672;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2015;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
673;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
674;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
675;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;9e 10%-groep (personen);Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
676;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2006;69.1;66.2;3.4;25.6;2.8;2.2;0.1;0.5;4.1;3.2;0.2;0.7
677;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2007;68.6;65.0;3.3;27.5;2.7;2.1;0.1;0.5;3.9;3.0;0.1;0.7
678;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2008;72.8;69.1;3.5;31.2;3.0;2.3;0.1;0.6;4.1;3.2;0.2;0.8
679;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2009;74.6;70.6;4.4;35.3;3.3;2.5;0.1;0.7;4.5;3.3;0.2;0.9
680;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2010;73.8;69.5;3.6;37.8;3.6;2.6;0.1;0.8;4.9;3.5;0.2;1.2
681;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2011;73.8;69.9;3.1;36.4;3.4;2.5;0.1;0.8;4.6;3.4;0.1;1.0
682;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2012;75.3;70.7;3.6;39.3;3.5;2.5;0.1;0.9;4.7;3.3;0.2;1.2
683;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2013;74.6;70.2;3.0;39.3;3.3;2.3;0.1;0.9;4.4;3.2;0.1;1.2
684;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2014;74.7;70.2;2.9;39.6;3.3;2.4;0.1;0.9;4.5;3.2;0.1;1.2
685;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2015;75.1;70.4;3.7;40.8;3.5;2.4;0.1;0.9;4.7;3.3;0.2;1.3
686;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2016;75.4;70.6;2.7;42.2;3.5;2.4;0.1;1.0;4.6;3.2;0.1;1.3
687;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2017;74.9;70.2;2.3;42.0;3.4;2.4;0.1;1.0;4.6;3.2;0.1;1.3
688;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Waarde;2018;75.4;70.1;2.2;43.8;3.4;2.3;0.1;1.0;4.5;3.1;0.1;1.4
689;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2006;0.4;0.4;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
690;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2007;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
691;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2008;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
692;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2009;0.4;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
693;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2010;0.4;0.4;0.2;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
694;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2011;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
695;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2012;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
696;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2013;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
697;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
698;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2015;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
699;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
700;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
701;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;10e 10%-groep (personen) (hoog inkomen);Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
702;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2006;76.5;71.3;11.2;35.0;4.3;2.9;0.5;0.8;5.7;3.9;0.7;1.1
703;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2007;74.6;69.4;10.9;35.2;4.2;2.8;0.5;0.9;5.6;3.8;0.7;1.1
704;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2008;78.8;73.2;12.3;40.1;4.9;3.2;0.6;1.1;6.2;4.0;0.8;1.4
705;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2009;79.8;74.0;12.8;43.7;5.1;3.3;0.7;1.2;6.4;4.1;0.8;1.5
706;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2010;79.4;73.1;11.7;46.3;5.7;3.6;0.8;1.4;7.3;4.5;1.0;1.8
707;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2011;80.0;74.4;10.8;47.7;5.4;3.3;0.6;1.5;6.8;4.1;0.7;1.9
708;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2012;79.2;73.8;9.6;46.8;5.2;3.3;0.5;1.4;6.6;4.2;0.6;1.8
709;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2013;79.6;73.9;9.5;47.9;5.1;3.2;0.5;1.5;6.5;4.0;0.6;1.9
710;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2014;77.9;72.5;8.5;46.4;5.0;3.1;0.4;1.4;6.4;4.0;0.5;1.8
711;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2015;77.7;72.1;9.1;47.1;5.1;3.2;0.4;1.5;6.6;4.1;0.6;1.9
712;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2016;80.1;74.2;10.4;51.5;5.7;3.4;0.5;1.8;7.1;4.3;0.6;2.2
713;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2017;80.4;74.7;11.0;52.4;5.9;3.5;0.5;1.9;7.4;4.4;0.7;2.3
714;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Waarde;2018;80.8;74.6;11.2;54.1;5.8;3.4;0.5;1.9;7.3;4.2;0.6;2.4
715;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2006;0.3;0.3;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
716;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2007;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
717;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2008;0.2;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2009;0.3;0.4;0.2;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
719;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2010;0.3;0.3;0.2;0.4;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
720;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2011;0.4;0.5;0.3;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
721;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2012;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
722;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2013;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
723;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2014;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
724;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2015;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
725;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2016;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
726;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2017;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
727;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1e 20%-groep (personen) (laag inkomen);Standaardfout;2018;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
728;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2006;76.5;72.5;8.9;33.5;4.1;3.0;0.3;0.7;5.4;4.0;0.5;0.9
729;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2007;76.1;71.7;9.1;34.6;4.0;2.9;0.4;0.8;5.3;3.8;0.5;1.0
730;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2008;79.0;74.6;9.3;38.3;4.5;3.2;0.4;0.9;5.7;4.0;0.5;1.2
731;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2009;80.8;76.4;10.5;42.4;4.8;3.4;0.4;1.0;6.0;4.2;0.5;1.2
732;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2010;81.1;76.1;11.0;45.5;5.7;3.8;0.6;1.3;7.1;4.7;0.7;1.6
733;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2011;81.6;76.7;11.1;47.0;5.4;3.5;0.5;1.3;6.6;4.3;0.7;1.6
734;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2012;81.6;76.5;11.1;48.2;5.5;3.5;0.5;1.5;6.7;4.3;0.6;1.8
735;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2013;81.8;76.6;11.2;48.8;5.4;3.4;0.5;1.5;6.6;4.2;0.6;1.8
736;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2014;82.0;76.8;12.2;49.7;5.7;3.6;0.6;1.5;6.9;4.4;0.7;1.9
737;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2015;82.4;77.0;14.2;51.0;6.0;3.7;0.7;1.7;7.3;4.5;0.8;2.1
738;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2016;82.3;77.1;11.5;51.9;5.8;3.6;0.5;1.7;7.1;4.4;0.6;2.1
739;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2017;82.1;77.2;11.5;51.9;5.8;3.6;0.5;1.7;7.1;4.4;0.6;2.1
740;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Waarde;2018;82.0;76.7;11.0;53.0;5.6;3.4;0.5;1.7;6.9;4.2;0.6;2.1
741;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2006;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
742;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2007;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
743;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2008;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2009;0.3;0.3;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
745;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2010;0.3;0.3;0.2;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
746;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2011;0.4;0.4;0.3;0.4;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
747;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2012;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
748;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2013;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
749;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2014;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
750;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2015;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
751;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2016;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
752;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2017;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
753;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;2e 20%-groep (personen);Standaardfout;2018;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
754;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2006;73.4;70.0;5.1;29.6;3.4;2.6;0.2;0.6;4.6;3.5;0.3;0.8
755;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2007;73.0;69.3;4.9;30.7;3.3;2.5;0.2;0.6;4.5;3.4;0.2;0.8
756;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2008;77.0;73.3;5.4;34.6;3.7;2.8;0.2;0.7;4.8;3.6;0.2;1.0
757;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2009;78.1;74.2;5.8;38.3;4.0;3.0;0.2;0.8;5.1;3.8;0.3;1.0
758;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2010;78.1;73.6;5.7;41.5;4.4;3.2;0.3;1.0;5.6;4.0;0.3;1.3
759;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2011;78.7;73.8;5.7;42.5;4.2;3.0;0.2;1.0;5.4;3.8;0.3;1.3
760;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2012;78.7;74.2;5.7;43.3;4.3;3.0;0.2;1.1;5.5;3.9;0.3;1.4
761;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2013;78.6;74.0;5.6;43.7;4.2;2.9;0.2;1.1;5.4;3.7;0.3;1.4
762;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2014;78.5;74.1;5.9;43.9;4.3;3.0;0.2;1.1;5.5;3.8;0.3;1.4
763;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2015;78.8;74.1;7.0;45.0;4.5;3.1;0.3;1.2;5.8;3.9;0.3;1.5
764;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2016;79.0;74.3;5.4;46.1;4.4;3.0;0.2;1.2;5.6;3.8;0.3;1.5
765;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2017;78.5;73.8;4.9;45.9;4.3;2.9;0.2;1.2;5.6;3.8;0.2;1.6
766;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Waarde;2018;78.6;73.6;4.8;47.2;4.3;2.8;0.2;1.3;5.5;3.6;0.2;1.6
767;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2006;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2007;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
769;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2008;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
770;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2009;0.3;0.3;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2010;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
772;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2011;0.3;0.4;0.2;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
773;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2012;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
774;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
775;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
776;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2015;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
777;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
778;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
779;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;3e 20%-groep (personen);Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
780;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2006;72.0;68.9;4.1;27.6;3.1;2.5;0.1;0.5;4.3;3.4;0.2;0.7
781;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2007;71.6;68.2;4.0;29.3;3.0;2.4;0.1;0.5;4.2;3.3;0.2;0.8
782;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2008;75.0;71.4;4.3;32.9;3.4;2.6;0.1;0.7;4.6;3.5;0.2;0.9
783;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2009;77.7;73.8;5.4;36.6;3.7;2.8;0.2;0.8;4.8;3.6;0.2;1.0
784;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2010;76.5;72.3;4.2;38.8;4.0;3.0;0.2;0.9;5.3;3.9;0.2;1.2
785;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2011;77.9;73.9;4.3;40.1;3.9;2.8;0.2;0.9;5.1;3.7;0.2;1.2
786;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2012;77.6;73.2;4.3;41.5;3.9;2.8;0.1;1.0;5.1;3.6;0.2;1.3
787;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2013;77.5;73.1;4.1;42.1;3.8;2.7;0.1;1.0;5.0;3.5;0.2;1.3
788;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2014;77.3;72.9;4.3;42.2;3.9;2.7;0.2;1.0;5.1;3.6;0.2;1.3
789;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2015;77.5;72.9;5.1;42.9;4.0;2.8;0.2;1.1;5.2;3.6;0.2;1.4
790;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2016;77.7;73.1;3.8;44.4;3.9;2.7;0.1;1.1;5.1;3.5;0.2;1.4
791;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2017;77.1;72.6;3.5;44.2;3.9;2.7;0.1;1.1;5.1;3.5;0.1;1.4
792;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2018;77.6;72.7;3.3;45.7;3.9;2.6;0.1;1.1;5.0;3.4;0.1;1.5
