ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaalAantalPersonenInHuishoudens_1;ThuiswonendKind_2;Alleenstaand_3;TotaalSamenwonendePersonen_4;PartnerInNietGehuwdPaarZonderKi_5;PartnerInGehuwdPaarZonderKinderen_6;PartnerInNietGehuwdPaarMetKinderen_7;PartnerInGehuwdPaarMetKinderen_8;OuderInEenouderhuishouden_9;OverigLidHuishouden_10;PersonenInInstitutioneleHuishoudens_11
1900;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2007;5900.0;5827.0;20.0;4.0;4.0;;;;;32.0;17.0
1901;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2008;6431.0;6362.0;16.0;7.0;4.0;2.0;1.0;;;37.0;9.0
1902;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2009;7002.0;6925.0;21.0;14.0;8.0;3.0;2.0;1.0;;37.0;5.0
1903;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2010;7604.0;7501.0;33.0;18.0;12.0;2.0;2.0;2.0;1.0;42.0;9.0
1904;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2011;8241.0;8079.0;29.0;18.0;11.0;4.0;1.0;2.0;2.0;93.0;20.0
1905;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2012;8894.0;8694.0;30.0;24.0;18.0;4.0;1.0;1.0;3.0;121.0;22.0
1906;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2013;9528.0;9313.0;36.0;29.0;18.0;4.0;4.0;3.0;4.0;104.0;42.0
1907;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2014;10098.0;9818.0;51.0;32.0;19.0;4.0;6.0;3.0;3.0;109.0;85.0
1908;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2015;10674.0;10386.0;55.0;38.0;22.0;5.0;6.0;5.0;4.0;127.0;64.0
1909;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2016;11309.0;10973.0;76.0;45.0;25.0;5.0;8.0;7.0;4.0;135.0;76.0
1910;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2017;12007.0;11572.0;108.0;51.0;25.0;8.0;10.0;8.0;5.0;162.0;109.0
1911;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2018;12783.0;12289.0;121.0;67.0;37.0;10.0;13.0;7.0;5.0;200.0;101.0
1912;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2019;13632.0;13068.0;146.0;89.0;50.0;13.0;16.0;10.0;8.0;229.0;92.0
1913;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2020;14566.0;13873.0;215.0;114.0;62.0;20.0;19.0;13.0;8.0;262.0;94.0
1914;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2021;15525.0;14698.0;277.0;159.0;85.0;31.0;25.0;18.0;9.0;298.0;84.0
1915;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2022;16603.0;15557.0;355.0;208.0;107.0;36.0;30.0;35.0;11.0;375.0;97.0
1916;Totaal mannen en vrouwen;Totaal;Afghanistan;2e generatie migratieachtergrond;2023;17722.0;16484.0;425.0;283.0;155.0;48.0;29.0;51.0;18.0;420.0;92.0
1917;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;1997;;;;;;;;;;;
1918;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;1998;;;;;;;;;;;
1919;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;1999;;;;;;;;;;;
1920;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2000;;;;;;;;;;;
1921;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2001;;;;;;;;;;;
1922;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2002;;;;;;;;;;;
1923;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2003;;;;;;;;;;;
1924;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2004;;;;;;;;;;;
1925;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2005;;;;;;;;;;;
1926;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2006;;;;;;;;;;;
1927;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2007;;;;;;;;;;;
1928;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2008;;;;;;;;;;;
1929;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2009;;;;;;;;;;;
1930;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2010;;;;;;;;;;;
1931;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2011;;;;;;;;;;;
1932;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2012;;;;;;;;;;;
1933;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2013;;;;;;;;;;;
1934;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2014;;;;;;;;;;;
1935;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2015;;;;;;;;;;;
1936;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2016;;;;;;;;;;;
1937;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2017;;;;;;;;;;;
1938;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2018;;;;;;;;;;;
1939;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2019;;;;;;;;;;;
1940;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2020;;;;;;;;;;;
1941;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2021;;;;;;;;;;;
1942;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2022;;;;;;;;;;;
1943;Totaal mannen en vrouwen;Totaal;Afghanistan;Generatie onbekend;2023;;;;;;;;;;;
1944;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;1997;218.0;52.0;57.0;82.0;26.0;17.0;6.0;33.0;3.0;19.0;5.0
1945;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;1998;269.0;57.0;81.0;106.0;35.0;24.0;10.0;37.0;5.0;17.0;3.0
1946;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;1999;369.0;80.0;107.0;143.0;50.0;36.0;10.0;47.0;8.0;26.0;5.0
1947;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2000;440.0;104.0;111.0;185.0;66.0;38.0;19.0;62.0;12.0;21.0;7.0
1948;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2001;542.0;144.0;132.0;224.0;65.0;51.0;28.0;80.0;11.0;25.0;6.0
1949;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2002;671.0;182.0;144.0;278.0;76.0;64.0;38.0;100.0;17.0;43.0;7.0
1950;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2003;774.0;216.0;177.0;330.0;86.0;79.0;44.0;121.0;15.0;28.0;8.0
1951;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2004;864.0;258.0;190.0;357.0;86.0;80.0;39.0;152.0;15.0;37.0;7.0
1952;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2005;903.0;281.0;187.0;375.0;92.0;82.0;45.0;156.0;18.0;35.0;7.0
1953;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2006;940.0;312.0;178.0;399.0;102.0;73.0;41.0;183.0;17.0;29.0;5.0
1954;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2007;1000.0;342.0;179.0;417.0;94.0;79.0;46.0;198.0;20.0;35.0;7.0
1955;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2008;1058.0;374.0;174.0;435.0;98.0;81.0;57.0;199.0;27.0;41.0;7.0
1956;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2009;1185.0;415.0;227.0;465.0;92.0;87.0;64.0;222.0;30.0;44.0;4.0
1957;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2010;1327.0;458.0;251.0;529.0;130.0;83.0;69.0;247.0;33.0;49.0;7.0
1958;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2011;1392.0;502.0;257.0;558.0;138.0;91.0;71.0;258.0;38.0;29.0;8.0
1959;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2012;1497.0;547.0;282.0;593.0;152.0;97.0;83.0;261.0;42.0;28.0;5.0
1960;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2013;1629.0;590.0;330.0;620.0;151.0;95.0;89.0;285.0;43.0;39.0;7.0
1961;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2014;1771.0;624.0;359.0;673.0;159.0;114.0;100.0;300.0;55.0;50.0;10.0
1962;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2015;1990.0;676.0;430.0;775.0;207.0;112.0;119.0;337.0;56.0;38.0;15.0
1963;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2016;2257.0;749.0;464.0;895.0;248.0;135.0;133.0;379.0;69.0;56.0;24.0
1964;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2017;2569.0;806.0;540.0;1008.0;274.0;166.0;135.0;433.0;85.0;51.0;79.0
1965;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2018;2852.0;886.0;625.0;1156.0;310.0;194.0;153.0;499.0;88.0;49.0;48.0
1966;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2019;3252.0;974.0;703.0;1374.0;374.0;232.0;173.0;595.0;102.0;65.0;34.0
1967;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2020;3722.0;1090.0;821.0;1605.0;442.0;255.0;184.0;724.0;111.0;67.0;28.0
1968;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2021;4026.0;1197.0;821.0;1792.0;522.0;263.0;212.0;795.0;114.0;80.0;22.0
1969;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2022;4359.0;1270.0;938.0;1911.0;521.0;307.0;225.0;858.0;127.0;95.0;18.0
1970;Totaal mannen en vrouwen;Totaal;Albanië;Totaal;2023;4852.0;1379.0;1066.0;2164.0;604.0;341.0;253.0;966.0;133.0;97.0;13.0
1971;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;1997;;;;;;;;;;;
1972;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;1998;;;;;;;;;;;
1973;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;1999;;;;;;;;;;;
1974;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2000;;;;;;;;;;;
1975;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2001;;;;;;;;;;;
1976;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2002;;;;;;;;;;;
1977;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2003;;;;;;;;;;;
1978;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2004;;;;;;;;;;;
1979;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2005;;;;;;;;;;;
1980;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2006;;;;;;;;;;;
1981;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2007;;;;;;;;;;;
1982;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2008;;;;;;;;;;;
1983;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2009;;;;;;;;;;;
1984;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2010;;;;;;;;;;;
1985;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2011;;;;;;;;;;;
1986;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2012;;;;;;;;;;;
1987;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2013;;;;;;;;;;;
1988;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2014;;;;;;;;;;;
1989;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2015;;;;;;;;;;;
1990;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2016;;;;;;;;;;;
1991;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2017;;;;;;;;;;;
1992;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2018;;;;;;;;;;;
1993;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2019;;;;;;;;;;;
1994;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2020;;;;;;;;;;;
1995;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2021;;;;;;;;;;;
1996;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2022;;;;;;;;;;;
1997;Totaal mannen en vrouwen;Totaal;Albanië;Nederlandse achtergrond;2023;;;;;;;;;;;
1998;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;1997;218.0;52.0;57.0;82.0;26.0;17.0;6.0;33.0;3.0;19.0;5.0
1999;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;1998;269.0;57.0;81.0;106.0;35.0;24.0;10.0;37.0;5.0;17.0;3.0
2000;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;1999;369.0;80.0;107.0;143.0;50.0;36.0;10.0;47.0;8.0;26.0;5.0
2001;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2000;440.0;104.0;111.0;185.0;66.0;38.0;19.0;62.0;12.0;21.0;7.0
2002;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2001;542.0;144.0;132.0;224.0;65.0;51.0;28.0;80.0;11.0;25.0;6.0
2003;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2002;671.0;182.0;144.0;278.0;76.0;64.0;38.0;100.0;17.0;43.0;7.0
2004;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2003;774.0;216.0;177.0;330.0;86.0;79.0;44.0;121.0;15.0;28.0;8.0
2005;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2004;864.0;258.0;190.0;357.0;86.0;80.0;39.0;152.0;15.0;37.0;7.0
2006;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2005;903.0;281.0;187.0;375.0;92.0;82.0;45.0;156.0;18.0;35.0;7.0
2007;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2006;940.0;312.0;178.0;399.0;102.0;73.0;41.0;183.0;17.0;29.0;5.0
2008;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2007;1000.0;342.0;179.0;417.0;94.0;79.0;46.0;198.0;20.0;35.0;7.0
2009;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2008;1058.0;374.0;174.0;435.0;98.0;81.0;57.0;199.0;27.0;41.0;7.0
2010;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2009;1185.0;415.0;227.0;465.0;92.0;87.0;64.0;222.0;30.0;44.0;4.0
2011;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2010;1327.0;458.0;251.0;529.0;130.0;83.0;69.0;247.0;33.0;49.0;7.0
2012;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2011;1392.0;502.0;257.0;558.0;138.0;91.0;71.0;258.0;38.0;29.0;8.0
2013;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2012;1497.0;547.0;282.0;593.0;152.0;97.0;83.0;261.0;42.0;28.0;5.0
2014;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2013;1629.0;590.0;330.0;620.0;151.0;95.0;89.0;285.0;43.0;39.0;7.0
2015;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2014;1771.0;624.0;359.0;673.0;159.0;114.0;100.0;300.0;55.0;50.0;10.0
2016;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2015;1990.0;676.0;430.0;775.0;207.0;112.0;119.0;337.0;56.0;38.0;15.0
2017;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2016;2257.0;749.0;464.0;895.0;248.0;135.0;133.0;379.0;69.0;56.0;24.0
2018;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2017;2569.0;806.0;540.0;1008.0;274.0;166.0;135.0;433.0;85.0;51.0;79.0
2019;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2018;2852.0;886.0;625.0;1156.0;310.0;194.0;153.0;499.0;88.0;49.0;48.0
2020;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2019;3252.0;974.0;703.0;1374.0;374.0;232.0;173.0;595.0;102.0;65.0;34.0
2021;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2020;3722.0;1090.0;821.0;1605.0;442.0;255.0;184.0;724.0;111.0;67.0;28.0
2022;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2021;4026.0;1197.0;821.0;1792.0;522.0;263.0;212.0;795.0;114.0;80.0;22.0
2023;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2022;4359.0;1270.0;938.0;1911.0;521.0;307.0;225.0;858.0;127.0;95.0;18.0
2024;Totaal mannen en vrouwen;Totaal;Albanië;Met migratieachtergrond;2023;4852.0;1379.0;1066.0;2164.0;604.0;341.0;253.0;966.0;133.0;97.0;13.0
2025;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;1997;192.0;26.0;57.0;82.0;26.0;17.0;6.0;33.0;3.0;19.0;5.0
2026;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;1998;235.0;23.0;81.0;106.0;35.0;24.0;10.0;37.0;5.0;17.0;3.0
2027;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;1999;314.0;27.0;107.0;143.0;50.0;36.0;10.0;47.0;8.0;26.0;3.0
2028;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2000;366.0;30.0;111.0;185.0;66.0;38.0;19.0;62.0;12.0;21.0;7.0
2029;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2001;436.0;40.0;131.0;224.0;65.0;51.0;28.0;80.0;11.0;24.0;6.0
2030;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2002;537.0;54.0;143.0;278.0;76.0;64.0;38.0;100.0;17.0;38.0;7.0
2031;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2003;605.0;50.0;176.0;330.0;86.0;79.0;44.0;121.0;15.0;26.0;8.0
2032;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2004;654.0;50.0;189.0;357.0;86.0;80.0;39.0;152.0;15.0;36.0;7.0
2033;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2005;667.0;48.0;187.0;374.0;91.0;82.0;45.0;156.0;18.0;33.0;7.0
2034;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2006;670.0;44.0;178.0;398.0;101.0;73.0;41.0;183.0;17.0;28.0;5.0
2035;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2007;692.0;39.0;179.0;416.0;93.0;79.0;46.0;198.0;20.0;31.0;7.0
2036;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2008;709.0;32.0;174.0;434.0;97.0;81.0;57.0;199.0;27.0;35.0;7.0
2037;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2009;795.0;34.0;226.0;464.0;92.0;86.0;64.0;222.0;30.0;37.0;4.0
2038;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2010;895.0;35.0;250.0;528.0;130.0;82.0;69.0;247.0;33.0;43.0;6.0
2039;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2011;918.0;38.0;256.0;557.0;138.0;91.0;71.0;257.0;38.0;22.0;7.0
2040;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2012;976.0;37.0;281.0;592.0;152.0;97.0;83.0;260.0;42.0;20.0;4.0
2041;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2013;1062.0;38.0;329.0;618.0;150.0;95.0;89.0;284.0;43.0;29.0;5.0
2042;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2014;1165.0;39.0;354.0;669.0;156.0;114.0;100.0;299.0;55.0;38.0;10.0
2043;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2015;1336.0;50.0;421.0;772.0;205.0;112.0;119.0;336.0;56.0;23.0;14.0
2044;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2016;1535.0;56.0;455.0;893.0;247.0;135.0;133.0;378.0;69.0;41.0;21.0
2045;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2017;1782.0;63.0;532.0;1004.0;271.0;166.0;135.0;432.0;85.0;34.0;64.0
2046;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2018;2004.0;71.0;613.0;1152.0;308.0;193.0;153.0;498.0;88.0;40.0;40.0
2047;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2019;2340.0;103.0;689.0;1366.0;368.0;232.0;173.0;593.0;101.0;57.0;24.0
2048;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2020;2713.0;126.0;808.0;1592.0;431.0;255.0;184.0;722.0;110.0;54.0;23.0
2049;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2021;2915.0;139.0;796.0;1779.0;512.0;263.0;211.0;793.0;113.0;68.0;20.0
2050;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2022;3166.0;143.0;908.0;1893.0;508.0;306.0;223.0;856.0;126.0;81.0;15.0
2051;Totaal mannen en vrouwen;Totaal;Albanië;1e generatie migratieachtergrond;2023;3554.0;163.0;1031.0;2138.0;588.0;339.0;247.0;964.0;133.0;79.0;10.0
2052;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;1997;26.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2053;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;1998;34.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2054;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;1999;55.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
2055;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2000;74.0;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2056;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2001;106.0;104.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2057;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2002;134.0;128.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2058;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2003;169.0;166.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
2059;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2004;210.0;208.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2060;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2005;236.0;233.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
2061;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2006;270.0;268.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2062;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2007;308.0;303.0;;1.0;1.0;;;;;4.0;
2063;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2008;349.0;342.0;;1.0;1.0;;;;;6.0;
2064;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2009;390.0;381.0;1.0;1.0;;1.0;;;;7.0;
2065;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2010;432.0;423.0;1.0;1.0;;1.0;;;;6.0;1.0
2066;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2011;474.0;464.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;7.0;1.0
2067;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2012;521.0;510.0;1.0;1.0;;;;1.0;;8.0;1.0
2068;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2013;567.0;552.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;10.0;2.0
2069;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2014;606.0;585.0;5.0;4.0;3.0;0.0;0.0;1.0;0.0;12.0;0.0
2070;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2015;654.0;626.0;9.0;3.0;2.0;0.0;0.0;1.0;0.0;15.0;1.0
2071;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2016;722.0;693.0;9.0;2.0;1.0;0.0;0.0;1.0;0.0;15.0;3.0
2072;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2017;787.0;743.0;8.0;4.0;3.0;0.0;0.0;1.0;0.0;17.0;15.0
2073;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2018;848.0;815.0;12.0;4.0;2.0;1.0;0.0;1.0;0.0;9.0;8.0
2074;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2019;912.0;871.0;14.0;8.0;6.0;0.0;0.0;2.0;1.0;8.0;10.0
2075;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2020;1009.0;964.0;13.0;13.0;11.0;0.0;0.0;2.0;1.0;13.0;5.0
2076;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2021;1111.0;1058.0;25.0;13.0;10.0;0.0;1.0;2.0;1.0;12.0;2.0
2077;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2022;1193.0;1127.0;30.0;18.0;13.0;1.0;2.0;2.0;1.0;14.0;3.0
2078;Totaal mannen en vrouwen;Totaal;Albanië;2e generatie migratieachtergrond;2023;1298.0;1216.0;35.0;26.0;16.0;2.0;6.0;2.0;0.0;18.0;3.0
2079;Totaal mannen en vrouwen;Totaal;Albanië;Generatie onbekend;1997;;;;;;;;;;;
2080;Totaal mannen en vrouwen;Totaal;Albanië;Generatie onbekend;1998;;;;;;;;;;;
2081;Totaal mannen en vrouwen;Totaal;Albanië;Generatie onbekend;1999;;;;;;;;;;;
