ID;Geslacht;Leeftijd;IndicatieGrondslag;IndicatieZZV;GebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;UrenInJaar_4;DagdelenInJaar_5
2233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2010;;;;;
2234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2011;;;;;
2235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2012;;;;;
2236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2013;;;;;
2237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Noord-Brabant (PV);2014;;;;;
2238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2009;;;;;
2239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2010;;;;;
2240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2011;;;;;
2241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2012;;;;;
2242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2013;;;;;
2243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo en/of ZZV-AWBZ;Limburg (PV);2014;;;;;
2244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Nederland;2009;;;;;
2245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Nederland;2010;;;;;
2246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Nederland;2011;;;;;
2247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Nederland;2012;;;;;
2248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Nederland;2013;;;;;
2249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Nederland;2014;;;;;
2250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Nederland (LD);2009;;;;;
2251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Nederland (LD);2010;;;;;
2252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Nederland (LD);2011;;;;;
2253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Nederland (LD);2012;;;;;
2254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Nederland (LD);2013;;;;;
2255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Nederland (LD);2014;;;;;
2256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Oost-Nederland (LD);2009;;;;;
2257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Oost-Nederland (LD);2010;;;;;
2258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Oost-Nederland (LD);2011;;;;;
2259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Oost-Nederland (LD);2012;;;;;
2260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Oost-Nederland (LD);2013;;;;;
2261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Oost-Nederland (LD);2014;;;;;
2262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;West-Nederland (LD);2009;;;;;
2263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;West-Nederland (LD);2010;;;;;
2264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;West-Nederland (LD);2011;;;;;
2265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;West-Nederland (LD);2012;;;;;
2266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;West-Nederland (LD);2013;;;;;
2267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;West-Nederland (LD);2014;;;;;
2268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Nederland (LD);2009;;;;;
2269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Nederland (LD);2010;;;;;
2270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Nederland (LD);2011;;;;;
2271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Nederland (LD);2012;;;;;
2272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Nederland (LD);2013;;;;;
2273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Nederland (LD);2014;;;;;
2274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Groningen (PV);2009;;;;;
2275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Groningen (PV);2010;;;;;
2276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Groningen (PV);2011;;;;;
2277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Groningen (PV);2012;;;;;
2278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Groningen (PV);2013;;;;;
2279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Groningen (PV);2014;;;;;
2280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Friesland (PV);2009;;;;;
2281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Friesland (PV);2010;;;;;
2282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Friesland (PV);2011;;;;;
2283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Friesland (PV);2012;;;;;
2284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Friesland (PV);2013;;;;;
2285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Friesland (PV);2014;;;;;
2286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Drenthe (PV);2009;;;;;
2287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Drenthe (PV);2010;;;;;
2288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Drenthe (PV);2011;;;;;
2289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Drenthe (PV);2012;;;;;
2290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Drenthe (PV);2013;;;;;
2291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Drenthe (PV);2014;;;;;
2292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Overijssel (PV);2009;;;;;
2293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Overijssel (PV);2010;;;;;
2294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Overijssel (PV);2011;;;;;
2295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Overijssel (PV);2012;;;;;
2296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Overijssel (PV);2013;;;;;
2297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Overijssel (PV);2014;;;;;
2298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Flevoland (PV);2009;;;;;
2299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Flevoland (PV);2010;;;;;
2300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Flevoland (PV);2011;;;;;
2301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Flevoland (PV);2012;;;;;
2302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Flevoland (PV);2013;;;;;
2303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Flevoland (PV);2014;;;;;
2304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Gelderland (PV);2009;;;;;
2305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Gelderland (PV);2010;;;;;
2306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Gelderland (PV);2011;;;;;
2307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Gelderland (PV);2012;;;;;
2308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Gelderland (PV);2013;;;;;
2309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Gelderland (PV);2014;;;;;
2310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Utrecht (PV);2009;;;;;
2311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Utrecht (PV);2010;;;;;
2312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Utrecht (PV);2011;;;;;
2313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Utrecht (PV);2012;;;;;
2314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Utrecht (PV);2013;;;;;
2315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Utrecht (PV);2014;;;;;
2316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Holland (PV);2009;;;;;
2317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Holland (PV);2010;;;;;
2318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Holland (PV);2011;;;;;
2319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Holland (PV);2012;;;;;
2320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Holland (PV);2013;;;;;
2321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Holland (PV);2014;;;;;
2322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Holland (PV);2009;;;;;
2323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Holland (PV);2010;;;;;
2324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Holland (PV);2011;;;;;
2325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Holland (PV);2012;;;;;
2326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Holland (PV);2013;;;;;
2327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zuid-Holland (PV);2014;;;;;
2328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zeeland (PV);2009;;;;;
2329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zeeland (PV);2010;;;;;
2330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zeeland (PV);2011;;;;;
2331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zeeland (PV);2012;;;;;
2332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zeeland (PV);2013;;;;;
2333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Zeeland (PV);2014;;;;;
2334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Brabant (PV);2009;;;;;
2335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Brabant (PV);2010;;;;;
2336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Brabant (PV);2011;;;;;
2337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Brabant (PV);2012;;;;;
2338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Brabant (PV);2013;;;;;
2339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Noord-Brabant (PV);2014;;;;;
2340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Limburg (PV);2009;;;;;
2341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Limburg (PV);2010;;;;;
2342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Limburg (PV);2011;;;;;
2343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Limburg (PV);2012;;;;;
2344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Limburg (PV);2013;;;;;
2345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-Wmo;Limburg (PV);2014;;;;;
2346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Nederland;2009;;;;;
2347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Nederland;2010;;;;;
2348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Nederland;2011;;;;;
2349;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Nederland;2012;;;;;
2350;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Nederland;2013;;;;;
2351;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Nederland;2014;;;;;
2352;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Nederland (LD);2009;;;;;
2353;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Nederland (LD);2010;;;;;
2354;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Nederland (LD);2011;;;;;
2355;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Nederland (LD);2012;;;;;
2356;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Nederland (LD);2013;;;;;
2357;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Noord-Nederland (LD);2014;;;;;
2358;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Oost-Nederland (LD);2009;;;;;
2359;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Oost-Nederland (LD);2010;;;;;
2360;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Oost-Nederland (LD);2011;;;;;
2361;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Oost-Nederland (LD);2012;;;;;
2362;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Oost-Nederland (LD);2013;;;;;
2363;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Oost-Nederland (LD);2014;;;;;
2364;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;West-Nederland (LD);2009;;;;;
2365;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;West-Nederland (LD);2010;;;;;
2366;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;West-Nederland (LD);2011;;;;;
2367;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;West-Nederland (LD);2012;;;;;
2368;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;West-Nederland (LD);2013;;;;;
2369;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;West-Nederland (LD);2014;;;;;
2370;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2009;;;;;
2371;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2010;;;;;
2372;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2011;;;;;
2373;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2012;;;;;
2374;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2013;;;;;
2375;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Zuid-Nederland (LD);2014;;;;;
2376;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Groningen (PV);2009;;;;;
2377;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Groningen (PV);2010;;;;;
2378;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Groningen (PV);2011;;;;;
2379;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Groningen (PV);2012;;;;;
2380;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Groningen (PV);2013;;;;;
2381;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Groningen (PV);2014;;;;;
2382;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Friesland (PV);2009;;;;;
2383;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Friesland (PV);2010;;;;;
2384;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Friesland (PV);2011;;;;;
2385;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Friesland (PV);2012;;;;;
2386;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Friesland (PV);2013;;;;;
