ID;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;WerkzamePersonenSeizoengecorrigeerd_2;Banen_3;BanenSeizoengecorrigeerd_4;GewerkteUren_5;GewerkteUrenSeizoengecorrigeerd_6
527;Totaal;G-I Handel, vervoer en horeca;2004 3e kwartaal;2085.0;2072.0;2207.0;2193.0;653.0;737.0
528;Totaal;G-I Handel, vervoer en horeca;2004 4e kwartaal;2065.0;2068.0;2186.0;2189.0;803.0;741.0
529;Totaal;G-I Handel, vervoer en horeca;2004;2078.0;;2199.0;;2950.0;
530;Totaal;G-I Handel, vervoer en horeca;2005 1e kwartaal;2053.0;2070.0;2172.0;2190.0;757.0;727.0
531;Totaal;G-I Handel, vervoer en horeca;2005 2e kwartaal;2078.0;2071.0;2199.0;2192.0;732.0;734.0
532;Totaal;G-I Handel, vervoer en horeca;2005 3e kwartaal;2079.0;2067.0;2200.0;2187.0;651.0;729.0
533;Totaal;G-I Handel, vervoer en horeca;2005 4e kwartaal;2048.0;2050.0;2166.0;2169.0;780.0;730.0
534;Totaal;G-I Handel, vervoer en horeca;2005;2065.0;;2184.0;;2920.0;
535;Totaal;G-I Handel, vervoer en horeca;2006 1e kwartaal;2057.0;2073.0;2175.0;2193.0;780.0;730.0
536;Totaal;G-I Handel, vervoer en horeca;2006 2e kwartaal;2078.0;2072.0;2198.0;2191.0;725.0;734.0
537;Totaal;G-I Handel, vervoer en horeca;2006 3e kwartaal;2103.0;2090.0;2225.0;2211.0;654.0;739.0
538;Totaal;G-I Handel, vervoer en horeca;2006 4e kwartaal;2107.0;2109.0;2229.0;2232.0;789.0;746.0
539;Totaal;G-I Handel, vervoer en horeca;2006;2086.0;;2207.0;;2950.0;
540;Totaal;G-I Handel, vervoer en horeca;2007 1e kwartaal;2122.0;2139.0;2246.0;2263.0;801.0;757.0
541;Totaal;G-I Handel, vervoer en horeca;2007 2e kwartaal;2156.0;2149.0;2281.0;2274.0;753.0;761.0
542;Totaal;G-I Handel, vervoer en horeca;2007 3e kwartaal;2176.0;2163.0;2303.0;2289.0;676.0;764.0
543;Totaal;G-I Handel, vervoer en horeca;2007 4e kwartaal;2159.0;2161.0;2283.0;2286.0;804.0;751.0
544;Totaal;G-I Handel, vervoer en horeca;2007;2154.0;;2278.0;;3034.0;
545;Totaal;G-I Handel, vervoer en horeca;2008 1e kwartaal;2141.0;2159.0;2265.0;2284.0;797.0;763.0
546;Totaal;G-I Handel, vervoer en horeca;2008 2e kwartaal;2169.0;2163.0;2295.0;2288.0;756.0;757.0
547;Totaal;G-I Handel, vervoer en horeca;2008 3e kwartaal;2167.0;2154.0;2291.0;2277.0;661.0;745.0
548;Totaal;G-I Handel, vervoer en horeca;2008 4e kwartaal;2172.0;2173.0;2296.0;2298.0;805.0;753.0
549;Totaal;G-I Handel, vervoer en horeca;2008;2162.0;;2287.0;;3018.0;
550;Totaal;G-I Handel, vervoer en horeca;2009 1e kwartaal;2134.0;2152.0;2255.0;2275.0;773.0;741.0
551;Totaal;G-I Handel, vervoer en horeca;2009 2e kwartaal;2144.0;2138.0;2267.0;2260.0;728.0;738.0
552;Totaal;G-I Handel, vervoer en horeca;2009 3e kwartaal;2142.0;2129.0;2266.0;2252.0;654.0;736.0
553;Totaal;G-I Handel, vervoer en horeca;2009 4e kwartaal;2129.0;2129.0;2251.0;2252.0;801.0;740.0
554;Totaal;G-I Handel, vervoer en horeca;2009;2137.0;;2260.0;;2955.0;
555;Totaal;G-I Handel, vervoer en horeca;2010 1e kwartaal;2106.0;2124.0;2228.0;2247.0;767.0;737.0
556;Totaal;G-I Handel, vervoer en horeca;2010 2e kwartaal;2140.0;2135.0;2264.0;2258.0;716.0;733.0
557;Totaal;G-I Handel, vervoer en horeca;2010 3e kwartaal;2155.0;2142.0;2281.0;2266.0;655.0;737.0
558;Totaal;G-I Handel, vervoer en horeca;2010 4e kwartaal;2145.0;2145.0;2269.0;2269.0;808.0;738.0
559;Totaal;G-I Handel, vervoer en horeca;2010;2137.0;;2260.0;;2945.0;
560;Totaal;G-I Handel, vervoer en horeca;2011 1e kwartaal;2136.0;2155.0;2260.0;2280.0;785.0;746.0
561;Totaal;G-I Handel, vervoer en horeca;2011 2e kwartaal;2174.0;2169.0;2301.0;2295.0;739.0;748.0
562;Totaal;G-I Handel, vervoer en horeca;2011 3e kwartaal;2192.0;2178.0;2320.0;2305.0;665.0;749.0
563;Totaal;G-I Handel, vervoer en horeca;2011 4e kwartaal;2182.0;2181.0;2309.0;2308.0;803.0;749.0
564;Totaal;G-I Handel, vervoer en horeca;2011;2171.0;;2298.0;;2992.0;
565;Totaal;G-I Handel, vervoer en horeca;2012 1e kwartaal;2160.0;2179.0;2285.0;2306.0;798.0;752.0
566;Totaal;G-I Handel, vervoer en horeca;2012 2e kwartaal;2186.0;2181.0;2314.0;2308.0;742.0;753.0
567;Totaal;G-I Handel, vervoer en horeca;2012 3e kwartaal;2198.0;2183.0;2326.0;2311.0;660.0;751.0
568;Totaal;G-I Handel, vervoer en horeca;2012 4e kwartaal;2182.0;2181.0;2309.0;2308.0;806.0;752.0
569;Totaal;G-I Handel, vervoer en horeca;2012;2181.0;;2308.0;;3006.0;
570;Totaal;G-I Handel, vervoer en horeca;2013 1e kwartaal;2153.0;2173.0;2278.0;2299.0;777.0;747.0
571;Totaal;G-I Handel, vervoer en horeca;2013 2e kwartaal;2179.0;2174.0;2307.0;2301.0;741.0;749.0
572;Totaal;G-I Handel, vervoer en horeca;2013 3e kwartaal;2188.0;2174.0;2317.0;2302.0;669.0;748.0
573;Totaal;G-I Handel, vervoer en horeca;2013 4e kwartaal;2165.0;2165.0;2292.0;2291.0;800.0;743.0
574;Totaal;G-I Handel, vervoer en horeca;2013;2171.0;;2299.0;;2987.0;
575;Totaal;G-I Handel, vervoer en horeca;2014 1e kwartaal;2156.0;2176.0;2283.0;2304.0;780.0;749.0
576;Totaal;J Informatie en communicatie;1995 1e kwartaal;153.0;153.0;167.0;167.0;65.0;60.0
577;Totaal;J Informatie en communicatie;1995 2e kwartaal;154.0;155.0;168.0;169.0;61.0;62.0
578;Totaal;J Informatie en communicatie;1995 3e kwartaal;161.0;161.0;175.0;176.0;57.0;65.0
579;Totaal;J Informatie en communicatie;1995 4e kwartaal;169.0;167.0;184.0;182.0;72.0;67.0
580;Totaal;J Informatie en communicatie;1995;159.0;;174.0;;255.0;
581;Totaal;J Informatie en communicatie;1996 1e kwartaal;166.0;166.0;182.0;183.0;72.0;68.0
582;Totaal;J Informatie en communicatie;1996 2e kwartaal;168.0;169.0;184.0;185.0;67.0;69.0
583;Totaal;J Informatie en communicatie;1996 3e kwartaal;176.0;176.0;193.0;194.0;64.0;72.0
584;Totaal;J Informatie en communicatie;1996 4e kwartaal;187.0;185.0;205.0;203.0;82.0;75.0
585;Totaal;J Informatie en communicatie;1996;174.0;;191.0;;285.0;
586;Totaal;J Informatie en communicatie;1997 1e kwartaal;189.0;189.0;207.0;207.0;81.0;78.0
587;Totaal;J Informatie en communicatie;1997 2e kwartaal;190.0;191.0;208.0;209.0;79.0;79.0
588;Totaal;J Informatie en communicatie;1997 3e kwartaal;196.0;196.0;215.0;216.0;72.0;81.0
589;Totaal;J Informatie en communicatie;1997 4e kwartaal;204.0;202.0;223.0;222.0;91.0;84.0
590;Totaal;J Informatie en communicatie;1997;194.0;;214.0;;322.0;
591;Totaal;J Informatie en communicatie;1998 1e kwartaal;209.0;209.0;226.0;226.0;91.0;86.0
592;Totaal;J Informatie en communicatie;1998 2e kwartaal;216.0;217.0;233.0;234.0;87.0;89.0
593;Totaal;J Informatie en communicatie;1998 3e kwartaal;224.0;225.0;242.0;243.0;81.0;92.0
594;Totaal;J Informatie en communicatie;1998 4e kwartaal;230.0;229.0;249.0;247.0;102.0;93.0
595;Totaal;J Informatie en communicatie;1998;220.0;;238.0;;361.0;
596;Totaal;J Informatie en communicatie;1999 1e kwartaal;231.0;231.0;253.0;253.0;101.0;96.0
597;Totaal;J Informatie en communicatie;1999 2e kwartaal;236.0;237.0;258.0;259.0;96.0;98.0
598;Totaal;J Informatie en communicatie;1999 3e kwartaal;239.0;239.0;262.0;262.0;87.0;99.0
599;Totaal;J Informatie en communicatie;1999 4e kwartaal;244.0;242.0;267.0;265.0;112.0;102.0
600;Totaal;J Informatie en communicatie;1999;237.0;;260.0;;395.0;
601;Totaal;J Informatie en communicatie;2000 1e kwartaal;251.0;252.0;275.0;275.0;114.0;105.0
602;Totaal;J Informatie en communicatie;2000 2e kwartaal;255.0;256.0;279.0;280.0;106.0;107.0
603;Totaal;J Informatie en communicatie;2000 3e kwartaal;258.0;259.0;282.0;283.0;92.0;106.0
604;Totaal;J Informatie en communicatie;2000 4e kwartaal;263.0;261.0;287.0;285.0;115.0;108.0
605;Totaal;J Informatie en communicatie;2000;257.0;;281.0;;426.0;
606;Totaal;J Informatie en communicatie;2001 1e kwartaal;272.0;273.0;293.0;293.0;119.0;111.0
607;Totaal;J Informatie en communicatie;2001 2e kwartaal;275.0;276.0;296.0;296.0;110.0;112.0
608;Totaal;J Informatie en communicatie;2001 3e kwartaal;274.0;275.0;294.0;295.0;97.0;112.0
609;Totaal;J Informatie en communicatie;2001 4e kwartaal;274.0;272.0;293.0;292.0;120.0;111.0
610;Totaal;J Informatie en communicatie;2001;274.0;;294.0;;446.0;
611;Totaal;J Informatie en communicatie;2002 1e kwartaal;263.0;264.0;283.0;284.0;114.0;108.0
612;Totaal;J Informatie en communicatie;2002 2e kwartaal;260.0;260.0;279.0;279.0;102.0;104.0
613;Totaal;J Informatie en communicatie;2002 3e kwartaal;253.0;254.0;272.0;273.0;91.0;103.0
614;Totaal;J Informatie en communicatie;2002 4e kwartaal;250.0;249.0;269.0;268.0;109.0;101.0
615;Totaal;J Informatie en communicatie;2002;257.0;;276.0;;415.0;
616;Totaal;J Informatie en communicatie;2003 1e kwartaal;248.0;248.0;267.0;268.0;105.0;99.0
617;Totaal;J Informatie en communicatie;2003 2e kwartaal;246.0;246.0;266.0;266.0;97.0;98.0
618;Totaal;J Informatie en communicatie;2003 3e kwartaal;243.0;243.0;262.0;263.0;87.0;98.0
619;Totaal;J Informatie en communicatie;2003 4e kwartaal;243.0;242.0;262.0;261.0;105.0;98.0
620;Totaal;J Informatie en communicatie;2003;245.0;;264.0;;394.0;
621;Totaal;J Informatie en communicatie;2004 1e kwartaal;234.0;234.0;252.0;253.0;100.0;94.0
622;Totaal;J Informatie en communicatie;2004 2e kwartaal;235.0;234.0;253.0;253.0;92.0;94.0
623;Totaal;J Informatie en communicatie;2004 3e kwartaal;236.0;236.0;255.0;256.0;84.0;96.0
624;Totaal;J Informatie en communicatie;2004 4e kwartaal;238.0;237.0;257.0;257.0;105.0;96.0
625;Totaal;J Informatie en communicatie;2004;235.0;;255.0;;381.0;
626;Totaal;J Informatie en communicatie;2005 1e kwartaal;242.0;243.0;262.0;262.0;102.0;97.0
627;Totaal;J Informatie en communicatie;2005 2e kwartaal;243.0;242.0;262.0;262.0;98.0;98.0
628;Totaal;J Informatie en communicatie;2005 3e kwartaal;242.0;243.0;262.0;263.0;87.0;99.0
629;Totaal;J Informatie en communicatie;2005 4e kwartaal;244.0;243.0;263.0;263.0;106.0;99.0
630;Totaal;J Informatie en communicatie;2005;243.0;;262.0;;392.0;
631;Totaal;J Informatie en communicatie;2006 1e kwartaal;250.0;250.0;270.0;271.0;108.0;100.0
632;Totaal;J Informatie en communicatie;2006 2e kwartaal;254.0;253.0;275.0;274.0;101.0;102.0
633;Totaal;J Informatie en communicatie;2006 3e kwartaal;251.0;252.0;272.0;273.0;88.0;102.0
634;Totaal;J Informatie en communicatie;2006 4e kwartaal;255.0;255.0;276.0;275.0;110.0;104.0
635;Totaal;J Informatie en communicatie;2006;253.0;;273.0;;408.0;
636;Totaal;J Informatie en communicatie;2007 1e kwartaal;259.0;260.0;280.0;281.0;113.0;106.0
637;Totaal;J Informatie en communicatie;2007 2e kwartaal;263.0;263.0;284.0;284.0;105.0;106.0
638;Totaal;J Informatie en communicatie;2007 3e kwartaal;262.0;263.0;283.0;284.0;91.0;105.0
639;Totaal;J Informatie en communicatie;2007 4e kwartaal;267.0;266.0;288.0;288.0;115.0;107.0
640;Totaal;J Informatie en communicatie;2007;263.0;;284.0;;424.0;
641;Totaal;J Informatie en communicatie;2008 1e kwartaal;269.0;270.0;292.0;293.0;115.0;109.0
642;Totaal;J Informatie en communicatie;2008 2e kwartaal;273.0;273.0;296.0;296.0;111.0;111.0
643;Totaal;J Informatie en communicatie;2008 3e kwartaal;270.0;271.0;293.0;294.0;97.0;110.0
644;Totaal;J Informatie en communicatie;2008 4e kwartaal;272.0;271.0;294.0;293.0;117.0;110.0
645;Totaal;J Informatie en communicatie;2008;271.0;;294.0;;440.0;
646;Totaal;J Informatie en communicatie;2009 1e kwartaal;268.0;269.0;290.0;290.0;112.0;107.0
647;Totaal;J Informatie en communicatie;2009 2e kwartaal;266.0;265.0;287.0;287.0;105.0;106.0
648;Totaal;J Informatie en communicatie;2009 3e kwartaal;260.0;260.0;281.0;281.0;94.0;107.0
649;Totaal;J Informatie en communicatie;2009 4e kwartaal;263.0;262.0;285.0;284.0;117.0;109.0
650;Totaal;J Informatie en communicatie;2009;264.0;;286.0;;429.0;
651;Totaal;J Informatie en communicatie;2010 1e kwartaal;253.0;253.0;273.0;274.0;108.0;103.0
652;Totaal;J Informatie en communicatie;2010 2e kwartaal;254.0;254.0;275.0;275.0;101.0;103.0
653;Totaal;J Informatie en communicatie;2010 3e kwartaal;255.0;256.0;277.0;277.0;92.0;104.0
654;Totaal;J Informatie en communicatie;2010 4e kwartaal;259.0;259.0;282.0;281.0;114.0;104.0
655;Totaal;J Informatie en communicatie;2010;256.0;;277.0;;415.0;
656;Totaal;J Informatie en communicatie;2011 1e kwartaal;258.0;259.0;280.0;281.0;112.0;106.0
657;Totaal;J Informatie en communicatie;2011 2e kwartaal;260.0;260.0;282.0;281.0;104.0;106.0
658;Totaal;J Informatie en communicatie;2011 3e kwartaal;262.0;262.0;285.0;285.0;95.0;106.0
659;Totaal;J Informatie en communicatie;2011 4e kwartaal;263.0;262.0;285.0;284.0;113.0;106.0
660;Totaal;J Informatie en communicatie;2011;261.0;;283.0;;424.0;
661;Totaal;J Informatie en communicatie;2012 1e kwartaal;262.0;263.0;284.0;285.0;114.0;107.0
662;Totaal;J Informatie en communicatie;2012 2e kwartaal;263.0;263.0;285.0;285.0;106.0;107.0
663;Totaal;J Informatie en communicatie;2012 3e kwartaal;265.0;265.0;288.0;288.0;94.0;107.0
664;Totaal;J Informatie en communicatie;2012 4e kwartaal;264.0;263.0;286.0;285.0;115.0;107.0
665;Totaal;J Informatie en communicatie;2012;263.0;;286.0;;429.0;
666;Totaal;J Informatie en communicatie;2013 1e kwartaal;261.0;262.0;284.0;285.0;111.0;106.0
667;Totaal;J Informatie en communicatie;2013 2e kwartaal;260.0;260.0;283.0;283.0;105.0;106.0
668;Totaal;J Informatie en communicatie;2013 3e kwartaal;262.0;262.0;285.0;284.0;95.0;106.0
669;Totaal;J Informatie en communicatie;2013 4e kwartaal;259.0;258.0;281.0;280.0;113.0;105.0
670;Totaal;J Informatie en communicatie;2013;261.0;;283.0;;424.0;
671;Totaal;J Informatie en communicatie;2014 1e kwartaal;255.0;256.0;275.0;276.0;109.0;103.0
672;Totaal;K Financiële dienstverlening;1995 1e kwartaal;236.0;234.0;247.0;245.0;100.0;91.0
673;Totaal;K Financiële dienstverlening;1995 2e kwartaal;234.0;233.0;245.0;244.0;89.0;92.0
674;Totaal;K Financiële dienstverlening;1995 3e kwartaal;234.0;234.0;245.0;245.0;82.0;94.0
675;Totaal;K Financiële dienstverlening;1995 4e kwartaal;233.0;236.0;244.0;247.0;102.0;96.0
676;Totaal;K Financiële dienstverlening;1995;234.0;;245.0;;372.0;
677;Totaal;K Financiële dienstverlening;1996 1e kwartaal;241.0;239.0;251.0;248.0;100.0;93.0
678;Totaal;K Financiële dienstverlening;1996 2e kwartaal;239.0;238.0;249.0;248.0;89.0;92.0
679;Totaal;K Financiële dienstverlening;1996 3e kwartaal;239.0;240.0;249.0;249.0;82.0;94.0
680;Totaal;K Financiële dienstverlening;1996 4e kwartaal;239.0;242.0;249.0;252.0;103.0;96.0
681;Totaal;K Financiële dienstverlening;1996;240.0;;249.0;;375.0;
682;Totaal;K Financiële dienstverlening;1997 1e kwartaal;248.0;245.0;258.0;255.0;103.0;98.0
683;Totaal;K Financiële dienstverlening;1997 2e kwartaal;252.0;251.0;262.0;261.0;99.0;100.0
684;Totaal;K Financiële dienstverlening;1997 3e kwartaal;255.0;255.0;266.0;266.0;88.0;100.0
685;Totaal;K Financiële dienstverlening;1997 4e kwartaal;256.0;260.0;267.0;270.0;111.0;103.0
686;Totaal;K Financiële dienstverlening;1997;253.0;;263.0;;401.0;
687;Totaal;K Financiële dienstverlening;1998 1e kwartaal;264.0;262.0;275.0;273.0;111.0;104.0
688;Totaal;K Financiële dienstverlening;1998 2e kwartaal;266.0;264.0;278.0;276.0;102.0;104.0
689;Totaal;K Financiële dienstverlening;1998 3e kwartaal;267.0;267.0;278.0;278.0;91.0;105.0
690;Totaal;K Financiële dienstverlening;1998 4e kwartaal;266.0;270.0;277.0;281.0;113.0;104.0
691;Totaal;K Financiële dienstverlening;1998;266.0;;277.0;;417.0;
692;Totaal;K Financiële dienstverlening;1999 1e kwartaal;277.0;275.0;288.0;286.0;114.0;108.0
693;Totaal;K Financiële dienstverlening;1999 2e kwartaal;281.0;278.0;292.0;289.0;106.0;109.0
694;Totaal;K Financiële dienstverlening;1999 3e kwartaal;280.0;280.0;290.0;291.0;94.0;108.0
695;Totaal;K Financiële dienstverlening;1999 4e kwartaal;276.0;280.0;287.0;291.0;120.0;109.0
696;Totaal;K Financiële dienstverlening;1999;278.0;;289.0;;435.0;
697;Totaal;K Financiële dienstverlening;2000 1e kwartaal;287.0;285.0;298.0;296.0;120.0;110.0
698;Totaal;K Financiële dienstverlening;2000 2e kwartaal;291.0;288.0;302.0;300.0;110.0;113.0
699;Totaal;K Financiële dienstverlening;2000 3e kwartaal;289.0;289.0;300.0;300.0;94.0;109.0
700;Totaal;K Financiële dienstverlening;2000 4e kwartaal;285.0;289.0;297.0;300.0;117.0;110.0
701;Totaal;K Financiële dienstverlening;2000;288.0;;299.0;;442.0;
702;Totaal;K Financiële dienstverlening;2001 1e kwartaal;291.0;290.0;304.0;303.0;119.0;110.0
703;Totaal;K Financiële dienstverlening;2001 2e kwartaal;294.0;291.0;307.0;304.0;109.0;111.0
704;Totaal;K Financiële dienstverlening;2001 3e kwartaal;292.0;292.0;306.0;305.0;96.0;111.0
705;Totaal;K Financiële dienstverlening;2001 4e kwartaal;289.0;292.0;302.0;305.0;119.0;110.0
706;Totaal;K Financiële dienstverlening;2001;292.0;;304.0;;442.0;
707;Totaal;K Financiële dienstverlening;2002 1e kwartaal;291.0;291.0;302.0;302.0;117.0;110.0
708;Totaal;K Financiële dienstverlening;2002 2e kwartaal;291.0;289.0;301.0;299.0;106.0;109.0
709;Totaal;K Financiële dienstverlening;2002 3e kwartaal;290.0;289.0;300.0;300.0;96.0;109.0
710;Totaal;K Financiële dienstverlening;2002 4e kwartaal;288.0;290.0;299.0;301.0;117.0;109.0
711;Totaal;K Financiële dienstverlening;2002;290.0;;300.0;;437.0;
712;Totaal;K Financiële dienstverlening;2003 1e kwartaal;284.0;284.0;294.0;294.0;113.0;106.0
713;Totaal;K Financiële dienstverlening;2003 2e kwartaal;286.0;284.0;296.0;294.0;103.0;105.0
714;Totaal;K Financiële dienstverlening;2003 3e kwartaal;284.0;284.0;293.0;293.0;94.0;107.0
715;Totaal;K Financiële dienstverlening;2003 4e kwartaal;282.0;283.0;291.0;293.0;114.0;106.0
716;Totaal;K Financiële dienstverlening;2003;284.0;;294.0;;424.0;
717;Totaal;K Financiële dienstverlening;2004 1e kwartaal;278.0;278.0;287.0;288.0;111.0;104.0
718;Totaal;K Financiële dienstverlening;2004 2e kwartaal;278.0;276.0;287.0;285.0;99.0;102.0
719;Totaal;K Financiële dienstverlening;2004 3e kwartaal;277.0;277.0;287.0;286.0;90.0;104.0
720;Totaal;K Financiële dienstverlening;2004 4e kwartaal;276.0;277.0;285.0;286.0;113.0;103.0
721;Totaal;K Financiële dienstverlening;2004;277.0;;286.0;;412.0;
722;Totaal;K Financiële dienstverlening;2005 1e kwartaal;279.0;279.0;288.0;289.0;110.0;104.0
723;Totaal;K Financiële dienstverlening;2005 2e kwartaal;278.0;276.0;287.0;285.0;102.0;104.0
724;Totaal;K Financiële dienstverlening;2005 3e kwartaal;279.0;279.0;288.0;288.0;90.0;103.0
725;Totaal;K Financiële dienstverlening;2005 4e kwartaal;278.0;279.0;288.0;289.0;110.0;102.0
726;Totaal;K Financiële dienstverlening;2005;278.0;;288.0;;413.0;
727;Totaal;K Financiële dienstverlening;2006 1e kwartaal;288.0;289.0;298.0;299.0;118.0;108.0
728;Totaal;K Financiële dienstverlening;2006 2e kwartaal;288.0;286.0;297.0;295.0;105.0;107.0
729;Totaal;K Financiële dienstverlening;2006 3e kwartaal;286.0;286.0;295.0;296.0;92.0;106.0
730;Totaal;K Financiële dienstverlening;2006 4e kwartaal;287.0;288.0;297.0;298.0;114.0;107.0
731;Totaal;K Financiële dienstverlening;2006;287.0;;297.0;;428.0;
732;Totaal;K Financiële dienstverlening;2007 1e kwartaal;286.0;287.0;295.0;296.0;116.0;107.0
733;Totaal;K Financiële dienstverlening;2007 2e kwartaal;290.0;287.0;299.0;297.0;106.0;108.0
734;Totaal;K Financiële dienstverlening;2007 3e kwartaal;289.0;289.0;298.0;299.0;94.0;108.0
735;Totaal;K Financiële dienstverlening;2007 4e kwartaal;289.0;290.0;299.0;300.0;116.0;108.0
736;Totaal;K Financiële dienstverlening;2007;288.0;;298.0;;431.0;
737;Totaal;K Financiële dienstverlening;2008 1e kwartaal;282.0;283.0;291.0;292.0;112.0;106.0
738;Totaal;K Financiële dienstverlening;2008 2e kwartaal;284.0;282.0;293.0;291.0;104.0;106.0
739;Totaal;K Financiële dienstverlening;2008 3e kwartaal;279.0;279.0;288.0;289.0;92.0;105.0
740;Totaal;K Financiële dienstverlening;2008 4e kwartaal;278.0;279.0;287.0;288.0;113.0;105.0
741;Totaal;K Financiële dienstverlening;2008;281.0;;290.0;;422.0;
742;Totaal;K Financiële dienstverlening;2009 1e kwartaal;284.0;285.0;293.0;294.0;112.0;105.0
743;Totaal;K Financiële dienstverlening;2009 2e kwartaal;281.0;279.0;290.0;288.0;102.0;105.0
744;Totaal;K Financiële dienstverlening;2009 3e kwartaal;277.0;277.0;286.0;286.0;92.0;105.0
745;Totaal;K Financiële dienstverlening;2009 4e kwartaal;272.0;273.0;280.0;281.0;114.0;105.0
746;Totaal;K Financiële dienstverlening;2009;278.0;;287.0;;420.0;
747;Totaal;K Financiële dienstverlening;2010 1e kwartaal;270.0;271.0;279.0;279.0;107.0;102.0
748;Totaal;K Financiële dienstverlening;2010 2e kwartaal;272.0;270.0;281.0;279.0;97.0;102.0
749;Totaal;K Financiële dienstverlening;2010 3e kwartaal;268.0;268.0;277.0;277.0;89.0;101.0
750;Totaal;K Financiële dienstverlening;2010 4e kwartaal;265.0;266.0;274.0;274.0;112.0;101.0
751;Totaal;K Financiële dienstverlening;2010;269.0;;277.0;;406.0;
752;Totaal;K Financiële dienstverlening;2011 1e kwartaal;266.0;266.0;275.0;275.0;108.0;101.0
753;Totaal;K Financiële dienstverlening;2011 2e kwartaal;266.0;265.0;275.0;273.0;97.0;100.0
754;Totaal;K Financiële dienstverlening;2011 3e kwartaal;263.0;263.0;271.0;272.0;87.0;99.0
755;Totaal;K Financiële dienstverlening;2011 4e kwartaal;262.0;263.0;271.0;271.0;107.0;99.0
756;Totaal;K Financiële dienstverlening;2011;264.0;;273.0;;399.0;
757;Totaal;K Financiële dienstverlening;2012 1e kwartaal;260.0;261.0;269.0;269.0;107.0;99.0
758;Totaal;K Financiële dienstverlening;2012 2e kwartaal;260.0;259.0;268.0;267.0;94.0;98.0
759;Totaal;K Financiële dienstverlening;2012 3e kwartaal;256.0;256.0;264.0;264.0;84.0;97.0
760;Totaal;K Financiële dienstverlening;2012 4e kwartaal;255.0;255.0;263.0;263.0;105.0;97.0
761;Totaal;K Financiële dienstverlening;2012;258.0;;266.0;;390.0;
762;Totaal;K Financiële dienstverlening;2013 1e kwartaal;252.0;253.0;260.0;261.0;101.0;95.0
763;Totaal;K Financiële dienstverlening;2013 2e kwartaal;252.0;251.0;260.0;259.0;92.0;94.0
764;Totaal;K Financiële dienstverlening;2013 3e kwartaal;247.0;248.0;255.0;256.0;83.0;94.0
765;Totaal;K Financiële dienstverlening;2013 4e kwartaal;246.0;246.0;254.0;254.0;101.0;92.0
766;Totaal;K Financiële dienstverlening;2013;249.0;;257.0;;376.0;
767;Totaal;K Financiële dienstverlening;2014 1e kwartaal;245.0;246.0;254.0;255.0;98.0;93.0
768;Totaal;L Verhuur en handel van onroerend goed;1995 1e kwartaal;53.0;55.0;58.0;60.0;23.0;22.0
769;Totaal;L Verhuur en handel van onroerend goed;1995 2e kwartaal;55.0;56.0;60.0;61.0;22.0;23.0
770;Totaal;L Verhuur en handel van onroerend goed;1995 3e kwartaal;59.0;58.0;64.0;63.0;22.0;24.0
771;Totaal;L Verhuur en handel van onroerend goed;1995 4e kwartaal;59.0;57.0;64.0;62.0;26.0;24.0
772;Totaal;L Verhuur en handel van onroerend goed;1995;56.0;;62.0;;93.0;
773;Totaal;L Verhuur en handel van onroerend goed;1996 1e kwartaal;55.0;57.0;61.0;63.0;25.0;24.0
774;Totaal;L Verhuur en handel van onroerend goed;1996 2e kwartaal;57.0;58.0;63.0;64.0;24.0;25.0
775;Totaal;L Verhuur en handel van onroerend goed;1996 3e kwartaal;60.0;59.0;66.0;65.0;23.0;25.0
776;Totaal;L Verhuur en handel van onroerend goed;1996 4e kwartaal;60.0;59.0;66.0;64.0;27.0;25.0
777;Totaal;L Verhuur en handel van onroerend goed;1996;58.0;;64.0;;99.0;
778;Totaal;L Verhuur en handel van onroerend goed;1997 1e kwartaal;57.0;59.0;60.0;62.0;24.0;24.0
779;Totaal;L Verhuur en handel van onroerend goed;1997 2e kwartaal;59.0;59.0;61.0;62.0;23.0;24.0
780;Totaal;L Verhuur en handel van onroerend goed;1997 3e kwartaal;62.0;61.0;64.0;63.0;22.0;24.0
781;Totaal;L Verhuur en handel van onroerend goed;1997 4e kwartaal;64.0;63.0;67.0;66.0;27.0;25.0
782;Totaal;L Verhuur en handel van onroerend goed;1997;60.0;;63.0;;97.0;
783;Totaal;L Verhuur en handel van onroerend goed;1998 1e kwartaal;62.0;64.0;67.0;69.0;26.0;25.0
784;Totaal;L Verhuur en handel van onroerend goed;1998 2e kwartaal;64.0;65.0;69.0;70.0;25.0;25.0
785;Totaal;L Verhuur en handel van onroerend goed;1998 3e kwartaal;65.0;64.0;70.0;69.0;23.0;25.0
786;Totaal;L Verhuur en handel van onroerend goed;1998 4e kwartaal;65.0;64.0;70.0;68.0;27.0;25.0
787;Totaal;L Verhuur en handel van onroerend goed;1998;64.0;;69.0;;101.0;
788;Totaal;L Verhuur en handel van onroerend goed;1999 1e kwartaal;61.0;63.0;66.0;68.0;26.0;25.0
789;Totaal;L Verhuur en handel van onroerend goed;1999 2e kwartaal;63.0;63.0;68.0;68.0;25.0;25.0
790;Totaal;L Verhuur en handel van onroerend goed;1999 3e kwartaal;64.0;64.0;69.0;69.0;23.0;25.0
791;Totaal;L Verhuur en handel van onroerend goed;1999 4e kwartaal;66.0;65.0;71.0;70.0;28.0;26.0
