ID;KenmerkenWerknemers;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
115;Herkomst: geb. in NL, ouders in NL;Ondergrens 95%-interval;2019;20.2;7.2;8.3;;15.8;2.0;5.9;1.8;5.1;4.7;2.1;2.6;2.5;0.4;2.3;14.9;8.2;7.8;6.0;;;;;;;;;10.6;31.6;3.9
116;Herkomst: geb. in NL, ouders in NL;Ondergrens 95%-interval;2020;17.8;6.2;7.9;;12.9;1.6;4.5;1.6;3.9;3.7;1.6;1.9;1.9;0.3;2.2;12.8;7.3;6.4;9.5;;;;;;;;;9.1;29.2;4.3
117;Herkomst: geb. in NL, ouders in NL;Ondergrens 95%-interval;2021;18.2;6.2;7.9;;13.3;1.7;5.0;1.5;4.0;3.9;1.8;1.9;1.9;0.4;2.2;13.3;7.1;6.3;9.3;;;;;;;;;9.6;28.7;4.3
118;Herkomst: geb. in NL, ouders in NL;Ondergrens 95%-interval;2022;20.5;6.0;7.4;;13.4;1.6;5.0;1.5;4.2;3.9;1.8;2.1;2.1;0.3;2.0;;;;;6.0;53.9;14.2;42.5;1.6;1.8;0.7;2.8;9.5;28.1;4.2
119;Herkomst: geb. in NL, ouders in NL;Ondergrens 95%-interval;2023;19.6;5.8;7.1;;12.8;1.6;4.5;1.3;4.1;3.6;1.7;2.1;2.0;0.3;1.8;;;;;5.8;48.3;13.9;35.7;1.7;1.5;0.8;2.8;9.2;27.1;4.2
120;Herkomst: geb. in NL, ouders in NL;Ondergrens 95%-interval;2024;20.1;6.6;7.7;;13.7;1.8;5.1;1.4;4.5;4.0;1.7;2.2;2.1;0.3;1.9;;;;;6.2;47.4;13.8;34.5;1.8;1.7;0.7;3.1;9.6;27.4;4.2
121;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2014;21.2;6.7;9.0;4.2;;;;;;;;;;;;16.6;8.6;7.2;5.2;;;;;;;;;10.5;34.2;3.9
122;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2015;21.1;7.0;9.4;4.5;;;;;;;;;;;;15.7;8.4;7.1;5.2;;;;;;;;;10.7;34.8;3.9
123;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2016;21.1;7.3;9.5;4.4;;;;;;;;;;;;16.0;8.9;8.0;5.8;;;;;;;;;10.6;34.2;3.9
124;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2017;21.5;7.5;9.7;4.4;;;;;;;;;;;;15.9;9.0;8.0;5.9;;;;;;;;;11.3;34.4;4.0
125;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2018;21.0;7.5;9.0;;16.2;2.2;6.2;2.0;5.6;4.9;2.3;2.8;2.7;0.5;2.7;15.8;8.7;8.0;6.3;;;;;;;;;11.2;33.3;4.0
126;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2019;21.0;7.7;8.8;;16.5;2.3;6.3;2.1;5.5;5.2;2.4;2.9;2.8;0.5;2.6;15.6;8.8;8.3;6.5;;;;;;;;;11.2;32.5;4.0
127;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2020;18.6;6.7;8.5;;13.6;1.9;4.9;1.8;4.3;4.1;1.9;2.3;2.2;0.4;2.5;13.5;7.8;6.9;10.1;;;;;;;;;9.7;30.1;4.3
128;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2021;19.1;6.7;8.5;;14.0;2.0;5.5;1.8;4.5;4.4;2.1;2.3;2.2;0.5;2.5;14.0;7.6;6.8;9.9;;;;;;;;;10.2;29.7;4.3
129;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2022;21.3;6.5;7.9;;14.1;1.9;5.4;1.7;4.6;4.3;2.1;2.3;2.4;0.5;2.3;;;;;6.5;54.8;14.8;43.5;1.8;2.0;0.9;3.1;10.1;28.9;4.3
130;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2023;20.4;6.2;7.6;;13.4;1.8;4.9;1.5;4.5;3.9;1.9;2.4;2.3;0.4;2.1;;;;;6.3;49.2;14.4;36.6;2.0;1.8;1.0;3.1;9.8;28.0;4.3
131;Herkomst: geb. in NL, ouders in NL;Bovengrens 95%-interval;2024;20.9;7.0;8.2;;14.4;2.0;5.5;1.7;4.9;4.4;2.0;2.5;2.4;0.4;2.2;;;;;6.7;48.2;14.3;35.3;2.1;2.0;0.9;3.4;10.2;28.2;4.3
132;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2014;19.2;6.3;9.4;3.3;;;;;;;;;;;;14.7;8.3;7.3;6.0;;;;;;;;;10.5;37.8;3.9
133;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2015;22.0;7.1;8.9;5.4;;;;;;;;;;;;17.5;8.7;8.5;5.4;;;;;;;;;7.9;36.9;3.8
134;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2016;17.8;8.3;7.9;3.9;;;;;;;;;;;;15.8;8.6;7.2;5.4;;;;;;;;;9.7;37.8;3.9
135;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2017;21.3;7.6;8.1;4.9;;;;;;;;;;;;15.8;8.4;8.4;5.0;;;;;;;;;9.7;35.1;4.1
136;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2018;18.6;7.5;7.3;;16.2;1.6;6.4;1.6;5.4;5.3;1.9;3.4;2.5;0.3;2.0;14.6;9.1;7.4;7.5;;;;;;;;;11.1;33.8;4.1
137;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2019;18.8;6.8;8.0;;16.1;1.5;4.8;1.7;5.6;4.0;2.3;3.9;3.0;0.5;2.0;15.1;9.4;7.7;7.7;;;;;;;;;10.5;32.7;4.1
138;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2020;16.3;6.4;6.8;;13.5;1.6;4.4;2.0;4.5;4.0;2.1;2.2;2.6;0.5;2.3;12.0;7.6;7.3;9.2;;;;;;;;;8.8;32.2;4.5
139;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2021;18.8;6.8;7.7;;13.9;1.7;5.3;1.5;4.3;3.9;2.2;1.9;3.5;0.1;2.6;14.1;9.4;8.3;10.2;;;;;;;;;10.7;34.9;4.5
140;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2022;19.5;4.4;6.5;;14.7;1.8;5.8;2.0;5.1;4.2;2.2;1.3;2.7;0.2;2.0;;;;;5.3;53.0;13.0;43.6;1.2;1.5;0.6;2.6;7.7;29.1;4.3
141;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2023;18.1;5.9;7.6;;12.7;1.2;4.6;1.5;4.2;3.3;1.7;2.1;2.7;0.4;1.5;;;;;5.5;46.7;11.8;35.6;1.2;1.6;1.0;2.8;8.6;28.8;4.4
142;Herkomst: geb. in NL, ouder(s) in Europa;Waarde;2024;20.7;8.0;6.6;;13.8;1.9;4.8;1.4;4.5;3.3;2.3;2.3;2.8;0.5;2.4;;;;;7.4;47.6;13.0;35.3;1.1;2.6;1.2;3.8;9.6;30.9;4.2
143;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2014;16.5;4.9;7.5;2.3;;;;;;;;;;;;12.3;6.6;5.6;4.5;;;;;;;;;8.5;34.4;3.7
144;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2015;19.4;5.6;7.2;4.1;;;;;;;;;;;;15.1;7.1;6.9;4.1;;;;;;;;;6.3;33.9;3.6
145;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2016;15.4;6.7;6.3;2.9;;;;;;;;;;;;13.6;6.9;5.7;4.1;;;;;;;;;8.0;34.8;3.7
146;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2017;18.7;6.0;6.5;3.7;;;;;;;;;;;;13.5;6.7;6.7;3.7;;;;;;;;;7.9;32.0;3.9
147;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2018;16.4;6.1;6.0;;14.2;1.0;5.1;1.0;4.2;4.1;1.3;2.5;1.7;0.1;1.4;12.7;7.5;6.0;6.1;;;;;;;;;9.4;31.1;3.9
148;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2019;16.7;5.5;6.5;;14.1;0.9;3.7;1.1;4.3;3.0;1.5;2.9;2.1;0.2;1.3;13.2;7.8;6.3;6.3;;;;;;;;;8.9;30.1;3.9
149;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2020;14.1;5.1;5.5;;11.6;0.9;3.3;1.3;3.3;2.9;1.4;1.5;1.7;0.2;1.6;10.1;6.2;5.8;7.6;;;;;;;;;7.3;29.4;4.3
150;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2021;16.4;5.4;6.1;;11.8;1.0;4.1;0.9;3.2;2.8;1.4;1.2;2.5;0.0;1.7;12.0;7.7;6.7;8.5;;;;;;;;;8.9;32.0;4.3
151;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2022;17.4;3.4;5.3;;12.8;1.3;4.7;1.4;4.0;3.2;1.5;0.8;2.0;0.1;1.3;;;;;4.1;50.2;11.2;40.8;0.7;0.9;0.3;1.8;6.4;26.6;4.1
152;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2023;16.0;4.7;6.2;;10.8;0.7;3.5;0.9;3.2;2.4;1.1;1.4;1.9;0.1;0.9;;;;;4.2;43.8;10.1;32.9;0.7;1.0;0.6;1.9;7.1;26.3;4.2
153;Herkomst: geb. in NL, ouder(s) in Europa;Ondergrens 95%-interval;2024;18.5;6.6;5.4;;12.0;1.3;3.7;0.9;3.5;2.4;1.6;1.6;2.0;0.2;1.7;;;;;6.0;44.9;11.3;32.7;0.6;1.8;0.8;2.9;8.1;28.4;4.1
154;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2014;22.2;8.2;11.8;4.8;;;;;;;;;;;;17.4;10.5;9.4;8.0;;;;;;;;;12.8;41.4;4.1
155;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2015;24.8;9.0;10.9;7.1;;;;;;;;;;;;20.0;10.7;10.5;7.0;;;;;;;;;9.9;40.0;4.0
156;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2016;20.3;10.3;9.8;5.4;;;;;;;;;;;;18.4;10.5;9.1;7.0;;;;;;;;;11.8;41.0;4.1
157;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2017;24.2;9.6;10.1;6.6;;;;;;;;;;;;18.4;10.5;10.5;6.6;;;;;;;;;11.9;38.4;4.3
158;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2018;20.9;9.1;9.0;;18.5;2.5;8.0;2.5;7.0;6.8;3.0;4.7;3.5;0.8;3.1;16.8;10.9;9.1;9.3;;;;;;;;;13.1;36.6;4.2
159;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2019;21.2;8.4;9.7;;18.3;2.4;6.2;2.8;7.1;5.3;3.3;5.2;4.2;1.0;3.0;17.3;11.2;9.4;9.3;;;;;;;;;12.4;35.4;4.2
160;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2020;18.6;8.1;8.5;;15.7;2.6;5.8;3.1;6.0;5.4;3.3;3.2;3.9;1.2;3.5;14.1;9.4;9.0;11.1;;;;;;;;;10.7;35.0;4.7
161;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2021;21.4;8.5;9.6;;16.3;2.7;6.9;2.6;5.8;5.4;3.4;3.0;4.9;0.5;3.8;16.4;11.5;10.3;12.3;;;;;;;;;12.9;38.0;4.7
162;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2022;21.8;5.6;8.0;;16.8;2.7;7.3;3.0;6.5;5.4;3.1;2.2;3.8;0.7;3.0;;;;;6.9;55.8;15.0;46.4;2.0;2.4;1.2;3.7;9.3;31.7;4.5
163;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2023;20.4;7.3;9.4;;14.7;2.0;6.0;2.4;5.5;4.6;2.7;3.1;3.8;1.0;2.5;;;;;7.0;49.5;13.8;38.3;2.1;2.6;1.8;3.9;10.3;31.4;4.5
164;Herkomst: geb. in NL, ouder(s) in Europa;Bovengrens 95%-interval;2024;23.0;9.5;8.1;;15.9;2.9;6.1;2.2;5.8;4.5;3.3;3.3;3.8;1.1;3.4;;;;;9.1;50.3;15.0;37.9;1.8;3.7;2.0;5.0;11.3;33.5;4.4
165;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2014;18.0;4.8;6.2;3.1;;;;;;;;;;;;13.2;7.0;5.0;4.5;;;;;;;;;8.5;36.5;4.2
166;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2015;17.7;6.6;7.3;3.7;;;;;;;;;;;;13.3;8.0;6.5;4.9;;;;;;;;;8.4;36.2;4.1
167;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2016;18.6;5.9;6.9;3.8;;;;;;;;;;;;12.2;7.9;5.5;5.7;;;;;;;;;8.2;34.7;4.2
168;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2017;20.0;6.2;7.8;4.3;;;;;;;;;;;;13.3;8.1;7.6;6.5;;;;;;;;;8.7;35.9;4.3
169;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2018;17.2;6.3;6.8;;13.3;1.5;4.7;2.1;4.3;4.2;2.2;2.6;2.4;0.4;2.4;13.4;8.6;7.0;5.8;;;;;;;;;8.2;32.6;4.3
170;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2019;15.9;6.6;6.3;;13.3;1.4;4.5;1.4;4.2;3.8;2.2;2.9;2.8;0.8;2.7;12.8;7.3;6.7;6.3;;;;;;;;;7.6;33.0;4.3
171;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2020;13.7;5.2;5.6;;9.9;1.0;3.3;1.1;3.2;3.0;1.2;1.8;1.7;0.1;2.2;10.0;6.7;5.9;10.7;;;;;;;;;7.9;30.1;4.8
172;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2021;14.3;5.5;6.6;;11.1;0.8;3.5;1.5;3.9;3.4;1.9;2.4;2.1;0.4;1.6;10.7;7.0;6.3;10.4;;;;;;;;;8.2;30.0;4.7
173;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2022;15.9;6.5;5.0;;12.3;1.6;3.7;1.3;3.1;3.3;2.0;2.3;2.1;0.4;2.6;;;;;6.0;51.4;12.2;42.4;1.2;1.9;0.8;2.0;7.3;29.0;4.6
174;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2023;16.0;5.7;5.6;;10.4;1.5;3.5;1.4;3.3;2.9;1.4;2.2;1.7;0.3;2.1;;;;;5.0;45.8;11.3;35.6;1.0;1.6;0.6;2.9;7.9;28.4;4.6
175;Herkomst: geb. NL, ouder(s) buit. Europa;Waarde;2024;16.1;6.6;5.8;;10.9;1.0;3.4;1.1;3.4;3.0;1.8;2.5;2.1;0.6;1.7;;;;;5.5;43.9;12.3;34.2;0.9;1.8;1.0;2.4;7.7;28.9;4.7
176;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2014;15.8;3.7;4.9;2.2;;;;;;;;;;;;11.4;5.6;3.9;3.5;;;;;;;;;7.0;33.9;4.1
177;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2015;16.0;5.5;6.2;2.9;;;;;;;;;;;;11.9;6.8;5.5;4.1;;;;;;;;;7.2;34.0;4.0
178;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2016;16.9;5.0;5.8;3.1;;;;;;;;;;;;10.8;6.8;4.6;4.7;;;;;;;;;7.1;32.6;4.1
179;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2017;18.2;5.2;6.6;3.4;;;;;;;;;;;;11.9;6.9;6.4;5.5;;;;;;;;;7.5;33.8;4.1
180;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2018;15.9;5.5;5.9;;12.0;1.1;4.0;1.7;3.6;3.5;1.7;2.0;1.9;0.3;1.9;12.2;7.6;6.1;5.0;;;;;;;;;7.2;30.9;4.1
181;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2019;14.5;5.7;5.4;;12.1;1.1;3.7;1.0;3.5;3.1;1.7;2.3;2.2;0.5;2.1;11.5;6.3;5.8;5.4;;;;;;;;;6.7;31.2;4.2
182;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2020;12.4;4.4;4.7;;8.8;0.7;2.7;0.8;2.6;2.4;0.8;1.4;1.2;0.0;1.7;8.9;5.8;5.1;9.6;;;;;;;;;6.9;28.4;4.6
183;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2021;12.9;4.6;5.6;;9.8;0.5;2.8;1.0;3.1;2.7;1.4;1.9;1.6;0.2;1.2;9.5;6.0;5.4;9.2;;;;;;;;;7.1;28.1;4.6
184;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2022;14.5;5.6;4.3;;11.1;1.2;3.0;0.9;2.5;2.7;1.6;1.7;1.6;0.2;2.0;;;;;5.1;49.5;10.9;40.5;0.8;1.4;0.5;1.5;6.4;27.3;4.5
185;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2023;14.7;4.9;4.8;;9.4;1.1;2.9;1.0;2.7;2.3;1.0;1.7;1.3;0.2;1.6;;;;;4.2;44.0;10.2;33.8;0.6;1.2;0.4;2.3;7.0;26.7;4.5
186;Herkomst: geb. NL, ouder(s) buit. Europa;Ondergrens 95%-interval;2024;14.8;5.7;5.0;;9.8;0.7;2.8;0.7;2.8;2.4;1.4;1.9;1.6;0.4;1.3;;;;;4.7;42.1;11.1;32.5;0.6;1.4;0.7;1.9;6.8;27.2;4.5
187;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2014;20.4;6.1;7.8;4.3;;;;;;;;;;;;15.3;8.7;6.3;5.8;;;;;;;;;10.3;39.1;4.4
188;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2015;19.5;7.8;8.6;4.7;;;;;;;;;;;;15.0;9.3;7.8;6.0;;;;;;;;;9.8;38.5;4.3
189;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2016;20.5;7.0;8.1;4.7;;;;;;;;;;;;13.7;9.2;6.6;6.8;;;;;;;;;9.5;36.9;4.4
190;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2017;22.0;7.4;9.1;5.3;;;;;;;;;;;;14.9;9.4;8.8;7.7;;;;;;;;;10.1;38.1;4.4
191;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2018;18.7;7.3;7.8;;14.6;2.0;5.6;2.7;5.2;5.0;2.8;3.2;3.0;0.8;3.1;14.7;9.6;8.0;6.7;;;;;;;;;9.2;34.4;4.4
192;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2019;17.4;7.6;7.3;;14.7;2.0;5.4;1.9;5.0;4.6;2.8;3.6;3.5;1.2;3.4;14.1;8.3;7.8;7.3;;;;;;;;;8.7;34.9;4.4
193;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2020;15.1;6.1;6.5;;11.1;1.4;4.1;1.6;3.9;3.8;1.6;2.4;2.3;0.3;2.8;11.2;7.7;6.8;12.0;;;;;;;;;9.0;31.9;4.9
194;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2021;15.9;6.5;7.7;;12.5;1.2;4.4;2.1;4.8;4.3;2.6;3.2;2.9;0.8;2.2;12.1;8.1;7.4;11.8;;;;;;;;;9.4;31.9;4.9
195;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2022;17.3;7.5;5.9;;13.7;2.2;4.5;1.8;3.9;4.1;2.7;3.0;2.7;0.8;3.3;;;;;7.1;53.4;13.6;44.3;1.7;2.5;1.2;2.6;8.4;30.8;4.7
196;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2023;17.4;6.6;6.5;;11.7;2.0;4.2;1.9;4.1;3.6;1.8;2.9;2.2;0.7;2.8;;;;;5.9;47.7;12.6;37.4;1.4;2.2;1.0;3.6;9.0;30.1;4.7
197;Herkomst: geb. NL, ouder(s) buit. Europa;Bovengrens 95%-interval;2024;17.5;7.5;6.7;;12.1;1.4;4.1;1.5;4.1;3.7;2.4;3.1;2.7;0.9;2.3;;;;;6.4;45.7;13.6;36.0;1.3;2.4;1.4;3.1;8.8;30.5;4.8
198;Herkomst: geboren in Europa (excl. NL);Waarde;2014;17.1;9.4;8.9;3.4;;;;;;;;;;;;16.8;12.6;9.6;5.3;;;;;;;;;8.9;33.9;4.2
199;Herkomst: geboren in Europa (excl. NL);Waarde;2015;17.5;8.4;6.5;4.3;;;;;;;;;;;;17.3;11.1;8.3;7.6;;;;;;;;;10.7;30.7;4.4
200;Herkomst: geboren in Europa (excl. NL);Waarde;2016;16.2;8.8;6.4;3.5;;;;;;;;;;;;14.0;10.4;7.5;5.6;;;;;;;;;8.9;29.3;4.5
201;Herkomst: geboren in Europa (excl. NL);Waarde;2017;19.8;11.1;9.7;5.2;;;;;;;;;;;;16.6;12.9;9.7;6.6;;;;;;;;;11.6;32.7;4.6
202;Herkomst: geboren in Europa (excl. NL);Waarde;2018;18.2;10.9;7.6;;14.6;1.5;5.5;1.3;6.0;3.6;2.7;1.7;3.2;0.6;3.1;15.4;12.6;10.5;7.2;;;;;;;;;9.7;30.6;4.6
203;Herkomst: geboren in Europa (excl. NL);Waarde;2019;18.2;11.2;9.0;;14.2;2.0;5.0;1.6;6.1;2.9;2.2;1.4;3.1;0.1;3.0;14.9;12.0;9.8;7.0;;;;;;;;;11.0;30.8;4.7
204;Herkomst: geboren in Europa (excl. NL);Waarde;2020;15.7;9.2;8.0;;12.8;2.3;5.1;1.3;5.4;2.8;2.0;1.4;2.3;0.4;2.8;15.1;10.5;9.4;10.6;;;;;;;;;8.9;27.7;5.1
205;Herkomst: geboren in Europa (excl. NL);Waarde;2021;16.5;9.9;7.6;;14.9;1.8;5.9;1.9;5.5;3.9;2.0;1.2;2.3;0.9;3.0;14.9;11.2;10.7;9.6;;;;;;;;;9.2;26.9;5.3
206;Herkomst: geboren in Europa (excl. NL);Waarde;2022;18.5;8.4;8.3;;13.4;1.5;5.3;1.0;4.5;4.0;2.3;1.1;2.2;0.4;2.1;;;;;7.6;40.5;8.2;32.0;1.1;1.1;1.3;2.8;8.3;29.3;5.0
207;Herkomst: geboren in Europa (excl. NL);Waarde;2023;16.7;9.4;8.0;;12.6;1.4;5.2;0.8;5.1;3.5;2.2;0.7;2.1;0.2;2.0;;;;;7.7;36.4;6.5;29.4;0.8;1.2;1.1;2.4;9.7;30.4;4.9
208;Herkomst: geboren in Europa (excl. NL);Waarde;2024;18.8;9.9;8.6;;14.6;2.1;5.5;1.3;6.6;3.9;2.7;1.1;2.4;0.5;2.6;;;;;9.7;33.2;5.7;26.0;1.1;1.2;1.3;3.0;9.3;31.8;4.8
209;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2014;14.7;7.6;7.1;2.3;;;;;;;;;;;;14.4;10.5;7.7;4.0;;;;;;;;;7.2;30.8;3.9
210;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2015;15.3;6.8;5.2;3.2;;;;;;;;;;;;15.1;9.3;6.7;6.2;;;;;;;;;8.9;27.9;4.2
211;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2016;14.1;7.2;5.0;2.6;;;;;;;;;;;;12.0;8.7;6.0;4.4;;;;;;;;;7.3;26.7;4.3
212;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2017;17.5;9.4;8.1;4.0;;;;;;;;;;;;14.5;11.0;8.1;5.3;;;;;;;;;9.8;30.0;4.4
213;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2018;16.3;9.4;6.4;;12.9;1.0;4.4;0.8;4.9;2.8;2.0;1.2;2.4;0.3;2.3;13.6;10.9;9.0;6.0;;;;;;;;;8.3;28.3;4.4
214;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2019;16.3;9.7;7.6;;12.5;1.4;4.0;1.1;4.9;2.1;1.6;0.9;2.3;0.0;2.2;13.2;10.4;8.4;5.8;;;;;;;;;9.4;28.5;4.6
215;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2020;13.9;7.8;6.7;;11.1;1.6;4.0;0.8;4.4;2.0;1.4;0.9;1.6;0.2;2.1;13.4;9.0;8.0;9.1;;;;;;;;;7.5;25.5;5.0
216;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2021;14.7;8.4;6.2;;13.1;1.2;4.8;1.3;4.4;3.0;1.4;0.7;1.6;0.5;2.1;13.1;9.6;9.1;8.2;;;;;;;;;7.8;24.7;5.2
217;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2022;16.8;7.3;7.1;;12.0;1.1;4.4;0.6;3.7;3.2;1.8;0.8;1.6;0.2;1.6;;;;;6.5;38.4;7.0;30.0;0.7;0.7;0.9;2.1;7.1;27.3;4.9
218;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2023;15.3;8.3;6.9;;11.3;1.0;4.4;0.5;4.3;2.8;1.7;0.4;1.6;0.1;1.5;;;;;6.6;34.4;5.6;27.6;0.5;0.8;0.8;1.9;8.5;28.6;4.8
219;Herkomst: geboren in Europa (excl. NL);Ondergrens 95%-interval;2024;17.4;8.8;7.6;;13.3;1.6;4.7;0.9;5.7;3.2;2.1;0.8;1.9;0.3;2.1;;;;;8.5;31.5;4.9;24.4;0.8;0.9;0.9;2.4;8.3;30.0;4.7
220;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2014;19.8;11.5;11.1;4.8;;;;;;;;;;;;19.6;15.1;11.9;7.2;;;;;;;;;11.0;37.2;4.4
221;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2015;20.0;10.3;8.2;5.7;;;;;;;;;;;;19.7;13.2;10.1;9.4;;;;;;;;;12.7;33.5;4.6
222;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2016;18.5;10.7;8.1;4.8;;;;;;;;;;;;16.2;12.4;9.3;7.1;;;;;;;;;10.8;32.1;4.7
223;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2017;22.3;13.2;11.7;6.8;;;;;;;;;;;;18.9;15.0;11.6;8.2;;;;;;;;;13.7;35.5;4.8
