ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;UitkeringsontvangersTotaal_1;Werkloosheid_2;BijstandEnBijstandsgerelateerdTotaal_3;Bijstandsuitkering_4;IOAWUitkering_5;IOAZUitkering_6;ArbeidsongeschiktheidTotaal_7;WAOUitkering_8;WIAUitkeringRegelingWGA_9;WIAUitkeringRegelingIVA_10;WAZUitkering_11;WajongUitkering_12;AOW_13
2045;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2019 december;378900.0;34600.0;226850.0;212200.0;4800.0;270.0;122610.0;36080.0;38800.0;16910.0;400.0;30940.0;
2046;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 januari;379100.0;34260.0;226970.0;212240.0;4800.0;280.0;123010.0;35950.0;39070.0;17120.0;390.0;30980.0;
2047;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 februari;381050.0;35000.0;227250.0;212430.0;4790.0;280.0;123960.0;35880.0;39550.0;17280.0;390.0;31390.0;
2048;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 maart;470830.0;41920.0;312980.0;215380.0;4790.0;280.0;124600.0;36040.0;39820.0;17400.0;400.0;31470.0;
2049;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 april;485320.0;47110.0;322700.0;218260.0;4790.0;280.0;124960.0;35890.0;40080.0;17580.0;400.0;31550.0;
2050;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 mei;485790.0;46870.0;323150.0;219630.0;4780.0;280.0;125030.0;35590.0;40330.0;17650.0;390.0;31610.0;
2051;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 juni ;443970.0;46820.0;280140.0;220330.0;4780.0;280.0;124370.0;35350.0;40280.0;17740.0;390.0;31150.0;
2052;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 juli;439150.0;45540.0;276150.0;220590.0;4750.0;280.0;124650.0;35200.0;40480.0;17930.0;380.0;31190.0;
2053;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 augustus;437170.0;45950.0;273360.0;218810.0;4750.0;270.0;124980.0;35040.0;40790.0;18050.0;380.0;31260.0;
2054;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 september;431930.0;43520.0;270160.0;217890.0;4720.0;270.0;125110.0;34700.0;41090.0;18180.0;370.0;31300.0;
2055;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 oktober;428670.0;41870.0;267130.0;218510.0;4710.0;270.0;126310.0;34500.0;41370.0;18380.0;370.0;32390.0;
2056;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 november;429400.0;41120.0;268430.0;218970.0;4660.0;270.0;126500.0;34310.0;41600.0;18500.0;370.0;32430.0;
2057;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2020 december;438960.0;42730.0;276350.0;220630.0;4630.0;260.0;126880.0;34230.0;41860.0;18580.0;370.0;32560.0;
2058;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 januari;446230.0;43310.0;282940.0;221690.0;4620.0;260.0;127110.0;34050.0;42080.0;18790.0;370.0;32550.0;
2059;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 februari;447590.0;42860.0;283980.0;222600.0;4620.0;260.0;127940.0;33950.0;42680.0;18960.0;370.0;32710.0;
2060;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 maart;443580.0;40540.0;281560.0;223220.0;4600.0;260.0;128460.0;33840.0;43070.0;19130.0;360.0;32800.0;
2061;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 april;431100.0;39280.0;269370.0;223250.0;4580.0;270.0;128890.0;33670.0;43420.0;19280.0;360.0;32910.0;
2062;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 mei;425160.0;33500.0;268730.0;222380.0;4490.0;260.0;129120.0;33370.0;43810.0;19360.0;350.0;32980.0;
2063;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 juni;421170.0;31920.0;266770.0;221330.0;4430.0;260.0;128550.0;33110.0;43640.0;19520.0;340.0;32680.0;
2064;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 juli;411490.0;32850.0;255730.0;219990.0;4380.0;260.0;128730.0;32930.0;43810.0;19680.0;350.0;32720.0;
2065;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 augustus;409240.0;31790.0;254030.0;217790.0;4320.0;270.0;129180.0;32770.0;44270.0;19810.0;340.0;32740.0;
2066;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 september;404910.0;29720.0;251430.0;216140.0;4260.0;260.0;129480.0;32570.0;44610.0;19970.0;340.0;32740.0;
2067;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 oktober;389330.0;29130.0;233580.0;215580.0;4210.0;270.0;132070.0;32420.0;47140.0;20110.0;330.0;32820.0;
2068;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 november;390350.0;27940.0;235650.0;215020.0;4100.0;260.0;132220.0;32120.0;47470.0;20250.0;330.0;32800.0;
2069;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2021 december;393370.0;27890.0;238580.0;215640.0;4050.0;260.0;132490.0;31970.0;47790.0;20380.0;330.0;32790.0;
2070;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 januari;394370.0;28710.0;238100.0;215670.0;4040.0;280.0;133230.0;31950.0;48310.0;20620.0;330.0;32790.0;
2071;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 februari;393930.0;27370.0;237470.0;215370.0;4030.0;290.0;134740.0;32000.0;49110.0;20820.0;330.0;33260.0;
2072;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 maart;393030.0;26110.0;236910.0;215380.0;4040.0;290.0;135690.0;31980.0;49730.0;21080.0;330.0;33370.0;
2073;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 april;385250.0;25360.0;229250.0;215220.0;3990.0;290.0;136100.0;31860.0;50010.0;21200.0;330.0;33520.0;
2074;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 mei;382850.0;22710.0;229050.0;214890.0;3940.0;300.0;136410.0;31730.0;50240.0;21350.0;320.0;33590.0;
2075;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 juni;382260.0;23160.0;228910.0;214760.0;3890.0;300.0;135490.0;31480.0;49920.0;21470.0;320.0;33100.0;
2076;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 juli;383190.0;24380.0;228430.0;214460.0;3840.0;300.0;135680.0;31320.0;50030.0;21620.0;310.0;33200.0;
2077;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 augustus;382240.0;24390.0;227440.0;213570.0;3780.0;290.0;135610.0;30950.0;50240.0;21650.0;310.0;33270.0;
2078;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 september;381260.0;23380.0;227070.0;213210.0;3730.0;300.0;135820.0;30730.0;50520.0;21770.0;310.0;33310.0;
2079;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 oktober;382220.0;23540.0;227160.0;213460.0;3680.0;300.0;136480.0;30530.0;51100.0;21930.0;310.0;33440.0;
2080;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 november;383040.0;23250.0;227980.0;214370.0;3650.0;300.0;136740.0;30380.0;51280.0;22160.0;300.0;33430.0;
2081;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2022 december;384380.0;23370.0;228870.0;215280.0;3610.0;300.0;137000.0;30260.0;51490.0;22340.0;300.0;33460.0;
2082;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 januari;387800.0;25380.0;229760.0;216180.0;3630.0;310.0;137560.0;30220.0;51800.0;22620.0;300.0;33460.0;
2083;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 februari;390130.0;25370.0;230610.0;217000.0;3630.0;310.0;139080.0;30290.0;52520.0;22890.0;300.0;33920.0;
2084;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 maart;392060.0;25160.0;232010.0;218370.0;3640.0;310.0;139830.0;30280.0;52900.0;23200.0;300.0;34020.0;
2085;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 april;392800.0;25130.0;232460.0;218930.0;3600.0;310.0;140130.0;30000.0;53210.0;23370.0;300.0;34120.0;
2086;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 mei;391220.0;23130.0;232510.0;219020.0;3540.0;310.0;140430.0;29830.0;53450.0;23510.0;290.0;34210.0;
2087;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 juni;391190.0;23500.0;233080.0;219630.0;3490.0;300.0;139460.0;29570.0;53040.0;23630.0;290.0;33790.0;
2088;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 juli;;;;;;;;;;;;;
2089;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 augustus;;;;;;;;;;;;;
2090;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 september;;;;;;;;;;;;;
2091;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 oktober;;;;;;;;;;;;;
2092;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 november;;;;;;;;;;;;;
2093;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2023 december;;;;;;;;;;;;;
2094;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2024 januari;;;;;;;;;;;;;
2095;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2024 februari;;;;;;;;;;;;;
2096;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2024 maart;;;;;;;;;;;;;
2097;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2024 april;;;;;;;;;;;;;
2098;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2024 mei;;;;;;;;;;;;;
2099;Totaal mannen en vrouwen;Jonger dan AOW-leeftijd;Niet-westerse migratieachtergrond;2024 juni;;;;;;;;;;;;;
2100;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 januari;36910.0;;33960.0;33650.0;130.0;20.0;;;;;;;
2101;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 februari;37180.0;;34200.0;33890.0;120.0;20.0;;;;;;;
2102;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 maart;37530.0;;34410.0;34140.0;110.0;20.0;;;;;;;
2103;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 april;38110.0;;34660.0;34380.0;110.0;10.0;;;;;;;
2104;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 mei;38190.0;;34850.0;34570.0;100.0;20.0;;;;;;;
2105;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 juni;38140.0;;34990.0;34720.0;100.0;10.0;;;;;;;
2106;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 juli;39150.0;;35780.0;35500.0;110.0;10.0;;;;;;;
2107;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 augustus;39330.0;;35850.0;35560.0;110.0;20.0;;;;;;;
2108;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 september;39230.0;;36000.0;35730.0;100.0;20.0;;;;;;;
2109;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 oktober;39470.0;;36190.0;35910.0;110.0;10.0;;;;;;;
2110;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 november;39560.0;;36430.0;36170.0;80.0;10.0;;;;;;;
2111;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2007 december;39600.0;;36590.0;36360.0;60.0;10.0;;;;;;;
2112;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 januari;40060.0;;36870.0;36630.0;60.0;10.0;;;;;;;
2113;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 februari;40650.0;;37390.0;37140.0;60.0;10.0;;;;;;;
2114;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 maart;40970.0;;37670.0;37430.0;60.0;20.0;;;;;;;
2115;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 april;41320.0;;37870.0;37630.0;60.0;10.0;;;;;;;
2116;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 mei;41620.0;;38130.0;37900.0;50.0;10.0;;;;;;;
2117;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 juni ;41630.0;;38270.0;38040.0;50.0;10.0;;;;;;;
2118;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 juli;42180.0;;38910.0;38680.0;50.0;10.0;;;;;;;
2119;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 augustus;42240.0;;39150.0;38920.0;40.0;0.0;;;;;;;
2120;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 september;42130.0;;39300.0;39070.0;40.0;10.0;;;;;;;
2121;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 oktober;42400.0;;39520.0;39300.0;40.0;0.0;;;;;;;
2122;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 november;42540.0;;39640.0;39420.0;40.0;0.0;;;;;;;
2123;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2008 december;42730.0;;39870.0;39640.0;40.0;10.0;;;;;;;
2124;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 januari;43260.0;;40160.0;39930.0;50.0;10.0;;;;;;;
2125;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 februari;43490.0;;40370.0;40130.0;50.0;10.0;;;;;;;
2126;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 maart;43670.0;;40520.0;40280.0;50.0;0.0;;;;;;;
2127;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 april;43900.0;;40720.0;40490.0;40.0;10.0;;;;;;;
2128;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 mei;43890.0;;40810.0;40570.0;50.0;10.0;;;;;;;
2129;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 juni;43960.0;;40890.0;40660.0;50.0;10.0;;;;;;;
2130;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 juli;45030.0;;41620.0;41380.0;40.0;10.0;;;;;;;
2131;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 augustus;45190.0;;41790.0;41560.0;40.0;10.0;;;;;;;
2132;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 september;45040.0;;41950.0;41710.0;50.0;10.0;;;;;;;
2133;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 oktober;45140.0;;42130.0;41890.0;40.0;10.0;;;;;;;
2134;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 november;45170.0;;42320.0;42080.0;40.0;10.0;;;;;;;
2135;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2009 december;45330.0;;42490.0;42250.0;50.0;10.0;;;;;;;
2136;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 januari;42920.0;;42740.0;42500.0;40.0;10.0;;;;;;;
2137;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 februari;43240.0;;43100.0;42860.0;40.0;0.0;;;;;;;
2138;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 maart;43450.0;;43390.0;43140.0;40.0;10.0;;;;;;;
2139;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 april;43780.0;;43700.0;43460.0;40.0;10.0;;;;;;;
2140;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 mei;44060.0;;44000.0;43750.0;40.0;20.0;;;;;;;
2141;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 juni;44140.0;;44040.0;43800.0;40.0;10.0;;;;;;;
2142;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 juli;44790.0;;44750.0;44500.0;40.0;10.0;;;;;;;
2143;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 augustus;44890.0;;44850.0;44610.0;40.0;10.0;;;;;;;
2144;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 september;44960.0;;44930.0;44690.0;30.0;10.0;;;;;;;
2145;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 oktober;45160.0;;45130.0;44890.0;30.0;10.0;;;;;;;
2146;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 november;45330.0;;45310.0;45060.0;30.0;10.0;;;;;;;
2147;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2010 december;45580.0;;45550.0;45310.0;40.0;10.0;;;;;;;
2148;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 januari;45930.0;;45880.0;45630.0;40.0;10.0;;;;;;;
2149;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 februari;46200.0;;46160.0;45910.0;40.0;10.0;;;;;;;
2150;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 maart;46430.0;;46410.0;46160.0;50.0;10.0;;;;;;;
2151;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 april;46610.0;;46580.0;46320.0;50.0;10.0;;;;;;;
2152;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 mei;46840.0;;46800.0;46550.0;50.0;10.0;;;;;;;
2153;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 juni;47030.0;;46980.0;46730.0;50.0;10.0;;;;;;;
2154;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 juli;47750.0;;47710.0;47450.0;40.0;10.0;;;;;;;
2155;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 augustus;47880.0;;47840.0;47570.0;40.0;10.0;;;;;;;
2156;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 september;47980.0;;47940.0;47680.0;30.0;10.0;;;;;;;
2157;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 oktober;48110.0;;48070.0;47810.0;40.0;10.0;;;;;;;
2158;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 november;48160.0;;48140.0;47880.0;40.0;10.0;;;;;;;
2159;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2011 december;48300.0;;48270.0;48020.0;40.0;0.0;;;;;;;
2160;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 januari;46940.0;;46910.0;46700.0;30.0;0.0;;;;;;;
2161;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 februari;47040.0;;47020.0;46790.0;40.0;10.0;;;;;;;
2162;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 maart;47170.0;;47130.0;46910.0;30.0;10.0;;;;;;;
2163;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 april;47260.0;;47210.0;46990.0;30.0;0.0;;;;;;;
2164;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 mei;47330.0;;47280.0;47060.0;40.0;0.0;;;;;;;
2165;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 juni;47270.0;;47220.0;47000.0;30.0;0.0;;;;;;;
2166;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 juli;47700.0;;47580.0;47350.0;30.0;0.0;;;;;;;
2167;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 augustus;47090.0;;46960.0;46730.0;30.0;0.0;;;;;;;
2168;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 september;46930.0;;46790.0;46550.0;30.0;0.0;;;;;;;
2169;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 oktober;47220.0;;47110.0;46880.0;30.0;10.0;;;;;;;
2170;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 november;47460.0;;47320.0;47090.0;30.0;0.0;;;;;;;
2171;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2012 december;47550.0;;47340.0;47100.0;30.0;10.0;;;;;;;
2172;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 januari;3122120.0;;45990.0;45800.0;20.0;0.0;;;;;;;3120150.0
2173;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 februari;3130800.0;;46260.0;46050.0;30.0;10.0;;;;;;;3128840.0
2174;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 maart;3138590.0;;46000.0;45790.0;30.0;10.0;;;;;;;3136650.0
2175;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 april;3146890.0;;46050.0;45840.0;40.0;0.0;;;;;;;3144920.0
2176;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 mei;3156760.0;;46190.0;45970.0;40.0;0.0;;;;;;;3154790.0
2177;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 juni;3167500.0;;46100.0;45880.0;40.0;0.0;;;;;;;3165510.0
2178;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 juli;3176550.0;;46100.0;45890.0;30.0;0.0;;;;;;;3174560.0
2179;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 augustus;3188460.0;;46300.0;46070.0;40.0;0.0;;;;;;;3186500.0
2180;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 september;3198000.0;;46270.0;46020.0;50.0;0.0;;;;;;;3196030.0
2181;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 oktober;3208980.0;;46850.0;46620.0;40.0;0.0;;;;;;;3208860.0
2182;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 november;3217600.0;;47130.0;46900.0;40.0;0.0;;;;;;;3217490.0
2183;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2013 december;3225340.0;;47260.0;47020.0;40.0;10.0;;;;;;;3225250.0
2184;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 januari;3214650.0;;47100.0;46880.0;30.0;10.0;;;;;;;3214570.0
2185;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 februari;3221880.0;;47300.0;47060.0;40.0;10.0;;;;;;;3221840.0
2186;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 maart;3231540.0;;47630.0;47370.0;60.0;10.0;;;;;;;3231490.0
2187;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 april;3239010.0;;47760.0;47490.0;60.0;0.0;;;;;;;3238950.0
2188;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 mei;3248970.0;;47820.0;47550.0;60.0;10.0;;;;;;;3248930.0
2189;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 juni;3257370.0;;47850.0;47580.0;40.0;10.0;;;;;;;3257270.0
2190;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 juli;3266470.0;;47850.0;47580.0;40.0;10.0;;;;;;;3266380.0
2191;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 augustus;3276000.0;;47640.0;47380.0;40.0;10.0;;;;;;;3275910.0
2192;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 september;3284910.0;;47080.0;46810.0;50.0;0.0;;;;;;;3284820.0
2193;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 oktober;3293900.0;;47380.0;47100.0;50.0;10.0;;;;;;;3293810.0
2194;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 november;3300990.0;;47540.0;47280.0;50.0;0.0;;;;;;;3300880.0
2195;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2014 december;3307090.0;;47740.0;47470.0;50.0;10.0;;;;;;;3306970.0
2196;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 januari;3292760.0;;47770.0;47520.0;40.0;10.0;;;;;;;3290660.0
2197;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 februari;3296250.0;;47880.0;47630.0;40.0;10.0;;;;;;;3294200.0
2198;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 maart;3302140.0;;47920.0;47670.0;40.0;10.0;;;;;;;3300050.0
2199;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 april;3310820.0;;48270.0;48010.0;50.0;10.0;;;;;;;3308710.0
2200;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 mei;3317750.0;;48490.0;48230.0;40.0;10.0;;;;;;;3315630.0
2201;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 juni;3325820.0;;48520.0;48240.0;40.0;10.0;;;;;;;3323650.0
2202;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 juli;3334830.0;;46080.0;45790.0;40.0;10.0;;;;;;;3332660.0
2203;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 augustus;3343700.0;;45960.0;45660.0;50.0;10.0;;;;;;;3341520.0
2204;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 september;3351270.0;;46060.0;45760.0;60.0;20.0;;;;;;;3349070.0
2205;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 oktober;3359980.0;;47240.0;46940.0;50.0;20.0;;;;;;;3357760.0
2206;Totaal mannen en vrouwen;AOW-leeftijd of ouder;Totaal;2015 november;3367140.0;;47720.0;47420.0;40.0;20.0;;;;;;;3364920.0
