ID;Geslacht;Leeftijd;DiagnosenGGZ;RegioS;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
2877;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Zuid-Holland (PV);2015;;;520.0;760.0
2878;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Zuid-Holland (PV);2016;;;499.0;743.0
2879;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Zuid-Holland (PV);2017;;;523.0;776.0
2880;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Zeeland (PV);2015;;;411.0;599.0
2881;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Zeeland (PV);2016;;;442.0;656.0
2882;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Zeeland (PV);2017;;;466.0;739.0
2883;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Noord-Brabant (PV);2015;;;621.0;888.0
2884;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Noord-Brabant (PV);2016;;;600.0;892.0
2885;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Noord-Brabant (PV);2017;;;593.0;890.0
2886;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Limburg (PV);2015;;;440.0;643.0
2887;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Limburg (PV);2016;;;462.0;685.0
2888;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Limburg (PV);2017;;;492.0;744.0
2889;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Groningen (GG);2015;;;572.0;822.0
2890;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Groningen (GG);2016;;;504.0;767.0
2891;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Groningen (GG);2017;;;558.0;822.0
2892;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Drenthe (GG);2015;;;786.0;1122.0
2893;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Drenthe (GG);2016;;;647.0;939.0
2894;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Drenthe (GG);2017;;;738.0;1014.0
2895;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD IJsselland (GG);2015;;;723.0;1034.0
2896;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD IJsselland (GG);2016;;;628.0;959.0
2897;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD IJsselland (GG);2017;;;708.0;1063.0
2898;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Regio Twente (GG);2015;;;435.0;617.0
2899;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Regio Twente (GG);2016;;;423.0;619.0
2900;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Regio Twente (GG);2017;;;531.0;749.0
2901;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Noord- en Oost-Gelderland (GG);2015;;;590.0;882.0
2902;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Noord- en Oost-Gelderland (GG);2016;;;575.0;895.0
2903;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Noord- en Oost-Gelderland (GG);2017;;;624.0;989.0
2904;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Veiligh. en Gez. Gelderland-Midden (GG);2015;;;545.0;781.0
2905;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Veiligh. en Gez. Gelderland-Midden (GG);2016;;;538.0;789.0
2906;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Veiligh. en Gez. Gelderland-Midden (GG);2017;;;590.0;879.0
2907;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Gelderland-Zuid (GG);2015;;;522.0;750.0
2908;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Gelderland-Zuid (GG);2016;;;461.0;730.0
2909;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Gelderland-Zuid (GG);2017;;;484.0;758.0
2910;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Flevoland (GG);2015;;;498.0;712.0
2911;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Flevoland (GG);2016;;;527.0;770.0
2912;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Flevoland (GG);2017;;;624.0;870.0
2913;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Regio Utrecht (GG);2015;;;475.0;718.0
2914;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Regio Utrecht (GG);2016;;;457.0;727.0
2915;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Regio Utrecht (GG);2017;;;489.0;802.0
2916;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hollands-Noorden (GG);2015;;;370.0;600.0
2917;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hollands-Noorden (GG);2016;;;385.0;629.0
2918;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hollands-Noorden (GG);2017;;;405.0;674.0
2919;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Kennemerland (GG);2015;;;538.0;840.0
2920;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Kennemerland (GG);2016;;;496.0;807.0
2921;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Kennemerland (GG);2017;;;524.0;838.0
2922;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Amsterdam (GG);2015;;;363.0;558.0
2923;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Amsterdam (GG);2016;;;363.0;569.0
2924;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Amsterdam (GG);2017;;;418.0;677.0
2925;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Gooi en Vechtstreek (GG);2015;;;439.0;629.0
2926;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Gooi en Vechtstreek (GG);2016;;;377.0;582.0
2927;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Gooi en Vechtstreek (GG);2017;;;568.0;876.0
2928;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hollands-Midden (GG);2015;;;678.0;900.0
2929;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hollands-Midden (GG);2016;;;654.0;893.0
2930;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hollands-Midden (GG);2017;;;637.0;899.0
2931;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Rotterdam-Rijnmond (GG);2015;;;366.0;535.0
2932;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Rotterdam-Rijnmond (GG);2016;;;347.0;523.0
2933;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Rotterdam-Rijnmond (GG);2017;;;393.0;594.0
2934;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zuid-Holland-Zuid (GG);2015;;;380.0;572.0
2935;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zuid-Holland-Zuid (GG);2016;;;;
2936;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zuid-Holland-Zuid (GG);2017;;;;
2937;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Dienst Gezondheid & Jeugd ZHZ (GG);2015;;;;
2938;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Dienst Gezondheid & Jeugd ZHZ (GG);2016;;;365.0;552.0
2939;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;Dienst Gezondheid & Jeugd ZHZ (GG);2017;;;396.0;610.0
2940;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zeeland (GG);2015;;;411.0;599.0
2941;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zeeland (GG);2016;;;442.0;656.0
2942;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zeeland (GG);2017;;;466.0;739.0
2943;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD West-Brabant (GG);2015;;;501.0;752.0
2944;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD West-Brabant (GG);2016;;;477.0;764.0
2945;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD West-Brabant (GG);2017;;;483.0;756.0
2946;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hart voor Brabant (GG);2015;;;496.0;746.0
2947;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hart voor Brabant (GG);2016;;;453.0;714.0
2948;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Hart voor Brabant (GG);2017;;;535.0;838.0
2949;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Brabant-Zuidoost (GG);2015;;;902.0;1207.0
2950;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Brabant-Zuidoost (GG);2016;;;911.0;1252.0
2951;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Brabant-Zuidoost (GG);2017;;;772.0;1081.0
2952;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Limburg-Noord (GG);2015;;;364.0;528.0
2953;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Limburg-Noord (GG);2016;;;366.0;561.0
2954;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Limburg-Noord (GG);2017;;;497.0;748.0
2955;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zuid-Limburg (GG);2015;;;504.0;741.0
2956;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zuid-Limburg (GG);2016;;;545.0;793.0
2957;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zuid-Limburg (GG);2017;;;491.0;746.0
2958;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Haaglanden (GG);2015;;;653.0;1012.0
2959;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Haaglanden (GG);2016;;;632.0;986.0
2960;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Haaglanden (GG);2017;;;652.0;980.0
2961;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Fryslân (GG);2015;;;697.0;1076.0
2962;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Fryslân (GG);2016;;;715.0;1098.0
2963;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Fryslân (GG);2017;;;803.0;1198.0
2964;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zaanstreek/Waterland (GG);2015;;;481.0;734.0
2965;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zaanstreek/Waterland (GG);2016;;;480.0;751.0
2966;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A Stoornissen in de kindertijd;GGD Zaanstreek/Waterland (GG);2017;;;503.0;808.0
2967;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Nederland;2015;;;225.0;289.0
2968;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Nederland;2016;;;230.0;301.0
2969;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Nederland;2017;;;243.0;316.0
2970;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Nederland (LD);2015;;;332.0;443.0
2971;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Nederland (LD);2016;;;308.0;426.0
2972;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Nederland (LD);2017;;;381.0;491.0
2973;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Oost-Nederland (LD);2015;;;270.0;348.0
2974;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Oost-Nederland (LD);2016;;;270.0;359.0
2975;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Oost-Nederland (LD);2017;;;282.0;376.0
2976;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;West-Nederland (LD);2015;;;169.0;218.0
2977;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;West-Nederland (LD);2016;;;182.0;235.0
2978;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;West-Nederland (LD);2017;;;192.0;250.0
2979;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Nederland (LD);2015;;;261.0;327.0
2980;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Nederland (LD);2016;;;269.0;340.0
2981;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Nederland (LD);2017;;;261.0;330.0
2982;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Groningen (PV);2015;;;295.0;379.0
2983;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Groningen (PV);2016;;;243.0;340.0
2984;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Groningen (PV);2017;;;327.0;415.0
2985;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Fryslân (PV);2015;;;346.0;482.0
2986;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Fryslân (PV);2016;;;361.0;514.0
2987;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Fryslân (PV);2017;;;438.0;582.0
2988;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Drenthe (PV);2015;;;378.0;492.0
2989;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Drenthe (PV);2016;;;333.0;434.0
2990;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Drenthe (PV);2017;;;388.0;483.0
2991;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Overijssel (PV);2015;;;292.0;380.0
2992;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Overijssel (PV);2016;;;298.0;391.0
2993;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Overijssel (PV);2017;;;337.0;431.0
2994;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Flevoland (PV);2015;;;222.0;285.0
2995;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Flevoland (PV);2016;;;261.0;343.0
2996;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Flevoland (PV);2017;;;313.0;406.0
2997;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Gelderland (PV);2015;;;268.0;344.0
2998;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Gelderland (PV);2016;;;257.0;346.0
2999;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Gelderland (PV);2017;;;245.0;339.0
3000;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Utrecht (PV);2015;;;176.0;232.0
3001;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Utrecht (PV);2016;;;188.0;248.0
3002;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Utrecht (PV);2017;;;208.0;275.0
3003;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Holland (PV);2015;;;149.0;197.0
3004;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Holland (PV);2016;;;165.0;216.0
3005;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Holland (PV);2017;;;179.0;239.0
3006;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Holland (PV);2015;;;179.0;226.0
3007;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Holland (PV);2016;;;189.0;240.0
3008;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zuid-Holland (PV);2017;;;193.0;246.0
3009;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zeeland (PV);2015;;;193.0;246.0
3010;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zeeland (PV);2016;;;222.0;284.0
3011;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Zeeland (PV);2017;;;224.0;298.0
3012;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Brabant (PV);2015;;;286.0;357.0
3013;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Brabant (PV);2016;;;299.0;376.0
3014;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Noord-Brabant (PV);2017;;;290.0;362.0
3015;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Limburg (PV);2015;;;205.0;259.0
3016;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Limburg (PV);2016;;;201.0;258.0
3017;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Limburg (PV);2017;;;193.0;257.0
3018;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Groningen (GG);2015;;;295.0;379.0
3019;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Groningen (GG);2016;;;243.0;340.0
3020;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Groningen (GG);2017;;;327.0;415.0
3021;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Drenthe (GG);2015;;;378.0;492.0
3022;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Drenthe (GG);2016;;;333.0;434.0
3023;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Drenthe (GG);2017;;;388.0;483.0
3024;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD IJsselland (GG);2015;;;362.0;477.0
3025;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD IJsselland (GG);2016;;;352.0;471.0
3026;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD IJsselland (GG);2017;;;387.0;506.0
3027;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Twente (GG);2015;;;235.0;302.0
3028;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Twente (GG);2016;;;255.0;325.0
3029;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Twente (GG);2017;;;297.0;369.0
3030;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Noord- en Oost-Gelderland (GG);2015;;;300.0;399.0
3031;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Noord- en Oost-Gelderland (GG);2016;;;315.0;424.0
3032;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Noord- en Oost-Gelderland (GG);2017;;;303.0;421.0
3033;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2015;;;266.0;325.0
3034;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2016;;;248.0;316.0
3035;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2017;;;235.0;308.0
3036;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Gelderland-Zuid (GG);2015;;;231.0;297.0
3037;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Gelderland-Zuid (GG);2016;;;196.0;284.0
3038;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Gelderland-Zuid (GG);2017;;;186.0;274.0
3039;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Flevoland (GG);2015;;;222.0;285.0
3040;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Flevoland (GG);2016;;;261.0;343.0
3041;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Flevoland (GG);2017;;;313.0;406.0
3042;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Utrecht (GG);2015;;;176.0;232.0
3043;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Utrecht (GG);2016;;;188.0;248.0
3044;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Regio Utrecht (GG);2017;;;208.0;275.0
3045;Totaal mannen en vrouwen;18 jaar of ouder, gestandaardiseerd;A1 Pervasieve ontwikkelingsstoornissen;GGD Hollands-Noorden (GG);2015;;;207.0;252.0
