ID;Geslacht;Leeftijd;Migratieachtergrond;TypeClient;TypeDelict;Perioden;ClientenVanSlachtofferhulpNederland_1;ClientenVanSHNPer100000Inwoners_2
958;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2008;;
959;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2009;1350.0;40.0
960;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2010;1390.0;41.0
961;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2011;1480.0;42.0
962;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2012;1240.0;35.0
963;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2013;1700.0;47.0
964;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2014;3790.0;104.0
965;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2015;2390.0;64.0
966;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2016;2380.0;62.0
967;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2017;2640.0;67.0
968;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2018;2480.0;61.0
969;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2019;3210.0;77.0
970;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2020;3810.0;89.0
971;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Alle cliënttypen;Overige delicten;2021;4610.0;105.0
972;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2004;;
973;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2005;;
974;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2006;;
975;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2007;;
976;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2008;;
977;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2009;26560.0;794.0
978;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2010;30280.0;888.0
979;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2011;37190.0;1067.0
980;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2012;44900.0;1270.0
981;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2013;44740.0;1248.0
982;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2014;46220.0;1267.0
983;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2015;47160.0;1266.0
984;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2016;48600.0;1267.0
985;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2017;51470.0;1304.0
986;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2018;51780.0;1276.0
987;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2019;54590.0;1303.0
988;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2020;52640.0;1230.0
989;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Alle delicten;2021;51670.0;1175.0
990;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2004;;
991;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2005;;
992;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2006;;
993;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2007;;
994;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2008;;
995;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2009;14840.0;443.0
996;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2010;15970.0;469.0
997;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2011;19160.0;550.0
998;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2012;19590.0;554.0
999;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2013;18180.0;507.0
1000;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2014;18680.0;512.0
1001;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2015;20640.0;554.0
1002;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2016;22700.0;592.0
1003;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2017;22730.0;576.0
1004;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2018;22860.0;563.0
1005;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2019;23730.0;566.0
1006;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2020;22860.0;534.0
1007;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Geweldsdelicten;2021;22680.0;515.0
1008;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2004;;
1009;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2005;;
1010;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2006;;
1011;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2007;;
1012;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2008;;
1013;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2009;660.0;20.0
1014;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2010;640.0;19.0
1015;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2011;770.0;22.0
1016;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2012;1000.0;28.0
1017;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2013;880.0;25.0
1018;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2014;920.0;25.0
1019;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2015;990.0;27.0
1020;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2016;1290.0;34.0
1021;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2017;1410.0;36.0
1022;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2018;1690.0;42.0
1023;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2019;1760.0;42.0
1024;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2020;1610.0;38.0
1025;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Zedendelicten;2021;1720.0;39.0
1026;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2004;;
1027;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2005;;
1028;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2006;;
1029;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2007;;
1030;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2008;;
1031;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2009;2900.0;87.0
1032;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2010;2640.0;78.0
1033;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2011;3020.0;87.0
1034;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2012;4170.0;118.0
1035;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2013;4310.0;120.0
1036;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2014;4950.0;136.0
1037;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2015;4890.0;131.0
1038;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2016;2990.0;78.0
1039;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2017;5900.0;150.0
1040;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2018;6180.0;152.0
1041;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2019;6400.0;153.0
1042;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2020;5930.0;139.0
1043;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Verkeersongevallen;2021;6200.0;141.0
1044;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2004;;
1045;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2005;;
1046;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2006;;
1047;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2007;;
1048;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2008;;
1049;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2009;7300.0;218.0
1050;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2010;10150.0;298.0
1051;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2011;13220.0;380.0
1052;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2012;19300.0;546.0
1053;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2013;20220.0;564.0
1054;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2014;18520.0;508.0
1055;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2015;18720.0;502.0
1056;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2016;19640.0;512.0
1057;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2017;19290.0;489.0
1058;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2018;18970.0;467.0
1059;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2019;20360.0;486.0
1060;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2020;19900.0;465.0
1061;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Vermogensdelicten;2021;18360.0;417.0
1062;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2004;;
1063;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2005;;
1064;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2006;;
1065;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2007;;
1066;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2008;;
1067;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2009;870.0;26.0
1068;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2010;880.0;26.0
1069;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2011;1010.0;29.0
1070;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2012;840.0;24.0
1071;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2013;1160.0;32.0
1072;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2014;3150.0;86.0
1073;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2015;1920.0;52.0
1074;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2016;1980.0;52.0
1075;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2017;2150.0;55.0
1076;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2018;2080.0;51.0
1077;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2019;2330.0;56.0
1078;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2020;2340.0;55.0
1079;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Slachtoffer;Overige delicten;2021;2720.0;62.0
1080;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2004;;
1081;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2005;;
1082;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2006;;
1083;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2007;;
1084;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2008;;
1085;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2009;6410.0;192.0
1086;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2010;5190.0;152.0
1087;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2011;4630.0;133.0
1088;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2012;3780.0;107.0
1089;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2013;3560.0;99.0
1090;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2014;3710.0;102.0
1091;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2015;3770.0;101.0
1092;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2016;5220.0;136.0
1093;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2017;2330.0;59.0
1094;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2018;1100.0;27.0
1095;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2019;1710.0;41.0
1096;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2020;2840.0;66.0
1097;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Alle delicten;2021;3240.0;74.0
1098;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2004;;
1099;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2005;;
1100;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2006;;
1101;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2007;;
1102;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2008;;
1103;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2009;2780.0;83.0
1104;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2010;2250.0;66.0
1105;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2011;1980.0;57.0
1106;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2012;1330.0;38.0
1107;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2013;1110.0;31.0
1108;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2014;1130.0;31.0
1109;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2015;1210.0;32.0
1110;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2016;1270.0;33.0
1111;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2017;670.0;17.0
1112;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2018;340.0;8.0
1113;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2019;500.0;12.0
1114;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2020;570.0;13.0
1115;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Geweldsdelicten;2021;570.0;13.0
1116;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2004;;
1117;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2005;;
1118;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2006;;
1119;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2007;;
1120;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2008;;
1121;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2009;130.0;4.0
1122;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2010;150.0;4.0
1123;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2011;180.0;5.0
1124;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2012;120.0;3.0
1125;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2013;120.0;3.0
1126;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2014;130.0;4.0
1127;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2015;170.0;4.0
1128;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2016;130.0;3.0
1129;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2017;100.0;2.0
1130;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2018;70.0;2.0
1131;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2019;100.0;2.0
1132;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2020;110.0;3.0
1133;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Zedendelicten;2021;140.0;3.0
1134;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2004;;
1135;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2005;;
1136;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2006;;
1137;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2007;;
1138;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2008;;
1139;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2009;1760.0;52.0
1140;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2010;1310.0;38.0
1141;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2011;1380.0;40.0
1142;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2012;1370.0;39.0
1143;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2013;1360.0;38.0
1144;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2014;1240.0;34.0
1145;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2015;1500.0;40.0
1146;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2016;3010.0;78.0
1147;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2017;1150.0;29.0
1148;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2018;380.0;9.0
1149;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2019;530.0;13.0
1150;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2020;770.0;18.0
1151;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Verkeersongevallen;2021;790.0;18.0
1152;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2004;;
1153;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2005;;
1154;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2006;;
1155;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2007;;
1156;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2008;;
1157;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2009;1300.0;39.0
1158;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2010;1030.0;30.0
1159;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2011;700.0;20.0
1160;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2012;640.0;18.0
1161;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2013;530.0;15.0
1162;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2014;640.0;17.0
1163;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2015;510.0;14.0
1164;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2016;460.0;12.0
1165;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2017;60.0;1.0
1166;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2018;30.0;1.0
1167;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: met migratieacht...;Betrokkene;Vermogensdelicten;2019;60.0;1.0
