ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Nationaliteit;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
1689;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2004;0.0;0.0;0.0;0.0;0.0;0.0
1690;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2005;0.0;0.0;0.0;0.0;0.0;0.0
1691;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2006;0.0;0.0;0.0;0.0;0.0;0.0
1692;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2007;1.0;1.0;0.0;0.0;1.0;-1.0
1693;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2008;0.0;0.0;0.0;0.0;0.0;0.0
1694;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2009;2.0;0.0;2.0;0.0;0.0;0.0
1695;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2010;0.0;0.0;0.0;0.0;0.0;0.0
1696;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2011;0.0;0.0;0.0;0.0;0.0;0.0
1697;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2012;0.0;0.0;0.0;0.0;0.0;0.0
1698;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2013;0.0;0.0;0.0;0.0;0.0;0.0
1699;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2014;3.0;0.0;3.0;0.0;0.0;0.0
1700;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2015;0.0;0.0;0.0;0.0;0.0;0.0
1701;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2016;0.0;0.0;0.0;0.0;0.0;0.0
1702;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2017;0.0;0.0;0.0;0.0;0.0;0.0
1703;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2018;1.0;2.0;-1.0;0.0;2.0;-2.0
1704;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2019;0.0;0.0;0.0;0.0;0.0;0.0
1705;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2020;1.0;1.0;0.0;0.0;0.0;0.0
1706;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2021;0.0;0.0;0.0;0.0;0.0;0.0
1707;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinees;2022;0.0;0.0;0.0;0.0;0.0;0.0
1708;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;1995;15.0;-1.0;16.0;2.0;1.0;1.0
1709;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;1996;36.0;3.0;33.0;1.0;1.0;0.0
1710;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;1997;47.0;7.0;40.0;1.0;5.0;-4.0
1711;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;1998;45.0;6.0;39.0;1.0;3.0;-2.0
1712;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;1999;50.0;7.0;43.0;3.0;4.0;-1.0
1713;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2000;35.0;11.0;24.0;1.0;8.0;-7.0
1714;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2001;34.0;13.0;21.0;2.0;5.0;-3.0
1715;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2002;45.0;10.0;35.0;9.0;10.0;-1.0
1716;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2003;44.0;12.0;32.0;4.0;14.0;-10.0
1717;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2004;46.0;11.0;35.0;2.0;12.0;-10.0
1718;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2005;24.0;17.0;7.0;0.0;14.0;-14.0
1719;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2006;27.0;19.0;8.0;6.0;22.0;-16.0
1720;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2007;44.0;10.0;34.0;2.0;9.0;-7.0
1721;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2008;31.0;23.0;8.0;2.0;21.0;-19.0
1722;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2009;41.0;14.0;27.0;3.0;9.0;-6.0
1723;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2010;43.0;18.0;25.0;3.0;19.0;-16.0
1724;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2011;53.0;17.0;36.0;2.0;10.0;-8.0
1725;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2012;41.0;19.0;22.0;3.0;18.0;-15.0
1726;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2013;76.0;15.0;61.0;7.0;19.0;-12.0
1727;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2014;2850.0;19.0;2831.0;2.0;14.0;-12.0
1728;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2015;5706.0;37.0;5669.0;7.0;35.0;-28.0
1729;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2016;5945.0;37.0;5908.0;21.0;42.0;-21.0
1730;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2017;4676.0;100.0;4576.0;15.0;102.0;-87.0
1731;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2018;4000.0;120.0;3880.0;38.0;142.0;-104.0
1732;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2019;3379.0;149.0;3230.0;65.0;193.0;-128.0
1733;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2020;2330.0;97.0;2233.0;75.0;149.0;-74.0
1734;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2021;1925.0;100.0;1825.0;61.0;137.0;-76.0
1735;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrees;2022;1558.0;90.0;1468.0;52.0;123.0;-71.0
1736;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;1995;11.0;6.0;5.0;0.0;2.0;-2.0
1737;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;1996;29.0;7.0;22.0;1.0;4.0;-3.0
1738;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;1997;29.0;14.0;15.0;0.0;1.0;-1.0
1739;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;1998;25.0;12.0;13.0;0.0;5.0;-5.0
1740;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;1999;25.0;5.0;20.0;1.0;1.0;0.0
1741;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2000;39.0;20.0;19.0;0.0;6.0;-6.0
1742;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2001;47.0;17.0;30.0;0.0;4.0;-4.0
1743;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2002;38.0;13.0;25.0;1.0;4.0;-3.0
1744;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2003;47.0;19.0;28.0;0.0;8.0;-8.0
1745;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2004;126.0;32.0;94.0;2.0;14.0;-12.0
1746;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2005;103.0;65.0;38.0;0.0;27.0;-27.0
1747;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2006;76.0;74.0;2.0;2.0;39.0;-37.0
1748;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2007;90.0;45.0;45.0;5.0;28.0;-23.0
1749;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2008;132.0;55.0;77.0;4.0;27.0;-23.0
1750;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2009;168.0;66.0;102.0;11.0;29.0;-18.0
1751;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2010;312.0;135.0;177.0;4.0;75.0;-71.0
1752;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2011;349.0;200.0;149.0;10.0;113.0;-103.0
1753;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2012;297.0;277.0;20.0;10.0;170.0;-160.0
1754;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2013;284.0;194.0;90.0;12.0;79.0;-67.0
1755;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2014;301.0;206.0;95.0;9.0;77.0;-68.0
1756;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2015;213.0;189.0;24.0;7.0;54.0;-47.0
1757;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2016;253.0;198.0;55.0;8.0;46.0;-38.0
1758;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2017;287.0;160.0;127.0;11.0;52.0;-41.0
1759;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2018;299.0;196.0;103.0;4.0;51.0;-47.0
1760;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2019;348.0;188.0;160.0;9.0;42.0;-33.0
1761;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2020;306.0;290.0;16.0;4.0;35.0;-31.0
1762;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2021;375.0;239.0;136.0;6.0;33.0;-27.0
1763;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ests;2022;418.0;213.0;205.0;11.0;28.0;-17.0
1764;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;1995;;;;;;
1765;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;1996;;;;;;
1766;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;1997;;;;;;
1767;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;1998;;;;;;
1768;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;1999;;;;;;
1769;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2000;;;;;;
1770;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2001;;;;;;
1771;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2002;;;;;;
1772;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2003;;;;;;
1773;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2004;;;;;;
1774;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2005;;;;;;
1775;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2006;;;;;;
1776;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2007;;;;;;
1777;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2008;;;;;;
1778;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2009;;;;;;
1779;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2010;;;;;;
1780;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2011;;;;;;
1781;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2012;;;;;;
1782;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2013;;;;;;
1783;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2014;;;;;;
1784;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2015;;;;;;
1785;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2016;;;;;;
1786;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2017;;;;;;
1787;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2018;;;;;;
1788;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2019;0.0;1.0;-1.0;0.0;0.0;0.0
1789;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2020;1.0;0.0;1.0;0.0;0.0;0.0
1790;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2021;2.0;0.0;2.0;0.0;0.0;0.0
1791;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatinische;2022;5.0;2.0;3.0;0.0;0.0;0.0
1792;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;1995;355.0;131.0;224.0;10.0;96.0;-86.0
1793;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;1996;195.0;149.0;46.0;23.0;125.0;-102.0
1794;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;1997;171.0;166.0;5.0;23.0;91.0;-68.0
1795;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;1998;166.0;123.0;43.0;40.0;104.0;-64.0
1796;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;1999;171.0;90.0;81.0;17.0;66.0;-49.0
1797;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2000;171.0;61.0;110.0;14.0;56.0;-42.0
1798;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2001;205.0;110.0;95.0;11.0;47.0;-36.0
1799;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2002;212.0;99.0;113.0;32.0;84.0;-52.0
1800;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2003;231.0;111.0;120.0;15.0;74.0;-59.0
1801;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2004;229.0;127.0;102.0;25.0;102.0;-77.0
1802;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2005;235.0;123.0;112.0;25.0;65.0;-40.0
1803;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2006;250.0;112.0;138.0;20.0;79.0;-59.0
1804;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2007;280.0;176.0;104.0;22.0;92.0;-70.0
1805;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2008;266.0;177.0;89.0;26.0;135.0;-109.0
1806;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2009;274.0;122.0;152.0;18.0;68.0;-50.0
1807;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2010;281.0;261.0;20.0;14.0;192.0;-178.0
1808;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2011;237.0;198.0;39.0;14.0;105.0;-91.0
1809;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2012;248.0;146.0;102.0;17.0;87.0;-70.0
1810;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2013;244.0;281.0;-37.0;13.0;201.0;-188.0
1811;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2014;230.0;184.0;46.0;9.0;86.0;-77.0
1812;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2015;263.0;195.0;68.0;10.0;116.0;-106.0
1813;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2016;358.0;217.0;141.0;8.0;118.0;-110.0
1814;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2017;243.0;198.0;45.0;12.0;105.0;-93.0
1815;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2018;270.0;128.0;142.0;9.0;55.0;-46.0
1816;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2019;220.0;89.0;131.0;28.0;52.0;-24.0
1817;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2020;183.0;86.0;97.0;9.0;40.0;-31.0
1818;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2021;261.0;80.0;181.0;12.0;39.0;-27.0
1819;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopisch;2022;259.0;89.0;170.0;9.0;35.0;-26.0
1820;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;1995;3.0;2.0;1.0;0.0;1.0;-1.0
1821;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;1996;2.0;1.0;1.0;0.0;0.0;0.0
1822;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;1997;2.0;4.0;-2.0;0.0;0.0;0.0
1823;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;1998;5.0;0.0;5.0;0.0;0.0;0.0
1824;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;1999;3.0;0.0;3.0;0.0;0.0;0.0
1825;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2000;4.0;1.0;3.0;0.0;0.0;0.0
1826;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2001;1.0;0.0;1.0;0.0;0.0;0.0
1827;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2002;5.0;6.0;-1.0;0.0;0.0;0.0
1828;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2003;1.0;2.0;-1.0;0.0;0.0;0.0
1829;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2004;0.0;-5.0;5.0;5.0;0.0;5.0
1830;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2005;1.0;5.0;-4.0;0.0;4.0;-4.0
1831;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2006;1.0;3.0;-2.0;0.0;3.0;-3.0
1832;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2007;1.0;1.0;0.0;0.0;0.0;0.0
1833;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2008;2.0;2.0;0.0;0.0;2.0;-2.0
1834;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2009;1.0;-1.0;2.0;3.0;0.0;3.0
1835;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2010;0.0;3.0;-3.0;0.0;1.0;-1.0
1836;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2011;1.0;0.0;1.0;0.0;0.0;0.0
1837;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2012;8.0;4.0;4.0;0.0;0.0;0.0
1838;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2013;1.0;1.0;0.0;0.0;1.0;-1.0
1839;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2014;3.0;2.0;1.0;0.0;0.0;0.0
1840;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2015;3.0;2.0;1.0;0.0;1.0;-1.0
1841;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2016;3.0;2.0;1.0;0.0;1.0;-1.0
1842;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2017;0.0;-4.0;4.0;6.0;1.0;5.0
1843;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2018;1.0;2.0;-1.0;0.0;1.0;-1.0
1844;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2019;3.0;1.0;2.0;0.0;0.0;0.0
1845;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2020;1.0;2.0;-1.0;0.0;0.0;0.0
1846;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2021;1.0;0.0;1.0;0.0;0.0;0.0
1847;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fijisch;2022;7.0;1.0;6.0;2.0;0.0;2.0
1848;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;1995;507.0;176.0;331.0;9.0;73.0;-64.0
1849;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;1996;630.0;269.0;361.0;17.0;125.0;-108.0
1850;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;1997;598.0;264.0;334.0;17.0;83.0;-66.0
1851;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;1998;559.0;252.0;307.0;16.0;104.0;-88.0
1852;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;1999;474.0;229.0;245.0;10.0;86.0;-76.0
1853;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2000;536.0;172.0;364.0;9.0;69.0;-60.0
1854;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2001;551.0;204.0;347.0;11.0;65.0;-54.0
1855;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2002;608.0;171.0;437.0;22.0;73.0;-51.0
1856;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2003;566.0;184.0;382.0;42.0;86.0;-44.0
1857;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2004;483.0;166.0;317.0;25.0;76.0;-51.0
1858;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2005;525.0;232.0;293.0;14.0;103.0;-89.0
1859;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2006;564.0;232.0;332.0;24.0;127.0;-103.0
1860;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2007;612.0;330.0;282.0;22.0;137.0;-115.0
1861;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2008;1017.0;392.0;625.0;20.0;146.0;-126.0
1862;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2009;980.0;523.0;457.0;30.0;188.0;-158.0
1863;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2010;958.0;553.0;405.0;13.0;210.0;-197.0
1864;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2011;845.0;586.0;259.0;14.0;164.0;-150.0
1865;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2012;869.0;471.0;398.0;12.0;148.0;-136.0
1866;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2013;949.0;529.0;420.0;21.0;163.0;-142.0
1867;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2014;942.0;505.0;437.0;26.0;119.0;-93.0
1868;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2015;928.0;490.0;438.0;19.0;111.0;-92.0
1869;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2016;1022.0;475.0;547.0;15.0;92.0;-77.0
1870;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2017;1185.0;514.0;671.0;15.0;95.0;-80.0
1871;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2018;1271.0;536.0;735.0;31.0;89.0;-58.0
1872;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2019;1418.0;596.0;822.0;22.0;102.0;-80.0
1873;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2020;1111.0;592.0;519.0;17.0;93.0;-76.0
1874;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2021;1363.0;563.0;800.0;21.0;76.0;-55.0
1875;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijns;2022;1655.0;585.0;1070.0;11.0;59.0;-48.0
1876;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;1995;283.0;200.0;83.0;2.0;40.0;-38.0
1877;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;1996;323.0;246.0;77.0;4.0;63.0;-59.0
1878;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;1997;401.0;283.0;118.0;0.0;48.0;-48.0
1879;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;1998;498.0;304.0;194.0;4.0;107.0;-103.0
1880;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;1999;510.0;382.0;128.0;4.0;99.0;-95.0
1881;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2000;485.0;360.0;125.0;5.0;85.0;-80.0
1882;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2001;434.0;364.0;70.0;6.0;59.0;-53.0
1883;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2002;412.0;346.0;66.0;8.0;103.0;-95.0
1884;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2003;320.0;348.0;-28.0;4.0;95.0;-91.0
1885;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2004;351.0;362.0;-11.0;10.0;123.0;-113.0
1886;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2005;354.0;349.0;5.0;6.0;120.0;-114.0
1887;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2006;301.0;412.0;-111.0;8.0;147.0;-139.0
1888;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2007;394.0;352.0;42.0;6.0;112.0;-106.0
1889;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2008;471.0;345.0;126.0;9.0;115.0;-106.0
1890;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2009;475.0;426.0;49.0;15.0;150.0;-135.0
1891;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2010;541.0;455.0;86.0;16.0;118.0;-102.0
1892;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2011;651.0;538.0;113.0;13.0;114.0;-101.0
1893;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fins;2012;665.0;631.0;34.0;15.0;152.0;-137.0
