ID;Geslacht;Leeftijd;Migratieachtergrond;HoogstBehaaldOnderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
1517;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2008;115.0
1518;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2009 1e kwartaal;107.0
1519;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2009 2e kwartaal;107.0
1520;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2009 3e kwartaal;100.0
1521;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2009 4e kwartaal;107.0
1522;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2009;105.0
1523;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2010 1e kwartaal;96.0
1524;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2010 2e kwartaal;101.0
1525;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2010 3e kwartaal;96.0
1526;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2010 4e kwartaal;98.0
1527;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2010;98.0
1528;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2011 1e kwartaal;100.0
1529;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2011 2e kwartaal;96.0
1530;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2011 3e kwartaal;100.0
1531;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2011 4e kwartaal;98.0
1532;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2011;98.0
1533;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2012 1e kwartaal;106.0
1534;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2012 2e kwartaal;101.0
1535;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2012 3e kwartaal;103.0
1536;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2012 4e kwartaal;76.0
1537;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2012;96.0
1538;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2013 1e kwartaal;30.0
1539;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2013 2e kwartaal;38.0
1540;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2013 3e kwartaal;33.0
1541;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2013 4e kwartaal;38.0
1542;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2013;35.0
1543;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2014 1e kwartaal;37.0
1544;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2014 2e kwartaal;30.0
1545;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2014 3e kwartaal;33.0
1546;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2014 4e kwartaal;35.0
1547;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2014;34.0
1548;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2015 1e kwartaal;36.0
1549;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2015 2e kwartaal;39.0
1550;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2015 3e kwartaal;39.0
1551;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2015 4e kwartaal;44.0
1552;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2015;39.0
1553;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2016 1e kwartaal;45.0
1554;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2016 2e kwartaal;41.0
1555;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2016 3e kwartaal;41.0
1556;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2016 4e kwartaal;44.0
1557;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2016;43.0
1558;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2017 1e kwartaal;38.0
1559;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2017 2e kwartaal;39.0
1560;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2017 3e kwartaal;33.0
1561;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2017 4e kwartaal;34.0
1562;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2017;36.0
1563;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2018 1e kwartaal;33.0
1564;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2018 2e kwartaal;33.0
1565;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2018 3e kwartaal;29.0
1566;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2018 4e kwartaal;28.0
1567;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2018;31.0
1568;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2019 1e kwartaal;29.0
1569;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2019 2e kwartaal;25.0
1570;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2019 3e kwartaal;33.0
1571;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2019 4e kwartaal;34.0
1572;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2019;30.0
1573;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2020 1e kwartaal;34.0
1574;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2020 2e kwartaal;31.0
1575;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2020 3e kwartaal;34.0
1576;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2020 4e kwartaal;37.0
1577;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2020;34.0
1578;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2021 1e kwartaal;37.0
1579;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2021 2e kwartaal;33.0
1580;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;02 Vormgeving, kunst, talen en gesch...;2021 3e kwartaal;
1581;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2003 1e kwartaal;2.0
1582;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2003 2e kwartaal;2.0
1583;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2003 3e kwartaal;2.0
1584;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2003 4e kwartaal;3.0
1585;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2003;2.0
1586;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2004 1e kwartaal;2.0
1587;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2004 2e kwartaal;2.0
1588;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2004 3e kwartaal;1.0
1589;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2004 4e kwartaal;1.0
1590;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2004;2.0
1591;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2005 1e kwartaal;2.0
1592;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2005 2e kwartaal;2.0
1593;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2005 3e kwartaal;2.0
1594;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2005 4e kwartaal;2.0
1595;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2005;2.0
1596;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2006 1e kwartaal;2.0
1597;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2006 2e kwartaal;2.0
1598;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2006 3e kwartaal;2.0
1599;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2006 4e kwartaal;2.0
1600;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2006;2.0
1601;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2007 1e kwartaal;2.0
1602;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2007 2e kwartaal;2.0
1603;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2007 3e kwartaal;1.0
1604;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2007 4e kwartaal;1.0
1605;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2007;2.0
1606;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2008 1e kwartaal;1.0
1607;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2008 2e kwartaal;1.0
1608;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2008 3e kwartaal;2.0
1609;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2008 4e kwartaal;2.0
1610;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2008;2.0
1611;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2009 1e kwartaal;2.0
1612;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2009 2e kwartaal;2.0
1613;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2009 3e kwartaal;3.0
1614;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2009 4e kwartaal;2.0
1615;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2009;2.0
1616;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2010 1e kwartaal;3.0
1617;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2010 2e kwartaal;2.0
1618;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2010 3e kwartaal;1.0
1619;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2010 4e kwartaal;1.0
1620;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2010;2.0
1621;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2011 1e kwartaal;2.0
1622;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2011 2e kwartaal;2.0
1623;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2011 3e kwartaal;2.0
1624;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2011 4e kwartaal;2.0
1625;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2011;2.0
1626;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2012 1e kwartaal;2.0
1627;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2012 2e kwartaal;1.0
1628;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2012 3e kwartaal;2.0
1629;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2012 4e kwartaal;3.0
1630;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2012;2.0
1631;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2013 1e kwartaal;4.0
1632;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2013 2e kwartaal;6.0
1633;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2013 3e kwartaal;8.0
1634;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2013 4e kwartaal;5.0
1635;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2013;6.0
1636;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2014 1e kwartaal;6.0
1637;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2014 2e kwartaal;5.0
1638;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2014 3e kwartaal;5.0
1639;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2014 4e kwartaal;5.0
1640;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2014;5.0
1641;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2015 1e kwartaal;5.0
1642;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2015 2e kwartaal;5.0
1643;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2015 3e kwartaal;6.0
1644;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2015 4e kwartaal;5.0
1645;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2015;5.0
1646;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2016 1e kwartaal;4.0
1647;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2016 2e kwartaal;4.0
1648;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2016 3e kwartaal;5.0
1649;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2016 4e kwartaal;5.0
1650;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2016;4.0
1651;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2017 1e kwartaal;8.0
1652;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2017 2e kwartaal;7.0
1653;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2017 3e kwartaal;5.0
1654;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2017 4e kwartaal;4.0
1655;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2017;6.0
1656;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2018 1e kwartaal;4.0
1657;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2018 2e kwartaal;3.0
1658;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2018 3e kwartaal;6.0
1659;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2018 4e kwartaal;5.0
1660;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2018;5.0
1661;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2019 1e kwartaal;4.0
1662;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2019 2e kwartaal;8.0
1663;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2019 3e kwartaal;9.0
1664;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2019 4e kwartaal;9.0
1665;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2019;8.0
1666;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2020 1e kwartaal;5.0
1667;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2020 2e kwartaal;7.0
1668;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2020 3e kwartaal;7.0
1669;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2020 4e kwartaal;5.0
1670;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2020;6.0
1671;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2021 1e kwartaal;5.0
1672;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2021 2e kwartaal;3.0
1673;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;03 Journalistiek, gedrag en maatschappij;2021 3e kwartaal;
1674;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2003 1e kwartaal;205.0
1675;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2003 2e kwartaal;203.0
1676;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2003 3e kwartaal;200.0
1677;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2003 4e kwartaal;208.0
1678;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2003;204.0
1679;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2004 1e kwartaal;221.0
1680;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2004 2e kwartaal;226.0
1681;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2004 3e kwartaal;230.0
1682;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2004 4e kwartaal;244.0
1683;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2004;230.0
1684;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2005 1e kwartaal;249.0
1685;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2005 2e kwartaal;237.0
1686;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2005 3e kwartaal;244.0
1687;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2005 4e kwartaal;242.0
1688;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2005;243.0
1689;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;1 Laag onderwijsniveau;04 Recht, administratie, handel en za...;2006 1e kwartaal;230.0
