ID;Geslacht;SBI93;Perioden;TotaalAantalBanen_1;DoorlopendeBanen_2;Instroom_3;Uitstroom_4;SaldoVanInstroomEnUitstroom_5;Arbeidsverloop_6;GemiddeldeBaanduurBinnenHetJaar_7;GemiddeldAantalBanen_8;RelatiefArbeidsverloop_9;DoorlopendeBanenAlsVanGemAantal_10;TotaalAantalBanen_11;DoorlopendeBanen_12;Instroom_13;Uitstroom_14;SaldoVanInstroomEnUitstroom_15;Arbeidsverloop_16;GemiddeldeBaanduurBinnenHetJaar_17;GemiddeldAantalBanen_18;RelatiefArbeidsverloop_19;DoorlopendeBanenAlsVanGemAantal_20;TotaalAantalBanen_21;Instroom_22;Uitstroom_23;SaldoVanInstroomEnUitstroom_24;Arbeidsverloop_25;GemiddeldeBaanduurBinnenHetJaar_26;GemiddeldAantalBanen_27;RelatiefArbeidsverloop_28;TotaalAantalBanen_29;Instroom_30;Uitstroom_31;SaldoVanInstroomEnUitstroom_32;Arbeidsverloop_33;GemiddeldeBaanduurBinnenHetJaar_34;GemiddeldAantalBanen_35;RelatiefArbeidsverloop_36;TotaalAantalBanen_37;DoorlopendeBanen_38;Instroom_39;Uitstroom_40;SaldoVanInstroomEnUitstroom_41;Arbeidsverloop_42;GemiddeldeBaanduurBinnenHetJaar_43;GemiddeldAantalBanen_44;RelatiefArbeidsverloop_45;DoorlopendeBanenAlsVanGemAantal_46;Baancreatie_47;Baanvernietiging_48;SaldoBaancreatieEnBaanvernietiging_49;Baanreallocatie_50;BaanreallocatieAlsGemAantalBanen_51;TotaalAantalBanen_52;DoorlopendeBanen_53;Instroom_54;Uitstroom_55;SaldoVanInstroomEnUitstroom_56;Arbeidsverloop_57;GemiddeldeBaanduurBinnenHetJaar_58;GemiddeldAantalBanen_59;RelatiefArbeidsverloop_60;DoorlopendeBanenAlsVanGemAantal_61;TotaalAantalWerkzamePerioden_62;DoorlopendeWerkzamePerioden_63;Instroom_64;Uitstroom_65;SaldoVanInstroomEnUitstroom_66;Arbeidsverloop_67;GemDuurWerkzamePerBinnenHetJaar_68;GemiddeldAantalWerkzamePerioden_69;RelatiefArbeidsverloop_70;DoorlopendeWerkzamePerAlsGem_71;TotaalAantalWerkzamePerioden_72;DoorlopendeWerkzamePerioden_73;Instroom_74;Uitstroom_75;SaldoVanInstroomEnUitstroom_76;Arbeidsverloop_77;GemDuurWerkzamePerBinnenHetJaar_78;GemiddeldAantalWerkzamePerioden_79;RelatiefArbeidsverloop_80;DoorlopendeWerkzamePerAlsGem_81;Baanwisselaars_82;BaanwisselaarsAlsVanHetTotaal_83;TotaalAantalWerkzamePerioden_84;DoorlopendeWerkzamePerioden_85;Instroom_86;Uitstroom_87;SaldoVanInstroomEnUitstroom_88;Arbeidsverloop_89;GemDuurWerkzamePerBinnenHetJaar_90;GemiddeldAantalWerkzamePerioden_91;RelatiefArbeidsverloop_92;DoorlopendeWerkzamePerAlsGem_93
179;9;20;2004;251.0;180.0;43.0;46.0;-3.0;88.0;319.0;219;18.0;82.0;205.0;140.0;39.0;43.0;-4.0;82.0;309.0;173.0;20.0;81.0;9.0;9.0;9.0;0.0;17.0;38.0;1.0;97.0;16.0;12.0;12.0;0.0;25.0;173.0;8.0;77.0;180.0;140.0;18.0;22.0;-4.0;40.0;334.0;164.0;11.0;85.0;10.0;15.0;-4.0;25.0;14.0;46;40;4;2;1;6;366.0;46;7.0;87.0;233.0;188.0;25.0;30.0;-5.0;55.0;336.0;214;12.0;88.0;190.0;148.0;24.0;29.0;-5.0;52.0;329.0;170;14.0;87.0;13.0;7.0;44;41;1;2;0;3;366.0;44;3.0;93.0
180;9;20;2005;250.0;181.0;42.0;44.0;-2.0;86.0;320.0;220;17.0;82.0;202.0;139.0;38.0;41.0;-3.0;80.0;310.0;172.0;20.0;81.0;8.0;8.0;8.0;0.0;15.0;40.0;1.0;97.0;16.0;12.0;12.0;0.0;25.0;173.0;8.0;77.0;178.0;139.0;18.0;21.0;-3.0;40.0;334.0;163.0;11.0;85.0;10.0;13.0;-3.0;22.0;13.0;48;42;3;3;1;6;365.0;48;7.0;87.0;232.0;190.0;25.0;27.0;-2.0;52.0;337.0;214;11.0;89.0;187.0;148.0;24.0;25.0;-1.0;48.0;330.0;169;13.0;88.0;12.0;7.0;45;42;1;2;-1;3;365.0;45;4.0;93.0
181;9;20;2006;260.0;177.0;53.0;48.0;5.0;101.0;314.0;223;19.0;79.0;208.0;133.0;46.0;46.0;0.0;92.0;301.0;171.0;22.0;77.0;10.0;9.0;9.0;0.0;18.0;40.0;1.0;97.0;17.0;13.0;12.0;1.0;25.0;162.0;7.0;74.0;182.0;133.0;24.0;25.0;-1.0;49.0;327.0;163.0;13.0;81.0;14.0;14.0;0.0;28.0;16.0;52;44;7;2;5;9;365.0;52;8.0;84.0;238.0;191.0;28.0;27.0;1.0;56.0;335.0;218;12.0;88.0;188.0;145.0;26.0;26.0;-1.0;52.0;327.0;169;14.0;86.0;17.0;9.0;49;46;2;1;1;3;365.0;49;3.0;93.0
182;9;20;2007;266.0;177.0;58.0;49.0;8.0;107.0;310.0;226;20.0;78.0;213.0;132.0;52.0;47.0;6.0;99.0;297.0;173.0;23.0;76.0;10.0;10.0;10.0;0.0;19.0;40.0;1.0;96.0;18.0;14.0;13.0;0.0;27.0;161.0;8.0;73.0;185.0;132.0;29.0;24.0;5.0;53.0;324.0;164.0;14.0;81.0;17.0;11.0;6.0;28.0;16.0;53;45;6;3;3;8;365.0;53;8.0;85.0;241.0;193.0;31.0;27.0;4.0;58.0;334.0;221;12.0;88.0;192.0;147.0;29.0;25.0;4.0;54.0;325.0;171;14.0;86.0;20.0;10.0;50;47;2;2;0;4;365.0;50;4.0;93.0
183;9;20;2008;271.0;186.0;54.0;49.0;4.0;103.0;313.0;231;19.0;81.0;214.0;138.0;48.0;47.0;1.0;95.0;299.0;175.0;22.0;79.0;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;11.0;1.0;23.0;13.0;56;49;6;3;3;8;366.0;56;7.0;86.0;246.0;202.0;27.0;27.0;0.0;54.0;336.0;226;11.0;89.0;193.0;152.0;25.0;26.0;-1.0;51.0;327.0;172;13.0;88.0;19.0;10.0;53;50;2;1;0;3;366.0;53;3.0;94.0
184;9;206;2001;2521.0;1189.0;920.0;876.0;43.0;1796.0;261.0;1801;36.0;66.0;2257.0;975.0;894.0;848.0;45.0;1742.0;249.0;1537.0;39.0;63.0;296.0;289.0;290.0;-1.0;580.0;34.0;28.0;98.0;373.0;273.0;277.0;-4.0;550.0;160.0;163.0;74.0;1588.0;975.0;331.0;281.0;50.0;612.0;309.0;1346.0;19.0;72.0;147.0;101.0;45.0;248.0;16.0;264;214;26;28;-2;55;365.0;264;10.0;81.0;2100.0;1321.0;534.0;475.0;59.0;1009.0;296.0;1702;24.0;78.0;1859.0;1105.0;523.0;458.0;65.0;982.0;287.0;1461;26.0;76.0;250.0;13.0;241;216;11;17;-6;27;365.0;241;6.0;89.0
185;9;206;2002;2475.0;1242.0;833.0;826.0;7.0;1658.0;266.0;1803;34.0;69.0;2215.0;1028.0;810.0;800.0;11.0;1610.0;254.0;1544.0;36.0;67.0;275.0;269.0;269.0;-1.0;538.0;34.0;26.0;98.0;338.0;244.0;253.0;-9.0;497.0;158.0;146.0;73.0;1603.0;1028.0;298.0;277.0;21.0;575.0;312.0;1372.0;18.0;75.0;125.0;114.0;11.0;239.0;16.0;259;215;22;26;-4;48;365.0;259;9.0;83.0;2089.0;1345.0;494.0;471.0;23.0;966.0;298.0;1706;23.0;79.0;1852.0;1130.0;486.0;456.0;30.0;942.0;289.0;1469;25.0;77.0;224.0;12.0;237;215;8;15;-7;24;365.0;237;5.0;90.0
186;9;206;2003;2397.0;1270.0;752.0;770.0;-18.0;1522.0;272.0;1789;32.0;71.0;2145.0;1064.0;730.0;742.0;-12.0;1471.0;261.0;1536.0;34.0;69.0;257.0;252.0;252.0;-1.0;504.0;34.0;24.0;98.0;304.0;218.0;229.0;-10.0;447.0;159.0;132.0;74.0;1584.0;1064.0;259.0;260.0;-1.0;520.0;318.0;1380.0;16.0;77.0;112.0;124.0;-12.0;236.0;15.0;252;206;23;29;-6;51;365.0;252;10.0;82.0;2046.0;1353.0;448.0;452.0;-4.0;900.0;302.0;1694;22.0;80.0;1816.0;1148.0;439.0;435.0;4.0;873.0;294.0;1463;24.0;78.0;194.0;11.0;230;206;9;17;-8;26;365.0;230;6.0;89.0
187;9;206;2004;2345.0;1282.0;705.0;717.0;-12.0;1422.0;276.0;1771;30.0;72.0;2090.0;1067.0;683.0;697.0;-15.0;1380.0;265.0;1516.0;33.0;70.0;233.0;228.0;228.0;0.0;456.0;35.0;22.0;98.0;281.0;207.0;208.0;-1.0;414.0;159.0;123.0;74.0;1576.0;1067.0;248.0;262.0;-14.0;510.0;319.0;1372.0;16.0;78.0;108.0;123.0;-15.0;231.0;15.0;255;215;23;20;3;42;366.0;255;8.0;84.0;2016.0;1358.0;426.0;422.0;3.0;848.0;304.0;1677;21.0;81.0;1784.0;1146.0;416.0;410.0;6.0;826.0;296.0;1445;23.0;79.0;179.0;10.0;233;212;9;12;-3;21;366.0;233;5.0;91.0
188;9;206;2005;2320.0;1238.0;697.0;740.0;-43.0;1436.0;277.0;1762;31.0;70.0;2065.0;1026.0;678.0;710.0;-32.0;1388.0;266.0;1506.0;34.0;68.0;200.0;195.0;195.0;0.0;391.0;36.0;20.0;98.0;307.0;234.0;232.0;1.0;466.0;165.0;138.0;76.0;1558.0;1026.0;249.0;283.0;-33.0;532.0;316.0;1348.0;17.0;76.0;115.0;147.0;-32.0;263.0;17.0;256;212;19;29;-11;48;365.0;256;9.0;83.0;1997.0;1333.0;422.0;428.0;-6.0;850.0;305.0;1668;21.0;80.0;1763.0;1125.0;415.0;409.0;6.0;824.0;297.0;1435;23.0;78.0;185.0;10.0;233;209;7;19;-12;26;365.0;233;6.0;89.0
189;9;206;2006;2437.0;1229.0;839.0;767.0;72.0;1606.0;268.0;1787;33.0;69.0;2179.0;1014.0;811.0;748.0;64.0;1559.0;256.0;1530.0;36.0;66.0;252.0;247.0;244.0;3.0;491.0;36.0;25.0;98.0;325.0;251.0;229.0;22.0;480.0;156.0;139.0;74.0;1602.0;1014.0;313.0;275.0;39.0;588.0;311.0;1366.0;18.0;74.0;175.0;111.0;64.0;286.0;19.0;257;214;27;20;8;47;365.0;257;9.0;83.0;2078.0;1348.0;511.0;432.0;79.0;944.0;297.0;1692;23.0;80.0;1843.0;1134.0;499.0;422.0;77.0;922.0;289.0;1457;25.0;78.0;209.0;11.0;235;215;12;10;2;22;365.0;235;5.0;91.0
190;9;206;2007;2594.0;1249.0;925.0;864.0;61.0;1789.0;260.0;1848;34.0;68.0;2328.0;1029.0;899.0;840.0;59.0;1740.0;248.0;1582.0;37.0;65.0;293.0;286.0;284.0;1.0;570.0;35.0;28.0;97.0;370.0;273.0;260.0;13.0;533.0;152.0;154.0;72.0;1665.0;1029.0;340.0;296.0;44.0;636.0;307.0;1399.0;19.0;74.0;182.0;123.0;59.0;306.0;19.0;266;221;26;24;2;50;365.0;266;9.0;83.0;2186.0;1379.0;567.0;485.0;81.0;1052.0;292.0;1750;24.0;79.0;1944.0;1160.0;554.0;473.0;81.0;1027.0;283.0;1507;26.0;77.0;235.0;12.0;243;219;13;13;0;25;365.0;243;5.0;90.0
191;9;206;2008;2615.0;1277.0;907.0;887.0;20.0;1795.0;260.0;1858;34.0;69.0;2376.0;1071.0;890.0;868.0;22.0;1757.0;249.0;1619.0;37.0;66.0;;;;;;;;;;;;;;;;;;;;;;;;;;;140.0;118.0;22.0;258.0;16.0;239;206;17;20;-2;37;366.0;239;8.0;86.0;2209.0;1395.0;562.0;506.0;55.0;1068.0;292.0;1760;24.0;79.0;1991.0;1194.0;554.0;496.0;57.0;1050.0;283.0;1542;26.0;77.0;228.0;11.0;218;201;8;10;-2;18;366.0;218;4.0;92.0
192;9;106;2001;1941.0;1010.0;617.0;585.0;32.0;1202.0;275.0;1461;31.0;69.0;1741.0;846.0;598.0;564.0;34.0;1162.0;264.0;1261.0;33.0;67.0;167.0;162.0;162.0;0.0;324.0;37.0;17.0;97.0;248.0;177.0;181.0;-4.0;358.0;159.0;108.0;72.0;1327.0;846.0;259.0;221.0;39.0;480.0;313.0;1136.0;18.0;75.0;110.0;76.0;34.0;186.0;15.0;200;164;19;21;-2;40;365.0;200;10.0;82.0;1674.0;1118.0;371.0;327.0;44.0;698.0;304.0;1397;21.0;80.0;1492.0;955.0;364.0;315.0;49.0;679.0;297.0;1215;23.0;79.0;180.0;12.0;182;163;7;12;-5;20;365.0;182;5.0;90.0
193;9;106;2002;1910.0;1055.0;555.0;547.0;8.0;1102.0;279.0;1461;29.0;72.0;1715.0;893.0;539.0;528.0;11.0;1067.0;269.0;1266.0;31.0;71.0;157.0;153.0;153.0;0.0;306.0;36.0;16.0;97.0;220.0;154.0;161.0;-7.0;315.0;156.0;94.0;72.0;1338.0;893.0;232.0;214.0;18.0;445.0;316.0;1157.0;17.0;77.0;94.0;83.0;11.0;178.0;14.0;195;163;16;19;-3;35;365.0;195;9.0;84.0;1667.0;1135.0;344.0;327.0;17.0;672.0;306.0;1397;20.0;81.0;1491.0;974.0;338.0;317.0;22.0;655.0;299.0;1221;22.0;80.0;158.0;11.0;177;161;6;11;-5;17;365.0;177;5.0;91.0
194;9;106;2003;1851.0;1082.0;489.0;502.0;-13.0;991.0;287.0;1454;27.0;74.0;1658.0;924.0;472.0;481.0;-8.0;953.0;278.0;1262.0;29.0;73.0;141.0;137.0;138.0;-1.0;275.0;36.0;14.0;97.0;195.0;136.0;144.0;-7.0;280.0;158.0;84.0;72.0;1322.0;924.0;199.0;199.0;0.0;398.0;321.0;1164.0;15.0;79.0;83.0;91.0;-8.0;175.0;14.0;192;158;17;21;-5;38;365.0;192;10.0;82.0;1635.0;1146.0;306.0;309.0;-4.0;615.0;311.0;1391;19.0;82.0;1460.0;989.0;299.0;297.0;2.0;596.0;304.0;1217;20.0;81.0;132.0;9.0;174;157;7;13;-6;19;365.0;174;5.0;90.0
195;9;106;2004;1816.0;1090.0;457.0;469.0;-12.0;926.0;291.0;1442;25.0;76.0;1622.0;925.0;440.0;454.0;-15.0;894.0;281.0;1247.0;28.0;74.0;126.0;123.0;123.0;0.0;245.0;37.0;13.0;97.0;180.0;129.0;130.0;-1.0;258.0;158.0;78.0;72.0;1316.0;925.0;188.0;202.0;-14.0;391.0;322.0;1157.0;15.0;80.0;78.0;93.0;-15.0;171.0;14.0;195;165;17;15;3;32;366.0;195;8.0;85.0;1613.0;1149.0;288.0;290.0;-3.0;578.0;313.0;1379;18.0;83.0;1437.0;988.0;281.0;281.0;0.0;562.0;306.0;1202;20.0;82.0;123.0;9.0;176;161;7;9;-2;16;366.0;176;4.0;91.0
196;9;106;2005;1806.0;1055.0;457.0;493.0;-35.0;950.0;289.0;1430;26.0;74.0;1610.0;893.0;443.0;471.0;-28.0;914.0;280.0;1235.0;28.0;72.0;114.0;111.0;111.0;0.0;222.0;38.0;12.0;97.0;192.0;141.0;139.0;2.0;280.0;160.0;84.0;73.0;1304.0;893.0;191.0;221.0;-31.0;412.0;319.0;1139.0;16.0;78.0;85.0;114.0;-28.0;199.0;16.0;196;163;14;21;-7;36;365.0;196;9.0;83.0;1597.0;1128.0;287.0;295.0;-8.0;581.0;313.0;1368;18.0;82.0;1420.0;969.0;281.0;281.0;1.0;562.0;306.0;1191;20.0;81.0;128.0;9.0;177;159;5;14;-8;19;365.0;177;5.0;90.0
197;9;106;2006;1888.0;1043.0;560.0;515.0;45.0;1074.0;280.0;1449;28.0;72.0;1691.0;878.0;539.0;499.0;39.0;1038.0;270.0;1251.0;31.0;70.0;144.0;141.0;139.0;2.0;280.0;37.0;15.0;97.0;212.0;159.0;143.0;16.0;302.0;152.0;88.0;71.0;1335.0;878.0;239.0;217.0;21.0;456.0;314.0;1149.0;17.0;76.0;126.0;87.0;39.0;213.0;17.0;197;164;21;15;6;36;365.0;197;9.0;83.0;1654.0;1138.0;350.0;295.0;55.0;645.0;306.0;1386;20.0;82.0;1475.0;974.0;341.0;288.0;53.0;629.0;299.0;1207;21.0;81.0;150.0;10.0;179;164;9;8;1;16;365.0;179;5.0;91.0
198;9;106;2007;2003.0;1054.0;631.0;581.0;50.0;1213.0;272.0;1495;30.0;71.0;1800.0;885.0;612.0;564.0;48.0;1175.0;262.0;1291.0;33.0;69.0;171.0;166.0;165.0;1.0;331.0;36.0;17.0;97.0;247.0;179.0;169.0;10.0;348.0;151.0;102.0;70.0;1381.0;885.0;267.0;229.0;37.0;496.0;310.0;1172.0;18.0;75.0;140.0;92.0;48.0;233.0;18.0;203;169;20;18;2;38;365.0;203;9.0;83.0;1735.0;1160.0;394.0;333.0;61.0;727.0;301.0;1430;21.0;81.0;1551.0;992.0;385.0;324.0;61.0;708.0;293.0;1245;23.0;80.0;173.0;11.0;184;167;10;9;0;19;365.0;184;5.0;91.0
199;9;106;2008;2022.0;1084.0;613.0;592.0;21.0;1204.0;273.0;1510;30.0;72.0;1834.0;923.0;599.0;576.0;22.0;1175.0;264.0;1322.0;32.0;70.0;;;;;;;;;;;;;;;;;;;;;;;;;;;108.0;85.0;22.0;193.0;15.0;187;161;14;15;-2;29;366.0;187;8.0;86.0;1757.0;1180.0;389.0;346.0;43.0;734.0;301.0;1445;21.0;82.0;1588.0;1023.0;382.0;338.0;45.0;720.0;294.0;1275;23.0;80.0;164.0;10.0;169;157;6;8;-2;14;366.0;169;4.0;92.0
200;9;21;2001;202.0;120.0;53.0;49.0;3.0;102.0;291.0;161;25.0;75.0;176.0;98.0;50.0;47.0;3.0;97.0;280.0;135.0;28.0;73.0;12.0;11.0;11.0;0.0;23.0;37.0;1.0;97.0;21.0;15.0;15.0;0.0;30.0;156.0;9.0;71.0;143.0;98.0;24.0;21.0;4.0;45.0;317.0;125.0;16.0;79.0;12.0;8.0;3.0;20.0;15.0;26;22;2;2;0;5;365.0;26;9.0;83.0;174.0;132.0;27.0;24.0;3.0;51.0;323.0;154;15.0;85.0;150.0;110.0;26.0;23.0;3.0;49.0;316.0;130;16.0;84.0;19.0;13.0;24;22;1;1;0;2;365.0;24;5.0;91.0
201;9;21;2002;203.0;124.0;50.0;48.0;2.0;99.0;294.0;163;24.0;76.0;177.0;102.0;48.0;46.0;2.0;94.0;283.0;137.0;27.0;74.0;11.0;11.0;11.0;0.0;22.0;37.0;1.0;98.0;20.0;14.0;14.0;0.0;28.0;159.0;9.0;71.0;145.0;102.0;23.0;21.0;3.0;44.0;320.0;127.0;15.0;80.0;11.0;9.0;2.0;20.0;15.0;26;22;2;2;0;4;365.0;26;8.0;85.0;176.0;134.0;26.0;25.0;2.0;51.0;324.0;157;14.0;86.0;152.0;112.0;25.0;23.0;2.0;49.0;318.0;132;16.0;85.0;19.0;12.0;24;22;1;1;-1;2;365.0;24;4.0;92.0
202;9;21;2003;196.0;126.0;43.0;44.0;-1.0;87.0;302.0;162;22.0;78.0;171.0;105.0;41.0;41.0;-1.0;82.0;293.0;137.0;24.0;77.0;10.0;10.0;10.0;0.0;19.0;37.0;1.0;98.0;17.0;12.0;13.0;-1.0;24.0;160.0;8.0;71.0;144.0;105.0;19.0;19.0;0.0;39.0;326.0;128.0;13.0;82.0;9.0;9.0;-1.0;18.0;13.0;25;21;2;2;0;5;365.0;25;9.0;84.0;173.0;134.0;23.0;24.0;-1.0;46.0;328.0;155;13.0;86.0;149.0;113.0;22.0;22.0;-1.0;44.0;322.0;132;15.0;86.0;15.0;10.0;23;21;1;1;-1;2;365.0;23;5.0;91.0
203;9;21;2004;195.0;129.0;41.0;41.0;0.0;82.0;306.0;163;21.0;79.0;169.0;107.0;39.0;39.0;-1.0;78.0;297.0;137.0;23.0;78.0;9.0;9.0;9.0;0.0;18.0;38.0;1.0;98.0;16.0;11.0;11.0;0.0;22.0;161.0;7.0;72.0;145.0;107.0;19.0;19.0;-1.0;38.0;327.0;130.0;13.0;82.0;9.0;10.0;-1.0;18.0;13.0;25;22;2;2;1;4;366.0;25;7.0;87.0;172.0;136.0;21.0;22.0;-1.0;44.0;331.0;156;13.0;87.0;149.0;115.0;21.0;21.0;-1.0;42.0;325.0;132;14.0;86.0;14.0;10.0;23;22;1;1;0;2;366.0;23;4.0;93.0
204;9;21;2005;193.0;126.0;39.0;44.0;-5.0;83.0;306.0;162;21.0;78.0;167.0;104.0;37.0;41.0;-4.0;78.0;297.0;136.0;23.0;76.0;8.0;8.0;8.0;0.0;15.0;38.0;1.0;98.0;16.0;12.0;12.0;0.0;24.0;166.0;7.0;74.0;143.0;104.0;18.0;21.0;-4.0;39.0;326.0;128.0;14.0;81.0;8.0;12.0;-4.0;19.0;14.0;26;22;2;3;-1;4;365.0;26;9.0;84.0;171.0;135.0;20.0;23.0;-3.0;43.0;331.0;155;13.0;87.0;147.0;114.0;20.0;21.0;-2.0;41.0;326.0;132;14.0;86.0;14.0;9.0;24;21;1;2;-1;2;365.0;24;5.0;90.0
205;9;21;2006;199.0;125.0;47.0;44.0;3.0;91.0;300.0;164;23.0;77.0;173.0;103.0;44.0;42.0;2.0;86.0;290.0;137.0;25.0;75.0;10.0;9.0;9.0;0.0;19.0;39.0;1.0;97.0;17.0;13.0;12.0;1.0;24.0;156.0;7.0;72.0;147.0;103.0;22.0;21.0;1.0;43.0;322.0;129.0;15.0;80.0;11.0;9.0;2.0;20.0;14.0;26;22;3;1;1;4;365.0;26;8.0;85.0;175.0;136.0;24.0;22.0;3.0;46.0;327.0;156;13.0;87.0;151.0;114.0;23.0;21.0;2.0;44.0;321.0;133;15.0;86.0;16.0;11.0;24;22;1;1;1;2;365.0;24;4.0;92.0
206;9;21;2007;207.0;124.0;53.0;50.0;3.0;102.0;292.0;166;25.0;75.0;181.0;102.0;50.0;48.0;3.0;98.0;282.0;140.0;27.0;73.0;11.0;11.0;11.0;0.0;22.0;37.0;1.0;97.0;20.0;14.0;14.0;1.0;28.0;157.0;8.0;71.0;150.0;102.0;25.0;23.0;2.0;48.0;317.0;130.0;16.0;78.0;12.0;9.0;3.0;22.0;15.0;26;22;3;2;1;4;365.0;26;9.0;84.0;179.0;137.0;27.0;24.0;4.0;51.0;324.0;159;14.0;86.0;155.0;115.0;26.0;23.0;3.0;49.0;317.0;135;16.0;85.0;19.0;12.0;24;22;1;1;0;2;365.0;24;5.0;91.0
207;9;21;2008;209.0;127.0;51.0;50.0;2.0;101.0;294.0;168;24.0;76.0;183.0;105.0;49.0;48.0;2.0;97.0;284.0;142.0;27.0;74.0;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;9.0;2.0;20.0;14.0;26;22;2;2;0;4;366.0;26;7.0;88.0;181.0;139.0;27.0;24.0;2.0;51.0;325.0;161;14.0;87.0;158.0;118.0;26.0;24.0;2.0;49.0;318.0;137;16.0;86.0;19.0;12.0;23;22;1;1;0;2;366.0;23;4.0;93.0
208;9;22;2001;661.0;385.0;179.0;173.0;6.0;353.0;288.0;521;27.0;74.0;608.0;343.0;173.0;167.0;7.0;340.0;281.0;468.0;28.0;73.0;47.0;46.0;46.0;0.0;91.0;36.0;5.0;98.0;69.0;48.0;51.0;-2.0;99.0;162.0;30.0;72.0;492.0;343.0;79.0;71.0;9.0;150.0;321.0;433.0;15.0;79.0;38.0;31.0;7.0;69.0;15.0;53;42;6;7;-1;13;365.0;53;12.0;79.0;576.0;424.0;96.0;94.0;1.0;190.0;319.0;502;16.0;84.0;529.0;383.0;93.0;91.0;2.0;184.0;314.0;456;17.0;84.0;64.0;12.0;46;41;2;4;-1;6;365.0;46;6.0;88.0
209;9;22;2002;643.0;394.0;158.0;162.0;-4.0;319.0;292.0;516;25.0;77.0;592.0;353.0;153.0;155.0;-3.0;308.0;286.0;464.0;26.0;76.0;44.0;43.0;43.0;0.0;86.0;35.0;4.0;98.0;60.0;43.0;45.0;-2.0;87.0;161.0;26.0;73.0;488.0;353.0;67.0;68.0;0.0;135.0;324.0;434.0;14.0;81.0;32.0;34.0;-3.0;66.0;14.0;51;41;5;6;-1;11;365.0;51;11.0;80.0;566.0;424.0;86.0;93.0;-7.0;179.0;320.0;496;16.0;85.0;521.0;384.0;84.0;90.0;-6.0;174.0;316.0;452;17.0;85.0;55.0;11.0;44;40;2;3;-1;5;365.0;44;6.0;89.0
210;9;22;2003;624.0;397.0;144.0;150.0;-6.0;293.0;298.0;510;24.0;78.0;573.0;357.0;138.0;143.0;-5.0;281.0;292.0;459.0;25.0;78.0;41.0;40.0;40.0;0.0;80.0;35.0;4.0;98.0;54.0;39.0;41.0;-2.0;80.0;165.0;25.0;74.0;478.0;357.0;59.0;62.0;-2.0;121.0;329.0;431.0;13.0;83.0;30.0;35.0;-5.0;65.0;14.0;51;40;5;7;-1;12;365.0;51;12.0;79.0;554.0;420.0;79.0;90.0;-11.0;169.0;323.0;490;15.0;86.0;510.0;381.0;77.0;86.0;-9.0;163.0;319.0;446;16.0;86.0;47.0;9.0;44;39;2;4;-2;6;365.0;44;7.0;88.0
211;9;22;2004;611.0;396.0;135.0;141.0;-7.0;276.0;302.0;503;23.0;79.0;559.0;354.0;129.0;137.0;-8.0;266.0;296.0;452.0;24.0;78.0;37.0;36.0;36.0;0.0;72.0;36.0;4.0;98.0;51.0;38.0;38.0;0.0;76.0;167.0;23.0;75.0;471.0;354.0;55.0;63.0;-8.0;118.0;330.0;425.0;12.0;83.0;29.0;36.0;-8.0;65.0;14.0;51;42;5;4;1;10;366.0;51;9.0;82.0;544.0;418.0;75.0;83.0;-9.0;158.0;325.0;483;15.0;86.0;499.0;378.0;73.0;81.0;-8.0;154.0;322.0;439;15.0;86.0;44.0;9.0;44;40;2;2;0;5;366.0;44;5.0;90.0
212;9;22;2005;610.0;386.0;141.0;143.0;-2.0;284.0;299.0;500;23.0;77.0;558.0;344.0;137.0;137.0;0.0;273.0;293.0;449.0;24.0;77.0;34.0;33.0;33.0;0.0;66.0;37.0;3.0;98.0;55.0;42.0;40.0;2.0;82.0;168.0;25.0;75.0;470.0;344.0;62.0;63.0;-2.0;125.0;327.0;420.0;13.0;82.0;34.0;34.0;0.0;68.0;15.0;52;42;4;7;-2;11;365.0;52;10.0;81.0;541.0;414.0;78.0;81.0;-2.0;159.0;324.0;480;15.0;86.0;496.0;374.0;77.0;77.0;0.0;154.0;321.0;436;15.0;86.0;48.0;10.0;45;40;2;4;-2;5;365.0;45;6.0;89.0
213;9;22;2006;634.0;388.0;162.0;149.0;14.0;311.0;294.0;510;25.0;76.0;581.0;345.0;156.0;144.0;12.0;300.0;287.0;457.0;26.0;76.0;40.0;39.0;39.0;0.0;78.0;38.0;4.0;98.0;57.0;43.0;40.0;3.0;83.0;158.0;25.0;73.0;484.0;345.0;74.0;65.0;9.0;138.0;323.0;429.0;14.0;81.0;41.0;28.0;12.0;69.0;15.0;53;43;6;5;1;11;365.0;53;10.0;81.0;556.0;423.0;86.0;81.0;5.0;167.0;322.0;490;15.0;86.0;510.0;382.0;83.0;79.0;4.0;162.0;318.0;444;16.0;86.0;56.0;11.0;46;41;3;2;0;5;365.0;46;5.0;91.0
