ID;Bouwfasen;Regio;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;ALandbouwBosbouwEnVisserij_5;BFNijverheidEnEnergie_6;GIHandelEnHoreca_7;HJVervoerInformatieEnCommunicatie_8;KNFinancieleEnZakelijkeDiensten_9;OOpenbaarBestuurEnOverheidsdiensten_10;POnderwijs_11;QGezondheidsEnWelzijnszorg_12;RUCultuurRecreatieOverigeDiensten_13
5814;Nog niet begonnen bouwwerken;Nederland;2015 januari;2269;766;1502;874.0;87.0;40.0;79.0;38.0;167.0;4.0;67.0;62.0;85.0
5815;Nog niet begonnen bouwwerken;Nederland;2015 februari;2614;736;1878;1283.0;90.0;55.0;103.0;66.0;36.0;0.0;65.0;95.0;85.0
5816;Nog niet begonnen bouwwerken;Nederland;2015 maart;3069;802;2267;1557.0;85.0;104.0;99.0;109.0;44.0;6.0;111.0;83.0;67.0
5817;Nog niet begonnen bouwwerken;Nederland;2015 1e kwartaal;3069;802;2267;1557.0;85.0;104.0;99.0;109.0;44.0;6.0;111.0;83.0;67.0
5818;Nog niet begonnen bouwwerken;Nederland;2015 april;3093;730;2362;1574.0;87.0;101.0;79.0;87.0;132.0;7.0;135.0;103.0;58.0
5819;Nog niet begonnen bouwwerken;Nederland;2015 mei;2576;657;1919;1141.0;85.0;68.0;90.0;148.0;141.0;7.0;132.0;62.0;47.0
5820;Nog niet begonnen bouwwerken;Nederland;2015 juni;2128;568;1560;880.0;97.0;65.0;88.0;133.0;76.0;2.0;106.0;54.0;58.0
5821;Nog niet begonnen bouwwerken;Nederland;2015 2e kwartaal;2128;568;1560;880.0;97.0;65.0;88.0;133.0;76.0;2.0;106.0;54.0;58.0
5822;Nog niet begonnen bouwwerken;Nederland;2015 juli;2188;654;1534;933.0;116.0;60.0;67.0;65.0;87.0;3.0;78.0;69.0;57.0
5823;Nog niet begonnen bouwwerken;Nederland;2015 augustus;2030;590;1440;720.0;100.0;51.0;62.0;76.0;210.0;3.0;86.0;78.0;55.0
5824;Nog niet begonnen bouwwerken;Nederland;2015 september;2113;605;1508;820.0;90.0;43.0;92.0;48.0;195.0;2.0;59.0;122.0;37.0
5825;Nog niet begonnen bouwwerken;Nederland;2015 3e kwartaal;2113;605;1508;820.0;90.0;43.0;92.0;48.0;195.0;2.0;59.0;122.0;37.0
5826;Nog niet begonnen bouwwerken;Nederland;2015 oktober;2025;617;1408;848.0;78.0;59.0;86.0;46.0;32.0;60.0;57.0;109.0;31.0
5827;Nog niet begonnen bouwwerken;Nederland;2015 november;2002;636;1366;754.0;61.0;69.0;102.0;54.0;15.0;60.0;81.0;128.0;42.0
5828;Nog niet begonnen bouwwerken;Nederland;2015 december;2200;654;1546;860.0;61.0;65.0;158.0;60.0;40.0;61.0;102.0;88.0;53.0
5829;Nog niet begonnen bouwwerken;Nederland;2015 4e kwartaal;2200;654;1546;860.0;61.0;65.0;158.0;60.0;40.0;61.0;102.0;88.0;53.0
5830;Nog niet begonnen bouwwerken;Nederland;2015;2200;654;1546;860.0;61.0;65.0;158.0;60.0;40.0;61.0;102.0;88.0;53.0
5831;Nog niet begonnen bouwwerken;Nederland;2016 januari;1992;581;1411;847.0;71.0;69.0;102.0;40.0;54.0;1.0;95.0;84.0;49.0
5832;Nog niet begonnen bouwwerken;Nederland;2016 februari;1944;637;1306;789.0;85.0;93.0;66.0;45.0;30.0;1.0;76.0;79.0;43.0
5833;Nog niet begonnen bouwwerken;Nederland;2016 maart;2193;655;1537;934.0;99.0;83.0;131.0;88.0;28.0;0.0;69.0;69.0;36.0
5834;Nog niet begonnen bouwwerken;Nederland;2016 1e kwartaal;2193;655;1537;934.0;99.0;83.0;131.0;88.0;28.0;0.0;69.0;69.0;36.0
5835;Nog niet begonnen bouwwerken;Nederland;2016 april;2402;715;1687;929.0;113.0;72.0;130.0;82.0;88.0;4.0;66.0;167.0;36.0
5836;Nog niet begonnen bouwwerken;Nederland;2016 mei;2412;731;1681;967.0;93.0;72.0;122.0;55.0;90.0;5.0;72.0;159.0;45.0
5837;Nog niet begonnen bouwwerken;Nederland;2016 juni;2577;769;1808;1085.0;88.0;87.0;146.0;86.0;33.0;5.0;53.0;168.0;56.0
5838;Nog niet begonnen bouwwerken;Nederland;2016 2e kwartaal;2577;769;1808;1085.0;88.0;87.0;146.0;86.0;33.0;5.0;53.0;168.0;56.0
5839;Nog niet begonnen bouwwerken;Nederland;2016 juli;2453;765;1689;1034.0;87.0;83.0;100.0;104.0;25.0;5.0;93.0;69.0;88.0
5840;Nog niet begonnen bouwwerken;Nederland;2016 augustus;2321;772;1549;988.0;85.0;56.0;45.0;84.0;58.0;5.0;83.0;64.0;82.0
5841;Nog niet begonnen bouwwerken;Nederland;2016 september;2572;746;1826;1125.0;78.0;105.0;46.0;171.0;53.0;7.0;85.0;56.0;100.0
5842;Nog niet begonnen bouwwerken;Nederland;2016 3e kwartaal;2572;746;1826;1125.0;78.0;105.0;46.0;171.0;53.0;7.0;85.0;56.0;100.0
5843;Nog niet begonnen bouwwerken;Nederland;2016 oktober;2641;666;1975;1317.0;68.0;108.0;53.0;161.0;58.0;31.0;29.0;66.0;84.0
5844;Nog niet begonnen bouwwerken;Nederland;2016 november;2601;678;1923;1234.0;84.0;131.0;114.0;83.0;81.0;30.0;17.0;76.0;72.0
5845;Nog niet begonnen bouwwerken;Nederland;2016 december;2814;758;2056;1227.0;79.0;151.0;154.0;99.0;100.0;28.0;24.0;75.0;120.0
5846;Nog niet begonnen bouwwerken;Nederland;2016 4e kwartaal;2814;758;2056;1227.0;79.0;151.0;154.0;99.0;100.0;28.0;24.0;75.0;120.0
5847;Nog niet begonnen bouwwerken;Nederland;2016;2814;758;2056;1227.0;79.0;151.0;154.0;99.0;100.0;28.0;24.0;75.0;120.0
5848;Nog niet begonnen bouwwerken;Nederland;2017 januari;2462;616;1847;1195.0;89.0;103.0;90.0;56.0;78.0;14.0;26.0;60.0;136.0
5849;Nog niet begonnen bouwwerken;Nederland;2017 februari;2654;666;1988;1154.0;112.0;155.0;87.0;72.0;42.0;14.0;48.0;52.0;251.0
5850;Nog niet begonnen bouwwerken;Nederland;2017 maart;3083;697;2386;1463.0;87.0;187.0;139.0;159.0;52.0;14.0;73.0;47.0;165.0
5851;Nog niet begonnen bouwwerken;Nederland;2017 1e kwartaal;3083;697;2386;1463.0;87.0;187.0;139.0;159.0;52.0;14.0;73.0;47.0;165.0
5852;Nog niet begonnen bouwwerken;Nederland;2017 april;3054;614;2440;1616.0;75.0;156.0;126.0;120.0;53.0;0.0;95.0;47.0;152.0
5853;Nog niet begonnen bouwwerken;Nederland;2017 mei;2737;685;2053;1256.0;73.0;168.0;112.0;60.0;43.0;3.0;187.0;58.0;92.0
5854;Nog niet begonnen bouwwerken;Nederland;2017 juni;2740;710;2030;1251.0;77.0;160.0;98.0;96.0;27.0;3.0;162.0;58.0;97.0
5855;Nog niet begonnen bouwwerken;Nederland;2017 2e kwartaal;2740;710;2030;1251.0;77.0;160.0;98.0;96.0;27.0;3.0;162.0;58.0;97.0
5856;Nog niet begonnen bouwwerken;Nederland;2017 juli;3419;881;2538;1639.0;90.0;148.0;190.0;107.0;36.0;3.0;165.0;69.0;89.0
5857;Nog niet begonnen bouwwerken;Nederland;2017 augustus;2837;792;2045;1364.0;84.0;119.0;184.0;69.0;74.0;1.0;50.0;56.0;44.0
5858;Nog niet begonnen bouwwerken;Nederland;2017 september;2805;738;2067;1469.0;85.0;139.0;74.0;52.0;75.0;4.0;38.0;71.0;61.0
5859;Nog niet begonnen bouwwerken;Nederland;2017 3e kwartaal;2805;738;2067;1469.0;85.0;139.0;74.0;52.0;75.0;4.0;38.0;71.0;61.0
5860;Nog niet begonnen bouwwerken;Nederland;2017 oktober;3226;856;2371;1637.0;81.0;206.0;137.0;105.0;32.0;20.0;17.0;73.0;62.0
5861;Nog niet begonnen bouwwerken;Nederland;2017 november;3312;839;2473;1537.0;92.0;233.0;137.0;179.0;22.0;20.0;27.0;172.0;55.0
5862;Nog niet begonnen bouwwerken;Nederland;2017 december;3093;874;2219;1349.0;91.0;189.0;100.0;169.0;34.0;17.0;35.0;159.0;74.0
5863;Nog niet begonnen bouwwerken;Nederland;2017 4e kwartaal;3093;874;2219;1349.0;91.0;189.0;100.0;169.0;34.0;17.0;35.0;159.0;74.0
5864;Nog niet begonnen bouwwerken;Nederland;2017;3093;874;2219;1349.0;91.0;189.0;100.0;169.0;34.0;17.0;35.0;159.0;74.0
5865;Nog niet begonnen bouwwerken;Nederland;2018 januari;2723;834;1889;1155.0;;;;;;;;;
5866;Nog niet begonnen bouwwerken;Nederland;2018 februari;2888;819;2069;1374.0;;;;;;;;;
5867;Nog niet begonnen bouwwerken;Nederland;2018 maart;3066;807;2259;1490.0;;;;;;;;;
5868;Nog niet begonnen bouwwerken;Nederland;2018 1e kwartaal;3066;807;2259;1490.0;;;;;;;;;
5869;Nog niet begonnen bouwwerken;Nederland;2018 april;3198;803;2395;1491.0;;;;;;;;;
5870;Nog niet begonnen bouwwerken;Nederland;2018 mei;3009;695;2313;1254.0;;;;;;;;;
5871;Nog niet begonnen bouwwerken;Nederland;2018 juni;3171;808;2363;1417.0;;;;;;;;;
5872;Nog niet begonnen bouwwerken;Nederland;2018 2e kwartaal;3171;808;2363;1417.0;;;;;;;;;
5873;Nog niet begonnen bouwwerken;Nederland;2018 juli;3371;883;2488;1566.0;;;;;;;;;
5874;Nog niet begonnen bouwwerken;Nederland;2018 augustus;3249;803;2445;1416.0;;;;;;;;;
5875;Nog niet begonnen bouwwerken;Nederland;2018 september;3234;784;2450;1575.0;;;;;;;;;
5876;Nog niet begonnen bouwwerken;Nederland;2018 3e kwartaal;3234;784;2450;1575.0;;;;;;;;;
5877;Nog niet begonnen bouwwerken;Nederland;2018 oktober;3940;820;3120;2150.0;;;;;;;;;
5878;Nog niet begonnen bouwwerken;Nederland;2018 november;3306;788;2518;1641.0;;;;;;;;;
5879;Nog niet begonnen bouwwerken;Nederland;2018 december;3100;824;2276;1421.0;;;;;;;;;
5880;Nog niet begonnen bouwwerken;Nederland;2018 4e kwartaal;3100;824;2276;1421.0;;;;;;;;;
5881;Nog niet begonnen bouwwerken;Nederland;2018;3100;824;2276;1421.0;72.0;181.0;112.0;181.0;62.0;10.0;54.0;108.0;75.0
5882;Nog niet begonnen bouwwerken;Nederland;2019 januari;2704;825;1879;1164.0;;;;;;;;;
5883;Nog niet begonnen bouwwerken;Nederland;2019 februari;2605;769;1836;1052.0;;;;;;;;;
5884;Nog niet begonnen bouwwerken;Nederland;2019 maart;2950;837;2113;1272.0;;;;;;;;;
5885;Nog niet begonnen bouwwerken;Nederland;2019 1e kwartaal;2950;837;2113;1272.0;;;;;;;;;
5886;Nog niet begonnen bouwwerken;Nederland;2019 april;3002;757;2246;1317.0;;;;;;;;;
5887;Nog niet begonnen bouwwerken;Nederland;2019 mei;2758;769;1988;1119.0;;;;;;;;;
5888;Nog niet begonnen bouwwerken;Nederland;2019 juni;2654;713;1941;1113.0;;;;;;;;;
5889;Nog niet begonnen bouwwerken;Nederland;2019 2e kwartaal;2654;713;1941;1113.0;;;;;;;;;
5890;Nog niet begonnen bouwwerken;Nederland;2019 juli;3375;976;2399;1462.0;;;;;;;;;
5891;Nog niet begonnen bouwwerken;Nederland;2019 augustus;2739;794;1946;1097.0;;;;;;;;;
5892;Nog niet begonnen bouwwerken;Nederland;2019 september;2509;727;1782;1105.0;;;;;;;;;
5893;Nog niet begonnen bouwwerken;Nederland;2019 3e kwartaal;2509;727;1782;1105.0;;;;;;;;;
5894;Nog niet begonnen bouwwerken;Nederland;2019 oktober;3102;760;2342;1631.0;;;;;;;;;
5895;Nog niet begonnen bouwwerken;Nederland;2019 november;3312;796;2516;1555.0;;;;;;;;;
5896;Nog niet begonnen bouwwerken;Nederland;2019 december;3449;905;2544;1546.0;;;;;;;;;
5897;Nog niet begonnen bouwwerken;Nederland;2019 4e kwartaal;3449;905;2544;1546.0;;;;;;;;;
5898;Nog niet begonnen bouwwerken;Nederland;2019;3449;905;2544;1546.0;54.0;283.0;168.0;194.0;78.0;3.0;67.0;83.0;67.0
5899;Nog niet begonnen bouwwerken;Nederland;2020 januari;2970;947;2022;1286.0;;;;;;;;;
5900;Nog niet begonnen bouwwerken;Nederland;2020 februari;2988;970;2018;1308.0;;;;;;;;;
5901;Nog niet begonnen bouwwerken;Nederland;2020 maart;3356;1078;2279;1509.0;;;;;;;;;
5902;Nog niet begonnen bouwwerken;Nederland;2020 1e kwartaal;3356;1078;2279;1509.0;;;;;;;;;
5903;Nog niet begonnen bouwwerken;Nederland;2020 april;3492;1003;2489;1580.0;;;;;;;;;
5904;Nog niet begonnen bouwwerken;Nederland;2020 mei;3329;1052;2277;1286.0;;;;;;;;;
5905;Nog niet begonnen bouwwerken;Nederland;2020 juni;3144;868;2276;1379.0;;;;;;;;;
5906;Nog niet begonnen bouwwerken;Nederland;2020 2e kwartaal;3144;868;2276;1379.0;;;;;;;;;
5907;Nog niet begonnen bouwwerken;Nederland;2020 juli;3628;893;2734;1611.0;;;;;;;;;
5908;Nog niet begonnen bouwwerken;Nederland;2020 augustus;3068;795;2273;1204.0;;;;;;;;;
5909;Nog niet begonnen bouwwerken;Nederland;2020 september;3244;808;2436;1466.0;;;;;;;;;
5910;Nog niet begonnen bouwwerken;Nederland;2020 3e kwartaal;3244;808;2436;1466.0;;;;;;;;;
5911;Nog niet begonnen bouwwerken;Nederland;2020 oktober;3613;926;2686;1846.0;;;;;;;;;
5912;Nog niet begonnen bouwwerken;Nederland;2020 november;3440;965;2475;1520.0;;;;;;;;;
5913;Nog niet begonnen bouwwerken;Nederland;2020 december;3803;1018;2785;1858.0;;;;;;;;;
5914;Nog niet begonnen bouwwerken;Nederland;2020 4e kwartaal;3803;1018;2785;1858.0;;;;;;;;;
5915;Nog niet begonnen bouwwerken;Nederland;2020;3803;1018;2785;1858.0;136.0;187.0;106.0;135.0;95.0;23.0;103.0;108.0;33.0
5916;Nog niet begonnen bouwwerken;Nederland;2021 januari;3312;919;2393;1494.0;;;;;;;;;
5917;Nog niet begonnen bouwwerken;Nederland;2021 februari;3394;841;2553;1591.0;;;;;;;;;
5918;Nog niet begonnen bouwwerken;Nederland;2021 maart;4252;898;3354;2209.0;;;;;;;;;
5919;Nog niet begonnen bouwwerken;Nederland;2021 1e kwartaal;4252;898;3354;2209.0;;;;;;;;;
5920;Nog niet begonnen bouwwerken;Nederland;2021 april;4286;929;3357;2196.0;;;;;;;;;
5921;Nog niet begonnen bouwwerken;Nederland;2021 mei;3812;990;2822;1760.0;;;;;;;;;
5922;Nog niet begonnen bouwwerken;Nederland;2021 juni;3527;903;2624;1719.0;;;;;;;;;
5923;Nog niet begonnen bouwwerken;Nederland;2021 2e kwartaal;3527;903;2624;1719.0;;;;;;;;;
5924;Nog niet begonnen bouwwerken;Nederland;2021 juli;4024;1108;2916;1763.0;;;;;;;;;
5925;Nog niet begonnen bouwwerken;Nederland;2021 augustus;3361;1026;2335;1235.0;;;;;;;;;
5926;Nog niet begonnen bouwwerken;Nederland;2021 september;3573;1137;2436;1318.0;;;;;;;;;
5927;Nog niet begonnen bouwwerken;Nederland;2021 3e kwartaal;3573;1137;2436;1318.0;;;;;;;;;
5928;Nog niet begonnen bouwwerken;Nederland;2021 oktober;3581;908;2673;1689.0;;;;;;;;;
5929;Nog niet begonnen bouwwerken;Nederland;2021 november;3671;907;2763;1734.0;;;;;;;;;
5930;Nog niet begonnen bouwwerken;Nederland;2021 december;3715;1033;2683;1699.0;;;;;;;;;
5931;Nog niet begonnen bouwwerken;Nederland;2021 4e kwartaal;3715;1033;2683;1699.0;;;;;;;;;
5932;Nog niet begonnen bouwwerken;Nederland;2021;3715;1033;2683;1699.0;69.0;285.0;160.0;146.0;49.0;17.0;83.0;132.0;43.0
5933;Nog niet begonnen bouwwerken;Nederland;2022 januari;3339;963;2376;1416.0;;;;;;;;;
5934;Nog niet begonnen bouwwerken;Nederland;2022 februari;3032;996;2036;1205.0;;;;;;;;;
5935;Nog niet begonnen bouwwerken;Nederland;2022 maart;3769;1061;2707;1784.0;;;;;;;;;
5936;Nog niet begonnen bouwwerken;Nederland;2022 1e kwartaal;3769;1061;2707;1784.0;;;;;;;;;
5937;Nog niet begonnen bouwwerken;Nederland;2022 april;3385;1007;2377;1469.0;;;;;;;;;
5938;Nog niet begonnen bouwwerken;Nederland;2022 mei;3513;1113;2400;1388.0;;;;;;;;;
5939;Nog niet begonnen bouwwerken;Nederland;2022 juni;4033;1332;2701;1578.0;;;;;;;;;
5940;Nog niet begonnen bouwwerken;Nederland;2022 2e kwartaal;4033;1332;2701;1578.0;;;;;;;;;
5941;Nog niet begonnen bouwwerken;Nederland;2022 juli;4293;1351;2942;1745.0;;;;;;;;;
5942;Nog niet begonnen bouwwerken;Nederland;2022 augustus;3448;1265;2183;1108.0;;;;;;;;;
5943;Nog niet begonnen bouwwerken;Nederland;2022 september;3545;1152;2393;1493.0;;;;;;;;;
5944;Nog niet begonnen bouwwerken;Nederland;2022 3e kwartaal;3545;1152;2393;1493.0;;;;;;;;;
5945;Nog niet begonnen bouwwerken;Nederland;2022 oktober;3676;862;2814;1784.0;;;;;;;;;
5946;Nog niet begonnen bouwwerken;Nederland;2022 november;3548;859;2689;1408.0;;;;;;;;;
5947;Nog niet begonnen bouwwerken;Nederland;2022 december;3291;855;2436;1273.0;;;;;;;;;
5948;Nog niet begonnen bouwwerken;Nederland;2022 4e kwartaal;3291;855;2436;1273.0;;;;;;;;;
5949;Nog niet begonnen bouwwerken;Nederland;2022;3291;855;2436;1273.0;51.0;178.0;93.0;333.0;96.0;87.0;79.0;182.0;66.0
5950;Nog niet begonnen bouwwerken;Nederland;2023 januari;3289;824;2466;1094.0;;;;;;;;;
5951;Nog niet begonnen bouwwerken;Nederland;2023 februari;3290;945;2345;1115.0;;;;;;;;;
5952;Nog niet begonnen bouwwerken;Nederland;2023 maart;3301;936;2365;1304.0;;;;;;;;;
5953;Nog niet begonnen bouwwerken;Nederland;2023 1e kwartaal;3301;936;2365;1304.0;;;;;;;;;
5954;Nog niet begonnen bouwwerken;Nederland;2023 april;3619;998;2621;1512.0;;;;;;;;;
5955;Nog niet begonnen bouwwerken;Nederland;2023 mei;3130;955;2175;1086.0;;;;;;;;;
5956;Nog niet begonnen bouwwerken;Nederland;2023 juni;3427;974;2453;1424.0;;;;;;;;;
5957;Nog niet begonnen bouwwerken;Nederland;2023 2e kwartaal;3427;974;2453;1424.0;;;;;;;;;
5958;Nog niet begonnen bouwwerken;Nederland;2023 juli;3083;977;2106;1235.0;;;;;;;;;
5959;Nog niet begonnen bouwwerken;Nederland;2023 augustus;2822;995;1827;995.0;;;;;;;;;
5960;Nog niet begonnen bouwwerken;Nederland;2023 september;2849;908;1941;1211.0;;;;;;;;;
5961;Nog niet begonnen bouwwerken;Nederland;2023 3e kwartaal;2849;908;1941;1211.0;;;;;;;;;
5962;Nog niet begonnen bouwwerken;Nederland;2023 oktober;3403;961;2442;1545.0;;;;;;;;;
5963;Nog niet begonnen bouwwerken;Nederland;2023 november;3334;982;2352;1429.0;;;;;;;;;
5964;Nog niet begonnen bouwwerken;Nederland;2023 december;3242;1004;2238;1148.0;;;;;;;;;
5965;Nog niet begonnen bouwwerken;Nederland;2023 4e kwartaal;3242;1004;2238;1148.0;;;;;;;;;
5966;Nog niet begonnen bouwwerken;Nederland;2023;3242;1004;2238;1148.0;74.0;294.0;119.0;191.0;91.0;8.0;159.0;99.0;55.0
5967;Nog niet begonnen bouwwerken;Nederland;2024 januari;2954;913;2041;969.0;;;;;;;;;
5968;Nog niet begonnen bouwwerken;Nederland;2024 februari;3419;1007;2412;1518.0;;;;;;;;;
5969;Nog niet begonnen bouwwerken;Nederland;2024 maart;3878;1045;2833;1870.0;;;;;;;;;
5970;Nog niet begonnen bouwwerken;Nederland;2024 1e kwartaal;3878;1045;2833;1870.0;;;;;;;;;
5971;Nog niet begonnen bouwwerken;Nederland;2024 april;4348;982;3367;1833.0;;;;;;;;;
5972;Nog niet begonnen bouwwerken;Nederland;2024 mei;4861;1065;3796;2076.0;;;;;;;;;
5973;Nog niet begonnen bouwwerken;Nederland;2024 juni;3995;971;3024;1627.0;;;;;;;;;
5974;Nog niet begonnen bouwwerken;Nederland;2024 2e kwartaal;3995;971;3024;1627.0;;;;;;;;;
5975;Nog niet begonnen bouwwerken;Nederland;2024 juli;4186;1158;3028;1760.0;;;;;;;;;
5976;Nog niet begonnen bouwwerken;Nederland;2024 augustus;3117;1020;2097;1046.0;;;;;;;;;
5977;Nog niet begonnen bouwwerken;Nederland;2024 september;2796;906;1889;992.0;;;;;;;;;
5978;Nog niet begonnen bouwwerken;Nederland;2024 3e kwartaal;2796;906;1889;992.0;;;;;;;;;
5979;Nog niet begonnen bouwwerken;Nederland;2024 oktober;3463;884;2579;1591.0;;;;;;;;;
5980;Nog niet begonnen bouwwerken;Nederland;2024 november;3245;727;2517;1686.0;;;;;;;;;
5981;Nog niet begonnen bouwwerken;Nederland;2024 december;3328;787;2540;1780.0;;;;;;;;;
5982;Nog niet begonnen bouwwerken;Nederland;2024 4e kwartaal;3328;787;2540;1780.0;;;;;;;;;
5983;Nog niet begonnen bouwwerken;Nederland;2024;3328;787;2540;1780.0;55.0;146.0;82.0;125.0;68.0;29.0;57.0;169.0;29.0
5984;Nog niet begonnen bouwwerken;Nederland;2025 januari;2743;776;1967;1140.0;;;;;;;;;
5985;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 januari;210;84;126;64.0;12.0;4.0;3.0;0.0;4.0;0.0;19.0;9.0;11.0
5986;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 februari;303;115;189;100.0;11.0;3.0;2.0;0.0;2.0;0.0;21.0;40.0;9.0
5987;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 maart;328;112;215;114.0;14.0;2.0;2.0;0.0;2.0;0.0;23.0;49.0;9.0
5988;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 1e kwartaal;328;112;215;114.0;14.0;2.0;2.0;0.0;2.0;0.0;23.0;49.0;9.0
5989;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 april;300;108;193;92.0;15.0;2.0;15.0;0.0;3.0;0.0;17.0;49.0;0.0
5990;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 mei;245;97;149;75.0;15.0;2.0;25.0;0.0;3.0;0.0;15.0;15.0;0.0
5991;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 juni;180;55;126;70.0;19.0;2.0;12.0;5.0;2.0;0.0;12.0;1.0;2.0
5992;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 2e kwartaal;180;55;126;70.0;19.0;2.0;12.0;5.0;2.0;0.0;12.0;1.0;2.0
5993;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 juli;163;50;113;69.0;22.0;5.0;4.0;5.0;4.0;0.0;2.0;1.0;2.0
5994;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 augustus;165;52;113;55.0;19.0;6.0;17.0;1.0;3.0;1.0;2.0;9.0;2.0
5995;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 september;173;53;120;61.0;16.0;4.0;18.0;1.0;1.0;1.0;9.0;9.0;1.0
5996;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 3e kwartaal;173;53;120;61.0;16.0;4.0;18.0;1.0;1.0;1.0;9.0;9.0;1.0
5997;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 oktober;171;53;118;65.0;18.0;3.0;7.0;1.0;1.0;1.0;8.0;14.0;1.0
5998;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 november;173;59;114;63.0;15.0;3.0;5.0;2.0;1.0;0.0;8.0;16.0;1.0
5999;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 december;194;75;118;55.0;12.0;3.0;25.0;2.0;2.0;0.0;2.0;16.0;1.0
6000;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015 4e kwartaal;194;75;118;55.0;12.0;3.0;25.0;2.0;2.0;0.0;2.0;16.0;1.0
6001;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2015;194;75;118;55.0;12.0;3.0;25.0;2.0;2.0;0.0;2.0;16.0;1.0
6002;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 januari;177;67;109;46.0;11.0;3.0;25.0;2.0;2.0;0.0;2.0;19.0;0.0
6003;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 februari;138;61;77;45.0;10.0;3.0;3.0;1.0;1.0;0.0;2.0;11.0;0.0
6004;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 maart;178;61;117;77.0;15.0;6.0;2.0;1.0;2.0;0.0;2.0;13.0;1.0
6005;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 1e kwartaal;178;61;117;77.0;15.0;6.0;2.0;1.0;2.0;0.0;2.0;13.0;1.0
6006;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 april;194;67;127;91.0;16.0;4.0;2.0;3.0;2.0;0.0;2.0;6.0;0.0
6007;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 mei;186;74;113;79.0;14.0;3.0;3.0;3.0;2.0;0.0;2.0;3.0;3.0
6008;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 juni;201;83;119;84.0;14.0;3.0;6.0;1.0;2.0;0.0;2.0;1.0;5.0
6009;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 2e kwartaal;201;83;119;84.0;14.0;3.0;6.0;1.0;2.0;0.0;2.0;1.0;5.0
6010;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 juli;199;73;127;91.0;13.0;5.0;7.0;2.0;2.0;0.0;2.0;1.0;5.0
6011;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 augustus;224;70;154;121.0;13.0;4.0;5.0;3.0;2.0;0.0;2.0;1.0;5.0
6012;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 september;175;69;106;81.0;11.0;2.0;2.0;5.0;1.0;0.0;0.0;1.0;2.0
6013;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 3e kwartaal;175;69;106;81.0;11.0;2.0;2.0;5.0;1.0;0.0;0.0;1.0;2.0
6014;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 oktober;192;63;130;94.0;13.0;1.0;2.0;4.0;2.0;0.0;0.0;10.0;2.0
6015;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 november;189;70;119;81.0;11.0;5.0;6.0;1.0;4.0;0.0;0.0;10.0;1.0
6016;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 december;212;68;144;100.0;7.0;11.0;7.0;4.0;4.0;0.0;0.0;11.0;0.0
6017;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016 4e kwartaal;212;68;144;100.0;7.0;11.0;7.0;4.0;4.0;0.0;0.0;11.0;0.0
6018;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2016;212;68;144;100.0;7.0;11.0;7.0;4.0;4.0;0.0;0.0;11.0;0.0
6019;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2017 januari;192;59;133;104.0;7.0;9.0;3.0;5.0;3.0;0.0;0.0;1.0;1.0
6020;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2017 februari;193;49;144;102.0;6.0;10.0;2.0;4.0;2.0;0.0;12.0;3.0;3.0
6021;Nog niet begonnen bouwwerken;Noord-Nederland (LD);2017 maart;269;57;212;150.0;8.0;20.0;7.0;4.0;3.0;0.0;13.0;2.0;5.0
