ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;AfgeleidMigratiedoel;Kenmerken;JaarVanImmigratie;Perioden;BevolkingOp31DecemberEUEFTA_1
909;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2020;685.0
910;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2021;745.0
911;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2010 ;2022;805.0
912;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;1999;
913;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2000;
914;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2001;
915;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2002;
916;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2003;
917;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2004;
918;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2005;
919;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2006;
920;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2007;
921;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2008;
922;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2009;
923;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2010;
924;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2011;20.0
925;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2012;55.0
926;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2013;80.0
927;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2014;90.0
928;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2015;115.0
929;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2016;165.0
930;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2017;285.0
931;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2018;370.0
932;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2019;505.0
933;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2020;540.0
934;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2021;625.0
935;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2022;720.0
936;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;1999;
937;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2000;
938;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2001;
939;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2002;
940;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2003;
941;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2004;
942;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2005;
943;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2006;
944;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2007;
945;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2008;
946;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2009;
947;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2010;
948;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2011;
949;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2012;10.0
950;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2013;45.0
951;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2014;55.0
952;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2015;75.0
953;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2016;100.0
954;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2017;125.0
955;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2018;235.0
956;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2019;360.0
957;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2020;430.0
958;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2021;515.0
959;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2022;585.0
960;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;1999;
961;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2000;
962;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2001;
963;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2002;
964;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2003;
965;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2004;
966;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2005;
967;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2006;
968;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2007;
969;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2008;
970;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2009;
971;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2010;
972;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2011;
973;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2012;
974;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2013;10.0
975;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2014;35.0
976;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2015;50.0
977;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2016;60.0
978;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2017;85.0
979;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2018;115.0
980;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2019;210.0
981;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2020;305.0
982;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2021;395.0
983;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2022;470.0
984;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;1999;
985;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2000;
986;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2001;
987;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2002;
988;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2003;
989;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2004;
990;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2005;
991;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2006;
992;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2007;
993;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2008;
994;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2009;
995;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2010;
996;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2011;
997;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2012;
998;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2013;
999;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2014;10.0
1000;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2015;35.0
1001;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2016;45.0
1002;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2017;55.0
1003;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2018;80.0
1004;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2019;130.0
1005;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2020;200.0
1006;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2021;305.0
1007;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2022;405.0
1008;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;1999;
1009;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2000;
1010;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2001;
1011;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2002;
1012;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2003;
1013;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2004;
1014;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2005;
1015;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2006;
1016;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2007;
1017;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2008;
1018;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2009;
1019;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2010;
1020;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2011;
1021;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2012;
1022;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2013;
1023;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2014;
1024;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2015;
1025;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2016;35.0
1026;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2017;60.0
1027;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2018;75.0
1028;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2019;105.0
1029;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2020;120.0
1030;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2021;225.0
1031;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2022;345.0
1032;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;1999;
1033;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2000;
1034;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2001;
1035;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2002;
1036;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2003;
1037;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2004;
1038;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2005;
1039;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2006;
1040;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2007;
1041;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2008;
1042;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2009;
1043;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2010;
1044;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2011;
1045;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2012;
1046;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2013;
1047;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2014;
1048;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2015;
1049;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2016;10.0
1050;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2017;35.0
1051;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2018;50.0
1052;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2019;80.0
1053;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2020;70.0
1054;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2021;95.0
1055;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2022;235.0
1056;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;1999;
1057;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2000;
1058;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2001;
1059;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2002;
1060;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2003;
1061;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2004;
1062;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2005;
1063;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2006;
1064;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2007;
1065;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2008;
1066;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2009;
1067;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2010;
1068;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2011;
1069;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2012;
1070;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2013;
1071;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2014;
1072;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2015;
1073;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2016;
1074;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2017;15.0
1075;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2018;40.0
1076;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2019;70.0
1077;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2020;50.0
1078;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2021;75.0
1079;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2022;110.0
1080;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;1999;
1081;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2000;
1082;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2001;
1083;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2002;
1084;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2003;
1085;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2004;
1086;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2005;
1087;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2006;
1088;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2007;
1089;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2008;
1090;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2009;
1091;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2010;
1092;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2011;
1093;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2012;
1094;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2013;
1095;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2014;
1096;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2015;
1097;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2016;
1098;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2017;
1099;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2018;15.0
1100;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2019;40.0
1101;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2020;40.0
1102;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2021;55.0
1103;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2022;80.0
1104;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;1999;
1105;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2000;
1106;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2001;
1107;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2002;
1108;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2003;
1109;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2004;
1110;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2005;
1111;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2006;
1112;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2007;
1113;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2008;
1114;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2009;
1115;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2010;
1116;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2011;
1117;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2012;
1118;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2013;
1119;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2014;
1120;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2015;
1121;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2016;
1122;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2017;
1123;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2018;
1124;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2019;10.0
1125;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2020;20.0
1126;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2021;30.0
1127;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2022;45.0
1128;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;1999;
1129;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2000;
1130;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2001;
1131;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2002;
1132;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2003;
1133;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2004;
1134;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2005;
1135;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2006;
1136;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2007;
1137;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2008;
1138;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2009;
1139;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2010;
1140;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2011;
1141;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2012;
1142;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2013;
1143;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2014;
1144;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2015;
1145;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2016;
1146;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2017;
1147;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2018;
1148;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2019;
1149;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2020;10.0
1150;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2021;25.0
