ID;Inkomensgrens;Geslacht;KenmerkenPersonen;Perioden;Personen_1;PersonenRelatief_2;Personen_3;PersonenRelatief_4
1242;Totaal;Vrouwen;Leeftijd: 55 tot 60 jaar;2018;599.2;100.0;598.9;100.0
1243;Totaal;Vrouwen;Leeftijd: 55 tot 60 jaar;2019;608.7;100.0;608.4;100.0
1244;Totaal;Vrouwen;Leeftijd: 55 tot 60 jaar;2020;617.5;100.0;617.2;100.0
1245;Totaal;Vrouwen;Leeftijd: 55 tot 60 jaar;2021;623.1;100.0;622.8;100.0
1246;Totaal;Vrouwen;Leeftijd: 55 tot 60 jaar;2022;623.7;100.0;623.4;100.0
1247;Totaal;Vrouwen;Leeftijd: 55 tot 60 jaar;2023;624.7;100.0;624.4;100.0
1248;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2011;429.4;100.0;429.2;100.0
1249;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2012;416.9;100.0;416.7;100.0
1250;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2013;422.9;100.0;422.8;100.0
1251;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2014;429.9;100.0;429.8;100.0
1252;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2015;441.0;100.0;441.0;100.0
1253;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2016;472.2;100.0;472.1;100.0
1254;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2017;504.5;100.0;504.5;100.0
1255;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2018;536.4;100.0;536.4;100.0
1256;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2019;545.1;100.0;545.0;100.0
1257;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2020;555.5;100.0;555.4;100.0
1258;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2021;564.9;100.0;564.8;100.0
1259;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2022;575.3;100.0;575.2;100.0
1260;Totaal;Vrouwen;Leeftijd: 60 tot 65 jaar;2023;586.8;100.0;586.7;100.0
1261;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2011;;;;
1262;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2012;;;;
1263;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2013;;;;
1264;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2014;;;;
1265;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2015;;;;
1266;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2016;;;;
1267;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2017;;;;
1268;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2018;;;;
1269;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2019;32.1;100.0;32.1;100.0
1270;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2020;33.5;100.0;33.5;100.0
1271;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2021;33.6;100.0;33.6;100.0
1272;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2022;61.3;100.0;61.3;100.0
1273;Totaal;Vrouwen;Leeftijd: 65 jaar tot AOW-leeftijd;2023;91.6;100.0;91.6;100.0
1274;Totaal;Vrouwen;Migratieachtergrond: Nederland;2011;4174.4;100.0;3666.8;100.0
1275;Totaal;Vrouwen;Migratieachtergrond: Nederland;2012;4138.4;100.0;3625.8;100.0
1276;Totaal;Vrouwen;Migratieachtergrond: Nederland;2013;4119.2;100.0;3600.5;100.0
1277;Totaal;Vrouwen;Migratieachtergrond: Nederland;2014;4099.2;100.0;3572.5;100.0
1278;Totaal;Vrouwen;Migratieachtergrond: Nederland;2015;4086.6;100.0;3556.6;100.0
1279;Totaal;Vrouwen;Migratieachtergrond: Nederland;2016;4088.9;100.0;3558.1;100.0
1280;Totaal;Vrouwen;Migratieachtergrond: Nederland;2017;4094.9;100.0;3564.2;100.0
1281;Totaal;Vrouwen;Migratieachtergrond: Nederland;2018;4096.1;100.0;3570.9;100.0
1282;Totaal;Vrouwen;Migratieachtergrond: Nederland;2019;4104.0;100.0;3583.4;100.0
1283;Totaal;Vrouwen;Migratieachtergrond: Nederland;2020;4082.1;100.0;3569.3;100.0
1284;Totaal;Vrouwen;Migratieachtergrond: Nederland;2021;;;;
1285;Totaal;Vrouwen;Migratieachtergrond: Nederland;2022;;;;
1286;Totaal;Vrouwen;Migratieachtergrond: Nederland;2023;;;;
1287;Totaal;Vrouwen;Migratieachtergrond: westers;2011;523.6;100.0;470.6;100.0
1288;Totaal;Vrouwen;Migratieachtergrond: westers;2012;527.4;100.0;473.3;100.0
1289;Totaal;Vrouwen;Migratieachtergrond: westers;2013;532.3;100.0;477.5;100.0
1290;Totaal;Vrouwen;Migratieachtergrond: westers;2014;538.3;100.0;483.2;100.0
1291;Totaal;Vrouwen;Migratieachtergrond: westers;2015;546.8;100.0;491.7;100.0
1292;Totaal;Vrouwen;Migratieachtergrond: westers;2016;557.0;100.0;501.6;100.0
1293;Totaal;Vrouwen;Migratieachtergrond: westers;2017;569.6;100.0;513.1;100.0
1294;Totaal;Vrouwen;Migratieachtergrond: westers;2018;585.7;100.0;526.6;100.0
1295;Totaal;Vrouwen;Migratieachtergrond: westers;2019;604.4;100.0;542.0;100.0
1296;Totaal;Vrouwen;Migratieachtergrond: westers;2020;621.1;100.0;556.6;100.0
1297;Totaal;Vrouwen;Migratieachtergrond: westers;2021;;;;
1298;Totaal;Vrouwen;Migratieachtergrond: westers;2022;;;;
1299;Totaal;Vrouwen;Migratieachtergrond: westers;2023;;;;
1300;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2011;255.2;100.0;235.8;100.0
1301;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2012;261.7;100.0;241.6;100.0
1302;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2013;267.9;100.0;247.4;100.0
1303;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2014;275.1;100.0;254.6;100.0
1304;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2015;284.4;100.0;264.2;100.0
1305;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2016;294.6;100.0;274.2;100.0
1306;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2017;306.8;100.0;285.7;100.0
1307;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2018;322.6;100.0;299.1;100.0
1308;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2019;340.4;100.0;314.0;100.0
1309;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2020;357.7;100.0;329.6;100.0
1310;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2021;;;;
1311;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2022;;;;
1312;Totaal;Vrouwen;Migratieachtergrond: 1e gen westers;2023;;;;
1313;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2011;268.4;100.0;234.8;100.0
1314;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2012;265.7;100.0;231.7;100.0
1315;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2013;264.3;100.0;230.0;100.0
1316;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2014;263.2;100.0;228.6;100.0
1317;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2015;262.4;100.0;227.5;100.0
1318;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2016;262.4;100.0;227.3;100.0
1319;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2017;262.8;100.0;227.4;100.0
1320;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2018;263.1;100.0;227.5;100.0
1321;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2019;263.9;100.0;228.1;100.0
1322;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2020;263.3;100.0;227.0;100.0
1323;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2021;;;;
1324;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2022;;;;
1325;Totaal;Vrouwen;Migratieachtergrond: 2e gen westers;2023;;;;
1326;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2011;644.3;100.0;522.6;100.0
1327;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2012;660.4;100.0;535.6;100.0
1328;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2013;673.8;100.0;546.7;100.0
1329;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2014;688.0;100.0;558.8;100.0
1330;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2015;703.5;100.0;573.8;100.0
1331;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2016;725.5;100.0;595.5;100.0
1332;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2017;752.2;100.0;621.1;100.0
1333;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2018;782.3;100.0;649.3;100.0
1334;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2019;813.3;100.0;677.9;100.0
1335;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2020;842.8;100.0;704.9;100.0
1336;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2021;;;;
1337;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2022;;;;
1338;Totaal;Vrouwen;Migratieachtergrond: niet-westers;2023;;;;
1339;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2011;457.3;100.0;418.2;100.0
1340;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2012;462.4;100.0;423.4;100.0
1341;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2013;464.4;100.0;426.5;100.0
1342;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2014;466.6;100.0;429.8;100.0
1343;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2015;469.7;100.0;434.5;100.0
1344;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2016;478.8;100.0;444.9;100.0
1345;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2017;492.3;100.0;458.9;100.0
1346;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2018;508.6;100.0;474.0;100.0
1347;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2019;525.8;100.0;489.2;100.0
1348;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2020;541.1;100.0;502.5;100.0
1349;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2021;;;;
1350;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2022;;;;
1351;Totaal;Vrouwen;Migratieachtergrond: 1e gen niet-west...;2023;;;;
1352;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2011;187.0;100.0;104.3;100.0
1353;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2012;197.9;100.0;112.2;100.0
1354;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2013;209.4;100.0;120.2;100.0
1355;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2014;221.5;100.0;129.0;100.0
1356;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2015;233.8;100.0;139.3;100.0
1357;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2016;246.6;100.0;150.6;100.0
1358;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2017;259.9;100.0;162.2;100.0
1359;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2018;273.8;100.0;175.2;100.0
1360;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2019;287.6;100.0;188.7;100.0
1361;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2020;301.6;100.0;202.4;100.0
1362;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2021;;;;
1363;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2022;;;;
1364;Totaal;Vrouwen;Migratieachtergrond: 2e gen niet-west...;2023;;;;
1365;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2011;1668.5;100.0;1547.4;100.0
1366;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2012;1706.4;100.0;1582.5;100.0
1367;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2013;1743.7;100.0;1617.9;100.0
1368;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2014;1768.2;100.0;1638.1;100.0
1369;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2015;1800.2;100.0;1667.5;100.0
1370;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2016;1825.8;100.0;1700.1;100.0
1371;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2017;1868.4;100.0;1748.1;100.0
1372;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2018;1898.7;100.0;1782.3;100.0
1373;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2019;1935.0;100.0;1822.7;100.0
1374;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2020;1976.8;100.0;1868.4;100.0
1375;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2021;1995.1;100.0;1887.7;100.0
1376;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2022;2040.3;100.0;1928.8;100.0
1377;Totaal;Vrouwen;Positie hh: hoofdkostwinner;2023;2119.0;100.0;2007.7;100.0
1378;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2011;761.6;100.0;653.7;100.0
1379;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2012;768.4;100.0;659.0;100.0
1380;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2013;775.3;100.0;665.0;100.0
1381;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2014;775.5;100.0;661.9;100.0
1382;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2015;787.9;100.0;672.0;100.0
1383;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2016;794.4;100.0;683.9;100.0
1384;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2017;825.4;100.0;719.0;100.0
1385;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2018;837.9;100.0;734.4;100.0
1386;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2019;851.1;100.0;751.5;100.0
1387;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2020;855.9;100.0;759.7;100.0
1388;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2021;858.6;100.0;764.0;100.0
1389;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2022;887.0;100.0;787.8;100.0
1390;Totaal;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2023;924.6;100.0;825.4;100.0
1391;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2011;1123.5;100.0;1010.3;100.0
1392;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2012;1141.1;100.0;1026.0;100.0
1393;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2013;1155.7;100.0;1039.4;100.0
1394;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2014;1166.1;100.0;1046.1;100.0
1395;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2015;1184.4;100.0;1061.8;100.0
1396;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2016;1200.8;100.0;1084.2;100.0
1397;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2017;1235.3;100.0;1123.3;100.0
1398;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2018;1254.9;100.0;1146.3;100.0
1399;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2019;1275.4;100.0;1171.1;100.0
1400;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2020;1284.5;100.0;1183.9;100.0
1401;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2021;1289.2;100.0;1190.3;100.0
1402;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2022;1319.9;100.0;1217.0;100.0
1403;Totaal;Vrouwen;Positie hh: hoofdkostw. zonder partner;2023;1368.0;100.0;1265.6;100.0
1404;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2011;361.8;100.0;356.6;100.0
1405;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2012;372.7;100.0;367.0;100.0
1406;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2013;380.5;100.0;374.4;100.0
1407;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2014;390.6;100.0;384.2;100.0
1408;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2015;396.5;100.0;389.8;100.0
1409;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2016;406.5;100.0;400.2;100.0
1410;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2017;409.9;100.0;404.3;100.0
1411;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2018;417.0;100.0;411.9;100.0
1412;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2019;424.3;100.0;419.6;100.0
1413;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2020;428.6;100.0;424.2;100.0
1414;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2021;430.5;100.0;426.2;100.0
1415;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2022;432.9;100.0;429.2;100.0
1416;Totaal;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2023;443.4;100.0;440.1;100.0
1417;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2011;545.1;100.0;537.1;100.0
1418;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2012;565.3;100.0;556.5;100.0
1419;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2013;588.0;100.0;578.5;100.0
1420;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2014;602.1;100.0;591.9;100.0
1421;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2015;615.8;100.0;605.8;100.0
1422;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2016;625.0;100.0;615.9;100.0
1423;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2017;633.2;100.0;624.8;100.0
1424;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2018;643.8;100.0;636.0;100.0
1425;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2019;659.6;100.0;651.6;100.0
1426;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2020;692.3;100.0;684.5;100.0
1427;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2021;705.9;100.0;697.4;100.0
1428;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2022;720.4;100.0;711.8;100.0
1429;Totaal;Vrouwen;Positie hh: hoofdkostw. met partner;2023;751.0;100.0;742.2;100.0
1430;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2011;284.5;100.0;277.4;100.0
1431;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2012;288.5;100.0;280.8;100.0
1432;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2013;296.2;100.0;287.9;100.0
1433;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2014;301.2;100.0;292.3;100.0
1434;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2015;305.3;100.0;296.5;100.0
1435;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2016;309.4;100.0;301.1;100.0
1436;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2017;313.7;100.0;306.0;100.0
1437;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2018;319.9;100.0;312.6;100.0
1438;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2019;326.8;100.0;319.4;100.0
1439;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2020;339.9;100.0;332.7;100.0
1440;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2021;348.1;100.0;340.2;100.0
1441;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2022;354.6;100.0;346.5;100.0
1442;Totaal;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2023;364.7;100.0;356.5;100.0
1443;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2011;260.6;100.0;259.6;100.0
1444;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2012;276.8;100.0;275.7;100.0
1445;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2013;291.8;100.0;290.6;100.0
1446;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2014;300.9;100.0;299.6;100.0
1447;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2015;310.4;100.0;309.3;100.0
1448;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2016;315.6;100.0;314.9;100.0
1449;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2017;319.5;100.0;318.9;100.0
1450;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2018;323.9;100.0;323.4;100.0
1451;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2019;332.8;100.0;332.3;100.0
1452;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2020;352.4;100.0;351.8;100.0
1453;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2021;357.8;100.0;357.2;100.0
1454;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2022;365.8;100.0;365.3;100.0
1455;Totaal;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2023;386.2;100.0;385.7;100.0
1456;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2011;2861.6;100.0;2813.6;100.0
1457;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2012;2801.5;100.0;2754.2;100.0
1458;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2013;2756.2;100.0;2709.6;100.0
1459;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2014;2722.9;100.0;2676.8;100.0
1460;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2015;2689.0;100.0;2645.4;100.0
1461;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2016;2678.2;100.0;2636.4;100.0
1462;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2017;2677.8;100.0;2637.9;100.0
1463;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2018;2676.7;100.0;2638.6;100.0
1464;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2019;2677.1;100.0;2640.3;100.0
1465;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2020;2643.9;100.0;2608.1;100.0
1466;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2021;2633.5;100.0;2596.4;100.0
1467;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2022;2636.0;100.0;2599.2;100.0
1468;Totaal;Vrouwen;Positie hh: partner van hoofdkostwinner;2023;2628.2;100.0;2594.7;100.0
1469;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2011;1111.9;100.0;1078.0;100.0
1470;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2012;1070.7;100.0;1036.7;100.0
1471;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2013;1046.0;100.0;1011.3;100.0
1472;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2014;1030.9;100.0;994.9;100.0
1473;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2015;1013.0;100.0;978.3;100.0
1474;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2016;1013.0;100.0;979.7;100.0
1475;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2017;1016.2;100.0;984.7;100.0
1476;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2018;1021.4;100.0;992.0;100.0
1477;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2019;1029.8;100.0;1001.7;100.0
1478;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2020;1015.0;100.0;987.7;100.0
1479;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2021;1015.0;100.0;986.8;100.0
1480;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2022;1025.9;100.0;997.6;100.0
1481;Totaal;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2023;1024.4;100.0;998.4;100.0
1482;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2011;1749.7;100.0;1735.6;100.0
1483;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2012;1730.9;100.0;1717.5;100.0
1484;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2013;1710.2;100.0;1698.3;100.0
1485;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2014;1692.1;100.0;1681.9;100.0
1486;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2015;1676.0;100.0;1667.1;100.0
1487;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2016;1665.2;100.0;1656.6;100.0
1488;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2017;1661.6;100.0;1653.2;100.0
1489;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2018;1655.2;100.0;1646.6;100.0
1490;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2019;1647.3;100.0;1638.6;100.0
1491;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2020;1629.0;100.0;1620.4;100.0
1492;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2021;1618.4;100.0;1609.6;100.0
1493;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2022;1610.1;100.0;1601.6;100.0
1494;Totaal;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2023;1603.8;100.0;1596.3;100.0
1495;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2011;280.2;100.0;2.4;100.0
1496;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2012;277.4;100.0;2.2;100.0
1497;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2013;275.8;100.0;1.9;100.0
1498;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2014;279.3;100.0;1.7;100.0
1499;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2015;283.5;100.0;1.9;100.0
1500;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2016;290.5;100.0;1.9;100.0
1501;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2017;292.3;100.0;2.1;100.0
1502;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2018;293.2;100.0;2.2;100.0
1503;Totaal;Vrouwen;Positie hh: kind < 18 jaar;2019;291.0;100.0;2.4;100.0
