ID;Geslacht;Startjaar;OnderwijssoortStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalStudentenStartjaar_1;TotaalGediplomeerden_2;BachelorHbo_3;MasterHbo_4;BachelorWo_5;MasterWo_6;BachelorHboMasterHbo_7;BachelorHboMasterWo_8;BachelorWoMasterWo_9;TotaalGediplomeerden_10;BachelorHbo_11;MasterHbo_12;BachelorWo_13;MasterWo_14;BachelorHboMasterHbo_15;BachelorHboMasterWo_16;BachelorWoMasterWo_17;NietGediplomeerden_18;NietGediplomeerdenRelatief_19
1058;Totaal geslacht;2016;Hbo en wo;6 jaar na startjaar;Totaal studenten in  hbo op peilmoment;38.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;11.0;5.0;0.0;0.0;0.0;0.0;3.0;3.0;34.0;89.0
1059;Totaal geslacht;2016;Hbo en wo;6 jaar na startjaar;Totaal studenten in wo op peilmoment;124.0;105.0;13.0;0.0;39.0;0.0;0.0;51.0;2.0;85.0;10.0;0.0;31.0;0.0;0.0;41.0;2.0;19.0;15.0
1060;Totaal geslacht;2016;Hbo en wo;6 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;9.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;33.0;0.0;0.0;22.0;0.0;0.0;11.0;0.0;6.0;67.0
1061;Totaal geslacht;2016;Hbo en wo;6 jaar na startjaar;Totaal studenten uit ho op peilmoment;276.0;247.0;80.0;0.0;5.0;0.0;0.0;77.0;85.0;89.0;29.0;0.0;2.0;0.0;0.0;28.0;31.0;29.0;11.0
1062;Totaal geslacht;2016;Hbo en wo;7 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1063;Totaal geslacht;2016;Hbo en wo;7 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1064;Totaal geslacht;2016;Hbo en wo;7 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1065;Totaal geslacht;2016;Hbo en wo;7 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1066;Totaal geslacht;2016;Hbo en wo;7 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1067;Totaal geslacht;2016;Hbo en wo;7 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1068;Totaal geslacht;2016;Hbo en wo;8 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1069;Totaal geslacht;2016;Hbo en wo;8 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1070;Totaal geslacht;2016;Hbo en wo;8 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1071;Totaal geslacht;2016;Hbo en wo;8 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1072;Totaal geslacht;2016;Hbo en wo;8 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1073;Totaal geslacht;2016;Hbo en wo;8 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1074;Totaal geslacht;2016;Hbo en wo;9 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1075;Totaal geslacht;2016;Hbo en wo;9 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1076;Totaal geslacht;2016;Hbo en wo;9 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1077;Totaal geslacht;2016;Hbo en wo;9 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1078;Totaal geslacht;2016;Hbo en wo;9 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1079;Totaal geslacht;2016;Hbo en wo;9 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1080;Totaal geslacht;2018;Totaal studenten startjaar;1 jaar na startjaar;Totaal onderwijspositie;156539.0;4081.0;156.0;156.0;40.0;3729.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;152458.0;97.0
1081;Totaal geslacht;2018;Totaal studenten startjaar;1 jaar na startjaar;Totaal studenten in ho op peilmoment;132246.0;90.0;24.0;17.0;18.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132156.0;100.0
1082;Totaal geslacht;2018;Totaal studenten startjaar;1 jaar na startjaar;Totaal studenten in  hbo op peilmoment;81300.0;41.0;23.0;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81259.0;100.0
1083;Totaal geslacht;2018;Totaal studenten startjaar;1 jaar na startjaar;Totaal studenten in wo op peilmoment;50579.0;49.0;1.0;0.0;18.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50530.0;100.0
1084;Totaal geslacht;2018;Totaal studenten startjaar;1 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;367.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;367.0;100.0
1085;Totaal geslacht;2018;Totaal studenten startjaar;1 jaar na startjaar;Totaal studenten uit ho op peilmoment;24293.0;3991.0;132.0;139.0;22.0;3698.0;0.0;0.0;0.0;16.0;1.0;1.0;0.0;15.0;0.0;0.0;0.0;20302.0;84.0
1086;Totaal geslacht;2018;Totaal studenten startjaar;2 jaar na startjaar;Totaal onderwijspositie;156539.0;10730.0;1874.0;820.0;194.0;7839.0;1.0;2.0;0.0;7.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;145809.0;93.0
1087;Totaal geslacht;2018;Totaal studenten startjaar;2 jaar na startjaar;Totaal studenten in ho op peilmoment;124711.0;684.0;540.0;5.0;62.0;77.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124027.0;99.0
1088;Totaal geslacht;2018;Totaal studenten startjaar;2 jaar na startjaar;Totaal studenten in  hbo op peilmoment;77334.0;513.0;505.0;4.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;76821.0;99.0
1089;Totaal geslacht;2018;Totaal studenten startjaar;2 jaar na startjaar;Totaal studenten in wo op peilmoment;46862.0;171.0;35.0;1.0;62.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46691.0;100.0
1090;Totaal geslacht;2018;Totaal studenten startjaar;2 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;515.0;100.0
1091;Totaal geslacht;2018;Totaal studenten startjaar;2 jaar na startjaar;Totaal studenten uit ho op peilmoment;31828.0;10046.0;1334.0;815.0;132.0;7762.0;1.0;2.0;0.0;32.0;4.0;3.0;0.0;24.0;0.0;0.0;0.0;21782.0;68.0
1092;Totaal geslacht;2018;Totaal studenten startjaar;3 jaar na startjaar;Totaal onderwijspositie;156539.0;32231.0;4811.0;1025.0;16060.0;10298.0;9.0;6.0;22.0;21.0;3.0;1.0;10.0;7.0;0.0;0.0;0.0;124308.0;79.0
1093;Totaal geslacht;2018;Totaal studenten startjaar;3 jaar na startjaar;Totaal studenten in ho op peilmoment;112419.0;11938.0;1021.0;8.0;10857.0;50.0;0.0;1.0;1.0;11.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;100481.0;89.0
1094;Totaal geslacht;2018;Totaal studenten startjaar;3 jaar na startjaar;Totaal studenten in  hbo op peilmoment;72486.0;923.0;888.0;5.0;25.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;71563.0;99.0
1095;Totaal geslacht;2018;Totaal studenten startjaar;3 jaar na startjaar;Totaal studenten in wo op peilmoment;39376.0;11008.0;133.0;3.0;10825.0;45.0;0.0;1.0;1.0;28.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;28368.0;72.0
1096;Totaal geslacht;2018;Totaal studenten startjaar;3 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;557.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;550.0;99.0
1097;Totaal geslacht;2018;Totaal studenten startjaar;3 jaar na startjaar;Totaal studenten uit ho op peilmoment;44120.0;20293.0;3790.0;1017.0;5203.0;10248.0;9.0;5.0;21.0;46.0;9.0;2.0;12.0;23.0;0.0;0.0;0.0;23827.0;54.0
1098;Totaal geslacht;2018;Totaal studenten startjaar;4 jaar na startjaar;Totaal onderwijspositie;156539.0;71457.0;29903.0;1054.0;27128.0;10713.0;29.0;158.0;2472.0;46.0;19.0;1.0;17.0;7.0;0.0;0.0;2.0;85082.0;54.0
1099;Totaal geslacht;2018;Totaal studenten startjaar;4 jaar na startjaar;Totaal studenten in ho op peilmoment;82417.0;23910.0;4170.0;7.0;19424.0;41.0;0.0;80.0;188.0;29.0;5.0;0.0;24.0;0.0;0.0;0.0;0.0;58507.0;71.0
1100;Totaal geslacht;2018;Totaal studenten startjaar;4 jaar na startjaar;Totaal studenten in  hbo op peilmoment;45227.0;1564.0;1452.0;4.0;99.0;4.0;0.0;0.0;5.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;43663.0;97.0
1101;Totaal geslacht;2018;Totaal studenten startjaar;4 jaar na startjaar;Totaal studenten in wo op peilmoment;36594.0;22319.0;2712.0;3.0;19304.0;37.0;0.0;80.0;183.0;61.0;7.0;0.0;53.0;0.0;0.0;0.0;1.0;14275.0;39.0
1102;Totaal geslacht;2018;Totaal studenten startjaar;4 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;596.0;27.0;6.0;0.0;21.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;569.0;95.0
1103;Totaal geslacht;2018;Totaal studenten startjaar;4 jaar na startjaar;Totaal studenten uit ho op peilmoment;74122.0;47547.0;25733.0;1047.0;7704.0;10672.0;29.0;78.0;2284.0;64.0;35.0;1.0;10.0;14.0;0.0;0.0;3.0;26575.0;36.0
1104;Totaal geslacht;2018;Totaal studenten startjaar;5 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1105;Totaal geslacht;2018;Totaal studenten startjaar;5 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1106;Totaal geslacht;2018;Totaal studenten startjaar;5 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1107;Totaal geslacht;2018;Totaal studenten startjaar;5 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1108;Totaal geslacht;2018;Totaal studenten startjaar;5 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1109;Totaal geslacht;2018;Totaal studenten startjaar;5 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1110;Totaal geslacht;2018;Totaal studenten startjaar;6 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1111;Totaal geslacht;2018;Totaal studenten startjaar;6 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1112;Totaal geslacht;2018;Totaal studenten startjaar;6 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1113;Totaal geslacht;2018;Totaal studenten startjaar;6 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1114;Totaal geslacht;2018;Totaal studenten startjaar;6 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1115;Totaal geslacht;2018;Totaal studenten startjaar;6 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1116;Totaal geslacht;2018;Totaal studenten startjaar;7 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1117;Totaal geslacht;2018;Totaal studenten startjaar;7 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1118;Totaal geslacht;2018;Totaal studenten startjaar;7 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1119;Totaal geslacht;2018;Totaal studenten startjaar;7 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1120;Totaal geslacht;2018;Totaal studenten startjaar;7 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1121;Totaal geslacht;2018;Totaal studenten startjaar;7 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1122;Totaal geslacht;2018;Totaal studenten startjaar;8 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1123;Totaal geslacht;2018;Totaal studenten startjaar;8 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1124;Totaal geslacht;2018;Totaal studenten startjaar;8 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1125;Totaal geslacht;2018;Totaal studenten startjaar;8 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1126;Totaal geslacht;2018;Totaal studenten startjaar;8 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1127;Totaal geslacht;2018;Totaal studenten startjaar;8 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1128;Totaal geslacht;2018;Totaal studenten startjaar;9 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1129;Totaal geslacht;2018;Totaal studenten startjaar;9 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1130;Totaal geslacht;2018;Totaal studenten startjaar;9 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1131;Totaal geslacht;2018;Totaal studenten startjaar;9 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1132;Totaal geslacht;2018;Totaal studenten startjaar;9 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1133;Totaal geslacht;2018;Totaal studenten startjaar;9 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1134;Totaal geslacht;2018;Hbo;1 jaar na startjaar;Totaal onderwijspositie;98048.0;312.0;156.0;156.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97736.0;100.0
1135;Totaal geslacht;2018;Hbo;1 jaar na startjaar;Totaal studenten in ho op peilmoment;81610.0;41.0;24.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81569.0;100.0
1136;Totaal geslacht;2018;Hbo;1 jaar na startjaar;Totaal studenten in  hbo op peilmoment;79346.0;40.0;23.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79306.0;100.0
1137;Totaal geslacht;2018;Hbo;1 jaar na startjaar;Totaal studenten in wo op peilmoment;2182.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2181.0;100.0
1138;Totaal geslacht;2018;Hbo;1 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;100.0
1139;Totaal geslacht;2018;Hbo;1 jaar na startjaar;Totaal studenten uit ho op peilmoment;16438.0;271.0;132.0;139.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;16167.0;98.0
1140;Totaal geslacht;2018;Hbo;2 jaar na startjaar;Totaal onderwijspositie;98048.0;2695.0;1873.0;818.0;0.0;2.0;1.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;95353.0;97.0
1141;Totaal geslacht;2018;Hbo;2 jaar na startjaar;Totaal studenten in ho op peilmoment;78575.0;545.0;540.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;78030.0;99.0
1142;Totaal geslacht;2018;Hbo;2 jaar na startjaar;Totaal studenten in  hbo op peilmoment;74950.0;509.0;505.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;74441.0;99.0
1143;Totaal geslacht;2018;Hbo;2 jaar na startjaar;Totaal studenten in wo op peilmoment;3428.0;36.0;35.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3392.0;99.0
1144;Totaal geslacht;2018;Hbo;2 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;197.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.0;100.0
1145;Totaal geslacht;2018;Hbo;2 jaar na startjaar;Totaal studenten uit ho op peilmoment;19473.0;2150.0;1333.0;813.0;0.0;2.0;1.0;1.0;0.0;11.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0;17323.0;89.0
1146;Totaal geslacht;2018;Hbo;3 jaar na startjaar;Totaal onderwijspositie;98048.0;5842.0;4803.0;1019.0;0.0;8.0;9.0;3.0;0.0;6.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;92206.0;94.0
1147;Totaal geslacht;2018;Hbo;3 jaar na startjaar;Totaal studenten in ho op peilmoment;74142.0;1027.0;1018.0;8.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;73115.0;99.0
1148;Totaal geslacht;2018;Hbo;3 jaar na startjaar;Totaal studenten in  hbo op peilmoment;69964.0;894.0;888.0;5.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;69070.0;99.0
1149;Totaal geslacht;2018;Hbo;3 jaar na startjaar;Totaal studenten in wo op peilmoment;3996.0;133.0;130.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3863.0;97.0
1150;Totaal geslacht;2018;Hbo;3 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;182.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;182.0;100.0
1151;Totaal geslacht;2018;Hbo;3 jaar na startjaar;Totaal studenten uit ho op peilmoment;23906.0;4815.0;3785.0;1011.0;0.0;7.0;9.0;3.0;0.0;20.0;16.0;4.0;0.0;0.0;0.0;0.0;0.0;19091.0;80.0
1152;Totaal geslacht;2018;Hbo;4 jaar na startjaar;Totaal onderwijspositie;98048.0;31550.0;29751.0;1046.0;690.0;9.0;29.0;25.0;0.0;32.0;30.0;1.0;1.0;0.0;0.0;0.0;0.0;66498.0;68.0
1153;Totaal geslacht;2018;Hbo;4 jaar na startjaar;Totaal studenten in ho op peilmoment;49595.0;4640.0;4114.0;7.0;519.0;0.0;0.0;0.0;0.0;9.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;44955.0;91.0
1154;Totaal geslacht;2018;Hbo;4 jaar na startjaar;Totaal studenten in  hbo op peilmoment;42747.0;1446.0;1441.0;4.0;1.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;41301.0;97.0
1155;Totaal geslacht;2018;Hbo;4 jaar na startjaar;Totaal studenten in wo op peilmoment;6483.0;3187.0;2667.0;3.0;517.0;0.0;0.0;0.0;0.0;49.0;41.0;0.0;8.0;0.0;0.0;0.0;0.0;3296.0;51.0
1156;Totaal geslacht;2018;Hbo;4 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;365.0;7.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;358.0;98.0
1157;Totaal geslacht;2018;Hbo;4 jaar na startjaar;Totaal studenten uit ho op peilmoment;48453.0;26910.0;25637.0;1039.0;171.0;9.0;29.0;25.0;0.0;56.0;53.0;2.0;0.0;0.0;0.0;0.0;0.0;21543.0;44.0
1158;Totaal geslacht;2018;Hbo;5 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1159;Totaal geslacht;2018;Hbo;5 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1160;Totaal geslacht;2018;Hbo;5 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1161;Totaal geslacht;2018;Hbo;5 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1162;Totaal geslacht;2018;Hbo;5 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1163;Totaal geslacht;2018;Hbo;5 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1164;Totaal geslacht;2018;Hbo;6 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1165;Totaal geslacht;2018;Hbo;6 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1166;Totaal geslacht;2018;Hbo;6 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1167;Totaal geslacht;2018;Hbo;6 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1168;Totaal geslacht;2018;Hbo;6 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1169;Totaal geslacht;2018;Hbo;6 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1170;Totaal geslacht;2018;Hbo;7 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1171;Totaal geslacht;2018;Hbo;7 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1172;Totaal geslacht;2018;Hbo;7 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1173;Totaal geslacht;2018;Hbo;7 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1174;Totaal geslacht;2018;Hbo;7 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1175;Totaal geslacht;2018;Hbo;7 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1176;Totaal geslacht;2018;Hbo;8 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1177;Totaal geslacht;2018;Hbo;8 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1178;Totaal geslacht;2018;Hbo;8 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1179;Totaal geslacht;2018;Hbo;8 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1180;Totaal geslacht;2018;Hbo;8 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1181;Totaal geslacht;2018;Hbo;8 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1182;Totaal geslacht;2018;Hbo;9 jaar na startjaar;Totaal onderwijspositie;;;;;;;;;;;;;;;;;;;
1183;Totaal geslacht;2018;Hbo;9 jaar na startjaar;Totaal studenten in ho op peilmoment;;;;;;;;;;;;;;;;;;;
1184;Totaal geslacht;2018;Hbo;9 jaar na startjaar;Totaal studenten in  hbo op peilmoment;;;;;;;;;;;;;;;;;;;
1185;Totaal geslacht;2018;Hbo;9 jaar na startjaar;Totaal studenten in wo op peilmoment;;;;;;;;;;;;;;;;;;;
1186;Totaal geslacht;2018;Hbo;9 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;;;;;;;;;;;;;;;;;;;
1187;Totaal geslacht;2018;Hbo;9 jaar na startjaar;Totaal studenten uit ho op peilmoment;;;;;;;;;;;;;;;;;;;
1188;Totaal geslacht;2018;Wo;1 jaar na startjaar;Totaal onderwijspositie;58020.0;3769.0;0.0;0.0;40.0;3729.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;54251.0;94.0
1189;Totaal geslacht;2018;Wo;1 jaar na startjaar;Totaal studenten in ho op peilmoment;50177.0;49.0;0.0;0.0;18.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50128.0;100.0
1190;Totaal geslacht;2018;Wo;1 jaar na startjaar;Totaal studenten in  hbo op peilmoment;1810.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1809.0;100.0
1191;Totaal geslacht;2018;Wo;1 jaar na startjaar;Totaal studenten in wo op peilmoment;48297.0;48.0;0.0;0.0;18.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48249.0;100.0
1192;Totaal geslacht;2018;Wo;1 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;100.0
1193;Totaal geslacht;2018;Wo;1 jaar na startjaar;Totaal studenten uit ho op peilmoment;7843.0;3720.0;0.0;0.0;22.0;3698.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;4123.0;53.0
1194;Totaal geslacht;2018;Wo;2 jaar na startjaar;Totaal onderwijspositie;58020.0;8034.0;1.0;2.0;194.0;7836.0;0.0;1.0;0.0;14.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;49986.0;86.0
1195;Totaal geslacht;2018;Wo;2 jaar na startjaar;Totaal studenten in ho op peilmoment;45683.0;139.0;0.0;0.0;62.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45544.0;100.0
1196;Totaal geslacht;2018;Wo;2 jaar na startjaar;Totaal studenten in  hbo op peilmoment;2234.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2230.0;100.0
1197;Totaal geslacht;2018;Wo;2 jaar na startjaar;Totaal studenten in wo op peilmoment;43331.0;135.0;0.0;0.0;62.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43196.0;100.0
1198;Totaal geslacht;2018;Wo;2 jaar na startjaar;Tot. stud. in hbo én wo op peilmoment;118.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;100.0
