ID;Persoonskenmerken;Geslacht;Perioden;TotaalTijdsbestedingInUrenMinuten_1;PersoonlijkeVerzorging_2;VerzorgingVanAnderen_3;Onderweg_4;BetaaldWerk_5;Onderwijs_6;HuishoudelijkeVerplichtingen_7;Vrijwilligerswerk_8;VrijeTijd_9;OverigeEnOnbekendeTijdsbesteding_10;PersoonlijkeVerzorging_11;VerzorgingVanAnderen_12;Onderweg_13;BetaaldWerk_14;Onderwijs_15;HuishoudelijkeVerplichtingen_16;Vrijwilligerswerk_17;VrijeTijd_18;OverigeEnOnbekendeTijdsbesteding_19
104;Overige hoofdarbeid;Vrouwen;1997; 24:00;10:45;0:43 ; 0:47 ; 3:31 ; 0:21 ; 2:01 ; 0:05 ; 5:12 ; 0:35 ;100.0;29.0;66.0;49.0;10.0;78.0;4.0;97.0;31.0
105;Overige hoofdarbeid;Vrouwen;1999; 24:00;10:05;0:44 ; 0:51 ; 3:41 ; 0:14 ; 2:46 ; 0:07 ; 5:03 ; 0:31 ;100.0;33.0;70.0;51.0;7.0;88.0;4.0;97.0;29.0
106;Overige hoofdarbeid;Vrouwen;2001; 24:00;10:08;0:40 ; 0:58 ; 3:40 ; 0:21 ; 2:50 ; 0:04 ; 4:55 ; 0:25 ;100.0;33.0;69.0;53.0;10.0;84.0;4.0;99.0;27.0
107;Overige hoofdarbeid;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
108;Kleine zelfstandigen, zelfst. agrariërs;Mannen en vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
109;Kleine zelfstandigen, zelfst. agrariërs;Mannen en vrouwen;1999; 24:00;9:48 ;0:27 ; 0:53 ; 5:27 ; 0:10 ; 2:03 ; 0:06 ; 4:37 ; 0:30 ;100.0;27.0;46.0;71.0;4.0;60.0;4.0;94.0;27.0
110;Kleine zelfstandigen, zelfst. agrariërs;Mannen en vrouwen;2001; 24:00;9:39 ;0:38 ; 0:58 ; 5:47 ; 0:07 ; 1:51 ; 0:08 ; 4:31 ; 0:21 ;100.0;30.0;54.0;67.0;5.0;54.0;5.0;96.0;23.0
111;Kleine zelfstandigen, zelfst. agrariërs;Mannen en vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
112;Kleine zelfstandigen, zelfst. agrariërs;Mannen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
113;Kleine zelfstandigen, zelfst. agrariërs;Mannen;1999; 24:00;9:31 ;0:24 ; 0:55 ; 6:15 ; 0:08 ; 1:32 ; 0:06 ; 4:43 ; 0:26 ;100.0;23.0;49.0;77.0;5.0;52.0;4.0;95.0;26.0
114;Kleine zelfstandigen, zelfst. agrariërs;Mannen;2001; 24:00;9:32 ;0:31 ; 1:03 ; 6:29 ; 0:05 ; 1:21 ; 0:05 ; 4:29 ; 0:24 ;100.0;25.0;56.0;72.0;3.0;44.0;3.0;96.0;23.0
115;Kleine zelfstandigen, zelfst. agrariërs;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
116;Kleine zelfstandigen, zelfst. agrariërs;Vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
117;Kleine zelfstandigen, zelfst. agrariërs;Vrouwen;1999; 24:00;10:29;0:35 ; 0:48 ; 3:30 ; 0:13 ; 3:17 ; 0:07 ; 4:22 ; 0:39 ;100.0;36.0;41.0;58.0;4.0;80.0;4.0;91.0;29.0
118;Kleine zelfstandigen, zelfst. agrariërs;Vrouwen;2001; 24:00;9:56 ;0:58 ; 0:46 ; 3:58 ; 0:12 ; 3:08 ; 0:15 ; 4:34 ; 0:13 ;100.0;44.0;48.0;55.0;9.0;81.0;9.0;96.0;23.0
119;Kleine zelfstandigen, zelfst. agrariërs;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
120;Supervisoren handarbeid, gesch. handarb.;Mannen en vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
121;Supervisoren handarbeid, gesch. handarb.;Mannen en vrouwen;1999; 24:00;9:26 ;0:27 ; 1:03 ; 4:59 ; 0:11 ; 2:00 ; 0:06 ; 5:16 ; 0:33 ;100.0;27.0;67.0;57.0;6.0;67.0;4.0;97.0;28.0
122;Supervisoren handarbeid, gesch. handarb.;Mannen en vrouwen;2001; 24:00;9:10 ;0:17 ; 1:10 ; 5:57 ; 0:17 ; 1:39 ; 0:06 ; 5:04 ; 0:19 ;100.0;21.0;77.0;68.0;7.0;68.0;5.0;98.0;23.0
123;Supervisoren handarbeid, gesch. handarb.;Mannen en vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
124;Supervisoren handarbeid, gesch. handarb.;Mannen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
125;Supervisoren handarbeid, gesch. handarb.;Mannen;1999; 24:00;9:23 ;0:27 ; 1:02 ; 4:59 ; 0:12 ; 1:56 ; 0:06 ; 5:21 ; 0:34 ;100.0;27.0;65.0;57.0;6.0;65.0;5.0;97.0;28.0
126;Supervisoren handarbeid, gesch. handarb.;Mannen;2001; 24:00;9:10 ;0:17 ; 1:11 ; 5:59 ; 0:18 ; 1:40 ; 0:06 ; 4:59 ; 0:20 ;100.0;20.0;78.0;68.0;7.0;69.0;5.0;98.0;23.0
127;Supervisoren handarbeid, gesch. handarb.;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
128;Supervisoren handarbeid, gesch. handarb.;Vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
129;Supervisoren handarbeid, gesch. handarb.;Vrouwen;1999; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
130;Supervisoren handarbeid, gesch. handarb.;Vrouwen;2001; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
131;Supervisoren handarbeid, gesch. handarb.;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
132;Half- en ongeschoolde handarbeid;Mannen en vrouwen;1997; 24:00;10:23;0:28 ; 0:46 ; 3:44 ; 0:16 ; 1:57 ; 0:05 ; 5:47 ; 0:36 ;100.0;24.0;65.0;53.0;8.0;68.0;2.0;98.0;29.0
133;Half- en ongeschoolde handarbeid;Mannen en vrouwen;1999; 24:00;9:48 ;0:26 ; 0:58 ; 4:39 ; 0:14 ; 2:01 ; 0:07 ; 5:16 ; 0:30 ;100.0;23.0;64.0;57.0;7.0;69.0;3.0;96.0;26.0
134;Half- en ongeschoolde handarbeid;Mannen en vrouwen;2001; 24:00;10:05;0:19 ; 0:56 ; 4:19 ; 0:16 ; 1:55 ; 0:08 ; 5:43 ; 0:19 ;100.0;19.0;65.0;55.0;6.0;68.0;4.0;98.0;23.0
135;Half- en ongeschoolde handarbeid;Mannen en vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
136;Half- en ongeschoolde handarbeid;Mannen;1997; 24:00;10:02;0:19 ; 0:50 ; 4:49 ; 0:21 ; 1:22 ; 0:08 ; 5:40 ; 0:29 ;100.0;17.0;69.0;61.0;10.0;56.0;4.0;98.0;28.0
137;Half- en ongeschoolde handarbeid;Mannen;1999; 24:00;9:45 ;0:25 ; 1:02 ; 5:03 ; 0:13 ; 1:37 ; 0:10 ; 5:17 ; 0:28 ;100.0;21.0;64.0;57.0;6.0;61.0;4.0;96.0;24.0
138;Half- en ongeschoolde handarbeid;Mannen;2001; 24:00;10:01;0:13 ; 1:00 ; 4:40 ; 0:17 ; 1:33 ; 0:09 ; 5:49 ; 0:18 ;100.0;16.0;66.0;55.0;6.0;62.0;4.0;97.0;22.0
139;Half- en ongeschoolde handarbeid;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
140;Half- en ongeschoolde handarbeid;Vrouwen;1997; 24:00;10:43;0:37 ; 0:42 ; 2:39 ; 0:11 ; 2:31 ; 0:01 ; 5:54 ; 0:42 ;100.0;30.0;60.0;45.0;5.0;80.0;1.0;97.0;30.0
141;Half- en ongeschoolde handarbeid;Vrouwen;1999; 24:00;9:58 ;0:28 ; 0:46 ; 3:32 ; 0:16 ; 3:08 ; 0:01 ; 5:14 ; 0:37 ;100.0;26.0;62.0;55.0;7.0;89.0;2.0;95.0;31.0
142;Half- en ongeschoolde handarbeid;Vrouwen;2001; 24:00;10:17;0:36 ; 0:45 ; 3:18 ; 0:15 ; 2:54 ; 0:07 ; 5:28 ; 0:21 ;100.0;28.0;60.0;53.0;7.0;83.0;2.0;99.0;27.0
143;Half- en ongeschoolde handarbeid;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
144;Werkloze beroepsbevolking;Mannen en vrouwen;1997; 24:00;11:05;0:47 ; 0:47 ; 0:37 ; 0:58 ; 2:00 ; 0:20 ; 6:52 ; 0:36 ;100.0;31.0;58.0;11.0;23.0;70.0;10.0;98.0;32.0
145;Werkloze beroepsbevolking;Mannen en vrouwen;1999; 24:00;10:31;0:47 ; 1:03 ; 0:24 ; 0:58 ; 3:05 ; 0:11 ; 6:11 ; 0:50 ;100.0;34.0;62.0;10.0;23.0;80.0;6.0;99.0;34.0
146;Werkloze beroepsbevolking;Mannen en vrouwen;2001; 24:00;10:38;0:37 ; 0:49 ; 0:15 ; 0:59 ; 3:00 ; 0:15 ; 6:56 ; 0:31 ;100.0;26.0;43.0;8.0;21.0;81.0;7.0;98.0;34.0
147;Werkloze beroepsbevolking;Mannen en vrouwen;2003; 24:00;10:19;0:31 ; 1:02 ; 0:25 ; 0:51 ; 3:05 ; 0:21 ; 6:45 ; 0:40 ;100.0;26.0;57.0;10.0;20.0;81.0;10.0;98.0;29.0
148;Werkloze beroepsbevolking;Mannen;1997; 24:00;10:43;0:13 ; 0:50 ; 0:53 ; 1:20 ; 1:29 ; 0:21 ; 7:29 ; 0:40 ;100.0;17.0;66.0;14.0;29.0;58.0;11.0;98.0;31.0
149;Werkloze beroepsbevolking;Mannen;1999; 24:00;10:38;0:28 ; 1:11 ; 0:27 ; 1:31 ; 1:55 ; 0:05 ; 6:53 ; 0:52 ;100.0;21.0;76.0;9.0;32.0;66.0;2.0;99.0;39.0
150;Werkloze beroepsbevolking;Mannen;2001; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
151;Werkloze beroepsbevolking;Mannen;2003; 24:00;10:11;0:15 ; 1:05 ; 0:16 ; 0:37 ; 2:45 ; 0:24 ; 7:45 ; 0:43 ;100.0;17.0;58.0;7.0;16.0;78.0;8.0;99.0;27.0
152;Werkloze beroepsbevolking;Vrouwen;1997; 24:00;11:26;1:20 ; 0:43 ; 0:21 ; 0:35 ; 2:31 ; 0:18 ; 6:14 ; 0:32 ;100.0;44.0;50.0;8.0;16.0;81.0;9.0;99.0;33.0
153;Werkloze beroepsbevolking;Vrouwen;1999; 24:00;10:26;1:00 ; 0:57 ; 0:22 ; 0:36 ; 3:54 ; 0:15 ; 5:42 ; 0:48 ;100.0;43.0;53.0;10.0;17.0;90.0;8.0;99.0;31.0
154;Werkloze beroepsbevolking;Vrouwen;2001; 24:00;10:39;0:38 ; 0:45 ; 0:16 ; 0:51 ; 3:28 ; 0:11 ; 6:37 ; 0:34 ;100.0;36.0;43.0;10.0;18.0;86.0;7.0;98.0;34.0
155;Werkloze beroepsbevolking;Vrouwen;2003; 24:00;10:26;0:44 ; 0:59 ; 0:34 ; 1:04 ; 3:22 ; 0:19 ; 5:55 ; 0:38 ;100.0;33.0;56.0;13.0;24.0;84.0;12.0;98.0;31.0
156;Onderwijsvolgend;Mannen en vrouwen;1997; 24:00;11:05;0:22 ; 0:58 ; 0:33 ; 3:17 ; 0:56 ; 0:07 ; 6:04 ; 0:38 ;100.0;16.0;71.0;14.0;60.0;50.0;4.0;99.0;32.0
157;Onderwijsvolgend;Mannen en vrouwen;1999; 24:00;10:58;0:20 ; 1:04 ; 0:39 ; 3:03 ; 1:18 ; 0:07 ; 5:56 ; 0:36 ;100.0;15.0;67.0;14.0;56.0;58.0;5.0;97.0;32.0
158;Onderwijsvolgend;Mannen en vrouwen;2001; 24:00;10:29;0:11 ; 1:06 ; 1:04 ; 2:53 ; 1:34 ; 0:13 ; 6:10 ; 0:22 ;100.0;11.0;70.0;20.0;54.0;61.0;7.0;98.0;25.0
159;Onderwijsvolgend;Mannen en vrouwen;2003; 24:00;10:43;0:11 ; 1:15 ; 0:46 ; 2:45 ; 1:19 ; 0:05 ; 6:30 ; 0:26 ;100.0;9.0;73.0;17.0;52.0;59.0;3.0;98.0;24.0
160;Onderwijsvolgend;Mannen;1997; 24:00;10:54;0:23 ; 0:56 ; 0:36 ; 3:23 ; 0:36 ; 0:06 ; 6:29 ; 0:36 ;100.0;15.0;70.0;14.0;61.0;39.0;4.0;98.0;29.0
161;Onderwijsvolgend;Mannen;1999; 24:00;10:50;0:12 ; 1:01 ; 0:38 ; 3:24 ; 0:48 ; 0:07 ; 6:24 ; 0:37 ;100.0;10.0;67.0;14.0;60.0;46.0;3.0;98.0;30.0
162;Onderwijsvolgend;Mannen;2001; 24:00;10:18;0:02 ; 1:09 ; 1:06 ; 2:48 ; 1:04 ; 0:16 ; 6:49 ; 0:28 ;100.0;3.0;67.0;21.0;53.0;53.0;7.0;98.0;25.0
163;Onderwijsvolgend;Mannen;2003; 24:00;10:13;0:03 ; 1:16 ; 0:53 ; 2:58 ; 0:42 ; 0:05 ; 7:24 ; 0:26 ;100.0;4.0;76.0;17.0;53.0;44.0;2.0;98.0;23.0
164;Onderwijsvolgend;Vrouwen;1997; 24:00;11:16;0:20 ; 1:00 ; 0:30 ; 3:11 ; 1:16 ; 0:07 ; 5:39 ; 0:40 ;100.0;18.0;72.0;13.0;59.0;62.0;5.0;99.0;35.0
165;Onderwijsvolgend;Vrouwen;1999; 24:00;11:05;0:26 ; 1:07 ; 0:39 ; 2:46 ; 1:44 ; 0:07 ; 5:32 ; 0:35 ;100.0;19.0;67.0;14.0;53.0;68.0;6.0;97.0;34.0
166;Onderwijsvolgend;Vrouwen;2001; 24:00;10:37;0:18 ; 1:04 ; 1:02 ; 2:57 ; 1:56 ; 0:10 ; 5:40 ; 0:17 ;100.0;16.0;72.0;19.0;55.0;68.0;7.0;98.0;25.0
167;Onderwijsvolgend;Vrouwen;2003; 24:00;11:09;0:18 ; 1:15 ; 0:39 ; 2:34 ; 1:52 ; 0:04 ; 5:41 ; 0:27 ;100.0;14.0;71.0;16.0;52.0;73.0;4.0;97.0;24.0
168;Arbeidsongeschikt;Mannen en vrouwen;1997; 24:00;12:07;0:34 ; 0:36 ; 0:04 ; 0:01 ; 2:30 ; 0:14 ; 7:26 ; 0:31 ;100.0;26.0;37.0;3.0;1.0;80.0;7.0;98.0;24.0
169;Arbeidsongeschikt;Mannen en vrouwen;1999; 24:00;11:13;0:30 ; 0:33 ; 0:09 ; 0:04 ; 3:28 ; 0:09 ; 7:11 ; 0:43 ;100.0;21.0;41.0;3.0;3.0;85.0;5.0;97.0;34.0
170;Arbeidsongeschikt;Mannen en vrouwen;2001; 24:00;11:14;0:26 ; 0:33 ; 0:06 ; 0:06 ; 3:25 ; 0:18 ; 7:24 ; 0:30 ;100.0;18.0;39.0;3.0;5.0;83.0;9.0;100.0;28.0
171;Arbeidsongeschikt;Mannen en vrouwen;2003; 24:00;11:04;0:20 ; 0:36 ; 0:04 ; 0:02 ; 3:24 ; 0:24 ; 7:26 ; 0:40 ;100.0;16.0;43.0;3.0;3.0;90.0;11.0;100.0;25.0
172;Arbeidsongeschikt;Mannen;1997; 24:00;11:22;0:20 ; 0:30 ; 0:06 ; 0:01 ; 2:25 ; 0:15 ; 8:26 ; 0:34 ;100.0;20.0;34.0;3.0;1.0;76.0;7.0;99.0;27.0
173;Arbeidsongeschikt;Mannen;1999; 24:00;11:20;0:27 ; 0:37 ; 0:12 ; 0:07 ; 2:48 ; 0:08 ; 7:31 ; 0:50 ;100.0;17.0;40.0;3.0;4.0;76.0;6.0;98.0;36.0
174;Arbeidsongeschikt;Mannen;2001; 24:00;11:28;0:09 ; 0:32 ; 0:00 ; 0:03 ; 2:40 ; 0:29 ; 8:02 ; 0:36 ;100.0;7.0;31.0;1.0;2.0;69.0;13.0;100.0;29.0
175;Arbeidsongeschikt;Mannen;2003; 24:00;10:59;0:13 ; 0:38 ; 0:06 ; 0:02 ; 3:14 ; 0:38 ; 7:30 ; 0:39 ;100.0;13.0;41.0;4.0;2.0;86.0;18.0;100.0;27.0
176;Arbeidsongeschikt;Vrouwen;1997; 24:00;12:51;0:47 ; 0:42 ; 0:02 ; -    ; 2:34 ; 0:12 ; 6:26 ; 0:28 ;100.0;32.0;41.0;3.0;0.0;84.0;6.0;98.0;20.0
177;Arbeidsongeschikt;Vrouwen;1999; 24:00;11:05;0:33 ; 0:28 ; 0:05 ; 0:01 ; 4:17 ; 0:11 ; 6:46 ; 0:34 ;100.0;26.0;42.0;4.0;2.0;96.0;4.0;96.0;32.0
178;Arbeidsongeschikt;Vrouwen;2001; 24:00;11:01;0:40 ; 0:34 ; 0:10 ; 0:09 ; 4:04 ; 0:08 ; 6:50 ; 0:24 ;100.0;28.0;46.0;4.0;8.0;95.0;6.0;100.0;27.0
179;Arbeidsongeschikt;Vrouwen;2003; 24:00;11:10;0:29 ; 0:33 ; 0:02 ; 0:03 ; 3:36 ; 0:05 ; 7:21 ; 0:40 ;100.0;19.0;46.0;1.0;3.0;96.0;3.0;100.0;23.0
180;Gepensioneerd;Mannen en vrouwen;1997; 24:00;12:01;0:16 ; 0:30 ; 0:10 ; 0:03 ; 2:14 ; 0:15 ; 7:55 ; 0:38 ;100.0;15.0;37.0;4.0;3.0;76.0;10.0;99.0;33.0
181;Gepensioneerd;Mannen en vrouwen;1999; 24:00;11:04;0:16 ; 0:27 ; 0:07 ; 0:04 ; 3:25 ; 0:18 ; 7:38 ; 0:41 ;100.0;14.0;31.0;3.0;3.0;88.0;9.0;99.0;37.0
182;Gepensioneerd;Mannen en vrouwen;2001; 24:00;10:38;0:30 ; 0:47 ; 0:10 ; 0:00 ; 2:37 ; 1:03 ; 7:31 ; 0:44 ;100.0;22.0;42.0;7.0;1.0;83.0;22.0;100.0;30.0
183;Gepensioneerd;Mannen en vrouwen;2003; 24:00;10:22;0:26 ; 0:43 ; 0:10 ; 0:01 ; 3:11 ; 0:27 ; 8:11 ; 0:29 ;100.0;16.0;42.0;4.0;1.0;83.0;13.0;100.0;28.0
184;Gepensioneerd;Mannen;1997; 24:00;11:51;0:12 ; 0:33 ; 0:15 ; 0:04 ; 2:04 ; 0:20 ; 8:01 ; 0:41 ;100.0;15.0;38.0;5.0;4.0;69.0;13.0;98.0;31.0
185;Gepensioneerd;Mannen;1999; 24:00;10:47;0:11 ; 0:30 ; 0:10 ; 0:04 ; 3:01 ; 0:30 ; 7:59 ; 0:48 ;100.0;12.0;35.0;3.0;3.0;85.0;14.0;99.0;39.0
186;Gepensioneerd;Mannen;2001; 24:00;10:33;0:31 ; 0:46 ; 0:10 ; 0:00 ; 2:13 ; 1:11 ; 7:48 ; 0:47 ;100.0;26.0;38.0;5.0;2.0;77.0;27.0;100.0;30.0
187;Gepensioneerd;Mannen;2003; 24:00;10:14;0:18 ; 0:43 ; 0:13 ; 0:01 ; 3:14 ; 0:16 ; 8:24 ; 0:36 ;100.0;11.0;42.0;5.0;1.0;81.0;9.0;100.0;32.0
188;Gepensioneerd;Vrouwen;1997; 24:00;12:11;0:19 ; 0:27 ; 0:04 ; 0:02 ; 2:24 ; 0:10 ; 7:49 ; 0:34 ;100.0;15.0;36.0;2.0;2.0;82.0;6.0;99.0;35.0
189;Gepensioneerd;Vrouwen;1999; 24:00;11:18;0:20 ; 0:24 ; 0:04 ; 0:03 ; 3:45 ; 0:09 ; 7:22 ; 0:35 ;100.0;15.0;27.0;2.0;2.0;91.0;5.0;99.0;35.0
190;Gepensioneerd;Vrouwen;2001; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
191;Gepensioneerd;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
192;Verzorgt huishouden met minderjarigen;Mannen en vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
193;Verzorgt huishouden met minderjarigen;Mannen en vrouwen;1999; 24:00;10:12;1:54 ; 0:38 ; 0:23 ; 0:04 ; 4:50 ; 0:10 ; 5:14 ; 0:35 ;100.0;76.0;47.0;13.0;5.0;96.0;10.0;98.0;35.0
194;Verzorgt huishouden met minderjarigen;Mannen en vrouwen;2001; 24:00;10:23;2:04 ; 0:44 ; 0:25 ; 0:03 ; 4:32 ; 0:19 ; 4:58 ; 0:33 ;100.0;75.0;51.0;11.0;3.0;97.0;9.0;97.0;35.0
195;Verzorgt huishouden met minderjarigen;Mannen en vrouwen;2003; 24:00;10:21;1:50 ; 0:45 ; 0:20 ; 0:04 ; 4:38 ; 0:11 ; 5:26 ; 0:25 ;100.0;74.0;58.0;10.0;2.0;97.0;8.0;99.0;27.0
196;Verzorgt huishouden met minderjarigen;Mannen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
197;Verzorgt huishouden met minderjarigen;Mannen;1999; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
198;Verzorgt huishouden met minderjarigen;Mannen;2001; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
199;Verzorgt huishouden met minderjarigen;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
200;Verzorgt huishouden met minderjarigen;Vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
201;Verzorgt huishouden met minderjarigen;Vrouwen;1999; 24:00;10:15;1:55 ; 0:37 ; 0:22 ; 0:04 ; 4:51 ; 0:10 ; 5:12 ; 0:33 ;100.0;77.0;47.0;13.0;5.0;96.0;10.0;98.0;34.0
202;Verzorgt huishouden met minderjarigen;Vrouwen;2001; 24:00;10:23;2:05 ; 0:44 ; 0:24 ; 0:03 ; 4:34 ; 0:19 ; 4:57 ; 0:32 ;100.0;75.0;51.0;11.0;3.0;97.0;10.0;97.0;36.0
203;Verzorgt huishouden met minderjarigen;Vrouwen;2003; 24:00;10:22;1:51 ; 0:45 ; 0:21 ; 0:04 ; 4:38 ; 0:12 ; 5:23 ; 0:24 ;100.0;75.0;58.0;10.0;2.0;97.0;8.0;99.0;26.0
204;Verzorgt huishouden zonder minderjarigen;Mannen en vrouwen;1997; 24:00;11:13;0:27 ; 0:45 ; 0:08 ; 0:07 ; 2:56 ; 0:15 ; 7:21 ; 0:50 ;100.0;23.0;42.0;4.0;2.0;77.0;10.0;100.0;38.0
205;Verzorgt huishouden zonder minderjarigen;Mannen en vrouwen;1999; 24:00;10:30;0:29 ; 0:32 ; 0:07 ; 0:02 ; 4:30 ; 0:20 ; 6:52 ; 0:37 ;100.0;23.0;36.0;4.0;2.0;93.0;10.0;99.0;32.0
206;Verzorgt huishouden zonder minderjarigen;Mannen en vrouwen;2001; 24:00;10:40;0:27 ; 0:32 ; 0:15 ; 0:05 ; 4:28 ; 0:12 ; 6:44 ; 0:38 ;100.0;18.0;39.0;5.0;3.0;93.0;9.0;98.0;35.0
207;Verzorgt huishouden zonder minderjarigen;Mannen en vrouwen;2003; 24:00;10:34;0:21 ; 0:31 ; 0:14 ; 0:02 ; 4:03 ; 0:18 ; 7:28 ; 0:28 ;100.0;18.0;38.0;6.0;2.0;92.0;8.0;100.0;25.0
208;Verzorgt huishouden zonder minderjarigen;Mannen;1997; 24:00;10:45;0:11 ; 0:56 ; 0:08 ; 0:11 ; 2:42 ; 0:15 ; 7:50 ; 1:03 ;100.0;17.0;41.0;4.0;2.0;68.0;10.0;100.0;43.0
209;Verzorgt huishouden zonder minderjarigen;Mannen;1999; 24:00;10:13;0:06 ; 0:49 ; 0:01 ; 0:01 ; 4:31 ; 0:34 ; 7:13 ; 0:32 ;100.0;7.0;39.0;1.0;1.0;87.0;13.0;98.0;24.0
210;Verzorgt huishouden zonder minderjarigen;Mannen;2001; 24:00;10:25;0:27 ; 0:46 ; 0:09 ; 0:07 ; 2:54 ; 0:22 ; 8:19 ; 0:31 ;100.0;12.0;46.0;2.0;3.0;84.0;13.0;99.0;30.0
211;Verzorgt huishouden zonder minderjarigen;Mannen;2003; 24:00;10:01;0:06 ; 0:54 ; 0:48 ; 0:06 ; 3:06 ; 0:28 ; 8:07 ; 0:24 ;100.0;10.0;46.0;11.0;4.0;82.0;10.0;100.0;23.0
212;Verzorgt huishouden zonder minderjarigen;Vrouwen;1997; 24:00;11:40;0:42 ; 0:34 ; 0:08 ; 0:03 ; 3:10 ; 0:14 ; 6:51 ; 0:37 ;100.0;29.0;43.0;4.0;3.0;85.0;10.0;99.0;33.0
213;Verzorgt huishouden zonder minderjarigen;Vrouwen;1999; 24:00;10:33;0:33 ; 0:29 ; 0:08 ; 0:02 ; 4:30 ; 0:18 ; 6:49 ; 0:38 ;100.0;25.0;36.0;5.0;2.0;94.0;9.0;99.0;33.0
214;Verzorgt huishouden zonder minderjarigen;Vrouwen;2001; 24:00;10:43;0:27 ; 0:28 ; 0:16 ; 0:05 ; 4:51 ; 0:09 ; 6:20 ; 0:40 ;100.0;19.0;38.0;6.0;3.0;95.0;8.0;98.0;37.0
215;Verzorgt huishouden zonder minderjarigen;Vrouwen;2003; 24:00;10:40;0:24 ; 0:27 ; 0:08 ; 0:01 ; 4:14 ; 0:16 ; 7:21 ; 0:29 ;100.0;20.0;36.0;5.0;2.0;94.0;8.0;99.0;26.0
216;Wekelijks werkzaam voor 12-19 uur;Mannen en vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
217;Wekelijks werkzaam voor 12-19 uur;Mannen en vrouwen;1999; 24:00;10:14;0:53 ; 0:56 ; 2:15 ; 0:33 ; 3:04 ; 0:15 ; 5:17 ; 0:32 ;100.0;43.0;67.0;42.0;14.0;83.0;9.0;94.0;27.0
218;Wekelijks werkzaam voor 12-19 uur;Mannen en vrouwen;2001; 24:00;10:09;0:50 ; 0:56 ; 2:33 ; 0:52 ; 2:46 ; 0:07 ; 5:23 ; 0:24 ;100.0;40.0;66.0;45.0;18.0;77.0;5.0;99.0;25.0
219;Wekelijks werkzaam voor 12-19 uur;Mannen en vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
220;Wekelijks werkzaam voor 12-19 uur;Mannen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
221;Wekelijks werkzaam voor 12-19 uur;Mannen;1999; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
