ID;BatenLastenSaldo;RegioS;Perioden;TotaalFunctiesIn1000Euro_1;AlgemeenBestuur_2;OpenbareOrdeEnVeiligheid_3;TotaalVerkeerVervoerEnWaterstaat_4;WegenEnVerkeer_5;OpenbaarVervoer_6;Parkeren_7;HavensLuchtvaartEnWaterstaat_8;EconomischeZaken_9;TotaalOnderwijs_10;Huisvesting_11;Overig_12;TotaalCultuurEnRecreatie_13;RecreatieEnNatuur_14;Sport_15;KunstBibliothekenEnOverig_16;TotaalSocVoorzEnMaatschDnstverl_17;Inkomensvoorzieningen_18;Werkgelegenheid_19;TotaalJeugdEnWMO_20;Jeugd_21;WMO_22;Onverdeeld_23;VreemdelingenTehuizenEnKinderopvang_24;TotaalVolksgezondheidEnMilieu_25;Volksgezondheid_26;AfvalverwijderingEnVerwerking_27;Riolering_28;Overig_29;TotaalRuimtelijkeOrdEnVolkshuisv_30;Bouwgrondexploitatie_31;Overig_32;TotaalFinancieringEnAlgDekkingsmid_33;UitkeringenGemeentefonds_34;OnroerendeZaakbelasting_35;GeldleningenEnUitzettingen_36;OverigeBatenEnLasten_37;TotaalMutatieReserves_38;ResultaatVanDeRekening_39;ToevoegingOnttrekkingReserves_40;TotaalFunctiesInEuroInwoner_41;AlgemeenBestuur_42;OpenbareOrdeEnVeiligheid_43;TotaalVerkeerVervoerEnWaterstaat_44;WegenEnVerkeer_45;OpenbaarVervoer_46;Parkeren_47;HavensLuchtvaartEnWaterstaat_48;EconomischeZaken_49;TotaalOnderwijs_50;Huisvesting_51;Overig_52;TotaalCultuurEnRecreatie_53;RecreatieEnNatuur_54;Sport_55;KunstBibliothekenEnOverig_56;TotaalSocVoorzEnMaatschDnstverl_57;Inkomensvoorzieningen_58;Werkgelegenheid_59;TotaalJeugdEnWMO_60;Jeugd_61;WMO_62;Onverdeeld_63;VreemdelingenTehuizenEnKinderopvang_64;TotaalVolksgezondheidEnMilieu_65;Volksgezondheid_66;AfvalverwijderingEnVerwerking_67;Riolering_68;Overig_69;TotaalRuimtelijkeOrdEnVolkshuisv_70;Bouwgrondexploitatie_71;Overig_72;TotaalFinancieringEnAlgDekkingsmid_73;UitkeringenGemeentefonds_74;OnroerendeZaakbelasting_75;GeldleningenEnUitzettingen_76;OverigeBatenEnLasten_77;TotaalMutatieReserves_78;ResultaatVanDeRekening_79;ToevoegingOnttrekkingReserves_80
438;Baten;Bergambacht;2014;17662.0;314.0;3.0;86.0;51.0;35.0;0.0;0.0;4.0;19.0;7.0;12.0;161.0;25.0;94.0;42.0;1537.0;811.0;533.0;190.0;0.0;190.0;;3.0;2285.0;0.0;1069.0;1103.0;113.0;994.0;0.0;994.0;11616.0;8661.0;2288.0;533.0;134.0;643.0;0.0;643.0;1772.0;32.0;0.0;9.0;5.0;4.0;0.0;0.0;0.0;2.0;1.0;1.0;16.0;3.0;9.0;4.0;154.0;81.0;53.0;19.0;0.0;19.0;;0.0;229.0;0.0;107.0;111.0;11.0;100.0;0.0;100.0;1166.0;869.0;230.0;53.0;13.0;65.0;0.0;65.0
439;Baten;Bergambacht;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;Baten;Bergeijk;2005;26021.0;365.0;8.0;31.0;31.0;0.0;0.0;0.0;797.0;119.0;0.0;119.0;326.0;150.0;92.0;84.0;2915.0;2133.0;340.0;223.0;90.0;133.0;0.0;219.0;2917.0;242.0;1568.0;1085.0;22.0;1521.0;997.0;524.0;15229.0;9303.0;3172.0;1760.0;994.0;1924.0;782.0;1142.0;1440.0;23.0;0.0;2.0;2.0;0.0;0.0;0.0;44.0;7.0;0.0;7.0;18.0;8.0;5.0;5.0;161.0;118.0;19.0;12.0;5.0;7.0;0.0;12.0;161.0;13.0;87.0;60.0;1.0;84.0;55.0;29.0;843.0;515.0;176.0;97.0;55.0;106.0;43.0;63.0
441;Baten;Bergeijk;2006;26204.0;667.0;9.0;31.0;31.0;0.0;0.0;0.0;789.0;87.0;0.0;87.0;332.0;153.0;92.0;87.0;2696.0;2015.0;326.0;223.0;89.0;134.0;0.0;132.0;2846.0;246.0;1411.0;1139.0;50.0;2272.0;1379.0;893.0;15054.0;10097.0;2287.0;1888.0;782.0;1421.0;0.0;1421.0;1450.0;37.0;0.0;2.0;2.0;0.0;0.0;0.0;44.0;5.0;0.0;5.0;18.0;8.0;5.0;5.0;149.0;112.0;18.0;12.0;5.0;7.0;0.0;7.0;157.0;14.0;78.0;63.0;3.0;126.0;76.0;49.0;833.0;559.0;127.0;104.0;43.0;79.0;0.0;79.0
442;Baten;Bergeijk;2007;32434.0;238.0;5.0;173.0;173.0;0.0;0.0;0.0;740.0;0.0;0.0;0.0;336.0;145.0;90.0;101.0;2471.0;1944.0;202.0;211.0;93.0;118.0;0.0;114.0;2938.0;248.0;1452.0;1192.0;46.0;8267.0;7278.0;989.0;16091.0;11331.0;2237.0;1475.0;1048.0;1175.0;0.0;1175.0;1794.0;13.0;0.0;10.0;10.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;19.0;8.0;5.0;6.0;137.0;108.0;11.0;12.0;5.0;7.0;0.0;6.0;163.0;14.0;80.0;66.0;3.0;457.0;403.0;55.0;890.0;627.0;124.0;82.0;58.0;65.0;0.0;65.0
443;Baten;Bergeijk;2008;47071.0;186.0;0.0;143.0;143.0;0.0;0.0;0.0;826.0;0.0;0.0;0.0;323.0;145.0;90.0;88.0;5101.0;1766.0;3010.0;211.0;93.0;118.0;0.0;114.0;2907.0;248.0;1382.0;1237.0;40.0;17272.0;16313.0;959.0;17921.0;12216.0;2580.0;1915.0;1210.0;2392.0;6.0;2386.0;2605.0;10.0;0.0;8.0;8.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;18.0;8.0;5.0;5.0;282.0;98.0;167.0;12.0;5.0;7.0;0.0;6.0;161.0;14.0;76.0;68.0;2.0;956.0;903.0;53.0;992.0;676.0;143.0;106.0;67.0;132.0;0.0;132.0
444;Baten;Bergeijk;2009;45304.0;207.0;13.0;337.0;337.0;0.0;0.0;0.0;888.0;0.0;0.0;0.0;282.0;145.0;57.0;80.0;5420.0;1875.0;3151.0;292.0;95.0;197.0;0.0;102.0;2770.0;205.0;1313.0;1240.0;12.0;16293.0;15186.0;1107.0;18000.0;13113.0;2797.0;1163.0;927.0;1094.0;0.0;1094.0;2505.0;11.0;1.0;19.0;19.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;16.0;8.0;3.0;4.0;300.0;104.0;174.0;16.0;5.0;11.0;0.0;6.0;153.0;11.0;73.0;69.0;1.0;901.0;840.0;61.0;995.0;725.0;155.0;64.0;51.0;60.0;0.0;60.0
445;Baten;Bergeijk;2010;56062.0;302.0;13.0;1068.0;1068.0;0.0;0.0;0.0;876.0;0.0;0.0;0.0;457.0;145.0;57.0;255.0;6007.0;1866.0;3478.0;607.0;265.0;342.0;0.0;56.0;2979.0;214.0;1377.0;1366.0;22.0;23865.0;22711.0;1154.0;18784.0;13667.0;2910.0;1160.0;1047.0;1711.0;0.0;1711.0;3104.0;17.0;1.0;59.0;59.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;25.0;8.0;3.0;14.0;333.0;103.0;193.0;34.0;15.0;19.0;0.0;3.0;165.0;12.0;76.0;76.0;1.0;1321.0;1257.0;64.0;1040.0;757.0;161.0;64.0;58.0;95.0;0.0;95.0
446;Baten;Bergeijk;2011;43260.0;317.0;15.0;2115.0;2115.0;0.0;0.0;0.0;884.0;0.0;0.0;0.0;520.0;142.0;57.0;321.0;6185.0;1749.0;3725.0;660.0;296.0;364.0;0.0;51.0;3294.0;243.0;1377.0;1354.0;320.0;9838.0;8884.0;954.0;18840.0;13185.0;2958.0;1907.0;790.0;1252.0;361.0;891.0;2394.0;18.0;1.0;117.0;117.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;29.0;8.0;3.0;18.0;342.0;97.0;206.0;37.0;16.0;20.0;0.0;3.0;182.0;13.0;76.0;75.0;18.0;544.0;492.0;53.0;1042.0;730.0;164.0;106.0;44.0;69.0;20.0;49.0
447;Baten;Bergeijk;2012;49702.0;1453.0;27.0;109.0;109.0;0.0;0.0;0.0;1420.0;0.0;0.0;0.0;519.0;76.0;180.0;263.0;5859.0;1866.0;3599.0;312.0;29.0;283.0;0.0;82.0;3062.0;334.0;1131.0;1451.0;146.0;16004.0;14899.0;1105.0;19919.0;13654.0;3018.0;1607.0;1640.0;1330.0;0.0;1330.0;2743.0;80.0;1.0;6.0;6.0;0.0;0.0;0.0;78.0;0.0;0.0;0.0;29.0;4.0;10.0;15.0;323.0;103.0;199.0;17.0;2.0;16.0;0.0;5.0;169.0;18.0;62.0;80.0;8.0;883.0;822.0;61.0;1099.0;753.0;167.0;89.0;90.0;73.0;0.0;73.0
448;Baten;Bergeijk;2013;49593.0;298.0;13.0;93.0;93.0;0.0;0.0;0.0;1154.0;19.0;19.0;0.0;575.0;251.0;180.0;144.0;5923.0;2135.0;3437.0;335.0;29.0;306.0;0.0;16.0;2738.0;5.0;1108.0;1526.0;99.0;19187.0;18273.0;914.0;19176.0;13413.0;3176.0;1026.0;1561.0;417.0;5.0;412.0;2726.0;16.0;1.0;5.0;5.0;0.0;0.0;0.0;63.0;1.0;1.0;0.0;32.0;14.0;10.0;8.0;326.0;117.0;189.0;18.0;2.0;17.0;0.0;1.0;151.0;0.0;61.0;84.0;5.0;1055.0;1005.0;50.0;1054.0;737.0;175.0;56.0;86.0;23.0;0.0;23.0
449;Baten;Bergeijk;2014;47449.0;324.0;0.0;18.0;18.0;0.0;0.0;0.0;1689.0;10.0;10.0;0.0;403.0;175.0;164.0;64.0;6146.0;2166.0;3414.0;538.0;132.0;406.0;;28.0;2639.0;47.0;1108.0;1470.0;14.0;15868.0;15112.0;756.0;20126.0;14317.0;3266.0;1039.0;1504.0;226.0;7.0;219.0;2600.0;18.0;0.0;1.0;1.0;0.0;0.0;0.0;93.0;1.0;1.0;0.0;22.0;10.0;9.0;4.0;337.0;119.0;187.0;29.0;7.0;22.0;;2.0;145.0;3.0;61.0;81.0;1.0;870.0;828.0;41.0;1103.0;785.0;179.0;57.0;82.0;12.0;0.0;12.0
450;Baten;Bergeijk;2015;46583.0;805.0;0.0;918.0;918.0;0.0;0.0;0.0;1651.0;105.0;105.0;0.0;414.0;182.0;207.0;25.0;3290.0;2463.0;303.0;501.0;0.0;360.0;141.0;23.0;2606.0;0.0;1054.0;1538.0;14.0;9165.0;8544.0;621.0;26738.0;20868.0;3375.0;833.0;1662.0;891.0;0.0;891.0;2558.0;44.0;0.0;50.0;50.0;0.0;0.0;0.0;91.0;6.0;6.0;0.0;23.0;10.0;11.0;1.0;181.0;135.0;17.0;28.0;0.0;20.0;8.0;1.0;143.0;0.0;58.0;84.0;1.0;503.0;469.0;34.0;1468.0;1146.0;185.0;46.0;91.0;49.0;0.0;49.0
451;Baten;Bergen (L.);2005;18928.0;396.0;97.0;7.0;7.0;0.0;0.0;0.0;586.0;106.0;4.0;102.0;419.0;204.0;120.0;95.0;2207.0;1886.0;204.0;117.0;116.0;1.0;0.0;0.0;2632.0;200.0;1445.0;963.0;24.0;554.0;140.0;414.0;11417.0;7751.0;2138.0;151.0;1377.0;772.0;0.0;772.0;1395.0;12.0;7.0;1.0;1.0;0.0;0.0;0.0;43.0;8.0;0.0;8.0;31.0;15.0;9.0;7.0;163.0;139.0;15.0;9.0;9.0;0.0;0.0;0.0;194.0;15.0;107.0;71.0;2.0;41.0;10.0;31.0;842.0;571.0;158.0;11.0;102.0;57.0;0.0;57.0
452;Baten;Bergen (L.);2006;19970.0;135.0;92.0;7.0;7.0;0.0;0.0;0.0;581.0;55.0;4.0;51.0;396.0;204.0;97.0;95.0;2350.0;1981.0;252.0;117.0;116.0;1.0;0.0;0.0;2639.0;203.0;1439.0;973.0;24.0;558.0;158.0;400.0;11868.0;9026.0;1383.0;1025.0;434.0;1289.0;0.0;1289.0;1468.0;10.0;7.0;1.0;1.0;0.0;0.0;0.0;43.0;4.0;0.0;4.0;29.0;15.0;7.0;7.0;173.0;146.0;19.0;9.0;9.0;0.0;0.0;0.0;194.0;15.0;106.0;72.0;2.0;41.0;12.0;29.0;872.0;663.0;102.0;75.0;32.0;95.0;0.0;95.0
453;Baten;Bergen (L.);2007;21629.0;136.0;80.0;3.0;3.0;0.0;0.0;0.0;621.0;55.0;4.0;51.0;386.0;196.0;92.0;98.0;2506.0;1981.0;245.0;280.0;161.0;119.0;0.0;0.0;2605.0;206.0;1406.0;975.0;18.0;508.0;158.0;350.0;12840.0;9860.0;1430.0;1082.0;468.0;1889.0;0.0;1889.0;1598.0;10.0;6.0;0.0;0.0;0.0;0.0;0.0;46.0;4.0;0.0;4.0;29.0;14.0;7.0;7.0;185.0;146.0;18.0;21.0;12.0;9.0;0.0;0.0;192.0;15.0;104.0;72.0;1.0;38.0;12.0;26.0;949.0;728.0;106.0;80.0;35.0;140.0;0.0;140.0
454;Baten;Bergen (L.);2008;21198.0;148.0;84.0;4.0;4.0;0.0;0.0;0.0;719.0;35.0;4.0;31.0;383.0;188.0;91.0;104.0;2210.0;1685.0;228.0;297.0;160.0;137.0;0.0;0.0;2581.0;211.0;1314.0;1033.0;23.0;551.0;158.0;393.0;13644.0;10554.0;1466.0;1140.0;484.0;839.0;0.0;839.0;1570.0;11.0;6.0;0.0;0.0;0.0;0.0;0.0;53.0;3.0;0.0;2.0;28.0;14.0;7.0;8.0;164.0;125.0;17.0;22.0;12.0;10.0;0.0;0.0;191.0;16.0;97.0;77.0;2.0;41.0;12.0;29.0;1011.0;782.0;109.0;84.0;36.0;62.0;0.0;62.0
455;Baten;Bergen (L.);2009;27544.0;184.0;72.0;4.0;4.0;0.0;0.0;0.0;866.0;55.0;4.0;51.0;375.0;187.0;90.0;98.0;5100.0;1629.0;3093.0;325.0;115.0;210.0;0.0;53.0;2465.0;146.0;1253.0;1043.0;23.0;579.0;188.0;391.0;14896.0;11941.0;1495.0;1029.0;431.0;2948.0;0.0;2948.0;2055.0;14.0;5.0;0.0;0.0;0.0;0.0;0.0;65.0;4.0;0.0;4.0;28.0;14.0;7.0;7.0;380.0;122.0;231.0;24.0;9.0;16.0;0.0;4.0;184.0;11.0;93.0;78.0;2.0;43.0;14.0;29.0;1111.0;891.0;112.0;77.0;32.0;220.0;0.0;220.0
456;Baten;Bergen (L.);2010;26576.0;184.0;74.0;4.0;4.0;0.0;0.0;0.0;905.0;55.0;4.0;51.0;358.0;171.0;88.0;99.0;5500.0;2013.0;3139.0;347.0;114.0;233.0;0.0;1.0;2593.0;146.0;1386.0;1038.0;23.0;517.0;125.0;392.0;15154.0;11945.0;1541.0;1220.0;448.0;1232.0;0.0;1232.0;1986.0;14.0;6.0;0.0;0.0;0.0;0.0;0.0;68.0;4.0;0.0;4.0;27.0;13.0;7.0;7.0;411.0;150.0;235.0;26.0;9.0;17.0;0.0;0.0;194.0;11.0;104.0;78.0;2.0;39.0;9.0;29.0;1132.0;892.0;115.0;91.0;33.0;92.0;0.0;92.0
457;Baten;Bergen (L.);2011;26429.0;184.0;52.0;6.0;6.0;0.0;0.0;0.0;628.0;72.0;21.0;51.0;339.0;171.0;71.0;97.0;5858.0;2008.0;3417.0;433.0;115.0;318.0;0.0;0.0;2528.0;146.0;1310.0;1049.0;23.0;491.0;100.0;391.0;15271.0;11556.0;1659.0;1620.0;436.0;1000.0;0.0;1000.0;1980.0;14.0;4.0;0.0;0.0;0.0;0.0;0.0;47.0;5.0;2.0;4.0;25.0;13.0;5.0;7.0;439.0;150.0;256.0;32.0;9.0;24.0;0.0;0.0;189.0;11.0;98.0;79.0;2.0;37.0;7.0;29.0;1144.0;866.0;124.0;121.0;33.0;75.0;0.0;75.0
458;Baten;Bergen (L.);2012;26042.0;185.0;53.0;7.0;7.0;0.0;0.0;0.0;578.0;67.0;16.0;51.0;317.0;151.0;71.0;95.0;5605.0;1887.0;3364.0;354.0;115.0;239.0;0.0;0.0;2418.0;0.0;1335.0;1060.0;23.0;469.0;100.0;369.0;15525.0;12019.0;1659.0;1410.0;437.0;818.0;0.0;818.0;1958.0;14.0;4.0;1.0;1.0;0.0;0.0;0.0;43.0;5.0;1.0;4.0;24.0;11.0;5.0;7.0;422.0;142.0;253.0;27.0;9.0;18.0;0.0;0.0;182.0;0.0;100.0;80.0;2.0;35.0;8.0;28.0;1168.0;904.0;125.0;106.0;33.0;62.0;0.0;62.0
459;Baten;Bergen (L.);2013;24965.0;210.0;1.0;7.0;7.0;0.0;0.0;0.0;606.0;67.0;16.0;51.0;264.0;151.0;69.0;44.0;5245.0;1868.0;2998.0;379.0;115.0;264.0;0.0;0.0;2364.0;0.0;1270.0;1071.0;23.0;350.0;75.0;275.0;15195.0;11662.0;1741.0;1358.0;434.0;656.0;0.0;656.0;1880.0;16.0;0.0;1.0;1.0;0.0;0.0;0.0;46.0;5.0;1.0;4.0;20.0;11.0;5.0;3.0;395.0;141.0;226.0;29.0;9.0;20.0;0.0;0.0;178.0;0.0;96.0;81.0;2.0;26.0;6.0;21.0;1144.0;878.0;131.0;102.0;33.0;49.0;0.0;49.0
460;Baten;Bergen (L.);2014;25983.0;210.0;1.0;7.0;7.0;0.0;0.0;0.0;608.0;69.0;18.0;51.0;355.0;246.0;65.0;44.0;5910.0;2124.0;3409.0;377.0;115.0;262.0;;0.0;2379.0;0.0;1274.0;1082.0;23.0;350.0;75.0;275.0;15491.0;12092.0;1827.0;1163.0;409.0;603.0;0.0;603.0;1963.0;16.0;0.0;1.0;1.0;0.0;0.0;0.0;46.0;5.0;1.0;4.0;27.0;19.0;5.0;3.0;446.0;160.0;258.0;28.0;9.0;20.0;;0.0;180.0;0.0;96.0;82.0;2.0;26.0;6.0;21.0;1170.0;914.0;138.0;88.0;31.0;46.0;0.0;46.0
461;Baten;Bergen (L.);2015;29289.0;195.0;1.0;8.0;8.0;0.0;0.0;0.0;593.0;51.0;0.0;51.0;352.0;245.0;63.0;44.0;3051.0;2669.0;0.0;382.0;0.0;267.0;115.0;0.0;2377.0;0.0;1217.0;1142.0;18.0;350.0;75.0;275.0;21737.0;18168.0;2042.0;1095.0;432.0;574.0;0.0;574.0;2227.0;15.0;0.0;1.0;1.0;0.0;0.0;0.0;45.0;4.0;0.0;4.0;27.0;19.0;5.0;3.0;232.0;203.0;0.0;29.0;0.0;20.0;9.0;0.0;181.0;0.0;93.0;87.0;1.0;27.0;6.0;21.0;1653.0;1381.0;155.0;83.0;33.0;44.0;0.0;44.0
462;Baten;Bergen (NH.);2005;50818.0;921.0;31.0;2115.0;5.0;0.0;2110.0;0.0;262.0;139.0;31.0;108.0;1101.0;550.0;343.0;208.0;7206.0;4976.0;1722.0;262.0;96.0;166.0;0.0;246.0;6041.0;323.0;3676.0;2041.0;1.0;2709.0;61.0;2648.0;29442.0;15082.0;7588.0;441.0;6331.0;1376.0;372.0;1004.0;1598.0;14.0;1.0;67.0;0.0;0.0;66.0;0.0;8.0;4.0;1.0;3.0;35.0;17.0;11.0;7.0;227.0;156.0;54.0;8.0;3.0;5.0;0.0;8.0;190.0;10.0;116.0;64.0;0.0;85.0;2.0;83.0;926.0;474.0;239.0;14.0;199.0;43.0;12.0;32.0
463;Baten;Bergen (NH.);2006;49784.0;404.0;28.0;2351.0;5.0;0.0;2346.0;0.0;246.0;128.0;45.0;83.0;1090.0;542.0;356.0;192.0;6939.0;4712.0;1645.0;248.0;83.0;165.0;0.0;334.0;7143.0;321.0;4015.0;2432.0;375.0;2694.0;118.0;2576.0;28325.0;18035.0;5541.0;441.0;4308.0;436.0;0.0;436.0;1579.0;13.0;1.0;75.0;0.0;0.0;74.0;0.0;8.0;4.0;1.0;3.0;35.0;17.0;11.0;6.0;220.0;149.0;52.0;8.0;3.0;5.0;0.0;11.0;227.0;10.0;127.0;77.0;12.0;85.0;4.0;82.0;899.0;572.0;176.0;14.0;137.0;14.0;0.0;14.0
464;Baten;Bergen (NH.);2007;54337.0;409.0;28.0;2803.0;365.0;0.0;2438.0;0.0;246.0;77.0;45.0;32.0;1059.0;542.0;342.0;175.0;6207.0;3889.0;1609.0;604.0;82.0;522.0;0.0;105.0;7799.0;334.0;4134.0;2947.0;384.0;2598.0;23.0;2575.0;31810.0;20597.0;6463.0;1325.0;3425.0;1301.0;0.0;1301.0;1737.0;13.0;1.0;90.0;12.0;0.0;78.0;0.0;8.0;3.0;1.0;1.0;34.0;17.0;11.0;6.0;199.0;124.0;51.0;19.0;3.0;17.0;0.0;3.0;249.0;11.0;132.0;94.0;12.0;83.0;1.0;82.0;1017.0;659.0;207.0;42.0;109.0;42.0;0.0;42.0
465;Baten;Bergen (NH.);2008;54957.0;466.0;18.0;2986.0;5.0;0.0;2981.0;0.0;246.0;66.0;27.0;39.0;1242.0;530.0;328.0;384.0;5748.0;3360.0;1429.0;735.0;74.0;661.0;0.0;224.0;8319.0;334.0;4342.0;3251.0;392.0;2297.0;244.0;2053.0;32933.0;22574.0;6590.0;915.0;2854.0;636.0;-160.0;796.0;1760.0;15.0;1.0;96.0;0.0;0.0;95.0;0.0;8.0;2.0;1.0;1.0;40.0;17.0;11.0;12.0;184.0;108.0;46.0;24.0;2.0;21.0;0.0;7.0;266.0;11.0;139.0;104.0;13.0;74.0;8.0;66.0;1055.0;723.0;211.0;29.0;91.0;20.0;-5.0;25.0
466;Baten;Bergen (NH.);2009;62768.0;638.0;21.0;3126.0;21.0;0.0;3105.0;0.0;203.0;65.0;27.0;38.0;1004.0;486.0;334.0;184.0;7324.0;3360.0;3002.0;736.0;91.0;645.0;0.0;226.0;9099.0;465.0;4216.0;4018.0;400.0;5553.0;3510.0;2043.0;36071.0;25015.0;6711.0;1411.0;2934.0;-336.0;-728.0;392.0;2012.0;20.0;1.0;100.0;1.0;0.0;100.0;0.0;7.0;2.0;1.0;1.0;32.0;16.0;11.0;6.0;235.0;108.0;96.0;24.0;3.0;21.0;0.0;7.0;292.0;15.0;135.0;129.0;13.0;178.0;113.0;65.0;1156.0;802.0;215.0;45.0;94.0;-11.0;-23.0;13.0
467;Baten;Bergen (NH.);2010;65911.0;628.0;20.0;3275.0;5.0;0.0;3270.0;0.0;218.0;540.0;227.0;313.0;1052.0;544.0;332.0;176.0;6736.0;3057.0;2871.0;709.0;90.0;619.0;0.0;99.0;9151.0;504.0;4265.0;3930.0;452.0;6304.0;4375.0;1929.0;36961.0;24983.0;6984.0;1987.0;3007.0;1026.0;0.0;1026.0;2127.0;20.0;1.0;106.0;0.0;0.0;106.0;0.0;7.0;17.0;7.0;10.0;34.0;18.0;11.0;6.0;217.0;99.0;93.0;23.0;3.0;20.0;0.0;3.0;295.0;16.0;138.0;127.0;15.0;203.0;141.0;62.0;1193.0;806.0;225.0;64.0;97.0;33.0;0.0;33.0
468;Baten;Bergen (NH.);2011;68602.0;629.0;19.0;3399.0;5.0;0.0;3394.0;0.0;215.0;283.0;234.0;49.0;1031.0;517.0;338.0;176.0;7238.0;3194.0;3013.0;940.0;88.0;852.0;0.0;91.0;10138.0;329.0;4300.0;5081.0;428.0;5393.0;3475.0;1918.0;40055.0;24832.0;7290.0;5086.0;2847.0;202.0;0.0;202.0;2222.0;20.0;1.0;110.0;0.0;0.0;110.0;0.0;7.0;9.0;8.0;2.0;33.0;17.0;11.0;6.0;234.0;103.0;98.0;30.0;3.0;28.0;0.0;3.0;328.0;11.0;139.0;165.0;14.0;175.0;113.0;62.0;1298.0;804.0;236.0;165.0;92.0;7.0;0.0;7.0
469;Baten;Bergen (NH.);2012;69882.0;790.0;232.0;3449.0;5.0;0.0;3444.0;0.0;208.0;254.0;234.0;20.0;1076.0;539.0;335.0;202.0;6374.0;2973.0;2711.0;629.0;87.0;542.0;0.0;61.0;9809.0;0.0;4315.0;5070.0;424.0;2016.0;154.0;1862.0;36801.0;24194.0;7399.0;2069.0;3139.0;8873.0;0.0;8873.0;2277.0;26.0;8.0;112.0;0.0;0.0;112.0;0.0;7.0;8.0;8.0;1.0;35.0;18.0;11.0;7.0;208.0;97.0;88.0;20.0;3.0;18.0;0.0;2.0;320.0;0.0;141.0;165.0;14.0;66.0;5.0;61.0;1199.0;788.0;241.0;67.0;102.0;289.0;0.0;289.0
470;Baten;Bergen (NH.);2013;70275.0;741.0;23.0;5050.0;374.0;0.0;4603.0;73.0;250.0;247.0;234.0;13.0;1102.0;611.0;318.0;173.0;6185.0;3068.0;2286.0;755.0;114.0;641.0;0.0;76.0;10282.0;0.0;4533.0;5291.0;458.0;6885.0;5709.0;1176.0;39078.0;23255.0;7603.0;2991.0;5229.0;432.0;0.0;432.0;2317.0;24.0;1.0;167.0;12.0;0.0;152.0;2.0;8.0;8.0;8.0;0.0;36.0;20.0;10.0;6.0;204.0;101.0;75.0;25.0;4.0;21.0;0.0;3.0;339.0;0.0;149.0;174.0;15.0;227.0;188.0;39.0;1288.0;767.0;251.0;99.0;172.0;14.0;0.0;14.0
471;Baten;Bergen (NH.);2014;67800.0;691.0;13.0;4923.0;497.0;0.0;4283.0;143.0;237.0;240.0;234.0;6.0;1142.0;631.0;316.0;195.0;6584.0;3485.0;2178.0;865.0;85.0;780.0;;56.0;10756.0;0.0;4694.0;5641.0;421.0;3264.0;1506.0;1758.0;38406.0;24227.0;7917.0;415.0;5847.0;1544.0;0.0;1544.0;2255.0;23.0;0.0;164.0;17.0;0.0;142.0;5.0;8.0;8.0;8.0;0.0;38.0;21.0;11.0;6.0;219.0;116.0;72.0;29.0;3.0;26.0;;2.0;358.0;0.0;156.0;188.0;14.0;109.0;50.0;58.0;1277.0;806.0;263.0;14.0;194.0;51.0;0.0;51.0
472;Baten;Bergen (NH.);2015;74439.0;747.0;4.0;4163.0;5.0;0.0;4158.0;0.0;242.0;172.0;166.0;6.0;1071.0;553.0;322.0;196.0;4981.0;4024.0;43.0;858.0;0.0;764.0;94.0;56.0;10936.0;0.0;4673.0;5835.0;428.0;2152.0;1169.0;983.0;49259.0;29698.0;8222.0;4060.0;7279.0;712.0;0.0;712.0;2481.0;25.0;0.0;139.0;0.0;0.0;139.0;0.0;8.0;6.0;6.0;0.0;36.0;18.0;11.0;7.0;166.0;134.0;1.0;29.0;0.0;25.0;3.0;2.0;364.0;0.0;156.0;194.0;14.0;72.0;39.0;33.0;1641.0;990.0;274.0;135.0;243.0;24.0;0.0;24.0
473;Baten;Bergen op Zoom;2005;181565.0;921.0;489.0;2890.0;276.0;5.0;2252.0;357.0;4357.0;10681.0;102.0;10579.0;4177.0;231.0;1849.0;2097.0;28882.0;21316.0;4976.0;1983.0;782.0;1201.0;0.0;607.0;15801.0;1355.0;8179.0;6256.0;11.0;38926.0;35286.0;3640.0;64012.0;46119.0;12892.0;1175.0;3826.0;10429.0;0.0;10429.0;2741.0;14.0;7.0;44.0;4.0;0.0;34.0;5.0;66.0;161.0;2.0;160.0;63.0;3.0;28.0;32.0;436.0;322.0;75.0;30.0;12.0;18.0;0.0;9.0;239.0;20.0;123.0;94.0;0.0;588.0;533.0;55.0;966.0;696.0;195.0;18.0;58.0;157.0;0.0;157.0
