ID;Geslacht;Leeftijd;Migratieachtergrond;SamenstellingHuishouden;Perioden;PersonenMetUitgesprokenSchuldsanering_1
1695;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2014;70.0
1696;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2015;50.0
1697;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2016;60.0
1698;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2017;45.0
1699;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2018;35.0
1700;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2019;10.0
1701;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2020;
1702;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2021;
1703;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;2022;
1704;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;1999;15.0
1705;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2000;25.0
1706;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2001;35.0
1707;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2002;50.0
1708;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2003;45.0
1709;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2004;80.0
1710;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2005;75.0
1711;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2006;65.0
1712;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2007;60.0
1713;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2008;35.0
1714;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2009;25.0
1715;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2010;30.0
1716;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2011;30.0
1717;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2012;25.0
1718;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2013;25.0
1719;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2014;20.0
1720;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2015;15.0
1721;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2016;25.0
1722;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2017;15.0
1723;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2018;
1724;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2019;
1725;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2020;
1726;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2021;
1727;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;2022;
1728;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;1999;10.0
1729;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2000;35.0
1730;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2001;60.0
1731;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2002;85.0
1732;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2003;90.0
1733;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2004;120.0
1734;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2005;115.0
1735;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2006;80.0
1736;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2007;80.0
1737;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2008;60.0
1738;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2009;50.0
1739;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2010;50.0
1740;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2011;50.0
1741;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2012;45.0
1742;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2013;35.0
1743;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2014;25.0
1744;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2015;15.0
1745;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2016;30.0
1746;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2017;25.0
1747;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2018;15.0
1748;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2019;
1749;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2020;
1750;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2021;
1751;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Eenouderhuishouden;2022;
1752;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;1999;
1753;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2000;15.0
1754;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2001;25.0
1755;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2002;20.0
1756;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2003;25.0
1757;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2004;30.0
1758;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2005;30.0
1759;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2006;25.0
1760;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2007;20.0
1761;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2008;15.0
1762;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2009;10.0
1763;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2010;10.0
1764;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2011;10.0
1765;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2012;10.0
1766;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2013;10.0
1767;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2014;
1768;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2015;
1769;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2016;
1770;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2017;
1771;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2018;
1772;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2019;
1773;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2020;
1774;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2021;
1775;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2022;
1776;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);1999;20.0
1777;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2000;65.0
1778;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2001;90.0
1779;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2002;105.0
1780;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2003;120.0
1781;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2004;150.0
1782;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2005;160.0
1783;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2006;125.0
1784;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2007;95.0
1785;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2008;55.0
1786;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2009;35.0
1787;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2010;20.0
1788;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2011;20.0
1789;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2012;20.0
1790;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2013;20.0
1791;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2014;15.0
1792;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2015;15.0
1793;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2016;10.0
1794;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2017;
1795;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2018;10.0
1796;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2019;
1797;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2020;
1798;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2021;
1799;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Paar met kind(eren);2022;
1800;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;1999;
1801;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2000;
1802;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2001;
1803;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2002;10.0
1804;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2003;15.0
1805;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2004;10.0
1806;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2005;10.0
1807;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2006;10.0
1808;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2007;10.0
1809;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2008;
1810;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2009;
1811;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2010;
1812;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2011;
1813;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2012;
1814;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2013;
1815;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2014;
1816;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2015;
1817;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2016;
1818;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2017;
1819;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2018;
1820;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2019;
1821;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2020;
1822;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2021;
1823;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Overig huishouden;2022;
1824;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;1999;
1825;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2000;
1826;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2001;
1827;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2002;
1828;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2003;
1829;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2004;
1830;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2005;
1831;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2006;
1832;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2007;
1833;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2008;
1834;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2009;
1835;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2010;
1836;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2011;
1837;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2012;
1838;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2013;
1839;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2014;
1840;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2015;
1841;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2016;
1842;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2017;
1843;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2018;
1844;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2019;
1845;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2020;
1846;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2021;
1847;Totaal mannen en vrouwen;0 tot 25 jaar;Niet-westerse migratieachtergrond;Huishouden onbekend;2022;
1848;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;1999;35.0
1849;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2000;50.0
1850;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2001;75.0
1851;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2002;70.0
1852;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2003;85.0
1853;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2004;110.0
1854;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2005;95.0
1855;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2006;70.0
1856;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2007;60.0
1857;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2008;25.0
1858;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2009;20.0
1859;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2010;15.0
1860;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2011;15.0
1861;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2012;10.0
1862;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2013;10.0
1863;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2014;
1864;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2015;
1865;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2016;
1866;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2017;
1867;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2018;
1868;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2019;
1869;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2020;
1870;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2021;
1871;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Totaal;2022;
1872;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;1999;
1873;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2000;
1874;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2001;
1875;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2002;
1876;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2003;
1877;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2004;
1878;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2005;
1879;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2006;
1880;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2007;
1881;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2008;
1882;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2009;
1883;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2010;
1884;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2011;
1885;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2012;
1886;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2013;
1887;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2014;
1888;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2015;
1889;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2016;
1890;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2017;
1891;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2018;
1892;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2019;
1893;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2020;
1894;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2021;
1895;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenpersoonshuishouden;2022;
1896;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;1999;
1897;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2000;
1898;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2001;
1899;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2002;
1900;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2003;
1901;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2004;
1902;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2005;
1903;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2006;
1904;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2007;
1905;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2008;
1906;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2009;
1907;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2010;
1908;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2011;
1909;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2012;
1910;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2013;
1911;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2014;
1912;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2015;
1913;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2016;
1914;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2017;
1915;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2018;
1916;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2019;
1917;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2020;
1918;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2021;
1919;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Eenouderhuishouden;2022;
1920;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;1999;
1921;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2000;
1922;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2001;
1923;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2002;
1924;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2003;
1925;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2004;
1926;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2005;
1927;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2006;
1928;Totaal mannen en vrouwen;0 tot 25 jaar;Onbekende migratieachtergrond;Paar zonder thuiswonende kinderen;2007;
