ID;Leeftijd;Geslacht;Perioden;Bevolking1564Jaar_1;TotaalBeroepsbevolking_2;JaarmutatieBeroepsbevolking_3;SeizoengecorrigeerdBB_4;BrutoSeizoengecorrigeerd_5;NettoSeizoengecorrigeerd_6;BrutoNietSeizoengecorrigeerd_7;NettoNietSeizoengecorrigeerd_8;TotaalWerkzameBeroepsbevolking_9;JaarmutatieWerkzameBeroepsbevolking_10;SeizoengecorrigeerdWZBB_11;TotaalWerklozeBeroepsbevolking_12;JaarmutatieWerklozeBeroepsbevolking_13;SeizoengecorrigeerdWLBB_14;Werkloosheidspercentage_15;SeizoengecorWerkloosheidspercentage_16;WerklozeBBInternationaleDefinitie_17;TotaalNietBeroepsbevolking_18;JaarmutatieNietBeroepsbevolking_19;SeizoengecorrigeerdNBB_20
2665;45 tot 65 jaar;Mannen;2009 feb./2009 apr.;2272.0;1743.0;39.0;1744.0;76.8;74.3;76.7;74.1;1683.0;48.0;1689.0;60.0;-9.0;55.0;3.4;3.2;51.0;529.0;-8.0;528.0
2666;45 tot 65 jaar;Mannen;2009 mrt./2009 mei;2274.0;1744.0;35.0;1743.0;76.6;74.2;76.7;74.2;1688.0;43.0;1689.0;56.0;-8.0;54.0;3.2;3.1;51.0;530.0;-4.0;532.0
2667;45 tot 65 jaar;Mannen;2009 apr./2009 juni;2277.0;1755.0;44.0;1750.0;76.9;74.3;77.1;74.5;1697.0;42.0;1692.0;58.0;2.0;58.0;3.3;3.3;51.0;522.0;-14.0;527.0
2668;45 tot 65 jaar;Mannen;2009 mei/2009 juli;2279.0;1755.0;44.0;1755.0;77.0;74.3;77.0;74.3;1694.0;33.0;1694.0;61.0;11.0;61.0;3.5;3.5;50.0;524.0;-14.0;524.0
2669;45 tot 65 jaar;Mannen;2009 juni/2009 aug.;2281.0;1757.0;42.0;1757.0;77.0;74.2;77.0;74.3;1695.0;30.0;1692.0;62.0;13.0;65.0;3.5;3.7;50.0;524.0;-12.0;524.0
2670;45 tot 65 jaar;Mannen;2009 juli/2009 sep.;2284.0;1753.0;41.0;1755.0;76.9;74.0;76.8;74.0;1691.0;26.0;1690.0;62.0;15.0;65.0;3.6;3.7;50.0;531.0;-11.0;529.0
2671;45 tot 65 jaar;Mannen;2009 aug./2009 okt.;2286.0;1760.0;32.0;1755.0;76.8;73.9;77.0;74.2;1697.0;20.0;1690.0;63.0;13.0;65.0;3.6;3.7;52.0;527.0;-3.0;531.0
2672;45 tot 65 jaar;Mannen;2009 sep./2009 nov.;2289.0;1756.0;29.0;1755.0;76.7;73.7;76.7;73.8;1689.0;9.0;1686.0;67.0;20.0;69.0;3.8;3.9;59.0;532.0;0.0;534.0
2673;45 tot 65 jaar;Mannen;2009 okt./2009 dec.;2291.0;1758.0;29.0;1760.0;76.8;73.5;76.7;73.5;1684.0;4.0;1684.0;74.0;25.0;76.0;4.2;4.3;65.0;533.0;0.0;531.0
2674;45 tot 65 jaar;Mannen;2009 nov./2010 jan.;2294.0;1762.0;29.0;1763.0;76.9;73.5;76.8;73.5;1685.0;-1.0;1686.0;78.0;30.0;77.0;4.4;4.4;69.0;531.0;0.0;531.0
2675;45 tot 65 jaar;Mannen;2009;2280.0;1751.0;38.0;1751.0;76.8;74.0;76.8;74.0;1688.0;30.0;1688.0;63.0;8.0;63.0;3.6;3.6;54.0;530.0;-8.0;530.0
2676;45 tot 65 jaar;Mannen;2009 dec./2010 feb.;2296.0;1765.0;37.0;1771.0;77.1;73.5;76.9;73.4;1685.0;7.0;1688.0;80.0;29.0;83.0;4.5;4.7;71.0;531.0;-7.0;525.0
2677;45 tot 65 jaar;Mannen;2010 jan./2010 mrt.;2299.0;1762.0;26.0;1763.0;76.7;73.4;76.7;73.1;1680.0;0.0;1687.0;82.0;26.0;76.0;4.7;4.3;73.0;537.0;4.0;536.0
2678;45 tot 65 jaar;Mannen;2010 feb./2010 apr.;2302.0;1757.0;15.0;1758.0;76.3;73.0;76.3;72.7;1674.0;-9.0;1681.0;83.0;24.0;77.0;4.7;4.4;72.0;545.0;15.0;545.0
2679;45 tot 65 jaar;Mannen;2010 mrt./2010 mei;2305.0;1768.0;24.0;1766.0;76.6;73.3;76.7;73.2;1688.0;0.0;1689.0;80.0;24.0;77.0;4.5;4.4;74.0;537.0;7.0;539.0
2680;45 tot 65 jaar;Vrouwen;1999 dec./2000 feb.;;;;;;;;;;;;;;;;;;;;
2681;45 tot 65 jaar;Vrouwen;2000 jan./2000 mrt.;;;;;;;;;;;;;;;;;;;;
2682;45 tot 65 jaar;Vrouwen;2000 feb./2000 apr.;;;;;;;;;;;;;;;;;;;;
2683;45 tot 65 jaar;Vrouwen;2000 mrt./2000 mei;;;;;;;;;;;;;;;;;;;;
2684;45 tot 65 jaar;Vrouwen;2000 apr./2000 juni;;;;;;;;;;;;;;;;;;;;
2685;45 tot 65 jaar;Vrouwen;2000 mei/2000 juli;;;;;;;;;;;;;;;;;;;;
2686;45 tot 65 jaar;Vrouwen;2000 juni/2000 aug.;;;;;;;;;;;;;;;;;;;;
2687;45 tot 65 jaar;Vrouwen;2000 juli/2000 sep.;;;;;;;;;;;;;;;;;;;;
2688;45 tot 65 jaar;Vrouwen;2000 aug./2000 okt.;;;;;;;;;;;;;;;;;;;;
2689;45 tot 65 jaar;Vrouwen;2000 sep./2000 nov.;;;;;;;;;;;;;;;;;;;;
2690;45 tot 65 jaar;Vrouwen;2000 okt./2000 dec.;;;;;;;;;;;;;;;;;;;;
2691;45 tot 65 jaar;Vrouwen;2000 nov./2001 jan.;;;;;;;;;;;;;;;;;;;;
2692;45 tot 65 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;
2693;45 tot 65 jaar;Vrouwen;2000 dec./2001 feb.;1941.0;763.0;9.0;767.0;39.5;37.5;39.3;37.2;721.0;2.0;727.0;41.0;7.0;40.0;5.4;5.2;26.0;1178.0;31.0;1174.0
2694;45 tot 65 jaar;Vrouwen;2001 jan./2001 mrt.;1944.0;776.0;11.0;776.0;39.9;38.0;39.9;37.9;737.0;8.0;740.0;39.0;3.0;37.0;5.1;4.7;26.0;1168.0;29.0;1168.0
2695;45 tot 65 jaar;Vrouwen;2001 feb./2001 apr.;1948.0;787.0;10.0;785.0;40.3;38.5;40.4;38.4;749.0;12.0;749.0;38.0;-1.0;36.0;4.9;4.6;25.0;1161.0;30.0;1163.0
2696;45 tot 65 jaar;Vrouwen;2001 mrt./2001 mei;1951.0;797.0;13.0;792.0;40.6;38.9;40.8;39.1;763.0;20.0;760.0;34.0;-7.0;33.0;4.3;4.1;23.0;1155.0;27.0;1159.0
2697;45 tot 65 jaar;Vrouwen;2001 apr./2001 juni;1954.0;794.0;13.0;794.0;40.6;39.1;40.6;39.1;764.0;24.0;764.0;30.0;-10.0;30.0;3.8;3.8;19.0;1160.0;27.0;1160.0
2698;45 tot 65 jaar;Vrouwen;2001 mei/2001 juli;1958.0;790.0;8.0;797.0;40.7;39.1;40.3;38.8;760.0;16.0;765.0;30.0;-8.0;32.0;3.7;4.0;21.0;1168.0;32.0;1161.0
2699;45 tot 65 jaar;Vrouwen;2001 juni/2001 aug.;1961.0;800.0;18.0;803.0;40.9;39.3;40.8;39.3;771.0;24.0;770.0;29.0;-6.0;33.0;3.6;4.1;21.0;1161.0;22.0;1158.0
2700;45 tot 65 jaar;Vrouwen;2001 juli/2001 sep.;1964.0;806.0;20.0;808.0;41.1;39.3;41.0;39.3;773.0;25.0;773.0;33.0;-5.0;35.0;4.1;4.4;22.0;1159.0;21.0;1157.0
2701;45 tot 65 jaar;Vrouwen;2001 aug./2001 okt.;1968.0;814.0;24.0;811.0;41.2;39.5;41.4;39.7;782.0;31.0;778.0;32.0;-7.0;33.0;4.0;4.1;22.0;1154.0;16.0;1157.0
2702;45 tot 65 jaar;Vrouwen;2001 sep./2001 nov.;1971.0;827.0;36.0;823.0;41.7;39.9;42.0;40.1;791.0;40.0;787.0;36.0;-4.0;35.0;4.4;4.3;24.0;1144.0;4.0;1149.0
2703;45 tot 65 jaar;Vrouwen;2001 okt./2001 dec.;1975.0;825.0;21.0;825.0;41.8;39.9;41.8;39.9;788.0;22.0;788.0;37.0;-1.0;37.0;4.5;4.5;24.0;1149.0;19.0;1150.0
2704;45 tot 65 jaar;Vrouwen;2001 nov./2002 jan.;1978.0;832.0;35.0;831.0;42.0;40.1;42.1;40.1;793.0;34.0;793.0;39.0;2.0;38.0;4.7;4.6;26.0;1146.0;5.0;1147.0
2705;45 tot 65 jaar;Vrouwen;2001;1959.0;800.0;16.0;800.0;40.9;39.1;40.9;39.1;766.0;20.0;766.0;35.0;-4.0;35.0;4.4;4.4;23.0;1159.0;24.0;1159.0
2706;45 tot 65 jaar;Vrouwen;2001 dec./2002 feb.;1981.0;826.0;63.0;830.0;41.9;39.8;41.7;39.5;783.0;62.0;789.0;43.0;2.0;42.0;5.2;5.0;32.0;1155.0;-23.0;1151.0
2707;45 tot 65 jaar;Vrouwen;2002 jan./2002 mrt.;1985.0;837.0;61.0;837.0;42.2;40.3;42.2;40.1;797.0;60.0;799.0;40.0;1.0;38.0;4.8;4.5;30.0;1147.0;-21.0;1148.0
2708;45 tot 65 jaar;Vrouwen;2002 feb./2002 apr.;1988.0;845.0;58.0;842.0;42.4;40.4;42.5;40.4;803.0;54.0;803.0;42.0;3.0;39.0;4.9;4.6;29.0;1143.0;-17.0;1146.0
2709;45 tot 65 jaar;Vrouwen;2002 mrt./2002 mei;1991.0;850.0;54.0;846.0;42.5;40.6;42.7;40.8;811.0;49.0;809.0;39.0;5.0;37.0;4.6;4.4;27.0;1141.0;-14.0;1145.0
2710;45 tot 65 jaar;Vrouwen;2002 apr./2002 juni;1995.0;850.0;55.0;849.0;42.6;40.6;42.6;40.7;811.0;47.0;811.0;39.0;9.0;39.0;4.5;4.6;26.0;1145.0;-15.0;1145.0
2711;45 tot 65 jaar;Vrouwen;2002 mei/2002 juli;1998.0;845.0;56.0;852.0;42.7;40.7;42.3;40.5;809.0;49.0;814.0;36.0;7.0;39.0;4.3;4.5;24.0;1153.0;-15.0;1146.0
2712;45 tot 65 jaar;Vrouwen;2002 juni/2002 aug.;2001.0;855.0;55.0;858.0;42.9;40.8;42.7;40.9;818.0;47.0;817.0;37.0;8.0;41.0;4.3;4.8;24.0;1147.0;-14.0;1144.0
2713;45 tot 65 jaar;Vrouwen;2002 juli/2002 sep.;2005.0;860.0;54.0;862.0;43.0;41.0;42.9;41.0;822.0;49.0;821.0;38.0;5.0;41.0;4.4;4.7;24.0;1145.0;-14.0;1143.0
2714;45 tot 65 jaar;Vrouwen;2002 aug./2002 okt.;2008.0;865.0;51.0;862.0;42.9;40.9;43.1;41.1;826.0;44.0;822.0;39.0;6.0;40.0;4.5;4.7;27.0;1143.0;-10.0;1146.0
2715;45 tot 65 jaar;Vrouwen;2002 sep./2002 nov.;2012.0;880.0;52.0;875.0;43.5;41.4;43.7;41.6;838.0;46.0;834.0;42.0;6.0;41.0;4.8;4.7;28.0;1132.0;-12.0;1137.0
2716;45 tot 65 jaar;Vrouwen;2002 okt./2002 dec.;2015.0;879.0;54.0;878.0;43.6;41.4;43.6;41.4;834.0;46.0;834.0;45.0;8.0;45.0;5.1;5.1;29.0;1136.0;-13.0;1137.0
2717;45 tot 65 jaar;Vrouwen;2002 nov./2003 jan.;2018.0;881.0;49.0;880.0;43.6;41.5;43.6;41.5;838.0;45.0;838.0;43.0;4.0;42.0;4.9;4.8;31.0;1138.0;-8.0;1138.0
2718;45 tot 65 jaar;Vrouwen;2002;2000.0;856.0;56.0;856.0;42.8;40.8;42.8;40.8;816.0;50.0;816.0;41.0;6.0;41.0;4.7;4.7;27.0;1143.0;-16.0;1143.0
2719;45 tot 65 jaar;Vrouwen;2002 dec./2003 feb.;2022.0;894.0;68.0;898.0;44.4;42.5;44.2;42.3;854.0;71.0;860.0;40.0;-3.0;38.0;4.5;4.3;30.0;1127.0;-28.0;1124.0
2720;45 tot 65 jaar;Vrouwen;2003 jan./2003 mrt.;2025.0;905.0;68.0;905.0;44.7;42.7;44.7;42.6;862.0;66.0;865.0;43.0;2.0;40.0;4.7;4.4;30.0;1120.0;-28.0;1120.0
2721;45 tot 65 jaar;Vrouwen;2003 feb./2003 apr.;2028.0;901.0;56.0;898.0;44.3;42.3;44.4;42.3;858.0;56.0;859.0;42.0;0.0;39.0;4.7;4.4;28.0;1127.0;-16.0;1130.0
2722;45 tot 65 jaar;Vrouwen;2003 mrt./2003 mei;2031.0;900.0;49.0;896.0;44.1;42.1;44.3;42.2;857.0;46.0;855.0;42.0;3.0;41.0;4.7;4.6;27.0;1132.0;-9.0;1135.0
2723;45 tot 65 jaar;Vrouwen;2003 apr./2003 juni;2034.0;898.0;48.0;897.0;44.1;42.1;44.1;42.1;856.0;45.0;856.0;42.0;3.0;42.0;4.6;4.6;26.0;1136.0;-9.0;1137.0
2724;45 tot 65 jaar;Vrouwen;2003 mei/2003 juli;2037.0;892.0;47.0;899.0;44.1;42.0;43.8;41.8;852.0;43.0;856.0;40.0;4.0;43.0;4.5;4.7;25.0;1145.0;-8.0;1139.0
2725;45 tot 65 jaar;Vrouwen;2003 juni/2003 aug.;2040.0;900.0;45.0;903.0;44.3;42.1;44.1;42.1;860.0;42.0;860.0;40.0;2.0;43.0;4.4;4.8;26.0;1141.0;-6.0;1138.0
2726;45 tot 65 jaar;Vrouwen;2003 juli/2003 sep.;2044.0;899.0;39.0;901.0;44.1;41.8;44.0;41.8;855.0;33.0;855.0;44.0;6.0;47.0;4.9;5.2;29.0;1145.0;0.0;1142.0
2727;45 tot 65 jaar;Vrouwen;2003 aug./2003 okt.;2047.0;912.0;47.0;909.0;44.4;42.1;44.6;42.3;866.0;40.0;861.0;46.0;7.0;48.0;5.1;5.3;30.0;1135.0;-9.0;1138.0
2728;45 tot 65 jaar;Vrouwen;2003 sep./2003 nov.;2050.0;914.0;35.0;910.0;44.4;41.8;44.6;42.0;861.0;24.0;858.0;53.0;11.0;53.0;5.8;5.8;33.0;1136.0;4.0;1140.0
2729;45 tot 65 jaar;Vrouwen;2003 okt./2003 dec.;2053.0;914.0;35.0;913.0;44.5;42.1;44.5;42.1;864.0;30.0;864.0;50.0;5.0;49.0;5.4;5.4;31.0;1139.0;3.0;1140.0
2730;45 tot 65 jaar;Vrouwen;2003 nov./2004 jan.;2056.0;905.0;25.0;905.0;44.0;41.6;44.0;41.5;854.0;17.0;855.0;51.0;8.0;50.0;5.7;5.5;33.0;1151.0;13.0;1151.0
2731;45 tot 65 jaar;Vrouwen;2003;2039.0;904.0;47.0;904.0;44.3;42.2;44.3;42.2;859.0;44.0;859.0;44.0;4.0;44.0;4.9;4.9;29.0;1135.0;-8.0;1135.0
2732;45 tot 65 jaar;Vrouwen;2003 dec./2004 feb.;2059.0;898.0;4.0;901.0;43.7;41.3;43.6;41.0;845.0;-9.0;850.0;53.0;13.0;51.0;5.8;5.6;36.0;1162.0;34.0;1158.0
2733;45 tot 65 jaar;Vrouwen;2004 jan./2004 mrt.;2063.0;910.0;5.0;910.0;44.1;41.3;44.1;41.2;850.0;-13.0;852.0;61.0;18.0;58.0;6.7;6.4;42.0;1152.0;33.0;1153.0
2734;45 tot 65 jaar;Vrouwen;2004 feb./2004 apr.;2066.0;916.0;15.0;913.0;44.2;41.4;44.3;41.3;854.0;-4.0;855.0;61.0;19.0;58.0;6.7;6.4;43.0;1150.0;23.0;1153.0
2735;45 tot 65 jaar;Vrouwen;2004 mrt./2004 mei;2069.0;927.0;27.0;923.0;44.6;41.8;44.8;41.9;867.0;10.0;865.0;60.0;17.0;58.0;6.4;6.3;42.0;1142.0;11.0;1146.0
2736;45 tot 65 jaar;Vrouwen;2004 apr./2004 juni;2072.0;932.0;34.0;931.0;44.9;42.2;45.0;42.2;874.0;18.0;874.0;58.0;16.0;58.0;6.2;6.2;42.0;1141.0;4.0;1141.0
2737;45 tot 65 jaar;Vrouwen;2004 mei/2004 juli.;2076.0;931.0;39.0;937.0;45.1;42.4;44.8;42.2;875.0;23.0;879.0;56.0;15.0;58.0;6.0;6.2;39.0;1145.0;0.0;1139.0
2738;45 tot 65 jaar;Vrouwen;2004 juni/2004 aug.;2079.0;940.0;41.0;944.0;45.4;42.6;45.2;42.6;885.0;25.0;885.0;55.0;15.0;59.0;5.8;6.2;37.0;1139.0;-2.0;1135.0
2739;45 tot 65 jaar;Vrouwen;2004 juli/2004 sep.;2082.0;945.0;46.0;947.0;45.5;43.0;45.4;43.0;895.0;40.0;894.0;50.0;6.0;53.0;5.3;5.6;34.0;1137.0;-8.0;1135.0
2740;45 tot 65 jaar;Vrouwen;2004 aug./2004 okt.;2085.0;954.0;42.0;951.0;45.6;42.9;45.8;43.2;900.0;34.0;895.0;54.0;8.0;56.0;5.7;5.9;37.0;1131.0;-4.0;1134.0
2741;45 tot 65 jaar;Vrouwen;2004 sep./2004 nov.;2089.0;961.0;47.0;957.0;45.8;43.1;46.0;43.3;905.0;44.0;901.0;56.0;3.0;56.0;5.8;5.8;39.0;1128.0;-8.0;1132.0
2742;45 tot 65 jaar;Vrouwen;2004 okt./2004 dec.;2092.0;965.0;50.0;964.0;46.1;43.3;46.1;43.3;906.0;41.0;906.0;59.0;9.0;58.0;6.1;6.0;39.0;1127.0;-12.0;1128.0
2743;45 tot 65 jaar;Vrouwen;2004 nov./2005 jan.;2095.0;966.0;61.0;966.0;46.1;43.3;46.1;43.2;905.0;51.0;906.0;61.0;10.0;60.0;6.3;6.2;41.0;1129.0;-22.0;1129.0
2744;45 tot 65 jaar;Vrouwen;2004;2077.0;938.0;34.0;938.0;45.2;42.4;45.2;42.4;881.0;22.0;881.0;57.0;12.0;57.0;6.1;6.1;39.0;1139.0;4.0;1139.0
2745;45 tot 65 jaar;Vrouwen;2004 dec./2005 feb.;2098.0;960.0;62.0;962.0;45.9;43.0;45.7;42.7;897.0;51.0;901.0;63.0;10.0;61.0;6.5;6.3;41.0;1139.0;-23.0;1136.0
2746;45 tot 65 jaar;Vrouwen;2005 jan./2005 mrt.;2101.0;957.0;47.0;956.0;45.5;42.6;45.6;42.5;893.0;43.0;895.0;65.0;4.0;61.0;6.7;6.4;43.0;1144.0;-8.0;1145.0
2747;45 tot 65 jaar;Vrouwen;2005 feb./2005 apr.;2104.0;965.0;49.0;962.0;45.7;42.8;45.9;42.8;901.0;47.0;902.0;63.0;2.0;60.0;6.6;6.3;42.0;1139.0;-11.0;1142.0
2748;45 tot 65 jaar;Vrouwen;2005 mrt./2005 mei;2107.0;963.0;36.0;960.0;45.5;42.5;45.7;42.6;898.0;31.0;896.0;65.0;5.0;64.0;6.7;6.6;43.0;1144.0;2.0;1147.0
2749;45 tot 65 jaar;Vrouwen;2005 apr./2005 juni;2110.0;967.0;36.0;967.0;45.8;43.0;45.8;43.0;907.0;33.0;907.0;60.0;3.0;61.0;6.3;6.3;39.0;1143.0;2.0;1143.0
2750;45 tot 65 jaar;Vrouwen;2005 mei/2005 juli;2113.0;978.0;48.0;984.0;46.6;43.6;46.3;43.4;917.0;42.0;921.0;61.0;6.0;64.0;6.3;6.5;39.0;1135.0;-10.0;1129.0
2751;45 tot 65 jaar;Vrouwen;2005 juni/2005 aug.;2116.0;979.0;39.0;983.0;46.4;43.4;46.3;43.4;919.0;33.0;919.0;60.0;6.0;64.0;6.2;6.5;38.0;1137.0;-1.0;1133.0
2752;45 tot 65 jaar;Vrouwen;2005 juli/2005 sep.;2119.0;985.0;40.0;988.0;46.6;43.6;46.5;43.6;924.0;29.0;923.0;62.0;11.0;65.0;6.2;6.6;39.0;1134.0;-3.0;1131.0
2753;45 tot 65 jaar;Vrouwen;2005 aug./2005 okt.;2122.0;995.0;40.0;992.0;46.7;43.7;46.9;43.9;932.0;32.0;927.0;63.0;8.0;65.0;6.3;6.5;41.0;1127.0;-4.0;1130.0
2754;45 tot 65 jaar;Vrouwen;2005 sep./2005 nov.;2125.0;997.0;36.0;994.0;46.8;43.7;46.9;43.9;932.0;27.0;929.0;65.0;9.0;65.0;6.5;6.6;42.0;1128.0;0.0;1132.0
2755;45 tot 65 jaar;Vrouwen;2005 okt./2005 dec.;2128.0;1006.0;41.0;1005.0;47.2;44.1;47.3;44.1;938.0;32.0;938.0;68.0;9.0;67.0;6.7;6.7;46.0;1122.0;-5.0;1123.0
2756;45 tot 65 jaar;Vrouwen;2005 nov./2006 jan.;2131.0;1012.0;45.0;1012.0;47.5;44.4;47.5;44.3;944.0;39.0;945.0;67.0;6.0;66.0;6.7;6.5;46.0;1120.0;-9.0;1120.0
2757;45 tot 65 jaar;Vrouwen;2005;2115.0;979.0;41.0;979.0;46.3;43.3;46.3;43.3;915.0;34.0;915.0;64.0;7.0;64.0;6.5;6.5;42.0;1136.0;-4.0;1136.0
2758;45 tot 65 jaar;Vrouwen;2005 dec./2006 feb.;2135.0;1021.0;61.0;1023.0;47.9;44.8;47.8;44.6;952.0;55.0;956.0;69.0;6.0;67.0;6.7;6.5;48.0;1114.0;-25.0;1111.0
2759;45 tot 65 jaar;Vrouwen;2006 jan./2006 mrt.;2138.0;1029.0;71.0;1027.0;48.0;45.1;48.1;45.0;962.0;69.0;963.0;67.0;2.0;64.0;6.5;6.2;44.0;1109.0;-34.0;1111.0
2760;45 tot 65 jaar;Vrouwen;2006 feb./2006 apr.;2141.0;1041.0;76.0;1038.0;48.5;45.5;48.6;45.5;973.0;72.0;973.0;68.0;4.0;64.0;6.5;6.2;45.0;1100.0;-39.0;1104.0
2761;45 tot 65 jaar;Vrouwen;2006 mrt./2006 mei;2145.0;1045.0;82.0;1041.0;48.5;45.6;48.7;45.7;979.0;81.0;978.0;65.0;0.0;64.0;6.2;6.1;43.0;1100.0;-44.0;1104.0
2762;45 tot 65 jaar;Vrouwen;2006 apr./2006 juni;2148.0;1051.0;83.0;1051.0;48.9;46.0;48.9;46.0;987.0;81.0;987.0;63.0;3.0;63.0;6.0;6.0;42.0;1098.0;-45.0;1098.0
2763;45 tot 65 jaar;Vrouwen;2006 mei/2006 juli;2152.0;1053.0;74.0;1058.0;49.2;46.0;48.9;45.9;987.0;70.0;991.0;65.0;4.0;67.0;6.2;6.4;41.0;1099.0;-36.0;1094.0
2764;45 tot 65 jaar;Vrouwen;2006 juni/2006 aug.;2155.0;1056.0;77.0;1060.0;49.2;46.0;49.0;46.0;992.0;73.0;992.0;64.0;4.0;68.0;6.1;6.4;38.0;1099.0;-38.0;1095.0
2765;45 tot 65 jaar;Vrouwen;2006 juli/2006 sep.;2159.0;1059.0;74.0;1062.0;49.2;46.0;49.1;46.0;994.0;70.0;993.0;66.0;4.0;69.0;6.2;6.5;39.0;1099.0;-35.0;1096.0
2766;45 tot 65 jaar;Vrouwen;2006 aug./2006 okt.;2162.0;1075.0;80.0;1072.0;49.6;46.6;49.7;46.8;1013.0;80.0;1007.0;63.0;0.0;65.0;5.8;6.1;39.0;1087.0;-40.0;1090.0
2767;45 tot 65 jaar;Vrouwen;2006 sep./2006 nov.;2166.0;1082.0;85.0;1079.0;49.8;46.8;50.0;46.9;1017.0;85.0;1014.0;65.0;0.0;65.0;6.0;6.1;43.0;1083.0;-45.0;1087.0
2768;45 tot 65 jaar;Vrouwen;2006 okt./2006 dec.;2169.0;1087.0;81.0;1086.0;50.1;47.0;50.1;47.0;1019.0;81.0;1019.0;68.0;0.0;67.0;6.2;6.2;44.0;1082.0;-40.0;1083.0
2769;45 tot 65 jaar;Vrouwen;2006 nov./2007 jan.;2173.0;1094.0;82.0;1094.0;50.4;47.3;50.3;47.2;1026.0;82.0;1028.0;67.0;0.0;66.0;6.2;6.0;43.0;1079.0;-41.0;1079.0
2770;45 tot 65 jaar;Vrouwen;2006;2154.0;1056.0;77.0;1056.0;49.1;46.0;49.1;46.0;990.0;75.0;990.0;66.0;2.0;66.0;6.2;6.2;42.0;1097.0;-39.0;1097.0
2771;45 tot 65 jaar;Vrouwen;2006 dec./2007 feb.;2176.0;1105.0;84.0;1107.0;50.9;47.8;50.8;47.6;1037.0;85.0;1041.0;68.0;0.0;66.0;6.2;6.0;44.0;1071.0;-43.0;1069.0
2772;45 tot 65 jaar;Vrouwen;2007 jan./2007 mrt.;2179.0;1107.0;79.0;1105.0;50.7;47.9;50.8;47.8;1042.0;80.0;1043.0;66.0;-1.0;62.0;5.9;5.6;42.0;1072.0;-38.0;1074.0
2773;45 tot 65 jaar;Vrouwen;2007 feb./2007 apr.;2182.0;1114.0;73.0;1110.0;50.9;48.2;51.0;48.2;1052.0;79.0;1052.0;62.0;-6.0;58.0;5.5;5.3;41.0;1068.0;-32.0;1072.0
2774;45 tot 65 jaar;Vrouwen;2007 mrt./2007 mei;2185.0;1122.0;77.0;1119.0;51.2;48.5;51.3;48.6;1062.0;82.0;1060.0;60.0;-5.0;59.0;5.4;5.3;37.0;1063.0;-37.0;1067.0
2775;45 tot 65 jaar;Vrouwen;2007 apr./2007 juni;2189.0;1125.0;75.0;1125.0;51.4;48.5;51.4;48.5;1062.0;75.0;1062.0;63.0;0.0;63.0;5.6;5.6;37.0;1063.0;-34.0;1063.0
2776;45 tot 65 jaar;Vrouwen;2007 mei/2007 juli;2192.0;1129.0;76.0;1134.0;51.7;48.7;51.5;48.6;1064.0;77.0;1067.0;65.0;0.0;67.0;5.7;5.9;35.0;1063.0;-36.0;1058.0
2777;45 tot 65 jaar;Vrouwen;2007 juni/2007 aug.;2195.0;1141.0;85.0;1146.0;52.2;49.5;52.0;49.4;1085.0;93.0;1086.0;56.0;-8.0;60.0;4.9;5.2;30.0;1054.0;-45.0;1049.0
2778;45 tot 65 jaar;Vrouwen;2007 juli/2007 sep.;2198.0;1142.0;83.0;1145.0;52.1;49.4;52.0;49.4;1086.0;93.0;1086.0;56.0;-10.0;59.0;4.9;5.2;33.0;1056.0;-43.0;1053.0
2779;45 tot 65 jaar;Vrouwen;2007 aug./2007 okt.;2202.0;1153.0;78.0;1150.0;52.2;49.7;52.4;49.9;1098.0;86.0;1093.0;55.0;-8.0;57.0;4.7;5.0;35.0;1048.0;-39.0;1051.0
2780;45 tot 65 jaar;Vrouwen;2007 sep./2007 nov.;2205.0;1161.0;79.0;1158.0;52.5;49.9;52.7;50.0;1102.0;86.0;1100.0;58.0;-7.0;59.0;5.0;5.1;38.0;1044.0;-40.0;1047.0
2781;45 tot 65 jaar;Vrouwen;2007 okt./2007 dec.;2208.0;1155.0;68.0;1154.0;52.3;49.7;52.3;49.7;1097.0;77.0;1096.0;59.0;-9.0;58.0;5.1;5.0;38.0;1053.0;-29.0;1054.0
2782;45 tot 65 jaar;Vrouwen;2007 nov./2008 jan.;2211.0;1172.0;79.0;1173.0;53.0;50.3;53.0;50.2;1111.0;85.0;1113.0;61.0;-6.0;60.0;5.2;5.1;37.0;1039.0;-40.0;1038.0
2783;45 tot 65 jaar;Vrouwen;2007;2194.0;1132.0;76.0;1132.0;51.6;48.9;51.6;48.9;1072.0;81.0;1072.0;61.0;-5.0;61.0;5.4;5.4;37.0;1061.0;-36.0;1061.0
2784;45 tot 65 jaar;Vrouwen;2007 dec./2008 feb.;2214.0;1169.0;64.0;1171.0;52.9;50.3;52.8;50.1;1109.0;72.0;1113.0;60.0;-8.0;58.0;5.1;5.0;36.0;1045.0;-26.0;1043.0
2785;45 tot 65 jaar;Vrouwen;2008 jan./2008 mrt.;2217.0;1181.0;74.0;1179.0;53.2;50.6;53.3;50.5;1120.0;78.0;1121.0;61.0;-5.0;57.0;5.2;4.9;36.0;1036.0;-36.0;1038.0
2786;45 tot 65 jaar;Vrouwen;2008 feb./2008 apr.;2220.0;1180.0;66.0;1176.0;53.0;50.6;53.2;50.6;1124.0;72.0;1124.0;56.0;-6.0;53.0;4.8;4.5;34.0;1039.0;-29.0;1043.0
