ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
1940;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2017 1e kwartaal;93;85;79;76;28;48;3;3;0;0;0;38;10;6;4;28;11;17;41;6;7.0;8;91.8;85.4
1941;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2017 2e kwartaal;85;78;72;69;23;46;3;2;0;0;0;33;11;6;5;22;8;14;39;6;7.2;7;92.1;85.5
1942;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2017 3e kwartaal;84;76;74;70;24;46;4;4;0;0;0;36;13;7;6;22;8;14;38;3;3.5;8;90.9;87.8
1943;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2017 4e kwartaal;87;82;75;70;28;42;4;4;0;0;0;32;10;4;6;22;9;13;43;7;8.4;6;93.6;85.7
1944;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2017;87;80;75;71;26;46;4;3;0;0;0;35;11;6;5;24;9;15;40;5;6.6;7;92.1;86.0
1945;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2018 1e kwartaal;91;83;78;75;33;42;3;3;0;0;0;36;11;4;7;25;10;15;42;5;6.6;7;91.9;85.9
1946;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2018 2e kwartaal;88;76;72;68;28;40;4;4;0;0;0;33;7;4;3;26;12;14;40;4;5.1;12;86.2;81.8
1947;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2018 3e kwartaal;85;74;70;65;30;35;4;4;0;0;0;26;5;3;2;22;10;11;43;5;6.5;10;87.9;82.1
1948;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2018 4e kwartaal;95;89;84;81;34;47;3;3;0;0;0;37;10;6;5;26;11;15;48;5;5.9;5;94.5;88.9
1949;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2018;90;81;76;72;31;41;4;4;0;0;0;33;8;4;4;25;11;14;43;5;6.0;9;90.2;84.8
1950;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2019 1e kwartaal;85;78;74;72;33;39;3;2;0;0;0;36;7;2;4;29;11;18;39;3;4.5;7;91.7;87.6
1951;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2019 2e kwartaal;83;76;71;68;31;38;3;2;0;0;0;31;6;4;2;25;9;16;40;5;6.9;7;92.0;85.6
1952;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2019 3e kwartaal;86;80;75;72;32;40;4;3;1;0;0;36;7;4;3;29;12;17;39;5;5.9;6;92.8;87.3
1953;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2019 4e kwartaal;90;83;79;76;35;41;4;3;0;1;0;37;5;3;2;32;15;18;42;3;3.9;7;92.3;88.7
1954;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2019;86;79;75;72;33;39;3;3;0;0;0;35;6;3;3;29;12;17;40;4;5.3;7;92.2;87.3
1955;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2020 1e kwartaal;94;87;82;79;39;40;3;3;0;0;0;35;9;4;5;26;9;17;46;5;5.7;7;92.2;86.9
1956;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2020 2e kwartaal;80;72;64;62;32;30;3;3;0;0;0;29;6;2;4;23;7;16;36;7;10.0;8;89.9;80.9
1957;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2020 3e kwartaal;88;77;72;68;32;36;4;3;0;0;0;30;9;4;5;21;9;11;42;6;7.6;10;88.4;81.7
1958;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2020 4e kwartaal;88;82;74;71;36;35;3;3;0;0;0;31;7;3;4;24;11;13;43;8;9.7;7;92.5;83.5
1959;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2020;87;79;73;70;35;35;3;3;0;0;0;31;8;3;5;23;9;14;42;6;8.2;8;90.8;83.4
1960;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2021 1e kwartaal;81;74;66;60;26;33;7;7;0;0;0;22;4;1;2;18;7;11;45;8;10.5;7;91.4;81.8
1961;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2021 2e kwartaal;71;62;60;53;22;31;7;6;1;0;0;21;6;3;4;14;5;9;39;2;3.3;9;87.1;84.2
1962;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2021 3e kwartaal;75;70;67;59;25;34;8;8;0;0;0;27;4;1;3;23;8;15;39;3;4.8;5;93.8;89.3
1963;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2021 4e kwartaal;77;73;70;64;29;35;6;6;0;0;0;28;4;2;2;24;8;17;42;3;3.7;4;94.8;91.3
1964;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2021;76;70;66;59;25;33;7;7;0;0;0;24;5;2;3;20;7;13;41;4;5.7;6;91.8;86.6
1965;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2022 1e kwartaal;78;73;67;65;28;38;2;2;0;0;0;31;5;2;3;26;6;20;36;6;8.4;5;93.7;85.8
1966;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2022 2e kwartaal;74;69;67;63;28;35;4;4;0;0;0;29;7;1;5;23;5;18;38;2;3.4;4;94.1;90.8
1967;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2022 3e kwartaal;76;70;67;63;28;35;3;3;0;0;0;28;5;3;2;22;5;17;39;3;5.0;6;92.4;87.8
1968;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2022 4e kwartaal;84;78;74;68;30;38;6;5;1;0;0;26;5;2;3;20;6;15;48;4;4.8;6;92.7;88.3
1969;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2022;78;73;69;65;28;37;4;4;0;0;0;28;6;2;3;23;6;17;40;4;5.4;5;93.2;88.2
1970;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2023 1e kwartaal;81;76;72;64;28;36;8;7;0;0;0;31;7;3;4;24;8;16;40;5;6.1;5;94.1;88.3
1971;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2023 2e kwartaal;80;72;69;63;25;38;5;4;1;0;0;32;5;2;2;27;8;19;37;3;4.7;8;90.5;86.2
1972;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2023 3e kwartaal;82;77;71;65;27;38;6;6;1;0;0;30;6;3;3;24;10;14;41;6;8.0;5;94.5;86.9
1973;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2023 4e kwartaal;88;80;77;70;31;39;7;6;1;0;0;34;8;2;6;26;9;17;43;4;4.6;8;91.1;87.0
1974;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2023;83;77;72;66;28;38;6;6;1;0;0;32;7;3;4;25;9;16;40;4;5.9;6;92.5;87.1
1975;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2024 1e kwartaal;83;75;69;60;23;37;9;9;0;0;0;33;10;3;7;24;7;17;36;6;7.5;9;89.7;83.0
1976;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2024 2e kwartaal;86;77;73;64;28;36;9;9;0;0;0;33;8;3;5;26;11;14;39;5;6.1;9;89.9;84.4
1977;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2024 3e kwartaal;89;81;75;69;31;38;6;6;0;0;0;34;7;2;5;27;8;19;41;6;7.0;8;91.0;84.7
1978;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2024 4e kwartaal;90;83;79;71;31;40;8;8;0;0;0;38;9;3;6;29;11;18;41;3;4.0;8;91.4;87.8
1979;Totaal mannen en vrouwen;22 jaar;Volgt geen formeel onderwijs;2024;87;79;74;66;28;38;8;8;0;0;0;35;8;3;6;26;9;17;39;5;6.1;8;90.5;85.0
1980;Totaal mannen en vrouwen;23 jaar;Totaal;2013 1e kwartaal;210;190;170;162;58;104;8;7;0;0;0;100;54;34;19;47;28;19;69;20;10.4;20;90.5;81.0
1981;Totaal mannen en vrouwen;23 jaar;Totaal;2013 2e kwartaal;212;189;168;160;56;104;8;8;0;0;0;98;56;39;17;41;18;23;71;21;11.1;23;89.3;79.4
1982;Totaal mannen en vrouwen;23 jaar;Totaal;2013 3e kwartaal;214;189;169;160;56;104;9;8;0;1;0;93;46;32;14;47;25;22;76;20;10.8;24;88.6;79.0
1983;Totaal mannen en vrouwen;23 jaar;Totaal;2013 4e kwartaal;216;193;170;162;54;107;9;8;0;1;0;95;54;36;17;41;21;21;75;22;11.6;23;89.3;78.9
1984;Totaal mannen en vrouwen;23 jaar;Totaal;2013;213;190;169;161;56;105;8;8;0;0;0;96;52;35;17;44;23;21;73;21;11.0;23;89.4;79.6
1985;Totaal mannen en vrouwen;23 jaar;Totaal;2014 1e kwartaal;217;186;163;156;54;102;7;6;0;0;0;89;48;36;12;41;21;20;74;23;12.2;31;85.6;75.1
1986;Totaal mannen en vrouwen;23 jaar;Totaal;2014 2e kwartaal;216;179;159;150;48;101;9;8;0;0;0;91;49;34;15;42;23;19;67;20;11.4;37;82.7;73.3
1987;Totaal mannen en vrouwen;23 jaar;Totaal;2014 3e kwartaal;216;183;158;152;50;102;7;6;0;0;0;89;50;33;17;40;19;21;69;25;13.6;33;84.9;73.3
1988;Totaal mannen en vrouwen;23 jaar;Totaal;2014 4e kwartaal;216;182;164;156;49;106;8;8;0;1;0;91;47;32;15;45;23;22;73;18;9.9;33;84.6;76.2
1989;Totaal mannen en vrouwen;23 jaar;Totaal;2014;216;183;161;153;51;103;8;7;0;0;0;90;48;33;15;42;21;20;71;22;11.8;34;84.4;74.5
1990;Totaal mannen en vrouwen;23 jaar;Totaal;2015 1e kwartaal;215;185;169;161;55;107;8;7;0;0;0;105;54;37;17;51;24;27;64;16;8.5;31;85.8;78.5
1991;Totaal mannen en vrouwen;23 jaar;Totaal;2015 2e kwartaal;215;185;173;164;52;112;8;7;1;0;0;103;57;36;20;47;22;25;70;12;6.7;30;86.2;80.4
1992;Totaal mannen en vrouwen;23 jaar;Totaal;2015 3e kwartaal;214;188;172;163;54;109;9;8;0;0;0;98;47;32;15;51;23;28;74;15;8.2;27;87.5;80.3
1993;Totaal mannen en vrouwen;23 jaar;Totaal;2015 4e kwartaal;214;188;171;161;51;109;10;10;0;0;0;101;58;38;20;43;17;25;70;17;9.1;26;88.0;80.0
1994;Totaal mannen en vrouwen;23 jaar;Totaal;2015 ;215;186;171;162;53;109;9;8;0;0;0;102;54;36;18;48;22;26;69;15;8.2;28;86.9;79.8
1995;Totaal mannen en vrouwen;23 jaar;Totaal;2016 1e kwartaal;214;184;168;158;56;101;11;10;1;0;0;99;46;31;15;53;28;25;69;16;8.7;30;86.1;78.6
1996;Totaal mannen en vrouwen;23 jaar;Totaal;2016 2e kwartaal;214;183;168;157;50;108;10;8;1;1;0;100;52;35;17;48;22;25;68;15;8.3;31;85.4;78.3
1997;Totaal mannen en vrouwen;23 jaar;Totaal;2016 3e kwartaal;214;185;166;161;48;112;6;5;0;0;0;104;51;32;19;53;23;29;63;19;10.4;29;86.5;77.5
1998;Totaal mannen en vrouwen;23 jaar;Totaal;2016 4e kwartaal;215;184;168;161;51;110;7;6;1;0;0;98;52;31;21;46;22;24;70;17;9.0;30;85.9;78.2
1999;Totaal mannen en vrouwen;23 jaar;Totaal;2016;214;184;167;159;51;108;8;7;1;0;0;100;50;32;18;50;24;26;67;17;9.1;30;86.0;78.2
2000;Totaal mannen en vrouwen;23 jaar;Totaal;2017 1e kwartaal;215;184;171;162;51;111;8;8;1;0;0;103;55;37;18;48;21;27;68;14;7.4;31;85.6;79.3
2001;Totaal mannen en vrouwen;23 jaar;Totaal;2017 2e kwartaal;216;190;176;170;52;119;6;5;0;0;0;108;60;41;19;48;23;25;68;14;7.2;27;87.7;81.4
2002;Totaal mannen en vrouwen;23 jaar;Totaal;2017 3e kwartaal;217;189;180;171;53;118;10;9;1;0;0;107;59;40;19;48;24;25;74;9;4.7;28;87.3;83.2
2003;Totaal mannen en vrouwen;23 jaar;Totaal;2017 4e kwartaal;218;190;183;173;58;115;10;9;1;0;0;99;52;34;18;47;22;25;84;7;3.6;28;87.3;84.1
2004;Totaal mannen en vrouwen;23 jaar;Totaal;2017;217;188;178;169;53;116;8;8;1;0;0;104;56;38;18;48;22;25;73;11;5.7;28;87.0;82.0
2005;Totaal mannen en vrouwen;23 jaar;Totaal;2018 1e kwartaal;218;186;174;164;53;111;10;9;0;0;0;102;53;34;19;49;21;28;72;12;6.3;32;85.2;79.8
2006;Totaal mannen en vrouwen;23 jaar;Totaal;2018 2e kwartaal;217;188;174;166;55;111;9;8;1;0;0;103;48;29;19;54;23;31;72;14;7.3;29;86.7;80.4
2007;Totaal mannen en vrouwen;23 jaar;Totaal;2018 3e kwartaal;216;184;172;163;56;107;9;9;0;0;0;99;47;31;16;51;23;28;74;12;6.7;31;85.5;79.8
2008;Totaal mannen en vrouwen;23 jaar;Totaal;2018 4e kwartaal;215;180;166;158;56;101;9;8;0;0;0;102;55;36;19;47;20;27;64;14;7.5;35;83.7;77.4
2009;Totaal mannen en vrouwen;23 jaar;Totaal;2018;216;184;172;163;55;108;9;8;0;0;0;101;51;33;18;50;22;29;70;13;6.9;32;85.3;79.3
2010;Totaal mannen en vrouwen;23 jaar;Totaal;2019 1e kwartaal;214;185;172;163;53;110;9;8;1;0;0;102;54;33;20;49;26;22;69;13;7.1;30;86.1;80.0
2011;Totaal mannen en vrouwen;23 jaar;Totaal;2019 2e kwartaal;214;184;172;164;56;107;9;8;0;0;0;98;49;27;21;49;25;24;75;11;6.0;31;85.6;80.4
2012;Totaal mannen en vrouwen;23 jaar;Totaal;2019 3e kwartaal;215;185;169;159;55;105;10;8;1;1;0;95;46;32;14;49;20;29;74;16;8.6;30;86.2;78.7
2013;Totaal mannen en vrouwen;23 jaar;Totaal;2019 4e kwartaal;215;184;169;161;64;96;8;7;1;0;0;95;43;28;15;52;24;28;74;15;8.2;30;85.8;78.8
2014;Totaal mannen en vrouwen;23 jaar;Totaal;2019;214;184;170;162;57;105;9;8;1;0;0;97;48;30;18;50;24;26;73;14;7.5;30;85.9;79.5
2015;Totaal mannen en vrouwen;23 jaar;Totaal;2020 1e kwartaal;215;180;172;162;63;99;9;8;1;0;0;108;48;32;16;60;28;32;64;8;4.5;35;83.5;79.8
2016;Totaal mannen en vrouwen;23 jaar;Totaal;2020 2e kwartaal;216;183;168;159;60;98;9;8;1;0;0;102;51;30;21;51;23;28;66;15;7.9;33;84.6;77.9
2017;Totaal mannen en vrouwen;23 jaar;Totaal;2020 3e kwartaal;217;182;160;149;60;88;11;10;0;0;0;91;46;29;17;46;20;25;68;22;12.3;35;84.0;73.7
2018;Totaal mannen en vrouwen;23 jaar;Totaal;2020 4e kwartaal;217;184;171;161;62;99;10;9;0;1;0;97;50;33;17;47;20;26;74;13;7.1;33;84.6;78.7
2019;Totaal mannen en vrouwen;23 jaar;Totaal;2020;216;182;168;158;61;96;10;9;1;0;0;100;49;31;18;51;23;28;68;14;8.0;34;84.2;77.5
2020;Totaal mannen en vrouwen;23 jaar;Totaal;2021 1e kwartaal;215;173;152;139;43;96;13;13;0;0;0;80;48;30;18;32;14;18;72;21;12.3;42;80.7;70.7
2021;Totaal mannen en vrouwen;23 jaar;Totaal;2021 2e kwartaal;215;179;171;160;55;105;12;10;1;0;0;97;48;31;17;49;18;31;75;7;4.2;36;83.1;79.6
2022;Totaal mannen en vrouwen;23 jaar;Totaal;2021 3e kwartaal;215;178;168;156;52;105;12;10;1;0;0;95;48;23;25;47;20;27;73;9;5.3;37;82.7;78.3
2023;Totaal mannen en vrouwen;23 jaar;Totaal;2021 4e kwartaal;222;184;175;166;55;111;9;8;0;1;0;102;51;29;23;50;21;29;74;9;4.9;38;82.9;78.8
2024;Totaal mannen en vrouwen;23 jaar;Totaal;2021;217;179;167;155;51;104;11;11;1;0;0;93;49;28;21;44;18;26;73;12;6.6;38;82.4;76.9
2025;Totaal mannen en vrouwen;23 jaar;Totaal;2022 1e kwartaal;224;191;178;162;52;110;16;14;2;1;0;109;56;34;22;53;27;26;69;12;6.5;34;85.0;79.5
2026;Totaal mannen en vrouwen;23 jaar;Totaal;2022 2e kwartaal;226;195;184;168;54;114;16;15;1;0;0;103;52;29;22;51;20;31;81;11;5.7;31;86.3;81.4
2027;Totaal mannen en vrouwen;23 jaar;Totaal;2022 3e kwartaal;228;197;185;172;62;110;13;12;1;0;0;101;48;23;25;53;22;31;84;12;6.2;31;86.4;81.1
2028;Totaal mannen en vrouwen;23 jaar;Totaal;2022 4e kwartaal;230;202;190;174;62;113;15;14;1;0;0;105;51;24;27;54;18;37;84;12;5.9;29;87.5;82.3
2029;Totaal mannen en vrouwen;23 jaar;Totaal;2022;227;196;184;169;57;112;15;14;1;0;0;104;52;28;24;53;22;31;80;12;6.1;31;86.3;81.1
2030;Totaal mannen en vrouwen;23 jaar;Totaal;2023 1e kwartaal;232;202;192;179;60;119;13;13;0;0;0;109;55;31;24;54;18;36;84;10;4.7;31;86.8;82.7
2031;Totaal mannen en vrouwen;23 jaar;Totaal;2023 2e kwartaal;235;206;193;176;62;114;17;15;0;1;0;105;53;33;20;53;17;35;87;14;6.6;28;87.9;82.2
2032;Totaal mannen en vrouwen;23 jaar;Totaal;2023 3e kwartaal;234;209;193;177;66;111;15;14;1;0;0;109;54;33;22;55;25;30;84;17;7.9;24;89.6;82.5
2033;Totaal mannen en vrouwen;23 jaar;Totaal;2023 4e kwartaal;237;210;198;180;65;115;17;16;1;0;0;111;56;33;22;55;24;31;87;13;6.0;27;88.6;83.4
2034;Totaal mannen en vrouwen;23 jaar;Totaal;2023;234;207;194;178;63;115;16;15;1;0;0;108;54;32;22;54;21;33;85;13;6.3;28;88.3;82.7
2035;Totaal mannen en vrouwen;23 jaar;Totaal;2024 1e kwartaal;239;210;198;182;57;125;16;15;1;0;0;115;58;30;28;57;23;35;83;12;5.7;29;87.8;82.8
2036;Totaal mannen en vrouwen;23 jaar;Totaal;2024 2e kwartaal;237;212;201;186;56;130;15;15;0;0;0;119;60;31;29;59;22;37;82;11;5.1;25;89.5;85.0
2037;Totaal mannen en vrouwen;23 jaar;Totaal;2024 3e kwartaal;236;206;192;174;60;114;17;16;1;0;0;116;55;29;26;62;29;33;75;15;7.2;29;87.5;81.3
2038;Totaal mannen en vrouwen;23 jaar;Totaal;2024 4e kwartaal;237;208;195;181;66;115;14;13;1;1;0;116;57;33;24;58;24;34;80;12;5.8;30;87.5;82.4
2039;Totaal mannen en vrouwen;23 jaar;Totaal;2024;237;209;197;181;60;121;16;15;1;0;0;117;58;31;27;59;24;35;80;12;5.9;28;88.1;82.8
2040;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2013 1e kwartaal;98;84;75;71;17;55;4;3;0;0;0;61;43;30;13;18;12;6;15;9;10.4;14;85.8;76.9
2041;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2013 2e kwartaal;97;81;74;70;18;52;3;3;0;0;0;61;46;34;12;15;9;6;13;8;9.4;16;83.9;76.0
2042;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2013 3e kwartaal;100;84;75;73;17;56;2;2;0;0;0;55;37;25;12;18;13;5;20;9;11.1;16;84.3;74.9
2043;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2013 4e kwartaal;92;76;67;64;15;49;3;3;0;0;0;54;40;27;12;15;9;6;13;9;11.6;16;82.5;73.0
2044;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2013;97;81;73;70;17;53;3;3;0;0;0;58;41;29;12;17;11;6;15;9;10.6;15;84.2;75.2
2045;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2014 1e kwartaal;95;73;65;62;16;47;2;2;0;0;0;47;33;26;7;14;9;5;18;8;11.4;22;77.0;68.2
2046;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2014 2e kwartaal;107;79;70;65;13;52;4;4;0;0;0;55;37;27;10;18;11;7;14;10;12.2;28;74.1;65.1
2047;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2014 3e kwartaal;99;75;66;64;15;49;3;3;0;0;0;49;34;22;12;15;9;6;17;9;11.8;24;75.9;66.9
2048;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2014 4e kwartaal;96;72;67;62;15;47;4;4;0;0;0;49;35;25;10;14;8;6;18;5;7.5;24;75.2;69.6
2049;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2014;99;75;67;63;15;49;3;3;0;0;0;50;35;25;10;15;9;6;17;8;10.8;24;75.5;67.4
2050;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2015 1e kwartaal;97;76;69;67;19;48;3;3;0;0;0;57;41;30;11;16;7;8;13;6;8.5;21;78.5;71.9
2051;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2015 2e kwartaal;104;84;78;75;14;61;3;3;0;0;0;61;44;31;13;17;9;8;17;6;7.4;20;80.9;75.0
2052;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2015 3e kwartaal;102;83;75;73;17;56;2;2;0;0;0;57;36;26;11;21;10;10;18;8;9.4;19;81.4;73.8
2053;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2015 4e kwartaal;100;82;75;71;16;54;4;4;0;0;0;61;47;33;14;14;7;7;14;7;8.3;18;82.1;75.3
2054;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2015 ;100;81;74;71;17;55;3;3;0;0;0;59;42;30;12;17;8;8;16;7;8.4;19;80.8;74.0
2055;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2016 1e kwartaal;98;75;68;64;18;46;4;3;0;0;0;51;35;26;10;16;9;7;16;7;10.0;22;77.0;69.3
2056;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2016 2e kwartaal;102;78;73;68;15;53;4;4;0;0;0;56;41;30;11;16;9;7;16;6;7.1;23;77.0;71.5
2057;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2016 3e kwartaal;111;88;80;77;13;64;3;3;0;0;0;62;42;27;15;20;13;8;18;8;9.1;23;79.2;72.1
2058;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2016 4e kwartaal;107;83;76;73;13;60;2;2;0;0;0;60;42;26;16;18;11;7;16;8;9.2;24;77.5;70.4
2059;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2016;104;81;74;71;15;56;3;3;0;0;0;57;40;27;13;17;10;7;17;7;8.8;23;77.7;70.8
2060;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2017 1e kwartaal;107;83;75;71;11;60;3;3;1;0;0;62;47;33;14;15;9;6;12;8;9.8;24;77.5;69.8
2061;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2017 2e kwartaal;111;91;83;80;13;67;3;2;0;0;0;67;49;36;14;18;9;9;16;8;8.8;20;82.0;74.7
2062;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2017 3e kwartaal;113;90;85;81;18;63;4;4;0;0;0;70;49;34;15;21;11;9;15;5;5.9;23;79.7;75.0
2063;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2017 4e kwartaal;103;83;79;77;16;60;2;2;0;0;0;61;43;30;13;18;11;7;18;4;4.3;20;80.3;76.8
2064;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2017;109;87;80;77;15;63;3;3;0;0;0;65;47;33;14;18;10;8;15;6;7.2;22;79.8;74.1
2065;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2018 1e kwartaal;108;83;77;75;17;58;2;2;0;0;0;61;44;29;15;17;9;9;16;5;6.6;25;76.9;71.8
2066;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2018 2e kwartaal;110;88;79;76;16;60;3;3;0;0;0;63;40;26;14;23;10;13;16;9;10.0;22;79.9;71.9
2067;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2018 3e kwartaal;112;89;80;77;15;62;3;3;0;0;0;64;41;28;14;22;12;10;16;8;9.4;23;79.0;71.6
2068;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2018 4e kwartaal;106;81;71;69;15;54;3;2;0;0;0;62;45;30;15;17;11;6;10;9;11.5;25;76.4;67.7
2069;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2018;109;85;77;74;16;59;3;2;0;0;0;62;42;28;14;20;11;9;15;8;9.4;24;78.1;70.8
2070;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2019 1e kwartaal;103;81;76;73;13;60;3;3;0;0;0;64;44;29;15;20;13;7;12;4;5.5;22;78.2;73.9
2071;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2019 2e kwartaal;104;82;77;74;15;59;3;3;0;0;0;62;39;23;16;24;16;8;14;6;6.9;22;78.9;73.4
2072;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2019 3e kwartaal;107;88;77;74;15;59;4;3;0;0;0;59;38;27;11;21;10;11;19;10;11.7;19;82.0;72.3
2073;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2019 4e kwartaal;101;78;69;67;15;52;2;2;0;0;0;57;37;26;11;19;11;9;12;9;12.1;23;77.6;68.2
2074;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2019;104;82;75;72;15;57;3;3;0;0;0;60;40;26;13;21;12;9;14;7;9.1;22;79.2;72.0
2075;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2020 1e kwartaal;108;80;76;73;15;58;3;3;0;0;0;66;41;29;12;24;13;11;11;3;4.3;28;73.8;70.6
2076;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2020 2e kwartaal;112;86;80;76;15;61;4;4;0;0;0;66;41;23;18;25;12;13;14;7;7.6;25;77.2;71.3
2077;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2020 3e kwartaal;110;84;70;65;15;49;5;5;0;0;0;54;37;25;12;18;10;8;16;14;17.2;26;76.6;63.5
2078;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2020 4e kwartaal;98;74;72;69;20;49;3;3;0;0;0;57;41;28;14;15;7;8;15;3;3.6;24;76.0;73.3
2079;Totaal mannen en vrouwen;23 jaar;Volgt formeel onderwijs;2020;107;81;74;71;16;55;4;4;0;0;0;61;40;26;14;20;11;10;14;7;8.4;26;75.9;69.6
