ID;Geslacht;Leeftijd;Geboorteland;Herkomst;Opleiding;Huishoudensinkomen;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenVanVermogensmisdrijven_2;VerdachtenVanVernielingEnOpenbOrde_3;VerdachtenVanGeweldsmisdrijven_4;VerdachtenVanVerkeersmisdrijven_5;VerdachtenVanDrugsmisdrijven_6;VerdachtenVanVuurWapenmisdrijven_7;TotaalVerdachtenVanMisdrijven_8;VerdachtenVanVermogensmisdrijven_9;VerdachtenVanVernielingEnOpenbOrde_10;VerdachtenVanGeweldsmisdrijven_11;VerdachtenVanVerkeersmisdrijven_12;VerdachtenVanDrugsmisdrijven_13;VerdachtenVanVuurWapenmisdrijven_14
1522;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen tot lage-inkomensgrens;2017;200.0;100.0;0.0;0.0;0.0;0.0;0.0;159.0;55.0;17.0;40.0;32.0;16.0;
1523;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen tot lage-inkomensgrens;2018;200.0;100.0;0.0;0.0;0.0;0.0;0.0;146.0;55.0;21.0;37.0;22.0;17.0;5.0
1524;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen tot lage-inkomensgrens;2019;100.0;100.0;0.0;0.0;0.0;0.0;0.0;122.0;49.0;15.0;30.0;19.0;18.0;4.0
1525;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen tot lage-inkomensgrens;2020;100.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;38.0;21.0;26.0;17.0;11.0;5.0
1526;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen tot lage-inkomensgrens;2021;100.0;0.0;0.0;0.0;0.0;0.0;0.0;111.0;37.0;21.0;29.0;24.0;11.0;5.0
1527;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen tot lage-inkomensgrens;2022;100.0;0.0;0.0;0.0;0.0;0.0;0.0;97.0;27.0;15.0;29.0;20.0;10.0;
1528;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen tot lage-inkomensgrens;2023;100.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0;42.0;19.0;22.0;21.0;9.0;
1529;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
1530;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
1531;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2011;;;;;;;;;;;;;;
1532;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2012;;;;;;;;;;;;;;
1533;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2013;1200.0;300.0;100.0;300.0;400.0;100.0;0.0;75.0;17.0;7.0;17.0;27.0;6.0;1.0
1534;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2014;1100.0;300.0;100.0;300.0;300.0;100.0;0.0;67.0;16.0;8.0;17.0;21.0;4.0;1.0
1535;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2015;1000.0;200.0;100.0;300.0;400.0;100.0;0.0;61.0;13.0;7.0;15.0;21.0;4.0;1.0
1536;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2016;1000.0;200.0;100.0;200.0;400.0;100.0;0.0;57.0;13.0;6.0;13.0;20.0;5.0;1.0
1537;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2017;900.0;200.0;100.0;200.0;300.0;100.0;0.0;47.0;11.0;5.0;12.0;16.0;3.0;1.0
1538;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2018;900.0;200.0;100.0;200.0;300.0;100.0;0.0;43.0;10.0;4.0;9.0;15.0;3.0;1.0
1539;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2019;900.0;200.0;100.0;200.0;400.0;100.0;0.0;43.0;10.0;5.0;9.0;16.0;4.0;1.0
1540;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2020;900.0;200.0;100.0;200.0;300.0;100.0;0.0;37.0;10.0;4.0;7.0;14.0;3.0;1.0
1541;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2021;900.0;200.0;100.0;200.0;400.0;100.0;0.0;37.0;8.0;6.0;7.0;14.0;2.0;1.0
1542;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2022;1000.0;200.0;100.0;200.0;500.0;100.0;0.0;39.0;8.0;4.0;7.0;17.0;2.0;1.0
1543;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2023;1000.0;200.0;100.0;200.0;500.0;100.0;0.0;36.0;7.0;4.0;6.0;16.0;3.0;1.0
1544;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
1545;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2010;;;;;;;;;;;;;;
1546;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2011;;;;;;;;;;;;;;
1547;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2012;;;;;;;;;;;;;;
1548;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2013;400.0;100.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
1549;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2014;400.0;100.0;100.0;100.0;100.0;0.0;0.0;;;;;;;
1550;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2015;300.0;100.0;100.0;100.0;100.0;0.0;0.0;;;;;;;
1551;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2016;300.0;100.0;0.0;100.0;100.0;0.0;0.0;;;;;;;
1552;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2017;200.0;100.0;0.0;0.0;0.0;0.0;0.0;;;;;;;
1553;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2018;300.0;100.0;0.0;100.0;100.0;0.0;0.0;;;;;;;
1554;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2019;300.0;100.0;100.0;100.0;100.0;0.0;0.0;;;;;;;
1555;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2020;300.0;100.0;100.0;0.0;100.0;0.0;0.0;;;;;;;
1556;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2021;300.0;100.0;100.0;0.0;100.0;0.0;0.0;;;;;;;
1557;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2022;400.0;200.0;100.0;0.0;100.0;0.0;0.0;;;;;;;
1558;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2023;400.0;200.0;0.0;100.0;100.0;0.0;0.0;;;;;;;
1559;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Hbo, wo;Niet ingedeeld;2024;;;;;;;;;;;;;;
1560;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2010;;;;;;;;;;;;;;
1561;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2011;;;;;;;;;;;;;;
1562;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2012;;;;;;;;;;;;;;
1563;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2013;19930.0;10030.0;1510.0;2370.0;3410.0;3050.0;600.0;;;;;;;
1564;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2014;18380.0;9070.0;1510.0;2120.0;3290.0;2880.0;570.0;;;;;;;
1565;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2015;17090.0;8590.0;1560.0;2250.0;2830.0;2320.0;510.0;;;;;;;
1566;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2016;16050.0;7950.0;1510.0;2220.0;2860.0;2000.0;460.0;;;;;;;
1567;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2017;15640.0;7540.0;1620.0;2220.0;3120.0;1730.0;460.0;;;;;;;
1568;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2018;16180.0;7700.0;1730.0;2110.0;3770.0;1810.0;500.0;;;;;;;
1569;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2019;17080.0;8100.0;1980.0;2350.0;4240.0;1820.0;580.0;;;;;;;
1570;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2020;15100.0;7270.0;1860.0;2300.0;3910.0;1500.0;600.0;;;;;;;
1571;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2021;14670.0;6450.0;1960.0;2150.0;4290.0;1440.0;650.0;;;;;;;
1572;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2022;18150.0;8170.0;2230.0;2530.0;5670.0;1370.0;730.0;;;;;;;
1573;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2023;19430.0;9270.0;2430.0;2520.0;5920.0;1330.0;730.0;;;;;;;
1574;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Totaal;2024;;;;;;;;;;;;;;
1575;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
1576;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2011;;;;;;;;;;;;;;
1577;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2012;;;;;;;;;;;;;;
1578;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2013;800.0;400.0;100.0;200.0;200.0;100.0;0.0;;;;;;;
1579;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2014;600.0;300.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
1580;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2015;600.0;200.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
1581;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2016;500.0;200.0;0.0;100.0;100.0;100.0;0.0;;;;;;;
1582;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2017;400.0;100.0;0.0;100.0;100.0;0.0;0.0;;;;;;;
1583;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2018;400.0;200.0;0.0;100.0;100.0;100.0;0.0;;;;;;;
1584;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2019;400.0;200.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
1585;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2020;400.0;200.0;100.0;100.0;100.0;0.0;0.0;;;;;;;
1586;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2021;400.0;200.0;100.0;100.0;100.0;0.0;0.0;;;;;;;
1587;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2022;400.0;200.0;0.0;100.0;100.0;0.0;0.0;;;;;;;
1588;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2023;700.0;300.0;100.0;100.0;200.0;0.0;0.0;;;;;;;
1589;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
1590;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
1591;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2011;;;;;;;;;;;;;;
1592;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2012;;;;;;;;;;;;;;
1593;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2013;2400.0;600.0;200.0;600.0;800.0;200.0;0.0;;;;;;;
1594;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2014;2300.0;600.0;200.0;500.0;900.0;100.0;0.0;;;;;;;
1595;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2015;2100.0;600.0;200.0;500.0;700.0;200.0;0.0;;;;;;;
1596;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2016;2100.0;500.0;200.0;500.0;800.0;200.0;0.0;;;;;;;
1597;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2017;2000.0;500.0;100.0;500.0;700.0;100.0;0.0;;;;;;;
1598;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2018;2000.0;500.0;100.0;500.0;800.0;200.0;100.0;;;;;;;
1599;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2019;2300.0;600.0;200.0;500.0;900.0;200.0;100.0;;;;;;;
1600;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2020;2200.0;600.0;200.0;500.0;900.0;200.0;100.0;;;;;;;
1601;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2021;2300.0;600.0;200.0;500.0;1000.0;200.0;100.0;;;;;;;
1602;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2022;2900.0;600.0;300.0;600.0;1400.0;200.0;100.0;;;;;;;
1603;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2023;3200.0;800.0;300.0;600.0;1500.0;200.0;100.0;;;;;;;
1604;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
1605;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2010;;;;;;;;;;;;;;
1606;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2011;;;;;;;;;;;;;;
1607;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2012;;;;;;;;;;;;;;
1608;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2013;16700.0;9000.0;1300.0;1600.0;2400.0;2800.0;500.0;;;;;;;
1609;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2014;15400.0;8200.0;1300.0;1400.0;2300.0;2700.0;500.0;;;;;;;
1610;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2015;14400.0;7800.0;1300.0;1600.0;2000.0;2100.0;400.0;;;;;;;
1611;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2016;13500.0;7200.0;1300.0;1600.0;2000.0;1800.0;400.0;;;;;;;
1612;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2017;13300.0;6900.0;1400.0;1700.0;2300.0;1500.0;400.0;;;;;;;
1613;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2018;13700.0;7000.0;1600.0;1600.0;2900.0;1600.0;400.0;;;;;;;
1614;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2019;14400.0;7300.0;1700.0;1800.0;3200.0;1600.0;500.0;;;;;;;
1615;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2020;12400.0;6500.0;1600.0;1700.0;2900.0;1300.0;500.0;;;;;;;
1616;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2021;12000.0;5700.0;1700.0;1600.0;3200.0;1200.0;600.0;;;;;;;
1617;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2022;14900.0;7300.0;1900.0;1900.0;4200.0;1100.0;600.0;;;;;;;
1618;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2023;15600.0;8100.0;2100.0;1800.0;4200.0;1100.0;600.0;;;;;;;
1619;Totaal mannen en vrouwen;10000;Totaal;Europa (exclusief Nederland);Opleiding onbekend;Niet ingedeeld;2024;;;;;;;;;;;;;;
1620;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2010;13590.0;4220.0;2260.0;4460.0;2770.0;1210.0;460.0;401.0;124.0;67.0;132.0;83.0;34.0;13.0
1621;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2011;13320.0;4080.0;2010.0;4510.0;2720.0;1170.0;530.0;388.0;118.0;58.0;132.0;81.0;32.0;15.0
1622;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2012;12470.0;3990.0;1740.0;4160.0;2490.0;1160.0;490.0;354.0;112.0;50.0;118.0;71.0;31.0;14.0
1623;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2013;11610.0;3850.0;1410.0;3660.0;2330.0;1210.0;480.0;326.0;108.0;39.0;104.0;67.0;32.0;13.0
1624;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2014;10610.0;3460.0;1380.0;3450.0;2030.0;1010.0;430.0;297.0;96.0;39.0;98.0;58.0;27.0;12.0
1625;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2015;9690.0;3230.0;1250.0;3020.0;1670.0;1040.0;450.0;267.0;88.0;34.0;84.0;47.0;27.0;12.0
1626;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2016;9120.0;2740.0;1120.0;2990.0;1790.0;950.0;450.0;249.0;73.0;31.0;83.0;49.0;25.0;12.0
1627;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2017;7930.0;2380.0;1020.0;2500.0;1680.0;880.0;290.0;211.0;62.0;27.0;67.0;45.0;23.0;8.0
1628;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2018;7520.0;2160.0;970.0;2320.0;1740.0;970.0;360.0;197.0;56.0;26.0;61.0;46.0;25.0;9.0
1629;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2019;7660.0;2130.0;1060.0;2390.0;1930.0;1060.0;420.0;197.0;53.0;27.0;62.0;50.0;26.0;11.0
1630;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2020;7390.0;2030.0;1180.0;2270.0;1850.0;1040.0;400.0;187.0;50.0;30.0;58.0;47.0;25.0;10.0
1631;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2021;6470.0;1580.0;1010.0;1860.0;1780.0;910.0;400.0;161.0;39.0;25.0;47.0;45.0;22.0;10.0
1632;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2022;6670.0;1560.0;990.0;2010.0;2110.0;730.0;420.0;161.0;37.0;24.0;49.0;51.0;17.0;10.0
1633;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2023;6430.0;1510.0;910.0;1800.0;2130.0;820.0;360.0;149.0;34.0;21.0;42.0;50.0;19.0;8.0
1634;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Totaal;2024;6360.0;1490.0;920.0;1690.0;2210.0;880.0;380.0;144.0;33.0;21.0;39.0;50.0;20.0;9.0
1635;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
1636;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2011;2700.0;900.0;400.0;900.0;500.0;300.0;100.0;541.0;176.0;75.0;190.0;104.0;55.0;25.0
1637;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2012;2800.0;1000.0;400.0;1000.0;400.0;300.0;100.0;456.0;159.0;62.0;155.0;72.0;48.0;19.0
1638;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2013;2900.0;1100.0;400.0;900.0;500.0;300.0;100.0;428.0;155.0;57.0;133.0;74.0;48.0;16.0
1639;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2014;2500.0;900.0;300.0;800.0;400.0;300.0;100.0;387.0;139.0;51.0;125.0;69.0;39.0;16.0
1640;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2015;2200.0;800.0;300.0;700.0;300.0;300.0;100.0;363.0;133.0;46.0;108.0;51.0;46.0;18.0
1641;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2016;2000.0;700.0;200.0;700.0;300.0;200.0;100.0;352.0;117.0;43.0;119.0;61.0;40.0;17.0
1642;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2017;1500.0;500.0;200.0;500.0;300.0;200.0;100.0;295.0;97.0;36.0;94.0;51.0;42.0;14.0
1643;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2018;1500.0;500.0;200.0;500.0;300.0;200.0;100.0;280.0;87.0;38.0;87.0;50.0;42.0;14.0
1644;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2019;1300.0;400.0;200.0;400.0;300.0;200.0;100.0;278.0;82.0;41.0;90.0;59.0;46.0;16.0
1645;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2020;1200.0;400.0;200.0;400.0;300.0;200.0;100.0;264.0;84.0;43.0;83.0;60.0;40.0;13.0
1646;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2021;1000.0;300.0;100.0;300.0;200.0;200.0;100.0;223.0;64.0;30.0;64.0;53.0;38.0;15.0
1647;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2022;700.0;200.0;100.0;200.0;200.0;100.0;100.0;234.0;62.0;37.0;68.0;61.0;35.0;20.0
1648;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2023;700.0;200.0;100.0;200.0;200.0;100.0;0.0;222.0;57.0;30.0;71.0;64.0;33.0;14.0
1649;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
1650;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
1651;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2011;8300.0;2400.0;1300.0;2800.0;1800.0;600.0;300.0;329.0;96.0;51.0;110.0;70.0;23.0;12.0
1652;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2012;7400.0;2200.0;1100.0;2500.0;1600.0;500.0;300.0;297.0;88.0;42.0;100.0;66.0;21.0;11.0
1653;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2013;6500.0;2000.0;800.0;2100.0;1500.0;500.0;300.0;266.0;81.0;30.0;86.0;60.0;22.0;11.0
1654;Totaal mannen en vrouwen;10000;Totaal;Turkije;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2014;6200.0;1800.0;800.0;2100.0;1300.0;500.0;200.0;244.0;73.0;31.0;82.0;50.0;18.0;10.0
