ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;VertragingInDeSchoolloopbaan;Perioden;AantalLeerlingenVoortgezetOnderwijs_1;AantalVsvErsVoortgezetOnderwijs_2;AantalNietVsvErsVoortgezetOnderwijs_3;PercentageVsvErsVoortgezetOnderwijs_4
1876;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Geen vertraging;2008/'09;279570.0;1040.0;278530.0;0.4
1877;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Geen vertraging;2009/'10;282990.0;1080.0;281910.0;0.4
1878;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Geen vertraging;2010/'11;289960.0;1180.0;288780.0;0.4
1879;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Geen vertraging;2011/'12;297880.0;1260.0;296630.0;0.4
1880;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Geen vertraging;2012/'13 Oude methode;307970.0;1270.0;306700.0;0.4
1881;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Geen vertraging;2012/'13 Nieuwe methode;306560.0;250.0;306310.0;0.1
1882;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Geen vertraging;2013/'14;313160.0;250.0;312920.0;0.1
1883;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Geen vertraging;2014/'15;316160.0;250.0;315910.0;0.1
1884;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2004/'05;92080.0;2000.0;90080.0;2.2
1885;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2005/'06;96680.0;1700.0;94990.0;1.8
1886;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2006/'07;94350.0;1440.0;92900.0;1.5
1887;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2007/'08;91960.0;1330.0;90630.0;1.4
1888;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2008/'09;90390.0;1180.0;89210.0;1.3
1889;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2009/'10;89740.0;1340.0;88400.0;1.5
1890;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2010/'11;89520.0;1570.0;87950.0;1.8
1891;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2011/'12;89880.0;1490.0;88390.0;1.7
1892;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2012/'13 Oude methode;88130.0;1410.0;86720.0;1.6
1893;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2012/'13 Nieuwe methode;86480.0;430.0;86050.0;0.5
1894;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2013/'14;84970.0;410.0;84560.0;0.5
1895;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;Wel vertraging;2014/'15;82820.0;500.0;82320.0;0.6
1896;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2004/'05;83460.0;1230.0;82230.0;1.5
1897;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2005/'06;88900.0;1140.0;87760.0;1.3
1898;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2006/'07;87330.0;1020.0;86310.0;1.2
1899;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2007/'08;85430.0;970.0;84460.0;1.1
1900;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2008/'09;84130.0;840.0;83280.0;1.0
1901;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2009/'10;83120.0;860.0;82260.0;1.0
1902;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2010/'11;82160.0;940.0;81220.0;1.1
1903;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2011/'12;82360.0;950.0;81410.0;1.1
1904;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2012/'13 Oude methode;81080.0;940.0;80140.0;1.2
1905;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2012/'13 Nieuwe methode;79840.0;160.0;79680.0;0.2
1906;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2013/'14;78180.0;140.0;78040.0;0.2
1907;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;1 jaar vertraging;2014/'15;75610.0;160.0;75450.0;0.2
1908;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2004/'05;8620.0;770.0;7850.0;8.9
1909;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2005/'06;7790.0;560.0;7230.0;7.1
1910;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2006/'07;7020.0;420.0;6590.0;6.0
1911;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2007/'08;6530.0;360.0;6170.0;5.5
1912;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2008/'09;6270.0;340.0;5930.0;5.4
1913;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2009/'10;6620.0;480.0;6140.0;7.2
1914;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2010/'11;7360.0;630.0;6730.0;8.6
1915;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2011/'12;7520.0;540.0;6980.0;7.2
1916;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2012/'13 Oude methode;7040.0;470.0;6570.0;6.7
1917;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2012/'13 Nieuwe methode;6640.0;270.0;6370.0;4.0
1918;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2013/'14;6790.0;270.0;6520.0;4.0
1919;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Niet verdacht van misdrijf;2 jaar of meer vertraging;2014/'15;7220.0;340.0;6870.0;4.8
1920;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2004/'05;4320.0;490.0;3840.0;11.3
1921;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2005/'06;5120.0;520.0;4600.0;10.2
1922;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2006/'07;5230.0;480.0;4750.0;9.2
1923;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2007/'08;5430.0;440.0;4990.0;8.1
1924;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2008/'09;5060.0;370.0;4690.0;7.3
1925;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2009/'10;4120.0;320.0;3800.0;7.7
1926;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2010/'11;3820.0;370.0;3450.0;9.6
1927;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2011/'12;3330.0;380.0;2960.0;11.3
1928;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2012/'13 Oude methode;2830.0;300.0;2540.0;10.5
1929;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2012/'13 Nieuwe methode;2540.0;50.0;2490.0;2.0
1930;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2013/'14;1920.0;40.0;1880.0;2.2
1931;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Totaal wel en geen vertraging;2014/'15;1420.0;40.0;1380.0;2.7
1932;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2004/'05;1560.0;110.0;1450.0;7.3
1933;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2005/'06;1920.0;150.0;1780.0;7.6
1934;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2006/'07;2010.0;130.0;1880.0;6.4
1935;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2007/'08;2210.0;130.0;2080.0;6.0
1936;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2008/'09;1940.0;100.0;1850.0;5.0
1937;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2009/'10;1480.0;80.0;1400.0;5.3
1938;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2010/'11;1460.0;70.0;1390.0;4.7
1939;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2011/'12;1250.0;90.0;1160.0;7.0
1940;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2012/'13 Oude methode;1060.0;70.0;990.0;6.4
1941;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2012/'13 Nieuwe methode;980.0;;980.0;
1942;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2013/'14;750.0;;740.0;
1943;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Geen vertraging;2014/'15;520.0;;520.0;
1944;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2004/'05;2760.0;370.0;2390.0;13.5
1945;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2005/'06;3200.0;380.0;2820.0;11.7
1946;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2006/'07;3220.0;350.0;2870.0;10.9
1947;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2007/'08;3220.0;310.0;2910.0;9.6
1948;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2008/'09;3120.0;270.0;2840.0;8.7
1949;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2009/'10;2640.0;240.0;2400.0;9.1
1950;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2010/'11;2360.0;300.0;2060.0;12.6
1951;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2011/'12;2080.0;290.0;1800.0;13.8
1952;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2012/'13 Oude methode;1780.0;230.0;1550.0;12.9
1953;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2012/'13 Nieuwe methode;1560.0;50.0;1510.0;2.9
1954;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2013/'14;1180.0;40.0;1140.0;3.2
1955;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;Wel vertraging;2014/'15;900.0;40.0;860.0;4.1
1956;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2004/'05;2090.0;210.0;1870.0;10.2
1957;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2005/'06;2500.0;230.0;2270.0;9.2
1958;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2006/'07;2620.0;250.0;2380.0;9.5
1959;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2007/'08;2670.0;220.0;2450.0;8.3
1960;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2008/'09;2580.0;190.0;2390.0;7.3
1961;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2009/'10;2140.0;160.0;1990.0;7.2
1962;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2010/'11;1790.0;160.0;1640.0;8.7
1963;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2011/'12;1560.0;160.0;1410.0;9.9
1964;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2012/'13 Oude methode;1330.0;130.0;1200.0;9.8
1965;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2012/'13 Nieuwe methode;1180.0;;1170.0;
1966;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2013/'14;850.0;;840.0;
1967;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;1 jaar vertraging;2014/'15;650.0;;640.0;
1968;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2004/'05;670.0;160.0;520.0;23.6
1969;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2005/'06;700.0;140.0;560.0;20.6
1970;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2006/'07;600.0;110.0;500.0;17.5
1971;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2007/'08;550.0;90.0;460.0;15.8
1972;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2008/'09;540.0;90.0;450.0;15.8
1973;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2009/'10;500.0;90.0;410.0;17.1
1974;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2010/'11;570.0;140.0;430.0;25.0
1975;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2011/'12;520.0;130.0;390.0;25.6
1976;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2012/'13 Oude methode;450.0;100.0;350.0;22.1
1977;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2012/'13 Nieuwe methode;380.0;40.0;340.0;10.1
1978;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2013/'14;330.0;40.0;290.0;10.9
1979;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;Wel verdacht van misdrijf;2 jaar of meer vertraging;2014/'15;240.0;30.0;220.0;11.5
1980;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2004/'05;3460.0;300.0;3160.0;8.6
1981;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2005/'06;4080.0;320.0;3760.0;7.9
1982;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2006/'07;4160.0;280.0;3880.0;6.7
1983;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2007/'08;4280.0;250.0;4030.0;5.8
1984;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2008/'09;4010.0;200.0;3810.0;5.0
1985;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2009/'10;3290.0;200.0;3100.0;5.9
1986;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2010/'11;3050.0;200.0;2850.0;6.5
1987;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2011/'12;2660.0;210.0;2450.0;7.9
1988;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2012/'13 Oude methode;2330.0;190.0;2140.0;8.0
1989;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2012/'13 Nieuwe methode;2140.0;30.0;2100.0;1.5
1990;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2013/'14;1610.0;20.0;1590.0;1.4
1991;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal wel en geen vertraging;2014/'15;1230.0;20.0;1200.0;2.0
1992;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2004/'05;1350.0;70.0;1270.0;5.5
1993;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2005/'06;1650.0;110.0;1540.0;6.5
1994;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2006/'07;1740.0;90.0;1650.0;5.3
1995;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2007/'08;1870.0;80.0;1780.0;4.5
1996;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2008/'09;1660.0;60.0;1600.0;3.7
1997;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2009/'10;1240.0;50.0;1190.0;4.2
1998;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2010/'11;1240.0;50.0;1190.0;3.7
1999;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2011/'12;1070.0;50.0;1020.0;4.7
2000;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2012/'13 Oude methode;930.0;50.0;880.0;5.6
2001;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2012/'13 Nieuwe methode;880.0;;870.0;
2002;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2013/'14;660.0;;660.0;
2003;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Geen vertraging;2014/'15;470.0;0.0;470.0;0.0
2004;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2004/'05;2110.0;220.0;1890.0;10.5
2005;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2005/'06;2430.0;220.0;2220.0;8.8
2006;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2006/'07;2420.0;180.0;2230.0;7.6
2007;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2007/'08;2410.0;160.0;2240.0;6.8
2008;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2008/'09;2360.0;140.0;2220.0;5.9
2009;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2009/'10;2050.0;140.0;1910.0;7.0
2010;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2010/'11;1810.0;150.0;1660.0;8.3
2011;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2011/'12;1590.0;160.0;1430.0;10.1
2012;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2012/'13 Oude methode;1400.0;140.0;1260.0;9.7
2013;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2012/'13 Nieuwe methode;1260.0;30.0;1230.0;2.0
2014;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2013/'14;950.0;20.0;930.0;2.0
2015;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;Wel vertraging;2014/'15;760.0;20.0;730.0;3.2
2016;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2004/'05;1640.0;120.0;1520.0;7.5
2017;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2005/'06;1980.0;130.0;1840.0;6.7
2018;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2006/'07;2020.0;140.0;1890.0;6.7
2019;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2007/'08;2070.0;130.0;1940.0;6.2
2020;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2008/'09;2010.0;100.0;1910.0;4.9
2021;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2009/'10;1710.0;100.0;1610.0;5.6
2022;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2010/'11;1440.0;80.0;1370.0;5.3
2023;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2011/'12;1250.0;100.0;1160.0;7.7
2024;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2012/'13 Oude methode;1090.0;80.0;1010.0;7.5
2025;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2012/'13 Nieuwe methode;1000.0;;990.0;
2026;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2013/'14;720.0;;720.0;
2027;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;1 jaar vertraging;2014/'15;570.0;;570.0;
2028;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;2 jaar of meer vertraging;2004/'05;470.0;100.0;370.0;21.1
2029;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;2 jaar of meer vertraging;2005/'06;460.0;80.0;380.0;17.9
2030;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;2 jaar of meer vertraging;2006/'07;390.0;50.0;340.0;12.5
2031;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;2 jaar of meer vertraging;2007/'08;340.0;40.0;300.0;10.7
2032;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;2 jaar of meer vertraging;2008/'09;340.0;40.0;300.0;12.0
2033;Totaal mannen en vrouwen;Leerjaar 1-2;22 jaar of jonger;1 keer verdacht van misdrijf;2 jaar of meer vertraging;2009/'10;340.0;50.0;300.0;13.7
