ID;Geslacht;Leeftijd;BurgerlijkeStaat;PositieInHetHuishouden;Perioden;PersonenInHuishoudens_1
7205;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2054;
7206;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2055;
7207;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2056;
7208;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2057;
7209;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2058;
7210;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2059;
7211;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2060;
7212;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2061;
7213;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2062;
7214;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2063;
7215;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2064;
7216;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2065;
7217;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2066;
7218;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2067;
7219;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2068;
7220;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2069;
7221;Totaal mannen en vrouwen;2 jaar;Gescheiden;Samenwonend;2070;
7222;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2025;
7223;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2026;
7224;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2027;
7225;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2028;
7226;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2029;
7227;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2030;
7228;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2031;
7229;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2032;
7230;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2033;
7231;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2034;
7232;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2035;
7233;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2036;
7234;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2037;
7235;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2038;
7236;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2039;
7237;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2040;
7238;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2041;
7239;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2042;
7240;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2043;
7241;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2044;
7242;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2045;
7243;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2046;
7244;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2047;
7245;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2048;
7246;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2049;
7247;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2050;
7248;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2051;
7249;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2052;
7250;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2053;
7251;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2054;
7252;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2055;
7253;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2056;
7254;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2057;
7255;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2058;
7256;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2059;
7257;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2060;
7258;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2061;
7259;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2062;
7260;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2063;
7261;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2064;
7262;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2065;
7263;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2066;
7264;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2067;
7265;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2068;
7266;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2069;
7267;Totaal mannen en vrouwen;2 jaar;Gescheiden;Ouder in eenouderhuishouden;2070;
7268;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2025;0.0
7269;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2026;0.0
7270;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2027;0.0
7271;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2028;0.0
7272;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2029;0.0
7273;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2030;0.0
7274;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2031;0.0
7275;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2032;0.0
7276;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2033;0.0
7277;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2034;0.0
7278;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2035;0.0
7279;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2036;0.0
7280;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2037;0.0
7281;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2038;0.0
7282;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2039;0.0
7283;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2040;0.0
7284;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2041;0.0
7285;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2042;0.0
7286;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2043;0.0
7287;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2044;0.0
7288;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2045;0.0
7289;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2046;0.0
7290;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2047;0.0
7291;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2048;0.0
7292;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2049;0.0
7293;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2050;0.0
7294;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2051;0.0
7295;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2052;0.0
7296;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2053;0.0
7297;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2054;0.0
7298;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2055;0.0
7299;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2056;0.0
7300;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2057;0.0
7301;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2058;0.0
7302;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2059;0.0
7303;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2060;0.0
7304;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2061;0.0
7305;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2062;0.0
7306;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2063;0.0
7307;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2064;0.0
7308;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2065;0.0
7309;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2066;0.0
7310;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2067;0.0
7311;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2068;0.0
7312;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2069;0.0
7313;Totaal mannen en vrouwen;2 jaar;Gescheiden;Overig lid huishouden;2070;0.0
7314;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2025;0.0
7315;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2026;0.0
7316;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2027;0.0
7317;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2028;0.0
7318;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2029;0.0
7319;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2030;0.0
7320;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2031;0.0
7321;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2032;0.0
7322;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2033;0.0
7323;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2034;0.0
7324;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2035;0.0
7325;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2036;0.0
7326;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2037;0.0
7327;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2038;0.0
7328;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2039;0.0
7329;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2040;0.0
7330;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2041;0.0
7331;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2042;0.0
7332;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2043;0.0
7333;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2044;0.0
7334;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2045;0.0
7335;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2046;0.0
7336;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2047;0.0
7337;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2048;0.0
7338;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2049;0.0
7339;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2050;0.0
7340;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2051;0.0
7341;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2052;0.0
7342;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2053;0.0
7343;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2054;0.0
7344;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2055;0.0
7345;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2056;0.0
7346;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2057;0.0
7347;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2058;0.0
7348;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2059;0.0
7349;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2060;0.0
7350;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2061;0.0
7351;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2062;0.0
7352;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2063;0.0
7353;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2064;0.0
7354;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2065;0.0
7355;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2066;0.0
7356;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2067;0.0
7357;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2068;0.0
7358;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2069;0.0
7359;Totaal mannen en vrouwen;2 jaar;Gescheiden;Personen in institutioneel huishoudens;2070;0.0
7360;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2025;183479.0
7361;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2026;171274.0
7362;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2027;167973.0
7363;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2028;168807.0
7364;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2029;168768.0
7365;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2030;170412.0
7366;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2031;173364.0
7367;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2032;176998.0
7368;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2033;181320.0
7369;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2034;185796.0
7370;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2035;189511.0
7371;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2036;192605.0
7372;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2037;195156.0
7373;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2038;197259.0
7374;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2039;198920.0
7375;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2040;200102.0
7376;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2041;200762.0
7377;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2042;200879.0
7378;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2043;200581.0
7379;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2044;200106.0
7380;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2045;199498.0
7381;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2046;198815.0
7382;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2047;198073.0
7383;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2048;197296.0
7384;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2049;196505.0
7385;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2050;195749.0
7386;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2051;195033.0
7387;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2052;194393.0
7388;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2053;193844.0
7389;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2054;193381.0
7390;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2055;193016.0
7391;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2056;192767.0
7392;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2057;192644.0
7393;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2058;192660.0
7394;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2059;192838.0
7395;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2060;193203.0
7396;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2061;193781.0
7397;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2062;194611.0
7398;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2063;195675.0
7399;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2064;197012.0
7400;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2065;198547.0
7401;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2066;200255.0
7402;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2067;202060.0
7403;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2068;203882.0
7404;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2069;205650.0
7405;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Totaal personen in huishoudens;2070;207304.0
7406;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2025;182915.0
7407;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2026;170739.0
7408;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2027;167457.0
7409;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2028;168307.0
7410;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2029;168278.0
7411;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2030;169924.0
7412;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2031;172874.0
7413;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2032;176504.0
7414;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2033;180819.0
7415;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2034;185289.0
7416;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2035;188999.0
7417;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2036;192089.0
7418;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2037;194637.0
7419;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2038;196737.0
7420;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2039;198396.0
7421;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2040;199576.0
7422;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2041;200235.0
7423;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2042;200352.0
7424;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2043;200055.0
7425;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2044;199580.0
7426;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2045;198973.0
7427;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2046;198291.0
7428;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2047;197550.0
7429;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2048;196774.0
7430;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2049;195984.0
7431;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2050;195229.0
7432;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2051;194514.0
7433;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2052;193875.0
7434;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2053;193327.0
7435;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2054;192864.0
7436;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2055;192500.0
7437;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2056;192251.0
7438;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2057;192128.0
7439;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2058;192144.0
7440;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2059;192322.0
7441;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2060;192687.0
7442;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2061;193264.0
7443;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2062;194093.0
7444;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2063;195155.0
7445;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2064;196490.0
7446;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2065;198023.0
7447;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2066;199729.0
7448;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2067;201531.0
7449;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2068;203351.0
7450;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2069;205117.0
7451;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Personen in particulier huishoudens;2070;206768.0
7452;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2025;180500.0
7453;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2026;168362.0
7454;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2027;165143.0
7455;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2028;166060.0
7456;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2029;166037.0
7457;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2030;167668.0
7458;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2031;170591.0
7459;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2032;174181.0
7460;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2033;178446.0
7461;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2034;182865.0
7462;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2035;186533.0
7463;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2036;189587.0
7464;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2037;192107.0
7465;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2038;194185.0
7466;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2039;195826.0
7467;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2040;196993.0
7468;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2041;197645.0
7469;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2042;197760.0
7470;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2043;197467.0
7471;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2044;196997.0
7472;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2045;196396.0
7473;Totaal mannen en vrouwen;3 jaar;Totaal burgerlijke staat;Thuiswonend kind;2046;195722.0
