ID;Geslacht;Persoonskenmerken;RegioS;Perioden;Personen_1;PersonenMetPersoonlijkInkomen_2;AandeelPersonen_3;GemiddeldGestandaardiseerdInkomen_4;MediaanGestandaardiseerdInkomen_5;GemiddeldPersoonlijkInkomen_6;MediaanPersoonlijkInkomen_7
3213;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geertruidenberg;2014;9.2;9.2;43;27.9;24.9;40.1;35.2
3214;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geertruidenberg;2015;9.2;9.2;44;27.7;25.3;41.0;35.5
3215;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldermalsen;2011;10.1;10.1;39;28.8;25.7;43.3;37.6
3216;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldermalsen;2012;10.2;10.2;39;28.9;25.8;43.3;37.4
3217;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldermalsen;2013;10.3;10.2;40;29.1;26.1;43.9;37.7
3218;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldermalsen;2014;10.3;10.3;40;30.9;26.9;44.8;37.8
3219;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldermalsen;2015;10.4;10.3;40;30.1;27.5;45.6;38.7
3220;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldrop-Mierlo;2011;16.7;16.7;44;26.3;23.9;39.5;34.1
3221;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldrop-Mierlo;2012;16.9;16.9;44;26.7;24.1;40.0;34.2
3222;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldrop-Mierlo;2013;17.0;16.9;44;26.9;24.3;40.5;34.3
3223;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldrop-Mierlo;2014;17.0;17.0;44;28.3;24.9;41.4;34.3
3224;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Geldrop-Mierlo;2015;17.0;17.0;44;28.1;25.5;41.5;34.7
3225;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gemert-Bakel;2011;11.5;11.5;40;25.5;23.4;36.1;33.2
3226;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gemert-Bakel;2012;11.7;11.7;41;25.8;23.7;36.6;33.0
3227;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gemert-Bakel;2013;11.8;11.8;41;25.7;23.8;36.8;32.9
3228;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gemert-Bakel;2014;11.9;11.9;41;27.6;24.6;37.6;33.3
3229;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gemert-Bakel;2015;12.2;12.2;42;26.8;24.8;37.3;33.0
3230;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gennep;2011;7.0;7.0;42;25.6;23.7;36.2;32.7
3231;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gennep;2012;7.1;7.0;43;25.6;23.7;36.6;32.4
3232;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gennep;2013;7.1;7.1;43;25.7;23.9;36.6;32.3
3233;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gennep;2014;7.1;7.1;43;27.0;24.6;37.4;32.6
3234;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gennep;2015;7.1;7.1;43;27.3;25.2;37.9;33.0
3235;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Giessenlanden;2011;5.6;5.6;39;30.3;26.0;45.1;38.3
3236;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Giessenlanden;2012;5.6;5.6;39;31.4;26.1;45.1;38.6
3237;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Giessenlanden;2013;5.6;5.6;39;31.9;26.5;45.8;38.5
3238;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Giessenlanden;2014;5.6;5.6;39;33.7;27.1;45.6;38.3
3239;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Giessenlanden;2015;5.7;5.7;40;30.8;27.3;45.8;38.3
3240;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gilze en Rijen;2011;10.5;10.4;41;26.1;23.9;37.7;33.8
3241;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gilze en Rijen;2012;10.4;10.4;41;26.3;24.2;38.2;33.9
3242;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gilze en Rijen;2013;10.7;10.7;42;26.5;24.4;38.8;34.0
3243;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gilze en Rijen;2014;10.8;10.8;42;27.4;24.9;39.0;33.9
3244;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gilze en Rijen;2015;10.8;10.8;42;27.7;25.4;39.7;34.6
3245;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goeree-Overflakkee;2011;19.6;19.6;41;26.7;24.1;40.5;36.4
3246;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goeree-Overflakkee;2012;19.9;19.8;42;27.0;24.3;41.0;36.3
3247;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goeree-Overflakkee;2013;20.1;20.1;42;27.1;24.5;41.6;36.4
3248;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goeree-Overflakkee;2014;19.9;19.8;42;29.0;25.4;42.1;37.0
3249;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goeree-Overflakkee;2015;20.0;20.0;42;28.4;25.7;42.9;37.3
3250;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goes;2011;16.4;16.4;46;25.6;23.1;37.3;32.4
3251;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goes;2012;16.7;16.7;46;25.9;23.3;37.6;32.2
3252;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goes;2013;16.9;16.9;47;25.9;23.5;37.9;32.2
3253;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goes;2014;16.7;16.7;47;27.7;24.2;38.8;32.6
3254;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goes;2015;16.8;16.8;47;27.4;24.7;39.2;32.9
3255;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goirle;2011;9.3;9.3;42;28.6;25.6;42.1;36.5
3256;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goirle;2012;9.4;9.4;42;28.3;25.7;42.1;36.3
3257;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goirle;2013;9.5;9.5;42;28.2;25.7;42.2;36.1
3258;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goirle;2014;9.7;9.7;43;30.0;26.4;42.7;36.3
3259;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Goirle;2015;9.8;9.8;43;29.3;26.8;42.7;36.4
3260;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gooise Meren;2011;24.6;24.5;45;33.8;27.1;55.6;37.9
3261;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gooise Meren;2012;24.7;24.6;45;33.6;27.3;55.4;38.0
3262;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gooise Meren;2013;24.7;24.6;45;33.9;27.5;56.5;38.1
3263;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gooise Meren;2014;24.7;24.6;45;36.7;28.5;59.6;38.6
3264;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gooise Meren;2015;24.9;24.8;45;36.2;29.1;60.2;39.0
3265;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gorinchem;2011;15.3;15.3;45;25.1;22.4;38.3;32.9
3266;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gorinchem;2012;15.5;15.4;45;25.5;22.7;38.6;32.9
3267;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gorinchem;2013;15.5;15.5;45;26.2;22.8;39.4;32.8
3268;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gorinchem;2014;15.5;15.4;45;26.9;23.5;39.8;33.2
3269;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gorinchem;2015;15.6;15.5;45;26.8;23.9;40.4;33.6
3270;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gouda;2011;30.8;30.8;44;26.0;23.5;39.7;34.4
3271;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gouda;2012;31.0;30.9;44;26.2;23.6;39.9;34.3
3272;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gouda;2013;30.9;30.8;44;26.3;23.7;40.2;34.3
3273;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gouda;2014;31.2;31.1;45;27.3;24.3;40.5;34.2
3274;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gouda;2015;31.5;31.4;45;27.8;24.7;40.8;34.6
3275;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grave;2011;5.2;5.2;42;25.6;23.8;37.5;33.8
3276;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grave;2012;5.1;5.1;42;26.0;24.1;38.2;34.1
3277;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grave;2013;5.1;5.1;43;26.0;24.3;38.2;33.6
3278;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grave;2014;5.1;5.1;43;27.5;25.1;39.1;34.1
3279;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grave;2015;5.1;5.1;43;27.5;25.6;39.8;34.6
3280;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;'s-Gravenhage (gemeente);2011;237.4;236.2;50;24.7;21.0;37.2;29.1
3281;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;'s-Gravenhage (gemeente);2012;239.8;238.4;50;24.8;21.1;37.3;28.9
3282;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;'s-Gravenhage (gemeente);2013;241.3;239.7;50;25.0;21.1;37.7;28.9
3283;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;'s-Gravenhage (gemeente);2014;241.9;240.4;49;26.3;21.7;38.7;29.1
3284;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;'s-Gravenhage (gemeente);2015;245.5;243.9;49;26.4;21.9;39.0;29.0
3285;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groningen (gemeente);2011;108.5;107.6;59;19.4;17.4;27.7;22.0
3286;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groningen (gemeente);2012;110.5;109.6;59;19.5;17.4;27.9;21.7
3287;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groningen (gemeente);2013;111.9;110.9;60;19.6;17.4;28.0;21.6
3288;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groningen (gemeente);2014;113.1;112.0;60;20.3;17.8;28.4;21.6
3289;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Groningen (gemeente);2015;115.1;114.0;60;20.5;18.1;28.8;21.5
3290;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grootegast;2011;4.6;4.6;38;23.4;21.8;32.9;30.7
3291;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grootegast;2012;4.7;4.7;39;23.6;22.2;33.1;30.3
3292;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grootegast;2013;4.8;4.8;39;24.0;22.4;33.4;30.5
3293;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grootegast;2014;4.8;4.7;40;25.0;23.3;34.3;31.4
3294;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Grootegast;2015;4.7;4.7;40;25.4;23.8;34.9;31.7
3295;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gulpen-Wittem;2011;6.2;6.2;44;26.7;23.8;36.9;31.3
3296;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gulpen-Wittem;2012;6.3;6.3;44;26.5;24.0;36.5;30.9
3297;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gulpen-Wittem;2013;6.3;6.3;45;26.9;24.3;37.3;31.2
3298;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gulpen-Wittem;2014;6.4;6.4;45;28.1;25.0;38.0;31.6
3299;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Gulpen-Wittem;2015;6.4;6.4;46;28.1;25.3;38.5;32.0
3300;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaksbergen;2011;9.8;9.8;40;25.8;23.6;37.3;32.8
3301;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaksbergen;2012;9.8;9.8;41;25.9;23.9;37.3;32.8
3302;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaksbergen;2013;9.9;9.9;41;26.1;24.2;37.6;32.9
3303;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaksbergen;2014;9.9;9.8;41;27.5;24.7;38.1;32.9
3304;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaksbergen;2015;9.9;9.9;41;27.1;25.1;38.2;33.3
3305;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaren;2011;5.2;5.2;39;30.5;26.4;44.2;37.0
3306;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaren;2012;5.2;5.2;40;30.3;26.7;44.7;37.2
3307;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaren;2013;5.4;5.4;41;30.5;26.7;44.6;36.8
3308;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaren;2014;5.3;5.3;40;32.6;27.8;45.5;37.4
3309;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haaren;2015;5.4;5.3;41;32.2;28.6;46.0;38.1
3310;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlem;2011;72.5;72.3;49;26.1;23.4;39.2;32.7
3311;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlem;2012;73.1;72.9;49;26.4;23.6;39.6;32.7
3312;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlem;2013;73.5;73.3;49;27.3;23.9;40.2;33.0
3313;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlem;2014;74.5;74.3;49;27.9;24.6;41.1;33.3
3314;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlem;2015;75.2;75.0;49;28.2;25.2;42.2;33.8
3315;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmerliede en Spaarnwoude;2011;2.2;2.2;41;29.3;26.6;45.2;38.8
3316;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmerliede en Spaarnwoude;2012;2.3;2.3;42;29.6;26.7;45.7;38.6
3317;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmerliede en Spaarnwoude;2013;2.3;2.3;42;29.9;27.2;46.2;38.8
3318;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmerliede en Spaarnwoude;2014;2.3;2.3;42;32.1;28.1;47.0;39.1
3319;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmerliede en Spaarnwoude;2015;2.4;2.4;43;31.4;28.5;47.3;39.1
3320;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmermeer;2011;58.1;58.0;41;28.8;26.2;45.6;39.2
3321;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmermeer;2012;58.6;58.4;41;28.9;26.3;45.8;39.1
3322;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmermeer;2013;58.8;58.7;41;29.2;26.5;46.4;39.2
3323;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmermeer;2014;58.9;58.8;41;30.8;27.3;47.4;39.4
3324;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haarlemmermeer;2015;59.4;59.3;42;30.5;27.8;47.8;39.7
3325;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Halderberge;2011;12.2;12.2;42;26.4;23.9;39.0;34.2
3326;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Halderberge;2012;12.2;12.2;42;26.6;24.2;39.5;34.3
3327;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Halderberge;2013;12.2;12.2;43;27.0;24.4;40.0;34.6
3328;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Halderberge;2014;12.5;12.4;43;28.0;25.0;40.4;34.2
3329;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Halderberge;2015;12.6;12.6;43;28.0;25.4;41.0;34.5
3330;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardenberg;2011;22.7;22.7;39;24.4;22.4;34.9;32.1
3331;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardenberg;2012;22.9;22.9;39;24.7;22.7;35.1;32.0
3332;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardenberg;2013;23.1;23.1;39;24.8;22.9;35.5;32.1
3333;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardenberg;2014;23.0;22.9;39;26.3;23.6;36.3;32.4
3334;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardenberg;2015;23.2;23.1;40;25.9;24.0;36.4;32.7
3335;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harderwijk;2011;18.7;18.7;42;25.9;23.5;38.4;33.9
3336;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harderwijk;2012;18.9;18.9;42;25.9;23.5;38.7;33.9
3337;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harderwijk;2013;19.0;19.0;42;25.8;23.7;39.1;33.9
3338;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harderwijk;2014;19.0;18.9;42;27.6;24.4;39.8;34.1
3339;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harderwijk;2015;19.2;19.2;42;27.1;24.8;40.0;34.3
3340;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardinxveld-Giessendam;2011;6.7;6.7;38;27.3;24.2;40.4;37.2
3341;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardinxveld-Giessendam;2012;6.8;6.8;39;26.7;24.2;40.3;36.8
3342;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardinxveld-Giessendam;2013;6.8;6.8;39;26.7;24.6;40.7;37.0
3343;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardinxveld-Giessendam;2014;6.8;6.8;39;28.9;25.0;41.0;37.4
3344;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hardinxveld-Giessendam;2015;6.8;6.8;39;27.6;25.5;41.6;38.1
3345;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haren;2011;8.2;8.2;46;31.8;26.8;48.6;37.7
3346;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haren;2012;8.2;8.2;46;31.8;27.1;48.6;37.7
3347;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haren;2013;8.3;8.3;46;31.8;27.4;48.9;38.2
3348;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haren;2014;8.5;8.4;46;34.3;28.2;49.8;38.4
3349;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Haren;2015;8.5;8.5;46;33.2;28.6;50.6;39.0
3350;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harlingen;2011;7.0;7.0;46;23.1;20.8;33.2;29.2
3351;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harlingen;2012;7.1;7.1;46;23.2;21.0;33.4;28.9
3352;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harlingen;2013;7.1;7.1;46;23.5;21.1;33.6;28.9
3353;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harlingen;2014;7.2;7.2;47;24.4;21.4;33.6;28.4
3354;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Harlingen;2015;7.3;7.3;48;23.9;21.6;33.6;28.5
3355;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hattem;2011;4.7;4.7;41;28.1;23.9;41.3;34.7
3356;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hattem;2012;4.8;4.8;41;27.8;24.3;41.8;34.7
3357;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hattem;2013;4.8;4.8;41;28.0;24.3;42.2;34.8
3358;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hattem;2014;4.8;4.8;41;29.7;25.1;42.6;34.8
3359;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hattem;2015;4.9;4.9;42;28.9;25.5;43.2;35.3
3360;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemskerk;2011;16.9;16.9;44;26.6;24.4;39.5;34.9
3361;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemskerk;2012;16.9;16.9;44;26.6;24.5;39.6;34.7
3362;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemskerk;2013;16.9;16.9;44;26.9;24.8;40.1;34.9
3363;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemskerk;2014;17.0;17.0;44;28.1;25.5;40.9;35.0
3364;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemskerk;2015;17.1;17.1;44;28.2;26.0;41.7;35.2
3365;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemstede;2011;11.4;11.3;45;35.3;29.7;58.3;41.2
3366;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemstede;2012;11.4;11.4;45;36.0;30.2;59.1;41.4
3367;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemstede;2013;11.5;11.4;45;35.9;30.4;59.7;41.8
3368;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemstede;2014;11.5;11.5;45;39.7;31.4;62.0;42.2
3369;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heemstede;2015;11.7;11.6;45;38.1;31.7;64.0;42.6
3370;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerde;2011;7.3;7.2;40;26.6;23.9;38.5;34.1
3371;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerde;2012;7.3;7.3;41;26.9;24.2;38.6;33.9
3372;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerde;2013;7.4;7.4;41;27.0;24.4;38.9;34.0
3373;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerde;2014;7.5;7.5;41;28.7;25.1;39.8;34.3
3374;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerde;2015;7.5;7.5;41;28.0;25.5;39.9;34.7
3375;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerenveen;2011;22.0;21.9;45;24.6;22.2;35.5;30.5
3376;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerenveen;2012;22.1;22.0;45;24.9;22.4;35.8;30.3
3377;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerenveen;2013;22.1;22.0;45;25.6;22.7;37.6;30.4
3378;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerenveen;2014;22.1;22.0;45;26.2;23.2;36.8;30.7
3379;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerenveen;2015;22.2;22.2;45;26.0;23.6;37.1;31.0
3380;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerhugowaard;2011;20.9;20.9;41;26.0;24.3;40.0;36.4
3381;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerhugowaard;2012;21.2;21.1;41;26.1;24.5;39.8;36.0
3382;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerhugowaard;2013;21.4;21.4;41;26.4;24.7;40.2;36.0
3383;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerhugowaard;2014;21.8;21.8;42;27.3;25.4;40.5;36.0
3384;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerhugowaard;2015;22.0;22.0;42;27.4;25.7;40.8;36.1
3385;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerlen;2011;44.3;44.2;51;22.1;19.9;30.9;25.9
3386;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerlen;2012;44.5;44.4;51;23.2;20.0;32.6;25.8
3387;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerlen;2013;44.4;44.4;51;22.4;20.1;31.3;25.9
3388;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerlen;2014;44.4;44.3;52;23.1;20.5;31.6;25.8
3389;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heerlen;2015;44.3;44.2;52;23.4;20.8;32.0;25.9
3390;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heeze-Leende;2011;6.1;6.1;41;30.0;26.7;45.1;37.5
3391;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heeze-Leende;2012;6.2;6.2;41;29.9;27.0;45.0;37.1
3392;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heeze-Leende;2013;6.3;6.3;42;30.1;27.2;45.6;37.4
3393;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heeze-Leende;2014;6.3;6.3;42;32.3;28.3;47.2;37.7
3394;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heeze-Leende;2015;6.4;6.4;42;31.5;28.6;47.3;38.2
3395;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heiloo;2011;9.6;9.6;44;30.6;27.4;47.0;38.7
3396;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heiloo;2012;9.7;9.7;44;30.7;27.8;46.9;38.8
3397;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heiloo;2013;9.7;9.7;44;31.2;28.0;47.6;38.9
3398;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heiloo;2014;9.8;9.8;44;32.9;28.7;48.2;39.0
3399;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Heiloo;2015;9.8;9.8;45;32.4;29.4;49.5;39.3
3400;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Den Helder;2011;26.7;26.7;48;23.4;21.8;34.3;31.4
3401;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Den Helder;2012;27.0;27.0;48;23.5;22.0;34.4;31.1
3402;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Den Helder;2013;27.0;26.9;48;23.6;22.1;34.5;31.1
3403;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Den Helder;2014;26.5;26.4;48;24.8;22.9;35.5;31.7
3404;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Den Helder;2015;26.4;26.4;48;25.2;23.3;36.0;31.9
3405;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hellendoorn;2011;13.9;13.9;40;25.4;23.2;36.3;33.0
3406;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hellendoorn;2012;14.1;14.1;40;25.4;23.3;36.4;32.7
3407;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hellendoorn;2013;14.2;14.2;40;25.7;23.6;36.9;32.9
3408;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hellendoorn;2014;14.3;14.2;41;27.0;24.3;37.1;33.1
3409;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hellendoorn;2015;14.3;14.3;41;27.0;24.8;37.8;33.6
3410;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Hellevoetsluis;2011;17.2;17.2;44;27.2;25.0;43.6;38.7
