ID;RegioS;Perioden;TotaalGeregistreerdeWerklozen_1;VeranderingTOVEenJaarGeleden_2;GeregistreerdWerkloosheidspercentage_3
405;West - Nederland (LD);2013, 1e kwartaal;144;33.0;3.8
406;West - Nederland (LD);2013, 2e kwartaal;158;45.0;4.2
407;West - Nederland (LD);2013, 3e kwartaal;157;46.0;4.1
408;West - Nederland (LD);2013, 4e kwartaal;173;48.0;4.6
409;West - Nederland (LD);2014, 1e kwartaal;177;33.0;4.7
410;West - Nederland (LD);2014, 2e kwartaal;183;25.0;4.8
411;West - Nederland (LD);2014, 3e kwartaal;172;15.0;4.5
412;Zuid-Nederland (LD);1989, 1e kwartaal;93;;7.0
413;Zuid-Nederland (LD);1989, 2e kwartaal;78;;5.9
414;Zuid-Nederland (LD);1989, 3e kwartaal;83;;6.3
415;Zuid-Nederland (LD);1989, 4e kwartaal;80;;6.0
416;Zuid-Nederland (LD);1990, 1e kwartaal;87;-6.0;6.4
417;Zuid-Nederland (LD);1990, 2e kwartaal;70;-8.0;5.2
418;Zuid-Nederland (LD);1990, 3e kwartaal;67;-16.0;5.0
419;Zuid-Nederland (LD);1990, 4e kwartaal;68;-12.0;5.0
420;Zuid-Nederland (LD);1991, 1e kwartaal;77;-10.0;5.5
421;Zuid-Nederland (LD);1991, 2e kwartaal;66;-4.0;4.8
422;Zuid-Nederland (LD);1991, 3e kwartaal;76;9.0;5.5
423;Zuid-Nederland (LD);1991, 4e kwartaal;64;-4.0;4.7
424;Zuid-Nederland (LD);1992, 1e kwartaal;70;-7.0;5.0
425;Zuid-Nederland (LD);1992, 2e kwartaal;63;-3.0;4.5
426;Zuid-Nederland (LD);1992, 3e kwartaal;72;-4.0;5.2
427;Zuid-Nederland (LD);1992, 4e kwartaal;72;8.0;5.1
428;Zuid-Nederland (LD);1993, 1e kwartaal;77;7.0;5.4
429;Zuid-Nederland (LD);1993, 2e kwartaal;80;17.0;5.6
430;Zuid-Nederland (LD);1993, 3e kwartaal;89;17.0;6.3
431;Zuid-Nederland (LD);1993, 4e kwartaal;97;25.0;6.8
432;Zuid-Nederland (LD);1994, 1e kwartaal;109;32.0;7.6
433;Zuid-Nederland (LD);1994, 2e kwartaal;93;13.0;6.4
434;Zuid-Nederland (LD);1994, 3e kwartaal;100;11.0;7.0
435;Zuid-Nederland (LD);1994, 4e kwartaal;90;-7.0;6.3
436;Zuid-Nederland (LD);1995, 1e kwartaal;107;-2.0;7.3
437;Zuid-Nederland (LD);1995, 2e kwartaal;85;-8.0;5.8
438;Zuid-Nederland (LD);1995, 3e kwartaal;85;-15.0;5.8
439;Zuid-Nederland (LD);1995, 4e kwartaal;93;3.0;6.4
440;Zuid-Nederland (LD);1996, 1e kwartaal;92;-15.0;6.2
441;Zuid-Nederland (LD);1996, 2e kwartaal;87;2.0;5.9
442;Zuid-Nederland (LD);1996, 3e kwartaal;92;7.0;6.2
443;Zuid-Nederland (LD);1996, 4e kwartaal;85;-8.0;5.7
444;Zuid-Nederland (LD);1997, 1e kwartaal;84;-8.0;5.5
445;Zuid-Nederland (LD);1997, 2e kwartaal;65;-22.0;4.3
446;Zuid-Nederland (LD);1997, 3e kwartaal;75;-17.0;4.9
447;Zuid-Nederland (LD);1997, 4e kwartaal;64;-21.0;4.2
448;Zuid-Nederland (LD);1998, 1e kwartaal;68;-16.0;4.4
449;Zuid-Nederland (LD);1998, 2e kwartaal;51;-14.0;3.3
450;Zuid-Nederland (LD);1998, 3e kwartaal;55;-20.0;3.6
451;Zuid-Nederland (LD);1998, 4e kwartaal;47;-17.0;3.1
452;Zuid-Nederland (LD);1999, 1e kwartaal;49;-19.0;3.2
453;Zuid-Nederland (LD);1999, 2e kwartaal;35;-16.0;2.2
454;Zuid-Nederland (LD);1999, 3e kwartaal;47;-8.0;3.0
455;Zuid-Nederland (LD);1999, 4e kwartaal;35;-12.0;2.2
456;Zuid-Nederland (LD);2000, 1e kwartaal;40;-9.0;2.5
457;Zuid-Nederland (LD);2000, 2e kwartaal;34;-1.0;2.1
458;Zuid-Nederland (LD);2000, 3e kwartaal;31;-16.0;2.0
459;Zuid-Nederland (LD);2000, 4e kwartaal;37;2.0;2.4
460;Zuid-Nederland (LD);2001, 1e kwartaal;37;-3.0;2.4
461;Zuid-Nederland (LD);2001, 2e kwartaal;27;-7.0;1.7
462;Zuid-Nederland (LD);2001, 3e kwartaal;29;-2.0;1.8
463;Zuid-Nederland (LD);2001, 4e kwartaal;33;-4.0;2.1
464;Zuid-Nederland (LD);2002, 1e kwartaal;37;0.0;2.3
465;Zuid-Nederland (LD);2002, 2e kwartaal;36;9.0;2.3
466;Zuid-Nederland (LD);2002, 3e kwartaal;41;12.0;2.5
467;Zuid-Nederland (LD);2002, 4e kwartaal;46;13.0;2.9
468;Zuid-Nederland (LD);2003, 1e kwartaal;57;20.0;3.6
469;Zuid-Nederland (LD);2003, 2e kwartaal;56;20.0;3.5
470;Zuid-Nederland (LD);2003, 3e kwartaal;61;20.0;3.8
471;Zuid-Nederland (LD);2003, 4e kwartaal;68;22.0;4.3
472;Zuid-Nederland (LD);2004, 1e kwartaal;79;22.0;5.0
473;Zuid-Nederland (LD);2004, 2e kwartaal;78;22.0;4.8
474;Zuid-Nederland (LD);2004, 3e kwartaal;78;17.0;4.8
475;Zuid-Nederland (LD);2004, 4e kwartaal;75;7.0;4.6
476;Zuid-Nederland (LD);2005, 1e kwartaal;79;0.0;4.9
477;Zuid-Nederland (LD);2005, 2e kwartaal;72;-6.0;4.5
478;Zuid-Nederland (LD);2005, 3e kwartaal;69;-9.0;4.3
479;Zuid-Nederland (LD);2005, 4e kwartaal;66;-9.0;4.1
480;Zuid-Nederland (LD);2006, 1e kwartaal;71;-8.0;4.4
481;Zuid-Nederland (LD);2006, 2e kwartaal;65;-7.0;4.1
482;Zuid-Nederland (LD);2006, 3e kwartaal;55;-14.0;3.4
483;Zuid-Nederland (LD);2006, 4e kwartaal;49;-17.0;3.0
484;Zuid-Nederland (LD);2007, 1e kwartaal;49;-22.0;3.0
485;Zuid-Nederland (LD);2007, 2e kwartaal;40;-25.0;2.4
486;Zuid-Nederland (LD);2007, 3e kwartaal;36;-19.0;2.2
487;Zuid-Nederland (LD);2007, 4e kwartaal;35;-14.0;2.2
488;Zuid-Nederland (LD);2008, 1e kwartaal;34;-15.0;2.1
489;Zuid-Nederland (LD);2008, 2e kwartaal;30;-10.0;1.8
490;Zuid-Nederland (LD);2008, 3e kwartaal;28;-8.0;1.7
491;Zuid-Nederland (LD);2008, 4e kwartaal;30;-5.0;1.8
492;Zuid-Nederland (LD);2009, 1e kwartaal;37;3.0;2.2
493;Zuid-Nederland (LD);2009, 2e kwartaal;49;19.0;2.9
494;Zuid-Nederland (LD);2009, 3e kwartaal;49;21.0;2.9
495;Zuid-Nederland (LD);2009, 4e kwartaal;53;23.0;3.2
496;Zuid-Nederland (LD);2010, 1e kwartaal;61;24.0;3.7
497;Zuid-Nederland (LD);2010, 2e kwartaal;54;5.0;3.2
498;Zuid-Nederland (LD);2010, 3e kwartaal;47;-2.0;2.8
499;Zuid-Nederland (LD);2010, 4e kwartaal;46;-7.0;2.8
500;Zuid-Nederland (LD);2011, 1e kwartaal;45;-16.0;2.7
501;Zuid-Nederland (LD);2011, 2e kwartaal;41;-13.0;2.5
502;Zuid-Nederland (LD);2011, 3e kwartaal;39;-8.0;2.3
503;Zuid-Nederland (LD);2011, 4e kwartaal;41;-5.0;2.5
504;Zuid-Nederland (LD);2012, 1e kwartaal;48;3.0;2.9
505;Zuid-Nederland (LD);2012, 2e kwartaal;49;8.0;2.9
506;Zuid-Nederland (LD);2012, 3e kwartaal;51;12.0;3.0
507;Zuid-Nederland (LD);2012, 4e kwartaal;48;7.0;2.9
508;Zuid-Nederland (LD);2013, 1e kwartaal;62;14.0;3.7
509;Zuid-Nederland (LD);2013, 2e kwartaal;61;12.0;3.6
510;Zuid-Nederland (LD);2013, 3e kwartaal;63;12.0;3.8
511;Zuid-Nederland (LD);2013, 4e kwartaal;75;27.0;4.5
512;Zuid-Nederland (LD);2014, 1e kwartaal;84;22.0;5.1
513;Zuid-Nederland (LD);2014, 2e kwartaal;78;17.0;4.7
514;Zuid-Nederland (LD);2014, 3e kwartaal;74;11.0;4.4
515;Vier grootste gemeenten;1989, 1e kwartaal;98;;12.5
516;Vier grootste gemeenten;1989, 2e kwartaal;101;;12.8
517;Vier grootste gemeenten;1989, 3e kwartaal;98;;12.5
518;Vier grootste gemeenten;1989, 4e kwartaal;98;;12.5
519;Vier grootste gemeenten;1990, 1e kwartaal;89;-9.0;11.4
520;Vier grootste gemeenten;1990, 2e kwartaal;87;-14.0;11.1
521;Vier grootste gemeenten;1990, 3e kwartaal;87;-11.0;11.1
522;Vier grootste gemeenten;1990, 4e kwartaal;98;0.0;12.6
523;Vier grootste gemeenten;1991, 1e kwartaal;103;14.0;12.9
524;Vier grootste gemeenten;1991, 2e kwartaal;83;-4.0;10.4
525;Vier grootste gemeenten;1991, 3e kwartaal;83;-4.0;10.5
526;Vier grootste gemeenten;1991, 4e kwartaal;89;-9.0;11.1
527;Vier grootste gemeenten;1992, 1e kwartaal;76;-27.0;9.2
528;Vier grootste gemeenten;1992, 2e kwartaal;84;1.0;10.1
529;Vier grootste gemeenten;1992, 3e kwartaal;93;10.0;11.2
530;Vier grootste gemeenten;1992, 4e kwartaal;85;-4.0;10.2
531;Vier grootste gemeenten;1993, 1e kwartaal;95;19.0;11.4
532;Vier grootste gemeenten;1993, 2e kwartaal;100;16.0;12.0
533;Vier grootste gemeenten;1993, 3e kwartaal;93;0.0;11.1
534;Vier grootste gemeenten;1993, 4e kwartaal;108;23.0;12.9
535;Vier grootste gemeenten;1994, 1e kwartaal;122;27.0;14.6
536;Vier grootste gemeenten;1994, 2e kwartaal;106;6.0;12.6
537;Vier grootste gemeenten;1994, 3e kwartaal;109;16.0;13.0
538;Vier grootste gemeenten;1994, 4e kwartaal;110;2.0;13.1
539;Vier grootste gemeenten;1995, 1e kwartaal;108;-14.0;12.4
540;Vier grootste gemeenten;1995, 2e kwartaal;108;2.0;12.5
541;Vier grootste gemeenten;1995, 3e kwartaal;111;2.0;12.8
542;Vier grootste gemeenten;1995, 4e kwartaal;115;5.0;13.3
543;Vier grootste gemeenten;1996, 1e kwartaal;104;-4.0;11.9
544;Vier grootste gemeenten;1996, 2e kwartaal;96;-12.0;10.9
545;Vier grootste gemeenten;1996, 3e kwartaal;98;-13.0;11.2
546;Vier grootste gemeenten;1996, 4e kwartaal;101;-14.0;11.5
547;Vier grootste gemeenten;1997, 1e kwartaal;92;-12.0;10.4
548;Vier grootste gemeenten;1997, 2e kwartaal;100;4.0;11.3
549;Vier grootste gemeenten;1997, 3e kwartaal;89;-9.0;10.0
550;Vier grootste gemeenten;1997, 4e kwartaal;82;-19.0;9.2
551;Vier grootste gemeenten;1998, 1e kwartaal;81;-11.0;9.2
552;Vier grootste gemeenten;1998, 2e kwartaal;74;-26.0;8.4
553;Vier grootste gemeenten;1998, 3e kwartaal;67;-22.0;7.5
554;Vier grootste gemeenten;1998, 4e kwartaal;65;-17.0;7.4
555;Vier grootste gemeenten;1999, 1e kwartaal;57;-24.0;6.2
556;Vier grootste gemeenten;1999, 2e kwartaal;56;-18.0;6.1
557;Vier grootste gemeenten;1999, 3e kwartaal;51;-16.0;5.6
558;Vier grootste gemeenten;1999, 4e kwartaal;42;-23.0;4.6
559;Vier grootste gemeenten;2000, 1e kwartaal;52;-5.0;5.5
560;Vier grootste gemeenten;2000, 2e kwartaal;32;-24.0;3.4
561;Vier grootste gemeenten;2000, 3e kwartaal;35;-16.0;3.7
562;Vier grootste gemeenten;2000, 4e kwartaal;46;4.0;4.8
563;Vier grootste gemeenten;2001, 1e kwartaal;38;-14.0;4.1
564;Vier grootste gemeenten;2001, 2e kwartaal;26;-6.0;2.7
565;Vier grootste gemeenten;2001, 3e kwartaal;32;-3.0;3.4
566;Vier grootste gemeenten;2001, 4e kwartaal;26;-20.0;2.8
567;Vier grootste gemeenten;2002, 1e kwartaal;35;-3.0;3.7
568;Vier grootste gemeenten;2002, 2e kwartaal;36;10.0;3.8
569;Vier grootste gemeenten;2002, 3e kwartaal;35;3.0;3.6
570;Vier grootste gemeenten;2002, 4e kwartaal;33;7.0;3.4
571;Vier grootste gemeenten;2003, 1e kwartaal;54;19.0;5.7
572;Vier grootste gemeenten;2003, 2e kwartaal;56;20.0;5.8
573;Vier grootste gemeenten;2003, 3e kwartaal;59;24.0;6.0
574;Vier grootste gemeenten;2003, 4e kwartaal;55;22.0;5.6
575;Vier grootste gemeenten;2004, 1e kwartaal;66;12.0;6.6
576;Vier grootste gemeenten;2004, 2e kwartaal;63;7.0;6.4
577;Vier grootste gemeenten;2004, 3e kwartaal;57;-2.0;5.8
578;Vier grootste gemeenten;2004, 4e kwartaal;49;-6.0;5.0
579;Vier grootste gemeenten;2005, 1e kwartaal;71;5.0;7.2
580;Vier grootste gemeenten;2005, 2e kwartaal;72;9.0;7.1
581;Vier grootste gemeenten;2005, 3e kwartaal;68;11.0;6.7
582;Vier grootste gemeenten;2005, 4e kwartaal;58;9.0;5.8
583;Vier grootste gemeenten;2006, 1e kwartaal;66;-5.0;6.5
584;Vier grootste gemeenten;2006, 2e kwartaal;59;-13.0;5.9
585;Vier grootste gemeenten;2006, 3e kwartaal;46;-22.0;4.5
586;Vier grootste gemeenten;2006, 4e kwartaal;43;-15.0;4.2
587;Vier grootste gemeenten;2007, 1e kwartaal;44;-22.0;4.3
588;Vier grootste gemeenten;2007, 2e kwartaal;38;-21.0;3.7
589;Vier grootste gemeenten;2007, 3e kwartaal;34;-12.0;3.3
590;Vier grootste gemeenten;2007, 4e kwartaal;34;-9.0;3.3
591;Vier grootste gemeenten;2008, 1e kwartaal;30;-14.0;2.9
592;Vier grootste gemeenten;2008, 2e kwartaal;29;-9.0;2.8
593;Vier grootste gemeenten;2008, 3e kwartaal;24;-10.0;2.3
594;Vier grootste gemeenten;2008, 4e kwartaal;25;-9.0;2.4
595;Vier grootste gemeenten;2009, 1e kwartaal;37;7.0;3.4
596;Vier grootste gemeenten;2009, 2e kwartaal;42;13.0;4.0
597;Vier grootste gemeenten;2009, 3e kwartaal;34;10.0;3.2
598;Vier grootste gemeenten;2009, 4e kwartaal;36;11.0;3.4
599;Vier grootste gemeenten;2010, 1e kwartaal;40;3.0;3.8
600;Vier grootste gemeenten;2010, 2e kwartaal;45;3.0;4.2
601;Vier grootste gemeenten;2010, 3e kwartaal;33;-1.0;3.0
602;Vier grootste gemeenten;2010, 4e kwartaal;40;4.0;3.7
603;Vier grootste gemeenten;2011, 1e kwartaal;40;0.0;3.7
604;Vier grootste gemeenten;2011, 2e kwartaal;39;-6.0;3.7
605;Vier grootste gemeenten;2011, 3e kwartaal;39;6.0;3.6
606;Vier grootste gemeenten;2011, 4e kwartaal;45;5.0;4.1
607;Vier grootste gemeenten;2012, 1e kwartaal;45;5.0;4.0
608;Vier grootste gemeenten;2012, 2e kwartaal;45;6.0;4.1
609;Vier grootste gemeenten;2012, 3e kwartaal;43;4.0;3.8
610;Vier grootste gemeenten;2012, 4e kwartaal;55;10.0;4.8
611;Vier grootste gemeenten;2013, 1e kwartaal;56;11.0;5.0
612;Vier grootste gemeenten;2013, 2e kwartaal;65;20.0;5.8
613;Vier grootste gemeenten;2013, 3e kwartaal;60;17.0;5.3
614;Vier grootste gemeenten;2013, 4e kwartaal;68;13.0;6.1
615;Vier grootste gemeenten;2014, 1e kwartaal;69;13.0;6.2
616;Vier grootste gemeenten;2014, 2e kwartaal;73;8.0;6.6
617;Vier grootste gemeenten;2014, 3e kwartaal;70;10.0;6.2
