ID;ParticipationAndTrust;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
477;2345;Origin: Native Dutch background;2010 old method;;;;
478;2345;Origin: Native Dutch background;2010 new method;14.0;86.0;14.0;86.0
479;2345;Origin: Native Dutch background;2012;;;;
480;2345;Origin: Western foreign background ;2003;;;;
481;2345;Origin: Western foreign background ;2004;;;;
482;2345;Origin: Western foreign background ;2005;;;;
483;2345;Origin: Western foreign background ;2006;;;;
484;2345;Origin: Western foreign background ;2007;;;;
485;2345;Origin: Western foreign background ;2008;;;;
486;2345;Origin: Western foreign background ;2009;;;;
487;2345;Origin: Western foreign background ;2010 old method;;;;
488;2345;Origin: Western foreign background ;2010 new method;;;;
489;2345;Origin: Western foreign background ;2012;;;;
490;2345;Origin: Non-western foreign background;2003;;;;
491;2345;Origin: Non-western foreign background;2004;;;;
492;2345;Origin: Non-western foreign background;2005;;;;
493;2345;Origin: Non-western foreign background;2006;;;;
494;2345;Origin: Non-western foreign background;2007;;;;
495;2345;Origin: Non-western foreign background;2008;;;;
496;2345;Origin: Non-western foreign background;2009;;;;
497;2345;Origin: Non-western foreign background;2010 old method;;;;
498;2345;Origin: Non-western foreign background;2010 new method;;;;
499;2345;Origin: Non-western foreign background;2012;;;;
500;3456;Total population;2003;12.0;88.0;11.0;89.0
501;3456;Total population;2004;12.0;88.0;12.0;88.0
502;3456;Total population;2005;12.0;88.0;13.0;87.0
503;3456;Total population;2006;9.0;91.0;13.0;87.0
504;3456;Total population;2007;13.0;87.0;12.0;88.0
505;3456;Total population;2008;11.0;89.0;12.0;88.0
506;3456;Total population;2009;8.0;92.0;9.0;91.0
507;3456;Total population;2010 old method;10.0;90.0;17.0;83.0
508;3456;Total population;2010 new method;15.0;85.0;13.0;87.0
509;3456;Total population;2012;;;;
510;3456;Gender: male;2003;11.0;89.0;10.0;90.0
511;3456;Gender: male;2004;10.0;90.0;9.0;91.0
512;3456;Gender: male;2005;13.0;87.0;17.0;83.0
513;3456;Gender: male;2006;4.0;96.0;13.0;87.0
514;3456;Gender: male;2007;13.0;87.0;12.0;88.0
515;3456;Gender: male;2008;4.0;96.0;4.0;96.0
516;3456;Gender: male;2009;7.0;93.0;8.0;92.0
517;3456;Gender: male;2010 old method;;;;
518;3456;Gender: male;2010 new method;;;;
519;3456;Gender: male;2012;;;;
520;3456;Gender: female;2003;13.0;87.0;13.0;87.0
521;3456;Gender: female;2004;14.0;86.0;14.0;86.0
522;3456;Gender: female;2005;11.0;89.0;9.0;91.0
523;3456;Gender: female;2006;14.0;86.0;12.0;88.0
524;3456;Gender: female;2007;13.0;87.0;12.0;88.0
525;3456;Gender: female;2008;16.0;84.0;18.0;82.0
526;3456;Gender: female;2009;9.0;91.0;10.0;90.0
527;3456;Gender: female;2010 old method;;;;
528;3456;Gender: female;2010 new method;;;;
529;3456;Gender: female;2012;;;;
530;3456;Age: 18 to 35 years;2003;15.0;85.0;14.0;86.0
531;3456;Age: 18 to 35 years;2004;9.0;91.0;12.0;88.0
532;3456;Age: 18 to 35 years;2005;;;;
533;3456;Age: 18 to 35 years;2006;;;;
534;3456;Age: 18 to 35 years;2007;;;;
535;3456;Age: 18 to 35 years;2008;;;;
536;3456;Age: 18 to 35 years;2009;;;;
537;3456;Age: 18 to 35 years;2010 old method;;;;
538;3456;Age: 18 to 35 years;2010 new method;;;;
539;3456;Age: 18 to 35 years;2012;;;;
540;3456;Age: 35 to 50 years;2003;11.0;89.0;11.0;89.0
541;3456;Age: 35 to 50 years;2004;9.0;91.0;12.0;88.0
542;3456;Age: 35 to 50 years;2005;16.0;84.0;14.0;86.0
543;3456;Age: 35 to 50 years;2006;;;;
544;3456;Age: 35 to 50 years;2007;;;;
545;3456;Age: 35 to 50 years;2008;;;;
546;3456;Age: 35 to 50 years;2009;;;;
547;3456;Age: 35 to 50 years;2010 old method;;;;
548;3456;Age: 35 to 50 years;2010 new method;;;;
549;3456;Age: 35 to 50 years;2012;;;;
550;3456;Age: 50 to 65 years;2003;10.0;90.0;12.0;88.0
551;3456;Age: 50 to 65 years;2004;12.0;88.0;10.0;90.0
552;3456;Age: 50 to 65 years;2005;11.0;89.0;13.0;87.0
553;3456;Age: 50 to 65 years;2006;;;;
554;3456;Age: 50 to 65 years;2007;;;;
555;3456;Age: 50 to 65 years;2008;;;;
556;3456;Age: 50 to 65 years;2009;;;;
557;3456;Age: 50 to 65 years;2010 old method;;;;
558;3456;Age: 50 to 65 years;2010 new method;;;;
559;3456;Age: 50 to 65 years;2012;;;;
560;3456;Age: 65 years or older;2003;14.0;86.0;9.0;91.0
561;3456;Age: 65 years or older;2004;18.0;82.0;14.0;86.0
562;3456;Age: 65 years or older;2005;;;;
563;3456;Age: 65 years or older;2006;;;;
564;3456;Age: 65 years or older;2007;;;;
565;3456;Age: 65 years or older;2008;;;;
566;3456;Age: 65 years or older;2009;;;;
567;3456;Age: 65 years or older;2010 old method;;;;
568;3456;Age: 65 years or older;2010 new method;;;;
569;3456;Age: 65 years or older;2012;;;;
570;3456;Origin: Native Dutch background;2003;9.0;91.0;9.0;91.0
571;3456;Origin: Native Dutch background;2004;10.0;90.0;11.0;89.0
572;3456;Origin: Native Dutch background;2005;6.0;94.0;7.0;93.0
573;3456;Origin: Native Dutch background;2006;6.0;94.0;10.0;90.0
574;3456;Origin: Native Dutch background;2007;10.0;90.0;10.0;90.0
575;3456;Origin: Native Dutch background;2008;11.0;89.0;12.0;88.0
576;3456;Origin: Native Dutch background;2009;8.0;92.0;8.0;92.0
577;3456;Origin: Native Dutch background;2010 old method;;;;
578;3456;Origin: Native Dutch background;2010 new method;;;;
579;3456;Origin: Native Dutch background;2012;;;;
580;3456;Origin: Western foreign background ;2003;;;;
581;3456;Origin: Western foreign background ;2004;;;;
582;3456;Origin: Western foreign background ;2005;;;;
583;3456;Origin: Western foreign background ;2006;;;;
584;3456;Origin: Western foreign background ;2007;;;;
585;3456;Origin: Western foreign background ;2008;;;;
586;3456;Origin: Western foreign background ;2009;;;;
587;3456;Origin: Western foreign background ;2010 old method;;;;
588;3456;Origin: Western foreign background ;2010 new method;;;;
589;3456;Origin: Western foreign background ;2012;;;;
590;3456;Origin: Non-western foreign background;2003;;;;
591;3456;Origin: Non-western foreign background;2004;;;;
592;3456;Origin: Non-western foreign background;2005;;;;
593;3456;Origin: Non-western foreign background;2006;;;;
594;3456;Origin: Non-western foreign background;2007;;;;
595;3456;Origin: Non-western foreign background;2008;;;;
596;3456;Origin: Non-western foreign background;2009;;;;
597;3456;Origin: Non-western foreign background;2010 old method;;;;
598;3456;Origin: Non-western foreign background;2010 new method;;;;
599;3456;Origin: Non-western foreign background;2012;;;;
600;4567;Total population;2003;12.0;88.0;12.0;88.0
601;4567;Total population;2004;10.0;90.0;13.0;87.0
602;4567;Total population;2005;12.0;88.0;12.0;88.0
603;4567;Total population;2006;11.0;89.0;13.0;87.0
604;4567;Total population;2007;11.0;89.0;11.0;89.0
605;4567;Total population;2008;12.0;88.0;9.0;91.0
606;4567;Total population;2009;13.0;87.0;13.0;87.0
607;4567;Total population;2010 old method;14.0;86.0;13.0;87.0
608;4567;Total population;2010 new method;14.0;86.0;10.0;90.0
609;4567;Total population;2012;11.0;89.0;12.0;88.0
610;4567;Gender: male;2003;10.0;90.0;9.0;91.0
611;4567;Gender: male;2004;7.0;93.0;12.0;88.0
612;4567;Gender: male;2005;11.0;89.0;10.0;90.0
613;4567;Gender: male;2006;10.0;90.0;14.0;86.0
614;4567;Gender: male;2007;11.0;89.0;12.0;88.0
615;4567;Gender: male;2008;12.0;88.0;9.0;91.0
616;4567;Gender: male;2009;10.0;90.0;12.0;88.0
617;4567;Gender: male;2010 old method;11.0;89.0;9.0;91.0
618;4567;Gender: male;2010 new method;10.0;90.0;7.0;93.0
619;4567;Gender: male;2012;;;;
620;4567;Gender: female;2003;14.0;86.0;13.0;87.0
621;4567;Gender: female;2004;13.0;87.0;14.0;86.0
622;4567;Gender: female;2005;12.0;88.0;13.0;87.0
623;4567;Gender: female;2006;11.0;89.0;12.0;88.0
624;4567;Gender: female;2007;10.0;90.0;10.0;90.0
625;4567;Gender: female;2008;12.0;88.0;10.0;90.0
626;4567;Gender: female;2009;15.0;85.0;13.0;87.0
627;4567;Gender: female;2010 old method;17.0;83.0;17.0;83.0
628;4567;Gender: female;2010 new method;18.0;82.0;12.0;88.0
629;4567;Gender: female;2012;;;;
630;4567;Age: 18 to 35 years;2003;8.0;92.0;10.0;90.0
631;4567;Age: 18 to 35 years;2004;9.0;91.0;11.0;89.0
632;4567;Age: 18 to 35 years;2005;12.0;88.0;10.0;90.0
633;4567;Age: 18 to 35 years;2006;5.0;95.0;13.0;87.0
634;4567;Age: 18 to 35 years;2007;8.0;92.0;12.0;88.0
635;4567;Age: 18 to 35 years;2008;3.0;97.0;7.0;93.0
636;4567;Age: 18 to 35 years;2009;15.0;85.0;16.0;84.0
637;4567;Age: 18 to 35 years;2010 old method;;;;
638;4567;Age: 18 to 35 years;2010 new method;;;;
639;4567;Age: 18 to 35 years;2012;;;;
640;4567;Age: 35 to 50 years;2003;11.0;89.0;12.0;88.0
641;4567;Age: 35 to 50 years;2004;9.0;91.0;14.0;86.0
642;4567;Age: 35 to 50 years;2005;8.0;92.0;9.0;91.0
643;4567;Age: 35 to 50 years;2006;7.0;93.0;10.0;90.0
644;4567;Age: 35 to 50 years;2007;10.0;90.0;10.0;90.0
645;4567;Age: 35 to 50 years;2008;10.0;90.0;5.0;95.0
646;4567;Age: 35 to 50 years;2009;12.0;88.0;16.0;84.0
647;4567;Age: 35 to 50 years;2010 old method;;;;
648;4567;Age: 35 to 50 years;2010 new method;;;;
649;4567;Age: 35 to 50 years;2012;;;;
650;4567;Age: 50 to 65 years;2003;13.0;87.0;11.0;89.0
651;4567;Age: 50 to 65 years;2004;12.0;88.0;14.0;86.0
652;4567;Age: 50 to 65 years;2005;15.0;85.0;16.0;84.0
653;4567;Age: 50 to 65 years;2006;14.0;86.0;15.0;85.0
654;4567;Age: 50 to 65 years;2007;13.0;87.0;11.0;89.0
655;4567;Age: 50 to 65 years;2008;17.0;83.0;15.0;85.0
656;4567;Age: 50 to 65 years;2009;12.0;88.0;8.0;92.0
657;4567;Age: 50 to 65 years;2010 old method;;;;
658;4567;Age: 50 to 65 years;2010 new method;14.0;86.0;11.0;89.0
659;4567;Age: 50 to 65 years;2012;;;;
660;4567;Age: 65 years or older;2003;19.0;81.0;14.0;86.0
661;4567;Age: 65 years or older;2004;13.0;87.0;11.0;89.0
662;4567;Age: 65 years or older;2005;13.0;87.0;10.0;90.0
663;4567;Age: 65 years or older;2006;21.0;79.0;14.0;86.0
664;4567;Age: 65 years or older;2007;;;;
665;4567;Age: 65 years or older;2008;15.0;85.0;10.0;90.0
666;4567;Age: 65 years or older;2009;13.0;87.0;11.0;89.0
667;4567;Age: 65 years or older;2010 old method;;;;
668;4567;Age: 65 years or older;2010 new method;;;;
669;4567;Age: 65 years or older;2012;;;;
670;4567;Origin: Native Dutch background;2003;9.0;91.0;10.0;90.0
671;4567;Origin: Native Dutch background;2004;9.0;91.0;11.0;89.0
672;4567;Origin: Native Dutch background;2005;9.0;91.0;10.0;90.0
673;4567;Origin: Native Dutch background;2006;11.0;89.0;13.0;87.0
674;4567;Origin: Native Dutch background;2007;9.0;91.0;9.0;91.0
675;4567;Origin: Native Dutch background;2008;10.0;90.0;9.0;91.0
676;4567;Origin: Native Dutch background;2009;9.0;91.0;9.0;91.0
677;4567;Origin: Native Dutch background;2010 old method;9.0;91.0;9.0;91.0
678;4567;Origin: Native Dutch background;2010 new method;13.0;87.0;9.0;91.0
679;4567;Origin: Native Dutch background;2012;9.0;91.0;9.0;91.0
680;4567;Origin: Western foreign background ;2003;18.0;82.0;12.0;88.0
681;4567;Origin: Western foreign background ;2004;7.0;93.0;11.0;89.0
682;4567;Origin: Western foreign background ;2005;;;;
683;4567;Origin: Western foreign background ;2006;;;;
684;4567;Origin: Western foreign background ;2007;;;;
685;4567;Origin: Western foreign background ;2008;;;;
686;4567;Origin: Western foreign background ;2009;;;;
687;4567;Origin: Western foreign background ;2010 old method;;;;
688;4567;Origin: Western foreign background ;2010 new method;;;;
689;4567;Origin: Western foreign background ;2012;;;;
690;4567;Origin: Non-western foreign background;2003;31.0;69.0;27.0;73.0
691;4567;Origin: Non-western foreign background;2004;26.0;74.0;34.0;66.0
692;4567;Origin: Non-western foreign background;2005;;;;
693;4567;Origin: Non-western foreign background;2006;;;;
694;4567;Origin: Non-western foreign background;2007;;;;
695;4567;Origin: Non-western foreign background;2008;;;;
696;4567;Origin: Non-western foreign background;2009;;;;
697;4567;Origin: Non-western foreign background;2010 old method;;;;
698;4567;Origin: Non-western foreign background;2010 new method;;;;
699;4567;Origin: Non-western foreign background;2012;;;;
700;5678;Total population;2003;13.0;87.0;14.0;86.0
701;5678;Total population;2004;13.0;87.0;14.0;86.0
702;5678;Total population;2005;14.0;86.0;15.0;85.0
703;5678;Total population;2006;12.0;88.0;14.0;86.0
704;5678;Total population;2007;13.0;87.0;14.0;86.0
705;5678;Total population;2008;12.0;88.0;12.0;88.0
706;5678;Total population;2009;11.0;89.0;13.0;87.0
707;5678;Total population;2010 old method;13.0;87.0;14.0;86.0
708;5678;Total population;2010 new method;17.0;83.0;16.0;84.0
709;5678;Total population;2012;18.0;82.0;18.0;82.0
710;5678;Gender: male;2003;12.0;88.0;13.0;87.0
711;5678;Gender: male;2004;12.0;88.0;13.0;87.0
712;5678;Gender: male;2005;13.0;87.0;14.0;86.0
713;5678;Gender: male;2006;10.0;90.0;13.0;87.0
714;5678;Gender: male;2007;11.0;89.0;13.0;87.0
715;5678;Gender: male;2008;12.0;88.0;12.0;88.0
716;5678;Gender: male;2009;10.0;90.0;12.0;88.0
717;5678;Gender: male;2010 old method;11.0;89.0;13.0;87.0
718;5678;Gender: male;2010 new method;15.0;85.0;15.0;85.0
719;5678;Gender: male;2012;19.0;81.0;18.0;82.0
720;5678;Gender: female;2003;14.0;86.0;15.0;85.0
721;5678;Gender: female;2004;14.0;86.0;15.0;85.0
722;5678;Gender: female;2005;14.0;86.0;15.0;85.0
723;5678;Gender: female;2006;14.0;86.0;16.0;84.0
724;5678;Gender: female;2007;15.0;85.0;15.0;85.0
725;5678;Gender: female;2008;12.0;88.0;13.0;87.0
726;5678;Gender: female;2009;13.0;87.0;14.0;86.0
727;5678;Gender: female;2010 old method;15.0;85.0;15.0;85.0
728;5678;Gender: female;2010 new method;18.0;82.0;17.0;83.0
729;5678;Gender: female;2012;17.0;83.0;18.0;82.0
730;5678;Age: 18 to 35 years;2003;9.0;91.0;12.0;88.0
731;5678;Age: 18 to 35 years;2004;10.0;90.0;12.0;88.0
732;5678;Age: 18 to 35 years;2005;11.0;89.0;14.0;86.0
733;5678;Age: 18 to 35 years;2006;9.0;91.0;13.0;87.0
734;5678;Age: 18 to 35 years;2007;10.0;90.0;11.0;89.0
735;5678;Age: 18 to 35 years;2008;8.0;92.0;10.0;90.0
736;5678;Age: 18 to 35 years;2009;9.0;91.0;10.0;90.0
737;5678;Age: 18 to 35 years;2010 old method;9.0;91.0;12.0;88.0
738;5678;Age: 18 to 35 years;2010 new method;14.0;86.0;14.0;86.0
739;5678;Age: 18 to 35 years;2012;13.0;87.0;16.0;84.0
740;5678;Age: 35 to 50 years;2003;13.0;87.0;15.0;85.0
741;5678;Age: 35 to 50 years;2004;12.0;88.0;14.0;86.0
742;5678;Age: 35 to 50 years;2005;12.0;88.0;14.0;86.0
743;5678;Age: 35 to 50 years;2006;12.0;88.0;15.0;85.0
744;5678;Age: 35 to 50 years;2007;11.0;89.0;14.0;86.0
745;5678;Age: 35 to 50 years;2008;13.0;87.0;14.0;86.0
746;5678;Age: 35 to 50 years;2009;11.0;89.0;14.0;86.0
747;5678;Age: 35 to 50 years;2010 old method;19.0;81.0;15.0;85.0
748;5678;Age: 35 to 50 years;2010 new method;16.0;84.0;16.0;84.0
749;5678;Age: 35 to 50 years;2012;16.0;84.0;17.0;83.0
750;5678;Age: 50 to 65 years;2003;15.0;85.0;15.0;85.0
751;5678;Age: 50 to 65 years;2004;15.0;85.0;15.0;85.0
752;5678;Age: 50 to 65 years;2005;15.0;85.0;16.0;84.0
753;5678;Age: 50 to 65 years;2006;14.0;86.0;15.0;85.0
754;5678;Age: 50 to 65 years;2007;16.0;84.0;15.0;85.0
755;5678;Age: 50 to 65 years;2008;13.0;87.0;13.0;87.0
756;5678;Age: 50 to 65 years;2009;11.0;89.0;14.0;86.0
757;5678;Age: 50 to 65 years;2010 old method;15.0;85.0;16.0;84.0
758;5678;Age: 50 to 65 years;2010 new method;18.0;82.0;18.0;82.0
759;5678;Age: 50 to 65 years;2012;23.0;77.0;22.0;78.0
760;5678;Age: 65 years or older;2003;21.0;79.0;19.0;81.0
761;5678;Age: 65 years or older;2004;20.0;80.0;16.0;84.0
762;5678;Age: 65 years or older;2005;19.0;81.0;15.0;85.0
763;5678;Age: 65 years or older;2006;17.0;83.0;15.0;85.0
764;5678;Age: 65 years or older;2007;20.0;80.0;17.0;83.0
765;5678;Age: 65 years or older;2008;17.0;83.0;15.0;85.0
766;5678;Age: 65 years or older;2009;17.0;83.0;15.0;85.0
767;5678;Age: 65 years or older;2010 old method;19.0;81.0;15.0;85.0
768;5678;Age: 65 years or older;2010 new method;22.0;78.0;18.0;82.0
769;5678;Age: 65 years or older;2012;20.0;80.0;16.0;84.0
770;5678;Origin: Native Dutch background;2003;12.0;88.0;13.0;87.0
771;5678;Origin: Native Dutch background;2004;12.0;88.0;13.0;87.0
772;5678;Origin: Native Dutch background;2005;12.0;88.0;14.0;86.0
773;5678;Origin: Native Dutch background;2006;11.0;89.0;12.0;88.0
774;5678;Origin: Native Dutch background;2007;12.0;88.0;13.0;87.0
775;5678;Origin: Native Dutch background;2008;11.0;89.0;11.0;89.0
776;5678;Origin: Native Dutch background;2009;10.0;90.0;12.0;88.0
777;5678;Origin: Native Dutch background;2010 old method;12.0;88.0;13.0;87.0
778;5678;Origin: Native Dutch background;2010 new method;15.0;85.0;15.0;85.0
779;5678;Origin: Native Dutch background;2012;17.0;83.0;17.0;83.0
780;5678;Origin: Western foreign background ;2003;17.0;83.0;17.0;83.0
781;5678;Origin: Western foreign background ;2004;14.0;86.0;16.0;84.0
782;5678;Origin: Western foreign background ;2005;16.0;84.0;16.0;84.0
783;5678;Origin: Western foreign background ;2006;14.0;86.0;18.0;82.0
784;5678;Origin: Western foreign background ;2007;17.0;83.0;17.0;83.0
785;5678;Origin: Western foreign background ;2008;15.0;85.0;15.0;85.0
786;5678;Origin: Western foreign background ;2009;12.0;88.0;17.0;83.0
787;5678;Origin: Western foreign background ;2010 old method;15.0;85.0;19.0;81.0
788;5678;Origin: Western foreign background ;2010 new method;19.0;81.0;19.0;81.0
789;5678;Origin: Western foreign background ;2012;19.0;81.0;20.0;80.0
790;5678;Origin: Non-western foreign background;2003;27.0;73.0;26.0;74.0
791;5678;Origin: Non-western foreign background;2004;29.0;71.0;27.0;73.0
792;5678;Origin: Non-western foreign background;2005;24.0;76.0;22.0;78.0
793;5678;Origin: Non-western foreign background;2006;24.0;76.0;30.0;70.0
794;5678;Origin: Non-western foreign background;2007;24.0;76.0;19.0;81.0
795;5678;Origin: Non-western foreign background;2008;29.0;71.0;23.0;77.0
796;5678;Origin: Non-western foreign background;2009;22.0;78.0;24.0;76.0
797;5678;Origin: Non-western foreign background;2010 old method;23.0;77.0;23.0;77.0
798;5678;Origin: Non-western foreign background;2010 new method;29.0;71.0;21.0;79.0
799;5678;Origin: Non-western foreign background;2012;;;;
800;234;Total population;2003;;;;
801;234;Total population;2004;;;;
802;234;Total population;2005;;;;
803;234;Total population;2006;;;;
804;234;Total population;2007;;;;
805;234;Total population;2008;;;;
806;234;Total population;2009;12.0;88.0;13.0;87.0
807;234;Total population;2010 old method;14.0;86.0;14.0;86.0
808;234;Total population;2010 new method;17.0;83.0;15.0;85.0
809;234;Total population;2012;16.0;84.0;16.0;84.0
810;234;Gender: male;2003;;;;
811;234;Gender: male;2004;;;;
812;234;Gender: male;2005;;;;
813;234;Gender: male;2006;;;;
814;234;Gender: male;2007;;;;
815;234;Gender: male;2008;;;;
816;234;Gender: male;2009;11.0;89.0;13.0;87.0
817;234;Gender: male;2010 old method;11.0;89.0;13.0;87.0
818;234;Gender: male;2010 new method;16.0;84.0;15.0;85.0
819;234;Gender: male;2012;17.0;83.0;16.0;84.0
820;234;Gender: female;2003;;;;
821;234;Gender: female;2004;;;;
822;234;Gender: female;2005;;;;
823;234;Gender: female;2006;;;;
824;234;Gender: female;2007;;;;
825;234;Gender: female;2008;;;;
826;234;Gender: female;2009;14.0;86.0;14.0;86.0
827;234;Gender: female;2010 old method;16.0;84.0;16.0;84.0
828;234;Gender: female;2010 new method;19.0;81.0;16.0;84.0
829;234;Gender: female;2012;16.0;84.0;16.0;84.0
830;234;Age: 18 to 35 years;2003;;;;
831;234;Age: 18 to 35 years;2004;;;;
832;234;Age: 18 to 35 years;2005;;;;
833;234;Age: 18 to 35 years;2006;;;;
834;234;Age: 18 to 35 years;2007;;;;
835;234;Age: 18 to 35 years;2008;;;;
836;234;Age: 18 to 35 years;2009;9.0;91.0;11.0;89.0
837;234;Age: 18 to 35 years;2010 old method;9.0;91.0;11.0;89.0
838;234;Age: 18 to 35 years;2010 new method;13.0;87.0;13.0;87.0
839;234;Age: 18 to 35 years;2012;12.0;88.0;13.0;87.0
840;234;Age: 35 to 50 years;2003;;;;
841;234;Age: 35 to 50 years;2004;;;;
842;234;Age: 35 to 50 years;2005;;;;
843;234;Age: 35 to 50 years;2006;;;;
844;234;Age: 35 to 50 years;2007;;;;
845;234;Age: 35 to 50 years;2008;;;;
846;234;Age: 35 to 50 years;2009;12.0;88.0;15.0;85.0
847;234;Age: 35 to 50 years;2010 old method;20.0;80.0;14.0;86.0
848;234;Age: 35 to 50 years;2010 new method;17.0;83.0;16.0;84.0
849;234;Age: 35 to 50 years;2012;15.0;85.0;16.0;84.0
850;234;Age: 50 to 65 years;2003;;;;
851;234;Age: 50 to 65 years;2004;;;;
852;234;Age: 50 to 65 years;2005;;;;
853;234;Age: 50 to 65 years;2006;;;;
854;234;Age: 50 to 65 years;2007;;;;
855;234;Age: 50 to 65 years;2008;;;;
856;234;Age: 50 to 65 years;2009;12.0;88.0;14.0;86.0
857;234;Age: 50 to 65 years;2010 old method;14.0;86.0;16.0;84.0
858;234;Age: 50 to 65 years;2010 new method;19.0;81.0;17.0;83.0
859;234;Age: 50 to 65 years;2012;19.0;81.0;19.0;81.0
860;234;Age: 65 years or older;2003;;;;
861;234;Age: 65 years or older;2004;;;;
862;234;Age: 65 years or older;2005;;;;
863;234;Age: 65 years or older;2006;;;;
864;234;Age: 65 years or older;2007;;;;
865;234;Age: 65 years or older;2008;;;;
866;234;Age: 65 years or older;2009;17.0;83.0;13.0;87.0
867;234;Age: 65 years or older;2010 old method;20.0;80.0;14.0;86.0
868;234;Age: 65 years or older;2010 new method;21.0;79.0;16.0;84.0
869;234;Age: 65 years or older;2012;19.0;81.0;15.0;85.0
870;234;Origin: Native Dutch background;2003;;;;
871;234;Origin: Native Dutch background;2004;;;;
872;234;Origin: Native Dutch background;2005;;;;
873;234;Origin: Native Dutch background;2006;;;;
874;234;Origin: Native Dutch background;2007;;;;
875;234;Origin: Native Dutch background;2008;;;;
876;234;Origin: Native Dutch background;2009;11.0;89.0;11.0;89.0
877;234;Origin: Native Dutch background;2010 old method;12.0;88.0;12.0;88.0
878;234;Origin: Native Dutch background;2010 new method;15.0;85.0;14.0;86.0
879;234;Origin: Native Dutch background;2012;16.0;84.0;15.0;85.0
880;234;Origin: Western foreign background ;2003;;;;
881;234;Origin: Western foreign background ;2004;;;;
882;234;Origin: Western foreign background ;2005;;;;
883;234;Origin: Western foreign background ;2006;;;;
884;234;Origin: Western foreign background ;2007;;;;
885;234;Origin: Western foreign background ;2008;;;;
886;234;Origin: Western foreign background ;2009;13.0;87.0;18.0;82.0
887;234;Origin: Western foreign background ;2010 old method;18.0;82.0;18.0;82.0
888;234;Origin: Western foreign background ;2010 new method;22.0;78.0;19.0;81.0
889;234;Origin: Western foreign background ;2012;18.0;82.0;18.0;82.0
890;234;Origin: Non-western foreign background;2003;;;;
891;234;Origin: Non-western foreign background;2004;;;;
892;234;Origin: Non-western foreign background;2005;;;;
893;234;Origin: Non-western foreign background;2006;;;;
894;234;Origin: Non-western foreign background;2007;;;;
895;234;Origin: Non-western foreign background;2008;;;;
896;234;Origin: Non-western foreign background;2009;23.0;77.0;25.0;75.0
897;234;Origin: Non-western foreign background;2010 old method;23.0;77.0;24.0;76.0
898;234;Origin: Non-western foreign background;2010 new method;27.0;73.0;20.0;80.0
899;234;Origin: Non-western foreign background;2012;;;;
900;567;Total population;2003;;;;
901;567;Total population;2004;;;;
902;567;Total population;2005;;;;
903;567;Total population;2006;;;;
904;567;Total population;2007;;;;
905;567;Total population;2008;;;;
906;567;Total population;2009;9.0;91.0;12.0;88.0
907;567;Total population;2010 old method;10.0;90.0;13.0;87.0
908;567;Total population;2010 new method;15.0;85.0;15.0;85.0
909;567;Total population;2012;17.0;83.0;18.0;82.0
910;567;Gender: male;2003;;;;
911;567;Gender: male;2004;;;;
912;567;Gender: male;2005;;;;
913;567;Gender: male;2006;;;;
914;567;Gender: male;2007;;;;
915;567;Gender: male;2008;;;;
916;567;Gender: male;2009;8.0;92.0;11.0;89.0
917;567;Gender: male;2010 old method;10.0;90.0;13.0;87.0
918;567;Gender: male;2010 new method;12.0;88.0;14.0;86.0
919;567;Gender: male;2012;18.0;82.0;19.0;81.0
920;567;Gender: female;2003;;;;
921;567;Gender: female;2004;;;;
922;567;Gender: female;2005;;;;
923;567;Gender: female;2006;;;;
924;567;Gender: female;2007;;;;
925;567;Gender: female;2008;;;;
926;567;Gender: female;2009;11.0;89.0;12.0;88.0
927;567;Gender: female;2010 old method;10.0;90.0;12.0;88.0
928;567;Gender: female;2010 new method;17.0;83.0;16.0;84.0
929;567;Gender: female;2012;15.0;85.0;17.0;83.0
930;567;Age: 18 to 35 years;2003;;;;
931;567;Age: 18 to 35 years;2004;;;;
932;567;Age: 18 to 35 years;2005;;;;
933;567;Age: 18 to 35 years;2006;;;;
934;567;Age: 18 to 35 years;2007;;;;
935;567;Age: 18 to 35 years;2008;;;;
936;567;Age: 18 to 35 years;2009;10.0;90.0;11.0;89.0
937;567;Age: 18 to 35 years;2010 old method;7.0;93.0;10.0;90.0
938;567;Age: 18 to 35 years;2010 new method;14.0;86.0;15.0;85.0
939;567;Age: 18 to 35 years;2012;12.0;88.0;16.0;84.0
940;567;Age: 35 to 50 years;2003;;;;
941;567;Age: 35 to 50 years;2004;;;;
942;567;Age: 35 to 50 years;2005;;;;
943;567;Age: 35 to 50 years;2006;;;;
944;567;Age: 35 to 50 years;2007;;;;
945;567;Age: 35 to 50 years;2008;;;;
946;567;Age: 35 to 50 years;2009;9.0;91.0;13.0;87.0
947;567;Age: 35 to 50 years;2010 old method;11.0;89.0;13.0;87.0
948;567;Age: 35 to 50 years;2010 new method;15.0;85.0;16.0;84.0
949;567;Age: 35 to 50 years;2012;15.0;85.0;17.0;83.0
950;567;Age: 50 to 65 years;2003;;;;
951;567;Age: 50 to 65 years;2004;;;;
952;567;Age: 50 to 65 years;2005;;;;
953;567;Age: 50 to 65 years;2006;;;;
954;567;Age: 50 to 65 years;2007;;;;
955;567;Age: 50 to 65 years;2008;;;;
956;567;Age: 50 to 65 years;2009;9.0;91.0;10.0;90.0
957;567;Age: 50 to 65 years;2010 old method;13.0;87.0;12.0;88.0
