ID;Geslacht;Leeftijd;Zorgtype;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
1647;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6 Totaal paroxysmale afwijkingen;2011;;;111305.0;667.0
1648;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.1 Epilepsie;2008;70735.0;430.0;48340.0;294.0
1649;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.1 Epilepsie;2009;73235.0;443.0;60325.0;365.0
1650;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.1 Epilepsie;2010;72480.0;436.0;61445.0;370.0
1651;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.1 Epilepsie;2011;;;54870.0;329.0
1652;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.2 Slaapstoornissen;2008;24075.0;146.0;17800.0;108.0
1653;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.2 Slaapstoornissen;2009;28725.0;174.0;22870.0;138.0
1654;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.2 Slaapstoornissen;2010;32945.0;198.0;25735.0;155.0
1655;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.2 Slaapstoornissen;2011;;;30740.0;184.0
1656;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.3 Overig paroxysmale aandoeningen;2008;31895.0;194.0;25125.0;153.0
1657;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.3 Overig paroxysmale aandoeningen;2009;33260.0;201.0;28005.0;169.0
1658;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.3 Overig paroxysmale aandoeningen;2010;32560.0;196.0;28610.0;172.0
1659;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE6.3 Overig paroxysmale aandoeningen;2011;;;26620.0;159.0
1660;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7 Totaal migraine/hoofdpijn;2008;76625.0;466.0;64960.0;395.0
1661;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7 Totaal migraine/hoofdpijn;2009;80605.0;488.0;68440.0;414.0
1662;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7 Totaal migraine/hoofdpijn;2010;86460.0;520.0;73355.0;441.0
1663;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7 Totaal migraine/hoofdpijn;2011;;;79955.0;479.0
1664;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7.1 Migraine/migraine varianten;2008;30675.0;187.0;25130.0;153.0
1665;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7.1 Migraine/migraine varianten;2009;32630.0;197.0;27110.0;164.0
1666;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7.1 Migraine/migraine varianten;2010;34970.0;210.0;28970.0;174.0
1667;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7.1 Migraine/migraine varianten;2011;;;32035.0;192.0
1668;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7.2 Overig hoofdpijn;2008;46535.0;283.0;40195.0;244.0
1669;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7.2 Overig hoofdpijn;2009;48525.0;294.0;41645.0;252.0
1670;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7.2 Overig hoofdpijn;2010;52115.0;314.0;44755.0;269.0
1671;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE7.2 Overig hoofdpijn;2011;;;48355.0;290.0
1672;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8 Totaal perifere zenuwen;2008;122880.0;747.0;106865.0;650.0
1673;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8 Totaal perifere zenuwen;2009;126700.0;766.0;110565.0;669.0
1674;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8 Totaal perifere zenuwen;2010;130005.0;782.0;114145.0;687.0
1675;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8 Totaal perifere zenuwen;2011;;;118595.0;710.0
1676;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8.1 N. medianus (incl. CTS);2008;56480.0;343.0;50695.0;308.0
1677;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8.1 N. medianus (incl. CTS);2009;57540.0;348.0;52310.0;316.0
1678;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8.1 N. medianus (incl. CTS);2010;57700.0;347.0;52835.0;318.0
1679;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8.1 N. medianus (incl. CTS);2011;;;54370.0;326.0
1680;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8.2 Overig perifere zenuwen;2008;67530.0;411.0;57055.0;347.0
1681;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8.2 Overig perifere zenuwen;2009;70320.0;425.0;59155.0;358.0
1682;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8.2 Overig perifere zenuwen;2010;73530.0;443.0;62260.0;375.0
1683;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE8.2 Overig perifere zenuwen;2011;;;65350.0;391.0
1684;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE9 Totaal neuromusculaire aandoeningen;2008;11490.0;70.0;8925.0;54.0
1685;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE9 Totaal neuromusculaire aandoeningen;2009;11980.0;72.0;9325.0;56.0
1686;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE9 Totaal neuromusculaire aandoeningen;2010;13455.0;81.0;10235.0;62.0
1687;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE9 Totaal neuromusculaire aandoeningen;2011;;;11240.0;67.0
1688;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE10 Totaal zintuigsystemen;2008;19500.0;119.0;17355.0;106.0
1689;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE10 Totaal zintuigsystemen;2009;20230.0;122.0;17890.0;108.0
1690;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE10 Totaal zintuigsystemen;2010;21780.0;131.0;19555.0;118.0
1691;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE10 Totaal zintuigsystemen;2011;;;20715.0;124.0
1692;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11 Tot.cerebrovasculaire aandoeningen;2008;101875.0;619.0;88390.0;537.0
1693;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11 Tot.cerebrovasculaire aandoeningen;2009;101960.0;617.0;88580.0;536.0
1694;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11 Tot.cerebrovasculaire aandoeningen;2010;104245.0;627.0;91120.0;548.0
1695;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11 Tot.cerebrovasculaire aandoeningen;2011;;;94010.0;563.0
1696;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.1 Subarachnoïdale bloeding;2008;2590.0;16.0;2245.0;14.0
1697;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.1 Subarachnoïdale bloeding;2009;2610.0;16.0;2240.0;14.0
1698;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.1 Subarachnoïdale bloeding;2010;2755.0;17.0;2275.0;14.0
1699;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.1 Subarachnoïdale bloeding;2011;;;2290.0;14.0
1700;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.2 Intracerebrale bloeding;2008;5880.0;36.0;5150.0;31.0
1701;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.2 Intracerebrale bloeding;2009;5855.0;35.0;5160.0;31.0
1702;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.2 Intracerebrale bloeding;2010;6010.0;36.0;5285.0;32.0
1703;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.2 Intracerebrale bloeding;2011;;;5395.0;32.0
1704;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.3 Intracraniële bloeding;2008;2910.0;18.0;2540.0;15.0
1705;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.3 Intracraniële bloeding;2009;3290.0;20.0;2880.0;17.0
1706;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.3 Intracraniële bloeding;2010;3600.0;22.0;3135.0;19.0
1707;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.3 Intracraniële bloeding;2011;;;3465.0;21.0
1708;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.4 Onbloedige beroerte;2008;49440.0;301.0;42530.0;259.0
1709;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.4 Onbloedige beroerte;2009;49260.0;298.0;42230.0;255.0
1710;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.4 Onbloedige beroerte;2010;49930.0;301.0;43405.0;261.0
1711;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.4 Onbloedige beroerte;2011;;;44725.0;268.0
1712;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.5 TIA;2008;27060.0;165.0;23790.0;145.0
1713;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.5 TIA;2009;27540.0;167.0;24350.0;147.0
1714;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.5 TIA;2010;27745.0;167.0;24720.0;149.0
1715;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.5 TIA;2011;;;25140.0;151.0
1716;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.6 Overig cerebrovasculaire aand.;2008;16955.0;103.0;14460.0;88.0
1717;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.6 Overig cerebrovasculaire aand.;2009;16300.0;99.0;13975.0;85.0
1718;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.6 Overig cerebrovasculaire aand.;2010;17260.0;104.0;14755.0;89.0
1719;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE11.6 Overig cerebrovasculaire aand.;2011;;;15365.0;92.0
1720;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12 Totaal bewegingsstelsel;2008;173480.0;1055.0;153020.0;930.0
1721;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12 Totaal bewegingsstelsel;2009;179390.0;1085.0;158265.0;957.0
1722;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12 Totaal bewegingsstelsel;2010;189430.0;1140.0;169465.0;1020.0
1723;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12 Totaal bewegingsstelsel;2011;;;177515.0;1063.0
1724;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.1 Cervicale aandoeningen;2008;32805.0;199.0;28185.0;171.0
1725;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.1 Cervicale aandoeningen;2009;34385.0;208.0;29860.0;181.0
1726;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.1 Cervicale aandoeningen;2010;36895.0;222.0;32295.0;194.0
1727;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.1 Cervicale aandoeningen;2011;;;34725.0;208.0
1728;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.2 Lumb.-thorac./lumb.-sacr. aand.;2008;117915.0;717.0;104180.0;633.0
1729;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.2 Lumb.-thorac./lumb.-sacr. aand.;2009;122640.0;742.0;108020.0;653.0
1730;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.2 Lumb.-thorac./lumb.-sacr. aand.;2010;130125.0;783.0;116585.0;702.0
1731;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.2 Lumb.-thorac./lumb.-sacr. aand.;2011;;;121825.0;730.0
1732;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.3 Overig bewegingsstelsel;2008;25340.0;154.0;22760.0;138.0
1733;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.3 Overig bewegingsstelsel;2009;25055.0;152.0;22550.0;136.0
1734;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.3 Overig bewegingsstelsel;2010;25650.0;154.0;23240.0;140.0
1735;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE12.3 Overig bewegingsstelsel;2011;;;23750.0;142.0
1736;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE13 Totaal aangeboren afwijkingen;2008;3835.0;23.0;2805.0;17.0
1737;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE13 Totaal aangeboren afwijkingen;2009;3850.0;23.0;2840.0;17.0
1738;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE13 Totaal aangeboren afwijkingen;2010;3930.0;24.0;2925.0;18.0
1739;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE13 Totaal aangeboren afwijkingen;2011;;;2820.0;17.0
1740;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14 Totaal letsel / vergiftigingen;2008;47990.0;292.0;42850.0;261.0
1741;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14 Totaal letsel / vergiftigingen;2009;55085.0;333.0;49170.0;297.0
1742;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14 Totaal letsel / vergiftigingen;2010;60360.0;363.0;54190.0;326.0
1743;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14 Totaal letsel / vergiftigingen;2011;;;58705.0;352.0
1744;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14.1 Hersenschudding / hersenkneuzing;2008;30045.0;183.0;26965.0;164.0
1745;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14.1 Hersenschudding / hersenkneuzing;2009;35705.0;216.0;31905.0;193.0
1746;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14.1 Hersenschudding / hersenkneuzing;2010;39805.0;240.0;35970.0;216.0
1747;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14.1 Hersenschudding / hersenkneuzing;2011;;;38950.0;233.0
1748;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14.2 Overig letsel / vergiftigingen;2008;18705.0;114.0;16490.0;100.0
1749;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14.2 Overig letsel / vergiftigingen;2009;19985.0;121.0;17765.0;107.0
1750;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14.2 Overig letsel / vergiftigingen;2010;21205.0;128.0;18730.0;113.0
1751;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE14.2 Overig letsel / vergiftigingen;2011;;;20395.0;122.0
1752;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE15 Totaal symptomen/overig neurologie;2008;56715.0;345.0;50730.0;308.0
1753;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE15 Totaal symptomen/overig neurologie;2009;58470.0;354.0;51590.0;312.0
1754;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE15 Totaal symptomen/overig neurologie;2010;62925.0;379.0;56130.0;338.0
1755;Totaal mannen en vrouwen;Totaal alle leeftijden;0;NE15 Totaal symptomen/overig neurologie;2011;;;59140.0;354.0
1756;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE Totaal klinische geriatrie;2008;58065.0;353.0;47595.0;289.0
1757;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE Totaal klinische geriatrie;2009;63950.0;387.0;53315.0;323.0
1758;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE Totaal klinische geriatrie;2010;71095.0;428.0;60480.0;364.0
1759;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE Totaal klinische geriatrie;2011;;;67190.0;403.0
1760;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE1 Totaal multiple orgaanstoornissen;2008;25845.0;157.0;20795.0;126.0
1761;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE1 Totaal multiple orgaanstoornissen;2009;28140.0;170.0;23225.0;140.0
1762;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE1 Totaal multiple orgaanstoornissen;2010;30945.0;186.0;25800.0;155.0
1763;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE1 Totaal multiple orgaanstoornissen;2011;;;27980.0;168.0
1764;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2 Totaal psychische stoornissen;2008;27255.0;166.0;22165.0;135.0
1765;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2 Totaal psychische stoornissen;2009;30400.0;184.0;25185.0;152.0
1766;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2 Totaal psychische stoornissen;2010;34400.0;207.0;29380.0;177.0
1767;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2 Totaal psychische stoornissen;2011;;;33580.0;201.0
1768;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2.1 Geheugenproblemen/dementie;2008;15810.0;96.0;12110.0;74.0
1769;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2.1 Geheugenproblemen/dementie;2009;18325.0;111.0;14425.0;87.0
1770;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2.1 Geheugenproblemen/dementie;2010;20200.0;122.0;16360.0;98.0
1771;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2.1 Geheugenproblemen/dementie;2011;;;18645.0;112.0
1772;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2.2 Overig psychische stoornissen;2008;12270.0;75.0;10620.0;65.0
1773;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2.2 Overig psychische stoornissen;2009;12930.0;78.0;11385.0;69.0
1774;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2.2 Overig psychische stoornissen;2010;15240.0;92.0;13765.0;83.0
1775;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE2.2 Overig psychische stoornissen;2011;;;15840.0;95.0
1776;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3 Totaal overig klinische geriatrie;2008;8460.0;51.0;6910.0;42.0
1777;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3 Totaal overig klinische geriatrie;2009;9195.0;56.0;7455.0;45.0
1778;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3 Totaal overig klinische geriatrie;2010;10135.0;61.0;8430.0;51.0
1779;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3 Totaal overig klinische geriatrie;2011;;;9255.0;55.0
1780;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3.1 Osteoporose;2008;680.0;4.0;500.0;3.0
1781;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3.1 Osteoporose;2009;955.0;6.0;735.0;4.0
1782;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3.1 Osteoporose;2010;915.0;6.0;670.0;4.0
1783;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3.1 Osteoporose;2011;;;680.0;4.0
1784;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3.2 Overig overig klinische geriatrie;2008;7810.0;47.0;6420.0;39.0
1785;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3.2 Overig overig klinische geriatrie;2009;8275.0;50.0;6740.0;41.0
1786;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3.2 Overig overig klinische geriatrie;2010;9245.0;56.0;7775.0;47.0
1787;Totaal mannen en vrouwen;Totaal alle leeftijden;0;GE3.2 Overig overig klinische geriatrie;2011;;;8595.0;52.0
1788;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT Totaal radiotherapie;2008;131465.0;799.0;116450.0;708.0
1789;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT Totaal radiotherapie;2009;138975.0;841.0;114440.0;692.0
1790;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT Totaal radiotherapie;2010;144220.0;868.0;120105.0;723.0
1791;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT Totaal radiotherapie;2011;;;122865.0;736.0
1792;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1 Totaal kwaadaardige nieuwvormingen;2008;130125.0;791.0;115260.0;701.0
1793;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1 Totaal kwaadaardige nieuwvormingen;2009;137615.0;832.0;113250.0;685.0
1794;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1 Totaal kwaadaardige nieuwvormingen;2010;142840.0;860.0;118960.0;716.0
1795;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1 Totaal kwaadaardige nieuwvormingen;2011;;;121700.0;729.0
1796;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.1 Long- en overige intrath. nieuwv.;2008;11375.0;69.0;10570.0;64.0
1797;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.1 Long- en overige intrath. nieuwv.;2009;12070.0;73.0;10665.0;65.0
1798;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.1 Long- en overige intrath. nieuwv.;2010;13285.0;80.0;11670.0;70.0
1799;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.1 Long- en overige intrath. nieuwv.;2011;;;12265.0;73.0
1800;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.2 Kwaadaardige nieuwvormingen borst;2008;51330.0;312.0;44425.0;270.0
1801;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.2 Kwaadaardige nieuwvormingen borst;2009;54770.0;331.0;44230.0;268.0
1802;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.2 Kwaadaardige nieuwvormingen borst;2010;55425.0;334.0;45065.0;271.0
1803;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.2 Kwaadaardige nieuwvormingen borst;2011;;;45910.0;275.0
1804;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.3 Kwaadaardige urologische nieuwv.;2008;25555.0;155.0;22880.0;139.0
1805;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.3 Kwaadaardige urologische nieuwv.;2009;27820.0;168.0;22570.0;137.0
1806;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.3 Kwaadaardige urologische nieuwv.;2010;28840.0;174.0;23830.0;143.0
1807;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.3 Kwaadaardige urologische nieuwv.;2011;;;24260.0;145.0
1808;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.4 Overige kwaadaardige nieuwvorm.;2008;42705.0;260.0;37930.0;231.0
1809;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.4 Overige kwaadaardige nieuwvorm.;2009;43780.0;265.0;36300.0;220.0
1810;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.4 Overige kwaadaardige nieuwvorm.;2010;46145.0;278.0;39025.0;235.0
1811;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT1.4 Overige kwaadaardige nieuwvorm.;2011;;;39920.0;239.0
1812;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT2 Totaal goedaardige afwijkingen;2008;1430.0;9.0;1235.0;8.0
1813;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT2 Totaal goedaardige afwijkingen;2009;1465.0;9.0;1235.0;7.0
1814;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT2 Totaal goedaardige afwijkingen;2010;1480.0;9.0;1200.0;7.0
1815;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RT2 Totaal goedaardige afwijkingen;2011;;;1235.0;7.0
1816;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA Totaal radiologie;2008;40590.0;247.0;39700.0;241.0
1817;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA Totaal radiologie;2009;47265.0;286.0;45360.0;274.0
1818;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA Totaal radiologie;2010;54990.0;331.0;53050.0;319.0
1819;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA Totaal radiologie;2011;;;56550.0;339.0
1820;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA1 Totaal arterieel;2008;15820.0;96.0;15575.0;95.0
1821;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA1 Totaal arterieel;2009;17180.0;104.0;16660.0;101.0
1822;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA1 Totaal arterieel;2010;18360.0;111.0;17975.0;108.0
1823;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA1 Totaal arterieel;2011;;;18930.0;113.0
1824;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA2 Totaal veneus;2008;3395.0;21.0;3330.0;20.0
1825;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA2 Totaal veneus;2009;3735.0;23.0;3615.0;22.0
1826;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA2 Totaal veneus;2010;4280.0;26.0;4165.0;25.0
1827;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA2 Totaal veneus;2011;;;4430.0;27.0
1828;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA3 Totaal organen musculoskeletaal;2008;21845.0;133.0;21245.0;129.0
1829;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA3 Totaal organen musculoskeletaal;2009;26960.0;163.0;25660.0;155.0
1830;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA3 Totaal organen musculoskeletaal;2010;33065.0;199.0;31595.0;190.0
1831;Totaal mannen en vrouwen;Totaal alle leeftijden;0;RA3 Totaal organen musculoskeletaal;2011;;;33955.0;203.0
1832;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN Totaal anesthesiologie;2008;120845.0;735.0;91660.0;557.0
1833;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN Totaal anesthesiologie;2009;134840.0;816.0;102635.0;621.0
1834;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN Totaal anesthesiologie;2010;150400.0;905.0;115755.0;697.0
1835;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN Totaal anesthesiologie;2011;;;133145.0;798.0
1836;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN1 Totaal cervicale aandoeningen;2008;13340.0;81.0;9955.0;61.0
1837;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN1 Totaal cervicale aandoeningen;2009;14555.0;88.0;11065.0;67.0
1838;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN1 Totaal cervicale aandoeningen;2010;15810.0;95.0;12070.0;73.0
1839;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN1 Totaal cervicale aandoeningen;2011;;;13830.0;83.0
1840;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN2 Totaal lumbale aandoeningen;2008;59210.0;360.0;44720.0;272.0
1841;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN2 Totaal lumbale aandoeningen;2009;66490.0;402.0;49265.0;298.0
1842;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN2 Totaal lumbale aandoeningen;2010;78125.0;470.0;59595.0;359.0
1843;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN2 Totaal lumbale aandoeningen;2011;;;70400.0;422.0
1844;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN3 Totaal overig anesthesiologie;2008;54850.0;334.0;41215.0;251.0
1845;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN3 Totaal overig anesthesiologie;2009;61120.0;370.0;47095.0;285.0
1846;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN3 Totaal overig anesthesiologie;2010;64185.0;386.0;49230.0;296.0
1847;Totaal mannen en vrouwen;Totaal alle leeftijden;0;AN3 Totaal overig anesthesiologie;2011;;;54730.0;328.0
