ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
1028;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2012;8700;5200;4000;500;300;200;200;3500;200;200;200;300;2600;100;0;200;100;200;200;100;2600
1029;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2013;8700;5100;4000;500;300;200;100;3500;200;200;200;300;2600;100;0;100;100;200;200;100;2600
1030;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2014;8700;5100;4000;500;300;200;100;3600;200;200;200;300;2700;100;100;100;100;200;200;100;2700
1031;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2015;8700;5000;3900;500;300;100;200;3600;200;200;200;300;2700;100;0;100;100;200;200;200;2700
1032;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2004;14100;7800;6200;700;400;300;200;6300;300;400;400;600;4700;100;100;300;200;400;300;200;4700
1033;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2005;14100;7800;6200;700;400;300;200;6300;200;400;400;600;4700;100;100;200;200;500;300;200;4700
1034;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2006;14000;7800;6000;700;500;300;300;6200;200;300;400;600;4700;100;100;200;200;400;300;200;4700
1035;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2007;14000;7900;6000;700;500;400;400;6100;200;300;300;600;4700;100;100;200;200;300;300;200;4700
1036;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2008;14000;8000;6000;700;500;400;300;6000;200;200;400;600;4600;100;100;200;200;300;200;200;4600
1037;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2009;14100;7900;6000;700;500;400;200;6100;200;400;300;500;4700;100;100;200;200;400;200;200;4700
1038;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2010;14100;7900;6000;800;500;300;300;6200;300;300;400;500;4700;100;100;300;200;400;300;200;4700
1039;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2011;14100;8000;6100;800;500;400;300;6100;200;300;400;500;4700;100;100;200;200;400;300;200;4700
1040;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2012;14000;7900;6100;800;500;300;200;6200;300;300;400;500;4700;100;100;200;200;300;300;200;4700
1041;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2013;14100;7900;6100;800;500;300;300;6200;300;300;300;500;4700;100;100;200;200;400;200;200;4700
1042;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2014;14000;7800;6000;800;400;300;200;6300;300;400;400;500;4800;100;100;200;200;400;300;200;4800
1043;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2015;14000;7800;5900;800;500;300;300;6300;300;300;400;500;4800;100;100;200;200;300;300;200;4800
1044;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2004;6900;4300;3400;300;300;200;100;2600;100;200;200;300;1800;0;100;100;100;200;100;100;1800
1045;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2005;6900;4200;3500;300;200;100;100;2600;100;200;200;300;1800;0;0;100;100;300;100;100;1800
1046;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2006;6900;4300;3400;300;300;100;100;2600;100;200;200;300;1900;0;100;100;100;200;100;100;1900
1047;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2007;6900;4400;3400;400;300;200;200;2600;100;200;100;300;1900;0;100;100;100;200;100;100;1900
1048;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2008;7000;4400;3400;400;300;200;100;2600;100;100;200;300;1900;100;100;100;100;200;100;100;1900
1049;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2009;7000;4400;3400;400;300;200;100;2700;100;200;200;300;1900;100;0;100;100;200;100;100;1900
1050;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2010;7100;4400;3400;500;300;200;100;2700;100;200;200;300;1900;0;100;100;100;200;200;100;1900
1051;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2011;7200;4500;3500;500;300;200;100;2700;100;100;200;300;2000;100;100;100;100;100;100;100;2000
1052;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2012;7300;4500;3500;400;200;200;100;2800;100;200;200;300;2100;100;0;200;100;200;100;100;2100
1053;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2013;7400;4600;3600;400;300;200;100;2900;100;200;200;300;2100;100;100;100;100;200;100;100;2100
1054;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2014;7500;4500;3600;400;300;100;100;2900;100;200;200;300;2100;100;0;100;100;200;200;100;2100
1055;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2015;7500;4600;3600;400;200;200;200;2900;100;200;200;300;2100;100;0;100;100;200;200;200;2100
1056;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2004;11000;6600;5200;600;400;200;200;4300;200;300;300;500;3100;100;100;200;200;300;200;200;3100
1057;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2005;11100;6700;5300;600;400;200;100;4400;200;300;300;500;3100;0;100;200;200;300;200;200;3100
1058;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2006;11200;6800;5200;600;400;200;200;4400;200;300;300;500;3100;100;100;200;200;300;200;200;3100
1059;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2007;11200;7000;5200;700;500;300;300;4200;200;200;300;500;3100;100;100;200;100;300;200;200;3100
1060;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2008;11400;7100;5300;700;500;300;200;4300;200;200;300;500;3200;100;100;200;100;200;200;200;3200
1061;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2009;11500;7000;5200;800;500;300;200;4500;300;300;300;400;3300;100;100;200;200;300;200;200;3300
1062;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2010;11500;6900;5200;800;400;300;200;4600;300;300;300;400;3300;200;100;200;100;300;200;100;3300
1063;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2011;11500;7000;5400;800;400;300;200;4400;200;200;300;400;3300;100;100;200;200;200;200;200;3300
1064;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2012;11400;7000;5300;700;400;300;200;4500;200;300;300;500;3300;100;100;200;200;300;200;200;3300
1065;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2013;11400;6800;5300;700;400;300;200;4600;300;300;300;400;3400;100;100;200;200;300;200;200;3400
1066;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2014;11400;6700;5200;700;400;200;200;4700;300;300;300;400;3400;100;100;200;200;300;200;200;3400
1067;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2015;11300;6800;5200;800;400;200;200;4600;200;300;300;400;3500;100;100;200;100;300;200;200;3500
1068;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2004;8200;3900;3000;300;300;200;100;4300;100;200;200;400;3300;0;0;100;100;200;200;100;3300
1069;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2005;8200;4000;3000;400;300;200;100;4300;100;200;200;400;3400;0;0;100;100;200;200;200;3400
1070;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2006;8100;4000;3000;400;300;200;200;4100;100;200;200;300;3200;100;100;100;100;200;200;100;3200
1071;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2007;8100;4100;3100;400;300;200;200;4000;100;200;200;400;3100;100;0;100;100;200;200;100;3100
1072;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2008;7900;4100;3000;400;300;200;100;3800;100;200;200;300;3000;100;0;100;100;200;200;100;3000
1073;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2009;7900;4000;3000;400;300;200;100;3900;100;200;200;300;3100;100;100;100;100;200;100;100;3100
1074;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2010;8000;4000;3000;400;200;200;100;4100;100;200;200;300;3200;100;0;100;100;300;200;100;3200
1075;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2011;7900;4000;3100;400;200;200;100;4000;100;200;200;400;3100;100;0;100;100;200;200;200;3100
1076;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2012;7700;3900;3100;400;200;200;100;3800;100;200;200;400;2900;0;0;100;100;300;200;200;2900
1077;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2013;7700;3900;3000;400;200;100;100;3800;100;200;200;300;3000;100;0;100;100;200;200;100;3000
1078;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2014;7900;3800;3000;400;200;100;100;4100;100;200;200;300;3200;100;0;100;100;200;200;200;3200
1079;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2015;7800;3700;2900;400;200;200;100;4000;200;200;200;300;3100;100;0;100;100;200;200;200;3100
1080;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2004;28000;15900;12800;1300;900;600;400;12100;500;700;700;1100;9100;200;200;500;400;800;600;500;9100
1081;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2005;28100;16000;12900;1300;900;600;400;12000;400;700;700;1100;9200;100;100;400;400;800;500;500;9200
1082;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2006;28200;16200;12800;1300;1000;600;600;12000;500;600;600;1000;9300;200;200;400;400;700;500;400;9300
1083;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2007;28400;16700;12700;1500;1000;700;700;11800;400;500;600;1000;9200;200;100;400;300;600;500;400;9200
1084;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2008;28600;16800;12900;1500;1000;700;600;11800;400;600;700;1000;9100;200;200;400;300;700;500;400;9100
1085;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2009;28600;16700;12900;1600;1000;700;500;12000;500;600;700;1100;9100;200;200;500;400;700;500;400;9100
1086;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2010;28700;16600;12900;1700;1000;600;500;12100;500;700;700;1100;9100;200;200;400;400;800;500;400;9100
1087;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2011;28900;16900;13000;1700;1000;600;600;11900;500;600;700;1100;9000;200;200;500;400;600;600;400;9000
1088;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2012;29200;16800;13100;1600;900;700;500;12400;600;700;800;1100;9200;200;200;500;500;800;500;500;9200
1089;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2013;29200;16500;12800;1700;900;600;400;12700;600;800;800;1100;9400;200;200;500;500;900;600;400;9400
1090;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2014;29200;16400;12800;1700;900;600;500;12800;600;800;800;1200;9500;300;200;400;400;800;700;600;9500
1091;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1092;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2004;14500;9100;7100;900;500;300;200;5400;200;300;400;500;4000;100;100;200;200;400;300;200;4000
1093;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2005;14500;9000;7100;900;500;300;200;5600;300;400;400;500;4100;100;100;200;200;400;300;200;4100
1094;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2006;14600;9200;7000;1000;600;300;300;5400;200;400;300;500;4100;100;100;200;100;400;200;200;4100
1095;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2007;14600;9400;7000;1000;600;500;400;5200;200;300;300;400;4000;100;100;200;100;300;300;200;4000
1096;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2008;14700;9500;7100;900;600;500;400;5200;200;300;300;500;3900;100;100;200;200;300;200;200;3900
1097;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2009;14800;9500;7200;1000;600;400;300;5300;200;300;300;500;3900;100;100;200;200;400;200;200;3900
1098;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2010;14800;9400;7300;900;600;400;200;5400;300;400;400;400;3900;100;100;200;200;400;300;200;3900
1099;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2011;14900;9600;7400;1000;600;400;300;5300;200;300;400;500;3900;100;100;200;200;300;300;200;3900
1100;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2012;15100;9600;7400;1000;500;400;200;5400;300;400;400;600;3900;100;100;200;200;400;200;300;3900
1101;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2013;15200;9700;7500;1000;600;300;200;5600;300;400;400;500;4100;100;100;200;200;400;300;200;4100
1102;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2014;15300;9600;7600;1000;500;300;200;5600;300;400;400;500;4100;100;100;200;200;300;300;300;4100
1103;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2015;15400;9800;7600;1000;600;300;300;5600;300;400;400;500;4200;100;100;200;200;400;300;200;4200
1104;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2004;11000;6700;5300;600;400;200;100;4300;200;300;300;400;3100;100;100;200;200;300;200;200;3100
1105;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2005;11100;6800;5400;600;400;200;200;4300;200;300;300;500;3100;100;100;200;100;300;200;200;3100
1106;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2006;11100;6900;5300;700;400;300;200;4200;200;300;300;500;3100;100;100;200;100;300;200;200;3100
1107;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2007;11200;7000;5300;700;400;300;300;4200;100;200;200;500;3000;100;100;200;100;300;200;200;3000
1108;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2008;11100;7000;5300;700;400;300;200;4200;200;200;300;500;3000;100;100;200;100;300;200;200;3000
1109;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2009;11100;6900;5200;700;400;300;200;4300;300;300;300;400;3000;100;100;200;200;300;200;200;3000
1110;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2010;11100;6800;5200;700;400;300;200;4300;200;300;300;400;3100;200;100;200;100;300;200;200;3100
1111;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2011;11100;6900;5300;700;400;300;200;4200;200;300;300;400;3100;100;100;200;200;200;200;200;3100
1112;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2012;11200;6900;5300;700;400;200;200;4300;200;300;300;400;3100;100;100;200;100;300;200;200;3100
1113;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2013;11200;6800;5300;700;400;300;100;4400;200;300;300;400;3200;100;100;200;200;300;200;200;3200
1114;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2014;11200;6800;5300;700;400;200;200;4400;200;300;300;400;3200;100;100;200;200;300;200;200;3200
1115;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2015;11200;6800;5200;700;400;300;200;4400;200;300;300;400;3300;100;100;200;100;300;200;200;3300
1116;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2004;26500;14300;11200;1300;900;600;400;12100;500;700;700;1100;9000;200;200;500;400;900;600;500;9000
1117;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2005;26400;14300;11300;1300;900;500;400;12000;400;800;800;1100;9000;100;200;400;300;900;600;500;9000
1118;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2006;26300;14400;11000;1300;900;600;500;11900;400;700;700;1000;9100;200;100;400;300;800;600;500;9100
1119;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2007;26300;14400;10900;1300;1000;700;600;11900;400;700;700;1000;9100;200;200;400;300;700;500;500;9100
1120;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2008;26300;14200;10700;1400;1000;700;500;12000;500;700;700;1000;9100;200;200;400;300;800;500;500;9100
1121;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2009;26200;14100;10600;1500;1000;700;400;12200;500;700;700;1100;9200;200;200;500;400;800;500;500;9200
1122;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2010;26200;13900;10500;1500;900;600;400;12300;500;700;800;1100;9300;200;200;500;400;700;600;500;9300
1123;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2011;26200;14000;10500;1500;1000;600;500;12100;500;600;700;1000;9300;200;200;400;400;700;500;400;9300
1124;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2012;26000;13800;10500;1400;900;600;400;12200;500;700;700;1000;9300;200;100;500;400;800;500;400;9300
1125;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2013;25900;13500;10300;1400;900;500;400;12400;500;700;800;1000;9400;200;200;500;400;700;600;500;9400
1126;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2014;25900;13400;10400;1400;800;500;400;12500;500;700;700;1000;9600;200;200;400;300;700;500;500;9600
1127;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (NH.);2015;26000;13400;10400;1300;700;500;500;12600;400;700;700;1000;9800;200;200;400;400;600;600;500;9800
1128;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2004;54500;31000;23800;3100;2000;1200;800;23500;1100;1500;1600;2700;16600;400;400;1200;900;1800;1200;1000;16600
1129;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2005;54200;30900;23900;3000;1900;1200;900;23300;900;1500;1500;2600;16700;300;400;1100;800;1700;1200;1000;16700
1130;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2006;54100;31300;23300;3200;2100;1400;1200;22900;1000;1400;1400;2400;16700;400;400;1000;800;1600;1100;900;16700
1131;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2007;54300;31800;23100;3500;2300;1600;1400;22500;800;1200;1500;2300;16600;500;300;1000;800;1300;1100;800;16600
1132;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2008;54700;32200;23500;3500;2300;1600;1200;22500;900;1300;1500;2500;16400;600;400;1000;800;1400;900;900;16400
1133;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2009;55100;31800;23500;3700;2200;1500;1000;23300;1300;1400;1600;2300;16700;600;400;1100;1000;1700;1000;800;16700
1134;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2010;55300;31800;23700;3800;2100;1300;900;23600;1200;1500;1800;2300;16800;500;400;1100;900;1800;1200;900;16800
1135;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2011;55500;32200;24000;3700;2100;1300;1100;23300;1100;1400;1700;2300;16800;500;400;1100;900;1500;1200;1000;16800
1136;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2012;55700;32000;23900;3700;2000;1400;1000;23700;1200;1500;1600;2400;17100;500;400;1000;1000;1600;1100;1000;17100
1137;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2013;56000;31500;23800;3600;2000;1200;900;24500;1300;1600;1700;2400;17500;500;400;1000;1000;1800;1300;1000;17500
1138;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2014;56100;31300;23600;3500;1900;1200;1000;24800;1300;1600;1700;2500;17700;600;400;1000;900;1700;1300;1100;17700
1139;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen op Zoom;2015;56100;31200;23100;3600;2000;1400;1100;24900;1400;1500;1600;2400;18000;500;400;900;1000;1600;1300;1100;18000
1140;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2004;36800;22300;18000;1900;1200;700;500;14500;600;900;900;1400;10800;200;200;700;500;900;700;600;10800
1141;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2005;36900;22200;17900;1800;1100;700;600;14700;600;1000;900;1400;10800;200;200;600;500;1100;700;600;10800
1142;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2006;36900;22500;17700;1900;1300;900;800;14400;600;800;800;1300;10900;300;200;500;400;900;600;600;10900
1143;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2007;36900;22900;17800;1900;1400;1000;800;14000;500;700;800;1300;10800;300;200;500;300;700;600;500;10800
1144;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2008;37000;23100;17900;1900;1500;1000;800;13800;500;700;800;1200;10700;300;200;500;400;800;600;500;10700
1145;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2009;37000;22800;17900;2000;1300;900;600;14200;700;800;800;1200;10700;300;200;600;500;900;600;500;10700
1146;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2010;36900;22700;17900;2200;1200;800;600;14200;600;900;900;1200;10600;300;200;600;400;1000;700;500;10600
1147;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2011;37100;22900;18000;2200;1200;900;600;14200;600;700;900;1300;10700;300;200;500;400;800;700;600;10700
1148;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2012;37100;22600;17900;2200;1200;800;500;14500;700;800;900;1300;10800;300;200;600;500;900;600;600;10800
1149;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2013;37200;22300;17600;2200;1200;700;500;15000;700;900;900;1300;11000;300;200;600;500;1100;700;500;11000
1150;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2014;37200;22200;17500;2200;1100;700;600;15000;700;900;900;1300;11100;300;200;600;500;900;800;600;11100
1151;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berkelland;2015;37400;22400;17400;2300;1200;900;700;15100;700;900;900;1300;11300;300;200;600;500;900;700;600;11300
1152;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2004;23200;14800;11700;1300;900;500;400;8400;300;500;600;800;6200;100;100;400;300;600;400;300;6200
1153;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2005;23500;15000;12100;1300;800;500;400;8500;300;500;600;800;6300;100;100;400;300;600;400;300;6300
1154;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2006;23600;15300;12100;1300;800;600;500;8400;400;500;500;800;6300;200;100;300;200;600;400;300;6300
1155;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2007;23700;15600;12000;1400;900;700;700;8100;300;500;500;700;6200;200;100;300;200;500;400;300;6200
1156;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2008;23700;15600;12000;1400;900;800;500;8100;400;400;500;700;6100;200;100;300;200;500;300;300;6100
1157;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2009;23800;15500;11900;1500;900;600;400;8300;400;500;500;700;6200;200;100;400;300;600;300;300;6200
1158;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2010;23900;15500;12000;1600;800;600;500;8500;500;600;600;700;6200;200;100;300;300;600;400;300;6200
1159;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2011;24100;15700;12100;1600;900;600;500;8400;400;500;600;600;6300;200;100;300;300;500;400;300;6300
1160;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2012;24200;15500;12100;1500;800;700;400;8700;500;600;500;700;6400;200;100;400;300;500;400;400;6400
1161;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2013;24300;15400;11900;1600;900;500;400;8800;500;600;600;700;6500;200;100;400;400;600;400;300;6500
1162;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2014;24400;15400;12000;1600;800;600;500;9000;400;600;600;700;6600;200;100;300;300;600;400;400;6600
1163;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bernheze;2015;24700;15700;12100;1600;900;600;500;9100;400;500;600;800;6700;200;100;300;300;500;500;400;6700
1164;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2004;22900;14600;11700;1300;800;500;300;8300;400;600;500;900;5900;100;100;400;300;600;400;400;5900
1165;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2005;23000;14700;11800;1300;800;400;400;8300;300;500;600;900;6000;100;100;400;300;600;400;400;6000
1166;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2006;23000;14800;11600;1300;800;600;500;8200;400;500;500;800;6000;100;100;400;300;600;400;400;6000
1167;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2007;23200;14900;11500;1400;900;700;600;8200;400;400;500;900;6000;200;200;400;300;500;400;300;6000
1168;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2008;23200;15100;11400;1500;900;700;500;8100;400;400;500;800;6000;200;100;400;300;500;300;300;6000
1169;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2009;23300;14800;11300;1600;900;600;400;8500;500;600;500;800;6100;200;100;500;400;600;300;300;6100
1170;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Best;2010;23300;14700;11200;1600;900;600;400;8600;500;600;600;800;6100;200;200;400;300;700;500;300;6100
