ID;Geslacht;Leeftijd;IndicatieGrondslag;IndicatieZZV;GebruikZZV;Persoonskenmerken;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;UrenInJaar_4;DagdelenInJaar_5
1665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: allochtoon;2012;43000.0;1.17;40765.0;;
1666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: allochtoon;2013;42045.0;1.12;41715.0;;
1667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: allochtoon;2014;44690.0;1.17;43810.0;;
1668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: westerse allochtoon;2009;16035.0;1.03;15365.0;;
1669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: westerse allochtoon;2010;20390.0;1.28;17505.0;;
1670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: westerse allochtoon;2011;13455.0;0.83;12510.0;;
1671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: westerse allochtoon;2012;12855.0;0.78;12920.0;;
1672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: westerse allochtoon;2013;13040.0;0.78;13575.0;;
1673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: westerse allochtoon;2014;13780.0;0.81;13945.0;;
1674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2009;28785.0;1.51;26370.0;;
1675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2010;39275.0;2.01;32570.0;;
1676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2011;31245.0;1.57;27600.0;;
1677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2012;30145.0;1.49;27845.0;;
1678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2013;29005.0;1.41;28135.0;;
1679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2014;30910.0;1.47;29870.0;;
1680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Suriname;2009;5780.0;1.66;5355.0;;
1681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Suriname;2010;7260.0;2.07;6110.0;;
1682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Suriname;2011;5035.0;1.43;4675.0;;
1683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Suriname;2012;4930.0;1.39;4615.0;;
1684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Suriname;2013;4670.0;1.32;4885.0;;
1685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Suriname;2014;5050.0;1.42;5105.0;;
1686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2009;2485.0;1.73;2230.0;;
1687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2010;3225.0;2.2;2520.0;;
1688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2011;2110.0;1.41;1775.0;;
1689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2012;2005.0;1.32;1795.0;;
1690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2013;1965.0;1.29;1890.0;;
1691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2014;2085.0;1.35;2055.0;;
1692;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Turkije;2009;7670.0;1.97;7070.0;;
1693;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Turkije;2010;11255.0;2.85;9560.0;;
1694;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Turkije;2011;10260.0;2.57;9160.0;;
1695;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Turkije;2012;9765.0;2.42;9120.0;;
1696;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Turkije;2013;9335.0;2.3;8905.0;;
1697;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Turkije;2014;9575.0;2.36;9115.0;;
1698;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Marokko;2009;5860.0;1.65;5410.0;;
1699;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Marokko;2010;7945.0;2.2;6665.0;;
1700;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Marokko;2011;6470.0;1.76;5770.0;;
1701;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Marokko;2012;6380.0;1.7;5970.0;;
1702;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Marokko;2013;6230.0;1.64;5980.0;;
1703;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: Marokko;2014;6705.0;1.74;6500.0;;
1704;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2009;6995.0;1.04;6310.0;;
1705;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2010;9590.0;1.37;7710.0;;
1706;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2011;7375.0;1.02;6225.0;;
1707;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2012;7065.0;0.95;6345.0;;
1708;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2013;6805.0;0.89;6475.0;;
1709;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2014;7490.0;0.94;7095.0;;
1710;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 10%-groep;2009;31220.0;1.85;28265.0;;
1711;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 10%-groep;2010;35730.0;2.11;28955.0;;
1712;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 10%-groep;2011;22655.0;1.33;19445.0;;
1713;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 10%-groep;2012;20625.0;1.21;18900.0;;
1714;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 10%-groep;2013;19470.0;1.14;18915.0;;
1715;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 10%-groep;2014;20125.0;1.17;19210.0;;
1716;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 2e 10%-groep;2009;38130.0;2.26;36435.0;;
1717;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 2e 10%-groep;2010;50390.0;2.98;44610.0;;
1718;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 2e 10%-groep;2011;32515.0;1.91;30860.0;;
1719;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 2e 10%-groep;2012;32360.0;1.89;32350.0;;
1720;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 2e 10%-groep;2013;31855.0;1.86;33760.0;;
1721;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 2e 10%-groep;2014;33735.0;1.96;35025.0;;
1722;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 3e 10%-groep;2009;25930.0;1.54;25245.0;;
1723;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 3e 10%-groep;2010;33995.0;2.01;29865.0;;
1724;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 3e 10%-groep;2011;22535.0;1.32;21335.0;;
1725;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 3e 10%-groep;2012;21820.0;1.28;22010.0;;
1726;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 3e 10%-groep;2013;21790.0;1.27;23435.0;;
1727;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 3e 10%-groep;2014;23735.0;1.38;24765.0;;
1728;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 4e 10%-groep;2009;19695.0;1.17;19105.0;;
1729;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 4e 10%-groep;2010;25870.0;1.53;22355.0;;
1730;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 4e 10%-groep;2011;17910.0;1.05;16995.0;;
1731;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 4e 10%-groep;2012;17475.0;1.02;17400.0;;
1732;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 4e 10%-groep;2013;17475.0;1.02;18585.0;;
1733;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 4e 10%-groep;2014;18985.0;1.1;19635.0;;
1734;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 5e 10%-groep;2009;16840.0;1.0;16305.0;;
1735;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 5e 10%-groep;2010;21925.0;1.3;18835.0;;
1736;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 5e 10%-groep;2011;15370.0;0.9;14355.0;;
1737;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 5e 10%-groep;2012;14680.0;0.86;14595.0;;
1738;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 5e 10%-groep;2013;14525.0;0.85;15030.0;;
1739;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 5e 10%-groep;2014;15115.0;0.88;15405.0;;
1740;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 6e 10%-groep;2009;14675.0;0.87;14345.0;;
1741;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 6e 10%-groep;2010;18755.0;1.11;16025.0;;
1742;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 6e 10%-groep;2011;13300.0;0.78;12435.0;;
1743;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 6e 10%-groep;2012;12795.0;0.75;12580.0;;
1744;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 6e 10%-groep;2013;12545.0;0.73;12885.0;;
1745;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 6e 10%-groep;2014;13265.0;0.77;13335.0;;
1746;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 7e 10%-groep;2009;12420.0;0.74;12095.0;;
1747;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 7e 10%-groep;2010;16175.0;0.96;13545.0;;
1748;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 7e 10%-groep;2011;12240.0;0.72;11275.0;;
1749;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 7e 10%-groep;2012;11680.0;0.68;11455.0;;
1750;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 7e 10%-groep;2013;11280.0;0.66;11640.0;;
1751;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 7e 10%-groep;2014;12015.0;0.7;11905.0;;
1752;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 8e 10%-groep;2009;10785.0;0.64;10515.0;;
1753;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 8e 10%-groep;2010;13980.0;0.83;11880.0;;
1754;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 8e 10%-groep;2011;10645.0;0.63;9690.0;;
1755;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 8e 10%-groep;2012;10205.0;0.6;9770.0;;
1756;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 8e 10%-groep;2013;9970.0;0.58;10255.0;;
1757;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 8e 10%-groep;2014;10255.0;0.6;10100.0;;
1758;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 9e 10%-groep;2009;9735.0;0.58;9395.0;;
1759;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 9e 10%-groep;2010;12325.0;0.73;10430.0;;
1760;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 9e 10%-groep;2011;9615.0;0.57;8725.0;;
1761;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 9e 10%-groep;2012;9030.0;0.53;8535.0;;
1762;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 9e 10%-groep;2013;8825.0;0.52;8830.0;;
1763;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 9e 10%-groep;2014;8795.0;0.51;8440.0;;
1764;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 10e 10%-groep;2009;8200.0;0.49;8125.0;;
1765;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 10e 10%-groep;2010;10395.0;0.61;8550.0;;
1766;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 10e 10%-groep;2011;8080.0;0.47;7290.0;;
1767;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 10e 10%-groep;2012;7780.0;0.46;7360.0;;
1768;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 10e 10%-groep;2013;7375.0;0.43;7130.0;;
1769;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 10e 10%-groep;2014;7215.0;0.42;6850.0;;
1770;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 20%-groep;2009;69350.0;2.06;64700.0;;
1771;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 20%-groep;2010;86125.0;2.54;73570.0;;
1772;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 20%-groep;2011;55175.0;1.62;50305.0;;
1773;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Totaal indicatie en/of gebruik ZZV;ZZV-Wmo en ZZV-AWBZ onbekend;Inkomen: 1e 20%-groep;2012;52980.0;1.55;51250.0;;
