ID;OrganisatieVanOverdracht;BestaandeOfNieuweHulp;RegioS;Perioden;AfgerondeCasussenMetOverdracht_1;AfgerondeCasussenMetOverdrachtRel_2
1536;Totaal;Nieuwe hulp;Overijssel (PV);1e halfjaar 2019;210.0;18.0
1537;Totaal;Nieuwe hulp;Overijssel (PV);2e halfjaar 2019;305.0;26.0
1538;Totaal;Nieuwe hulp;Overijssel (PV);2019;515.0;45.0
1539;Totaal;Nieuwe hulp;Overijssel (PV);1e halfjaar 2020;505.0;43.0
1540;Totaal;Nieuwe hulp;Overijssel (PV);2e halfjaar 2020;620.0;53.0
1541;Totaal;Nieuwe hulp;Overijssel (PV);2020;1125.0;97.0
1542;Totaal;Nieuwe hulp;Overijssel (PV);1e halfjaar 2021;590.0;51.0
1543;Totaal;Nieuwe hulp;Overijssel (PV);2e halfjaar 2021;705.0;60.0
1544;Totaal;Nieuwe hulp;Overijssel (PV);2021;1295.0;111.0
1545;Totaal;Nieuwe hulp;Overijssel (PV);1e halfjaar 2022;645.0;55.0
1546;Totaal;Nieuwe hulp;Overijssel (PV);2e halfjaar 2022;700.0;60.0
1547;Totaal;Nieuwe hulp;Overijssel (PV);2022;1350.0;115.0
1548;Totaal;Nieuwe hulp;Overijssel (PV);1e halfjaar 2023;685.0;58.0
1549;Totaal;Nieuwe hulp;Overijssel (PV);2e halfjaar 2023;690.0;58.0
1550;Totaal;Nieuwe hulp;Overijssel (PV);2023;1375.0;116.0
1551;Totaal;Nieuwe hulp;Overijssel (PV);1e halfjaar 2024;650.0;55.0
1552;Totaal;Nieuwe hulp;Flevoland (PV);1e halfjaar 2019;425.0;102.0
1553;Totaal;Nieuwe hulp;Flevoland (PV);2e halfjaar 2019;480.0;115.0
1554;Totaal;Nieuwe hulp;Flevoland (PV);2019;905.0;217.0
1555;Totaal;Nieuwe hulp;Flevoland (PV);1e halfjaar 2020;405.0;96.0
1556;Totaal;Nieuwe hulp;Flevoland (PV);2e halfjaar 2020;440.0;104.0
1557;Totaal;Nieuwe hulp;Flevoland (PV);2020;845.0;200.0
1558;Totaal;Nieuwe hulp;Flevoland (PV);1e halfjaar 2021;395.0;92.0
1559;Totaal;Nieuwe hulp;Flevoland (PV);2e halfjaar 2021;430.0;100.0
1560;Totaal;Nieuwe hulp;Flevoland (PV);2021;825.0;193.0
1561;Totaal;Nieuwe hulp;Flevoland (PV);1e halfjaar 2022;465.0;107.0
1562;Totaal;Nieuwe hulp;Flevoland (PV);2e halfjaar 2022;555.0;127.0
1563;Totaal;Nieuwe hulp;Flevoland (PV);2022;1020.0;234.0
1564;Totaal;Nieuwe hulp;Flevoland (PV);1e halfjaar 2023;625.0;140.0
1565;Totaal;Nieuwe hulp;Flevoland (PV);2e halfjaar 2023;540.0;122.0
1566;Totaal;Nieuwe hulp;Flevoland (PV);2023;1165.0;262.0
1567;Totaal;Nieuwe hulp;Flevoland (PV);1e halfjaar 2024;465.0;103.0
1568;Totaal;Nieuwe hulp;Gelderland (PV);1e halfjaar 2019;380.0;18.0
1569;Totaal;Nieuwe hulp;Gelderland (PV);2e halfjaar 2019;625.0;30.0
1570;Totaal;Nieuwe hulp;Gelderland (PV);2019;1005.0;49.0
1571;Totaal;Nieuwe hulp;Gelderland (PV);1e halfjaar 2020;635.0;30.0
1572;Totaal;Nieuwe hulp;Gelderland (PV);2e halfjaar 2020;660.0;32.0
1573;Totaal;Nieuwe hulp;Gelderland (PV);2020;1290.0;62.0
1574;Totaal;Nieuwe hulp;Gelderland (PV);1e halfjaar 2021;630.0;30.0
1575;Totaal;Nieuwe hulp;Gelderland (PV);2e halfjaar 2021;785.0;37.0
1576;Totaal;Nieuwe hulp;Gelderland (PV);2021;1415.0;67.0
1577;Totaal;Nieuwe hulp;Gelderland (PV);1e halfjaar 2022;580.0;28.0
1578;Totaal;Nieuwe hulp;Gelderland (PV);2e halfjaar 2022;590.0;28.0
1579;Totaal;Nieuwe hulp;Gelderland (PV);2022;1175.0;56.0
1580;Totaal;Nieuwe hulp;Gelderland (PV);1e halfjaar 2023;510.0;24.0
1581;Totaal;Nieuwe hulp;Gelderland (PV);2e halfjaar 2023;570.0;27.0
1582;Totaal;Nieuwe hulp;Gelderland (PV);2023;1080.0;51.0
1583;Totaal;Nieuwe hulp;Gelderland (PV);1e halfjaar 2024;540.0;25.0
1584;Totaal;Nieuwe hulp;Utrecht (PV);1e halfjaar 2019;780.0;58.0
1585;Totaal;Nieuwe hulp;Utrecht (PV);2e halfjaar 2019;980.0;73.0
1586;Totaal;Nieuwe hulp;Utrecht (PV);2019;1755.0;131.0
1587;Totaal;Nieuwe hulp;Utrecht (PV);1e halfjaar 2020;1915.0;141.0
1588;Totaal;Nieuwe hulp;Utrecht (PV);2e halfjaar 2020;1655.0;122.0
1589;Totaal;Nieuwe hulp;Utrecht (PV);2020;3570.0;264.0
1590;Totaal;Nieuwe hulp;Utrecht (PV);1e halfjaar 2021;1900.0;140.0
1591;Totaal;Nieuwe hulp;Utrecht (PV);2e halfjaar 2021;1860.0;137.0
1592;Totaal;Nieuwe hulp;Utrecht (PV);2021;3760.0;276.0
1593;Totaal;Nieuwe hulp;Utrecht (PV);1e halfjaar 2022;1745.0;127.0
1594;Totaal;Nieuwe hulp;Utrecht (PV);2e halfjaar 2022;1645.0;120.0
1595;Totaal;Nieuwe hulp;Utrecht (PV);2022;3390.0;247.0
1596;Totaal;Nieuwe hulp;Utrecht (PV);1e halfjaar 2023;1850.0;133.0
1597;Totaal;Nieuwe hulp;Utrecht (PV);2e halfjaar 2023;1805.0;130.0
1598;Totaal;Nieuwe hulp;Utrecht (PV);2023;3660.0;264.0
1599;Totaal;Nieuwe hulp;Utrecht (PV);1e halfjaar 2024;1820.0;130.0
1600;Totaal;Nieuwe hulp;Noord-Holland (PV);1e halfjaar 2019;665.0;23.0
1601;Totaal;Nieuwe hulp;Noord-Holland (PV);2e halfjaar 2019;1560.0;55.0
1602;Totaal;Nieuwe hulp;Noord-Holland (PV);2019;2225.0;78.0
1603;Totaal;Nieuwe hulp;Noord-Holland (PV);1e halfjaar 2020;1790.0;62.0
1604;Totaal;Nieuwe hulp;Noord-Holland (PV);2e halfjaar 2020;1970.0;68.0
1605;Totaal;Nieuwe hulp;Noord-Holland (PV);2020;3760.0;131.0
1606;Totaal;Nieuwe hulp;Noord-Holland (PV);1e halfjaar 2021;1820.0;63.0
1607;Totaal;Nieuwe hulp;Noord-Holland (PV);2e halfjaar 2021;1530.0;53.0
1608;Totaal;Nieuwe hulp;Noord-Holland (PV);2021;3355.0;116.0
1609;Totaal;Nieuwe hulp;Noord-Holland (PV);1e halfjaar 2022;1570.0;54.0
1610;Totaal;Nieuwe hulp;Noord-Holland (PV);2e halfjaar 2022;1645.0;57.0
1611;Totaal;Nieuwe hulp;Noord-Holland (PV);2022;3215.0;110.0
1612;Totaal;Nieuwe hulp;Noord-Holland (PV);1e halfjaar 2023;1660.0;56.0
1613;Totaal;Nieuwe hulp;Noord-Holland (PV);2e halfjaar 2023;1400.0;47.0
1614;Totaal;Nieuwe hulp;Noord-Holland (PV);2023;3065.0;104.0
1615;Totaal;Nieuwe hulp;Noord-Holland (PV);1e halfjaar 2024;960.0;32.0
1616;Totaal;Nieuwe hulp;Zuid-Holland (PV);1e halfjaar 2019;2640.0;72.0
1617;Totaal;Nieuwe hulp;Zuid-Holland (PV);2e halfjaar 2019;3850.0;105.0
1618;Totaal;Nieuwe hulp;Zuid-Holland (PV);2019;6490.0;177.0
1619;Totaal;Nieuwe hulp;Zuid-Holland (PV);1e halfjaar 2020;3685.0;99.0
1620;Totaal;Nieuwe hulp;Zuid-Holland (PV);2e halfjaar 2020;3810.0;103.0
1621;Totaal;Nieuwe hulp;Zuid-Holland (PV);2020;7495.0;202.0
1622;Totaal;Nieuwe hulp;Zuid-Holland (PV);1e halfjaar 2021;3105.0;83.0
1623;Totaal;Nieuwe hulp;Zuid-Holland (PV);2e halfjaar 2021;3500.0;94.0
1624;Totaal;Nieuwe hulp;Zuid-Holland (PV);2021;6610.0;177.0
1625;Totaal;Nieuwe hulp;Zuid-Holland (PV);1e halfjaar 2022;3415.0;91.0
1626;Totaal;Nieuwe hulp;Zuid-Holland (PV);2e halfjaar 2022;3345.0;89.0
1627;Totaal;Nieuwe hulp;Zuid-Holland (PV);2022;6760.0;180.0
1628;Totaal;Nieuwe hulp;Zuid-Holland (PV);1e halfjaar 2023;3595.0;95.0
1629;Totaal;Nieuwe hulp;Zuid-Holland (PV);2e halfjaar 2023;3655.0;96.0
1630;Totaal;Nieuwe hulp;Zuid-Holland (PV);2023;7250.0;191.0
1631;Totaal;Nieuwe hulp;Zuid-Holland (PV);1e halfjaar 2024;3445.0;90.0
1632;Totaal;Nieuwe hulp;Zeeland (PV);1e halfjaar 2019;35.0;9.0
1633;Totaal;Nieuwe hulp;Zeeland (PV);2e halfjaar 2019;30.0;8.0
1634;Totaal;Nieuwe hulp;Zeeland (PV);2019;65.0;17.0
1635;Totaal;Nieuwe hulp;Zeeland (PV);1e halfjaar 2020;40.0;10.0
1636;Totaal;Nieuwe hulp;Zeeland (PV);2e halfjaar 2020;70.0;18.0
1637;Totaal;Nieuwe hulp;Zeeland (PV);2020;110.0;29.0
1638;Totaal;Nieuwe hulp;Zeeland (PV);1e halfjaar 2021;55.0;14.0
1639;Totaal;Nieuwe hulp;Zeeland (PV);2e halfjaar 2021;70.0;18.0
1640;Totaal;Nieuwe hulp;Zeeland (PV);2021;125.0;32.0
1641;Totaal;Nieuwe hulp;Zeeland (PV);1e halfjaar 2022;75.0;19.0
1642;Totaal;Nieuwe hulp;Zeeland (PV);2e halfjaar 2022;95.0;24.0
1643;Totaal;Nieuwe hulp;Zeeland (PV);2022;170.0;43.0
1644;Totaal;Nieuwe hulp;Zeeland (PV);1e halfjaar 2023;95.0;25.0
1645;Totaal;Nieuwe hulp;Zeeland (PV);2e halfjaar 2023;105.0;27.0
1646;Totaal;Nieuwe hulp;Zeeland (PV);2023;200.0;51.0
1647;Totaal;Nieuwe hulp;Zeeland (PV);1e halfjaar 2024;100.0;25.0
1648;Totaal;Nieuwe hulp;Noord-Brabant (PV);1e halfjaar 2019;1040.0;41.0
1649;Totaal;Nieuwe hulp;Noord-Brabant (PV);2e halfjaar 2019;1590.0;62.0
1650;Totaal;Nieuwe hulp;Noord-Brabant (PV);2019;2630.0;103.0
1651;Totaal;Nieuwe hulp;Noord-Brabant (PV);1e halfjaar 2020;1710.0;67.0
1652;Totaal;Nieuwe hulp;Noord-Brabant (PV);2e halfjaar 2020;1515.0;59.0
1653;Totaal;Nieuwe hulp;Noord-Brabant (PV);2020;3225.0;126.0
1654;Totaal;Nieuwe hulp;Noord-Brabant (PV);1e halfjaar 2021;1325.0;51.0
1655;Totaal;Nieuwe hulp;Noord-Brabant (PV);2e halfjaar 2021;1265.0;49.0
1656;Totaal;Nieuwe hulp;Noord-Brabant (PV);2021;2585.0;100.0
1657;Totaal;Nieuwe hulp;Noord-Brabant (PV);1e halfjaar 2022;1260.0;49.0
1658;Totaal;Nieuwe hulp;Noord-Brabant (PV);2e halfjaar 2022;1475.0;57.0
1659;Totaal;Nieuwe hulp;Noord-Brabant (PV);2022;2735.0;106.0
1660;Totaal;Nieuwe hulp;Noord-Brabant (PV);1e halfjaar 2023;1350.0;51.0
1661;Totaal;Nieuwe hulp;Noord-Brabant (PV);2e halfjaar 2023;1335.0;51.0
1662;Totaal;Nieuwe hulp;Noord-Brabant (PV);2023;2685.0;102.0
1663;Totaal;Nieuwe hulp;Noord-Brabant (PV);1e halfjaar 2024;1350.0;51.0
1664;Totaal;Nieuwe hulp;Limburg (PV);1e halfjaar 2019;190.0;17.0
1665;Totaal;Nieuwe hulp;Limburg (PV);2e halfjaar 2019;775.0;69.0
1666;Totaal;Nieuwe hulp;Limburg (PV);2019;965.0;86.0
1667;Totaal;Nieuwe hulp;Limburg (PV);1e halfjaar 2020;740.0;66.0
1668;Totaal;Nieuwe hulp;Limburg (PV);2e halfjaar 2020;785.0;70.0
1669;Totaal;Nieuwe hulp;Limburg (PV);2020;1525.0;137.0
1670;Totaal;Nieuwe hulp;Limburg (PV);1e halfjaar 2021;710.0;64.0
1671;Totaal;Nieuwe hulp;Limburg (PV);2e halfjaar 2021;920.0;82.0
1672;Totaal;Nieuwe hulp;Limburg (PV);2021;1630.0;146.0
1673;Totaal;Nieuwe hulp;Limburg (PV);1e halfjaar 2022;850.0;76.0
1674;Totaal;Nieuwe hulp;Limburg (PV);2e halfjaar 2022;1010.0;90.0
1675;Totaal;Nieuwe hulp;Limburg (PV);2022;1860.0;166.0
1676;Totaal;Nieuwe hulp;Limburg (PV);1e halfjaar 2023;1275.0;113.0
1677;Totaal;Nieuwe hulp;Limburg (PV);2e halfjaar 2023;1385.0;123.0
1678;Totaal;Nieuwe hulp;Limburg (PV);2023;2660.0;236.0
1679;Totaal;Nieuwe hulp;Limburg (PV);1e halfjaar 2024;1400.0;124.0
1680;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);1e halfjaar 2019;460.0;43.0
1681;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2e halfjaar 2019;910.0;86.0
1682;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2019;1370.0;129.0
1683;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);1e halfjaar 2020;1035.0;97.0
1684;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2e halfjaar 2020;1170.0;109.0
1685;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2020;2205.0;206.0
1686;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);1e halfjaar 2021;935.0;87.0
1687;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2e halfjaar 2021;670.0;63.0
1688;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2021;1600.0;149.0
1689;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);1e halfjaar 2022;640.0;58.0
1690;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2e halfjaar 2022;720.0;65.0
1691;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2022;1355.0;123.0
1692;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);1e halfjaar 2023;665.0;59.0
1693;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2e halfjaar 2023;520.0;46.0
1694;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);2023;1185.0;106.0
1695;Totaal;Nieuwe hulp;Amsterdam-Amstelland (VT);1e halfjaar 2024;530.0;47.0
1696;Totaal;Nieuwe hulp;Brabant Noordoost (VT);1e halfjaar 2019;155.0;25.0
1697;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2e halfjaar 2019;265.0;43.0
1698;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2019;420.0;68.0
1699;Totaal;Nieuwe hulp;Brabant Noordoost (VT);1e halfjaar 2020;240.0;39.0
1700;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2e halfjaar 2020;245.0;40.0
1701;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2020;485.0;78.0
1702;Totaal;Nieuwe hulp;Brabant Noordoost (VT);1e halfjaar 2021;240.0;39.0
1703;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2e halfjaar 2021;235.0;38.0
1704;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2021;475.0;77.0
1705;Totaal;Nieuwe hulp;Brabant Noordoost (VT);1e halfjaar 2022;220.0;35.0
1706;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2e halfjaar 2022;180.0;29.0
1707;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2022;400.0;64.0
1708;Totaal;Nieuwe hulp;Brabant Noordoost (VT);1e halfjaar 2023;;
1709;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2e halfjaar 2023;;
1710;Totaal;Nieuwe hulp;Brabant Noordoost (VT);2023;;
1711;Totaal;Nieuwe hulp;Brabant Noordoost (VT);1e halfjaar 2024;;
1712;Totaal;Nieuwe hulp;Drenthe (VT);1e halfjaar 2019;110.0;22.0
1713;Totaal;Nieuwe hulp;Drenthe (VT);2e halfjaar 2019;185.0;38.0
1714;Totaal;Nieuwe hulp;Drenthe (VT);2019;295.0;60.0
1715;Totaal;Nieuwe hulp;Drenthe (VT);1e halfjaar 2020;185.0;37.0
1716;Totaal;Nieuwe hulp;Drenthe (VT);2e halfjaar 2020;215.0;44.0
1717;Totaal;Nieuwe hulp;Drenthe (VT);2020;400.0;81.0
1718;Totaal;Nieuwe hulp;Drenthe (VT);1e halfjaar 2021;220.0;44.0
1719;Totaal;Nieuwe hulp;Drenthe (VT);2e halfjaar 2021;235.0;47.0
1720;Totaal;Nieuwe hulp;Drenthe (VT);2021;460.0;93.0
1721;Totaal;Nieuwe hulp;Drenthe (VT);1e halfjaar 2022;225.0;45.0
1722;Totaal;Nieuwe hulp;Drenthe (VT);2e halfjaar 2022;230.0;46.0
1723;Totaal;Nieuwe hulp;Drenthe (VT);2022;455.0;92.0
1724;Totaal;Nieuwe hulp;Drenthe (VT);1e halfjaar 2023;185.0;37.0
1725;Totaal;Nieuwe hulp;Drenthe (VT);2e halfjaar 2023;190.0;38.0
1726;Totaal;Nieuwe hulp;Drenthe (VT);2023;375.0;75.0
1727;Totaal;Nieuwe hulp;Drenthe (VT);1e halfjaar 2024;170.0;34.0
1728;Totaal;Nieuwe hulp;Flevoland (VT);1e halfjaar 2019;425.0;102.0
1729;Totaal;Nieuwe hulp;Flevoland (VT);2e halfjaar 2019;480.0;115.0
1730;Totaal;Nieuwe hulp;Flevoland (VT);2019;905.0;217.0
1731;Totaal;Nieuwe hulp;Flevoland (VT);1e halfjaar 2020;405.0;96.0
1732;Totaal;Nieuwe hulp;Flevoland (VT);2e halfjaar 2020;440.0;104.0
1733;Totaal;Nieuwe hulp;Flevoland (VT);2020;845.0;200.0
1734;Totaal;Nieuwe hulp;Flevoland (VT);1e halfjaar 2021;395.0;92.0
1735;Totaal;Nieuwe hulp;Flevoland (VT);2e halfjaar 2021;430.0;100.0
1736;Totaal;Nieuwe hulp;Flevoland (VT);2021;825.0;193.0
1737;Totaal;Nieuwe hulp;Flevoland (VT);1e halfjaar 2022;465.0;107.0
1738;Totaal;Nieuwe hulp;Flevoland (VT);2e halfjaar 2022;555.0;127.0
1739;Totaal;Nieuwe hulp;Flevoland (VT);2022;1020.0;234.0
1740;Totaal;Nieuwe hulp;Flevoland (VT);1e halfjaar 2023;625.0;140.0
1741;Totaal;Nieuwe hulp;Flevoland (VT);2e halfjaar 2023;540.0;122.0
1742;Totaal;Nieuwe hulp;Flevoland (VT);2023;1165.0;262.0
1743;Totaal;Nieuwe hulp;Flevoland (VT);1e halfjaar 2024;465.0;103.0
1744;Totaal;Nieuwe hulp;Friesland (VT);1e halfjaar 2019;390.0;60.0
1745;Totaal;Nieuwe hulp;Friesland (VT);2e halfjaar 2019;445.0;69.0
1746;Totaal;Nieuwe hulp;Friesland (VT);2019;835.0;129.0
1747;Totaal;Nieuwe hulp;Friesland (VT);1e halfjaar 2020;415.0;64.0
1748;Totaal;Nieuwe hulp;Friesland (VT);2e halfjaar 2020;570.0;88.0
1749;Totaal;Nieuwe hulp;Friesland (VT);2020;985.0;152.0
1750;Totaal;Nieuwe hulp;Friesland (VT);1e halfjaar 2021;560.0;86.0
1751;Totaal;Nieuwe hulp;Friesland (VT);2e halfjaar 2021;615.0;94.0
1752;Totaal;Nieuwe hulp;Friesland (VT);2021;1170.0;180.0
1753;Totaal;Nieuwe hulp;Friesland (VT);1e halfjaar 2022;670.0;102.0
1754;Totaal;Nieuwe hulp;Friesland (VT);2e halfjaar 2022;670.0;103.0
1755;Totaal;Nieuwe hulp;Friesland (VT);2022;1340.0;205.0
1756;Totaal;Nieuwe hulp;Friesland (VT);1e halfjaar 2023;605.0;92.0
1757;Totaal;Nieuwe hulp;Friesland (VT);2e halfjaar 2023;585.0;88.0
1758;Totaal;Nieuwe hulp;Friesland (VT);2023;1185.0;180.0
1759;Totaal;Nieuwe hulp;Friesland (VT);1e halfjaar 2024;605.0;91.0
1760;Totaal;Nieuwe hulp;Gelderland-Midden (VT);1e halfjaar 2019;270.0;39.0
1761;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2e halfjaar 2019;395.0;57.0
1762;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2019;665.0;96.0
1763;Totaal;Nieuwe hulp;Gelderland-Midden (VT);1e halfjaar 2020;295.0;42.0
1764;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2e halfjaar 2020;275.0;39.0
1765;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2020;570.0;82.0
1766;Totaal;Nieuwe hulp;Gelderland-Midden (VT);1e halfjaar 2021;230.0;33.0
1767;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2e halfjaar 2021;340.0;48.0
1768;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2021;570.0;81.0
1769;Totaal;Nieuwe hulp;Gelderland-Midden (VT);1e halfjaar 2022;260.0;37.0
1770;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2e halfjaar 2022;240.0;34.0
1771;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2022;500.0;71.0
1772;Totaal;Nieuwe hulp;Gelderland-Midden (VT);1e halfjaar 2023;220.0;31.0
1773;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2e halfjaar 2023;255.0;36.0
1774;Totaal;Nieuwe hulp;Gelderland-Midden (VT);2023;475.0;66.0
1775;Totaal;Nieuwe hulp;Gelderland-Midden (VT);1e halfjaar 2024;250.0;35.0
1776;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);1e halfjaar 2019;50.0;9.0
1777;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2e halfjaar 2019;120.0;21.0
1778;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2019;170.0;30.0
1779;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);1e halfjaar 2020;180.0;32.0
1780;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2e halfjaar 2020;175.0;31.0
1781;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2020;355.0;62.0
1782;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);1e halfjaar 2021;205.0;36.0
1783;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2e halfjaar 2021;225.0;39.0
1784;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2021;430.0;75.0
1785;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);1e halfjaar 2022;180.0;31.0
1786;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2e halfjaar 2022;160.0;28.0
1787;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2022;340.0;59.0
1788;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);1e halfjaar 2023;135.0;23.0
1789;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2e halfjaar 2023;120.0;21.0
1790;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);2023;255.0;44.0
1791;Totaal;Nieuwe hulp;Gelderland-Zuid (VT);1e halfjaar 2024;135.0;23.0
1792;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);1e halfjaar 2019;10.0;5.0
1793;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2e halfjaar 2019;25.0;12.0
1794;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2019;35.0;17.0
1795;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);1e halfjaar 2020;15.0;7.0
1796;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2e halfjaar 2020;10.0;5.0
1797;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2020;25.0;12.0
1798;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);1e halfjaar 2021;;
1799;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2e halfjaar 2021;;
1800;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2021;;
1801;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);1e halfjaar 2022;;
1802;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2e halfjaar 2022;30.0;13.0
1803;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2022;35.0;14.0
1804;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);1e halfjaar 2023;30.0;13.0
1805;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2e halfjaar 2023;70.0;28.0
1806;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);2023;100.0;41.0
1807;Totaal;Nieuwe hulp;Gooi en Vechtstreek (VT);1e halfjaar 2024;85.0;35.0
1808;Totaal;Nieuwe hulp;Groningen (VT);1e halfjaar 2019;110.0;19.0
1809;Totaal;Nieuwe hulp;Groningen (VT);2e halfjaar 2019;230.0;39.0
1810;Totaal;Nieuwe hulp;Groningen (VT);2019;340.0;58.0
1811;Totaal;Nieuwe hulp;Groningen (VT);1e halfjaar 2020;395.0;67.0
1812;Totaal;Nieuwe hulp;Groningen (VT);2e halfjaar 2020;390.0;67.0
1813;Totaal;Nieuwe hulp;Groningen (VT);2020;785.0;134.0
1814;Totaal;Nieuwe hulp;Groningen (VT);1e halfjaar 2021;385.0;66.0
1815;Totaal;Nieuwe hulp;Groningen (VT);2e halfjaar 2021;360.0;61.0
1816;Totaal;Nieuwe hulp;Groningen (VT);2021;745.0;127.0
1817;Totaal;Nieuwe hulp;Groningen (VT);1e halfjaar 2022;445.0;76.0
1818;Totaal;Nieuwe hulp;Groningen (VT);2e halfjaar 2022;540.0;91.0
1819;Totaal;Nieuwe hulp;Groningen (VT);2022;985.0;167.0
1820;Totaal;Nieuwe hulp;Groningen (VT);1e halfjaar 2023;550.0;92.0
1821;Totaal;Nieuwe hulp;Groningen (VT);2e halfjaar 2023;555.0;93.0
1822;Totaal;Nieuwe hulp;Groningen (VT);2023;1105.0;185.0
1823;Totaal;Nieuwe hulp;Groningen (VT);1e halfjaar 2024;660.0;110.0
1824;Totaal;Nieuwe hulp;Haaglanden (VT);1e halfjaar 2019;780.0;71.0
1825;Totaal;Nieuwe hulp;Haaglanden (VT);2e halfjaar 2019;1050.0;95.0
1826;Totaal;Nieuwe hulp;Haaglanden (VT);2019;1830.0;166.0
1827;Totaal;Nieuwe hulp;Haaglanden (VT);1e halfjaar 2020;1090.0;98.0
1828;Totaal;Nieuwe hulp;Haaglanden (VT);2e halfjaar 2020;1130.0;101.0
1829;Totaal;Nieuwe hulp;Haaglanden (VT);2020;2220.0;199.0
1830;Totaal;Nieuwe hulp;Haaglanden (VT);1e halfjaar 2021;1010.0;90.0
1831;Totaal;Nieuwe hulp;Haaglanden (VT);2e halfjaar 2021;930.0;83.0
1832;Totaal;Nieuwe hulp;Haaglanden (VT);2021;1940.0;173.0
1833;Totaal;Nieuwe hulp;Haaglanden (VT);1e halfjaar 2022;1100.0;97.0
1834;Totaal;Nieuwe hulp;Haaglanden (VT);2e halfjaar 2022;1070.0;94.0
1835;Totaal;Nieuwe hulp;Haaglanden (VT);2022;2170.0;192.0
1836;Totaal;Nieuwe hulp;Haaglanden (VT);1e halfjaar 2023;1290.0;112.0
1837;Totaal;Nieuwe hulp;Haaglanden (VT);2e halfjaar 2023;1305.0;113.0
1838;Totaal;Nieuwe hulp;Haaglanden (VT);2023;2590.0;225.0
1839;Totaal;Nieuwe hulp;Haaglanden (VT);1e halfjaar 2024;1325.0;114.0
1840;Totaal;Nieuwe hulp;Hollands-Midden (VT);1e halfjaar 2019;555.0;69.0
1841;Totaal;Nieuwe hulp;Hollands-Midden (VT);2e halfjaar 2019;675.0;84.0
