ID;Geslacht;GeboortelandOuders;Herkomstland;Perioden;Personen_1;GemiddeldGestandaardiseerdInkomen_2;PersonenMetInkomen_3;GemiddeldPersoonlijkInkomen_4;PersonenEconomischZelfstandig_5;PersonenMetLaagInkomen_6
1523;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2013;78.4;24.2;39.6;26.5;62.5;15.2
1524;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2014;81.5;25.5;40.5;26.5;62.8;14.5
1525;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2015;85.3;25.5;41.5;26.6;63.6;13.9
1526;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2016;89.3;26.6;42.5;26.9;64.7;12.6
1527;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2017;93.5;27.8;44.0;27.4;65.9;11.5
1528;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2018;98.0;28.4;45.2;27.7;67.6;10.7
1529;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2019;102.5;30.2;46.5;28.3;68.7;9.7
1530;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2020;107.4;31.1;47.2;29.2;67.3;8.6
1531;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2021;112.0;33.1;48.8;29.9;69.8;7.6
1532;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2022;116.8;35.8;50.9;31.5;72.8;5.9
1533;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Europa (exclusief Nederland);2023;121.1;38.4;52.3;33.2;73.1;5.2
1534;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2011;5.6;26.3;3.8;28.1;66.6;9.0
1535;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2012;5.5;26.6;3.8;28.2;65.6;9.9
1536;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2013;5.5;26.7;3.8;28.8;64.4;10.2
1537;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2014;5.5;28.3;3.8;29.0;64.7;10.3
1538;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2015;5.6;28.1;3.9;29.9;65.4;10.1
1539;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2016;5.5;29.7;3.9;30.8;67.1;9.0
1540;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2017;5.5;31.6;4.0;31.7;67.1;8.7
1541;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2018;5.6;32.3;4.0;33.3;68.8;8.6
1542;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2019;5.6;34.9;4.0;34.4;68.9;7.6
1543;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2020;5.6;35.8;4.0;36.0;68.5;6.4
1544;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2021;5.6;37.5;4.1;35.3;70.8;5.6
1545;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2022;5.6;39.6;4.1;37.3;73.5;4.6
1546;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;België;2023;5.6;42.7;4.1;39.6;73.2;4.0
1547;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2011;19.5;25.9;15.4;26.4;58.0;6.7
1548;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2012;19.4;25.9;15.3;26.2;57.8;7.4
1549;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2013;19.2;26.0;15.1;26.5;57.4;8.2
1550;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2014;18.9;27.4;14.9;26.7;58.3;7.6
1551;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2015;18.8;27.1;14.8;26.9;59.4;7.4
1552;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2016;18.6;28.0;14.6;27.3;61.0;7.2
1553;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2017;18.4;29.7;14.5;28.4;61.7;6.9
1554;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2018;18.2;29.4;14.3;28.1;63.8;7.0
1555;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2019;18.0;32.2;14.0;29.1;65.2;6.4
1556;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2020;17.8;32.0;13.8;29.6;64.8;6.0
1557;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2021;17.6;34.2;13.6;30.5;66.5;5.5
1558;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2022;17.5;36.8;13.5;32.0;69.5;3.9
1559;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Duitsland;2023;17.2;39.9;13.2;34.0;70.6;3.4
1560;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2011;3.9;31.4;2.0;27.8;64.5;8.8
1561;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2012;3.9;31.4;2.1;28.1;65.5;9.0
1562;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2013;4.0;29.5;2.1;28.7;64.3;10.6
1563;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2014;4.0;33.7;2.2;29.3;65.3;9.9
1564;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2015;4.1;33.7;2.2;30.4;67.2;8.6
1565;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2016;4.1;37.2;2.3;31.6;67.6;7.7
1566;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2017;4.2;38.1;2.3;31.6;70.0;8.0
1567;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2018;4.3;38.0;2.4;33.3;71.1;6.8
1568;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2019;4.4;40.7;2.5;34.4;72.3;6.2
1569;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2020;4.4;41.0;2.5;35.6;70.4;5.5
1570;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2021;4.6;44.2;2.6;37.0;73.7;5.0
1571;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2022;4.7;49.6;2.7;39.3;76.4;3.6
1572;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Verenigd Koninkrijk;2023;4.8;51.4;2.8;41.2;76.1;3.6
1573;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2011;0.8;18.0;0.1;;;35.1
1574;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2012;1.0;17.2;0.1;;;37.3
1575;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2013;1.2;17.8;0.1;;;41.8
1576;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2014;1.5;17.1;0.1;;;39.8
1577;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2015;1.8;18.1;0.1;16.9;;35.8
1578;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2016;2.1;19.0;0.1;15.9;;32.5
1579;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2017;2.4;20.4;0.1;15.6;;29.0
1580;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2018;2.8;21.1;0.2;15.7;;24.4
1581;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2019;3.2;22.6;0.2;15.5;;21.5
1582;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2020;3.7;23.8;0.2;14.3;48.1;19.1
1583;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2021;4.2;24.8;0.3;14.4;52.9;16.7
1584;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2022;4.7;27.0;0.3;15.3;57.8;14.1
1585;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Bulgarije;2023;5.2;28.9;0.4;14.3;55.9;13.4
1586;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2011;5.4;20.5;1.2;24.4;61.9;16.2
1587;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2012;6.7;19.8;1.2;24.0;61.4;19.2
1588;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2013;8.2;20.1;1.2;23.9;61.4;19.2
1589;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2014;9.8;20.2;1.3;24.2;62.5;17.8
1590;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2015;11.6;20.5;1.4;24.4;64.9;16.0
1591;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2016;13.7;21.3;1.4;24.9;66.5;13.7
1592;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2017;15.7;22.3;1.5;25.2;69.6;12.0
1593;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2018;17.9;23.4;1.6;25.2;70.1;10.5
1594;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2019;20.1;25.0;1.7;24.8;69.7;9.1
1595;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2020;22.1;25.9;1.8;25.0;69.0;7.9
1596;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2021;23.8;27.3;2.0;23.8;72.4;6.7
1597;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2022;25.6;29.4;2.4;23.3;75.0;5.1
1598;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Polen;2023;27.0;31.8;2.8;22.3;74.8;4.6
1599;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2011;1.0;24.0;0.2;19.6;;17.0
1600;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2012;1.1;23.7;0.2;18.3;;17.4
1601;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2013;1.2;23.8;0.2;16.8;;23.5
1602;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2014;1.3;26.4;0.2;17.6;;20.1
1603;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2015;1.4;25.8;0.2;18.0;59.0;19.0
1604;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2016;1.6;26.9;0.2;18.4;59.7;16.9
1605;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2017;1.8;27.8;0.3;20.3;58.5;15.2
1606;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2018;2.0;30.3;0.3;17.3;62.6;13.1
1607;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2019;2.3;31.2;0.3;18.2;61.7;12.2
1608;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2020;2.6;32.5;0.4;18.7;58.7;9.9
1609;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2021;2.9;34.4;0.5;18.3;68.7;9.7
1610;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2022;3.3;36.9;0.6;17.9;66.7;7.6
1611;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Roemenië;2023;3.6;39.9;0.6;19.4;70.5;6.2
1612;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2011;36.5;23.0;15.5;26.3;67.8;14.8
1613;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2012;37.8;23.2;16.2;26.3;66.7;16.5
1614;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2013;39.2;23.5;17.0;26.0;64.8;18.0
1615;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2014;40.5;25.1;17.9;25.8;64.4;16.9
1616;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2015;42.0;25.2;18.9;25.7;64.8;16.2
1617;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2016;43.7;26.7;20.0;25.6;65.6;14.4
1618;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2017;45.5;27.8;21.3;25.8;67.0;12.9
1619;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2018;47.2;29.0;22.5;26.2;68.6;11.9
1620;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2019;49.1;30.7;23.7;26.7;69.7;10.8
1621;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2020;51.3;32.0;24.5;27.8;67.8;9.5
1622;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2021;53.4;34.6;25.7;28.9;70.3;8.4
1623;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2022;55.5;37.7;27.2;30.7;73.5;6.4
1624;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Overig Europa;2023;57.6;40.4;28.3;32.8;73.6;5.6
1625;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2011;636.7;19.3;325.4;20.0;63.0;20.0
1626;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2012;649.5;19.4;338.9;20.2;61.0;22.6
1627;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2013;660.4;19.6;353.0;20.4;58.8;24.2
1628;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2014;670.6;20.5;369.5;20.8;58.1;23.4
1629;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2015;681.5;21.1;388.5;21.1;58.7;22.1
1630;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2016;691.6;22.2;407.9;21.8;60.6;20.1
1631;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2017;703.7;23.3;428.6;22.7;62.8;18.8
1632;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2018;716.7;24.2;449.6;23.8;65.4;17.7
1633;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2019;730.8;25.9;469.1;25.1;67.0;16.2
1634;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2020;745.9;27.2;484.5;26.6;65.7;14.4
1635;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2021;761.6;28.9;505.9;28.1;68.3;12.9
1636;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2022;775.6;31.1;527.0;30.5;72.0;9.7
1637;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Buiten Europa;2023;788.2;33.9;538.4;33.0;71.9;7.9
1638;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2011;68.7;27.9;63.3;34.3;72.2;6.2
1639;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2012;68.6;27.9;63.3;34.8;70.7;7.0
1640;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2013;68.5;28.2;63.1;35.2;69.0;8.0
1641;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2014;68.3;30.0;62.9;36.1;67.8;7.9
1642;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2015;68.1;29.9;62.8;36.4;67.7;7.7
1643;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2016;67.9;31.1;62.7;36.9;68.2;7.3
1644;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2017;67.9;32.4;62.9;37.7;69.0;7.2
1645;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2018;67.7;32.7;62.8;38.1;70.7;7.0
1646;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2019;67.4;35.6;62.7;39.0;71.5;6.4
1647;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2020;67.2;35.5;62.7;39.7;70.5;5.8
1648;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2021;67.0;36.9;62.7;40.9;72.0;5.4
1649;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2022;66.6;39.5;62.7;42.4;74.0;3.6
1650;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Indonesië;2023;66.1;42.6;62.2;44.7;74.0;2.7
1651;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2011;158.3;16.9;67.5;14.8;52.7;25.2
1652;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2012;162.3;17.0;71.5;15.0;50.6;28.1
1653;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2013;165.6;17.2;75.8;15.4;48.5;29.7
1654;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2014;168.9;17.9;81.0;15.8;47.9;29.0
1655;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2015;171.9;18.5;86.9;16.4;48.9;27.5
1656;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2016;174.2;19.6;92.8;17.2;51.5;24.5
1657;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2017;176.2;20.6;98.9;18.2;54.4;22.5
1658;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2018;178.3;21.6;105.5;19.6;57.5;21.1
1659;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2019;180.3;23.2;111.6;21.0;59.7;18.8
1660;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2020;182.2;24.9;117.1;22.7;58.6;16.1
1661;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2021;184.3;26.5;123.9;24.2;62.0;14.2
1662;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2022;185.7;28.7;129.6;26.9;66.2;10.8
1663;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Marokko;2023;186.5;31.4;132.9;29.1;65.9;9.5
1664;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2011;25.2;17.8;10.6;16.6;60.2;22.5
1665;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2012;26.0;17.6;11.2;17.0;57.7;26.4
1666;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2013;26.7;17.8;11.8;17.1;54.9;28.3
1667;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2014;27.3;18.4;12.5;17.5;54.9;27.5
1668;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2015;28.1;19.0;13.4;17.8;56.2;26.3
1669;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2016;28.9;19.9;14.4;18.4;59.0;23.8
1670;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2017;29.6;20.8;15.3;19.1;62.0;22.1
1671;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2018;30.5;21.6;16.6;19.9;65.0;19.2
1672;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2019;31.4;23.1;17.7;21.1;66.3;17.5
1673;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2020;32.5;24.2;18.5;22.4;64.5;15.6
1674;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2021;33.7;25.5;19.8;23.6;67.6;13.2
1675;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2022;34.8;27.6;21.3;26.0;71.5;8.4
1676;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Nederlandse Cariben;2023;35.8;30.1;22.2;27.9;70.7;6.1
1677;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2011;100.3;21.3;63.3;19.1;62.8;12.1
1678;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2012;101.2;21.4;65.4;19.6;61.2;14.2
1679;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2013;101.8;21.7;67.7;20.0;59.3;15.5
1680;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2014;102.3;22.6;70.1;20.6;58.9;14.8
1681;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2015;103.0;23.2;72.9;21.2;60.3;13.9
1682;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2016;103.4;24.5;75.5;22.1;62.6;12.9
1683;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2017;103.8;25.7;78.1;23.4;65.2;11.8
1684;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2018;104.4;26.6;80.7;25.0;68.3;10.8
1685;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2019;105.0;28.3;83.0;26.7;70.3;9.8
1686;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2020;105.7;29.7;84.5;28.6;68.4;8.7
1687;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2021;106.4;31.3;87.0;30.4;71.0;7.8
1688;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2022;107.1;33.6;89.6;33.2;74.8;4.8
1689;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Suriname;2023;107.4;36.6;90.6;36.2;74.8;4.2
1690;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2011;153.5;18.3;83.8;16.2;58.8;17.1
1691;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2012;154.9;18.4;87.7;16.5;57.0;19.4
1692;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2013;155.7;18.8;91.4;16.9;54.7;20.3
1693;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2014;156.2;19.7;95.8;17.5;54.5;19.3
1694;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2015;156.7;20.6;100.4;18.3;55.8;17.6
1695;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2016;157.2;21.9;105.0;19.4;58.5;15.4
1696;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2017;158.2;23.2;109.8;20.8;61.2;13.8
1697;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2018;159.1;24.4;114.3;22.6;64.3;12.7
1698;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2019;160.1;26.2;118.3;24.3;66.3;11.1
1699;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2020;161.3;28.2;121.7;26.4;65.6;9.3
1700;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2021;162.5;29.8;125.5;28.2;68.1;8.6
1701;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2022;163.2;32.3;129.3;31.2;71.8;6.4
1702;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Turkije;2023;163.9;35.2;131.1;34.3;71.8;5.9
1703;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2011;7.8;14.5;0.3;4.0;;43.6
1704;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2012;8.3;14.8;0.4;3.9;;45.6
1705;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2013;8.9;14.9;0.5;3.9;;48.2
1706;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2014;9.4;15.6;0.8;3.9;;45.7
1707;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2015;9.9;16.3;1.1;4.5;;42.8
1708;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2016;10.4;17.4;1.5;5.0;58.5;38.4
1709;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2017;11.0;18.4;1.9;5.8;56.4;35.5
1710;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2018;11.7;19.5;2.4;6.9;63.1;32.3
1711;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2019;12.3;21.0;2.8;7.9;64.8;28.7
1712;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2020;13.1;22.7;3.2;9.2;61.8;24.9
1713;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2021;13.9;24.3;3.9;10.8;68.6;22.2
1714;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2022;14.7;26.5;4.5;12.3;75.3;17.3
1715;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Afghanistan;2023;15.5;29.0;5.1;14.3;77.6;14.4
1716;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2011;0.3;14.4;0.0;;;41.6
1717;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2012;0.3;14.2;0.0;;;50.2
1718;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2013;0.4;14.4;0.0;;;52.7
1719;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2014;0.4;14.9;0.0;;;53.3
1720;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2015;0.5;15.3;0.0;;;56.6
1721;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2016;0.7;14.9;0.0;;;61.8
1722;Totaal mannen en vrouwen;Geboren in NL, twee ouders buiten NL;Eritrea;2017;1.0;14.6;0.1;;;71.7
