ID;Functies;Perioden;TotaalUitgaven_1;LonenEnSocialeLasten_2;Aankopen_3;RenteEnPacht_4;TotaalOverdrachten_5;Inkomensoverdrachten_6;Kapitaaloverdrachten_7;Investeringen_8;TotaalInkomsten_9;Verkopen_10;RentePachtEnDividend_11;Inkomensoverdrachten_12;Kapitaalinkomsten_13
285;Mijnbouw, industrie en bouwnijverheid;2008;15;3;2;0;9;9;0;0;2;0;2;0;0
286;Mijnbouw, industrie en bouwnijverheid;2009;14;4;1;0;9;9;0;0;4;0;4;0;0
287;Mijnbouw, industrie en bouwnijverheid;2010*;14;4;2;0;8;8;0;0;3;0;2;0;0
288;Vervoer;2003;8462;358;1234;0;4358;1896;2462;2511;590;447;0;74;70
289;Vervoer;2004;7989;335;1107;0;4456;1792;2664;2092;688;409;0;69;210
290;Vervoer;2005;8010;372;1166;50;4765;2266;2499;1657;559;407;0;63;90
291;Vervoer;2006;8249;468;1418;0;4677;1929;2747;1687;637;455;0;59;123
292;Vervoer;2007;8946;467;1781;0;4847;2259;2588;1851;644;478;0;60;106
293;Vervoer;2008;9103;541;1746;0;4351;2081;2270;2465;773;533;0;74;166
294;Vervoer;2009;11518;593;3093;0;5545;2378;3167;2287;2543;549;257;63;1673
295;Vervoer;2010*;13515;611;3141;0;7080;2607;4473;2683;2717;552;196;83;1886
296;Communicatie;2003;37;7;21;0;9;9;0;0;27;1;0;0;27
297;Communicatie;2004;60;9;26;0;25;25;0;0;10;8;3;0;0
298;Communicatie;2005;71;9;33;0;29;29;0;0;-12;9;0;0;-21
299;Communicatie;2006;68;8;20;0;40;40;0;0;9;0;0;17;-8
300;Communicatie;2007;74;9;14;0;51;51;0;0;19;30;0;1;-12
301;Communicatie;2008;66;8;6;0;53;53;0;0;1;1;0;1;0
302;Communicatie;2009;85;9;6;0;70;70;0;0;1;0;0;0;1
303;Communicatie;2010*;92;9;18;0;64;64;0;0;27;0;0;0;27
304;Andere bedrijfstakken;2003;511;54;125;0;171;34;137;161;88;64;0;2;23
305;Andere bedrijfstakken;2004;342;50;116;0;66;34;32;110;41;32;0;0;9
306;Andere bedrijfstakken;2005;382;48;96;0;129;47;82;109;43;27;0;14;2
307;Andere bedrijfstakken;2006;432;41;131;0;162;43;119;98;44;36;0;1;7
308;Andere bedrijfstakken;2007;542;41;165;0;106;43;63;230;60;52;0;0;9
309;Andere bedrijfstakken;2008;717;56;168;0;172;58;114;322;75;42;0;4;29
310;Andere bedrijfstakken;2009;1150;61;275;0;363;40;323;451;199;40;0;4;155
311;Andere bedrijfstakken;2010*;1136;64;289;0;434;60;374;349;248;43;0;8;197
312;Onderzoek economische aangelegenheden;2003;577;6;47;0;524;522;2;0;3;0;3;0;0
313;Onderzoek economische aangelegenheden;2004;582;4;41;0;537;535;2;0;6;1;5;0;0
314;Onderzoek economische aangelegenheden;2005;541;4;41;0;496;496;0;0;7;2;5;0;0
315;Onderzoek economische aangelegenheden;2006;589;13;25;0;551;551;0;0;5;0;5;0;0
316;Onderzoek economische aangelegenheden;2007;582;13;21;0;548;547;0;0;7;2;5;0;0
317;Onderzoek economische aangelegenheden;2008;654;12;6;0;636;636;0;0;7;2;5;0;0
318;Onderzoek economische aangelegenheden;2009;1498;12;8;0;1479;1479;0;0;11;0;5;2;4
319;Onderzoek economische aangelegenheden;2010*;1702;11;8;0;1683;1683;0;0;10;2;4;1;3
320;Economische aangelegenheden (overig);2003;0;0;0;0;0;0;0;0;0;0;0;0;0
321;Economische aangelegenheden (overig);2004;0;0;0;0;0;0;0;0;0;0;0;0;0
322;Economische aangelegenheden (overig);2005;0;0;0;0;0;0;0;0;0;0;0;0;0
323;Economische aangelegenheden (overig);2006;0;0;0;0;0;0;0;0;0;0;0;0;0
324;Economische aangelegenheden (overig);2007;0;0;0;0;0;0;0;0;0;0;0;0;0
325;Economische aangelegenheden (overig);2008;0;0;0;0;0;0;0;0;0;0;0;0;0
326;Economische aangelegenheden (overig);2009;16;0;16;0;0;0;0;0;16;0;0;0;16
327;Economische aangelegenheden (overig);2010*;13;0;13;0;0;0;0;0;13;0;0;0;13
328;Totaal milieubescherming;2003;955;120;197;0;443;234;209;195;160;66;0;94;0
329;Totaal milieubescherming;2004;992;117;197;0;583;278;306;95;183;105;0;78;0
330;Totaal milieubescherming;2005;839;107;212;0;452;295;157;69;199;110;0;89;0
331;Totaal milieubescherming;2006;963;109;256;0;544;346;198;55;193;97;0;96;0
332;Totaal milieubescherming;2007;1137;116;260;0;718;404;314;44;189;103;0;85;1
333;Totaal milieubescherming;2008;1157;105;301;0;714;376;337;38;269;119;0;80;70
334;Totaal milieubescherming;2009;1617;116;377;0;1063;533;530;60;307;197;0;65;45
335;Totaal milieubescherming;2010*;1235;110;331;0;761;509;252;34;467;230;0;58;180
336;Milieubescherming (algemeen);2003;201;106;85;0;7;-115;122;3;59;59;0;0;0
337;Milieubescherming (algemeen);2004;188;102;79;0;7;7;0;0;85;85;0;0;0
338;Milieubescherming (algemeen);2005;175;91;84;0;0;0;0;0;86;86;0;0;0
339;Milieubescherming (algemeen);2006;171;88;82;0;0;0;0;0;74;74;0;0;0
340;Milieubescherming (algemeen);2007;189;93;96;0;0;0;0;0;92;92;0;0;0
341;Milieubescherming (algemeen);2008;235;81;116;0;39;39;0;0;101;101;0;0;0
342;Milieubescherming (algemeen);2009;239;84;141;0;14;14;0;0;183;183;0;0;0
343;Milieubescherming (algemeen);2010*;215;80;129;0;5;5;0;0;207;207;0;0;0
344;Afvalbeheer;2003;0;0;0;0;0;0;0;0;0;0;0;0;0
345;Afvalbeheer;2004;0;0;0;0;0;0;0;0;0;0;0;0;0
346;Afvalbeheer;2005;0;0;0;0;0;0;0;0;0;0;0;0;0
347;Afvalbeheer;2006;0;0;0;0;0;0;0;0;0;0;0;0;0
348;Afvalbeheer;2007;0;0;0;0;0;0;0;0;0;0;0;0;0
349;Afvalbeheer;2008;0;0;0;0;0;0;0;0;0;0;0;0;0
350;Afvalbeheer;2009;183;0;16;0;167;161;5;0;0;0;0;0;0
351;Afvalbeheer;2010*;119;0;12;0;107;107;0;0;0;0;0;0;0
352;Afvalwaterbeheer;2003;0;0;0;0;0;0;0;0;30;0;0;30;0
353;Afvalwaterbeheer;2004;0;0;0;0;0;0;0;0;32;0;0;32;0
354;Afvalwaterbeheer;2005;0;0;0;0;0;0;0;0;32;0;0;32;0
355;Afvalwaterbeheer;2006;25;2;21;0;0;0;0;2;37;0;0;37;0
356;Afvalwaterbeheer;2007;33;3;19;0;0;0;0;10;30;0;0;30;0
357;Afvalwaterbeheer;2008;36;6;22;0;0;0;0;7;23;0;0;23;0
358;Afvalwaterbeheer;2009;31;7;22;0;2;2;0;1;16;0;0;15;1
359;Afvalwaterbeheer;2010*;31;7;22;0;2;2;0;1;21;0;0;20;1
360;Bestrijding van milieuverontreiniging;2003;532;4;70;0;290;248;42;167;38;1;0;37;0
361;Bestrijding van milieuverontreiniging;2004;565;4;80;0;402;156;246;79;45;12;0;33;0
362;Bestrijding van milieuverontreiniging;2005;414;5;75;0;286;153;134;48;64;16;0;49;0
363;Bestrijding van milieuverontreiniging;2006;461;8;96;0;327;151;176;31;70;16;0;54;0
364;Bestrijding van milieuverontreiniging;2007;614;7;95;0;485;320;164;27;66;10;0;55;1
365;Bestrijding van milieuverontreiniging;2008;574;7;107;0;435;251;184;25;70;14;0;56;0
366;Bestrijding van milieuverontreiniging;2009;615;11;132;0;424;240;184;49;92;5;0;50;38
367;Bestrijding van milieuverontreiniging;2010*;475;6;105;0;342;259;83;22;217;8;0;37;173
368;Bescherming biodiversiteit en landschap;2003;180;7;2;0;146;101;46;24;32;6;0;27;0
369;Bescherming biodiversiteit en landschap;2004;161;6;3;0;136;109;28;16;21;8;0;13;0
370;Bescherming biodiversiteit en landschap;2005;184;7;3;0;154;132;22;21;17;8;0;9;0
371;Bescherming biodiversiteit en landschap;2006;215;7;4;0;183;165;18;22;10;6;0;5;0
372;Bescherming biodiversiteit en landschap;2007;207;9;2;0;189;56;134;7;2;1;0;1;0
373;Bescherming biodiversiteit en landschap;2008;226;7;1;0;213;61;152;5;75;4;0;1;70
374;Bescherming biodiversiteit en landschap;2009;387;10;7;0;359;67;293;11;15;9;0;1;5
375;Bescherming biodiversiteit en landschap;2010*;270;12;8;0;239;70;169;11;21;15;0;1;5
376;Onderzoek inzake milieubescherming;2003;41;3;37;0;0;0;0;0;0;0;0;0;0
377;Onderzoek inzake milieubescherming;2004;39;4;34;0;0;0;0;0;0;0;0;0;0
378;Onderzoek inzake milieubescherming;2005;50;4;46;0;0;0;0;0;0;0;0;0;0
379;Onderzoek inzake milieubescherming;2006;51;4;47;0;0;0;0;0;0;0;0;0;0
380;Onderzoek inzake milieubescherming;2007;49;5;45;0;0;0;0;0;0;0;0;0;0
381;Onderzoek inzake milieubescherming;2008;61;5;51;0;5;5;0;0;0;0;0;0;0
382;Onderzoek inzake milieubescherming;2009;57;5;52;0;0;0;0;0;0;0;0;0;0
383;Onderzoek inzake milieubescherming;2010*;56;5;51;0;0;0;0;0;0;0;0;0;0
384;Milieubescherming (overig);2003;2;0;2;0;0;0;0;0;0;0;0;0;0
385;Milieubescherming (overig);2004;39;0;1;0;38;6;33;0;0;0;0;0;0
386;Milieubescherming (overig);2005;16;0;4;0;12;10;2;0;0;0;0;0;0
387;Milieubescherming (overig);2006;40;0;6;0;34;29;5;0;1;1;0;0;0
388;Milieubescherming (overig);2007;46;0;3;0;43;28;16;0;0;0;0;0;0
389;Milieubescherming (overig);2008;26;0;3;0;23;22;1;0;0;0;0;0;0
390;Milieubescherming (overig);2009;105;0;7;0;98;50;48;0;0;0;0;0;0
391;Milieubescherming (overig);2010*;70;0;4;0;66;66;0;0;0;0;0;0;0
392;Totaal huisvesting en gemeenschapsvoorz.;2003;1623;150;630;0;813;234;579;30;355;56;0;0;299
393;Totaal huisvesting en gemeenschapsvoorz.;2004;1604;168;468;0;935;216;719;33;452;118;0;0;334
394;Totaal huisvesting en gemeenschapsvoorz.;2005;1494;175;486;0;796;113;682;38;424;104;0;13;307
395;Totaal huisvesting en gemeenschapsvoorz.;2006;1486;168;520;0;752;88;664;46;483;141;0;0;343
396;Totaal huisvesting en gemeenschapsvoorz.;2007;1323;168;512;0;594;77;518;49;501;126;0;0;375
397;Totaal huisvesting en gemeenschapsvoorz.;2008;1618;188;481;1;913;58;855;34;464;140;0;0;324
398;Totaal huisvesting en gemeenschapsvoorz.;2009;1894;199;204;0;1461;316;1145;30;176;130;0;0;46
399;Totaal huisvesting en gemeenschapsvoorz.;2010*;1004;193;205;0;545;142;403;61;149;127;0;0;22
400;Gemeenschapsvoorzieningen algemeen;2003;74;40;22;0;12;11;2;0;0;0;0;0;0
401;Gemeenschapsvoorzieningen algemeen;2004;55;39;18;0;-2;-2;0;0;9;9;0;0;0
402;Gemeenschapsvoorzieningen algemeen;2005;55;35;10;0;10;8;2;0;29;29;0;0;0
403;Gemeenschapsvoorzieningen algemeen;2006;60;36;13;0;11;6;5;0;32;32;0;0;0
404;Gemeenschapsvoorzieningen algemeen;2007;61;38;15;0;8;6;2;0;18;18;0;0;0
405;Gemeenschapsvoorzieningen algemeen;2008;67;43;15;0;10;6;4;0;29;29;0;0;0
406;Gemeenschapsvoorzieningen algemeen;2009;65;42;16;0;7;6;1;0;9;9;0;0;0
407;Gemeenschapsvoorzieningen algemeen;2010*;60;40;15;0;6;6;0;0;20;20;0;0;0
408;Huisvesting;2003;1048;96;528;0;403;219;184;21;352;53;0;0;299
409;Huisvesting;2004;925;103;391;0;417;212;205;14;441;107;0;0;334
410;Huisvesting;2005;826;96;394;0;320;101;219;16;394;74;0;13;307
411;Huisvesting;2006;923;87;395;0;416;77;339;24;451;108;0;0;343
412;Huisvesting;2007;810;88;389;0;308;65;243;25;483;108;0;0;375
413;Huisvesting;2008;863;84;344;1;425;48;377;10;430;106;0;0;324
414;Huisvesting;2009;1174;93;41;0;1026;305;720;14;150;120;0;0;30
415;Huisvesting;2010*;353;83;50;0;173;125;48;46;109;104;0;0;6
416;Stads- en plattelandsontwikkeling;2003;415;0;8;0;397;5;393;9;0;0;0;0;0
417;Stads- en plattelandsontwikkeling;2004;522;0;1;0;515;1;515;6;0;0;0;0;0
418;Stads- en plattelandsontwikkeling;2005;471;0;2;0;462;0;461;8;0;0;0;0;0
419;Stads- en plattelandsontwikkeling;2006;329;2;3;0;321;0;320;3;0;0;0;0;0
420;Stads- en plattelandsontwikkeling;2007;290;1;7;0;274;1;274;8;0;0;0;0;0
421;Stads- en plattelandsontwikkeling;2008;503;3;18;0;475;1;474;7;5;5;0;0;0
422;Stads- en plattelandsontwikkeling;2009;449;6;18;0;425;2;423;1;1;0;0;0;0
423;Stads- en plattelandsontwikkeling;2010*;396;14;18;0;363;8;355;1;2;2;0;0;0
424;Watervoorziening;2003;0;0;0;0;0;0;0;0;0;0;0;0;0
425;Watervoorziening;2004;0;0;0;0;0;0;0;0;0;0;0;0;0
426;Watervoorziening;2005;0;0;0;0;0;0;0;0;0;0;0;0;0
427;Watervoorziening;2006;0;0;0;0;0;0;0;0;0;0;0;0;0
428;Watervoorziening;2007;0;0;0;0;0;0;0;0;0;0;0;0;0
429;Watervoorziening;2008;0;0;0;0;0;0;0;0;0;0;0;0;0
430;Watervoorziening;2009;0;0;0;0;0;0;0;0;0;0;0;0;0
431;Watervoorziening;2010*;0;0;0;0;0;0;0;0;0;0;0;0;0
432;Straatverlichting;2003;0;0;0;0;0;0;0;0;0;0;0;0;0
433;Straatverlichting;2004;0;0;0;0;0;0;0;0;0;0;0;0;0
434;Straatverlichting;2005;0;0;0;0;0;0;0;0;0;0;0;0;0
435;Straatverlichting;2006;0;0;0;0;0;0;0;0;0;0;0;0;0
436;Straatverlichting;2007;0;0;0;0;0;0;0;0;0;0;0;0;0
437;Straatverlichting;2008;0;0;0;0;0;0;0;0;0;0;0;0;0
438;Straatverlichting;2009;0;0;0;0;0;0;0;0;0;0;0;0;0
439;Straatverlichting;2010*;0;0;0;0;0;0;0;0;0;0;0;0;0
440;Onderzoek gemeenschapsvoorzieningen;2003;15;3;12;0;0;0;0;0;3;3;0;0;0
441;Onderzoek gemeenschapsvoorzieningen;2004;15;2;8;0;5;5;0;0;2;2;0;0;0
442;Onderzoek gemeenschapsvoorzieningen;2005;17;1;11;0;5;5;0;0;1;1;0;0;0
443;Onderzoek gemeenschapsvoorzieningen;2006;18;1;12;0;5;5;0;0;0;0;0;0;0
444;Onderzoek gemeenschapsvoorzieningen;2007;16;2;11;0;4;4;0;0;0;0;0;0;0
445;Onderzoek gemeenschapsvoorzieningen;2008;18;2;12;0;4;4;0;0;0;0;0;0;0
446;Onderzoek gemeenschapsvoorzieningen;2009;15;1;11;0;3;3;0;0;0;0;0;0;0
447;Onderzoek gemeenschapsvoorzieningen;2010*;19;2;13;0;4;4;0;0;0;0;0;0;0
448;Overige gemeenschapsvoorzieningen;2003;72;11;60;0;0;0;0;0;0;0;0;0;0
449;Overige gemeenschapsvoorzieningen;2004;87;24;50;0;0;0;0;14;0;0;0;0;0
450;Overige gemeenschapsvoorzieningen;2005;126;43;69;0;0;0;0;14;0;0;0;0;0
451;Overige gemeenschapsvoorzieningen;2006;157;41;97;0;0;0;0;19;0;0;0;0;0
452;Overige gemeenschapsvoorzieningen;2007;146;39;90;0;0;0;0;17;0;0;0;0;0
453;Overige gemeenschapsvoorzieningen;2008;167;56;92;0;0;0;0;18;0;0;0;0;0
454;Overige gemeenschapsvoorzieningen;2009;190;57;118;0;0;0;0;15;17;1;0;0;16
455;Overige gemeenschapsvoorzieningen;2010*;176;54;108;0;0;0;0;14;17;2;0;0;15
456;Totaal volksgezondheid;2003;7700;197;148;0;7333;7333;0;22;68;55;3;7;4
457;Totaal volksgezondheid;2004;9280;203;167;0;8897;8897;0;13;87;71;0;7;9
458;Totaal volksgezondheid;2005;9277;281;274;0;8708;8684;23;15;166;128;27;0;11
459;Totaal volksgezondheid;2006;7926;263;274;0;7370;7370;0;20;102;84;1;7;11
460;Totaal volksgezondheid;2007;8345;274;261;0;7790;7790;0;21;107;93;2;0;13
461;Totaal volksgezondheid;2008;9154;269;348;0;8499;8499;0;38;212;196;1;0;15
462;Totaal volksgezondheid;2009;9637;276;531;0;8780;8780;0;50;137;119;1;0;18
463;Totaal volksgezondheid;2010*;15590;298;620;0;14623;8850;5774;49;154;133;0;0;22
464;Volksgezondheid (algemeen);2003;411;188;120;0;81;81;0;22;65;54;0;7;4
465;Volksgezondheid (algemeen);2004;396;190;141;0;52;52;0;13;87;70;0;7;9
466;Volksgezondheid (algemeen);2005;630;269;245;0;101;78;23;15;137;126;0;0;11
467;Volksgezondheid (algemeen);2006;676;251;218;0;188;188;0;20;96;78;0;7;11
468;Volksgezondheid (algemeen);2007;1287;261;225;0;780;780;0;21;99;86;0;0;13
469;Volksgezondheid (algemeen);2008;1573;255;294;0;988;988;0;36;211;196;0;0;15
470;Volksgezondheid (algemeen);2009;1789;262;354;0;1125;1125;0;48;135;118;0;0;16
471;Volksgezondheid (algemeen);2010*;7650;284;406;0;6913;1139;5774;48;152;131;0;0;21
472;Medische producten, apparatuur;2003;47;0;4;0;44;44;0;0;1;1;0;0;0
473;Medische producten, apparatuur;2004;37;3;2;0;32;32;0;0;0;0;0;0;0
474;Medische producten, apparatuur;2005;62;3;2;0;58;58;0;0;2;2;0;0;0
475;Medische producten, apparatuur;2006;41;3;4;0;34;34;0;0;5;5;0;0;0
476;Medische producten, apparatuur;2007;77;3;2;0;72;72;0;0;7;7;0;0;0
477;Medische producten, apparatuur;2008;99;3;2;0;93;93;0;1;0;0;0;0;0
478;Medische producten, apparatuur;2009;182;3;116;0;62;62;0;1;0;0;0;0;0
479;Medische producten, apparatuur;2010*;203;3;155;0;45;45;0;0;0;0;0;0;0
480;Extramurale medische zorg;2003;6813;0;0;0;6813;6813;0;0;0;0;0;0;0
481;Extramurale medische zorg;2004;8437;0;0;0;8437;8437;0;0;0;0;0;0;0
482;Extramurale medische zorg;2005;8183;0;0;0;8183;8183;0;0;0;0;0;0;0
483;Extramurale medische zorg;2006;6626;0;0;0;6625;6625;0;0;0;0;0;0;0
484;Extramurale medische zorg;2007;6357;0;0;0;6357;6357;0;0;0;0;0;0;0
485;Extramurale medische zorg;2008;6848;0;1;0;6847;6847;0;0;0;0;0;0;0
486;Extramurale medische zorg;2009;6954;0;1;0;6954;6954;0;0;0;0;0;0;0
487;Extramurale medische zorg;2010*;6998;0;0;0;6998;6998;0;0;0;0;0;0;0
488;Intramurale medische zorg;2003;44;0;0;0;44;44;0;0;0;0;0;0;0
489;Intramurale medische zorg;2004;44;0;0;0;44;44;0;0;0;0;0;0;0
490;Intramurale medische zorg;2005;43;0;0;0;43;43;0;0;0;0;0;0;0
491;Intramurale medische zorg;2006;39;0;14;0;26;26;0;0;0;0;0;0;0
492;Intramurale medische zorg;2007;39;0;8;0;32;32;0;0;0;0;0;0;0
493;Intramurale medische zorg;2008;56;0;7;0;49;49;0;0;0;0;0;0;0
494;Intramurale medische zorg;2009;83;0;4;0;79;79;0;0;0;0;0;0;0
495;Intramurale medische zorg;2010*;89;0;3;0;86;86;0;0;0;0;0;0;0
496;Openbare gezondheidszorg;2003;309;1;16;0;292;292;0;0;3;0;3;0;0
497;Openbare gezondheidszorg;2004;303;1;10;0;292;292;0;0;0;0;0;0;0
498;Openbare gezondheidszorg;2005;293;1;10;0;282;282;0;0;27;0;27;0;0
499;Openbare gezondheidszorg;2006;389;1;19;0;369;369;0;0;1;0;1;0;0
500;Openbare gezondheidszorg;2007;406;1;17;0;388;388;0;0;2;0;2;0;0
501;Openbare gezondheidszorg;2008;397;0;24;0;372;372;0;1;1;0;1;0;0
502;Openbare gezondheidszorg;2009;416;0;31;0;384;384;0;1;1;0;1;0;0
503;Openbare gezondheidszorg;2010*;469;0;32;0;437;437;0;1;2;2;0;0;0
504;Onderzoek inzake gezondheidszorg;2003;76;8;8;0;59;59;0;1;0;0;0;0;0
505;Onderzoek inzake gezondheidszorg;2004;63;9;14;0;40;40;0;0;0;0;0;0;0
506;Onderzoek inzake gezondheidszorg;2005;67;9;17;0;42;42;0;0;0;0;0;0;0
507;Onderzoek inzake gezondheidszorg;2006;156;9;19;0;128;128;0;0;0;0;0;0;0
508;Onderzoek inzake gezondheidszorg;2007;174;9;10;0;155;155;0;0;0;0;0;0;0
509;Onderzoek inzake gezondheidszorg;2008;177;10;21;0;146;146;0;0;0;0;0;0;0
510;Onderzoek inzake gezondheidszorg;2009;208;10;25;0;173;173;0;0;0;0;0;0;0
511;Onderzoek inzake gezondheidszorg;2010*;176;11;23;0;142;142;0;0;0;0;0;0;0
512;Overige volksgezondheid;2003;0;0;0;0;0;0;0;0;0;0;0;0;0
513;Overige volksgezondheid;2004;0;0;0;0;0;0;0;0;0;0;0;0;0
514;Overige volksgezondheid;2005;0;0;0;0;0;0;0;0;0;0;0;0;0
515;Overige volksgezondheid;2006;0;0;0;0;0;0;0;0;0;0;0;0;0
516;Overige volksgezondheid;2007;5;0;0;0;5;5;0;0;0;0;0;0;0
517;Overige volksgezondheid;2008;4;0;0;0;4;4;0;0;0;0;0;0;0
518;Overige volksgezondheid;2009;3;0;0;0;3;3;0;0;0;0;0;0;0
519;Overige volksgezondheid;2010*;5;0;0;0;5;5;0;0;0;0;0;0;0
520;Totaal recreatie, cultuur en religie;2003;1755;36;67;0;1622;1482;139;30;530;223;4;0;304
521;Totaal recreatie, cultuur en religie;2004;1722;42;52;0;1607;1461;145;21;225;220;4;0;1
522;Totaal recreatie, cultuur en religie;2005;1769;38;57;0;1650;1492;158;24;207;201;3;0;3
523;Totaal recreatie, cultuur en religie;2006;1817;38;98;0;1657;1514;143;24;217;196;21;0;1
524;Totaal recreatie, cultuur en religie;2007;1771;49;61;0;1638;1490;148;23;223;190;32;0;1
525;Totaal recreatie, cultuur en religie;2008;1924;51;33;0;1816;1656;160;24;226;224;1;0;1
526;Totaal recreatie, cultuur en religie;2009;1948;58;62;0;1788;1684;104;40;251;213;11;0;27
527;Totaal recreatie, cultuur en religie;2010*;1998;55;67;0;1834;1703;131;42;231;200;4;0;28
528;Recreatie, cultuur en religie (algemeen);2003;5;0;2;0;0;0;0;3;0;0;0;0;0
529;Recreatie, cultuur en religie (algemeen);2004;4;0;2;0;0;0;0;2;0;0;0;0;0
530;Recreatie, cultuur en religie (algemeen);2005;4;0;2;0;0;0;0;2;0;0;0;0;0
531;Recreatie, cultuur en religie (algemeen);2006;4;0;2;0;0;0;0;3;0;0;0;0;0
532;Recreatie, cultuur en religie (algemeen);2007;5;0;2;0;0;0;0;3;0;0;0;0;0
533;Recreatie, cultuur en religie (algemeen);2008;6;0;3;0;0;0;0;3;0;0;0;0;0
534;Recreatie, cultuur en religie (algemeen);2009;10;0;6;0;0;0;0;5;2;0;0;0;2
535;Recreatie, cultuur en religie (algemeen);2010*;11;0;6;0;0;0;0;5;3;0;0;0;3
536;Diensten inzake recreatie en sport;2003;118;3;1;0;106;68;38;8;0;0;0;0;0
537;Diensten inzake recreatie en sport;2004;106;3;1;0;97;67;30;5;0;0;0;0;0
538;Diensten inzake recreatie en sport;2005;96;2;1;0;86;72;14;7;0;0;0;0;0
539;Diensten inzake recreatie en sport;2006;150;2;2;0;139;125;14;7;0;0;0;0;0
540;Diensten inzake recreatie en sport;2007;154;2;1;0;149;97;52;2;0;0;0;0;0
541;Diensten inzake recreatie en sport;2008;143;2;1;0;139;101;38;2;0;0;0;0;0
542;Diensten inzake recreatie en sport;2009;132;2;3;0;120;114;6;7;2;0;0;0;2
543;Diensten inzake recreatie en sport;2010*;132;2;4;0;117;114;4;8;3;0;0;0;3
544;Diensten op het gebied van cultuur;2003;748;34;63;0;633;533;101;19;11;10;0;0;1
545;Diensten op het gebied van cultuur;2004;740;40;48;0;640;524;115;13;3;2;0;0;1
546;Diensten op het gebied van cultuur;2005;779;8;39;0;717;573;144;15;5;2;0;0;3
547;Diensten op het gebied van cultuur;2006;838;36;56;0;731;602;129;15;2;2;0;0;1
548;Diensten op het gebied van cultuur;2007;824;47;56;0;702;606;96;18;3;2;0;0;1
549;Diensten op het gebied van cultuur;2008;881;49;29;0;784;662;122;19;4;4;0;0;1
550;Diensten op het gebied van cultuur;2009;899;56;50;0;763;665;98;29;26;4;2;0;21
551;Diensten op het gebied van cultuur;2010*;948;53;54;0;813;685;127;29;26;4;2;0;21
552;Diensten van omroepen en uitgeverijen;2003;881;0;0;0;881;881;0;0;520;213;4;0;303
553;Diensten van omroepen en uitgeverijen;2004;868;0;0;0;868;868;0;0;221;218;4;0;-1
554;Diensten van omroepen en uitgeverijen;2005;845;0;0;0;845;845;0;0;202;199;3;0;0
555;Diensten van omroepen en uitgeverijen;2006;759;0;0;0;759;759;0;0;215;194;21;0;0
556;Diensten van omroepen en uitgeverijen;2007;784;0;0;0;784;784;0;0;220;188;32;0;0
557;Diensten van omroepen en uitgeverijen;2008;888;0;0;0;888;888;0;0;221;220;1;0;0
558;Diensten van omroepen en uitgeverijen;2009;902;0;0;0;902;902;0;0;218;209;9;0;0
559;Diensten van omroepen en uitgeverijen;2010*;902;0;0;0;902;902;0;0;199;197;2;0;0
560;Diensten maatschappelijke organisaties;2003;0;0;0;0;0;0;0;0;0;0;0;0;0
561;Diensten maatschappelijke organisaties;2004;0;0;0;0;0;0;0;0;0;0;0;0;0
562;Diensten maatschappelijke organisaties;2005;0;0;0;0;0;0;0;0;0;0;0;0;0
563;Diensten maatschappelijke organisaties;2006;0;0;0;0;0;0;0;0;0;0;0;0;0
564;Diensten maatschappelijke organisaties;2007;0;0;0;0;0;0;0;0;0;0;0;0;0
565;Diensten maatschappelijke organisaties;2008;0;0;0;0;0;0;0;0;0;0;0;0;0
566;Diensten maatschappelijke organisaties;2009;0;0;0;0;0;0;0;0;0;0;0;0;0
567;Diensten maatschappelijke organisaties;2010*;0;0;0;0;0;0;0;0;0;0;0;0;0
568;Onderzoek recreatie, cultuur en religie;2003;3;0;2;0;2;2;0;0;0;0;0;0;0
569;Onderzoek recreatie, cultuur en religie;2004;4;0;2;0;2;2;0;0;0;0;0;0;0
570;Onderzoek recreatie, cultuur en religie;2005;4;0;3;0;2;2;0;0;0;0;0;0;0
571;Onderzoek recreatie, cultuur en religie;2006;67;0;38;0;29;29;0;0;0;0;0;0;0
572;Onderzoek recreatie, cultuur en religie;2007;4;0;2;0;3;3;0;0;0;0;0;0;0
573;Onderzoek recreatie, cultuur en religie;2008;6;0;1;0;5;5;0;0;0;0;0;0;0
574;Onderzoek recreatie, cultuur en religie;2009;3;0;1;0;2;2;0;0;0;0;0;0;0
575;Onderzoek recreatie, cultuur en religie;2010*;4;0;1;0;3;3;0;0;0;0;0;0;0
576;Recreatie, cultuur en religie (overig);2003;0;0;0;0;0;0;0;0;0;0;0;0;0
577;Recreatie, cultuur en religie (overig);2004;0;0;0;0;0;0;0;0;0;0;0;0;0
578;Recreatie, cultuur en religie (overig);2005;40;28;13;0;0;0;0;0;0;0;0;0;0
579;Recreatie, cultuur en religie (overig);2006;0;0;0;0;0;0;0;0;0;0;0;0;0
580;Recreatie, cultuur en religie (overig);2007;0;0;0;0;0;0;0;0;0;0;0;0;0
581;Recreatie, cultuur en religie (overig);2008;0;0;0;0;0;0;0;0;0;0;0;0;0
582;Recreatie, cultuur en religie (overig);2009;0;0;0;0;0;0;0;0;0;0;0;0;0
583;Recreatie, cultuur en religie (overig);2010*;0;0;0;0;0;0;0;0;0;0;0;0;0
584;Totaal onderwijs;2003;20834;166;128;0;20507;19462;1044;33;533;419;90;18;6
585;Totaal onderwijs;2004;21604;171;95;0;21313;20149;1164;24;554;458;91;1;3
