ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;AantalDeelnemers_1;PercentageDeelnemers_2
2558;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2014/'15 naar 2015/'16;3600.0;100.0
2559;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2015/'16 naar 2016/'17;3628.0;100.0
2560;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2016/'17 naar 2017/'18;3700.0;100.0
2561;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05 naar 2005/'06;5895.0;100.0
2562;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06 naar 2006/'07;6675.0;100.0
2563;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07 naar 2007/'08;6826.0;100.0
2564;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2007/'08 naar 2008/'09;6975.0;100.0
2565;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2008/'09 naar 2009/'10;6973.0;100.0
2566;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2009/'10 naar 2010/'11;7113.0;100.0
2567;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2010/'11 naar 2011/'12;7475.0;100.0
2568;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2011/'12 naar 2012/'13;6911.0;100.0
2569;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2012/'13 naar 2013/'14;6933.0;100.0
2570;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2013/'14 naar 2014/'15;7051.0;100.0
2571;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2014/'15 naar 2015/'16;7232.0;100.0
2572;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2015/'16 naar 2016/'17;7287.0;100.0
2573;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten >= 100.000 inwoners (excl. G4);2016/'17 naar 2017/'18;7216.0;100.0
2574;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2004/'05 naar 2005/'06;18196.0;100.0
2575;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2005/'06 naar 2006/'07;20136.0;100.0
2576;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2006/'07 naar 2007/'08;20412.0;100.0
2577;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2007/'08 naar 2008/'09;21011.0;100.0
2578;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2008/'09 naar 2009/'10;21080.0;100.0
2579;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2009/'10 naar 2010/'11;21429.0;100.0
2580;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2010/'11 naar 2011/'12;21179.0;100.0
2581;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2011/'12 naar 2012/'13;21147.0;100.0
2582;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2012/'13 naar 2013/'14;20662.0;100.0
2583;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2013/'14 naar 2014/'15;19503.0;100.0
2584;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2014/'15 naar 2015/'16;17951.0;100.0
2585;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2015/'16 naar 2016/'17;16962.0;100.0
2586;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeenten < 100.000 inwoners;2016/'17 naar 2017/'18;17046.0;100.0
2587;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2004/'05 naar 2005/'06;236.0;100.0
2588;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2005/'06 naar 2006/'07;292.0;100.0
2589;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2006/'07 naar 2007/'08;274.0;100.0
2590;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2007/'08 naar 2008/'09;251.0;100.0
2591;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2008/'09 naar 2009/'10;289.0;100.0
2592;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2009/'10 naar 2010/'11;275.0;100.0
2593;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2010/'11 naar 2011/'12;338.0;100.0
2594;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2011/'12 naar 2012/'13;277.0;100.0
2595;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2012/'13 naar 2013/'14;192.0;100.0
2596;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2013/'14 naar 2014/'15;154.0;100.0
2597;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2014/'15 naar 2015/'16;120.0;100.0
2598;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2015/'16 naar 2016/'17;149.0;100.0
2599;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Gemeente onbekend;2016/'17 naar 2017/'18;143.0;100.0
2600;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2004/'05 naar 2005/'06;1115.0;100.0
2601;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2005/'06 naar 2006/'07;1199.0;100.0
2602;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2006/'07 naar 2007/'08;1166.0;100.0
2603;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2007/'08 naar 2008/'09;1230.0;100.0
2604;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2008/'09 naar 2009/'10;1211.0;100.0
2605;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2009/'10 naar 2010/'11;1181.0;100.0
2606;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2010/'11 naar 2011/'12;1163.0;100.0
2607;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2011/'12 naar 2012/'13;1109.0;100.0
2608;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2012/'13 naar 2013/'14;1035.0;100.0
2609;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2013/'14 naar 2014/'15;1037.0;100.0
2610;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2014/'15 naar 2015/'16;969.0;100.0
2611;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2015/'16 naar 2016/'17;918.0;100.0
2612;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Amsterdam;2016/'17 naar 2017/'18;928.0;100.0
2613;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2004/'05 naar 2005/'06;392.0;100.0
2614;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2005/'06 naar 2006/'07;698.0;100.0
2615;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2006/'07 naar 2007/'08;708.0;100.0
2616;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2007/'08 naar 2008/'09;734.0;100.0
2617;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2008/'09 naar 2009/'10;788.0;100.0
2618;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2009/'10 naar 2010/'11;798.0;100.0
2619;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2010/'11 naar 2011/'12;908.0;100.0
2620;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2011/'12 naar 2012/'13;909.0;100.0
2621;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2012/'13 naar 2013/'14;966.0;100.0
2622;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2013/'14 naar 2014/'15;947.0;100.0
2623;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2014/'15 naar 2015/'16;888.0;100.0
2624;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2015/'16 naar 2016/'17;872.0;100.0
2625;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;'s-Gravenhage;2016/'17 naar 2017/'18;963.0;100.0
2626;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2004/'05 naar 2005/'06;1251.0;100.0
2627;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2005/'06 naar 2006/'07;1265.0;100.0
2628;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2006/'07 naar 2007/'08;1285.0;100.0
2629;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2007/'08 naar 2008/'09;1302.0;100.0
2630;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2008/'09 naar 2009/'10;1237.0;100.0
2631;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2009/'10 naar 2010/'11;1284.0;100.0
2632;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2010/'11 naar 2011/'12;1352.0;100.0
2633;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2011/'12 naar 2012/'13;1372.0;100.0
2634;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2012/'13 naar 2013/'14;1401.0;100.0
2635;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2013/'14 naar 2014/'15;1397.0;100.0
2636;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2014/'15 naar 2015/'16;1368.0;100.0
2637;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2015/'16 naar 2016/'17;1483.0;100.0
2638;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Rotterdam;2016/'17 naar 2017/'18;1434.0;100.0
2639;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2004/'05 naar 2005/'06;366.0;100.0
2640;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2005/'06 naar 2006/'07;395.0;100.0
2641;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2006/'07 naar 2007/'08;392.0;100.0
2642;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2007/'08 naar 2008/'09;409.0;100.0
2643;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2008/'09 naar 2009/'10;394.0;100.0
2644;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2009/'10 naar 2010/'11;400.0;100.0
2645;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2010/'11 naar 2011/'12;391.0;100.0
2646;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2011/'12 naar 2012/'13;407.0;100.0
2647;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2012/'13 naar 2013/'14;386.0;100.0
2648;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2013/'14 naar 2014/'15;379.0;100.0
2649;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2014/'15 naar 2015/'16;375.0;100.0
2650;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2015/'16 naar 2016/'17;355.0;100.0
2651;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Utrecht (gemeente);2016/'17 naar 2017/'18;375.0;100.0
2652;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2004/'05 naar 2005/'06;2383.0;100.0
2653;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2005/'06 naar 2006/'07;3175.0;100.0
2654;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2006/'07 naar 2007/'08;3079.0;100.0
2655;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2007/'08 naar 2008/'09;3041.0;100.0
2656;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2008/'09 naar 2009/'10;2991.0;100.0
2657;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2009/'10 naar 2010/'11;3057.0;100.0
2658;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2010/'11 naar 2011/'12;3128.0;100.0
2659;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2011/'12 naar 2012/'13;3030.0;100.0
2660;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2012/'13 naar 2013/'14;3001.0;100.0
2661;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2013/'14 naar 2014/'15;2899.0;100.0
2662;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2014/'15 naar 2015/'16;2789.0;100.0
2663;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2015/'16 naar 2016/'17;2646.0;100.0
2664;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Noord-Nederland (LD);2016/'17 naar 2017/'18;2662.0;100.0
2665;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2004/'05 naar 2005/'06;5803.0;100.0
2666;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2005/'06 naar 2006/'07;6378.0;100.0
2667;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2006/'07 naar 2007/'08;6574.0;100.0
2668;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2007/'08 naar 2008/'09;6660.0;100.0
2669;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2008/'09 naar 2009/'10;6721.0;100.0
2670;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2009/'10 naar 2010/'11;6766.0;100.0
2671;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2010/'11 naar 2011/'12;6769.0;100.0
2672;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2011/'12 naar 2012/'13;6602.0;100.0
2673;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2012/'13 naar 2013/'14;6432.0;100.0
2674;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2013/'14 naar 2014/'15;6160.0;100.0
2675;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2014/'15 naar 2015/'16;5917.0;100.0
2676;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2015/'16 naar 2016/'17;5689.0;100.0
2677;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Oost-Nederland (LD);2016/'17 naar 2017/'18;5712.0;100.0
2678;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2004/'05 naar 2005/'06;11914.0;100.0
2679;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2005/'06 naar 2006/'07;13200.0;100.0
2680;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2006/'07 naar 2007/'08;13219.0;100.0
2681;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2007/'08 naar 2008/'09;13713.0;100.0
2682;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2008/'09 naar 2009/'10;13678.0;100.0
2683;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2009/'10 naar 2010/'11;13848.0;100.0
2684;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2010/'11 naar 2011/'12;14101.0;100.0
2685;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2011/'12 naar 2012/'13;13931.0;100.0
2686;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2012/'13 naar 2013/'14;13805.0;100.0
2687;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2013/'14 naar 2014/'15;13518.0;100.0
2688;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2014/'15 naar 2015/'16;12967.0;100.0
2689;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2015/'16 naar 2016/'17;12699.0;100.0
2690;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;West-Nederland (LD);2016/'17 naar 2017/'18;12778.0;100.0
2691;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2004/'05 naar 2005/'06;7115.0;100.0
2692;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2005/'06 naar 2006/'07;7615.0;100.0
2693;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2006/'07 naar 2007/'08;7917.0;100.0
2694;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2007/'08 naar 2008/'09;8247.0;100.0
2695;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2008/'09 naar 2009/'10;8293.0;100.0
2696;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2009/'10 naar 2010/'11;8534.0;100.0
2697;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2010/'11 naar 2011/'12;8470.0;100.0
2698;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2011/'12 naar 2012/'13;8292.0;100.0
2699;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2012/'13 naar 2013/'14;8145.0;100.0
2700;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2013/'14 naar 2014/'15;7737.0;100.0
2701;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2014/'15 naar 2015/'16;7110.0;100.0
2702;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2015/'16 naar 2016/'17;6843.0;100.0
2703;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Totaal;Zuid-Nederland (LD);2016/'17 naar 2017/'18;6810.0;100.0
2704;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Nederlandse achtergrond;Nederland;2004/'05 naar 2005/'06;;
2705;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Nederlandse achtergrond;Nederland;2005/'06 naar 2006/'07;;
2706;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Nederlandse achtergrond;Nederland;2006/'07 naar 2007/'08;;
2707;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Nederlandse achtergrond;Nederland;2007/'08 naar 2008/'09;;
2708;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Nederlandse achtergrond;Nederland;2008/'09 naar 2009/'10;;
2709;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Nederlandse achtergrond;Nederland;2009/'10 naar 2010/'11;;
2710;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Westerse migratieachtergrond;Nederlandse achtergrond;Nederland;2010/'11 naar 2011/'12;;
