ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
648;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2008;0.1
649;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2009;0.2
650;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2010;0.2
651;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2011;0.2
652;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2012;0.2
653;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2013;0.3
654;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2014;0.3
655;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2015;0.3
656;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;C Industrie;2016;0.3
657;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2008;0.0
658;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2009;0.0
659;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2010;0.0
660;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2011;0.0
661;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2012;0.0
662;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2013;0.0
663;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2014;0.0
664;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2015;0.0
665;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;D Energievoorziening;2016;0.0
666;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2008;0.0
667;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2009;0.0
668;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2010;0.0
669;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2011;0.0
670;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2012;0.0
671;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2013;0.0
672;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2014;0.0
673;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2015;0.0
674;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;E Waterbedrijven en afvalbeheer;2016;0.0
675;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2008;0.3
676;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2009;0.4
677;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2010;0.7
678;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2011;0.7
679;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2012;0.7
680;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2013;1.0
681;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2014;0.9
682;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2015;0.8
683;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;F Bouwnijverheid;2016;0.8
684;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2008;1.5
685;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2009;1.5
686;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2010;1.4
687;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2011;1.9
688;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2012;2.2
689;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2013;2.7
690;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2014;2.6
691;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2015;2.5
692;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;G Handel;2016;2.8
693;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2008;0.3
694;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2009;0.3
695;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2010;0.4
696;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2011;0.5
697;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2012;0.7
698;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2013;0.9
699;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2014;0.9
700;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2015;0.8
701;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;H Vervoer en opslag;2016;1.0
702;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2008;1.1
703;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2009;1.0
704;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2010;1.0
705;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2011;1.3
706;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2012;1.6
707;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2013;1.8
708;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2014;1.7
709;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2015;1.7
710;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;I Horeca;2016;1.7
711;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2008;0.2
712;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2009;0.2
713;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2010;0.4
714;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2011;0.4
715;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2012;0.5
716;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2013;0.5
717;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2014;0.5
718;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2015;0.5
719;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;J Informatie en communicatie;2016;0.7
720;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2008;0.1
721;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2009;0.1
722;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2010;0.2
723;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2011;0.1
724;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2012;0.2
725;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2013;0.2
726;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2014;0.2
727;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2015;0.2
728;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;K Financiële dienstverlening;2016;0.2
729;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2008;0.0
730;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2009;0.1
731;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2010;0.1
732;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2011;0.1
733;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2012;0.1
734;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2013;0.1
735;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2014;0.1
736;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2015;0.1
737;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;L Verhuur en handel van onroerend goed;2016;0.1
738;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2008;0.6
739;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2009;0.6
740;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2010;0.8
741;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2011;0.9
742;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2012;1.1
743;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2013;1.3
744;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2014;1.3
745;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2015;1.3
746;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;M Specialistische zakelijke diensten;2016;1.6
747;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2008;0.7
748;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2009;0.7
749;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2010;0.7
750;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2011;0.7
751;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2012;0.8
752;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2013;0.9
753;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2014;0.9
754;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2015;0.9
755;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;N Verhuur en overige zakelijke diensten;2016;0.9
756;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2008;0.1
757;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2009;0.0
758;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2010;0.1
759;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2011;0.1
760;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2012;0.1
761;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2013;0.2
762;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2014;0.0
763;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2015;0.1
764;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;O Openbaar bestuur en overheidsdiensten;2016;0.1
765;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2008;0.3
766;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2009;0.3
767;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2010;0.3
768;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2011;0.4
769;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2012;0.5
770;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2013;0.6
771;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2014;0.6
772;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2015;0.7
773;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;P Onderwijs;2016;0.8
774;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2008;0.9
775;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2009;1.7
776;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2010;3.1
777;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2011;1.6
778;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2012;1.5
779;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2013;1.9
780;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2014;3.0
781;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2015;4.3
782;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;Q Gezondheids- en welzijnszorg;2016;3.7
783;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2008;0.2
784;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2009;0.2
785;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2010;0.2
786;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2011;0.3
787;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2012;0.4
788;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2013;0.4
789;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2014;0.3
790;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2015;0.4
791;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;R Cultuur, sport en recreatie;2016;0.5
792;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2008;0.3
793;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2009;0.3
794;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2010;0.4
795;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2011;0.4
796;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2012;0.6
797;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2013;0.8
798;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2014;0.8
799;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2015;0.7
800;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;S Overige dienstverlening;2016;0.8
801;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2008;0.0
802;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2009;0.0
803;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2010;0.0
804;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2011;0.0
805;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2012;0.0
806;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2013;0.0
807;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2014;0.0
808;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2015;0.0
809;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;T Huishoudens;2016;0.0
810;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2008;0.0
811;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2009;0.0
812;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2010;0.0
813;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2011;0.0
814;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2012;0.0
815;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2013;0.0
816;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2014;0.0
817;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2015;0.0
818;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;U Extraterritoriale organisaties;2016;0.0
819;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2008;7.3
820;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2009;7.5
821;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2010;9.1
822;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2011;7.0
823;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2012;6.0
824;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2013;5.7
825;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2014;6.0
826;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2015;5.9
827;Totaal mannen en vrouwen;Totaal;Totaal;Migratieachtergrond: niet-westers;SBI-code onbekend;2016;5.7
828;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2008;21.3
829;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2009;22.6
830;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2010;30.3
831;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2011;24.3
832;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2012;23.0
833;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2013;27.0
834;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2014;26.4
835;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2015;28.4
836;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A-U Alle economische activiteiten;2016;27.6
837;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2008;1.6
838;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2009;1.7
839;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2010;1.6
840;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2011;1.2
841;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2012;1.3
842;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2013;1.4
843;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2014;1.3
844;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2015;1.4
845;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;A Landbouw, bosbouw en visserij;2016;1.4
846;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2008;0.0
847;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2009;0.0
848;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2010;0.0
849;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2011;0.0
850;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2012;0.0
851;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2013;0.0
852;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2014;0.0
853;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2015;0.0
854;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;B Delfstoffenwinning;2016;0.0
855;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2008;0.3
856;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2009;0.3
857;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2010;0.3
858;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2011;0.3
859;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2012;0.3
860;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2013;0.4
861;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2014;0.4
862;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2015;0.4
863;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;C Industrie;2016;0.5
864;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2008;0.0
865;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2009;0.0
866;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2010;0.1
867;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2011;0.0
868;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2012;0.0
869;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2013;0.0
870;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2014;0.0
871;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2015;0.0
872;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;D Energievoorziening;2016;0.0
873;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 jaar of ouder;E Waterbedrijven en afvalbeheer;2008;0.0
