ID;Zorgaanbieders;FinancieringsvormenZorg;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
311;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF31: Directe eigen betalingen;2023;32.0
312;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2021;1303.0
313;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2022;1377.0
314;HP21: Verpleeg-,verzorgingsh., thuiszorg;HF32: Eigen risico en bijdragen;2023;1450.0
315;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2021;7501.0
316;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2022;7755.0
317;HP22-29: Instellingen gehandicaptenzorg;Totaal financiering van ingezetenen;2023;8407.0
318;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2021;7087.0
319;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2022;7316.0
320;HP22-29: Instellingen gehandicaptenzorg;HF1: Overheid en soc. verzekering;2023;7946.0
321;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2021;344.0
322;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2022;280.0
323;HP22-29: Instellingen gehandicaptenzorg;HF11: Overheid;2023;304.0
324;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2021;6743.0
325;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2022;7037.0
326;HP22-29: Instellingen gehandicaptenzorg;HF12: Verplichte premiegeb verzekeringen;2023;7642.0
327;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2021;6436.0
328;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2022;6729.0
329;HP22-29: Instellingen gehandicaptenzorg;HF121a: Wlz, AWBZ;2023;7303.0
330;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;2021;
331;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;2022;
332;HP22-29: Instellingen gehandicaptenzorg;HF121b: Ziekenfonds;2023;
333;HP22-29: Instellingen gehandicaptenzorg;HF122: Zorgverzekeringswet;2021;307.0
334;HP22-29: Instellingen gehandicaptenzorg;HF122: Zorgverzekeringswet;2022;308.0
335;HP22-29: Instellingen gehandicaptenzorg;HF122: Zorgverzekeringswet;2023;339.0
336;HP22-29: Instellingen gehandicaptenzorg;Vrijwillige financiering, eigen betaling;2021;414.0
337;HP22-29: Instellingen gehandicaptenzorg;Vrijwillige financiering, eigen betaling;2022;438.0
338;HP22-29: Instellingen gehandicaptenzorg;Vrijwillige financiering, eigen betaling;2023;461.0
339;HP22-29: Instellingen gehandicaptenzorg;HF2: Vrijwillige financieringsvormen;2021;0.0
340;HP22-29: Instellingen gehandicaptenzorg;HF2: Vrijwillige financieringsvormen;2022;0.0
341;HP22-29: Instellingen gehandicaptenzorg;HF2: Vrijwillige financieringsvormen;2023;0.0
342;HP22-29: Instellingen gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
343;HP22-29: Instellingen gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
344;HP22-29: Instellingen gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
345;HP22-29: Instellingen gehandicaptenzorg;HF22: Financiering door IZWH;2021;0.0
346;HP22-29: Instellingen gehandicaptenzorg;HF22: Financiering door IZWH;2022;0.0
347;HP22-29: Instellingen gehandicaptenzorg;HF22: Financiering door IZWH;2023;0.0
348;HP22-29: Instellingen gehandicaptenzorg;HF23: Financiering door ondernemingen;2021;0.0
349;HP22-29: Instellingen gehandicaptenzorg;HF23: Financiering door ondernemingen;2022;0.0
350;HP22-29: Instellingen gehandicaptenzorg;HF23: Financiering door ondernemingen;2023;0.0
351;HP22-29: Instellingen gehandicaptenzorg;HF3: Eigen betalingen;2021;414.0
352;HP22-29: Instellingen gehandicaptenzorg;HF3: Eigen betalingen;2022;438.0
353;HP22-29: Instellingen gehandicaptenzorg;HF3: Eigen betalingen;2023;461.0
354;HP22-29: Instellingen gehandicaptenzorg;HF31: Directe eigen betalingen;2021;0.0
355;HP22-29: Instellingen gehandicaptenzorg;HF31: Directe eigen betalingen;2022;0.0
356;HP22-29: Instellingen gehandicaptenzorg;HF31: Directe eigen betalingen;2023;0.0
357;HP22-29: Instellingen gehandicaptenzorg;HF32: Eigen risico en bijdragen;2021;414.0
358;HP22-29: Instellingen gehandicaptenzorg;HF32: Eigen risico en bijdragen;2022;438.0
359;HP22-29: Instellingen gehandicaptenzorg;HF32: Eigen risico en bijdragen;2023;461.0
360;HP3: Aanbieders ambulante zorg;Totaal financiering van ingezetenen;2021;17713.0
361;HP3: Aanbieders ambulante zorg;Totaal financiering van ingezetenen;2022;19052.0
362;HP3: Aanbieders ambulante zorg;Totaal financiering van ingezetenen;2023;20876.0
363;HP3: Aanbieders ambulante zorg;HF1: Overheid en soc. verzekering;2021;10822.0
364;HP3: Aanbieders ambulante zorg;HF1: Overheid en soc. verzekering;2022;11514.0
365;HP3: Aanbieders ambulante zorg;HF1: Overheid en soc. verzekering;2023;12707.0
366;HP3: Aanbieders ambulante zorg;HF11: Overheid;2021;1282.0
367;HP3: Aanbieders ambulante zorg;HF11: Overheid;2022;1511.0
368;HP3: Aanbieders ambulante zorg;HF11: Overheid;2023;1693.0
369;HP3: Aanbieders ambulante zorg;HF12: Verplichte premiegeb verzekeringen;2021;9540.0
370;HP3: Aanbieders ambulante zorg;HF12: Verplichte premiegeb verzekeringen;2022;10003.0
371;HP3: Aanbieders ambulante zorg;HF12: Verplichte premiegeb verzekeringen;2023;11015.0
372;HP3: Aanbieders ambulante zorg;HF121a: Wlz, AWBZ;2021;691.0
373;HP3: Aanbieders ambulante zorg;HF121a: Wlz, AWBZ;2022;817.0
374;HP3: Aanbieders ambulante zorg;HF121a: Wlz, AWBZ;2023;930.0
375;HP3: Aanbieders ambulante zorg;HF121b: Ziekenfonds;2021;
376;HP3: Aanbieders ambulante zorg;HF121b: Ziekenfonds;2022;
377;HP3: Aanbieders ambulante zorg;HF121b: Ziekenfonds;2023;
378;HP3: Aanbieders ambulante zorg;HF122: Zorgverzekeringswet;2021;8849.0
379;HP3: Aanbieders ambulante zorg;HF122: Zorgverzekeringswet;2022;9186.0
380;HP3: Aanbieders ambulante zorg;HF122: Zorgverzekeringswet;2023;10084.0
381;HP3: Aanbieders ambulante zorg;Vrijwillige financiering, eigen betaling;2021;6891.0
382;HP3: Aanbieders ambulante zorg;Vrijwillige financiering, eigen betaling;2022;7537.0
383;HP3: Aanbieders ambulante zorg;Vrijwillige financiering, eigen betaling;2023;8168.0
384;HP3: Aanbieders ambulante zorg;HF2: Vrijwillige financieringsvormen;2021;3391.0
385;HP3: Aanbieders ambulante zorg;HF2: Vrijwillige financieringsvormen;2022;3398.0
386;HP3: Aanbieders ambulante zorg;HF2: Vrijwillige financieringsvormen;2023;3646.0
387;HP3: Aanbieders ambulante zorg;HF21:Vrijwillige ziektekostenverzekering;2021;3262.0
388;HP3: Aanbieders ambulante zorg;HF21:Vrijwillige ziektekostenverzekering;2022;3253.0
389;HP3: Aanbieders ambulante zorg;HF21:Vrijwillige ziektekostenverzekering;2023;3504.0
390;HP3: Aanbieders ambulante zorg;HF22: Financiering door IZWH;2021;44.0
391;HP3: Aanbieders ambulante zorg;HF22: Financiering door IZWH;2022;46.0
392;HP3: Aanbieders ambulante zorg;HF22: Financiering door IZWH;2023;51.0
393;HP3: Aanbieders ambulante zorg;HF23: Financiering door ondernemingen;2021;85.0
394;HP3: Aanbieders ambulante zorg;HF23: Financiering door ondernemingen;2022;99.0
395;HP3: Aanbieders ambulante zorg;HF23: Financiering door ondernemingen;2023;91.0
396;HP3: Aanbieders ambulante zorg;HF3: Eigen betalingen;2021;3500.0
397;HP3: Aanbieders ambulante zorg;HF3: Eigen betalingen;2022;4139.0
398;HP3: Aanbieders ambulante zorg;HF3: Eigen betalingen;2023;4522.0
399;HP3: Aanbieders ambulante zorg;HF31: Directe eigen betalingen;2021;3115.0
400;HP3: Aanbieders ambulante zorg;HF31: Directe eigen betalingen;2022;3731.0
401;HP3: Aanbieders ambulante zorg;HF31: Directe eigen betalingen;2023;4097.0
402;HP3: Aanbieders ambulante zorg;HF32: Eigen risico en bijdragen;2021;385.0
403;HP3: Aanbieders ambulante zorg;HF32: Eigen risico en bijdragen;2022;409.0
404;HP3: Aanbieders ambulante zorg;HF32: Eigen risico en bijdragen;2023;424.0
405;HP31: Medische praktijken;Totaal financiering van ingezetenen;2021;3956.0
406;HP31: Medische praktijken;Totaal financiering van ingezetenen;2022;3913.0
407;HP31: Medische praktijken;Totaal financiering van ingezetenen;2023;4296.0
408;HP31: Medische praktijken;HF1: Overheid en soc. verzekering;2021;3874.0
409;HP31: Medische praktijken;HF1: Overheid en soc. verzekering;2022;3831.0
410;HP31: Medische praktijken;HF1: Overheid en soc. verzekering;2023;4208.0
411;HP31: Medische praktijken;HF11: Overheid;2021;147.0
412;HP31: Medische praktijken;HF11: Overheid;2022;100.0
413;HP31: Medische praktijken;HF11: Overheid;2023;78.0
414;HP31: Medische praktijken;HF12: Verplichte premiegeb verzekeringen;2021;3727.0
415;HP31: Medische praktijken;HF12: Verplichte premiegeb verzekeringen;2022;3731.0
416;HP31: Medische praktijken;HF12: Verplichte premiegeb verzekeringen;2023;4130.0
417;HP31: Medische praktijken;HF121a: Wlz, AWBZ;2021;0.0
418;HP31: Medische praktijken;HF121a: Wlz, AWBZ;2022;0.0
419;HP31: Medische praktijken;HF121a: Wlz, AWBZ;2023;0.0
420;HP31: Medische praktijken;HF121b: Ziekenfonds;2021;
421;HP31: Medische praktijken;HF121b: Ziekenfonds;2022;
422;HP31: Medische praktijken;HF121b: Ziekenfonds;2023;
423;HP31: Medische praktijken;HF122: Zorgverzekeringswet;2021;3727.0
424;HP31: Medische praktijken;HF122: Zorgverzekeringswet;2022;3731.0
425;HP31: Medische praktijken;HF122: Zorgverzekeringswet;2023;4130.0
426;HP31: Medische praktijken;Vrijwillige financiering, eigen betaling;2021;82.0
427;HP31: Medische praktijken;Vrijwillige financiering, eigen betaling;2022;82.0
428;HP31: Medische praktijken;Vrijwillige financiering, eigen betaling;2023;87.0
429;HP31: Medische praktijken;HF2: Vrijwillige financieringsvormen;2021;10.0
430;HP31: Medische praktijken;HF2: Vrijwillige financieringsvormen;2022;10.0
431;HP31: Medische praktijken;HF2: Vrijwillige financieringsvormen;2023;11.0
432;HP31: Medische praktijken;HF21:Vrijwillige ziektekostenverzekering;2021;10.0
433;HP31: Medische praktijken;HF21:Vrijwillige ziektekostenverzekering;2022;10.0
434;HP31: Medische praktijken;HF21:Vrijwillige ziektekostenverzekering;2023;11.0
435;HP31: Medische praktijken;HF22: Financiering door IZWH;2021;0.0
436;HP31: Medische praktijken;HF22: Financiering door IZWH;2022;0.0
437;HP31: Medische praktijken;HF22: Financiering door IZWH;2023;0.0
438;HP31: Medische praktijken;HF23: Financiering door ondernemingen;2021;0.0
439;HP31: Medische praktijken;HF23: Financiering door ondernemingen;2022;0.0
440;HP31: Medische praktijken;HF23: Financiering door ondernemingen;2023;0.0
441;HP31: Medische praktijken;HF3: Eigen betalingen;2021;72.0
442;HP31: Medische praktijken;HF3: Eigen betalingen;2022;72.0
443;HP31: Medische praktijken;HF3: Eigen betalingen;2023;76.0
444;HP31: Medische praktijken;HF31: Directe eigen betalingen;2021;32.0
445;HP31: Medische praktijken;HF31: Directe eigen betalingen;2022;33.0
446;HP31: Medische praktijken;HF31: Directe eigen betalingen;2023;36.0
447;HP31: Medische praktijken;HF32: Eigen risico en bijdragen;2021;40.0
448;HP31: Medische praktijken;HF32: Eigen risico en bijdragen;2022;39.0
449;HP31: Medische praktijken;HF32: Eigen risico en bijdragen;2023;40.0
450;HP32: Tandheelkundige praktijken;Totaal financiering van ingezetenen;2021;3073.0
451;HP32: Tandheelkundige praktijken;Totaal financiering van ingezetenen;2022;3124.0
452;HP32: Tandheelkundige praktijken;Totaal financiering van ingezetenen;2023;3395.0
453;HP32: Tandheelkundige praktijken;HF1: Overheid en soc. verzekering;2021;717.0
454;HP32: Tandheelkundige praktijken;HF1: Overheid en soc. verzekering;2022;744.0
455;HP32: Tandheelkundige praktijken;HF1: Overheid en soc. verzekering;2023;832.0
456;HP32: Tandheelkundige praktijken;HF11: Overheid;2021;5.0
457;HP32: Tandheelkundige praktijken;HF11: Overheid;2022;0.0
458;HP32: Tandheelkundige praktijken;HF11: Overheid;2023;0.0
459;HP32: Tandheelkundige praktijken;HF12: Verplichte premiegeb verzekeringen;2021;712.0
460;HP32: Tandheelkundige praktijken;HF12: Verplichte premiegeb verzekeringen;2022;744.0
461;HP32: Tandheelkundige praktijken;HF12: Verplichte premiegeb verzekeringen;2023;832.0
462;HP32: Tandheelkundige praktijken;HF121a: Wlz, AWBZ;2021;95.0
463;HP32: Tandheelkundige praktijken;HF121a: Wlz, AWBZ;2022;103.0
464;HP32: Tandheelkundige praktijken;HF121a: Wlz, AWBZ;2023;122.0
465;HP32: Tandheelkundige praktijken;HF121b: Ziekenfonds;2021;
466;HP32: Tandheelkundige praktijken;HF121b: Ziekenfonds;2022;
467;HP32: Tandheelkundige praktijken;HF121b: Ziekenfonds;2023;
468;HP32: Tandheelkundige praktijken;HF122: Zorgverzekeringswet;2021;617.0
469;HP32: Tandheelkundige praktijken;HF122: Zorgverzekeringswet;2022;641.0
470;HP32: Tandheelkundige praktijken;HF122: Zorgverzekeringswet;2023;711.0
471;HP32: Tandheelkundige praktijken;Vrijwillige financiering, eigen betaling;2021;2356.0
472;HP32: Tandheelkundige praktijken;Vrijwillige financiering, eigen betaling;2022;2380.0
473;HP32: Tandheelkundige praktijken;Vrijwillige financiering, eigen betaling;2023;2563.0
474;HP32: Tandheelkundige praktijken;HF2: Vrijwillige financieringsvormen;2021;1683.0
475;HP32: Tandheelkundige praktijken;HF2: Vrijwillige financieringsvormen;2022;1679.0
476;HP32: Tandheelkundige praktijken;HF2: Vrijwillige financieringsvormen;2023;1809.0
477;HP32: Tandheelkundige praktijken;HF21:Vrijwillige ziektekostenverzekering;2021;1683.0
478;HP32: Tandheelkundige praktijken;HF21:Vrijwillige ziektekostenverzekering;2022;1679.0
479;HP32: Tandheelkundige praktijken;HF21:Vrijwillige ziektekostenverzekering;2023;1809.0
480;HP32: Tandheelkundige praktijken;HF22: Financiering door IZWH;2021;0.0
481;HP32: Tandheelkundige praktijken;HF22: Financiering door IZWH;2022;0.0
482;HP32: Tandheelkundige praktijken;HF22: Financiering door IZWH;2023;0.0
483;HP32: Tandheelkundige praktijken;HF23: Financiering door ondernemingen;2021;0.0
484;HP32: Tandheelkundige praktijken;HF23: Financiering door ondernemingen;2022;0.0
485;HP32: Tandheelkundige praktijken;HF23: Financiering door ondernemingen;2023;0.0
486;HP32: Tandheelkundige praktijken;HF3: Eigen betalingen;2021;673.0
487;HP32: Tandheelkundige praktijken;HF3: Eigen betalingen;2022;701.0
488;HP32: Tandheelkundige praktijken;HF3: Eigen betalingen;2023;754.0
489;HP32: Tandheelkundige praktijken;HF31: Directe eigen betalingen;2021;581.0
490;HP32: Tandheelkundige praktijken;HF31: Directe eigen betalingen;2022;610.0
491;HP32: Tandheelkundige praktijken;HF31: Directe eigen betalingen;2023;657.0
492;HP32: Tandheelkundige praktijken;HF32: Eigen risico en bijdragen;2021;92.0
493;HP32: Tandheelkundige praktijken;HF32: Eigen risico en bijdragen;2022;91.0
494;HP32: Tandheelkundige praktijken;HF32: Eigen risico en bijdragen;2023;97.0
495;HP33: Overige praktijken gezondheidszorg;Totaal financiering van ingezetenen;2021;5542.0
496;HP33: Overige praktijken gezondheidszorg;Totaal financiering van ingezetenen;2022;5980.0
497;HP33: Overige praktijken gezondheidszorg;Totaal financiering van ingezetenen;2023;6499.0
498;HP33: Overige praktijken gezondheidszorg;HF1: Overheid en soc. verzekering;2021;2073.0
499;HP33: Overige praktijken gezondheidszorg;HF1: Overheid en soc. verzekering;2022;2104.0
500;HP33: Overige praktijken gezondheidszorg;HF1: Overheid en soc. verzekering;2023;2291.0
501;HP33: Overige praktijken gezondheidszorg;HF11: Overheid;2021;330.0
502;HP33: Overige praktijken gezondheidszorg;HF11: Overheid;2022;341.0
503;HP33: Overige praktijken gezondheidszorg;HF11: Overheid;2023;365.0
504;HP33: Overige praktijken gezondheidszorg;HF12: Verplichte premiegeb verzekeringen;2021;1744.0
505;HP33: Overige praktijken gezondheidszorg;HF12: Verplichte premiegeb verzekeringen;2022;1763.0
506;HP33: Overige praktijken gezondheidszorg;HF12: Verplichte premiegeb verzekeringen;2023;1926.0
507;HP33: Overige praktijken gezondheidszorg;HF121a: Wlz, AWBZ;2021;29.0
508;HP33: Overige praktijken gezondheidszorg;HF121a: Wlz, AWBZ;2022;38.0
509;HP33: Overige praktijken gezondheidszorg;HF121a: Wlz, AWBZ;2023;45.0
510;HP33: Overige praktijken gezondheidszorg;HF121b: Ziekenfonds;2021;
511;HP33: Overige praktijken gezondheidszorg;HF121b: Ziekenfonds;2022;
512;HP33: Overige praktijken gezondheidszorg;HF121b: Ziekenfonds;2023;
513;HP33: Overige praktijken gezondheidszorg;HF122: Zorgverzekeringswet;2021;1715.0
514;HP33: Overige praktijken gezondheidszorg;HF122: Zorgverzekeringswet;2022;1726.0
515;HP33: Overige praktijken gezondheidszorg;HF122: Zorgverzekeringswet;2023;1881.0
516;HP33: Overige praktijken gezondheidszorg;Vrijwillige financiering, eigen betaling;2021;3468.0
517;HP33: Overige praktijken gezondheidszorg;Vrijwillige financiering, eigen betaling;2022;3876.0
518;HP33: Overige praktijken gezondheidszorg;Vrijwillige financiering, eigen betaling;2023;4208.0
519;HP33: Overige praktijken gezondheidszorg;HF2: Vrijwillige financieringsvormen;2021;1532.0
520;HP33: Overige praktijken gezondheidszorg;HF2: Vrijwillige financieringsvormen;2022;1530.0
521;HP33: Overige praktijken gezondheidszorg;HF2: Vrijwillige financieringsvormen;2023;1648.0
522;HP33: Overige praktijken gezondheidszorg;HF21:Vrijwillige ziektekostenverzekering;2021;1532.0
523;HP33: Overige praktijken gezondheidszorg;HF21:Vrijwillige ziektekostenverzekering;2022;1530.0
524;HP33: Overige praktijken gezondheidszorg;HF21:Vrijwillige ziektekostenverzekering;2023;1648.0
525;HP33: Overige praktijken gezondheidszorg;HF22: Financiering door IZWH;2021;0.0
526;HP33: Overige praktijken gezondheidszorg;HF22: Financiering door IZWH;2022;0.0
527;HP33: Overige praktijken gezondheidszorg;HF22: Financiering door IZWH;2023;0.0
528;HP33: Overige praktijken gezondheidszorg;HF23: Financiering door ondernemingen;2021;0.0
529;HP33: Overige praktijken gezondheidszorg;HF23: Financiering door ondernemingen;2022;0.0
530;HP33: Overige praktijken gezondheidszorg;HF23: Financiering door ondernemingen;2023;0.0
531;HP33: Overige praktijken gezondheidszorg;HF3: Eigen betalingen;2021;1936.0
532;HP33: Overige praktijken gezondheidszorg;HF3: Eigen betalingen;2022;2346.0
533;HP33: Overige praktijken gezondheidszorg;HF3: Eigen betalingen;2023;2560.0
534;HP33: Overige praktijken gezondheidszorg;HF31: Directe eigen betalingen;2021;1838.0
535;HP33: Overige praktijken gezondheidszorg;HF31: Directe eigen betalingen;2022;2241.0
536;HP33: Overige praktijken gezondheidszorg;HF31: Directe eigen betalingen;2023;2452.0
537;HP33: Overige praktijken gezondheidszorg;HF32: Eigen risico en bijdragen;2021;98.0
538;HP33: Overige praktijken gezondheidszorg;HF32: Eigen risico en bijdragen;2022;105.0
539;HP33: Overige praktijken gezondheidszorg;HF32: Eigen risico en bijdragen;2023;108.0
540;HP34: Ambulante zorgcentra;Totaal financiering van ingezetenen;2021;4150.0
541;HP34: Ambulante zorgcentra;Totaal financiering van ingezetenen;2022;4960.0
542;HP34: Ambulante zorgcentra;Totaal financiering van ingezetenen;2023;5508.0
543;HP34: Ambulante zorgcentra;HF1: Overheid en soc. verzekering;2021;3205.0
544;HP34: Ambulante zorgcentra;HF1: Overheid en soc. verzekering;2022;3802.0
545;HP34: Ambulante zorgcentra;HF1: Overheid en soc. verzekering;2023;4240.0
546;HP34: Ambulante zorgcentra;HF11: Overheid;2021;796.0
547;HP34: Ambulante zorgcentra;HF11: Overheid;2022;1070.0
548;HP34: Ambulante zorgcentra;HF11: Overheid;2023;1250.0
549;HP34: Ambulante zorgcentra;HF12: Verplichte premiegeb verzekeringen;2021;2408.0
550;HP34: Ambulante zorgcentra;HF12: Verplichte premiegeb verzekeringen;2022;2732.0
551;HP34: Ambulante zorgcentra;HF12: Verplichte premiegeb verzekeringen;2023;2989.0
552;HP34: Ambulante zorgcentra;HF121a: Wlz, AWBZ;2021;88.0
553;HP34: Ambulante zorgcentra;HF121a: Wlz, AWBZ;2022;108.0
554;HP34: Ambulante zorgcentra;HF121a: Wlz, AWBZ;2023;113.0
555;HP34: Ambulante zorgcentra;HF121b: Ziekenfonds;2021;
556;HP34: Ambulante zorgcentra;HF121b: Ziekenfonds;2022;
557;HP34: Ambulante zorgcentra;HF121b: Ziekenfonds;2023;
558;HP34: Ambulante zorgcentra;HF122: Zorgverzekeringswet;2021;2320.0
559;HP34: Ambulante zorgcentra;HF122: Zorgverzekeringswet;2022;2624.0
560;HP34: Ambulante zorgcentra;HF122: Zorgverzekeringswet;2023;2876.0
561;HP34: Ambulante zorgcentra;Vrijwillige financiering, eigen betaling;2021;945.0
562;HP34: Ambulante zorgcentra;Vrijwillige financiering, eigen betaling;2022;1158.0
563;HP34: Ambulante zorgcentra;Vrijwillige financiering, eigen betaling;2023;1268.0
564;HP34: Ambulante zorgcentra;HF2: Vrijwillige financieringsvormen;2021;162.0
565;HP34: Ambulante zorgcentra;HF2: Vrijwillige financieringsvormen;2022;174.0
566;HP34: Ambulante zorgcentra;HF2: Vrijwillige financieringsvormen;2023;174.0
567;HP34: Ambulante zorgcentra;HF21:Vrijwillige ziektekostenverzekering;2021;33.0
568;HP34: Ambulante zorgcentra;HF21:Vrijwillige ziektekostenverzekering;2022;29.0
569;HP34: Ambulante zorgcentra;HF21:Vrijwillige ziektekostenverzekering;2023;32.0
570;HP34: Ambulante zorgcentra;HF22: Financiering door IZWH;2021;44.0
571;HP34: Ambulante zorgcentra;HF22: Financiering door IZWH;2022;46.0
572;HP34: Ambulante zorgcentra;HF22: Financiering door IZWH;2023;51.0
573;HP34: Ambulante zorgcentra;HF23: Financiering door ondernemingen;2021;85.0
574;HP34: Ambulante zorgcentra;HF23: Financiering door ondernemingen;2022;99.0
575;HP34: Ambulante zorgcentra;HF23: Financiering door ondernemingen;2023;91.0
576;HP34: Ambulante zorgcentra;HF3: Eigen betalingen;2021;783.0
577;HP34: Ambulante zorgcentra;HF3: Eigen betalingen;2022;984.0
578;HP34: Ambulante zorgcentra;HF3: Eigen betalingen;2023;1094.0
579;HP34: Ambulante zorgcentra;HF31: Directe eigen betalingen;2021;664.0
580;HP34: Ambulante zorgcentra;HF31: Directe eigen betalingen;2022;847.0
581;HP34: Ambulante zorgcentra;HF31: Directe eigen betalingen;2023;953.0
582;HP34: Ambulante zorgcentra;HF32: Eigen risico en bijdragen;2021;119.0
583;HP34: Ambulante zorgcentra;HF32: Eigen risico en bijdragen;2022;137.0
584;HP34: Ambulante zorgcentra;HF32: Eigen risico en bijdragen;2023;142.0
585;HP35: Aanbieders van thuiszorg;Totaal financiering van ingezetenen;2021;993.0
586;HP35: Aanbieders van thuiszorg;Totaal financiering van ingezetenen;2022;1074.0
587;HP35: Aanbieders van thuiszorg;Totaal financiering van ingezetenen;2023;1178.0
588;HP35: Aanbieders van thuiszorg;HF1: Overheid en soc. verzekering;2021;953.0
589;HP35: Aanbieders van thuiszorg;HF1: Overheid en soc. verzekering;2022;1033.0
590;HP35: Aanbieders van thuiszorg;HF1: Overheid en soc. verzekering;2023;1136.0
591;HP35: Aanbieders van thuiszorg;HF11: Overheid;2021;3.0
592;HP35: Aanbieders van thuiszorg;HF11: Overheid;2022;0.0
593;HP35: Aanbieders van thuiszorg;HF11: Overheid;2023;0.0
594;HP35: Aanbieders van thuiszorg;HF12: Verplichte premiegeb verzekeringen;2021;949.0
595;HP35: Aanbieders van thuiszorg;HF12: Verplichte premiegeb verzekeringen;2022;1033.0
596;HP35: Aanbieders van thuiszorg;HF12: Verplichte premiegeb verzekeringen;2023;1136.0
597;HP35: Aanbieders van thuiszorg;HF121a: Wlz, AWBZ;2021;479.0
598;HP35: Aanbieders van thuiszorg;HF121a: Wlz, AWBZ;2022;568.0
599;HP35: Aanbieders van thuiszorg;HF121a: Wlz, AWBZ;2023;650.0
600;HP35: Aanbieders van thuiszorg;HF121b: Ziekenfonds;2021;
601;HP35: Aanbieders van thuiszorg;HF121b: Ziekenfonds;2022;
602;HP35: Aanbieders van thuiszorg;HF121b: Ziekenfonds;2023;
603;HP35: Aanbieders van thuiszorg;HF122: Zorgverzekeringswet;2021;470.0
604;HP35: Aanbieders van thuiszorg;HF122: Zorgverzekeringswet;2022;465.0
605;HP35: Aanbieders van thuiszorg;HF122: Zorgverzekeringswet;2023;486.0
606;HP35: Aanbieders van thuiszorg;Vrijwillige financiering, eigen betaling;2021;40.0
607;HP35: Aanbieders van thuiszorg;Vrijwillige financiering, eigen betaling;2022;41.0
608;HP35: Aanbieders van thuiszorg;Vrijwillige financiering, eigen betaling;2023;42.0
609;HP35: Aanbieders van thuiszorg;HF2: Vrijwillige financieringsvormen;2021;4.0
610;HP35: Aanbieders van thuiszorg;HF2: Vrijwillige financieringsvormen;2022;4.0
611;HP35: Aanbieders van thuiszorg;HF2: Vrijwillige financieringsvormen;2023;4.0
612;HP35: Aanbieders van thuiszorg;HF21:Vrijwillige ziektekostenverzekering;2021;4.0
613;HP35: Aanbieders van thuiszorg;HF21:Vrijwillige ziektekostenverzekering;2022;4.0
614;HP35: Aanbieders van thuiszorg;HF21:Vrijwillige ziektekostenverzekering;2023;4.0
615;HP35: Aanbieders van thuiszorg;HF22: Financiering door IZWH;2021;0.0
616;HP35: Aanbieders van thuiszorg;HF22: Financiering door IZWH;2022;0.0
617;HP35: Aanbieders van thuiszorg;HF22: Financiering door IZWH;2023;0.0
618;HP35: Aanbieders van thuiszorg;HF23: Financiering door ondernemingen;2021;0.0
619;HP35: Aanbieders van thuiszorg;HF23: Financiering door ondernemingen;2022;0.0
620;HP35: Aanbieders van thuiszorg;HF23: Financiering door ondernemingen;2023;0.0
621;HP35: Aanbieders van thuiszorg;HF3: Eigen betalingen;2021;36.0
622;HP35: Aanbieders van thuiszorg;HF3: Eigen betalingen;2022;37.0
623;HP35: Aanbieders van thuiszorg;HF3: Eigen betalingen;2023;38.0
624;HP35: Aanbieders van thuiszorg;HF31: Directe eigen betalingen;2021;0.0
625;HP35: Aanbieders van thuiszorg;HF31: Directe eigen betalingen;2022;0.0
626;HP35: Aanbieders van thuiszorg;HF31: Directe eigen betalingen;2023;0.0
627;HP35: Aanbieders van thuiszorg;HF32: Eigen risico en bijdragen;2021;36.0
628;HP35: Aanbieders van thuiszorg;HF32: Eigen risico en bijdragen;2022;37.0
629;HP35: Aanbieders van thuiszorg;HF32: Eigen risico en bijdragen;2023;38.0
630;HP4: Ondersteunende diensten;Totaal financiering van ingezetenen;2021;1120.0
631;HP4: Ondersteunende diensten;Totaal financiering van ingezetenen;2022;933.0
632;HP4: Ondersteunende diensten;Totaal financiering van ingezetenen;2023;878.0
633;HP4: Ondersteunende diensten;HF1: Overheid en soc. verzekering;2021;1030.0
634;HP4: Ondersteunende diensten;HF1: Overheid en soc. verzekering;2022;892.0
