ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
194;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2006;17055;0.51;17515.0;0.53;6174.0
195;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2007;17125;0.51;;;
196;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2008;16565;0.5;17525.0;0.54;6143.0
197;Totaal mannen en vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2009;16810;0.51;17295.0;0.53;6064.0
198;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2004;4525;0.12;5145.0;0.14;1549.0
199;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2005;5000;0.13;5660.0;0.15;1710.0
200;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2006;5590;0.15;6270.0;0.16;1915.0
201;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2007;5670;0.15;;;
202;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2008;6125;0.16;6910.0;0.18;2105.0
203;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2009;6555;0.17;7445.0;0.2;2271.0
204;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;720;0.15;815.0;0.17;226.0
205;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;870;0.18;1005.0;0.2;286.0
206;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;1070;0.22;1220.0;0.25;362.0
207;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;1155;0.23;;;
208;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;1315;0.26;1460.0;0.3;433.0
209;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;1455;0.29;1645.0;0.34;496.0
210;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;3805;0.11;4330.0;0.13;1323.0
211;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;4125;0.12;4655.0;0.14;1424.0
212;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;4520;0.13;5055.0;0.15;1554.0
213;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;4515;0.14;;;
214;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;4810;0.15;5450.0;0.17;1672.0
215;Totaal mannen en vrouwen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;5100;0.16;5800.0;0.18;1775.0
216;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2004;22270;0.73;26670.0;0.87;8019.0
217;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2005;23685;0.76;28265.0;0.91;8461.0
218;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2006;25400;0.8;30530.0;0.96;9104.0
219;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2007;27145;0.84;;;
220;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2008;27895;0.85;34240.0;1.04;10139.0
221;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2009;29685;0.89;36055.0;1.08;10646.0
222;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;2115;0.65;2875.0;0.88;741.0
223;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;2390;0.72;3165.0;0.95;812.0
224;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;2610;0.77;3515.0;1.04;918.0
225;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;2990;0.86;;;
226;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;3155;0.89;4220.0;1.2;1100.0
227;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;3535;0.98;4625.0;1.29;1225.0
228;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;20155;0.74;23795.0;0.87;7279.0
229;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;21295;0.77;25100.0;0.9;7649.0
230;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;22790;0.81;27020.0;0.95;8186.0
231;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;24160;0.84;;;
232;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;24740;0.85;30020.0;1.03;9039.0
233;Totaal mannen en vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;26150;0.88;31430.0;1.06;9421.0
234;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2004;4965;0.16;8570.0;0.28;1720.0
235;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2005;5345;0.17;9035.0;0.29;1802.0
236;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2006;5755;0.18;9990.0;0.31;1974.0
237;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2007;6105;0.19;;;
238;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2008;6345;0.19;11310.0;0.34;2192.0
239;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2009;6540;0.2;11940.0;0.36;2280.0
240;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2004;735;0.22;1425.0;0.43;250.0
241;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2005;895;0.27;1550.0;0.47;276.0
242;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2006;945;0.28;1735.0;0.51;321.0
243;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2007;1130;0.33;;;
244;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2008;1200;0.34;2130.0;0.61;397.0
245;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2009;1290;0.36;2270.0;0.63;433.0
246;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2004;4235;0.16;7145.0;0.26;1470.0
247;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2005;4445;0.16;7485.0;0.27;1525.0
248;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2006;4810;0.17;8255.0;0.29;1653.0
249;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2007;4970;0.17;;;
250;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2008;5140;0.18;9180.0;0.31;1795.0
251;Totaal mannen en vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2009;5250;0.18;9670.0;0.33;1847.0
252;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2004;12875;0.42;13390.0;0.44;4720.0
253;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2005;13565;0.44;14090.0;0.45;4961.0
254;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2006;14335;0.45;14905.0;0.47;5247.0
255;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2007;15295;0.47;;;
256;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2008;15490;0.47;16555.0;0.5;5780.0
257;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2009;16435;0.49;17115.0;0.51;5983.0
258;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;785;0.24;805.0;0.25;282.0
259;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;820;0.25;865.0;0.26;301.0
260;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;850;0.25;895.0;0.26;311.0
261;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;900;0.26;;;
262;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;910;0.26;980.0;0.28;341.0
263;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;990;0.28;1020.0;0.28;351.0
264;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2004;12090;0.44;12585.0;0.46;4438.0
265;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2005;12745;0.46;13225.0;0.48;4660.0
266;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2006;13485;0.48;14010.0;0.49;4936.0
267;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2007;14390;0.5;;;
268;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2008;14580;0.5;15575.0;0.53;5439.0
269;Totaal mannen en vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2009;15445;0.52;16090.0;0.54;5632.0
270;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2004;4430;0.15;4930.0;0.16;1579.0
271;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2005;4775;0.15;5345.0;0.17;1698.0
272;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2006;5310;0.17;5855.0;0.18;1883.0
273;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2007;5750;0.18;;;
274;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2008;6060;0.18;6805.0;0.21;2167.0
275;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2009;6715;0.2;7540.0;0.23;2383.0
276;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;595;0.18;670.0;0.2;209.0
277;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;670;0.2;785.0;0.24;235.0
278;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;815;0.24;915.0;0.27;286.0
279;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;955;0.28;;;
280;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;1040;0.29;1185.0;0.34;363.0
281;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;1255;0.35;1420.0;0.4;441.0
282;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;3835;0.14;4255.0;0.16;1370.0
283;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;4105;0.15;4560.0;0.16;1463.0
284;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;4495;0.16;4940.0;0.17;1597.0
285;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;4795;0.17;;;
286;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;5020;0.17;5620.0;0.19;1805.0
287;Totaal mannen en vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;5460;0.18;6120.0;0.21;1943.0
288;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2004;43530;2.54;66160.0;3.77;15363.0
289;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2005;43725;2.51;67185.0;3.76;15278.0
290;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2006;43490;2.46;67580.0;3.74;15330.0
291;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2007;42590;2.36;;;
292;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2008;41890;2.27;67065.0;3.57;14658.0
293;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2009;42490;2.25;68360.0;3.55;14788.0
294;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;5065;2.75;8425.0;4.44;1775.0
295;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;5150;2.8;8370.0;4.42;1779.0
296;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;5180;2.83;8605.0;4.56;1827.0
297;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;4995;2.72;;;
298;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;5015;2.72;8265.0;4.38;1741.0
299;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;5095;2.73;8460.0;4.42;1775.0
300;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;38465;2.51;57740.0;3.68;13588.0
301;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;38575;2.47;58810.0;3.69;13499.0
302;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;38315;2.42;58975.0;3.64;13502.0
303;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;37595;2.32;;;
304;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;36875;2.22;58800.0;3.48;12917.0
305;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;37395;2.19;59900.0;3.45;13013.0
306;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2004;36325;2.12;58360.0;3.32;12649.0
307;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2005;36445;2.09;59275.0;3.32;12539.0
308;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2006;36105;2.04;59625.0;3.3;12570.0
309;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2007;34880;1.94;;;
310;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2008;34170;1.85;58700.0;3.13;11743.0
311;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2009;34375;1.82;59710.0;3.1;11787.0
312;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2004;4495;2.45;7810.0;4.12;1560.0
313;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2005;4575;2.49;7720.0;4.07;1557.0
314;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2006;4560;2.49;7935.0;4.21;1596.0
315;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2007;4355;2.37;;;
316;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2008;4385;2.38;7595.0;4.02;1504.0
317;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2009;4405;2.36;7755.0;4.05;1529.0
318;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2004;31830;2.08;50550.0;3.23;11089.0
319;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2005;31870;2.04;51555.0;3.23;10982.0
320;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2006;31545;1.99;51695.0;3.19;10974.0
321;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2007;30525;1.89;;;
322;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2008;29785;1.8;51110.0;3.03;10239.0
323;Totaal mannen en vrouwen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2009;29970;1.76;51955.0;2.99;10258.0
324;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2004;4415;0.26;4795.0;0.27;1662.0
325;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2005;4520;0.26;4875.0;0.27;1690.0
326;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2006;4590;0.26;4965.0;0.27;1720.0
327;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2007;4940;0.27;;;
328;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2008;5015;0.27;5545.0;0.3;1903.0
329;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2009;5325;0.28;5730.0;0.3;1970.0
330;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;320;0.17;350.0;0.18;121.0
331;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;315;0.17;350.0;0.19;121.0
332;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;335;0.18;365.0;0.19;124.0
333;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;355;0.19;;;
334;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;350;0.19;395.0;0.21;132.0
335;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;380;0.2;400.0;0.21;135.0
336;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2004;4095;0.27;4445.0;0.28;1541.0
337;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2005;4205;0.27;4525.0;0.28;1569.0
338;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2006;4255;0.27;4605.0;0.28;1596.0
339;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2007;4590;0.28;;;
340;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2008;4665;0.28;5150.0;0.31;1771.0
341;Totaal mannen en vrouwen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2009;4945;0.29;5330.0;0.31;1835.0
342;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2004;2790;0.16;3300.0;0.19;1051.0
343;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2005;2765;0.16;3335.0;0.19;1049.0
344;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2006;2795;0.16;3275.0;0.18;1040.0
345;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2007;2770;0.15;;;
346;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2008;2705;0.15;3195.0;0.17;1011.0
347;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2009;2790;0.15;3345.0;0.17;1031.0
348;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;250;0.13;305.0;0.16;93.0
349;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;260;0.14;345.0;0.18;101.0
350;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;285;0.15;360.0;0.19;107.0
351;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;290;0.16;;;
352;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;280;0.15;350.0;0.18;105.0
353;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;310;0.16;370.0;0.19;111.0
354;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;2545;0.17;2995.0;0.19;958.0
355;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;2500;0.16;2990.0;0.19;948.0
356;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;2515;0.16;2915.0;0.18;932.0
357;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;2480;0.15;;;
358;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;2425;0.15;2845.0;0.17;907.0
359;Totaal mannen en vrouwen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;2480;0.15;2975.0;0.17;920.0
360;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2004;120455;20.94;172025.0;26.87;45904.0
361;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2005;118855;20.19;172670.0;26.37;45304.0
362;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2006;117675;19.52;172950.0;25.84;45134.0
363;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2007;121535;19.66;;;
364;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2008;120315;18.97;178490.0;25.46;45060.0
365;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2009;122560;18.82;181145.0;25.25;45376.0
366;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2004;15910;19.9;23990.0;26.64;6084.0
367;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2005;15815;19.84;23755.0;26.56;6044.0
368;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2006;15510;19.6;23720.0;26.72;5993.0
369;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2007;14925;18.96;;;
370;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2008;14800;18.87;22930.0;26.15;5573.0
371;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2009;15110;19.31;23160.0;26.61;5628.0
372;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2004;104545;21.1;148035.0;26.9;39819.0
373;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2005;103035;20.24;148915.0;26.34;39260.0
374;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2006;102165;19.51;149230.0;25.71;39141.0
375;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2007;106610;19.76;;;
376;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2008;105520;18.99;155565.0;25.36;39487.0
377;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2009;107450;18.75;157985.0;25.06;39748.0
378;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2004;119160;20.71;170555.0;26.64;45385.0
379;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2005;117575;19.97;171135.0;26.14;44786.0
380;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2006;116340;19.3;171385.0;25.61;44605.0
381;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2007;120205;19.45;;;
382;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2008;118995;18.77;176935.0;25.24;44533.0
383;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2009;121180;18.6;179545.0;25.03;44838.0
384;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2004;15825;19.79;23895.0;26.54;6049.0
385;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2005;15730;19.73;23660.0;26.45;6010.0
386;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2006;15425;19.49;23620.0;26.61;5960.0
387;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2007;14835;18.85;;;
388;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2008;14705;18.75;22820.0;26.03;5534.0
389;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2009;15015;19.18;23060.0;26.49;5592.0
390;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2004;103335;20.86;146660.0;26.66;39336.0
391;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2005;101840;20.01;147475.0;26.09;38776.0
392;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2006;100915;19.27;147765.0;25.46;38646.0
393;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2007;105365;19.53;;;
