ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;EconomischeActiviteitVanBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
2278;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;15 jaar of jonger;Overige SBI's en SBI onbekend;2007/'08;90.0;0.0;90.0;0.0
2279;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;15 jaar of jonger;Overige SBI's en SBI onbekend;2008/'09;70.0;0.0;70.0;0.0
2280;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal economische activiteit baan;2004/'05;143970.0;1340.0;142630.0;0.9
2281;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal economische activiteit baan;2005/'06;151170.0;1360.0;149800.0;0.9
2282;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal economische activiteit baan;2006/'07;158360.0;1340.0;157020.0;0.8
2283;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal economische activiteit baan;2007/'08;162740.0;1310.0;161430.0;0.8
2284;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal economische activiteit baan;2008/'09;163570.0;1010.0;162560.0;0.6
2285;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0;2004/'05;103230.0;1000.0;102230.0;1.0
2286;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0;2005/'06;109870.0;1040.0;108830.0;0.9
2287;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0;2006/'07;111410.0;1020.0;110390.0;0.9
2288;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0;2007/'08;106340.0;960.0;105390.0;0.9
2289;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0;2008/'09;104100.0;730.0;103370.0;0.7
2290;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;1;2004/'05;40630.0;340.0;40290.0;0.8
2291;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;1;2005/'06;41130.0;320.0;40810.0;0.8
2292;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;1;2006/'07;46930.0;320.0;46610.0;0.7
2293;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;1;2007/'08;56400.0;360.0;56050.0;0.6
2294;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;1;2008/'09;59470.0;290.0;59190.0;0.5
2295;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2004/'05;3760.0;20.0;3740.0;0.6
2296;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2005/'06;3880.0;20.0;3860.0;0.4
2297;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2006/'07;4020.0;20.0;4000.0;0.4
2298;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2007/'08;4010.0;;4000.0;
2299;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2008/'09;3340.0;;3330.0;
2300;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 15-37 Industrie;2004/'05;1670.0;20.0;1650.0;1.0
2301;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 15-37 Industrie;2005/'06;1700.0;;1690.0;
2302;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 15-37 Industrie;2006/'07;1590.0;;1580.0;
2303;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 15-37 Industrie;2007/'08;1860.0;20.0;1840.0;1.2
2304;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 15-37 Industrie;2008/'09;1920.0;10.0;1910.0;0.5
2305;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 45 Bouwnijverheid;2004/'05;150.0;;150.0;
2306;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 45 Bouwnijverheid;2005/'06;170.0;;170.0;
2307;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 45 Bouwnijverheid;2006/'07;180.0;0.0;180.0;0.0
2308;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 45 Bouwnijverheid;2007/'08;210.0;;210.0;
2309;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 45 Bouwnijverheid;2008/'09;230.0;;230.0;
2310;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 50-52 Handel;2004/'05;19510.0;150.0;19360.0;0.8
2311;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 50-52 Handel;2005/'06;20720.0;170.0;20550.0;0.8
2312;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 50-52 Handel;2006/'07;24510.0;160.0;24350.0;0.6
2313;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 50-52 Handel;2007/'08;29370.0;180.0;29190.0;0.6
2314;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 50-52 Handel;2008/'09;32210.0;130.0;32080.0;0.4
2315;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 55 Horeca;2004/'05;6270.0;80.0;6190.0;1.3
2316;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 55 Horeca;2005/'06;6430.0;50.0;6380.0;0.8
2317;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 55 Horeca;2006/'07;8230.0;90.0;8150.0;1.0
2318;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 55 Horeca;2007/'08;10530.0;80.0;10450.0;0.8
2319;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 55 Horeca;2008/'09;11870.0;80.0;11790.0;0.7
2320;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2004/'05;5390.0;40.0;5350.0;0.7
2321;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2005/'06;5540.0;50.0;5490.0;0.9
2322;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2006/'07;4730.0;30.0;4700.0;0.6
2323;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2007/'08;5800.0;40.0;5770.0;0.6
2324;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2008/'09;6180.0;30.0;6150.0;0.5
2325;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2004/'05;1300.0;;1300.0;
2326;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2005/'06;1090.0;10.0;1080.0;1.1
2327;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2006/'07;1720.0;;1710.0;
2328;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2007/'08;2010.0;20.0;2000.0;0.7
2329;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2008/'09;1120.0;;1120.0;
2330;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2004/'05;940.0;;930.0;
2331;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2005/'06;900.0;;890.0;
2332;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2006/'07;1070.0;;1060.0;
2333;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2007/'08;1360.0;;1350.0;
2334;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2008/'09;1650.0;;1640.0;
2335;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Overige SBI's en SBI onbekend;2004/'05;1640.0;10.0;1630.0;0.7
2336;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Overige SBI's en SBI onbekend;2005/'06;710.0;10.0;700.0;1.4
2337;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Overige SBI's en SBI onbekend;2006/'07;890.0;;890.0;
2338;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Overige SBI's en SBI onbekend;2007/'08;1240.0;;1240.0;
2339;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Overige SBI's en SBI onbekend;2008/'09;950.0;;950.0;
2340;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal economische activiteit baan;2004/'05;217490.0;1490.0;216000.0;0.7
2341;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal economische activiteit baan;2005/'06;226950.0;1530.0;225420.0;0.7
2342;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal economische activiteit baan;2006/'07;235300.0;1560.0;233740.0;0.7
2343;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal economische activiteit baan;2007/'08;239750.0;1520.0;238230.0;0.6
2344;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal economische activiteit baan;2008/'09;242210.0;1190.0;241020.0;0.5
2345;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;0;2004/'05;172180.0;1150.0;171030.0;0.7
2346;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;0;2005/'06;181610.0;1200.0;180410.0;0.7
2347;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;0;2006/'07;185250.0;1230.0;184020.0;0.7
2348;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;0;2007/'08;179540.0;1160.0;178370.0;0.6
2349;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;0;2008/'09;178680.0;900.0;177790.0;0.5
2350;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;1;2004/'05;45180.0;340.0;44840.0;0.8
2351;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;1;2005/'06;45140.0;330.0;44820.0;0.7
2352;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;1;2006/'07;50030.0;330.0;49700.0;0.7
2353;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;1;2007/'08;60210.0;360.0;59850.0;0.6
2354;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;1;2008/'09;63520.0;290.0;63230.0;0.5
2355;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2004/'05;4960.0;20.0;4940.0;0.5
2356;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2005/'06;5100.0;20.0;5080.0;0.3
2357;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2006/'07;5310.0;20.0;5290.0;0.4
2358;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2007/'08;5410.0;;5400.0;
2359;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2008/'09;4610.0;10.0;4600.0;0.2
2360;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 15-37 Industrie;2004/'05;1790.0;20.0;1780.0;0.9
2361;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 15-37 Industrie;2005/'06;1820.0;10.0;1810.0;0.6
2362;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 15-37 Industrie;2006/'07;1700.0;;1700.0;
2363;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 15-37 Industrie;2007/'08;2010.0;20.0;1990.0;1.1
2364;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 15-37 Industrie;2008/'09;2080.0;10.0;2070.0;0.5
2365;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 45 Bouwnijverheid;2004/'05;160.0;;160.0;
2366;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 45 Bouwnijverheid;2005/'06;200.0;;200.0;
2367;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 45 Bouwnijverheid;2006/'07;200.0;0.0;200.0;0.0
2368;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 45 Bouwnijverheid;2007/'08;240.0;;240.0;
2369;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 45 Bouwnijverheid;2008/'09;260.0;;250.0;
2370;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 50-52 Handel;2004/'05;20370.0;150.0;20220.0;0.8
2371;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 50-52 Handel;2005/'06;21500.0;170.0;21330.0;0.8
2372;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 50-52 Handel;2006/'07;25310.0;160.0;25150.0;0.6
2373;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 50-52 Handel;2007/'08;30460.0;180.0;30280.0;0.6
2374;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 50-52 Handel;2008/'09;33570.0;140.0;33440.0;0.4
2375;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 55 Horeca;2004/'05;6550.0;80.0;6460.0;1.3
2376;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 55 Horeca;2005/'06;6720.0;50.0;6670.0;0.8
2377;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 55 Horeca;2006/'07;8630.0;90.0;8550.0;1.0
2378;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 55 Horeca;2007/'08;11000.0;80.0;10920.0;0.7
2379;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 55 Horeca;2008/'09;12460.0;80.0;12380.0;0.6
2380;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2004/'05;6940.0;40.0;6900.0;0.5
2381;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2005/'06;6990.0;50.0;6940.0;0.8
2382;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2006/'07;5030.0;30.0;5000.0;0.6
2383;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2007/'08;6240.0;40.0;6200.0;0.6
2384;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2008/'09;6640.0;30.0;6600.0;0.5
2385;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2004/'05;1330.0;;1330.0;
2386;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2005/'06;1120.0;10.0;1110.0;1.1
2387;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2006/'07;1740.0;;1740.0;
2388;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2007/'08;2090.0;20.0;2070.0;0.7
2389;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2008/'09;1140.0;;1140.0;
2390;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2004/'05;990.0;;990.0;
2391;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2005/'06;950.0;;940.0;
2392;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2006/'07;1120.0;;1120.0;
2393;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2007/'08;1430.0;10.0;1420.0;0.7
2394;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2008/'09;1750.0;;1740.0;
2395;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Overige SBI's en SBI onbekend;2004/'05;2100.0;10.0;2080.0;0.6
2396;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Overige SBI's en SBI onbekend;2005/'06;750.0;10.0;740.0;1.3
2397;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Overige SBI's en SBI onbekend;2006/'07;970.0;;970.0;
2398;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Overige SBI's en SBI onbekend;2007/'08;1330.0;;1330.0;
2399;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;17 jaar of jonger;Overige SBI's en SBI onbekend;2008/'09;1020.0;;1010.0;
2400;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;Totaal economische activiteit baan;2004/'05;59690.0;1340.0;58350.0;2.2
2401;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;Totaal economische activiteit baan;2005/'06;61630.0;1080.0;60550.0;1.7
2402;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;Totaal economische activiteit baan;2006/'07;64090.0;1150.0;62930.0;1.8
2403;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;Totaal economische activiteit baan;2007/'08;68620.0;1240.0;67370.0;1.8
2404;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;Totaal economische activiteit baan;2008/'09;69790.0;1040.0;68750.0;1.5
2405;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;0;2004/'05;30830.0;760.0;30070.0;2.5
2406;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;0;2005/'06;32340.0;670.0;31670.0;2.1
2407;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;0;2006/'07;31290.0;670.0;30620.0;2.1
2408;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;0;2007/'08;30280.0;660.0;29630.0;2.2
2409;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;0;2008/'09;30560.0;590.0;29970.0;1.9
2410;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;1;2004/'05;28790.0;580.0;28210.0;2.0
2411;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;1;2005/'06;29200.0;410.0;28790.0;1.4
2412;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;1;2006/'07;32770.0;490.0;32290.0;1.5
2413;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;1;2007/'08;38330.0;590.0;37750.0;1.5
2414;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;1;2008/'09;39230.0;450.0;38780.0;1.2
2415;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2004/'05;1200.0;20.0;1180.0;1.8
2416;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2005/'06;1350.0;;1340.0;
2417;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2006/'07;1360.0;20.0;1340.0;1.1
2418;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2007/'08;1320.0;10.0;1310.0;0.8
2419;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2008/'09;1120.0;;1120.0;
2420;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 15-37 Industrie;2004/'05;1120.0;10.0;1110.0;1.2
2421;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 15-37 Industrie;2005/'06;1030.0;20.0;1010.0;1.6
2422;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 15-37 Industrie;2006/'07;920.0;10.0;910.0;1.1
2423;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 15-37 Industrie;2007/'08;1030.0;10.0;1010.0;1.4
2424;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 15-37 Industrie;2008/'09;1050.0;20.0;1040.0;1.5
2425;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 45 Bouwnijverheid;2004/'05;70.0;;60.0;
2426;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 45 Bouwnijverheid;2005/'06;100.0;0.0;100.0;0.0
2427;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 45 Bouwnijverheid;2006/'07;110.0;0.0;110.0;0.0
2428;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 45 Bouwnijverheid;2007/'08;120.0;0.0;120.0;0.0
2429;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 45 Bouwnijverheid;2008/'09;110.0;;110.0;
2430;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 50-52 Handel;2004/'05;14120.0;250.0;13870.0;1.8
2431;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 50-52 Handel;2005/'06;14730.0;200.0;14530.0;1.4
2432;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 50-52 Handel;2006/'07;16250.0;220.0;16030.0;1.4
2433;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 50-52 Handel;2007/'08;19190.0;260.0;18930.0;1.3
2434;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 50-52 Handel;2008/'09;19910.0;210.0;19700.0;1.1
2435;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 55 Horeca;2004/'05;5500.0;140.0;5370.0;2.5
2436;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 55 Horeca;2005/'06;5650.0;90.0;5560.0;1.5
2437;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 55 Horeca;2006/'07;6660.0;120.0;6540.0;1.8
2438;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 55 Horeca;2007/'08;7770.0;160.0;7620.0;2.0
2439;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 55 Horeca;2008/'09;8400.0;100.0;8310.0;1.2
2440;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2004/'05;3290.0;90.0;3200.0;2.6
2441;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2005/'06;3470.0;50.0;3420.0;1.5
2442;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2006/'07;3980.0;80.0;3900.0;2.0
2443;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2007/'08;4700.0;90.0;4610.0;1.9
2444;Totaal mannen en vrouwen;0;Vwo 3-6 / havo 3-5;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2008/'09;5040.0;70.0;4970.0;1.5
