ID;Populatie;KenmerkenVanHuishoudens;Regio;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
408;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2011;266.0;100;26.8;24.1;39.4;34.6;7.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
409;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2012;268.2;100;27.1;24.3;39.7;34.6;7.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
410;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2013;270.9;100;27.2;24.5;39.8;34.6;6.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
411;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2014;271.9;100;28.8;25.2;42.1;35.4;6.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
412;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2015;274.6;100;28.4;25.6;41.4;35.8;7.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
413;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2016;276.9;100;29.7;26.7;43.4;36.9;6.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
414;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2017;280.5;100;30.9;27.3;45.0;37.7;7.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0
415;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noordoost-Noord-Brabant (CR);2018;282.6;100;31.1;28.0;45.4;38.5;7.0;9.0;9.0;10.0;10.0;11.0;11.0;11.0;11.0;11.0
416;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2011;322.4;100;26.0;23.4;37.4;32.6;9.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
417;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2012;326.0;100;26.2;23.6;37.7;32.6;9.0;9.0;10.0;10.0;10.0;10.0;10.0;11.0;11.0;10.0
418;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2013;328.6;100;26.4;23.8;37.9;32.7;9.0;9.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0
419;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2014;331.0;100;27.8;24.5;39.9;33.4;9.0;9.0;10.0;10.0;10.0;11.0;10.0;11.0;11.0;10.0
420;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2015;334.9;100;27.5;24.9;39.4;33.7;9.0;9.0;10.0;10.0;10.0;11.0;10.0;11.0;11.0;10.0
421;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2016;338.0;100;28.7;25.9;41.1;34.7;9.0;9.0;10.0;10.0;10.0;10.0;10.0;11.0;11.0;10.0
422;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2017;342.1;100;29.9;26.5;42.8;35.4;9.0;9.0;10.0;10.0;10.0;10.0;10.0;11.0;11.0;10.0
423;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuidoost-Noord-Brabant (CR);2018;345.6;100;30.1;27.2;43.1;36.1;9.0;9.0;10.0;10.0;10.0;10.0;10.0;11.0;11.0;10.0
424;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Limburg (CR);2011;117.2;100;25.1;22.9;36.7;33.0;7.0;10.0;11.0;11.0;11.0;12.0;11.0;11.0;9.0;8.0
425;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Limburg (CR);2012;118.4;100;25.4;23.1;37.1;33.0;7.0;10.0;11.0;11.0;11.0;12.0;11.0;10.0;10.0;8.0
426;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Limburg (CR);2013;119.3;100;25.4;23.3;37.0;32.9;6.0;10.0;11.0;11.0;12.0;12.0;11.0;11.0;9.0;8.0
427;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Limburg (CR);2014;119.3;100;26.8;24.0;38.9;33.7;6.0;9.0;11.0;11.0;12.0;12.0;11.0;11.0;10.0;7.0
428;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Limburg (CR);2015;120.3;100;26.7;24.4;38.6;33.9;6.0;9.0;11.0;11.0;12.0;11.0;11.0;11.0;10.0;7.0
429;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Limburg (CR);2016;121.0;100;27.8;25.4;40.2;34.9;6.0;9.0;11.0;11.0;12.0;12.0;11.0;11.0;9.0;7.0
430;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Limburg (CR);2017;122.5;100;28.6;25.9;41.4;35.6;7.0;9.0;11.0;11.0;11.0;12.0;11.0;11.0;9.0;8.0
431;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Noord-Limburg (CR);2018;123.1;100;29.0;26.6;41.8;36.3;7.0;9.0;11.0;11.0;11.0;11.0;11.0;11.0;9.0;7.0
432;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Midden-Limburg (CR);2011;101.3;100;25.6;23.3;37.0;32.6;6.0;9.0;10.0;11.0;12.0;11.0;11.0;11.0;10.0;8.0
433;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Midden-Limburg (CR);2012;102.0;100;25.9;23.5;37.3;32.8;6.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0;9.0
434;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Midden-Limburg (CR);2013;102.9;100;26.0;23.7;37.4;32.8;7.0;9.0;10.0;10.0;12.0;11.0;11.0;11.0;10.0;9.0
435;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Midden-Limburg (CR);2014;103.3;100;27.3;24.4;39.1;33.4;6.0;9.0;10.0;11.0;12.0;11.0;11.0;11.0;10.0;9.0
436;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Midden-Limburg (CR);2015;104.0;100;27.1;24.8;38.9;33.7;6.0;9.0;10.0;11.0;12.0;11.0;11.0;11.0;10.0;9.0
437;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Midden-Limburg (CR);2016;104.6;100;28.2;25.7;40.3;34.5;6.0;9.0;10.0;11.0;12.0;11.0;11.0;11.0;10.0;9.0
438;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Midden-Limburg (CR);2017;105.4;100;29.0;26.2;41.5;35.1;6.0;9.0;10.0;11.0;12.0;11.0;11.0;11.0;10.0;8.0
439;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Midden-Limburg (CR);2018;106.1;100;29.5;26.9;42.1;35.9;6.0;9.0;10.0;11.0;12.0;11.0;11.0;11.0;10.0;8.0
440;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuid-Limburg (CR);2011;282.5;100;23.8;21.5;33.3;28.7;10.0;12.0;11.0;11.0;11.0;10.0;10.0;9.0;8.0;7.0
441;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuid-Limburg (CR);2012;283.9;100;24.1;21.7;33.6;28.7;10.0;12.0;11.0;11.0;11.0;10.0;10.0;9.0;8.0;7.0
442;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuid-Limburg (CR);2013;284.5;100;24.1;21.9;33.6;28.8;10.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0;8.0;7.0
443;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuid-Limburg (CR);2014;284.4;100;25.1;22.5;35.0;29.4;10.0;12.0;11.0;11.0;11.0;10.0;10.0;9.0;8.0;7.0
444;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuid-Limburg (CR);2015;285.0;100;25.3;22.8;35.0;29.6;10.0;12.0;12.0;11.0;11.0;10.0;10.0;9.0;8.0;7.0
445;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuid-Limburg (CR);2016;285.4;100;26.1;23.6;36.2;30.4;10.0;12.0;12.0;11.0;11.0;10.0;10.0;9.0;8.0;7.0
446;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuid-Limburg (CR);2017;287.0;100;26.9;24.1;37.1;30.9;10.0;12.0;12.0;11.0;11.0;10.0;10.0;9.0;8.0;7.0
447;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zuid-Limburg (CR);2018;287.5;100;27.2;24.7;37.6;31.5;10.0;12.0;12.0;11.0;11.0;10.0;10.0;9.0;8.0;7.0
448;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Flevoland (CR);2011;157.4;100;25.2;23.0;37.4;33.6;8.0;10.0;10.0;10.0;10.0;11.0;11.0;10.0;10.0;9.0
449;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Flevoland (CR);2012;159.9;100;25.1;23.1;37.0;33.3;9.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0;10.0;8.0
450;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Flevoland (CR);2013;161.4;100;25.4;23.3;37.5;33.4;9.0;10.0;10.0;10.0;10.0;11.0;11.0;10.0;10.0;9.0
451;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Flevoland (CR);2014;162.2;100;26.5;24.0;39.2;34.3;9.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0;10.0;9.0
452;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Flevoland (CR);2015;163.9;100;26.6;24.4;39.2;34.7;8.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
453;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Flevoland (CR);2016;165.4;100;27.7;25.5;40.8;35.9;8.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;10.0;9.0
454;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Flevoland (CR);2017;167.5;100;28.4;26.1;41.9;36.7;8.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;9.0
455;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Flevoland (CR);2018;169.6;100;29.0;26.9;42.7;37.7;8.0;10.0;10.0;11.0;10.0;11.0;11.0;11.0;10.0;9.0
456;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aa en Hunze;2011;11.1;100;26.5;23.9;38.4;34.6;8.0;8.0;9.0;10.0;11.0;10.0;11.0;11.0;11.0;11.0
457;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aa en Hunze;2012;11.1;100;27.0;24.3;39.0;34.8;7.0;8.0;9.0;10.0;11.0;10.0;11.0;11.0;11.0;12.0
458;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aa en Hunze;2013;11.1;100;27.2;24.5;39.2;34.8;7.0;8.0;9.0;10.0;10.0;11.0;11.0;11.0;11.0;12.0
459;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aa en Hunze;2014;10.9;100;28.9;25.6;41.7;36.2;5.0;8.0;9.0;11.0;11.0;11.0;11.0;11.0;11.0;12.0
460;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aa en Hunze;2015;10.8;100;28.9;26.1;41.5;37.0;5.0;8.0;9.0;11.0;11.0;10.0;11.0;12.0;12.0;12.0
461;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aa en Hunze;2016;10.9;100;30.1;27.2;43.3;38.3;5.0;7.0;9.0;10.0;11.0;11.0;11.0;11.0;12.0;11.0
462;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aa en Hunze;2017;11.0;100;30.9;27.7;44.5;38.9;6.0;8.0;9.0;10.0;11.0;11.0;11.0;12.0;12.0;11.0
463;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aa en Hunze;2018;11.0;100;31.1;28.2;44.7;39.5;6.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;12.0;11.0
464;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalsmeer;2011;12.2;100;29.8;26.2;44.4;38.6;5.0;6.0;8.0;9.0;10.0;10.0;11.0;12.0;14.0;15.0
465;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalsmeer;2012;12.3;100;30.5;26.4;45.5;39.0;5.0;6.0;8.0;9.0;10.0;10.0;11.0;12.0;14.0;16.0
466;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalsmeer;2013;12.3;100;30.2;26.7;45.1;39.5;5.0;6.0;8.0;9.0;10.0;10.0;11.0;12.0;13.0;16.0
467;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalsmeer;2014;12.4;100;32.7;27.3;48.9;40.1;5.0;6.0;8.0;9.0;9.0;11.0;11.0;12.0;13.0;16.0
468;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalsmeer;2015;12.6;100;31.6;27.8;47.3;40.5;5.0;6.0;8.0;9.0;10.0;10.0;11.0;12.0;13.0;16.0
469;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalsmeer;2016;12.7;100;33.4;28.9;49.8;41.6;5.0;6.0;8.0;9.0;10.0;10.0;11.0;12.0;13.0;16.0
470;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalsmeer;2017;12.9;100;34.9;29.5;51.9;42.1;5.0;6.0;9.0;9.0;10.0;10.0;11.0;11.0;13.0;16.0
471;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalsmeer;2018;12.9;100;35.3;30.4;52.6;43.6;5.0;6.0;9.0;9.0;9.0;10.0;11.0;12.0;13.0;16.0
472;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalten;2011;11.0;100;24.5;22.4;36.3;33.4;5.0;9.0;11.0;13.0;13.0;13.0;12.0;10.0;8.0;6.0
473;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalten;2012;11.1;100;24.8;22.7;36.5;33.4;5.0;9.0;12.0;13.0;14.0;13.0;11.0;10.0;8.0;6.0
474;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalten;2013;11.2;100;24.9;22.9;36.6;33.3;4.0;8.0;11.0;13.0;14.0;13.0;11.0;10.0;8.0;6.0
475;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalten;2014;11.2;100;26.5;23.6;39.0;34.2;5.0;9.0;11.0;13.0;14.0;13.0;11.0;10.0;8.0;6.0
476;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalten;2015;11.1;100;26.2;24.1;38.3;34.6;5.0;8.0;11.0;13.0;14.0;13.0;11.0;10.0;8.0;6.0
477;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalten;2016;11.2;100;27.2;25.1;39.8;35.6;5.0;8.0;11.0;13.0;14.0;13.0;12.0;10.0;9.0;6.0
478;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalten;2017;11.3;100;28.1;25.8;41.1;36.7;5.0;8.0;10.0;13.0;14.0;13.0;12.0;11.0;8.0;6.0
479;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Aalten;2018;11.3;100;28.6;26.5;41.8;37.2;5.0;8.0;11.0;13.0;13.0;13.0;11.0;11.0;8.0;6.0
480;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achtkarspelen;2011;11.4;100;22.5;20.7;33.5;30.4;8.0;13.0;13.0;14.0;13.0;11.0;10.0;8.0;6.0;4.0
481;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achtkarspelen;2012;11.4;100;22.5;21.0;33.4;30.5;8.0;12.0;13.0;14.0;13.0;11.0;10.0;8.0;6.0;4.0
482;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achtkarspelen;2013;11.5;100;22.8;21.1;33.6;30.6;8.0;12.0;13.0;14.0;13.0;12.0;10.0;8.0;6.0;4.0
483;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achtkarspelen;2014;11.5;100;23.7;21.6;35.0;30.9;9.0;12.0;13.0;14.0;13.0;11.0;9.0;8.0;6.0;4.0
484;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achtkarspelen;2015;11.6;100;23.8;22.0;34.9;31.4;8.0;12.0;12.0;14.0;14.0;11.0;10.0;8.0;7.0;4.0
485;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achtkarspelen;2016;11.6;100;24.9;23.0;36.6;32.5;9.0;12.0;12.0;14.0;13.0;11.0;10.0;8.0;7.0;4.0
486;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achtkarspelen;2017;11.6;100;25.6;23.6;37.6;33.2;8.0;12.0;12.0;14.0;13.0;12.0;10.0;8.0;6.0;5.0
487;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Achtkarspelen;2018;11.6;100;26.1;24.2;38.3;34.0;9.0;12.0;12.0;14.0;13.0;12.0;10.0;8.0;6.0;4.0
488;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alblasserdam;2011;7.7;100;25.6;23.0;38.3;34.0;5.0;9.0;13.0;12.0;11.0;11.0;11.0;10.0;10.0;8.0
489;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alblasserdam;2012;7.8;100;26.5;23.3;39.5;34.1;6.0;9.0;13.0;11.0;11.0;11.0;11.0;11.0;10.0;8.0
490;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alblasserdam;2013;7.9;100;26.0;23.5;38.7;34.3;5.0;9.0;13.0;11.0;11.0;11.0;11.0;10.0;11.0;9.0
491;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alblasserdam;2014;8.0;100;27.6;24.3;41.1;35.2;5.0;9.0;12.0;12.0;11.0;11.0;10.0;11.0;11.0;9.0
492;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alblasserdam;2015;8.0;100;27.2;24.6;40.4;35.4;5.0;10.0;12.0;11.0;11.0;11.0;10.0;11.0;10.0;8.0
493;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alblasserdam;2016;8.0;100;28.1;25.4;42.0;36.5;5.0;10.0;13.0;11.0;11.0;11.0;9.0;11.0;11.0;9.0
494;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alblasserdam;2017;8.1;100;29.0;25.9;43.4;37.0;6.0;10.0;13.0;11.0;11.0;11.0;10.0;11.0;10.0;9.0
495;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alblasserdam;2018;8.1;100;29.4;26.7;44.1;37.8;6.0;10.0;13.0;10.0;10.0;10.0;10.0;11.0;11.0;9.0
496;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Albrandswaard;2011;9.7;100;31.6;27.5;47.0;41.4;4.0;5.0;7.0;8.0;9.0;10.0;11.0;13.0;16.0;18.0
497;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Albrandswaard;2012;9.8;100;31.0;28.1;46.2;41.8;4.0;6.0;7.0;8.0;9.0;9.0;11.0;13.0;16.0;18.0
498;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Albrandswaard;2013;9.9;100;32.3;28.3;47.9;42.2;3.0;5.0;8.0;9.0;8.0;9.0;10.0;13.0;16.0;18.0
499;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Albrandswaard;2014;9.9;100;33.5;29.0;50.0;42.9;4.0;6.0;8.0;8.0;9.0;9.0;11.0;13.0;15.0;18.0
500;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Albrandswaard;2015;10.0;100;32.5;29.4;48.4;43.3;4.0;6.0;8.0;8.0;9.0;9.0;11.0;13.0;15.0;18.0
501;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Albrandswaard;2016;10.0;100;33.6;30.4;50.0;44.4;4.0;6.0;8.0;8.0;8.0;9.0;11.0;13.0;15.0;18.0
502;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Albrandswaard;2017;10.1;100;34.9;31.3;52.1;45.6;4.0;6.0;8.0;8.0;9.0;9.0;10.0;13.0;16.0;17.0
503;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Albrandswaard;2018;10.1;100;35.2;32.1;52.8;47.0;4.0;6.0;8.0;8.0;8.0;9.0;10.0;13.0;15.0;18.0
504;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar;2011;48.6;100;25.3;23.3;35.5;31.0;8.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;8.0
505;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar;2012;49.0;100;25.4;23.5;35.5;31.1;8.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;8.0
506;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar;2013;49.3;100;25.6;23.7;35.7;31.4;7.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0;8.0
507;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar;2014;49.5;100;26.8;24.4;37.4;32.1;8.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
508;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar;2015;49.7;100;27.0;24.9;37.5;32.6;7.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
509;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar;2016;50.1;100;27.9;25.8;38.9;33.5;8.0;10.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;9.0
510;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar;2017;50.6;100;28.7;26.4;40.0;34.2;8.0;10.0;10.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
511;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alkmaar;2018;50.9;100;29.1;26.9;40.6;34.8;8.0;10.0;10.0;10.0;11.0;11.0;11.0;11.0;10.0;9.0
512;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almelo;2011;31.3;100;23.0;20.7;33.1;29.0;9.0;14.0;13.0;12.0;11.0;10.0;9.0;9.0;7.0;6.0
513;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almelo;2012;31.4;100;23.1;20.9;33.3;29.0;9.0;14.0;13.0;12.0;11.0;10.0;9.0;8.0;7.0;6.0
514;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almelo;2013;31.6;100;23.2;21.0;33.3;28.9;9.0;15.0;13.0;12.0;11.0;10.0;9.0;8.0;7.0;5.0
515;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almelo;2014;31.3;100;24.5;21.6;35.1;29.7;9.0;14.0;13.0;12.0;11.0;10.0;9.0;9.0;7.0;6.0
516;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almelo;2015;31.3;100;24.3;21.9;34.7;29.8;9.0;15.0;13.0;12.0;11.0;10.0;9.0;8.0;7.0;6.0
517;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almelo;2016;31.6;100;25.1;22.6;35.9;30.6;9.0;15.0;13.0;12.0;11.0;10.0;9.0;9.0;7.0;5.0
518;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almelo;2017;31.9;100;25.9;23.2;37.0;31.1;10.0;15.0;12.0;12.0;11.0;10.0;9.0;8.0;7.0;5.0
519;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almelo;2018;32.1;100;26.3;23.8;37.5;31.9;9.0;15.0;12.0;12.0;11.0;11.0;9.0;8.0;7.0;5.0
520;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almere;2011;77.2;100;25.4;23.3;37.6;33.9;9.0;10.0;9.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
521;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almere;2012;78.9;100;25.3;23.4;37.3;33.5;9.0;10.0;9.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
522;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almere;2013;79.8;100;25.6;23.7;37.7;33.6;9.0;10.0;9.0;10.0;10.0;11.0;11.0;11.0;10.0;9.0
523;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almere;2014;80.2;100;26.6;24.4;39.2;34.5;9.0;10.0;9.0;10.0;10.0;10.0;11.0;11.0;11.0;9.0
524;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almere;2015;81.0;100;26.9;24.9;39.6;35.1;9.0;10.0;9.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
525;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almere;2016;81.8;100;28.0;25.9;41.1;36.3;8.0;10.0;9.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
526;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almere;2017;83.4;100;28.8;26.6;42.2;37.1;8.0;10.0;9.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
527;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Almere;2018;84.8;100;29.4;27.4;43.2;38.3;8.0;10.0;9.0;10.0;10.0;11.0;11.0;11.0;11.0;9.0
528;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen aan den Rijn;2011;44.3;100;27.7;25.1;40.5;36.2;5.0;8.0;9.0;9.0;10.0;11.0;11.0;12.0;13.0;12.0
529;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen aan den Rijn;2012;44.7;100;27.8;25.2;40.6;36.3;5.0;8.0;9.0;9.0;10.0;11.0;11.0;12.0;13.0;12.0
530;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen aan den Rijn;2013;45.0;100;28.0;25.4;40.7;36.3;5.0;7.0;9.0;9.0;10.0;11.0;11.0;12.0;12.0;12.0
531;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen aan den Rijn;2014;45.1;100;29.1;26.1;42.4;37.1;5.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;12.0
532;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen aan den Rijn;2015;45.6;100;29.0;26.5;42.2;37.4;5.0;8.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0;12.0
533;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen aan den Rijn;2016;45.9;100;30.3;27.5;44.0;38.6;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;12.0
534;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen aan den Rijn;2017;46.6;100;31.1;28.2;45.2;39.3;6.0;8.0;9.0;10.0;10.0;11.0;11.0;12.0;12.0;12.0
535;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen aan den Rijn;2018;47.1;100;31.4;28.9;45.6;40.2;6.0;8.0;9.0;9.0;10.0;11.0;11.0;12.0;12.0;12.0
536;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen-Chaam;2011;3.7;100;29.2;26.2;44.5;39.6;5.0;6.0;7.0;9.0;10.0;11.0;11.0;12.0;13.0;15.0
537;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Alphen-Chaam;2012;3.8;100;29.3;26.5;44.6;39.8;4.0;6.0;7.0;9.0;11.0;10.0;11.0;13.0;13.0;16.0
