ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
2059;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2008/'09;1560.0;120.0;1440.0;7.7
2060;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2009/'10;1370.0;110.0;1260.0;7.7
2061;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2010/'11;1280.0;100.0;1190.0;7.7
2062;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2011/'12;1210.0;100.0;1110.0;8.4
2063;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2012/'13 Oude methode;1200.0;70.0;1130.0;5.7
2064;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2012/'13 Nieuwe methode;1180.0;60.0;1120.0;4.8
2065;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2013/'14;1140.0;50.0;1090.0;4.5
2066;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2014/'15;1040.0;60.0;980.0;5.8
2067;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2015/'16;850.0;30.0;830.0;3.2
2068;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2016/'17;910.0;40.0;880.0;3.8
2069;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);Jonger dan 18 jaar;2017/'18;1010.0;20.0;980.0;2.3
2070;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2004/'05;22180.0;4060.0;18120.0;18.3
2071;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2005/'06;24170.0;3860.0;20310.0;16.0
2072;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2006/'07;23080.0;3440.0;19640.0;14.9
2073;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2007/'08;21380.0;3200.0;18180.0;15.0
2074;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2008/'09;19480.0;2400.0;17080.0;12.3
2075;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2009/'10;18900.0;2440.0;16460.0;12.9
2076;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2010/'11;17720.0;2460.0;15260.0;13.9
2077;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2011/'12;16660.0;2110.0;14550.0;12.7
2078;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2012/'13 Oude methode;16190.0;1870.0;14320.0;11.6
2079;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2012/'13 Nieuwe methode;16180.0;1860.0;14320.0;11.5
2080;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2013/'14;15840.0;1870.0;13970.0;11.8
2081;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2014/'15;15150.0;1720.0;13430.0;11.3
2082;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2015/'16;14320.0;1590.0;12730.0;11.1
2083;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2016/'17;13930.0;1550.0;12380.0;11.1
2084;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);18 tot 23 jaar;2017/'18;14770.0;1700.0;13070.0;11.5
2085;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2004/'05;14760.0;4610.0;10160.0;31.2
2086;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2005/'06;16990.0;4290.0;12700.0;25.3
2087;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2006/'07;18430.0;4280.0;14150.0;23.2
2088;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2007/'08;20620.0;4600.0;16030.0;22.3
2089;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2008/'09;21100.0;4320.0;16770.0;20.5
2090;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2009/'10;21500.0;4640.0;16860.0;21.6
2091;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2010/'11;22000.0;4950.0;17050.0;22.5
2092;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2011/'12;19510.0;3920.0;15590.0;20.1
2093;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2012/'13 Oude methode;18060.0;3330.0;14730.0;18.5
2094;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2012/'13 Nieuwe methode;18060.0;3330.0;14730.0;18.5
2095;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2013/'14;16720.0;3390.0;13330.0;20.3
2096;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2014/'15;13400.0;1840.0;11560.0;13.7
2097;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2015/'16;12160.0;1650.0;10510.0;13.6
2098;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2016/'17;12070.0;1660.0;10410.0;13.7
2099;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (inclusief extranei);23 jaar of ouder;2017/'18;12500.0;1850.0;10650.0;14.8
2100;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2004/'05;38640.0;8830.0;29810.0;22.8
2101;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2005/'06;42720.0;8260.0;34460.0;19.3
2102;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2006/'07;42500.0;7740.0;34760.0;18.2
2103;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2007/'08;42560.0;7640.0;34920.0;17.9
2104;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2008/'09;41000.0;6580.0;34420.0;16.0
2105;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2009/'10;40460.0;6860.0;33590.0;17.0
2106;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2010/'11;39410.0;7120.0;32290.0;18.1
2107;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2011/'12;35990.0;5860.0;30130.0;16.3
2108;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2012/'13 Oude methode;34180.0;5070.0;29110.0;14.8
2109;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2012/'13 Nieuwe methode;34160.0;5050.0;29110.0;14.8
2110;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2013/'14;32370.0;5000.0;27370.0;15.5
2111;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2014/'15;28830.0;3510.0;25330.0;12.2
2112;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2015/'16;26780.0;3170.0;23620.0;11.8
2113;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2016/'17;26340.0;3140.0;23190.0;11.9
2114;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Totaal;2017/'18;27710.0;3490.0;24220.0;12.6
2115;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2004/'05;24110.0;4310.0;19810.0;17.9
2116;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2005/'06;26140.0;4110.0;22030.0;15.7
2117;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2006/'07;24750.0;3620.0;21130.0;14.6
2118;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2007/'08;22770.0;3280.0;19490.0;14.4
2119;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2008/'09;20790.0;2460.0;18320.0;11.9
2120;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2009/'10;20010.0;2500.0;17510.0;12.5
2121;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2010/'11;18720.0;2500.0;16220.0;13.4
2122;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2011/'12;17610.0;2170.0;15440.0;12.3
2123;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2012/'13 Oude methode;17140.0;1900.0;15240.0;11.1
2124;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2012/'13 Nieuwe methode;17120.0;1880.0;15240.0;11.0
2125;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2013/'14;16720.0;1880.0;14850.0;11.2
2126;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2014/'15;15970.0;1750.0;14220.0;11.0
2127;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2015/'16;14990.0;1580.0;13410.0;10.5
2128;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2016/'17;14660.0;1550.0;13110.0;10.5
2129;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 23 jaar;2017/'18;15610.0;1700.0;13910.0;10.9
2130;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2004/'05;2030.0;270.0;1760.0;13.4
2131;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2005/'06;2140.0;300.0;1840.0;13.9
2132;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2006/'07;1920.0;230.0;1690.0;11.9
2133;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2007/'08;1650.0;140.0;1510.0;8.4
2134;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2008/'09;1540.0;120.0;1430.0;7.6
2135;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2009/'10;1350.0;100.0;1250.0;7.5
2136;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2010/'11;1260.0;100.0;1170.0;7.5
2137;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2011/'12;1190.0;100.0;1090.0;8.2
2138;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2012/'13 Oude methode;1170.0;70.0;1110.0;5.5
2139;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2012/'13 Nieuwe methode;1160.0;50.0;1110.0;4.7
2140;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2013/'14;1130.0;50.0;1080.0;4.4
2141;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2014/'15;1020.0;60.0;960.0;5.9
2142;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2015/'16;850.0;30.0;820.0;3.1
2143;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2016/'17;900.0;30.0;870.0;3.5
2144;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);Jonger dan 18 jaar;2017/'18;990.0;20.0;970.0;2.3
2145;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2004/'05;22090.0;4030.0;18050.0;18.3
2146;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2005/'06;24010.0;3810.0;20200.0;15.9
2147;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2006/'07;22830.0;3390.0;19440.0;14.9
2148;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2007/'08;21120.0;3140.0;17980.0;14.9
2149;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2008/'09;19240.0;2350.0;16900.0;12.2
2150;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2009/'10;18660.0;2400.0;16260.0;12.8
2151;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2010/'11;17460.0;2410.0;15060.0;13.8
2152;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2011/'12;16420.0;2070.0;14350.0;12.6
2153;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2012/'13 Oude methode;15960.0;1830.0;14130.0;11.5
2154;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2012/'13 Nieuwe methode;15960.0;1820.0;14130.0;11.4
2155;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2013/'14;15600.0;1830.0;13770.0;11.7
2156;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2014/'15;14940.0;1690.0;13260.0;11.3
2157;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2015/'16;14140.0;1560.0;12590.0;11.0
2158;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2016/'17;13750.0;1510.0;12240.0;11.0
2159;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);18 tot 23 jaar;2017/'18;14620.0;1680.0;12950.0;11.5
2160;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2004/'05;14530.0;4520.0;10010.0;31.1
2161;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2005/'06;16570.0;4150.0;12430.0;25.0
2162;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2006/'07;17750.0;4110.0;13640.0;23.2
2163;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2007/'08;19780.0;4350.0;15430.0;22.0
2164;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2008/'09;20210.0;4110.0;16100.0;20.3
2165;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2009/'10;20450.0;4360.0;16090.0;21.3
2166;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2010/'11;20690.0;4620.0;16070.0;22.3
2167;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2011/'12;18380.0;3690.0;14690.0;20.1
2168;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2012/'13 Oude methode;17050.0;3180.0;13870.0;18.6
2169;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2012/'13 Nieuwe methode;17050.0;3180.0;13870.0;18.6
2170;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2013/'14;15650.0;3130.0;12520.0;20.0
2171;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2014/'15;12870.0;1760.0;11110.0;13.7
2172;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2015/'16;11790.0;1590.0;10210.0;13.5
2173;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2016/'17;11680.0;1600.0;10080.0;13.7
2174;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Totaal Mbo (exclusief extranei);23 jaar of ouder;2017/'18;12090.0;1790.0;10310.0;14.8
2175;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2004/'05;;;;
2176;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2005/'06;1190.0;280.0;900.0;23.8
2177;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2006/'07;1330.0;270.0;1060.0;20.3
2178;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2007/'08;1470.0;310.0;1150.0;21.4
2179;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2008/'09;1600.0;270.0;1340.0;16.6
2180;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2009/'10;1660.0;320.0;1340.0;19.2
2181;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2010/'11;1420.0;270.0;1160.0;18.8
2182;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2011/'12;1180.0;240.0;930.0;20.7
2183;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2012/'13 Oude methode;1020.0;160.0;860.0;15.6
2184;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2012/'13 Nieuwe methode;1020.0;160.0;860.0;15.4
2185;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2013/'14;1060.0;190.0;870.0;18.3
2186;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2014/'15;1020.0;190.0;820.0;19.1
2187;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2015/'16;1080.0;210.0;870.0;19.2
2188;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2016/'17;1230.0;300.0;940.0;23.9
2189;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Totaal;2017/'18;1430.0;300.0;1130.0;21.0
2190;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2004/'05;;;;
2191;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2005/'06;930.0;190.0;740.0;20.2
2192;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2006/'07;1030.0;160.0;870.0;15.8
2193;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2007/'08;1170.0;210.0;960.0;17.6
2194;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2008/'09;1300.0;190.0;1100.0;14.7
2195;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2009/'10;1340.0;210.0;1120.0;15.9
2196;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2010/'11;1140.0;190.0;950.0;16.3
2197;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2011/'12;1000.0;180.0;820.0;18.1
2198;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2012/'13 Oude methode;880.0;110.0;780.0;11.9
2199;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2012/'13 Nieuwe methode;880.0;100.0;780.0;11.7
2200;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2013/'14;880.0;130.0;750.0;14.4
2201;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2014/'15;790.0;130.0;660.0;16.1
2202;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2015/'16;790.0;100.0;690.0;12.6
2203;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2016/'17;940.0;180.0;760.0;19.4
2204;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 23 jaar;2017/'18;1160.0;200.0;960.0;17.5
2205;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2004/'05;;;;
2206;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2005/'06;20.0;;20.0;
2207;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2006/'07;40.0;10.0;20.0;31.4
2208;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2007/'08;40.0;10.0;30.0;30.6
2209;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2008/'09;30.0;;30.0;
2210;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2009/'10;40.0;;40.0;
2211;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2010/'11;20.0;;20.0;
2212;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2011/'12;30.0;;30.0;
2213;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2012/'13 Oude methode;30.0;;20.0;
2214;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2012/'13 Nieuwe methode;30.0;;20.0;
2215;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2013/'14;30.0;;30.0;
2216;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2014/'15;30.0;;30.0;
2217;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2015/'16;30.0;;30.0;
2218;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2016/'17;50.0;;50.0;
2219;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;Jonger dan 18 jaar;2017/'18;70.0;;70.0;
2220;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;18 tot 23 jaar;2004/'05;;;;
2221;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;18 tot 23 jaar;2005/'06;900.0;190.0;720.0;20.5
2222;Totaal mannen en vrouwen;1e gen niet-westerse migratieachtergrond;Vavo;18 tot 23 jaar;2006/'07;990.0;150.0;840.0;15.2
