ID;Geslacht;Leeftijd;Inkomensklasse;Marges;Perioden;VoorwaardelijkeSterftekans_1;Levensverwachting_2;InAlsGoedErvarenGezondheid_3;ZonderLichamelijkeBeperkingen_4;ZonderChronischeZiektes_5;LevensverwInGoedeGeestelijkeGezondh_6
227;Mannen;20 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00037;63.2;50.7;57.1;32.2;59.0
228;Mannen;20 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.6;0.3
229;Mannen;20 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.4
230;Mannen;20 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.6;0.3
231;Mannen;20 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.3
232;Mannen;20 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.00232;61.6;51.5;56.6;35.4;58.5
233;Mannen;20 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.00203;63.0;53.1;57.5;35.6;60.1
234;Mannen;20 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.00141;63.8;53.0;58.3;34.7;60.3
235;Mannen;20 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.00056;63.8;53.7;59.6;33.6;60.7
236;Mannen;20 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.7;0.3
237;Mannen;20 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.3
238;Mannen;20 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.6;0.3
239;Mannen;20 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.3
240;Mannen;25 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.00459;49.9;30.9;38.8;22.2;40.8
241;Mannen;25 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.00554;50.4;31.6;39.7;23.1;41.1
242;Mannen;25 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.0038;50.8;31.7;40.0;24.0;41.7
243;Mannen;25 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.0008;50.8;30.2;32.1;19.6;40.4
244;Mannen;25 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.6;0.6;0.7;0.6
245;Mannen;25 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.6;0.6;0.8;0.7
246;Mannen;25 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.6;0.7;0.8;0.7
247;Mannen;25 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.7;0.7;0.7;0.6
248;Mannen;25 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.00267;53.2;37.7;43.7;25.5;47.4
249;Mannen;25 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.00243;54.1;38.1;44.2;25.5;48.2
250;Mannen;25 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.00205;54.8;36.9;44.2;25.0;47.3
251;Mannen;25 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.00059;55.4;37.0;44.8;23.1;48.5
252;Mannen;25 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.6;0.4
253;Mannen;25 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.4
254;Mannen;25 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.5;0.5;0.6;0.5
255;Mannen;25 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.6;0.5;0.6;0.4
256;Mannen;25 jaar;Midden inkomensklasse;Waarde;2004-2007;0.00182;54.6;40.9;47.2;27.1;50.1
257;Mannen;25 jaar;Midden inkomensklasse;Waarde;2007-2010;0.00136;56.0;41.9;47.8;26.0;51.6
258;Mannen;25 jaar;Midden inkomensklasse;Waarde;2011-2014;0.00172;57.0;42.0;48.4;26.9;51.8
259;Mannen;25 jaar;Midden inkomensklasse;Waarde;2014-2017;0.00017;57.3;43.4;49.7;25.9;52.6
260;Mannen;25 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.5;0.4
261;Mannen;25 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.3
262;Mannen;25 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.6;0.4
263;Mannen;25 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.3
264;Mannen;25 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.00173;55.7;43.9;48.7;27.5;52.3
265;Mannen;25 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.00136;57.4;45.7;49.7;28.6;53.6
266;Mannen;25 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.00149;57.7;45.7;50.4;28.8;54.0
267;Mannen;25 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00033;58.3;46.1;52.3;28.1;54.5
268;Mannen;25 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.5;0.3
269;Mannen;25 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.4
270;Mannen;25 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.3
271;Mannen;25 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.3
272;Mannen;25 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.00169;56.8;47.1;51.8;31.1;53.8
273;Mannen;25 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.00154;58.1;48.6;52.7;31.9;55.4
274;Mannen;25 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.00227;58.9;48.4;53.4;31.2;55.6
275;Mannen;25 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.00036;58.9;49.1;54.8;29.9;56.1
276;Mannen;25 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.8;0.3
277;Mannen;25 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.3
278;Mannen;25 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.6;0.3
279;Mannen;25 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.3
280;Mannen;30 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.0058;45.1;26.8;34.0;18.6;36.8
281;Mannen;30 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.00623;45.7;27.8;35.4;19.8;37.4
282;Mannen;30 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.00564;46.0;27.5;35.6;20.0;38.0
283;Mannen;30 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.00074;46.0;26.2;27.6;16.3;36.7
284;Mannen;30 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.6;0.6;0.6;0.6
285;Mannen;30 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.6;0.6;0.7;0.6
286;Mannen;30 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.6;0.7;0.8;0.6
287;Mannen;30 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.7;0.7;0.6;0.6
288;Mannen;30 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.00298;48.4;33.5;39.1;21.9;43.0
289;Mannen;30 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.00263;49.3;33.7;39.4;22.2;43.8
290;Mannen;30 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.00281;49.9;32.5;39.5;21.6;42.7
291;Mannen;30 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.00033;50.5;32.8;40.2;19.6;44.3
292;Mannen;30 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.6;0.4
293;Mannen;30 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.4
294;Mannen;30 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.5;0.5;0.6;0.5
295;Mannen;30 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.5;0.5;0.4
296;Mannen;30 jaar;Midden inkomensklasse;Waarde;2004-2007;0.00279;49.7;36.4;42.4;23.2;45.4
297;Mannen;30 jaar;Midden inkomensklasse;Waarde;2007-2010;0.00214;51.0;37.4;42.9;22.0;46.9
298;Mannen;30 jaar;Midden inkomensklasse;Waarde;2011-2014;0.00234;52.1;37.6;43.5;22.9;47.2
299;Mannen;30 jaar;Midden inkomensklasse;Waarde;2014-2017;0.00032;52.4;39.0;44.8;22.3;48.2
300;Mannen;30 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.5;0.4
301;Mannen;30 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
302;Mannen;30 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.4
303;Mannen;30 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.5;0.3
304;Mannen;30 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.00172;50.7;39.3;43.9;23.6;47.6
305;Mannen;30 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.00187;52.4;41.0;44.7;24.6;48.9
306;Mannen;30 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.00203;52.8;41.0;45.5;24.8;49.3
307;Mannen;30 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;8e-05;53.4;41.5;47.4;24.3;49.9
308;Mannen;30 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.5;0.3
309;Mannen;30 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.4
310;Mannen;30 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.3
311;Mannen;30 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.3
312;Mannen;30 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.00208;51.8;42.5;47.0;27.3;49.2
313;Mannen;30 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.00148;53.2;44.1;47.8;27.6;50.8
314;Mannen;30 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.00171;54.0;44.0;48.7;27.4;51.1
315;Mannen;30 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.00019;54.0;44.6;49.9;26.0;51.5
316;Mannen;30 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.8;0.3
317;Mannen;30 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.6;0.3
318;Mannen;30 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.3
319;Mannen;30 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.2
320;Mannen;35 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.00771;40.3;23.2;29.7;15.8;33.3
321;Mannen;35 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.00718;40.9;24.1;31.0;16.5;33.8
322;Mannen;35 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.00691;41.2;24.0;31.4;17.1;34.6
323;Mannen;35 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.00172;41.3;22.6;23.2;13.5;32.8
324;Mannen;35 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.6;0.6;0.6;0.5
325;Mannen;35 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.6;0.6;0.6
326;Mannen;35 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.6;0.7;0.7;0.6
327;Mannen;35 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.7;0.7;0.6;0.5
328;Mannen;35 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.0035;43.5;29.1;34.3;18.6;38.6
329;Mannen;35 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.0037;44.4;29.3;34.7;18.8;39.2
330;Mannen;35 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.00437;45.1;28.4;34.9;18.2;38.6
331;Mannen;35 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.00067;45.6;28.9;35.5;16.4;40.0
332;Mannen;35 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.5;0.4
333;Mannen;35 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.4
334;Mannen;35 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.5;0.6;0.4
335;Mannen;35 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.4
336;Mannen;35 jaar;Midden inkomensklasse;Waarde;2004-2007;0.00405;44.9;31.9;37.6;19.4;40.8
337;Mannen;35 jaar;Midden inkomensklasse;Waarde;2007-2010;0.00314;46.1;33.0;38.1;18.4;42.4
338;Mannen;35 jaar;Midden inkomensklasse;Waarde;2011-2014;0.00274;47.2;33.1;38.7;19.6;42.7
339;Mannen;35 jaar;Midden inkomensklasse;Waarde;2014-2017;0.00045;47.4;34.4;40.0;19.0;43.6
340;Mannen;35 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.5;0.4
341;Mannen;35 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
342;Mannen;35 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.3
343;Mannen;35 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.3
344;Mannen;35 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.00295;45.8;34.6;39.0;20.0;43.1
345;Mannen;35 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.00235;47.5;36.5;39.9;21.3;44.3
346;Mannen;35 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.00281;47.9;36.6;40.8;21.2;44.8
347;Mannen;35 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00038;48.5;37.0;42.5;20.5;45.3
348;Mannen;35 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.6;0.3
349;Mannen;35 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
350;Mannen;35 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.3
351;Mannen;35 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.3
352;Mannen;35 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.00265;47.0;37.9;42.2;23.6;44.5
353;Mannen;35 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.00209;48.3;39.4;42.9;23.5;46.1
354;Mannen;35 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.00214;49.1;39.4;43.8;23.5;46.6
355;Mannen;35 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.00041;49.1;39.8;45.0;22.0;46.7
356;Mannen;35 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.8;0.3
357;Mannen;35 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.6;0.3
358;Mannen;35 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.3
359;Mannen;35 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.4;0.2
360;Mannen;40 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.01067;35.6;19.5;25.3;12.4;29.1
361;Mannen;40 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.01054;36.2;20.6;26.9;12.9;29.7
362;Mannen;40 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.01117;36.5;20.5;26.9;13.6;30.4
363;Mannen;40 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.0018;36.6;19.3;19.3;11.2;29.3
364;Mannen;40 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.6;0.6;0.5
365;Mannen;40 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.6;0.6;0.5
366;Mannen;40 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.5;0.6;0.7;0.6
367;Mannen;40 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.6;0.7;0.5;0.5
368;Mannen;40 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.00558;38.7;25.0;29.5;15.2;34.3
369;Mannen;40 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.00664;39.6;25.1;30.1;15.0;34.7
370;Mannen;40 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.00496;40.2;24.3;30.2;15.0;34.0
371;Mannen;40 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.00082;40.7;24.7;30.9;13.2;35.7
372;Mannen;40 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.5;0.4
373;Mannen;40 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.4
374;Mannen;40 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.5;0.5;0.4
375;Mannen;40 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.5;0.3
376;Mannen;40 jaar;Midden inkomensklasse;Waarde;2004-2007;0.00464;40.0;27.6;32.9;16.2;36.4
377;Mannen;40 jaar;Midden inkomensklasse;Waarde;2007-2010;0.00452;41.3;28.7;33.5;15.3;37.9
378;Mannen;40 jaar;Midden inkomensklasse;Waarde;2011-2014;0.00391;42.3;28.9;34.1;16.3;38.1
379;Mannen;40 jaar;Midden inkomensklasse;Waarde;2014-2017;0.00082;42.6;30.1;35.2;15.6;39.1
380;Mannen;40 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.5;0.3
381;Mannen;40 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
382;Mannen;40 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.3
383;Mannen;40 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.3
384;Mannen;40 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.00476;41.0;30.2;34.2;16.7;38.4
385;Mannen;40 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.00404;42.6;32.0;35.1;17.4;39.7
386;Mannen;40 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.00364;43.0;32.0;35.9;17.7;40.2
387;Mannen;40 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00037;43.6;32.5;37.6;16.8;40.7
388;Mannen;40 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.6;0.3
389;Mannen;40 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
390;Mannen;40 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.3
391;Mannen;40 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
392;Mannen;40 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.00447;42.1;33.4;37.4;20.1;39.8
393;Mannen;40 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.00256;43.4;34.9;38.0;20.1;41.4
394;Mannen;40 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.00331;44.2;35.0;38.9;19.8;42.0
395;Mannen;40 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.00055;44.2;35.2;40.2;18.1;42.1
396;Mannen;40 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.8;0.3
397;Mannen;40 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.5;0.2
398;Mannen;40 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.2
399;Mannen;40 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.4;0.2
400;Mannen;45 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.02233;31.0;16.2;21.3;10.0;25.5
401;Mannen;45 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.01864;31.6;17.0;22.6;10.4;25.8
402;Mannen;45 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.01957;31.9;17.0;22.7;10.8;26.5
403;Mannen;45 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.00308;32.0;16.4;16.4;8.5;26.0
404;Mannen;45 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.6;0.5;0.5
405;Mannen;45 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.6;0.6;0.5
406;Mannen;45 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.5;0.6;0.6;0.5
407;Mannen;45 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.6;0.6;0.5;0.5
408;Mannen;45 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.01174;33.9;20.9;25.0;11.9;29.8
409;Mannen;45 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.01121;34.8;21.2;25.6;11.9;30.4
410;Mannen;45 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.01014;35.4;20.2;25.6;11.7;29.8
411;Mannen;45 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.00164;36.0;20.8;26.5;10.3;31.6
412;Mannen;45 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.5;0.4
413;Mannen;45 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.4
414;Mannen;45 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.5;0.5;0.4
415;Mannen;45 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.4;0.3
416;Mannen;45 jaar;Midden inkomensklasse;Waarde;2004-2007;0.0092;35.2;23.4;28.2;12.9;31.9
417;Mannen;45 jaar;Midden inkomensklasse;Waarde;2007-2010;0.00863;36.5;24.6;28.9;12.3;33.6
418;Mannen;45 jaar;Midden inkomensklasse;Waarde;2011-2014;0.0071;37.5;24.7;29.5;13.2;33.8
419;Mannen;45 jaar;Midden inkomensklasse;Waarde;2014-2017;0.00122;37.7;25.7;30.6;12.4;34.7
420;Mannen;45 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.5;0.3
421;Mannen;45 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
422;Mannen;45 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.3
423;Mannen;45 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
424;Mannen;45 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.00793;36.1;25.9;29.4;13.5;33.9
425;Mannen;45 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.00764;37.8;27.7;30.5;14.1;35.1
426;Mannen;45 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.00667;38.2;27.6;31.2;14.4;35.6
427;Mannen;45 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00112;38.7;28.1;33.0;13.6;36.2
428;Mannen;45 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.6;0.3
429;Mannen;45 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
430;Mannen;45 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.2
431;Mannen;45 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
432;Mannen;45 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.00629;37.2;28.9;32.6;16.7;35.4
433;Mannen;45 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.00504;38.5;30.3;33.3;16.7;36.7
434;Mannen;45 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.00531;39.3;30.5;34.2;16.3;37.3
435;Mannen;45 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.00066;39.3;30.8;35.3;14.7;37.4
436;Mannen;45 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.8;0.3
437;Mannen;45 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.5;0.2
438;Mannen;45 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.2
439;Mannen;45 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
440;Mannen;50 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.03679;26.6;13.8;17.9;7.7;22.3
441;Mannen;50 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.03656;27.1;14.6;19.5;8.0;22.2
442;Mannen;50 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.03456;27.4;14.3;19.3;8.3;23.0
443;Mannen;50 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.00611;27.7;13.7;13.7;6.4;22.7
444;Mannen;50 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.5;0.4
445;Mannen;50 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.5
446;Mannen;50 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.5;0.6;0.6;0.5
447;Mannen;50 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.6;0.6;0.5;0.4
448;Mannen;50 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.02423;29.2;17.5;21.0;9.5;25.9
449;Mannen;50 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.02176;30.2;17.8;21.8;9.3;26.4
