ID;Geslacht;Leeftijd;UrgentieOpname;Diagnose;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;Overledenen_3;OverledenenPer10000Inwoners_4;OverledenenPer100Opnamen_5
3198;Totaal mannen en vrouwen;10000;Totaal opnamen;155 Ov. gastrointestinale aandoeningen;2021;8045.0;4.5;195.0;0.1;2.4
3199;Totaal mannen en vrouwen;10000;Totaal opnamen;155 Ov. gastrointestinale aandoeningen;2022;7955.0;4.4;195.0;0.1;2.4
3200;Totaal mannen en vrouwen;10000;Totaal opnamen;156 Nefritis, nefrose, renale sclerose;2015;3980.0;2.3;25.0;0.0;0.7
3201;Totaal mannen en vrouwen;10000;Totaal opnamen;156 Nefritis, nefrose, renale sclerose;2016;3925.0;2.3;20.0;0.0;0.5
3202;Totaal mannen en vrouwen;10000;Totaal opnamen;156 Nefritis, nefrose, renale sclerose;2017;3585.0;2.0;25.0;0.0;0.6
3203;Totaal mannen en vrouwen;10000;Totaal opnamen;156 Nefritis, nefrose, renale sclerose;2018;3735.0;2.1;25.0;0.0;0.7
3204;Totaal mannen en vrouwen;10000;Totaal opnamen;156 Nefritis, nefrose, renale sclerose;2019;4085.0;2.3;25.0;0.0;0.6
3205;Totaal mannen en vrouwen;10000;Totaal opnamen;156 Nefritis, nefrose, renale sclerose;2020;3390.0;1.9;30.0;0.0;0.9
3206;Totaal mannen en vrouwen;10000;Totaal opnamen;156 Nefritis, nefrose, renale sclerose;2021;3365.0;1.9;25.0;0.0;0.7
3207;Totaal mannen en vrouwen;10000;Totaal opnamen;156 Nefritis, nefrose, renale sclerose;2022;3635.0;2.0;30.0;0.0;0.9
3208;Totaal mannen en vrouwen;10000;Totaal opnamen;157 Acuut en n.n.g. nierfalen;2015;4725.0;2.7;305.0;0.2;6.4
3209;Totaal mannen en vrouwen;10000;Totaal opnamen;157 Acuut en n.n.g. nierfalen;2016;4610.0;2.7;260.0;0.2;5.7
3210;Totaal mannen en vrouwen;10000;Totaal opnamen;157 Acuut en n.n.g. nierfalen;2017;4385.0;2.5;270.0;0.2;6.1
3211;Totaal mannen en vrouwen;10000;Totaal opnamen;157 Acuut en n.n.g. nierfalen;2018;4460.0;2.5;275.0;0.2;6.2
3212;Totaal mannen en vrouwen;10000;Totaal opnamen;157 Acuut en n.n.g. nierfalen;2019;4155.0;2.3;250.0;0.1;6.0
3213;Totaal mannen en vrouwen;10000;Totaal opnamen;157 Acuut en n.n.g. nierfalen;2020;3795.0;2.1;235.0;0.1;6.2
3214;Totaal mannen en vrouwen;10000;Totaal opnamen;157 Acuut en n.n.g. nierfalen;2021;3585.0;2.0;255.0;0.1;7.1
3215;Totaal mannen en vrouwen;10000;Totaal opnamen;157 Acuut en n.n.g. nierfalen;2022;3570.0;2.0;260.0;0.1;7.2
3216;Totaal mannen en vrouwen;10000;Totaal opnamen;158 Chronisch nierfalen;2015;4235.0;2.5;140.0;0.1;3.3
3217;Totaal mannen en vrouwen;10000;Totaal opnamen;158 Chronisch nierfalen;2016;4200.0;2.4;135.0;0.1;3.2
3218;Totaal mannen en vrouwen;10000;Totaal opnamen;158 Chronisch nierfalen;2017;3975.0;2.3;120.0;0.1;3.0
3219;Totaal mannen en vrouwen;10000;Totaal opnamen;158 Chronisch nierfalen;2018;3870.0;2.2;110.0;0.1;2.8
3220;Totaal mannen en vrouwen;10000;Totaal opnamen;158 Chronisch nierfalen;2019;3755.0;2.1;135.0;0.1;3.6
3221;Totaal mannen en vrouwen;10000;Totaal opnamen;158 Chronisch nierfalen;2020;3240.0;1.8;100.0;0.1;3.1
3222;Totaal mannen en vrouwen;10000;Totaal opnamen;158 Chronisch nierfalen;2021;3190.0;1.8;105.0;0.1;3.2
3223;Totaal mannen en vrouwen;10000;Totaal opnamen;158 Chronisch nierfalen;2022;3265.0;1.8;120.0;0.1;3.7
3224;Totaal mannen en vrouwen;10000;Totaal opnamen;159 Urineweginfectie;2015;23070.0;13.3;510.0;0.3;2.2
3225;Totaal mannen en vrouwen;10000;Totaal opnamen;159 Urineweginfectie;2016;24255.0;13.9;570.0;0.3;2.4
3226;Totaal mannen en vrouwen;10000;Totaal opnamen;159 Urineweginfectie;2017;24645.0;14.1;560.0;0.3;2.3
3227;Totaal mannen en vrouwen;10000;Totaal opnamen;159 Urineweginfectie;2018;25165.0;14.3;655.0;0.4;2.6
3228;Totaal mannen en vrouwen;10000;Totaal opnamen;159 Urineweginfectie;2019;26215.0;14.8;695.0;0.4;2.6
3229;Totaal mannen en vrouwen;10000;Totaal opnamen;159 Urineweginfectie;2020;23860.0;13.4;630.0;0.4;2.7
3230;Totaal mannen en vrouwen;10000;Totaal opnamen;159 Urineweginfectie;2021;22990.0;12.8;695.0;0.4;3.0
3231;Totaal mannen en vrouwen;10000;Totaal opnamen;159 Urineweginfectie;2022;23660.0;13.0;760.0;0.4;3.2
3232;Totaal mannen en vrouwen;10000;Totaal opnamen;160 Nierstenen;2015;13810.0;8.0;10.0;0.0;0.1
3233;Totaal mannen en vrouwen;10000;Totaal opnamen;160 Nierstenen;2016;14225.0;8.2;10.0;0.0;0.1
3234;Totaal mannen en vrouwen;10000;Totaal opnamen;160 Nierstenen;2017;14195.0;8.1;10.0;0.0;0.1
3235;Totaal mannen en vrouwen;10000;Totaal opnamen;160 Nierstenen;2018;14290.0;8.1;15.0;0.0;0.1
3236;Totaal mannen en vrouwen;10000;Totaal opnamen;160 Nierstenen;2019;14295.0;8.1;15.0;0.0;0.1
3237;Totaal mannen en vrouwen;10000;Totaal opnamen;160 Nierstenen;2020;12280.0;6.9;5.0;0.0;0.0
3238;Totaal mannen en vrouwen;10000;Totaal opnamen;160 Nierstenen;2021;11910.0;6.7;5.0;0.0;0.1
3239;Totaal mannen en vrouwen;10000;Totaal opnamen;160 Nierstenen;2022;12325.0;6.8;10.0;0.0;0.1
3240;Totaal mannen en vrouwen;10000;Totaal opnamen;161 Ov. aand. van nier en ureter;2015;4560.0;2.6;20.0;0.0;0.4
3241;Totaal mannen en vrouwen;10000;Totaal opnamen;161 Ov. aand. van nier en ureter;2016;4640.0;2.7;25.0;0.0;0.5
3242;Totaal mannen en vrouwen;10000;Totaal opnamen;161 Ov. aand. van nier en ureter;2017;4580.0;2.6;30.0;0.0;0.6
3243;Totaal mannen en vrouwen;10000;Totaal opnamen;161 Ov. aand. van nier en ureter;2018;4665.0;2.7;30.0;0.0;0.6
3244;Totaal mannen en vrouwen;10000;Totaal opnamen;161 Ov. aand. van nier en ureter;2019;4535.0;2.6;30.0;0.0;0.6
3245;Totaal mannen en vrouwen;10000;Totaal opnamen;161 Ov. aand. van nier en ureter;2020;3905.0;2.2;25.0;0.0;0.7
3246;Totaal mannen en vrouwen;10000;Totaal opnamen;161 Ov. aand. van nier en ureter;2021;4285.0;2.4;30.0;0.0;0.7
3247;Totaal mannen en vrouwen;10000;Totaal opnamen;161 Ov. aand. van nier en ureter;2022;4445.0;2.4;20.0;0.0;0.4
3248;Totaal mannen en vrouwen;10000;Totaal opnamen;162 Ov. aand. van blaas en urethra;2015;4395.0;2.5;15.0;0.0;0.3
3249;Totaal mannen en vrouwen;10000;Totaal opnamen;162 Ov. aand. van blaas en urethra;2016;4140.0;2.4;10.0;0.0;0.2
3250;Totaal mannen en vrouwen;10000;Totaal opnamen;162 Ov. aand. van blaas en urethra;2017;3805.0;2.2;25.0;0.0;0.7
3251;Totaal mannen en vrouwen;10000;Totaal opnamen;162 Ov. aand. van blaas en urethra;2018;3695.0;2.1;15.0;0.0;0.4
3252;Totaal mannen en vrouwen;10000;Totaal opnamen;162 Ov. aand. van blaas en urethra;2019;3390.0;1.9;10.0;0.0;0.3
3253;Totaal mannen en vrouwen;10000;Totaal opnamen;162 Ov. aand. van blaas en urethra;2020;2855.0;1.6;15.0;0.0;0.6
3254;Totaal mannen en vrouwen;10000;Totaal opnamen;162 Ov. aand. van blaas en urethra;2021;2660.0;1.5;5.0;0.0;0.2
3255;Totaal mannen en vrouwen;10000;Totaal opnamen;162 Ov. aand. van blaas en urethra;2022;2705.0;1.5;10.0;0.0;0.4
3256;Totaal mannen en vrouwen;10000;Totaal opnamen;163 Urogenitale symptomen en niet...;2015;8585.0;5.0;35.0;0.0;0.4
3257;Totaal mannen en vrouwen;10000;Totaal opnamen;163 Urogenitale symptomen en niet...;2016;7755.0;4.5;30.0;0.0;0.4
3258;Totaal mannen en vrouwen;10000;Totaal opnamen;163 Urogenitale symptomen en niet...;2017;7570.0;4.3;20.0;0.0;0.3
3259;Totaal mannen en vrouwen;10000;Totaal opnamen;163 Urogenitale symptomen en niet...;2018;7405.0;4.2;30.0;0.0;0.4
3260;Totaal mannen en vrouwen;10000;Totaal opnamen;163 Urogenitale symptomen en niet...;2019;7150.0;4.0;25.0;0.0;0.4
3261;Totaal mannen en vrouwen;10000;Totaal opnamen;163 Urogenitale symptomen en niet...;2020;5890.0;3.3;20.0;0.0;0.3
3262;Totaal mannen en vrouwen;10000;Totaal opnamen;163 Urogenitale symptomen en niet...;2021;6205.0;3.5;30.0;0.0;0.5
3263;Totaal mannen en vrouwen;10000;Totaal opnamen;163 Urogenitale symptomen en niet...;2022;6625.0;3.6;45.0;0.0;0.7
3264;Totaal mannen en vrouwen;10000;Totaal opnamen;164 Hyperplasie van de prostaat;2015;8505.0;4.9;5.0;0.0;0.1
3265;Totaal mannen en vrouwen;10000;Totaal opnamen;164 Hyperplasie van de prostaat;2016;8200.0;4.7;5.0;0.0;0.0
3266;Totaal mannen en vrouwen;10000;Totaal opnamen;164 Hyperplasie van de prostaat;2017;7925.0;4.5;5.0;0.0;0.1
3267;Totaal mannen en vrouwen;10000;Totaal opnamen;164 Hyperplasie van de prostaat;2018;8210.0;4.7;0.0;0.0;0.0
3268;Totaal mannen en vrouwen;10000;Totaal opnamen;164 Hyperplasie van de prostaat;2019;8665.0;4.9;0.0;0.0;0.0
3269;Totaal mannen en vrouwen;10000;Totaal opnamen;164 Hyperplasie van de prostaat;2020;6795.0;3.8;0.0;0.0;0.0
3270;Totaal mannen en vrouwen;10000;Totaal opnamen;164 Hyperplasie van de prostaat;2021;6875.0;3.8;5.0;0.0;0.0
3271;Totaal mannen en vrouwen;10000;Totaal opnamen;164 Hyperplasie van de prostaat;2022;8905.0;4.9;5.0;0.0;0.1
3272;Totaal mannen en vrouwen;10000;Totaal opnamen;165 Ontstekingszkt. mnl. geslachtsorg...;2015;2020.0;1.2;10.0;0.0;0.6
3273;Totaal mannen en vrouwen;10000;Totaal opnamen;165 Ontstekingszkt. mnl. geslachtsorg...;2016;2015.0;1.2;10.0;0.0;0.6
3274;Totaal mannen en vrouwen;10000;Totaal opnamen;165 Ontstekingszkt. mnl. geslachtsorg...;2017;1920.0;1.1;5.0;0.0;0.3
3275;Totaal mannen en vrouwen;10000;Totaal opnamen;165 Ontstekingszkt. mnl. geslachtsorg...;2018;1670.0;0.9;5.0;0.0;0.3
3276;Totaal mannen en vrouwen;10000;Totaal opnamen;165 Ontstekingszkt. mnl. geslachtsorg...;2019;1625.0;0.9;5.0;0.0;0.4
3277;Totaal mannen en vrouwen;10000;Totaal opnamen;165 Ontstekingszkt. mnl. geslachtsorg...;2020;1260.0;0.7;5.0;0.0;0.5
3278;Totaal mannen en vrouwen;10000;Totaal opnamen;165 Ontstekingszkt. mnl. geslachtsorg...;2021;1210.0;0.7;10.0;0.0;0.7
3279;Totaal mannen en vrouwen;10000;Totaal opnamen;165 Ontstekingszkt. mnl. geslachtsorg...;2022;1305.0;0.7;10.0;0.0;0.6
3280;Totaal mannen en vrouwen;10000;Totaal opnamen;166 Ov. aand. mannelijke geslachtsorg...;2015;1750.0;1.0;0.0;0.0;0.1
3281;Totaal mannen en vrouwen;10000;Totaal opnamen;166 Ov. aand. mannelijke geslachtsorg...;2016;1665.0;1.0;0.0;0.0;0.1
3282;Totaal mannen en vrouwen;10000;Totaal opnamen;166 Ov. aand. mannelijke geslachtsorg...;2017;1610.0;0.9;0.0;0.0;0.1
3283;Totaal mannen en vrouwen;10000;Totaal opnamen;166 Ov. aand. mannelijke geslachtsorg...;2018;1435.0;0.8;5.0;0.0;0.2
3284;Totaal mannen en vrouwen;10000;Totaal opnamen;166 Ov. aand. mannelijke geslachtsorg...;2019;1375.0;0.8;0.0;0.0;0.0
3285;Totaal mannen en vrouwen;10000;Totaal opnamen;166 Ov. aand. mannelijke geslachtsorg...;2020;1100.0;0.6;5.0;0.0;0.3
3286;Totaal mannen en vrouwen;10000;Totaal opnamen;166 Ov. aand. mannelijke geslachtsorg...;2021;1160.0;0.6;0.0;0.0;0.2
3287;Totaal mannen en vrouwen;10000;Totaal opnamen;166 Ov. aand. mannelijke geslachtsorg...;2022;1135.0;0.6;0.0;0.0;0.1
3288;Totaal mannen en vrouwen;10000;Totaal opnamen;167 Niet maligne borstaandoeningen;2015;4630.0;2.7;0.0;0.0;0.0
3289;Totaal mannen en vrouwen;10000;Totaal opnamen;167 Niet maligne borstaandoeningen;2016;4830.0;2.8;0.0;0.0;0.0
3290;Totaal mannen en vrouwen;10000;Totaal opnamen;167 Niet maligne borstaandoeningen;2017;4585.0;2.6;0.0;0.0;0.0
3291;Totaal mannen en vrouwen;10000;Totaal opnamen;167 Niet maligne borstaandoeningen;2018;4550.0;2.6;0.0;0.0;0.0
3292;Totaal mannen en vrouwen;10000;Totaal opnamen;167 Niet maligne borstaandoeningen;2019;4480.0;2.5;0.0;0.0;0.0
3293;Totaal mannen en vrouwen;10000;Totaal opnamen;167 Niet maligne borstaandoeningen;2020;2950.0;1.7;0.0;0.0;0.0
3294;Totaal mannen en vrouwen;10000;Totaal opnamen;167 Niet maligne borstaandoeningen;2021;2585.0;1.4;0.0;0.0;0.0
3295;Totaal mannen en vrouwen;10000;Totaal opnamen;167 Niet maligne borstaandoeningen;2022;2885.0;1.6;0.0;0.0;0.0
3296;Totaal mannen en vrouwen;10000;Totaal opnamen;168 Ontstekingsprocessen vrw. bekkenor..;2015;1795.0;1.0;0.0;0.0;0.1
3297;Totaal mannen en vrouwen;10000;Totaal opnamen;168 Ontstekingsprocessen vrw. bekkenor..;2016;1840.0;1.1;5.0;0.0;0.2
3298;Totaal mannen en vrouwen;10000;Totaal opnamen;168 Ontstekingsprocessen vrw. bekkenor..;2017;1685.0;1.0;5.0;0.0;0.2
3299;Totaal mannen en vrouwen;10000;Totaal opnamen;168 Ontstekingsprocessen vrw. bekkenor..;2018;1570.0;0.9;0.0;0.0;0.1
3300;Totaal mannen en vrouwen;10000;Totaal opnamen;168 Ontstekingsprocessen vrw. bekkenor..;2019;1525.0;0.9;0.0;0.0;0.1
3301;Totaal mannen en vrouwen;10000;Totaal opnamen;168 Ontstekingsprocessen vrw. bekkenor..;2020;1195.0;0.7;5.0;0.0;0.3
3302;Totaal mannen en vrouwen;10000;Totaal opnamen;168 Ontstekingsprocessen vrw. bekkenor..;2021;1270.0;0.7;5.0;0.0;0.2
3303;Totaal mannen en vrouwen;10000;Totaal opnamen;168 Ontstekingsprocessen vrw. bekkenor..;2022;1360.0;0.7;5.0;0.0;0.3
3304;Totaal mannen en vrouwen;10000;Totaal opnamen;169 Endometriose;2015;1845.0;1.1;0.0;0.0;0.1
3305;Totaal mannen en vrouwen;10000;Totaal opnamen;169 Endometriose;2016;1935.0;1.1;0.0;0.0;0.1
3306;Totaal mannen en vrouwen;10000;Totaal opnamen;169 Endometriose;2017;1785.0;1.0;0.0;0.0;0.0
3307;Totaal mannen en vrouwen;10000;Totaal opnamen;169 Endometriose;2018;1860.0;1.1;0.0;0.0;0.0
3308;Totaal mannen en vrouwen;10000;Totaal opnamen;169 Endometriose;2019;1880.0;1.1;0.0;0.0;0.1
3309;Totaal mannen en vrouwen;10000;Totaal opnamen;169 Endometriose;2020;1555.0;0.9;0.0;0.0;0.0
3310;Totaal mannen en vrouwen;10000;Totaal opnamen;169 Endometriose;2021;1570.0;0.9;0.0;0.0;0.0
3311;Totaal mannen en vrouwen;10000;Totaal opnamen;169 Endometriose;2022;1820.0;1.0;0.0;0.0;0.0
3312;Totaal mannen en vrouwen;10000;Totaal opnamen;170 Prolaps vrouwelijke geslachtsorg...;2015;9150.0;5.3;0.0;0.0;0.0
3313;Totaal mannen en vrouwen;10000;Totaal opnamen;170 Prolaps vrouwelijke geslachtsorg...;2016;8320.0;4.8;0.0;0.0;0.0
3314;Totaal mannen en vrouwen;10000;Totaal opnamen;170 Prolaps vrouwelijke geslachtsorg...;2017;8400.0;4.8;0.0;0.0;0.0
3315;Totaal mannen en vrouwen;10000;Totaal opnamen;170 Prolaps vrouwelijke geslachtsorg...;2018;8365.0;4.8;0.0;0.0;0.0
3316;Totaal mannen en vrouwen;10000;Totaal opnamen;170 Prolaps vrouwelijke geslachtsorg...;2019;8760.0;4.9;0.0;0.0;0.0
3317;Totaal mannen en vrouwen;10000;Totaal opnamen;170 Prolaps vrouwelijke geslachtsorg...;2020;6020.0;3.4;0.0;0.0;0.0
3318;Totaal mannen en vrouwen;10000;Totaal opnamen;170 Prolaps vrouwelijke geslachtsorg...;2021;6005.0;3.4;0.0;0.0;0.0
3319;Totaal mannen en vrouwen;10000;Totaal opnamen;170 Prolaps vrouwelijke geslachtsorg...;2022;7535.0;4.2;0.0;0.0;0.0
3320;Totaal mannen en vrouwen;10000;Totaal opnamen;171 Menstruatiestoornissen;2015;2455.0;1.4;0.0;0.0;0.0
3321;Totaal mannen en vrouwen;10000;Totaal opnamen;171 Menstruatiestoornissen;2016;2390.0;1.4;5.0;0.0;0.1
3322;Totaal mannen en vrouwen;10000;Totaal opnamen;171 Menstruatiestoornissen;2017;2130.0;1.2;0.0;0.0;0.0
3323;Totaal mannen en vrouwen;10000;Totaal opnamen;171 Menstruatiestoornissen;2018;2115.0;1.2;0.0;0.0;0.0
3324;Totaal mannen en vrouwen;10000;Totaal opnamen;171 Menstruatiestoornissen;2019;1985.0;1.1;5.0;0.0;0.2
3325;Totaal mannen en vrouwen;10000;Totaal opnamen;171 Menstruatiestoornissen;2020;1665.0;0.9;0.0;0.0;0.1
3326;Totaal mannen en vrouwen;10000;Totaal opnamen;171 Menstruatiestoornissen;2021;1510.0;0.8;0.0;0.0;0.0
3327;Totaal mannen en vrouwen;10000;Totaal opnamen;171 Menstruatiestoornissen;2022;1690.0;0.9;0.0;0.0;0.1
3328;Totaal mannen en vrouwen;10000;Totaal opnamen;172 Ovariumcyste;2015;1455.0;0.8;0.0;0.0;0.1
3329;Totaal mannen en vrouwen;10000;Totaal opnamen;172 Ovariumcyste;2016;1365.0;0.8;0.0;0.0;0.1
3330;Totaal mannen en vrouwen;10000;Totaal opnamen;172 Ovariumcyste;2017;1325.0;0.8;0.0;0.0;0.0
3331;Totaal mannen en vrouwen;10000;Totaal opnamen;172 Ovariumcyste;2018;1175.0;0.7;0.0;0.0;0.0
3332;Totaal mannen en vrouwen;10000;Totaal opnamen;172 Ovariumcyste;2019;1150.0;0.6;0.0;0.0;0.0
3333;Totaal mannen en vrouwen;10000;Totaal opnamen;172 Ovariumcyste;2020;965.0;0.5;0.0;0.0;0.2
3334;Totaal mannen en vrouwen;10000;Totaal opnamen;172 Ovariumcyste;2021;955.0;0.5;0.0;0.0;0.0
3335;Totaal mannen en vrouwen;10000;Totaal opnamen;172 Ovariumcyste;2022;885.0;0.5;0.0;0.0;0.0
3336;Totaal mannen en vrouwen;10000;Totaal opnamen;173 Menopausale stoornissen;2015;300.0;0.2;0.0;0.0;0.0
3337;Totaal mannen en vrouwen;10000;Totaal opnamen;173 Menopausale stoornissen;2016;265.0;0.2;0.0;0.0;0.4
3338;Totaal mannen en vrouwen;10000;Totaal opnamen;173 Menopausale stoornissen;2017;300.0;0.2;0.0;0.0;0.3
3339;Totaal mannen en vrouwen;10000;Totaal opnamen;173 Menopausale stoornissen;2018;260.0;0.1;0.0;0.0;0.0
3340;Totaal mannen en vrouwen;10000;Totaal opnamen;173 Menopausale stoornissen;2019;280.0;0.2;0.0;0.0;0.0
3341;Totaal mannen en vrouwen;10000;Totaal opnamen;173 Menopausale stoornissen;2020;230.0;0.1;0.0;0.0;0.4
3342;Totaal mannen en vrouwen;10000;Totaal opnamen;173 Menopausale stoornissen;2021;205.0;0.1;0.0;0.0;0.5
3343;Totaal mannen en vrouwen;10000;Totaal opnamen;173 Menopausale stoornissen;2022;195.0;0.1;0.0;0.0;0.5
3344;Totaal mannen en vrouwen;10000;Totaal opnamen;174 Vrouwelijke infertiliteit;2015;220.0;0.1;0.0;0.0;0.0
3345;Totaal mannen en vrouwen;10000;Totaal opnamen;174 Vrouwelijke infertiliteit;2016;285.0;0.2;0.0;0.0;0.0
3346;Totaal mannen en vrouwen;10000;Totaal opnamen;174 Vrouwelijke infertiliteit;2017;210.0;0.1;0.0;0.0;0.0
3347;Totaal mannen en vrouwen;10000;Totaal opnamen;174 Vrouwelijke infertiliteit;2018;120.0;0.1;0.0;0.0;0.0
3348;Totaal mannen en vrouwen;10000;Totaal opnamen;174 Vrouwelijke infertiliteit;2019;105.0;0.1;0.0;0.0;0.0
3349;Totaal mannen en vrouwen;10000;Totaal opnamen;174 Vrouwelijke infertiliteit;2020;70.0;0.0;0.0;0.0;0.0
3350;Totaal mannen en vrouwen;10000;Totaal opnamen;174 Vrouwelijke infertiliteit;2021;55.0;0.0;0.0;0.0;0.0
3351;Totaal mannen en vrouwen;10000;Totaal opnamen;174 Vrouwelijke infertiliteit;2022;40.0;0.0;0.0;0.0;0.0
3352;Totaal mannen en vrouwen;10000;Totaal opnamen;175 Ov. aand. vrouwelijke geslachtsorg..;2015;2660.0;1.5;5.0;0.0;0.2
3353;Totaal mannen en vrouwen;10000;Totaal opnamen;175 Ov. aand. vrouwelijke geslachtsorg..;2016;2665.0;1.5;5.0;0.0;0.1
3354;Totaal mannen en vrouwen;10000;Totaal opnamen;175 Ov. aand. vrouwelijke geslachtsorg..;2017;2465.0;1.4;10.0;0.0;0.4
3355;Totaal mannen en vrouwen;10000;Totaal opnamen;175 Ov. aand. vrouwelijke geslachtsorg..;2018;2270.0;1.3;0.0;0.0;0.1
3356;Totaal mannen en vrouwen;10000;Totaal opnamen;175 Ov. aand. vrouwelijke geslachtsorg..;2019;2060.0;1.2;0.0;0.0;0.0
3357;Totaal mannen en vrouwen;10000;Totaal opnamen;175 Ov. aand. vrouwelijke geslachtsorg..;2020;1830.0;1.0;5.0;0.0;0.2
3358;Totaal mannen en vrouwen;10000;Totaal opnamen;175 Ov. aand. vrouwelijke geslachtsorg..;2021;1685.0;0.9;0.0;0.0;0.1
3359;Totaal mannen en vrouwen;10000;Totaal opnamen;175 Ov. aand. vrouwelijke geslachtsorg..;2022;1840.0;1.0;0.0;0.0;0.1
3360;Totaal mannen en vrouwen;10000;Totaal opnamen;176 Anticonceptie- en voortplantingsbe..;2015;745.0;0.4;0.0;0.0;0.0
3361;Totaal mannen en vrouwen;10000;Totaal opnamen;176 Anticonceptie- en voortplantingsbe..;2016;635.0;0.4;0.0;0.0;0.0
3362;Totaal mannen en vrouwen;10000;Totaal opnamen;176 Anticonceptie- en voortplantingsbe..;2017;540.0;0.3;0.0;0.0;0.2
3363;Totaal mannen en vrouwen;10000;Totaal opnamen;176 Anticonceptie- en voortplantingsbe..;2018;445.0;0.3;0.0;0.0;0.0
3364;Totaal mannen en vrouwen;10000;Totaal opnamen;176 Anticonceptie- en voortplantingsbe..;2019;380.0;0.2;0.0;0.0;0.0
3365;Totaal mannen en vrouwen;10000;Totaal opnamen;176 Anticonceptie- en voortplantingsbe..;2020;440.0;0.2;0.0;0.0;0.0
3366;Totaal mannen en vrouwen;10000;Totaal opnamen;176 Anticonceptie- en voortplantingsbe..;2021;315.0;0.2;0.0;0.0;0.0
3367;Totaal mannen en vrouwen;10000;Totaal opnamen;176 Anticonceptie- en voortplantingsbe..;2022;305.0;0.2;0.0;0.0;0.0
3368;Totaal mannen en vrouwen;10000;Totaal opnamen;177 Spontane abortus;2015;1230.0;0.7;0.0;0.0;0.0
3369;Totaal mannen en vrouwen;10000;Totaal opnamen;177 Spontane abortus;2016;1255.0;0.7;0.0;0.0;0.0
3370;Totaal mannen en vrouwen;10000;Totaal opnamen;177 Spontane abortus;2017;1045.0;0.6;0.0;0.0;0.0
3371;Totaal mannen en vrouwen;10000;Totaal opnamen;177 Spontane abortus;2018;995.0;0.6;0.0;0.0;0.0
3372;Totaal mannen en vrouwen;10000;Totaal opnamen;177 Spontane abortus;2019;950.0;0.5;0.0;0.0;0.0
3373;Totaal mannen en vrouwen;10000;Totaal opnamen;177 Spontane abortus;2020;880.0;0.5;0.0;0.0;0.0
3374;Totaal mannen en vrouwen;10000;Totaal opnamen;177 Spontane abortus;2021;830.0;0.5;0.0;0.0;0.0
3375;Totaal mannen en vrouwen;10000;Totaal opnamen;177 Spontane abortus;2022;770.0;0.4;0.0;0.0;0.0
3376;Totaal mannen en vrouwen;10000;Totaal opnamen;178 Geïnduceerde abortus;2015;510.0;0.3;0.0;0.0;0.0
3377;Totaal mannen en vrouwen;10000;Totaal opnamen;178 Geïnduceerde abortus;2016;380.0;0.2;0.0;0.0;0.0
3378;Totaal mannen en vrouwen;10000;Totaal opnamen;178 Geïnduceerde abortus;2017;375.0;0.2;0.0;0.0;0.0
3379;Totaal mannen en vrouwen;10000;Totaal opnamen;178 Geïnduceerde abortus;2018;385.0;0.2;0.0;0.0;0.0
3380;Totaal mannen en vrouwen;10000;Totaal opnamen;178 Geïnduceerde abortus;2019;360.0;0.2;0.0;0.0;0.0
3381;Totaal mannen en vrouwen;10000;Totaal opnamen;178 Geïnduceerde abortus;2020;285.0;0.2;0.0;0.0;0.0
3382;Totaal mannen en vrouwen;10000;Totaal opnamen;178 Geïnduceerde abortus;2021;280.0;0.2;0.0;0.0;0.0
3383;Totaal mannen en vrouwen;10000;Totaal opnamen;178 Geïnduceerde abortus;2022;295.0;0.2;0.0;0.0;0.0
3384;Totaal mannen en vrouwen;10000;Totaal opnamen;179 Complicaties na abortus;2015;170.0;0.1;0.0;0.0;0.0
3385;Totaal mannen en vrouwen;10000;Totaal opnamen;179 Complicaties na abortus;2016;160.0;0.1;0.0;0.0;0.0
3386;Totaal mannen en vrouwen;10000;Totaal opnamen;179 Complicaties na abortus;2017;145.0;0.1;0.0;0.0;0.0
3387;Totaal mannen en vrouwen;10000;Totaal opnamen;179 Complicaties na abortus;2018;135.0;0.1;0.0;0.0;0.0
3388;Totaal mannen en vrouwen;10000;Totaal opnamen;179 Complicaties na abortus;2019;160.0;0.1;0.0;0.0;0.0
3389;Totaal mannen en vrouwen;10000;Totaal opnamen;179 Complicaties na abortus;2020;115.0;0.1;0.0;0.0;0.0
3390;Totaal mannen en vrouwen;10000;Totaal opnamen;179 Complicaties na abortus;2021;120.0;0.1;0.0;0.0;0.0
3391;Totaal mannen en vrouwen;10000;Totaal opnamen;179 Complicaties na abortus;2022;135.0;0.1;0.0;0.0;0.0
3392;Totaal mannen en vrouwen;10000;Totaal opnamen;180 Ectopische zwangerschap;2015;1740.0;1.0;0.0;0.0;0.0
3393;Totaal mannen en vrouwen;10000;Totaal opnamen;180 Ectopische zwangerschap;2016;1670.0;1.0;0.0;0.0;0.0
3394;Totaal mannen en vrouwen;10000;Totaal opnamen;180 Ectopische zwangerschap;2017;1610.0;0.9;0.0;0.0;0.0
3395;Totaal mannen en vrouwen;10000;Totaal opnamen;180 Ectopische zwangerschap;2018;1655.0;0.9;0.0;0.0;0.1
3396;Totaal mannen en vrouwen;10000;Totaal opnamen;180 Ectopische zwangerschap;2019;1600.0;0.9;0.0;0.0;0.0
3397;Totaal mannen en vrouwen;10000;Totaal opnamen;180 Ectopische zwangerschap;2020;1620.0;0.9;0.0;0.0;0.0
