ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
831;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2021;175.0;6.5;
832;JZ Totaal jeugdzorg;Beemster;2021;225.0;8.5;
833;JZ Totaal jeugdzorg;Beemster;1e halfjaar 2022;;;
834;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2022;;;
835;JZ Totaal jeugdzorg;Beemster;2022;;;
836;JZ Totaal jeugdzorg;Beemster;1e halfjaar 2023;;;
837;JZ Totaal jeugdzorg;Beemster;2e halfjaar 2023;;;
838;JZ Totaal jeugdzorg;Beemster;2023;;;
839;JZ Totaal jeugdzorg;Beemster;1e half jaar 2024;;;
840;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2021;340.0;11.0;
841;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2021;340.0;11.1;
842;JZ Totaal jeugdzorg;Beesel;2021;395.0;12.9;
843;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2022;325.0;10.8;
844;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2022;305.0;10.2;
845;JZ Totaal jeugdzorg;Beesel;2022;370.0;12.3;
846;JZ Totaal jeugdzorg;Beesel;1e halfjaar 2023;315.0;10.5;
847;JZ Totaal jeugdzorg;Beesel;2e halfjaar 2023;325.0;10.9;
848;JZ Totaal jeugdzorg;Beesel;2023;385.0;12.7;
849;JZ Totaal jeugdzorg;Beesel;1e half jaar 2024;330.0;11.2;
850;JZ Totaal jeugdzorg;Berg en Dal;1e halfjaar 2021;670.0;8.6;
851;JZ Totaal jeugdzorg;Berg en Dal;2e halfjaar 2021;650.0;8.4;
852;JZ Totaal jeugdzorg;Berg en Dal;2021;775.0;10.0;
853;JZ Totaal jeugdzorg;Berg en Dal;1e halfjaar 2022;625.0;8.1;
854;JZ Totaal jeugdzorg;Berg en Dal;2e halfjaar 2022;625.0;8.2;
855;JZ Totaal jeugdzorg;Berg en Dal;2022;735.0;9.6;
856;JZ Totaal jeugdzorg;Berg en Dal;1e halfjaar 2023;670.0;8.7;
857;JZ Totaal jeugdzorg;Berg en Dal;2e halfjaar 2023;680.0;8.8;
858;JZ Totaal jeugdzorg;Berg en Dal;2023;800.0;10.4;
859;JZ Totaal jeugdzorg;Berg en Dal;1e half jaar 2024;695.0;9.2;
860;JZ Totaal jeugdzorg;Bergeijk;1e halfjaar 2021;415.0;9.3;
861;JZ Totaal jeugdzorg;Bergeijk;2e halfjaar 2021;410.0;9.3;
862;JZ Totaal jeugdzorg;Bergeijk;2021;470.0;10.6;
863;JZ Totaal jeugdzorg;Bergeijk;1e halfjaar 2022;295.0;6.7;
864;JZ Totaal jeugdzorg;Bergeijk;2e halfjaar 2022;315.0;7.1;
865;JZ Totaal jeugdzorg;Bergeijk;2022;360.0;8.2;
866;JZ Totaal jeugdzorg;Bergeijk;1e halfjaar 2023;330.0;7.4;
867;JZ Totaal jeugdzorg;Bergeijk;2e halfjaar 2023;360.0;8.2;
868;JZ Totaal jeugdzorg;Bergeijk;2023;420.0;9.5;
869;JZ Totaal jeugdzorg;Bergeijk;1e half jaar 2024;340.0;7.8;
870;JZ Totaal jeugdzorg;Bergen (L.);1e halfjaar 2021;245.0;8.6;
871;JZ Totaal jeugdzorg;Bergen (L.);2e halfjaar 2021;260.0;9.1;
872;JZ Totaal jeugdzorg;Bergen (L.);2021;285.0;10.0;
873;JZ Totaal jeugdzorg;Bergen (L.);1e halfjaar 2022;270.0;9.7;
874;JZ Totaal jeugdzorg;Bergen (L.);2e halfjaar 2022;260.0;9.4;
875;JZ Totaal jeugdzorg;Bergen (L.);2022;315.0;11.4;
876;JZ Totaal jeugdzorg;Bergen (L.);1e halfjaar 2023;260.0;9.4;
877;JZ Totaal jeugdzorg;Bergen (L.);2e halfjaar 2023;265.0;9.7;
878;JZ Totaal jeugdzorg;Bergen (L.);2023;305.0;11.2;
879;JZ Totaal jeugdzorg;Bergen (L.);1e half jaar 2024;265.0;9.8;
880;JZ Totaal jeugdzorg;Bergen (NH.);1e halfjaar 2021;495.0;8.1;
881;JZ Totaal jeugdzorg;Bergen (NH.);2e halfjaar 2021;500.0;8.2;
882;JZ Totaal jeugdzorg;Bergen (NH.);2021;585.0;9.6;
883;JZ Totaal jeugdzorg;Bergen (NH.);1e halfjaar 2022;505.0;8.5;
884;JZ Totaal jeugdzorg;Bergen (NH.);2e halfjaar 2022;500.0;8.4;
885;JZ Totaal jeugdzorg;Bergen (NH.);2022;590.0;9.8;
886;JZ Totaal jeugdzorg;Bergen (NH.);1e halfjaar 2023;500.0;8.3;
887;JZ Totaal jeugdzorg;Bergen (NH.);2e halfjaar 2023;510.0;8.4;
888;JZ Totaal jeugdzorg;Bergen (NH.);2023;610.0;10.1;
889;JZ Totaal jeugdzorg;Bergen (NH.);1e half jaar 2024;500.0;8.6;
890;JZ Totaal jeugdzorg;Bergen op Zoom;1e halfjaar 2021;1875.0;11.7;
891;JZ Totaal jeugdzorg;Bergen op Zoom;2e halfjaar 2021;1835.0;11.4;
892;JZ Totaal jeugdzorg;Bergen op Zoom;2021;2175.0;13.5;
893;JZ Totaal jeugdzorg;Bergen op Zoom;1e halfjaar 2022;1900.0;11.8;
894;JZ Totaal jeugdzorg;Bergen op Zoom;2e halfjaar 2022;1935.0;12.0;
895;JZ Totaal jeugdzorg;Bergen op Zoom;2022;2250.0;14.0;
896;JZ Totaal jeugdzorg;Bergen op Zoom;1e halfjaar 2023;1950.0;12.0;
897;JZ Totaal jeugdzorg;Bergen op Zoom;2e halfjaar 2023;2000.0;12.3;
898;JZ Totaal jeugdzorg;Bergen op Zoom;2023;2315.0;14.3;
899;JZ Totaal jeugdzorg;Bergen op Zoom;1e half jaar 2024;1945.0;12.0;
900;JZ Totaal jeugdzorg;Berkelland;1e halfjaar 2021;935.0;9.1;
901;JZ Totaal jeugdzorg;Berkelland;2e halfjaar 2021;915.0;8.9;
902;JZ Totaal jeugdzorg;Berkelland;2021;1105.0;10.7;
903;JZ Totaal jeugdzorg;Berkelland;1e halfjaar 2022;915.0;9.0;
904;JZ Totaal jeugdzorg;Berkelland;2e halfjaar 2022;860.0;8.5;
905;JZ Totaal jeugdzorg;Berkelland;2022;1010.0;10.0;
906;JZ Totaal jeugdzorg;Berkelland;1e halfjaar 2023;905.0;9.0;
907;JZ Totaal jeugdzorg;Berkelland;2e halfjaar 2023;960.0;9.5;
908;JZ Totaal jeugdzorg;Berkelland;2023;1060.0;10.5;
909;JZ Totaal jeugdzorg;Berkelland;1e half jaar 2024;915.0;9.3;
910;JZ Totaal jeugdzorg;Bernheze;1e halfjaar 2021;690.0;8.5;
911;JZ Totaal jeugdzorg;Bernheze;2e halfjaar 2021;675.0;8.3;
912;JZ Totaal jeugdzorg;Bernheze;2021;835.0;10.2;
913;JZ Totaal jeugdzorg;Bernheze;1e halfjaar 2022;700.0;8.6;
914;JZ Totaal jeugdzorg;Bernheze;2e halfjaar 2022;740.0;9.1;
915;JZ Totaal jeugdzorg;Bernheze;2022;865.0;10.6;
916;JZ Totaal jeugdzorg;Bernheze;1e halfjaar 2023;745.0;9.1;
917;JZ Totaal jeugdzorg;Bernheze;2e halfjaar 2023;730.0;8.9;
918;JZ Totaal jeugdzorg;Bernheze;2023;885.0;10.8;
919;JZ Totaal jeugdzorg;Bernheze;1e half jaar 2024;690.0;8.6;
920;JZ Totaal jeugdzorg;Best;1e halfjaar 2021;735.0;9.6;
921;JZ Totaal jeugdzorg;Best;2e halfjaar 2021;770.0;10.1;
922;JZ Totaal jeugdzorg;Best;2021;880.0;11.5;
923;JZ Totaal jeugdzorg;Best;1e halfjaar 2022;750.0;9.8;
924;JZ Totaal jeugdzorg;Best;2e halfjaar 2022;765.0;10.0;
925;JZ Totaal jeugdzorg;Best;2022;895.0;11.7;
926;JZ Totaal jeugdzorg;Best;1e halfjaar 2023;820.0;10.8;
927;JZ Totaal jeugdzorg;Best;2e halfjaar 2023;825.0;10.8;
928;JZ Totaal jeugdzorg;Best;2023;975.0;12.8;
929;JZ Totaal jeugdzorg;Best;1e half jaar 2024;800.0;10.6;
930;JZ Totaal jeugdzorg;Beuningen;1e halfjaar 2021;615.0;9.7;
931;JZ Totaal jeugdzorg;Beuningen;2e halfjaar 2021;615.0;9.6;
932;JZ Totaal jeugdzorg;Beuningen;2021;720.0;11.3;
933;JZ Totaal jeugdzorg;Beuningen;1e halfjaar 2022;595.0;9.4;
934;JZ Totaal jeugdzorg;Beuningen;2e halfjaar 2022;575.0;9.1;
935;JZ Totaal jeugdzorg;Beuningen;2022;695.0;11.0;
936;JZ Totaal jeugdzorg;Beuningen;1e halfjaar 2023;620.0;9.7;
937;JZ Totaal jeugdzorg;Beuningen;2e halfjaar 2023;630.0;9.8;
938;JZ Totaal jeugdzorg;Beuningen;2023;725.0;11.3;
939;JZ Totaal jeugdzorg;Beuningen;1e half jaar 2024;635.0;10.0;
940;JZ Totaal jeugdzorg;Beverwijk;1e halfjaar 2021;1025.0;9.9;
941;JZ Totaal jeugdzorg;Beverwijk;2e halfjaar 2021;1015.0;9.8;
942;JZ Totaal jeugdzorg;Beverwijk;2021;1200.0;11.6;
943;JZ Totaal jeugdzorg;Beverwijk;1e halfjaar 2022;990.0;9.6;
944;JZ Totaal jeugdzorg;Beverwijk;2e halfjaar 2022;965.0;9.4;
945;JZ Totaal jeugdzorg;Beverwijk;2022;1160.0;11.2;
946;JZ Totaal jeugdzorg;Beverwijk;1e halfjaar 2023;1000.0;9.6;
947;JZ Totaal jeugdzorg;Beverwijk;2e halfjaar 2023;945.0;9.1;
948;JZ Totaal jeugdzorg;Beverwijk;2023;1140.0;10.9;
949;JZ Totaal jeugdzorg;Beverwijk;1e half jaar 2024;855.0;8.2;
950;JZ Totaal jeugdzorg;De Bilt;1e halfjaar 2021;1150.0;10.2;
951;JZ Totaal jeugdzorg;De Bilt;2e halfjaar 2021;1270.0;11.3;
952;JZ Totaal jeugdzorg;De Bilt;2021;1390.0;12.3;
953;JZ Totaal jeugdzorg;De Bilt;1e halfjaar 2022;1405.0;12.3;
954;JZ Totaal jeugdzorg;De Bilt;2e halfjaar 2022;1225.0;10.7;
955;JZ Totaal jeugdzorg;De Bilt;2022;1585.0;13.9;
956;JZ Totaal jeugdzorg;De Bilt;1e halfjaar 2023;1425.0;12.3;
957;JZ Totaal jeugdzorg;De Bilt;2e halfjaar 2023;1485.0;12.8;
958;JZ Totaal jeugdzorg;De Bilt;2023;1680.0;14.5;
959;JZ Totaal jeugdzorg;De Bilt;1e half jaar 2024;1550.0;13.6;
960;JZ Totaal jeugdzorg;Bladel;1e halfjaar 2021;420.0;8.4;
961;JZ Totaal jeugdzorg;Bladel;2e halfjaar 2021;430.0;8.6;
962;JZ Totaal jeugdzorg;Bladel;2021;490.0;9.8;
963;JZ Totaal jeugdzorg;Bladel;1e halfjaar 2022;330.0;6.7;
964;JZ Totaal jeugdzorg;Bladel;2e halfjaar 2022;355.0;7.1;
965;JZ Totaal jeugdzorg;Bladel;2022;410.0;8.3;
966;JZ Totaal jeugdzorg;Bladel;1e halfjaar 2023;360.0;7.3;
967;JZ Totaal jeugdzorg;Bladel;2e halfjaar 2023;395.0;8.0;
968;JZ Totaal jeugdzorg;Bladel;2023;455.0;9.2;
969;JZ Totaal jeugdzorg;Bladel;1e half jaar 2024;400.0;8.3;
970;JZ Totaal jeugdzorg;Blaricum;1e halfjaar 2021;250.0;7.6;
971;JZ Totaal jeugdzorg;Blaricum;2e halfjaar 2021;255.0;7.9;
972;JZ Totaal jeugdzorg;Blaricum;2021;310.0;9.6;
973;JZ Totaal jeugdzorg;Blaricum;1e halfjaar 2022;265.0;7.6;
974;JZ Totaal jeugdzorg;Blaricum;2e halfjaar 2022;290.0;8.4;
975;JZ Totaal jeugdzorg;Blaricum;2022;325.0;9.5;
976;JZ Totaal jeugdzorg;Blaricum;1e halfjaar 2023;315.0;9.0;
977;JZ Totaal jeugdzorg;Blaricum;2e halfjaar 2023;315.0;9.0;
978;JZ Totaal jeugdzorg;Blaricum;2023;375.0;10.8;
979;JZ Totaal jeugdzorg;Blaricum;1e half jaar 2024;295.0;8.2;
980;JZ Totaal jeugdzorg;Bloemendaal;1e halfjaar 2021;530.0;8.4;
981;JZ Totaal jeugdzorg;Bloemendaal;2e halfjaar 2021;525.0;8.3;
982;JZ Totaal jeugdzorg;Bloemendaal;2021;640.0;10.1;
983;JZ Totaal jeugdzorg;Bloemendaal;1e halfjaar 2022;560.0;8.8;
984;JZ Totaal jeugdzorg;Bloemendaal;2e halfjaar 2022;570.0;8.9;
985;JZ Totaal jeugdzorg;Bloemendaal;2022;680.0;10.6;
986;JZ Totaal jeugdzorg;Bloemendaal;1e halfjaar 2023;560.0;8.7;
987;JZ Totaal jeugdzorg;Bloemendaal;2e halfjaar 2023;555.0;8.6;
988;JZ Totaal jeugdzorg;Bloemendaal;2023;660.0;10.2;
989;JZ Totaal jeugdzorg;Bloemendaal;1e half jaar 2024;490.0;7.8;
990;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;1e halfjaar 2021;890.0;9.2;
991;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;2e halfjaar 2021;855.0;8.8;
992;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;2021;1035.0;10.7;
993;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;1e halfjaar 2022;815.0;8.4;
994;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;2e halfjaar 2022;825.0;8.5;
995;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;2022;975.0;10.0;
996;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;1e halfjaar 2023;855.0;8.6;
997;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;2e halfjaar 2023;805.0;8.1;
998;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;2023;1010.0;10.2;
999;JZ Totaal jeugdzorg;Bodegraven-Reeuwijk;1e half jaar 2024;825.0;8.4;
1000;JZ Totaal jeugdzorg;Boekel;1e halfjaar 2021;190.0;6.5;
1001;JZ Totaal jeugdzorg;Boekel;2e halfjaar 2021;195.0;6.8;
1002;JZ Totaal jeugdzorg;Boekel;2021;235.0;8.1;
1003;JZ Totaal jeugdzorg;Boekel;1e halfjaar 2022;205.0;7.1;
1004;JZ Totaal jeugdzorg;Boekel;2e halfjaar 2022;215.0;7.4;
1005;JZ Totaal jeugdzorg;Boekel;2022;260.0;9.1;
1006;JZ Totaal jeugdzorg;Boekel;1e halfjaar 2023;215.0;7.6;
1007;JZ Totaal jeugdzorg;Boekel;2e halfjaar 2023;240.0;8.4;
1008;JZ Totaal jeugdzorg;Boekel;2023;275.0;9.6;
1009;JZ Totaal jeugdzorg;Boekel;1e half jaar 2024;230.0;7.9;
1010;JZ Totaal jeugdzorg;Borger-Odoorn;1e halfjaar 2021;600.0;10.5;
1011;JZ Totaal jeugdzorg;Borger-Odoorn;2e halfjaar 2021;600.0;10.5;
1012;JZ Totaal jeugdzorg;Borger-Odoorn;2021;685.0;12.0;
1013;JZ Totaal jeugdzorg;Borger-Odoorn;1e halfjaar 2022;590.0;10.4;
1014;JZ Totaal jeugdzorg;Borger-Odoorn;2e halfjaar 2022;575.0;10.1;
1015;JZ Totaal jeugdzorg;Borger-Odoorn;2022;670.0;11.8;
1016;JZ Totaal jeugdzorg;Borger-Odoorn;1e halfjaar 2023;555.0;9.7;
1017;JZ Totaal jeugdzorg;Borger-Odoorn;2e halfjaar 2023;555.0;9.7;
1018;JZ Totaal jeugdzorg;Borger-Odoorn;2023;650.0;11.4;
1019;JZ Totaal jeugdzorg;Borger-Odoorn;1e half jaar 2024;585.0;10.3;
1020;JZ Totaal jeugdzorg;Borne;1e halfjaar 2021;480.0;7.7;
1021;JZ Totaal jeugdzorg;Borne;2e halfjaar 2021;530.0;8.5;
1022;JZ Totaal jeugdzorg;Borne;2021;595.0;9.5;
1023;JZ Totaal jeugdzorg;Borne;1e halfjaar 2022;545.0;8.7;
1024;JZ Totaal jeugdzorg;Borne;2e halfjaar 2022;560.0;8.9;
1025;JZ Totaal jeugdzorg;Borne;2022;655.0;10.4;
1026;JZ Totaal jeugdzorg;Borne;1e halfjaar 2023;625.0;9.7;
1027;JZ Totaal jeugdzorg;Borne;2e halfjaar 2023;600.0;9.3;
1028;JZ Totaal jeugdzorg;Borne;2023;730.0;11.4;
1029;JZ Totaal jeugdzorg;Borne;1e half jaar 2024;575.0;9.0;
1030;JZ Totaal jeugdzorg;Borsele;1e halfjaar 2021;515.0;8.6;
1031;JZ Totaal jeugdzorg;Borsele;2e halfjaar 2021;525.0;8.8;
1032;JZ Totaal jeugdzorg;Borsele;2021;615.0;10.3;
1033;JZ Totaal jeugdzorg;Borsele;1e halfjaar 2022;520.0;8.8;
1034;JZ Totaal jeugdzorg;Borsele;2e halfjaar 2022;505.0;8.5;
1035;JZ Totaal jeugdzorg;Borsele;2022;600.0;10.1;
1036;JZ Totaal jeugdzorg;Borsele;1e halfjaar 2023;565.0;9.4;
1037;JZ Totaal jeugdzorg;Borsele;2e halfjaar 2023;595.0;10.0;
1038;JZ Totaal jeugdzorg;Borsele;2023;690.0;11.5;
1039;JZ Totaal jeugdzorg;Borsele;1e half jaar 2024;635.0;10.8;
1040;JZ Totaal jeugdzorg;Boxmeer;1e halfjaar 2021;575.0;8.3;
1041;JZ Totaal jeugdzorg;Boxmeer;2e halfjaar 2021;550.0;8.0;
1042;JZ Totaal jeugdzorg;Boxmeer;2021;650.0;9.4;
1043;JZ Totaal jeugdzorg;Boxmeer;1e halfjaar 2022;;;
1044;JZ Totaal jeugdzorg;Boxmeer;2e halfjaar 2022;;;
1045;JZ Totaal jeugdzorg;Boxmeer;2022;;;
1046;JZ Totaal jeugdzorg;Boxmeer;1e halfjaar 2023;;;
1047;JZ Totaal jeugdzorg;Boxmeer;2e halfjaar 2023;;;
1048;JZ Totaal jeugdzorg;Boxmeer;2023;;;
1049;JZ Totaal jeugdzorg;Boxmeer;1e half jaar 2024;;;
1050;JZ Totaal jeugdzorg;Boxtel;1e halfjaar 2021;660.0;8.1;
1051;JZ Totaal jeugdzorg;Boxtel;2e halfjaar 2021;680.0;8.4;
1052;JZ Totaal jeugdzorg;Boxtel;2021;795.0;9.8;
1053;JZ Totaal jeugdzorg;Boxtel;1e halfjaar 2022;700.0;8.6;
1054;JZ Totaal jeugdzorg;Boxtel;2e halfjaar 2022;710.0;8.8;
1055;JZ Totaal jeugdzorg;Boxtel;2022;830.0;10.2;
1056;JZ Totaal jeugdzorg;Boxtel;1e halfjaar 2023;755.0;9.2;
1057;JZ Totaal jeugdzorg;Boxtel;2e halfjaar 2023;745.0;9.1;
1058;JZ Totaal jeugdzorg;Boxtel;2023;895.0;10.9;
1059;JZ Totaal jeugdzorg;Boxtel;1e half jaar 2024;725.0;9.0;
1060;JZ Totaal jeugdzorg;Breda;1e halfjaar 2021;3715.0;7.9;
1061;JZ Totaal jeugdzorg;Breda;2e halfjaar 2021;3775.0;8.0;
1062;JZ Totaal jeugdzorg;Breda;2021;4565.0;9.6;
1063;JZ Totaal jeugdzorg;Breda;1e halfjaar 2022;3995.0;8.4;
1064;JZ Totaal jeugdzorg;Breda;2e halfjaar 2022;4105.0;8.7;
1065;JZ Totaal jeugdzorg;Breda;2022;4825.0;10.2;
1066;JZ Totaal jeugdzorg;Breda;1e halfjaar 2023;4195.0;8.8;
1067;JZ Totaal jeugdzorg;Breda;2e halfjaar 2023;4170.0;8.8;
1068;JZ Totaal jeugdzorg;Breda;2023;4980.0;10.5;
1069;JZ Totaal jeugdzorg;Breda;1e half jaar 2024;4135.0;8.7;
1070;JZ Totaal jeugdzorg;Brielle;1e halfjaar 2021;210.0;5.2;
1071;JZ Totaal jeugdzorg;Brielle;2e halfjaar 2021;230.0;5.8;
1072;JZ Totaal jeugdzorg;Brielle;2021;280.0;7.1;
1073;JZ Totaal jeugdzorg;Brielle;1e halfjaar 2022;255.0;6.4;
1074;JZ Totaal jeugdzorg;Brielle;2e halfjaar 2022;245.0;6.1;
1075;JZ Totaal jeugdzorg;Brielle;2022;305.0;7.6;
1076;JZ Totaal jeugdzorg;Brielle;1e halfjaar 2023;;;
1077;JZ Totaal jeugdzorg;Brielle;2e halfjaar 2023;;;
1078;JZ Totaal jeugdzorg;Brielle;2023;;;
1079;JZ Totaal jeugdzorg;Brielle;1e half jaar 2024;;;
1080;JZ Totaal jeugdzorg;Bronckhorst;1e halfjaar 2021;735.0;8.9;
1081;JZ Totaal jeugdzorg;Bronckhorst;2e halfjaar 2021;720.0;8.7;
1082;JZ Totaal jeugdzorg;Bronckhorst;2021;855.0;10.4;
1083;JZ Totaal jeugdzorg;Bronckhorst;1e halfjaar 2022;685.0;8.4;
1084;JZ Totaal jeugdzorg;Bronckhorst;2e halfjaar 2022;660.0;8.1;
1085;JZ Totaal jeugdzorg;Bronckhorst;2022;800.0;9.8;
1086;JZ Totaal jeugdzorg;Bronckhorst;1e halfjaar 2023;760.0;9.4;
1087;JZ Totaal jeugdzorg;Bronckhorst;2e halfjaar 2023;720.0;8.9;
1088;JZ Totaal jeugdzorg;Bronckhorst;2023;855.0;10.6;
1089;JZ Totaal jeugdzorg;Bronckhorst;1e half jaar 2024;650.0;8.4;
1090;JZ Totaal jeugdzorg;Brummen;1e halfjaar 2021;440.0;9.5;
1091;JZ Totaal jeugdzorg;Brummen;2e halfjaar 2021;425.0;9.1;
1092;JZ Totaal jeugdzorg;Brummen;2021;510.0;11.0;
1093;JZ Totaal jeugdzorg;Brummen;1e halfjaar 2022;425.0;9.3;
1094;JZ Totaal jeugdzorg;Brummen;2e halfjaar 2022;405.0;9.0;
1095;JZ Totaal jeugdzorg;Brummen;2022;495.0;10.9;
1096;JZ Totaal jeugdzorg;Brummen;1e halfjaar 2023;450.0;9.9;
1097;JZ Totaal jeugdzorg;Brummen;2e halfjaar 2023;475.0;10.4;
1098;JZ Totaal jeugdzorg;Brummen;2023;540.0;11.9;
1099;JZ Totaal jeugdzorg;Brummen;1e half jaar 2024;425.0;9.4;
1100;JZ Totaal jeugdzorg;Brunssum;1e halfjaar 2021;685.0;12.1;
1101;JZ Totaal jeugdzorg;Brunssum;2e halfjaar 2021;690.0;12.2;
1102;JZ Totaal jeugdzorg;Brunssum;2021;800.0;14.2;
1103;JZ Totaal jeugdzorg;Brunssum;1e halfjaar 2022;725.0;13.0;
1104;JZ Totaal jeugdzorg;Brunssum;2e halfjaar 2022;715.0;12.8;
1105;JZ Totaal jeugdzorg;Brunssum;2022;815.0;14.6;
1106;JZ Totaal jeugdzorg;Brunssum;1e halfjaar 2023;725.0;13.0;
1107;JZ Totaal jeugdzorg;Brunssum;2e halfjaar 2023;700.0;12.6;
1108;JZ Totaal jeugdzorg;Brunssum;2023;830.0;14.9;
1109;JZ Totaal jeugdzorg;Brunssum;1e half jaar 2024;685.0;12.4;
1110;JZ Totaal jeugdzorg;Bunnik;1e halfjaar 2021;320.0;7.6;
1111;JZ Totaal jeugdzorg;Bunnik;2e halfjaar 2021;365.0;8.8;
1112;JZ Totaal jeugdzorg;Bunnik;2021;410.0;9.9;
1113;JZ Totaal jeugdzorg;Bunnik;1e halfjaar 2022;385.0;9.2;
1114;JZ Totaal jeugdzorg;Bunnik;2e halfjaar 2022;400.0;9.5;
1115;JZ Totaal jeugdzorg;Bunnik;2022;460.0;10.9;
1116;JZ Totaal jeugdzorg;Bunnik;1e halfjaar 2023;435.0;10.1;
1117;JZ Totaal jeugdzorg;Bunnik;2e halfjaar 2023;425.0;9.8;
1118;JZ Totaal jeugdzorg;Bunnik;2023;505.0;11.7;
1119;JZ Totaal jeugdzorg;Bunnik;1e half jaar 2024;415.0;9.5;
1120;JZ Totaal jeugdzorg;Bunschoten;1e halfjaar 2021;570.0;8.8;
1121;JZ Totaal jeugdzorg;Bunschoten;2e halfjaar 2021;575.0;8.8;
1122;JZ Totaal jeugdzorg;Bunschoten;2021;690.0;10.6;
1123;JZ Totaal jeugdzorg;Bunschoten;1e halfjaar 2022;635.0;9.7;
1124;JZ Totaal jeugdzorg;Bunschoten;2e halfjaar 2022;685.0;10.5;
1125;JZ Totaal jeugdzorg;Bunschoten;2022;775.0;11.8;
1126;JZ Totaal jeugdzorg;Bunschoten;1e halfjaar 2023;695.0;10.6;
1127;JZ Totaal jeugdzorg;Bunschoten;2e halfjaar 2023;705.0;10.7;
1128;JZ Totaal jeugdzorg;Bunschoten;2023;850.0;13.0;
1129;JZ Totaal jeugdzorg;Bunschoten;1e half jaar 2024;630.0;9.8;
1130;JZ Totaal jeugdzorg;Buren;1e halfjaar 2021;720.0;10.8;
1131;JZ Totaal jeugdzorg;Buren;2e halfjaar 2021;705.0;10.5;
1132;JZ Totaal jeugdzorg;Buren;2021;825.0;12.3;
1133;JZ Totaal jeugdzorg;Buren;1e halfjaar 2022;700.0;10.4;
1134;JZ Totaal jeugdzorg;Buren;2e halfjaar 2022;720.0;10.8;
1135;JZ Totaal jeugdzorg;Buren;2022;830.0;12.4;
1136;JZ Totaal jeugdzorg;Buren;1e halfjaar 2023;755.0;11.1;
1137;JZ Totaal jeugdzorg;Buren;2e halfjaar 2023;700.0;10.3;
1138;JZ Totaal jeugdzorg;Buren;2023;875.0;12.9;
1139;JZ Totaal jeugdzorg;Buren;1e half jaar 2024;730.0;11.0;
1140;JZ Totaal jeugdzorg;Capelle aan den IJssel;1e halfjaar 2021;1695.0;10.2;
1141;JZ Totaal jeugdzorg;Capelle aan den IJssel;2e halfjaar 2021;1730.0;10.4;
1142;JZ Totaal jeugdzorg;Capelle aan den IJssel;2021;1990.0;11.9;
1143;JZ Totaal jeugdzorg;Capelle aan den IJssel;1e halfjaar 2022;1745.0;10.4;
1144;JZ Totaal jeugdzorg;Capelle aan den IJssel;2e halfjaar 2022;1710.0;10.2;
1145;JZ Totaal jeugdzorg;Capelle aan den IJssel;2022;2080.0;12.4;
1146;JZ Totaal jeugdzorg;Capelle aan den IJssel;1e halfjaar 2023;1935.0;11.5;
1147;JZ Totaal jeugdzorg;Capelle aan den IJssel;2e halfjaar 2023;1965.0;11.7;
1148;JZ Totaal jeugdzorg;Capelle aan den IJssel;2023;2345.0;14.0;
1149;JZ Totaal jeugdzorg;Capelle aan den IJssel;1e half jaar 2024;2075.0;12.3;
1150;JZ Totaal jeugdzorg;Castricum;1e halfjaar 2021;635.0;7.3;
1151;JZ Totaal jeugdzorg;Castricum;2e halfjaar 2021;695.0;8.0;
1152;JZ Totaal jeugdzorg;Castricum;2021;795.0;9.1;
1153;JZ Totaal jeugdzorg;Castricum;1e halfjaar 2022;735.0;8.5;
1154;JZ Totaal jeugdzorg;Castricum;2e halfjaar 2022;735.0;8.5;
1155;JZ Totaal jeugdzorg;Castricum;2022;895.0;10.4;
1156;JZ Totaal jeugdzorg;Castricum;1e halfjaar 2023;735.0;8.5;
1157;JZ Totaal jeugdzorg;Castricum;2e halfjaar 2023;735.0;8.6;
1158;JZ Totaal jeugdzorg;Castricum;2023;880.0;10.2;
1159;JZ Totaal jeugdzorg;Castricum;1e half jaar 2024;695.0;8.2;
1160;JZ Totaal jeugdzorg;Coevorden;1e halfjaar 2021;745.0;8.9;
1161;JZ Totaal jeugdzorg;Coevorden;2e halfjaar 2021;745.0;8.9;
1162;JZ Totaal jeugdzorg;Coevorden;2021;870.0;10.4;
1163;JZ Totaal jeugdzorg;Coevorden;1e halfjaar 2022;680.0;8.2;
1164;JZ Totaal jeugdzorg;Coevorden;2e halfjaar 2022;675.0;8.1;
1165;JZ Totaal jeugdzorg;Coevorden;2022;790.0;9.5;
