ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
8376;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2010;98.0;29.0;69.0;4.0;6.0;-2.0
8377;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2011;121.0;74.0;47.0;5.0;25.0;-20.0
8378;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2012;105.0;58.0;47.0;7.0;21.0;-14.0
8379;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2013;99.0;86.0;13.0;10.0;35.0;-25.0
8380;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2014;117.0;77.0;40.0;4.0;29.0;-25.0
8381;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2015;88.0;55.0;33.0;4.0;20.0;-16.0
8382;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2016;122.0;63.0;59.0;1.0;15.0;-14.0
8383;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2017;140.0;53.0;87.0;10.0;23.0;-13.0
8384;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2018;131.0;59.0;72.0;6.0;18.0;-12.0
8385;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2019;179.0;81.0;98.0;7.0;18.0;-11.0
8386;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2020;177.0;81.0;96.0;4.0;26.0;-22.0
8387;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Geldrop-Mierlo;2021;195.0;94.0;101.0;4.0;30.0;-26.0
8388;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2010;136.0;63.0;73.0;2.0;33.0;-31.0
8389;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2011;144.0;50.0;94.0;13.0;41.0;-28.0
8390;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2012;133.0;92.0;41.0;2.0;44.0;-42.0
8391;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2013;163.0;41.0;122.0;4.0;16.0;-12.0
8392;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2014;211.0;65.0;146.0;4.0;44.0;-40.0
8393;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2015;199.0;66.0;133.0;8.0;24.0;-16.0
8394;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2016;188.0;95.0;93.0;4.0;35.0;-31.0
8395;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2017;204.0;84.0;120.0;10.0;28.0;-18.0
8396;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2018;194.0;120.0;74.0;3.0;53.0;-50.0
8397;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2019;189.0;106.0;83.0;4.0;42.0;-38.0
8398;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2020;182.0;148.0;34.0;10.0;92.0;-82.0
8399;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gemert-Bakel;2021;201.0;123.0;78.0;5.0;53.0;-48.0
8400;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2010;138.0;21.0;117.0;2.0;12.0;-10.0
8401;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2011;39.0;37.0;2.0;4.0;18.0;-14.0
8402;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2012;28.0;21.0;7.0;2.0;6.0;-4.0
8403;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2013;36.0;9.0;27.0;4.0;4.0;0.0
8404;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2014;35.0;13.0;22.0;1.0;4.0;-3.0
8405;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2015;28.0;13.0;15.0;2.0;3.0;-1.0
8406;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2016;45.0;18.0;27.0;2.0;3.0;-1.0
8407;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2017;20.0;20.0;0.0;1.0;12.0;-11.0
8408;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2018;47.0;18.0;29.0;1.0;6.0;-5.0
8409;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2019;40.0;21.0;19.0;2.0;9.0;-7.0
8410;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2020;121.0;37.0;84.0;1.0;7.0;-6.0
8411;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gennep;2021;92.0;49.0;43.0;0.0;16.0;-16.0
8412;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2010;17.0;8.0;9.0;0.0;2.0;-2.0
8413;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2011;24.0;20.0;4.0;0.0;5.0;-5.0
8414;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2012;25.0;17.0;8.0;0.0;5.0;-5.0
8415;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2013;22.0;10.0;12.0;0.0;3.0;-3.0
8416;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2014;20.0;12.0;8.0;0.0;1.0;-1.0
8417;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2015;27.0;15.0;12.0;1.0;5.0;-4.0
8418;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2016;26.0;20.0;6.0;0.0;7.0;-7.0
8419;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2017;44.0;14.0;30.0;0.0;0.0;0.0
8420;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2018;36.0;9.0;27.0;1.0;6.0;-5.0
8421;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2019;;;;;;
8422;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2020;;;;;;
8423;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Giessenlanden;2021;;;;;;
8424;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2010;377.0;105.0;272.0;6.0;94.0;-88.0
8425;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2011;142.0;84.0;58.0;10.0;76.0;-66.0
8426;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2012;62.0;45.0;17.0;8.0;30.0;-22.0
8427;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2013;152.0;50.0;102.0;8.0;39.0;-31.0
8428;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2014;176.0;75.0;101.0;1.0;57.0;-56.0
8429;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2015;498.0;32.0;466.0;12.0;19.0;-7.0
8430;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2016;2909.0;46.0;2863.0;7.0;22.0;-15.0
8431;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2017;826.0;58.0;768.0;9.0;28.0;-19.0
8432;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2018;1071.0;61.0;1010.0;1.0;32.0;-31.0
8433;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2019;1058.0;76.0;982.0;18.0;58.0;-40.0
8434;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2020;1966.0;60.0;1906.0;10.0;45.0;-35.0
8435;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gilze en Rijen;2021;3034.0;118.0;2916.0;2.0;74.0;-72.0
8436;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2010;16.0;5.0;11.0;0.0;1.0;-1.0
8437;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2011;33.0;6.0;27.0;0.0;0.0;0.0
8438;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2012;26.0;29.0;-3.0;0.0;7.0;-7.0
8439;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2013;;;;;;
8440;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2014;;;;;;
8441;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2015;;;;;;
8442;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2016;;;;;;
8443;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2017;;;;;;
8444;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2018;;;;;;
8445;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2019;;;;;;
8446;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2020;;;;;;
8447;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goedereede;2021;;;;;;
8448;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2010;;;;;;
8449;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2011;;;;;;
8450;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2012;;;;;;
8451;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2013;87.0;37.0;50.0;8.0;13.0;-5.0
8452;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2014;57.0;46.0;11.0;4.0;17.0;-13.0
8453;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2015;83.0;44.0;39.0;1.0;13.0;-12.0
8454;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2016;60.0;41.0;19.0;0.0;8.0;-8.0
8455;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2017;120.0;59.0;61.0;4.0;17.0;-13.0
8456;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2018;97.0;48.0;49.0;2.0;10.0;-8.0
8457;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2019;104.0;52.0;52.0;2.0;12.0;-10.0
8458;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2020;74.0;41.0;33.0;2.0;13.0;-11.0
8459;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goeree-Overflakkee;2021;94.0;34.0;60.0;3.0;14.0;-11.0
8460;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2010;90.0;44.0;46.0;2.0;29.0;-27.0
8461;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2011;435.0;43.0;392.0;14.0;20.0;-6.0
8462;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2012;443.0;61.0;382.0;20.0;44.0;-24.0
8463;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2013;403.0;50.0;353.0;16.0;28.0;-12.0
8464;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2014;232.0;83.0;149.0;12.0;57.0;-45.0
8465;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2015;232.0;68.0;164.0;13.0;47.0;-34.0
8466;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2016;164.0;52.0;112.0;7.0;25.0;-18.0
8467;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2017;150.0;58.0;92.0;6.0;30.0;-24.0
8468;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2018;149.0;118.0;31.0;2.0;79.0;-77.0
8469;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2019;186.0;71.0;115.0;2.0;21.0;-19.0
8470;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2020;199.0;92.0;107.0;3.0;31.0;-28.0
8471;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goes;2021;207.0;115.0;92.0;3.0;51.0;-48.0
8472;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2010;25.0;12.0;13.0;1.0;3.0;-2.0
8473;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2011;16.0;12.0;4.0;1.0;1.0;0.0
8474;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2012;30.0;9.0;21.0;1.0;2.0;-1.0
8475;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2013;37.0;14.0;23.0;1.0;2.0;-1.0
8476;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2014;56.0;13.0;43.0;1.0;5.0;-4.0
8477;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2015;55.0;11.0;44.0;1.0;3.0;-2.0
8478;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2016;48.0;14.0;34.0;2.0;9.0;-7.0
8479;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2017;43.0;24.0;19.0;0.0;4.0;-4.0
8480;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2018;44.0;13.0;31.0;1.0;3.0;-2.0
8481;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2019;43.0;19.0;24.0;1.0;4.0;-3.0
8482;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2020;52.0;18.0;34.0;3.0;3.0;0.0
8483;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Goirle;2021;61.0;17.0;44.0;3.0;2.0;1.0
8484;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2010;;;;;;
8485;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2011;;;;;;
8486;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2012;;;;;;
8487;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2013;;;;;;
8488;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2014;;;;;;
8489;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2015;;;;;;
8490;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2016;236.0;160.0;76.0;5.0;40.0;-35.0
8491;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2017;304.0;170.0;134.0;9.0;42.0;-33.0
8492;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2018;322.0;173.0;149.0;4.0;26.0;-22.0
8493;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2019;391.0;201.0;190.0;8.0;38.0;-30.0
8494;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2020;330.0;229.0;101.0;5.0;34.0;-29.0
8495;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gooise Meren;2021;344.0;230.0;114.0;4.0;45.0;-41.0
8496;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2010;113.0;73.0;40.0;13.0;39.0;-26.0
8497;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2011;92.0;64.0;28.0;10.0;25.0;-15.0
8498;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2012;105.0;97.0;8.0;11.0;36.0;-25.0
8499;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2013;142.0;77.0;65.0;6.0;29.0;-23.0
8500;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2014;132.0;93.0;39.0;9.0;27.0;-18.0
8501;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2015;156.0;101.0;55.0;3.0;51.0;-48.0
8502;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2016;219.0;58.0;161.0;4.0;9.0;-5.0
8503;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2017;203.0;68.0;135.0;3.0;15.0;-12.0
8504;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2018;189.0;93.0;96.0;6.0;26.0;-20.0
8505;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2019;245.0;107.0;138.0;3.0;32.0;-29.0
8506;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2020;201.0;103.0;98.0;4.0;30.0;-26.0
8507;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gorinchem;2021;206.0;103.0;103.0;0.0;34.0;-34.0
8508;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2010;233.0;99.0;134.0;42.0;65.0;-23.0
8509;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2011;265.0;124.0;141.0;45.0;68.0;-23.0
8510;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2012;211.0;181.0;30.0;32.0;101.0;-69.0
8511;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2013;259.0;119.0;140.0;38.0;63.0;-25.0
8512;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2014;240.0;136.0;104.0;31.0;57.0;-26.0
8513;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2015;310.0;129.0;181.0;41.0;78.0;-37.0
8514;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2016;829.0;476.0;353.0;38.0;142.0;-104.0
8515;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2017;768.0;640.0;128.0;37.0;302.0;-265.0
8516;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2018;683.0;583.0;100.0;25.0;285.0;-260.0
8517;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2019;649.0;483.0;166.0;22.0;84.0;-62.0
8518;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2020;560.0;370.0;190.0;16.0;84.0;-68.0
8519;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gouda;2021;494.0;283.0;211.0;12.0;150.0;-138.0
8520;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2010;11.0;2.0;9.0;0.0;0.0;0.0
8521;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2011;1.0;3.0;-2.0;0.0;0.0;0.0
8522;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2012;8.0;1.0;7.0;0.0;1.0;-1.0
8523;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2013;;;;;;
8524;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2014;;;;;;
8525;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2015;;;;;;
8526;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2016;;;;;;
8527;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2017;;;;;;
8528;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2018;;;;;;
8529;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2019;;;;;;
8530;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2020;;;;;;
8531;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graafstroom;2021;;;;;;
8532;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2010;5.0;3.0;2.0;0.0;1.0;-1.0
8533;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2011;7.0;14.0;-7.0;3.0;5.0;-2.0
8534;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2012;7.0;5.0;2.0;0.0;1.0;-1.0
8535;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2013;24.0;9.0;15.0;1.0;0.0;1.0
8536;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2014;16.0;10.0;6.0;1.0;3.0;-2.0
8537;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2015;;;;;;
8538;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2016;;;;;;
8539;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2017;;;;;;
8540;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2018;;;;;;
8541;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2019;;;;;;
8542;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2020;;;;;;
8543;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Graft-De Rijp;2021;;;;;;
8544;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2010;188.0;9.0;179.0;8.0;8.0;0.0
8545;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2011;190.0;111.0;79.0;16.0;117.0;-101.0
8546;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2012;213.0;25.0;188.0;47.0;62.0;-15.0
8547;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2013;461.0;25.0;436.0;23.0;39.0;-16.0
8548;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2014;570.0;23.0;547.0;18.0;26.0;-8.0
8549;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2015;447.0;51.0;396.0;9.0;52.0;-43.0
8550;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2016;269.0;248.0;21.0;6.0;243.0;-237.0
8551;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2017;93.0;22.0;71.0;8.0;17.0;-9.0
8552;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2018;82.0;11.0;71.0;6.0;9.0;-3.0
8553;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2019;86.0;50.0;36.0;9.0;49.0;-40.0
8554;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2020;56.0;38.0;18.0;7.0;23.0;-16.0
8555;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Grave;2021;33.0;25.0;8.0;10.0;27.0;-17.0
8556;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2010;9379.0;5994.0;3385.0;719.0;3036.0;-2317.0
8557;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2011;10092.0;5504.0;4588.0;712.0;2327.0;-1615.0
8558;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2012;10318.0;7022.0;3296.0;615.0;3275.0;-2660.0
8559;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2013;11269.0;8901.0;2368.0;677.0;4823.0;-4146.0
8560;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2014;12087.0;7121.0;4966.0;957.0;3167.0;-2210.0
8561;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;'s-Gravenhage (gemeente);2015;11405.0;6896.0;4509.0;1066.0;2589.0;-1523.0
