ID;Gewassen;RegioS;Perioden;BeteeldeOppervlakte_1;GeoogsteOppervlakte_2;BrutoOpbrengstPerHa_3;TotaleBrutoOpbrengst_4
7069;vezelvlas;Zeeland (PV);2013;1694.0;1694.0;6.0;10123.0
7070;vezelvlas;Zeeland (PV);2014;1812.0;1812.0;5.2;9421.0
7071;vezelvlas;Zeeland (PV);2015;2123.0;2123.0;5.9;12523.0
7072;vezelvlas;Zeeland (PV);2016;2180.0;2180.0;5.7;12427.0
7073;vezelvlas;Zeeland (PV);2017;2291.0;2221.0;4.1;9108.0
7074;vezelvlas;Zeeland (PV);2018;2038.0;2024.0;4.0;8017.0
7075;vezelvlas;Zeeland (PV);2019;2024.0;2024.0;5.8;11802.0
7076;vezelvlas;Zeeland (PV);2020;2013.0;1630.0;3.8;6225.0
7077;vezelvlas;Zeeland (PV);2021;1475.0;1407.0;6.3;8863.0
7078;vezelvlas;Zeeland (PV);2022;1567.0;1535.0;5.2;7984.0
7079;vezelvlas;Zeeland (PV);2023;1750.0;;;
7080;vezelvlas;Noord-Brabant (PV);1994;153.0;153.0;7.9;1210.0
7081;vezelvlas;Noord-Brabant (PV);1995;164.0;131.0;9.1;1198.0
7082;vezelvlas;Noord-Brabant (PV);1996;179.0;179.0;8.4;1499.0
7083;vezelvlas;Noord-Brabant (PV);1997;221.0;221.0;8.1;1791.0
7084;vezelvlas;Noord-Brabant (PV);1998;148.0;146.0;4.7;688.0
7085;vezelvlas;Noord-Brabant (PV);1999;218.0;218.0;6.1;1334.0
7086;vezelvlas;Noord-Brabant (PV);2000;244.0;244.0;6.1;1499.0
7087;vezelvlas;Noord-Brabant (PV);2001;272.0;269.0;4.4;1173.0
7088;vezelvlas;Noord-Brabant (PV);2002;277.0;274.0;6.0;1650.0
7089;vezelvlas;Noord-Brabant (PV);2003;290.0;290.0;5.9;1705.0
7090;vezelvlas;Noord-Brabant (PV);2004;264.0;254.0;;
7091;vezelvlas;Noord-Brabant (PV);2005;325.0;;;
7092;vezelvlas;Noord-Brabant (PV);2006;274.0;;;
7093;vezelvlas;Noord-Brabant (PV);2007;192.0;192.0;4.0;772.0
7094;vezelvlas;Noord-Brabant (PV);2008;113.0;113.0;5.7;647.0
7095;vezelvlas;Noord-Brabant (PV);2009;145.0;145.0;4.5;649.0
7096;vezelvlas;Noord-Brabant (PV);2010;151.0;151.0;5.4;808.0
7097;vezelvlas;Noord-Brabant (PV);2011;91.0;91.0;3.7;335.0
7098;vezelvlas;Noord-Brabant (PV);2012;134.0;134.0;6.4;855.0
7099;vezelvlas;Noord-Brabant (PV);2013;65.0;65.0;6.0;388.0
7100;vezelvlas;Noord-Brabant (PV);2014;54.0;54.0;5.2;279.0
7101;vezelvlas;Noord-Brabant (PV);2015;124.0;124.0;5.9;729.0
7102;vezelvlas;Noord-Brabant (PV);2016;102.0;102.0;5.7;584.0
7103;vezelvlas;Noord-Brabant (PV);2017;159.0;159.0;4.1;652.0
7104;vezelvlas;Noord-Brabant (PV);2018;106.0;105.0;4.0;417.0
7105;vezelvlas;Noord-Brabant (PV);2019;143.0;143.0;5.8;832.0
7106;vezelvlas;Noord-Brabant (PV);2020;151.0;123.0;3.8;468.0
7107;vezelvlas;Noord-Brabant (PV);2021;148.0;141.0;6.3;890.0
7108;vezelvlas;Noord-Brabant (PV);2022;128.0;126.0;5.2;653.0
7109;vezelvlas;Noord-Brabant (PV);2023;181.0;;;
7110;vezelvlas;Limburg (PV);1994;;;;
7111;vezelvlas;Limburg (PV);1995;;;;
7112;vezelvlas;Limburg (PV);1996;;;;
7113;vezelvlas;Limburg (PV);1997;8.0;8.0;7.1;57.0
7114;vezelvlas;Limburg (PV);1998;6.0;6.0;4.7;28.0
7115;vezelvlas;Limburg (PV);1999;6.0;6.0;6.1;37.0
7116;vezelvlas;Limburg (PV);2000;26.0;26.0;6.1;161.0
7117;vezelvlas;Limburg (PV);2001;91.0;89.0;4.5;402.0
7118;vezelvlas;Limburg (PV);2002;59.0;59.0;5.9;347.0
7119;vezelvlas;Limburg (PV);2003;58.0;58.0;5.9;343.0
7120;vezelvlas;Limburg (PV);2004;84.0;83.0;;
7121;vezelvlas;Limburg (PV);2005;96.0;;;
7122;vezelvlas;Limburg (PV);2006;72.0;;;
7123;vezelvlas;Limburg (PV);2007;131.0;131.0;4.0;529.0
7124;vezelvlas;Limburg (PV);2008;100.0;100.0;7.5;750.0
7125;vezelvlas;Limburg (PV);2009;69.0;69.0;8.0;552.0
7126;vezelvlas;Limburg (PV);2010;79.0;79.0;5.6;438.0
7127;vezelvlas;Limburg (PV);2011;;;;
7128;vezelvlas;Limburg (PV);2012;1.0;1.0;6.4;3.0
7129;vezelvlas;Limburg (PV);2013;2.0;2.0;6.0;14.0
7130;vezelvlas;Limburg (PV);2014;;;;
7131;vezelvlas;Limburg (PV);2015;;;;
7132;vezelvlas;Limburg (PV);2016;0.0;0.0;5.7;1.0
7133;vezelvlas;Limburg (PV);2017;;;;
7134;vezelvlas;Limburg (PV);2018;;;4.0;
7135;vezelvlas;Limburg (PV);2019;;;;
7136;vezelvlas;Limburg (PV);2020;;;;
7137;vezelvlas;Limburg (PV);2021;;;;
7138;vezelvlas;Limburg (PV);2022;;;5.2;
7139;vezelvlas;Limburg (PV);2023;0.0;;;
7140;Lijnzaad;Nederland;1994;4651.0;;;
7141;Lijnzaad;Nederland;1995;4407.0;;;
7142;Lijnzaad;Nederland;1996;3874.0;3874.0;1.5;5660.0
7143;Lijnzaad;Nederland;1997;4253.0;4253.0;1.2;5106.0
7144;Lijnzaad;Nederland;1998;3498.0;3498.0;0.9;3228.0
7145;Lijnzaad;Nederland;1999;3753.0;3753.0;1.2;4642.0
7146;Lijnzaad;Nederland;2000;4379.0;4373.0;0.9;4000.0
7147;Lijnzaad;Nederland;2001;4755.0;4755.0;0.9;4248.0
7148;Lijnzaad;Nederland;2002;4096.0;4078.0;1.0;4090.0
7149;Lijnzaad;Nederland;2003;4553.0;4553.0;1.2;5347.0
7150;Lijnzaad;Nederland;2004;4485.0;4461.0;1.2;5348.0
7151;Lijnzaad;Nederland;2005;4733.0;4605.0;0.8;3641.0
7152;Lijnzaad;Nederland;2006;4426.0;4413.0;0.8;3366.0
7153;Lijnzaad;Nederland;2007;3456.0;3456.0;0.7;2423.0
7154;Lijnzaad;Nederland;2008;2618.0;2618.0;0.8;2162.0
7155;Lijnzaad;Nederland;2009;2163.0;2163.0;1.2;2499.0
7156;Lijnzaad;Nederland;2010;1896.0;1422.0;1.0;1422.0
7157;Lijnzaad;Nederland;2011;2156.0;2156.0;0.6;1195.0
7158;Lijnzaad;Nederland;2012;2077.0;2077.0;0.9;1765.0
7159;Lijnzaad;Nederland;2013;1881.0;1881.0;1.1;1981.0
7160;Lijnzaad;Nederland;2014;1983.0;1983.0;0.7;1388.0
7161;Lijnzaad;Nederland;2015;2405.0;2405.0;1.0;2405.0
7162;Lijnzaad;Nederland;2016;2415.0;2415.0;0.7;1787.0
7163;Lijnzaad;Nederland;2017;2564.0;2494.0;0.6;1496.0
7164;Lijnzaad;Nederland;2018;2232.0;2218.0;0.7;1508.0
7165;Lijnzaad;Nederland;2019;2291.0;2291.0;0.9;2149.0
7166;Lijnzaad;Nederland;2020;2378.0;1925.0;0.7;1434.0
7167;Lijnzaad;Nederland;2021;1885.0;1798.0;0.8;1348.0
7168;Lijnzaad;Nederland;2022;1985.0;1945.0;1.0;1945.0
7169;Lijnzaad;Nederland;2023;2375.0;;;
7170;Lijnzaad;Noord Nederland (LD);1994;38.0;;;
7171;Lijnzaad;Noord Nederland (LD);1995;43.0;;;
7172;Lijnzaad;Noord Nederland (LD);1996;56.0;56.0;1.5;82.0
7173;Lijnzaad;Noord Nederland (LD);1997;137.0;137.0;1.2;164.0
7174;Lijnzaad;Noord Nederland (LD);1998;87.0;87.0;0.7;63.0
7175;Lijnzaad;Noord Nederland (LD);1999;63.0;63.0;1.3;80.0
7176;Lijnzaad;Noord Nederland (LD);2000;132.0;131.0;1.0;129.0
7177;Lijnzaad;Noord Nederland (LD);2001;171.0;171.0;0.9;153.0
7178;Lijnzaad;Noord Nederland (LD);2002;12.0;12.0;1.0;12.0
7179;Lijnzaad;Noord Nederland (LD);2003;19.0;19.0;1.1;21.0
7180;Lijnzaad;Noord Nederland (LD);2004;22.0;22.0;;
7181;Lijnzaad;Noord Nederland (LD);2005;16.0;;;
7182;Lijnzaad;Noord Nederland (LD);2006;28.0;;;
7183;Lijnzaad;Noord Nederland (LD);2007;5.0;5.0;0.7;3.0
7184;Lijnzaad;Noord Nederland (LD);2008;25.0;25.0;1.1;28.0
7185;Lijnzaad;Noord Nederland (LD);2009;16.0;16.0;1.2;18.0
7186;Lijnzaad;Noord Nederland (LD);2010;27.0;20.0;1.0;20.0
7187;Lijnzaad;Noord Nederland (LD);2011;6.0;6.0;0.6;3.0
7188;Lijnzaad;Noord Nederland (LD);2012;5.0;5.0;0.9;4.0
7189;Lijnzaad;Noord Nederland (LD);2013;;;;
7190;Lijnzaad;Noord Nederland (LD);2014;3.0;3.0;0.7;2.0
7191;Lijnzaad;Noord Nederland (LD);2015;1.0;1.0;1.0;1.0
7192;Lijnzaad;Noord Nederland (LD);2016;5.0;5.0;0.7;4.0
7193;Lijnzaad;Noord Nederland (LD);2017;0.0;0.0;0.6;0.0
7194;Lijnzaad;Noord Nederland (LD);2018;2.0;2.0;0.7;1.0
7195;Lijnzaad;Noord Nederland (LD);2019;1.0;1.0;0.9;1.0
7196;Lijnzaad;Noord Nederland (LD);2020;1.0;1.0;0.7;1.0
7197;Lijnzaad;Noord Nederland (LD);2021;3.0;3.0;0.8;2.0
7198;Lijnzaad;Noord Nederland (LD);2022;7.0;7.0;1.0;7.0
7199;Lijnzaad;Noord Nederland (LD);2023;12.0;;;
7200;Lijnzaad;Oost Nederland (LD);1994;714.0;;;
7201;Lijnzaad;Oost Nederland (LD);1995;607.0;;;
7202;Lijnzaad;Oost Nederland (LD);1996;570.0;570.0;1.3;732.0
7203;Lijnzaad;Oost Nederland (LD);1997;555.0;555.0;1.4;772.0
7204;Lijnzaad;Oost Nederland (LD);1998;465.0;465.0;0.7;335.0
7205;Lijnzaad;Oost Nederland (LD);1999;375.0;375.0;1.3;474.0
7206;Lijnzaad;Oost Nederland (LD);2000;553.0;549.0;1.0;536.0
7207;Lijnzaad;Oost Nederland (LD);2001;588.0;588.0;1.2;712.0
7208;Lijnzaad;Oost Nederland (LD);2002;453.0;453.0;0.8;349.0
7209;Lijnzaad;Oost Nederland (LD);2003;559.0;559.0;1.4;799.0
7210;Lijnzaad;Oost Nederland (LD);2004;552.0;552.0;;
7211;Lijnzaad;Oost Nederland (LD);2005;661.0;;;
7212;Lijnzaad;Oost Nederland (LD);2006;587.0;;;
7213;Lijnzaad;Oost Nederland (LD);2007;333.0;333.0;0.8;259.0
7214;Lijnzaad;Oost Nederland (LD);2008;235.0;235.0;0.9;219.0
7215;Lijnzaad;Oost Nederland (LD);2009;136.0;136.0;1.2;157.0
7216;Lijnzaad;Oost Nederland (LD);2010;125.0;94.0;1.0;94.0
7217;Lijnzaad;Oost Nederland (LD);2011;53.0;53.0;0.6;29.0
7218;Lijnzaad;Oost Nederland (LD);2012;62.0;62.0;0.9;53.0
7219;Lijnzaad;Oost Nederland (LD);2013;61.0;61.0;1.1;64.0
7220;Lijnzaad;Oost Nederland (LD);2014;72.0;72.0;0.7;51.0
7221;Lijnzaad;Oost Nederland (LD);2015;82.0;82.0;1.0;82.0
7222;Lijnzaad;Oost Nederland (LD);2016;80.0;80.0;0.7;59.0
7223;Lijnzaad;Oost Nederland (LD);2017;78.0;78.0;0.6;47.0
7224;Lijnzaad;Oost Nederland (LD);2018;70.0;70.0;0.7;47.0
7225;Lijnzaad;Oost Nederland (LD);2019;102.0;102.0;0.9;96.0
7226;Lijnzaad;Oost Nederland (LD);2020;130.0;105.0;0.7;78.0
7227;Lijnzaad;Oost Nederland (LD);2021;183.0;174.0;0.8;131.0
7228;Lijnzaad;Oost Nederland (LD);2022;235.0;231.0;1.0;231.0
7229;Lijnzaad;Oost Nederland (LD);2023;386.0;;;
7230;Lijnzaad;West Nederland (LD);1994;3745.0;;;
7231;Lijnzaad;West Nederland (LD);1995;3594.0;;;
7232;Lijnzaad;West Nederland (LD);1996;3068.0;3068.0;1.5;4581.0
7233;Lijnzaad;West Nederland (LD);1997;3332.0;3331.0;1.2;3837.0
7234;Lijnzaad;West Nederland (LD);1998;2792.0;2792.0;1.0;2693.0
7235;Lijnzaad;West Nederland (LD);1999;3091.0;3091.0;1.2;3808.0
7236;Lijnzaad;West Nederland (LD);2000;3423.0;3422.0;0.9;3081.0
7237;Lijnzaad;West Nederland (LD);2001;3633.0;3633.0;0.8;3063.0
7238;Lijnzaad;West Nederland (LD);2002;3295.0;3277.0;1.0;3403.0
7239;Lijnzaad;West Nederland (LD);2003;3627.0;3627.0;1.1;4131.0
7240;Lijnzaad;West Nederland (LD);2004;3564.0;3549.0;;
7241;Lijnzaad;West Nederland (LD);2005;3636.0;;;
7242;Lijnzaad;West Nederland (LD);2006;3464.0;;;
7243;Lijnzaad;West Nederland (LD);2007;2796.0;2796.0;0.7;1962.0
7244;Lijnzaad;West Nederland (LD);2008;2145.0;2145.0;0.8;1739.0
7245;Lijnzaad;West Nederland (LD);2009;1797.0;1797.0;1.2;2083.0
7246;Lijnzaad;West Nederland (LD);2010;1515.0;1136.0;1.0;1136.0
7247;Lijnzaad;West Nederland (LD);2011;2006.0;2006.0;0.6;1111.0
7248;Lijnzaad;West Nederland (LD);2012;1876.0;1876.0;0.9;1595.0
7249;Lijnzaad;West Nederland (LD);2013;1753.0;1753.0;1.1;1846.0
7250;Lijnzaad;West Nederland (LD);2014;1853.0;1853.0;0.7;1297.0
7251;Lijnzaad;West Nederland (LD);2015;2199.0;2199.0;1.0;2199.0
7252;Lijnzaad;West Nederland (LD);2016;2227.0;2227.0;0.7;1648.0
7253;Lijnzaad;West Nederland (LD);2017;2326.0;2256.0;0.6;1354.0
7254;Lijnzaad;West Nederland (LD);2018;2055.0;2041.0;0.7;1388.0
7255;Lijnzaad;West Nederland (LD);2019;2045.0;2045.0;0.9;1918.0
7256;Lijnzaad;West Nederland (LD);2020;2095.0;1696.0;0.7;1264.0
7257;Lijnzaad;West Nederland (LD);2021;1551.0;1480.0;0.8;1110.0
7258;Lijnzaad;West Nederland (LD);2022;1614.0;1582.0;1.0;1582.0
7259;Lijnzaad;West Nederland (LD);2023;1796.0;;;
7260;Lijnzaad;Zuid Nederland (LD);1994;153.0;;;
7261;Lijnzaad;Zuid Nederland (LD);1995;164.0;;;
7262;Lijnzaad;Zuid Nederland (LD);1996;179.0;179.0;1.5;266.0
7263;Lijnzaad;Zuid Nederland (LD);1997;229.0;229.0;1.5;333.0
7264;Lijnzaad;Zuid Nederland (LD);1998;154.0;154.0;0.9;137.0
7265;Lijnzaad;Zuid Nederland (LD);1999;224.0;224.0;1.3;281.0
7266;Lijnzaad;Zuid Nederland (LD);2000;271.0;270.0;0.9;254.0
7267;Lijnzaad;Zuid Nederland (LD);2001;363.0;363.0;0.9;319.0
7268;Lijnzaad;Zuid Nederland (LD);2002;336.0;336.0;1.0;326.0
7269;Lijnzaad;Zuid Nederland (LD);2003;348.0;348.0;1.1;396.0
7270;Lijnzaad;Zuid Nederland (LD);2004;348.0;339.0;;
7271;Lijnzaad;Zuid Nederland (LD);2005;421.0;;;
7272;Lijnzaad;Zuid Nederland (LD);2006;346.0;;;
7273;Lijnzaad;Zuid Nederland (LD);2007;323.0;323.0;0.6;198.0
7274;Lijnzaad;Zuid Nederland (LD);2008;213.0;213.0;0.8;176.0
7275;Lijnzaad;Zuid Nederland (LD);2009;214.0;214.0;1.1;240.0
7276;Lijnzaad;Zuid Nederland (LD);2010;230.0;172.0;1.1;190.0
7277;Lijnzaad;Zuid Nederland (LD);2011;91.0;91.0;0.6;50.0
7278;Lijnzaad;Zuid Nederland (LD);2012;134.0;134.0;0.9;114.0
7279;Lijnzaad;Zuid Nederland (LD);2013;67.0;67.0;1.1;71.0
7280;Lijnzaad;Zuid Nederland (LD);2014;54.0;54.0;0.7;38.0
7281;Lijnzaad;Zuid Nederland (LD);2015;124.0;124.0;1.0;124.0
7282;Lijnzaad;Zuid Nederland (LD);2016;103.0;103.0;0.7;76.0
7283;Lijnzaad;Zuid Nederland (LD);2017;159.0;159.0;0.6;95.0
7284;Lijnzaad;Zuid Nederland (LD);2018;106.0;105.0;0.7;72.0
7285;Lijnzaad;Zuid Nederland (LD);2019;143.0;143.0;0.9;134.0
7286;Lijnzaad;Zuid Nederland (LD);2020;151.0;123.0;0.7;91.0
7287;Lijnzaad;Zuid Nederland (LD);2021;148.0;141.0;0.8;106.0
7288;Lijnzaad;Zuid Nederland (LD);2022;128.0;126.0;1.0;126.0
7289;Lijnzaad;Zuid Nederland (LD);2023;181.0;;;
7290;Lijnzaad;Groningen (PV);1994;;;;
7291;Lijnzaad;Groningen (PV);1995;;;;
7292;Lijnzaad;Groningen (PV);1996;35.0;34.0;1.5;50.0
7293;Lijnzaad;Groningen (PV);1997;90.0;90.0;1.2;108.0
7294;Lijnzaad;Groningen (PV);1998;70.0;70.0;0.7;50.0
7295;Lijnzaad;Groningen (PV);1999;27.0;27.0;1.3;34.0
7296;Lijnzaad;Groningen (PV);2000;74.0;73.0;1.0;72.0
7297;Lijnzaad;Groningen (PV);2001;87.0;87.0;0.9;78.0
7298;Lijnzaad;Groningen (PV);2002;6.0;6.0;0.9;6.0
7299;Lijnzaad;Groningen (PV);2003;11.0;11.0;1.1;12.0
7300;Lijnzaad;Groningen (PV);2004;18.0;18.0;;
7301;Lijnzaad;Groningen (PV);2005;11.0;;;
7302;Lijnzaad;Groningen (PV);2006;18.0;;;
7303;Lijnzaad;Groningen (PV);2007;;;;
7304;Lijnzaad;Groningen (PV);2008;14.0;14.0;1.3;19.0
7305;Lijnzaad;Groningen (PV);2009;5.0;5.0;1.2;6.0
7306;Lijnzaad;Groningen (PV);2010;7.0;5.0;1.0;5.0
7307;Lijnzaad;Groningen (PV);2011;6.0;6.0;0.6;3.0
7308;Lijnzaad;Groningen (PV);2012;5.0;5.0;0.9;4.0
7309;Lijnzaad;Groningen (PV);2013;;;;
7310;Lijnzaad;Groningen (PV);2014;;;;
7311;Lijnzaad;Groningen (PV);2015;;;;
7312;Lijnzaad;Groningen (PV);2016;;;;
7313;Lijnzaad;Groningen (PV);2017;;;;
7314;Lijnzaad;Groningen (PV);2018;;;0.7;
7315;Lijnzaad;Groningen (PV);2019;;;;
7316;Lijnzaad;Groningen (PV);2020;;;;
7317;Lijnzaad;Groningen (PV);2021;;;;
7318;Lijnzaad;Groningen (PV);2022;;;;
7319;Lijnzaad;Groningen (PV);2023;0.0;;;
7320;Lijnzaad;Fryslân (PV);1994;;;;
7321;Lijnzaad;Fryslân (PV);1995;0.0;;;
7322;Lijnzaad;Fryslân (PV);1996;0.0;;;
7323;Lijnzaad;Fryslân (PV);1997;47.0;47.0;1.2;56.0
7324;Lijnzaad;Fryslân (PV);1998;13.0;13.0;0.7;10.0
7325;Lijnzaad;Fryslân (PV);1999;14.0;14.0;1.3;18.0
7326;Lijnzaad;Fryslân (PV);2000;18.0;18.0;1.0;18.0
7327;Lijnzaad;Fryslân (PV);2001;40.0;40.0;0.9;35.0
7328;Lijnzaad;Fryslân (PV);2002;1.0;1.0;0.9;1.0
7329;Lijnzaad;Fryslân (PV);2003;6.0;6.0;1.1;6.0
7330;Lijnzaad;Fryslân (PV);2004;4.0;4.0;;
7331;Lijnzaad;Fryslân (PV);2005;4.0;;;
7332;Lijnzaad;Fryslân (PV);2006;3.0;;;
7333;Lijnzaad;Fryslân (PV);2007;;;;
7334;Lijnzaad;Fryslân (PV);2008;0.0;0.0;0.8;0.0
7335;Lijnzaad;Fryslân (PV);2009;9.0;9.0;1.2;10.0
7336;Lijnzaad;Fryslân (PV);2010;16.0;12.0;1.0;12.0
7337;Lijnzaad;Fryslân (PV);2011;;;;
7338;Lijnzaad;Fryslân (PV);2012;;;;
7339;Lijnzaad;Fryslân (PV);2013;;;;
7340;Lijnzaad;Fryslân (PV);2014;3.0;3.0;0.7;2.0
7341;Lijnzaad;Fryslân (PV);2015;1.0;1.0;1.0;1.0
7342;Lijnzaad;Fryslân (PV);2016;0.0;;;
7343;Lijnzaad;Fryslân (PV);2017;0.0;0.0;0.6;0.0
7344;Lijnzaad;Fryslân (PV);2018;1.0;1.0;0.7;0.0
7345;Lijnzaad;Fryslân (PV);2019;0.0;0.0;0.9;0.0
7346;Lijnzaad;Fryslân (PV);2020;0.0;0.0;0.7;0.0
7347;Lijnzaad;Fryslân (PV);2021;2.0;2.0;0.8;2.0
7348;Lijnzaad;Fryslân (PV);2022;7.0;7.0;1.0;7.0
7349;Lijnzaad;Fryslân (PV);2023;12.0;;;
7350;Lijnzaad;Drenthe (PV);1994;38.0;;;
7351;Lijnzaad;Drenthe (PV);1995;42.0;;;
7352;Lijnzaad;Drenthe (PV);1996;22.0;22.0;1.5;32.0
7353;Lijnzaad;Drenthe (PV);1997;;;;
7354;Lijnzaad;Drenthe (PV);1998;4.0;4.0;0.7;3.0
7355;Lijnzaad;Drenthe (PV);1999;22.0;22.0;1.3;28.0
7356;Lijnzaad;Drenthe (PV);2000;40.0;40.0;1.0;40.0
7357;Lijnzaad;Drenthe (PV);2001;44.0;44.0;0.9;40.0
7358;Lijnzaad;Drenthe (PV);2002;5.0;5.0;0.9;5.0
7359;Lijnzaad;Drenthe (PV);2003;3.0;3.0;1.1;3.0
7360;Lijnzaad;Drenthe (PV);2004;;;;
7361;Lijnzaad;Drenthe (PV);2005;1.0;;;
7362;Lijnzaad;Drenthe (PV);2006;7.0;;;
7363;Lijnzaad;Drenthe (PV);2007;5.0;5.0;0.7;3.0
7364;Lijnzaad;Drenthe (PV);2008;11.0;11.0;0.8;9.0
7365;Lijnzaad;Drenthe (PV);2009;2.0;2.0;1.2;2.0
7366;Lijnzaad;Drenthe (PV);2010;4.0;3.0;1.0;3.0
7367;Lijnzaad;Drenthe (PV);2011;;;;
7368;Lijnzaad;Drenthe (PV);2012;;;;
7369;Lijnzaad;Drenthe (PV);2013;;;;
7370;Lijnzaad;Drenthe (PV);2014;;;;
7371;Lijnzaad;Drenthe (PV);2015;;;;
7372;Lijnzaad;Drenthe (PV);2016;5.0;5.0;0.7;4.0
7373;Lijnzaad;Drenthe (PV);2017;0.0;0.0;0.6;0.0
7374;Lijnzaad;Drenthe (PV);2018;1.0;1.0;0.7;1.0
7375;Lijnzaad;Drenthe (PV);2019;1.0;1.0;0.9;1.0
7376;Lijnzaad;Drenthe (PV);2020;1.0;1.0;0.7;0.0
7377;Lijnzaad;Drenthe (PV);2021;1.0;1.0;0.8;1.0
7378;Lijnzaad;Drenthe (PV);2022;0.0;0.0;1.0;0.0
7379;Lijnzaad;Drenthe (PV);2023;0.0;;;
7380;Lijnzaad;Overijssel (PV);1994;0.0;;;
7381;Lijnzaad;Overijssel (PV);1995;0.0;;;
7382;Lijnzaad;Overijssel (PV);1996;;;;
7383;Lijnzaad;Overijssel (PV);1997;11.0;11.0;1.2;13.0
7384;Lijnzaad;Overijssel (PV);1998;8.0;8.0;0.7;6.0
7385;Lijnzaad;Overijssel (PV);1999;14.0;14.0;1.3;18.0
7386;Lijnzaad;Overijssel (PV);2000;25.0;25.0;1.0;25.0
7387;Lijnzaad;Overijssel (PV);2001;9.0;9.0;0.9;8.0
7388;Lijnzaad;Overijssel (PV);2002;;;;
7389;Lijnzaad;Overijssel (PV);2003;16.0;16.0;1.1;19.0
7390;Lijnzaad;Overijssel (PV);2004;28.0;28.0;;
7391;Lijnzaad;Overijssel (PV);2005;8.0;;;
7392;Lijnzaad;Overijssel (PV);2006;22.0;;;
7393;Lijnzaad;Overijssel (PV);2007;22.0;22.0;0.7;15.0
7394;Lijnzaad;Overijssel (PV);2008;5.0;5.0;0.8;4.0
7395;Lijnzaad;Overijssel (PV);2009;11.0;11.0;1.2;13.0
7396;Lijnzaad;Overijssel (PV);2010;19.0;14.0;1.0;14.0
7397;Lijnzaad;Overijssel (PV);2011;0.0;0.0;0.6;0.0
7398;Lijnzaad;Overijssel (PV);2012;;;;
7399;Lijnzaad;Overijssel (PV);2013;5.0;5.0;1.1;5.0
7400;Lijnzaad;Overijssel (PV);2014;12.0;12.0;0.7;8.0
7401;Lijnzaad;Overijssel (PV);2015;9.0;9.0;1.0;9.0
7402;Lijnzaad;Overijssel (PV);2016;0.0;;;
7403;Lijnzaad;Overijssel (PV);2017;0.0;0.0;0.6;0.0
7404;Lijnzaad;Overijssel (PV);2018;;;0.7;
7405;Lijnzaad;Overijssel (PV);2019;9.0;9.0;0.9;9.0
7406;Lijnzaad;Overijssel (PV);2020;;;;
7407;Lijnzaad;Overijssel (PV);2021;;;;
7408;Lijnzaad;Overijssel (PV);2022;;;;
7409;Lijnzaad;Overijssel (PV);2023;1.0;;;
7410;Lijnzaad;Flevoland (PV);1994;689.0;;;
7411;Lijnzaad;Flevoland (PV);1995;591.0;;;
7412;Lijnzaad;Flevoland (PV);1996;538.0;538.0;1.3;685.0
7413;Lijnzaad;Flevoland (PV);1997;497.0;497.0;1.4;699.0
7414;Lijnzaad;Flevoland (PV);1998;436.0;436.0;0.7;314.0
7415;Lijnzaad;Flevoland (PV);1999;311.0;311.0;1.3;392.0
7416;Lijnzaad;Flevoland (PV);2000;520.0;516.0;1.0;503.0
7417;Lijnzaad;Flevoland (PV);2001;569.0;569.0;1.2;694.0
7418;Lijnzaad;Flevoland (PV);2002;427.0;427.0;0.8;326.0
7419;Lijnzaad;Flevoland (PV);2003;543.0;543.0;1.4;780.0
7420;Lijnzaad;Flevoland (PV);2004;509.0;509.0;;
7421;Lijnzaad;Flevoland (PV);2005;612.0;;;
7422;Lijnzaad;Flevoland (PV);2006;533.0;;;
7423;Lijnzaad;Flevoland (PV);2007;290.0;290.0;0.8;229.0
7424;Lijnzaad;Flevoland (PV);2008;145.0;145.0;1.0;145.0
7425;Lijnzaad;Flevoland (PV);2009;78.0;78.0;1.2;90.0
7426;Lijnzaad;Flevoland (PV);2010;76.0;57.0;1.0;57.0
7427;Lijnzaad;Flevoland (PV);2011;53.0;53.0;0.6;29.0
7428;Lijnzaad;Flevoland (PV);2012;62.0;62.0;0.9;53.0
7429;Lijnzaad;Flevoland (PV);2013;56.0;56.0;1.1;59.0
7430;Lijnzaad;Flevoland (PV);2014;60.0;60.0;0.7;42.0
7431;Lijnzaad;Flevoland (PV);2015;73.0;73.0;1.0;73.0
7432;Lijnzaad;Flevoland (PV);2016;80.0;80.0;0.7;59.0
7433;Lijnzaad;Flevoland (PV);2017;78.0;78.0;0.6;47.0
7434;Lijnzaad;Flevoland (PV);2018;70.0;70.0;0.7;47.0
7435;Lijnzaad;Flevoland (PV);2019;92.0;92.0;0.9;86.0
7436;Lijnzaad;Flevoland (PV);2020;129.0;105.0;0.7;78.0
7437;Lijnzaad;Flevoland (PV);2021;182.0;173.0;0.8;130.0
7438;Lijnzaad;Flevoland (PV);2022;226.0;222.0;1.0;222.0
7439;Lijnzaad;Flevoland (PV);2023;385.0;;;
7440;Lijnzaad;Gelderland (PV);1994;25.0;;;
7441;Lijnzaad;Gelderland (PV);1995;16.0;;;
7442;Lijnzaad;Gelderland (PV);1996;32.0;32.0;1.5;47.0
7443;Lijnzaad;Gelderland (PV);1997;47.0;47.0;1.3;60.0
7444;Lijnzaad;Gelderland (PV);1998;21.0;21.0;0.7;15.0
7445;Lijnzaad;Gelderland (PV);1999;50.0;50.0;1.3;64.0
7446;Lijnzaad;Gelderland (PV);2000;8.0;8.0;1.0;8.0
