ID;Persoonskenmerken;BedrijfstakkenSBI93;Perioden;Totaal_1;Werknemers_2;Zelfstandigen_3;Totaal_4;Werknemers_5;Zelfstandigen_6;Totaal_7;Werknemers_8;Zelfstandigen_9;Totaal_10;PerArbeidsjaar_11;PerGewerktUur_12
266;4;8;2002;196;188;8;150.4;144.1;6.4;278;261;17;5.1;35.2;19.5
267;4;8;2003;186;178;8;139.4;133.5;5.9;260;244;15;4.8;36.0;19.7
268;4;8;2004;172;165;8;130.0;123.9;6.1;244;229;16;4.6;37.1;20.1
269;4;8;2005;158;151;7;121.0;115.0;5.9;227;211;15;4.3;37.4;20.4
270;4;9;2001;124;122;2;106.5;105.2;1.3;179;176;3;4.6;43.7;26.1
271;4;9;2002;114;112;2;99.2;97.9;1.3;167;164;3;4.7;47.8;28.6
272;4;9;2003;106;104;2;91.4;90.4;1.0;154;152;2;4.5;49.8;29.6
273;4;9;2004;96;94;1;82.8;81.9;0.9;139;137;2;4.2;51.3;30.6
274;4;9;2005;91;89;1;77.2;76.5;0.7;130;128;2;4.0;51.7;30.8
275;4;K Verhuur van en handel in onroerend ..;2001;789;750;39;536.9;512.5;24.3;971;913;58;16.8;32.7;18.4
276;4;K Verhuur van en handel in onroerend ..;2002;749;711;38;503.9;480.3;23.6;914;859;55;16.4;34.2;19.1
277;4;K Verhuur van en handel in onroerend ..;2003;700;663;36;470.0;447.2;22.8;859;806;53;15.8;35.2;19.6
278;4;K Verhuur van en handel in onroerend ..;2004;676;640;36;451.9;429.5;22.4;822;770;52;15.2;35.5;19.8
279;4;K Verhuur van en handel in onroerend ..;2005;698;662;36;459.2;437.2;21.9;835;784;51;15.4;35.1;19.6
280;4;75 Openbaar bestuur, overheidsdienste..;2001;143;143;0;126.1;126.1;0.0;201;201;0;4.4;34.7;21.7
281;4;75 Openbaar bestuur, overheidsdienste..;2002;152;152;0;133.4;133.4;0.0;214;214;0;4.8;36.0;22.4
282;4;75 Openbaar bestuur, overheidsdienste..;2003;156;156;0;135.0;135.0;0.0;220;220;0;5.0;37.2;22.9
283;4;75 Openbaar bestuur, overheidsdienste..;2004;141;141;0;124.3;124.3;0.0;199;199;0;4.7;38.2;23.9
284;4;75 Openbaar bestuur, overheidsdienste..;2005;133;133;0;116.3;116.3;0.0;188;188;0;4.7;40.5;25.0
285;4;8010a Gesubsidieerd onderwijs;2001;97;97;0;73.4;73.4;0.0;118;118;0;2.5;33.6;20.9
286;4;8010a Gesubsidieerd onderwijs;2002;104;104;0;79.0;79.0;0.0;128;128;0;2.8;35.2;21.6
287;4;8010a Gesubsidieerd onderwijs;2003;115;115;0;84.2;84.2;0.0;139;139;0;3.0;36.0;21.8
288;4;8010a Gesubsidieerd onderwijs;2004;112;112;0;84.0;84.0;0.0;136;136;0;3.2;38.0;23.5
289;4;8010a Gesubsidieerd onderwijs;2005;114;114;0;83.7;83.7;0.0;136;136;0;3.3;39.4;24.3
290;4;85 Gezondheids- en welzijnszorg;2001;361;354;7;247.5;243.4;4.2;396;386;10;6.9;28.5;18.0
291;4;85 Gezondheids- en welzijnszorg;2002;383;377;6;260.4;256.3;4.2;417;407;10;7.6;29.5;18.6
292;4;85 Gezondheids- en welzijnszorg;2003;396;390;6;267.8;263.5;4.4;430;420;10;8.1;30.9;19.3
293;4;85 Gezondheids- en welzijnszorg;2004;390;383;7;261.3;256.7;4.6;421;411;10;8.2;31.9;19.9
294;4;85 Gezondheids- en welzijnszorg;2005;388;381;7;257.9;253.1;4.7;414;404;11;8.2;32.2;20.2
295;4;8040f Milieu, cultuur en overige dien..;2001;273;146;127;149.7;105.0;44.8;272;182;90;3.0;28.3;16.3
296;4;8040f Milieu, cultuur en overige dien..;2002;270;146;124;144.6;101.8;42.8;260;175;85;3.0;29.8;17.3
297;4;8040f Milieu, cultuur en overige dien..;2003;260;143;117;139.6;97.8;41.8;251;166;85;3.0;30.9;18.2
298;4;8040f Milieu, cultuur en overige dien..;2004;250;138;111;132.6;93.0;39.6;237;157;80;2.9;31.5;18.7
299;4;8040f Milieu, cultuur en overige dien..;2005;246;138;108;129.0;90.3;38.6;231;153;78;2.8;31.3;18.5
300;5;Totaal economische activiteiten;2001;4280;3560;720;3359.5;2897.2;462.3;5992;4832;1160;127.8;44.1;26.4
301;5;Totaal economische activiteiten;2002;4312;3598;714;3370.9;2913.9;457.0;5991;4859;1132;134.8;46.3;27.7
302;5;Totaal economische activiteiten;2003;4309;3600;709;3361.7;2903.7;458.0;5978;4867;1111;139.5;48.0;28.7
303;5;Totaal economische activiteiten;2004;4341;3616;725;3379.6;2911.6;468.0;6012;4872;1140;144.9;49.8;29.7
304;5;Totaal economische activiteiten;2005;4388;3648;740;3412.2;2932.5;479.6;6078;4910;1168;148.4;50.6;30.2
305;5;1;2001;135;47;88;110.8;35.6;75.2;271;60;210;1.2;34.8;20.6
306;5;1;2002;136;47;89;110.6;36.9;73.7;270;63;207;1.4;37.1;21.8
307;5;1;2003;135;46;89;109.8;36.5;73.2;262;62;200;1.4;39.4;23.1
308;5;1;2004;132;47;86;107.2;36.8;70.4;261;63;198;1.5;39.9;23.4
309;5;1;2005;131;45;85;107.1;36.9;70.2;260;62;197;1.5;41.3;24.4
310;5;2;2001;6;6;0;6.0;5.8;0.1;11;10;0;0.4;74.8;42.3
311;5;2;2002;6;6;0;6.0;5.9;0.1;11;11;0;0.5;79.8;44.8
312;5;2;2003;6;6;0;5.8;5.8;0.0;10;10;0;0.5;81.0;47.2
313;5;2;2004;6;6;0;5.7;5.6;0.0;10;10;0;0.5;85.5;49.9
314;5;2;2005;5;5;0;4.7;4.7;0.0;8;8;0;0.4;85.1;49.7
315;5;3;2001;573;541;31;525.7;502.2;23.5;901;842;60;21.5;42.9;25.6
316;5;3;2002;567;537;30;519.8;497.8;22.0;888;834;54;22.4;44.9;26.8
317;5;3;2003;557;527;30;510.3;487.5;22.9;874;820;55;22.8;46.8;27.8
318;5;3;2004;551;520;31;504.2;480.5;23.7;864;808;57;23.4;48.7;29.0
319;5;3;2005;548;516;31;500.7;476.8;23.9;858;800;57;23.6;49.4;29.4
320;5;4;2001;22;22;0;21.4;21.4;0.0;36;36;0;1.2;54.1;31.9
321;5;4;2002;22;22;0;20.9;20.9;0.0;35;35;0;1.2;57.4;33.9
322;5;4;2003;21;21;0;19.8;19.8;0.0;34;34;0;1.2;60.7;35.6
323;5;4;2004;20;20;0;19.4;19.4;0.0;33;33;0;1.2;63.1;37.4
324;5;4;2005;19;19;0;18.5;18.5;0.0;31;31;0;1.2;63.9;38.2
325;5;5;2001;255;204;51;240.1;197.9;42.2;426;322;104;8.2;41.3;25.4
326;5;5;2002;256;203;54;238.7;195.4;43.3;424;317;107;8.5;43.5;26.8
327;5;5;2003;249;195;54;232.8;188.0;44.8;412;304;108;8.5;45.1;27.9
328;5;5;2004;249;192;57;232.0;184.1;47.8;411;296;115;8.7;47.1;29.3
329;5;5;2005;253;192;61;235.6;184.7;50.9;420;297;123;8.8;47.7;29.7
330;5;6;2001;569;454;115;460.3;369.8;90.5;865;630;235;15.1;40.8;23.9
331;5;6;2002;577;465;112;461.7;374.8;87.0;861;639;223;15.9;42.5;24.9
332;5;6;2003;582;471;110;463.7;377.2;86.5;859;644;215;16.7;44.2;25.9
333;5;6;2004;590;478;112;474.7;386.7;88.0;884;666;219;17.6;45.4;26.4
334;5;6;2005;595;482;113;481.5;392.4;89.1;897;675;221;18.0;45.9;26.7
335;5;7;2001;116;77;39;83.2;51.7;31.5;178;86;92;1.6;30.8;18.6
336;5;7;2002;116;78;39;83.1;51.0;32.1;178;84;94;1.6;32.1;19.5
337;5;7;2003;113;76;36;79.7;49.8;29.9;169;83;86;1.7;33.4;20.0
338;5;7;2004;112;75;37;79.7;49.4;30.3;171;83;87;1.7;34.4;20.4
339;5;7;2005;112;75;37;80.7;49.8;30.9;173;84;89;1.7;35.0;20.7
340;5;8;2001;268;245;23;230.6;215.3;15.3;432;387;44;9.3;43.1;23.9
341;5;8;2002;262;239;22;227.1;211.7;15.4;418;377;41;9.6;45.3;25.4
342;5;8;2003;258;237;22;223.1;207.8;15.3;413;374;39;9.8;47.2;26.2
343;5;8;2004;261;238;23;223.9;207.7;16.2;418;376;41;10.1;48.7;26.9
344;5;8;2005;265;242;23;224.7;208.4;16.3;421;379;42;10.3;49.3;27.1
345;5;9;2001;153;145;7;132.5;127.5;5.0;224;212;12;8.2;64.5;38.9
346;5;9;2002;156;147;8;135.0;129.5;5.5;228;214;13;9.1;70.5;42.6
347;5;9;2003;156;149;8;134.6;130.0;4.7;227;216;11;9.5;73.1;43.9
348;5;9;2004;158;151;7;135.9;131.6;4.3;228;218;10;10.1;76.7;46.3
349;5;9;2005;163;156;7;140.8;136.5;4.3;236;226;10;10.6;77.7;47.0
350;5;K Verhuur van en handel in onroerend ..;2001;632;532;101;471.9;405.5;66.4;867;709;158;19.7;48.7;27.8
351;5;K Verhuur van en handel in onroerend ..;2002;636;533;103;472.9;404.9;68.0;866;708;158;20.6;50.8;29.0
352;5;K Verhuur van en handel in onroerend ..;2003;634;531;103;470.7;402.7;68.0;869;711;158;21.5;53.3;30.2
353;5;K Verhuur van en handel in onroerend ..;2004;647;538;108;483.4;412.3;71.0;890;725;165;22.7;55.1;31.3
354;5;K Verhuur van en handel in onroerend ..;2005;680;565;115;506.5;431.2;75.3;932;758;174;24.2;56.0;31.9
355;5;75 Openbaar bestuur, overheidsdienste..;2001;322;322;0;285.5;285.5;0.0;452;452;0;13.6;47.6;30.1
356;5;75 Openbaar bestuur, overheidsdienste..;2002;322;322;0;283.8;283.8;0.0;453;453;0;14.2;49.9;31.3
357;5;75 Openbaar bestuur, overheidsdienste..;2003;320;320;0;281.7;281.7;0.0;454;454;0;14.5;51.3;31.9
358;5;75 Openbaar bestuur, overheidsdienste..;2004;319;319;0;278.4;278.4;0.0;441;441;0;14.9;53.5;33.8
359;5;75 Openbaar bestuur, overheidsdienste..;2005;312;312;0;272.4;272.4;0.0;436;436;0;14.9;54.6;34.1
360;5;8010a Gesubsidieerd onderwijs;2001;254;254;0;191.4;191.4;0.0;306;306;0;9.3;48.8;30.5
361;5;8010a Gesubsidieerd onderwijs;2002;254;254;0;191.3;191.3;0.0;309;309;0;9.7;50.9;31.5
362;5;8010a Gesubsidieerd onderwijs;2003;251;251;0;188.8;188.8;0.0;308;308;0;10.0;52.7;32.3
363;5;8010a Gesubsidieerd onderwijs;2004;247;247;0;184.7;184.7;0.0;297;297;0;10.1;54.7;34.0
364;5;8010a Gesubsidieerd onderwijs;2005;240;240;0;178.0;178.0;0.0;286;286;0;10.1;56.5;35.1
365;5;85 Gezondheids- en welzijnszorg;2001;611;568;43;408.8;380.8;28.0;667;599;68;14.0;36.8;23.4
366;5;85 Gezondheids- en welzijnszorg;2002;637;596;41;429.7;401.9;27.8;699;634;66;15.5;38.4;24.4
367;5;85 Gezondheids- en welzijnszorg;2003;661;622;39;447.5;419.5;28.0;728;664;65;16.7;39.8;25.2
368;5;85 Gezondheids- en welzijnszorg;2004;678;635;43;455.8;424.8;31.0;746;675;71;17.4;41.0;25.8
369;5;85 Gezondheids- en welzijnszorg;2005;690;647;43;463.2;432.2;31.0;753;682;71;18.0;41.7;26.4
370;5;8040f Milieu, cultuur en overige dien..;2001;366;144;222;191.3;106.7;84.6;356;181;175;4.4;41.3;24.3
371;5;8040f Milieu, cultuur en overige dien..;2002;364;148;216;190.1;108.0;82.2;350;182;168;4.7;43.3;25.7
372;5;8040f Milieu, cultuur en overige dien..;2003;367;149;218;193.6;108.9;84.7;359;183;176;4.9;45.0;26.8
373;5;8040f Milieu, cultuur en overige dien..;2004;370;150;220;194.5;109.4;85.2;359;182;177;5.1;46.2;27.8
374;5;8040f Milieu, cultuur en overige dien..;2005;376;152;224;197.7;110.0;87.7;368;185;183;5.1;46.8;27.8
375;6;Totaal economische activiteiten;2001;892;671;220;657.8;528.3;129.5;1205;870;335;24.5;46.5;28.2
376;6;Totaal economische activiteiten;2002;979;748;232;720.1;585.0;135.1;1307;963;344;28.4;48.6;29.5
377;6;Totaal economische activiteiten;2003;1052;806;245;773.7;628.8;144.9;1400;1040;360;31.7;50.5;30.5
378;6;Totaal economische activiteiten;2004;1102;846;257;808.8;656.0;152.9;1463;1082;381;33.9;51.7;31.3
379;6;Totaal economische activiteiten;2005;1165;891;274;852.0;687.9;164.1;1543;1135;408;35.9;52.2;31.7
380;6;1;2001;60;10;50;40.4;6.5;33.9;106;11;95;0.2;32.5;19.3
381;6;1;2002;61;11;50;40.7;7.1;33.6;107;12;95;0.2;34.6;20.4
382;6;1;2003;63;12;52;41.4;7.6;33.8;106;13;93;0.3;35.8;21.0
383;6;1;2004;62;12;50;40.9;7.9;32.9;106;14;93;0.3;37.3;21.9
384;6;1;2005;63;13;51;42.1;8.5;33.6;109;15;95;0.3;36.3;21.3
385;6;2;2001;1;1;0;0.9;0.9;0.0;2;2;0;0.1;80.2;44.9
386;6;2;2002;1;1;0;1.1;1.1;0.1;2;2;0;0.1;91.6;51.5
387;6;2;2003;1;1;0;1.2;1.2;0.0;2;2;0;0.1;90.9;52.8
388;6;2;2004;1;1;0;1.2;1.2;0.0;2;2;0;0.1;98.5;57.6
389;6;2;2005;1;1;0;1.1;1.1;0.0;2;2;0;0.1;94.6;55.5
390;6;3;2001;121;112;9;107.1;101.0;6.1;181;166;15;4.6;45.4;27.7
391;6;3;2002;130;121;9;114.5;108.3;6.2;193;177;15;5.1;47.4;28.9
392;6;3;2003;135;125;10;118.6;111.5;7.1;200;183;17;5.4;48.7;29.6
393;6;3;2004;138;126;11;120.4;112.8;7.6;203;185;18;5.6;50.0;30.5
394;6;3;2005;141;129;12;123.2;114.8;8.4;208;188;20;5.7;50.0;30.5
395;6;4;2001;6;6;0;5.4;5.4;0.0;9;9;0;0.3;56.9;34.4
396;6;4;2002;6;6;0;5.9;5.9;0.0;10;10;0;0.3;59.4;35.8
397;6;4;2003;6;6;0;6.1;6.1;0.0;10;10;0;0.4;62.7;37.5
398;6;4;2004;6;6;0;5.7;5.7;0.0;9;9;0;0.4;66.7;40.1
399;6;4;2005;6;6;0;6.0;6.0;0.0;10;10;0;0.4;67.4;41.1
400;6;5;2001;54;43;11;47.9;40.0;7.9;83;63;19;1.7;43.4;27.4
401;6;5;2002;60;48;12;52.9;44.6;8.3;91;70;21;2.0;45.0;28.5
402;6;5;2003;63;50;13;55.9;46.5;9.3;96;73;22;2.2;46.8;29.8
403;6;5;2004;65;51;14;58.2;47.7;10.5;100;75;25;2.3;48.7;31.2
404;6;5;2005;69;53;16;60.9;49.3;11.6;105;77;28;2.4;49.0;31.3
405;6;6;2001;134;92;43;98.6;69.6;29.0;194;118;76;2.9;41.8;24.7
406;6;6;2002;146;102;44;106.5;76.5;30.1;207;129;77;3.3;43.7;25.8
407;6;6;2003;154;109;46;112.2;80.5;31.6;216;136;79;3.6;44.4;26.2
408;6;6;2004;160;113;47;117.0;83.7;33.3;226;143;83;3.8;45.1;26.5
409;6;6;2005;166;116;50;122.2;86.9;35.3;236;148;88;3.9;45.3;26.6
410;6;7;2001;21;12;9;13.4;7.3;6.1;30;12;18;0.2;29.5;17.8
411;6;7;2002;24;14;10;15.1;8.1;7.0;34;13;20;0.2;30.5;18.3
412;6;7;2003;25;15;10;15.6;8.6;7.1;35;14;20;0.3;31.4;18.6
413;6;7;2004;26;16;10;16.6;9.1;7.5;37;16;22;0.3;32.2;18.8
414;6;7;2005;28;17;11;17.9;9.8;8.1;40;17;23;0.3;33.0;19.5
415;6;8;2001;60;48;11;44.6;39.5;5.1;86;70;16;1.6;40.5;22.8
416;6;8;2002;65;53;12;48.6;43.1;5.5;91;76;15;1.8;42.6;24.1
417;6;8;2003;69;57;13;52.4;46.1;6.3;100;83;16;2.0;43.7;24.2
418;6;8;2004;74;61;13;56.1;49.3;6.7;107;90;17;2.2;44.8;24.6
419;6;8;2005;78;64;13;58.4;51.6;6.8;111;94;17;2.3;44.9;24.7
420;6;9;2001;28;24;4;22.1;20.4;1.8;38;34;4;1.4;68.7;41.4
421;6;9;2002;31;26;4;24.4;22.3;2.1;42;37;5;1.6;72.0;43.5
422;6;9;2003;32;27;4;24.9;23.1;1.8;43;38;4;1.8;75.8;45.6
423;6;9;2004;33;29;4;26.3;24.5;1.9;45;41;4;1.9;78.4;47.3
424;6;9;2005;35;31;4;27.8;25.9;1.9;47;43;4;2.0;78.4;47.3
425;6;K Verhuur van en handel in onroerend ..;2001;120;90;30;81.6;65.1;16.4;151;112;39;3.3;51.3;29.9
426;6;K Verhuur van en handel in onroerend ..;2002;133;100;33;88.7;71.2;17.5;164;123;41;3.8;53.3;30.9
427;6;K Verhuur van en handel in onroerend ..;2003;142;106;36;94.9;75.4;19.5;176;130;46;4.3;57.2;33.1
428;6;K Verhuur van en handel in onroerend ..;2004;150;112;38;101.3;79.9;21.4;188;138;50;4.6;58.0;33.5
429;6;K Verhuur van en handel in onroerend ..;2005;162;119;42;108.8;84.8;24.0;203;147;56;5.0;58.8;34.0
430;6;75 Openbaar bestuur, overheidsdienste..;2001;60;60;0;52.8;52.8;0.0;82;82;0;2.6;48.7;31.1
431;6;75 Openbaar bestuur, overheidsdienste..;2002;67;67;0;58.3;58.3;0.0;92;92;0;3.0;51.8;32.9
432;6;75 Openbaar bestuur, overheidsdienste..;2003;74;74;0;65.9;65.9;0.0;105;105;0;3.5;53.7;33.8
433;6;75 Openbaar bestuur, overheidsdienste..;2004;76;76;0;66.1;66.1;0.0;103;103;0;3.6;55.2;35.3
434;6;75 Openbaar bestuur, overheidsdienste..;2005;80;80;0;68.2;68.2;0.0;108;108;0;3.8;55.9;35.3
435;6;8010a Gesubsidieerd onderwijs;2001;64;64;0;48.8;48.8;0.0;78;78;0;2.7;55.5;34.8
436;6;8010a Gesubsidieerd onderwijs;2002;71;71;0;54.4;54.4;0.0;88;88;0;3.1;57.5;35.7
437;6;8010a Gesubsidieerd onderwijs;2003;78;78;0;60.5;60.5;0.0;99;99;0;3.7;60.4;37.1
438;6;8010a Gesubsidieerd onderwijs;2004;82;82;0;62.9;62.9;0.0;101;101;0;3.9;61.9;38.6
439;6;8010a Gesubsidieerd onderwijs;2005;87;87;0;66.7;66.7;0.0;107;107;0;4.3;64.6;40.3
440;6;85 Gezondheids- en welzijnszorg;2001;88;77;11;56.5;50.0;6.5;93;77;16;2.0;40.8;26.4
441;6;85 Gezondheids- en welzijnszorg;2002;104;93;12;67.7;60.6;7.1;111;94;17;2.6;42.7;27.6
442;6;85 Gezondheids- en welzijnszorg;2003;119;107;13;78.5;70.3;8.3;129;109;19;3.1;43.9;28.2
443;6;85 Gezondheids- en welzijnszorg;2004;135;120;15;88.1;78.1;10.0;145;122;23;3.5;45.1;28.9
444;6;85 Gezondheids- en welzijnszorg;2005;149;132;17;97.4;86.1;11.2;160;133;26;3.9;45.7;29.6
445;6;8040f Milieu, cultuur en overige dien..;2001;75;32;43;37.8;21.1;16.7;71;36;35;0.9;40.6;24.0
446;6;8040f Milieu, cultuur en overige dien..;2002;82;36;46;41.3;23.6;17.7;76;40;37;1.0;43.3;25.8
447;6;8040f Milieu, cultuur en overige dien..;2003;89;39;50;45.5;25.6;19.9;85;43;43;1.2;45.4;27.2
448;6;8040f Milieu, cultuur en overige dien..;2004;94;41;53;48.1;27.0;21.1;89;44;45;1.2;45.8;27.8
449;6;8040f Milieu, cultuur en overige dien..;2005;100;43;57;51.2;28.3;23.0;96;47;49;1.3;46.3;27.9
450;7;Totaal economische activiteiten;2001;2835;2414;421;1990.4;1748.4;242.0;3570;2963;607;52.8;30.2;17.8
451;7;Totaal economische activiteiten;2002;2787;2375;412;1935.6;1700.4;235.2;3460;2877;584;53.6;31.5;18.6
452;7;Totaal economische activiteiten;2003;2673;2282;391;1845.6;1622.2;223.4;3299;2757;542;52.9;32.6;19.2
453;7;Totaal economische activiteiten;2004;2534;2155;379;1747.9;1531.7;216.2;3128;2601;527;51.3;33.5;19.7
454;7;Totaal economische activiteiten;2005;2407;2043;365;1643.6;1433.8;209.8;2948;2436;512;48.5;33.8;19.9
455;7;1;2001;146;77;68;100.4;48.6;51.8;228;83;145;1.3;26.1;15.4
456;7;1;2002;141;76;65;95.3;47.4;47.9;216;81;135;1.3;27.7;16.3
457;7;1;2003;134;72;62;89.5;44.9;44.6;198;77;122;1.3;29.2;17.1
458;7;1;2004;126;70;57;82.3;41.6;40.7;185;71;114;1.2;29.4;17.2
459;7;1;2005;120;65;55;79.8;40.5;39.2;179;69;110;1.2;28.7;16.8
460;7;2;2001;2;2;0;2.1;2.1;0.1;4;4;0;0.1;50.0;28.1
461;7;2;2002;2;2;0;2.1;2.0;0.1;4;4;0;0.1;57.8;32.4
462;7;2;2003;2;2;0;2.1;2.1;0.0;4;4;0;0.1;58.3;33.9
463;7;2;2004;2;2;0;1.9;1.9;0.0;3;3;0;0.1;62.5;36.4
464;7;2;2005;2;2;0;1.5;1.5;0.0;3;3;0;0.1;59.3;34.5
465;7;3;2001;438;422;15;385.9;374.7;11.2;655;627;28;12.0;32.0;19.1
466;7;3;2002;419;405;14;369.3;359.1;10.2;625;600;25;12.0;33.3;19.9
467;7;3;2003;392;379;13;345.6;335.5;10.1;586;562;24;11.6;34.5;20.6
468;7;3;2004;367;354;13;322.5;312.5;10.1;547;523;24;11.1;35.6;21.3
469;7;3;2005;342;329;13;298.3;288.4;9.8;505;481;23;10.3;35.7;21.4
470;7;4;2001;6;6;0;6.1;6.1;0.0;10;10;0;0.3;42.7;25.3
471;7;4;2002;6;6;0;5.8;5.8;0.0;10;10;0;0.3;44.8;26.6
472;7;4;2003;6;6;0;5.5;5.5;0.0;9;9;0;0.3;48.0;28.3
473;7;4;2004;5;5;0;4.7;4.7;0.0;8;8;0;0.2;48.4;28.8
474;7;4;2005;5;5;0;4.3;4.3;0.0;7;7;0;0.2;47.6;28.6
475;7;5;2001;227;187;40;211.2;178.7;32.5;370;290;80;6.0;33.7;20.8
476;7;5;2002;220;179;40;203.3;170.6;32.6;357;276;81;6.1;35.6;22.0
477;7;5;2003;205;167;38;190.7;158.8;31.9;333;256;77;5.8;36.8;22.8
478;7;5;2004;195;156;39;179.9;147.7;32.2;314;236;78;5.7;38.8;24.2
479;7;5;2005;187;147;40;172.3;138.9;33.4;303;222;81;5.5;39.3;24.6
480;7;6;2001;581;520;62;389.0;342.1;46.9;702;580;122;9.2;27.0;15.9
481;7;6;2002;577;518;60;381.2;336.2;45.0;686;571;115;9.4;28.0;16.5
482;7;6;2003;557;500;57;363.1;319.4;43.8;651;542;109;9.2;28.9;17.0
483;7;6;2004;525;469;56;346.1;302.9;43.2;626;519;107;8.9;29.5;17.2
484;7;6;2005;493;439;54;319.5;278.1;41.4;578;475;103;8.3;29.8;17.5
485;7;7;2001;157;130;27;88.5;67.6;20.9;174;112;61;1.6;23.1;13.9
486;7;7;2002;158;131;27;87.5;65.8;21.7;172;109;63;1.6;24.0;14.6
487;7;7;2003;151;126;25;81.8;62.1;19.7;160;104;56;1.5;24.8;14.9
488;7;7;2004;139;116;23;75.7;57.4;18.3;150;97;52;1.5;25.4;15.0
489;7;7;2005;132;111;21;71.2;54.0;17.2;141;91;49;1.4;25.5;15.1
490;7;8;2001;210;197;13;178.9;168.5;10.5;342;312;30;5.9;35.1;19.0
491;7;8;2002;209;196;13;173.8;163.6;10.2;328;300;27;6.0;36.5;19.9
492;7;8;2003;203;190;13;166.4;156.6;9.8;316;291;26;5.9;37.8;20.4
493;7;8;2004;195;182;13;160.7;150.4;10.2;307;280;27;5.8;38.8;20.8
494;7;8;2005;182;169;12;151.4;141.8;9.7;290;265;25;5.5;39.1;20.9
495;7;9;2001;50;49;2;38.0;36.9;1.0;64;61;3;1.6;42.8;25.8
496;7;9;2002;45;43;2;35.0;33.9;1.1;59;56;3;1.6;47.1;28.4
497;7;9;2003;40;39;2;31.6;30.7;0.9;53;51;2;1.5;48.7;29.2
498;7;9;2004;37;36;1;29.4;28.7;0.7;49;48;2;1.4;49.9;30.1
499;7;9;2005;35;34;1;27.0;26.3;0.7;45;44;1;1.3;49.2;29.7
500;7;K Verhuur van en handel in onroerend ..;2001;450;426;24;264.0;248.0;16.0;478;440;38;6.9;27.9;15.8
501;7;K Verhuur van en handel in onroerend ..;2002;427;403;24;247.4;231.9;15.5;450;413;36;6.8;29.2;16.4
502;7;K Verhuur van en handel in onroerend ..;2003;400;378;22;231.3;216.9;14.3;428;394;34;6.6;30.4;16.7
503;7;K Verhuur van en handel in onroerend ..;2004;383;362;22;223.4;209.2;14.2;408;375;33;6.5;31.0;17.3
504;7;K Verhuur van en handel in onroerend ..;2005;382;360;21;219.2;205.5;13.7;401;369;32;6.4;31.3;17.4
505;7;75 Openbaar bestuur, overheidsdienste..;2001;101;101;0;86.4;86.4;0.0;137;137;0;3.0;34.7;21.9
506;7;75 Openbaar bestuur, overheidsdienste..;2002;98;98;0;84.0;84.0;0.0;134;134;0;3.0;36.0;22.5
507;7;75 Openbaar bestuur, overheidsdienste..;2003;96;96;0;82.1;82.1;0.0;133;133;0;3.1;37.3;23.1
508;7;75 Openbaar bestuur, overheidsdienste..;2004;86;86;0;72.9;72.9;0.0;116;116;0;2.8;39.0;24.6
509;7;75 Openbaar bestuur, overheidsdienste..;2005;79;79;0;67.1;67.1;0.0;108;108;0;2.7;40.3;25.2
510;7;8010a Gesubsidieerd onderwijs;2001;30;30;0;20.7;20.7;0.0;33;33;0;0.6;28.8;18.0
511;7;8010a Gesubsidieerd onderwijs;2002;31;31;0;21.5;21.5;0.0;35;35;0;0.6;30.0;18.6
512;7;8010a Gesubsidieerd onderwijs;2003;31;31;0;22.2;22.2;0.0;36;36;0;0.7;30.8;18.8
513;7;8010a Gesubsidieerd onderwijs;2004;31;31;0;22.0;22.0;0.0;36;36;0;0.7;32.2;20.0
514;7;8010a Gesubsidieerd onderwijs;2005;28;28;0;19.3;19.3;0.0;31;31;0;0.7;33.9;21.1
515;7;85 Gezondheids- en welzijnszorg;2001;182;180;2;107.5;106.6;1.0;170;168;2;2.7;25.0;15.9
516;7;85 Gezondheids- en welzijnszorg;2002;200;199;2;118.5;117.4;1.1;188;185;3;3.0;25.9;16.4
517;7;85 Gezondheids- en welzijnszorg;2003;214;213;2;128.4;127.3;1.1;204;201;2;3.4;26.7;16.9
518;7;85 Gezondheids- en welzijnszorg;2004;210;208;2;126.1;124.9;1.1;201;198;3;3.5;27.8;17.6
519;7;85 Gezondheids- en welzijnszorg;2005;201;199;2;118.9;117.6;1.3;188;185;3;3.3;28.4;18.1
520;7;8040f Milieu, cultuur en overige dien..;2001;254;86;168;111.8;61.5;50.3;202;106;97;1.7;27.9;16.2
521;7;8040f Milieu, cultuur en overige dien..;2002;253;87;166;110.8;61.1;49.6;198;104;94;1.8;29.9;17.6
522;7;8040f Milieu, cultuur en overige dien..;2003;241;84;157;105.3;58.1;47.2;188;98;91;1.8;31.8;18.9
523;7;8040f Milieu, cultuur en overige dien..;2004;232;80;152;100.2;54.7;45.5;179;92;87;1.7;31.7;18.9
524;7;8040f Milieu, cultuur en overige dien..;2005;219;75;144;93.8;50.3;43.4;169;85;84;1.6;32.3;19.0
525;8;Totaal economische activiteiten;2001;3994;3426;568;3041.3;2668.4;373.0;5426;4476;950;96.9;36.3;21.6
526;8;Totaal economische activiteiten;2002;4023;3458;565;3042.5;2673.5;369.1;5412;4481;931;101.9;38.1;22.7
527;8;Totaal economische activiteiten;2003;4025;3450;575;3019.0;2642.8;376.3;5375;4446;929;104.7;39.6;23.6
528;8;Totaal economische activiteiten;2004;4041;3455;587;3019.0;2635.4;383.5;5383;4431;952;107.3;40.7;24.2
