ID;SociaalEconomischeCategorie;Geslacht;AnderePersoonskenmerken;Populatie;Perioden;AantalPersonen_1;PrimairInkomen_2;BrutoInkomen_3;PersoonlijkInkomen_4;BelastbaarInkomen_5;BesteedbaarInkomen_6;GestandaardiseerdInkomen_7
2923;3;Totaal mannen en vrouwen;0;Personen met inkomen;1998;768;24.3;26.9;25.6;15.6;16.5;18.2
2924;3;Totaal mannen en vrouwen;0;Personen met inkomen;1999;763;26.2;28.8;27.4;16.6;17.5;19.3
2925;3;Totaal mannen en vrouwen;0;Personen met inkomen;2000;768;27.3;30.4;29.6;17.7;18.6;20.5
2926;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1990;571;27.5;30.1;28.4;21.2;18.9;17.3
2927;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1991;591;26.6;29.3;27.3;20.6;18.3;17.4
2928;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1992;630;25.5;28.3;26.0;19.8;17.1;17.1
2929;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1993;648;23.0;25.8;24.0;17.9;15.8;16.2
2930;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1994;660;23.3;26.1;24.9;18.0;16.4;16.9
2931;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1995;717;24.6;27.4;26.0;18.1;17.4;18.4
2932;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1996;715;23.7;26.4;24.9;16.4;16.6;18.1
2933;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1997;745;24.3;26.9;25.3;16.9;17.1;18.8
2934;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1998;768;24.3;26.9;25.6;15.6;16.5;18.2
2935;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;1999;763;26.2;28.8;27.4;16.6;17.5;19.3
2936;3;Totaal mannen en vrouwen;0;Personen met 52 weken inkomen;2000;768;27.3;30.4;29.6;17.7;18.6;20.5
2937;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1990;0;;;;;;
2938;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1991;0;;;;;;
2939;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1992;0;;;;;;
2940;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1993;0;;;;;;
2941;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1994;0;;;;;;
2942;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1995;0;;;;;;
2943;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1996;0;;;;;;
2944;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1997;0;;;;;;
2945;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1998;0;;;;;;
2946;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;1999;0;;;;;;
2947;3;Totaal mannen en vrouwen;0;Minder dan 52 weken inkomen;2000;0;;;;;;
2948;3;Totaal mannen en vrouwen;1;Alle personen;1990;0;;;;;;
2949;3;Totaal mannen en vrouwen;1;Alle personen;1991;0;;;;;;
2950;3;Totaal mannen en vrouwen;1;Alle personen;1992;0;;;;;;
2951;3;Totaal mannen en vrouwen;1;Alle personen;1993;0;;;;;;
2952;3;Totaal mannen en vrouwen;1;Alle personen;1994;0;;;;;;
2953;3;Totaal mannen en vrouwen;1;Alle personen;1995;0;;;;;;
2954;3;Totaal mannen en vrouwen;1;Alle personen;1996;0;;;;;;
2955;3;Totaal mannen en vrouwen;1;Alle personen;1997;0;;;;;;
2956;3;Totaal mannen en vrouwen;1;Alle personen;1998;0;;;;;;
2957;3;Totaal mannen en vrouwen;1;Alle personen;1999;0;;;;;;
2958;3;Totaal mannen en vrouwen;1;Alle personen;2000;0;;;;;;
2959;3;Totaal mannen en vrouwen;1;Personen met inkomen;1990;0;;;;;;
2960;3;Totaal mannen en vrouwen;1;Personen met inkomen;1991;0;;;;;;
2961;3;Totaal mannen en vrouwen;1;Personen met inkomen;1992;0;;;;;;
2962;3;Totaal mannen en vrouwen;1;Personen met inkomen;1993;0;;;;;;
2963;3;Totaal mannen en vrouwen;1;Personen met inkomen;1994;0;;;;;;
2964;3;Totaal mannen en vrouwen;1;Personen met inkomen;1995;0;;;;;;
2965;3;Totaal mannen en vrouwen;1;Personen met inkomen;1996;0;;;;;;
2966;3;Totaal mannen en vrouwen;1;Personen met inkomen;1997;0;;;;;;
2967;3;Totaal mannen en vrouwen;1;Personen met inkomen;1998;0;;;;;;
2968;3;Totaal mannen en vrouwen;1;Personen met inkomen;1999;0;;;;;;
2969;3;Totaal mannen en vrouwen;1;Personen met inkomen;2000;0;;;;;;
2970;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1990;0;;;;;;
2971;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1991;0;;;;;;
2972;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1992;0;;;;;;
2973;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1993;0;;;;;;
2974;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1994;0;;;;;;
2975;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1995;0;;;;;;
2976;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1996;0;;;;;;
2977;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1997;0;;;;;;
2978;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1998;0;;;;;;
2979;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;1999;0;;;;;;
2980;3;Totaal mannen en vrouwen;1;Personen met 52 weken inkomen;2000;0;;;;;;
2981;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1990;0;;;;;;
2982;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1991;0;;;;;;
2983;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1992;0;;;;;;
2984;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1993;0;;;;;;
2985;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1994;0;;;;;;
2986;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1995;0;;;;;;
2987;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1996;0;;;;;;
2988;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1997;0;;;;;;
2989;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1998;0;;;;;;
2990;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;1999;0;;;;;;
2991;3;Totaal mannen en vrouwen;1;Minder dan 52 weken inkomen;2000;0;;;;;;
2992;3;Totaal mannen en vrouwen;2;Alle personen;1990;18;19.3;19.8;19.8;13.8;13.5;19.9
2993;3;Totaal mannen en vrouwen;2;Alle personen;1991;17;18.1;18.7;17.3;12.5;12.8;18.8
2994;3;Totaal mannen en vrouwen;2;Alle personen;1992;21;13.8;14.5;13.8;9.2;10.0;16.0
2995;3;Totaal mannen en vrouwen;2;Alle personen;1993;19;12.7;13.5;13.2;8.5;9.4;15.8
2996;3;Totaal mannen en vrouwen;2;Alle personen;1994;22;13.2;14.0;13.8;8.5;10.0;15.9
2997;3;Totaal mannen en vrouwen;2;Alle personen;1995;22;14.6;15.3;15.1;9.1;11.2;18.3
2998;3;Totaal mannen en vrouwen;2;Alle personen;1996;18;13.8;14.4;14.2;8.0;10.5;17.3
2999;3;Totaal mannen en vrouwen;2;Alle personen;1997;19;15.2;15.8;15.7;9.0;11.2;17.8
3000;3;Totaal mannen en vrouwen;2;Alle personen;1998;20;13.7;14.4;14.1;7.1;10.4;16.5
3001;3;Totaal mannen en vrouwen;2;Alle personen;1999;18;17.3;17.9;17.8;9.0;13.0;18.9
3002;3;Totaal mannen en vrouwen;2;Alle personen;2000;19;16.1;17.0;17.0;9.8;12.1;19.3
3003;3;Totaal mannen en vrouwen;2;Personen met inkomen;1990;18;19.3;19.8;19.8;13.8;13.5;19.9
3004;3;Totaal mannen en vrouwen;2;Personen met inkomen;1991;17;18.1;18.7;17.3;12.5;12.8;18.8
3005;3;Totaal mannen en vrouwen;2;Personen met inkomen;1992;21;13.8;14.5;13.8;9.2;10.0;16.0
3006;3;Totaal mannen en vrouwen;2;Personen met inkomen;1993;19;12.7;13.5;13.2;8.5;9.4;15.8
3007;3;Totaal mannen en vrouwen;2;Personen met inkomen;1994;22;13.2;14.0;13.8;8.5;10.0;15.9
3008;3;Totaal mannen en vrouwen;2;Personen met inkomen;1995;22;14.6;15.3;15.1;9.1;11.2;18.3
3009;3;Totaal mannen en vrouwen;2;Personen met inkomen;1996;18;13.8;14.4;14.2;8.0;10.5;17.3
3010;3;Totaal mannen en vrouwen;2;Personen met inkomen;1997;19;15.2;15.8;15.7;9.0;11.2;17.8
3011;3;Totaal mannen en vrouwen;2;Personen met inkomen;1998;20;13.7;14.4;14.1;7.1;10.4;16.5
3012;3;Totaal mannen en vrouwen;2;Personen met inkomen;1999;18;17.3;17.9;17.8;9.0;13.0;18.9
3013;3;Totaal mannen en vrouwen;2;Personen met inkomen;2000;19;16.1;17.0;17.0;9.8;12.1;19.3
3014;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1990;18;19.3;19.8;19.8;13.8;13.5;19.9
3015;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1991;17;18.1;18.7;17.3;12.5;12.8;18.8
3016;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1992;21;13.8;14.5;13.8;9.2;10.0;16.0
3017;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1993;19;12.7;13.5;13.2;8.5;9.4;15.8
3018;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1994;22;13.2;14.0;13.8;8.5;10.0;15.9
3019;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1995;22;14.6;15.4;15.2;9.2;11.3;18.3
3020;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1996;18;13.8;14.4;14.2;8.0;10.5;17.3
3021;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1997;19;15.2;15.8;15.7;9.0;11.2;17.8
3022;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1998;20;13.7;14.4;14.1;7.1;10.4;16.5
3023;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;1999;18;17.3;17.9;17.8;9.0;13.0;18.9
3024;3;Totaal mannen en vrouwen;2;Personen met 52 weken inkomen;2000;19;16.1;17.0;17.0;9.8;12.1;19.3
3025;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1990;0;;;;;;
3026;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1991;0;;;;;;
3027;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1992;0;;;;;;
3028;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1993;0;;;;;;
3029;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1994;0;;;;;;
3030;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1995;0;;;;;;
3031;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1996;0;;;;;;
3032;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1997;0;;;;;;
3033;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1998;0;;;;;;
3034;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;1999;0;;;;;;
3035;3;Totaal mannen en vrouwen;2;Minder dan 52 weken inkomen;2000;0;;;;;;
3036;3;Totaal mannen en vrouwen;3;Alle personen;1990;115;23.6;24.7;24.7;16.3;16.5;16.4
3037;3;Totaal mannen en vrouwen;3;Alle personen;1991;123;23.6;24.7;23.9;16.2;16.2;16.5
3038;3;Totaal mannen en vrouwen;3;Alle personen;1992;134;21.7;23.0;22.1;15.4;14.6;15.5
3039;3;Totaal mannen en vrouwen;3;Alle personen;1993;138;19.6;20.9;20.4;13.8;13.5;14.8
3040;3;Totaal mannen en vrouwen;3;Alle personen;1994;140;20.3;21.7;21.6;14.3;14.5;15.8
3041;3;Totaal mannen en vrouwen;3;Alle personen;1995;158;21.1;22.4;22.1;13.9;15.3;17.0
3042;3;Totaal mannen en vrouwen;3;Alle personen;1996;155;19.8;20.9;20.5;11.9;14.2;16.4
3043;3;Totaal mannen en vrouwen;3;Alle personen;1997;158;20.8;21.8;21.5;12.7;15.2;17.7
3044;3;Totaal mannen en vrouwen;3;Alle personen;1998;160;20.8;21.8;21.3;11.6;14.6;17.1
3045;3;Totaal mannen en vrouwen;3;Alle personen;1999;154;22.2;23.2;23.1;12.6;15.4;17.8
3046;3;Totaal mannen en vrouwen;3;Alle personen;2000;152;23.2;24.1;24.5;12.5;15.9;18.8
3047;3;Totaal mannen en vrouwen;3;Personen met inkomen;1990;115;23.6;24.7;24.7;16.3;16.5;16.4
3048;3;Totaal mannen en vrouwen;3;Personen met inkomen;1991;123;23.6;24.7;23.9;16.2;16.2;16.5
3049;3;Totaal mannen en vrouwen;3;Personen met inkomen;1992;134;21.7;23.0;22.1;15.4;14.6;15.5
3050;3;Totaal mannen en vrouwen;3;Personen met inkomen;1993;138;19.6;20.9;20.4;13.8;13.5;14.8
3051;3;Totaal mannen en vrouwen;3;Personen met inkomen;1994;140;20.3;21.7;21.6;14.3;14.5;15.8
3052;3;Totaal mannen en vrouwen;3;Personen met inkomen;1995;158;21.1;22.4;22.1;13.9;15.3;17.0
3053;3;Totaal mannen en vrouwen;3;Personen met inkomen;1996;155;19.8;20.9;20.5;11.9;14.2;16.4
3054;3;Totaal mannen en vrouwen;3;Personen met inkomen;1997;158;20.8;21.8;21.5;12.7;15.2;17.7
3055;3;Totaal mannen en vrouwen;3;Personen met inkomen;1998;160;20.8;21.8;21.3;11.6;14.6;17.1
3056;3;Totaal mannen en vrouwen;3;Personen met inkomen;1999;154;22.2;23.2;23.1;12.6;15.4;17.8
3057;3;Totaal mannen en vrouwen;3;Personen met inkomen;2000;152;23.2;24.1;24.5;12.5;15.9;18.8
3058;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1990;115;23.6;24.7;24.7;16.3;16.5;16.4
3059;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1991;123;23.6;24.7;23.9;16.2;16.2;16.5
3060;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1992;134;21.7;23.0;22.1;15.4;14.6;15.5
3061;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1993;138;19.6;20.9;20.4;13.8;13.5;14.8
3062;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1994;140;20.3;21.7;21.6;14.3;14.5;15.8
3063;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1995;158;21.1;22.4;22.1;13.9;15.3;17.0
3064;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1996;155;19.8;20.9;20.5;11.9;14.2;16.4
3065;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1997;158;20.8;21.8;21.5;12.7;15.2;17.7
3066;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1998;160;20.8;21.8;21.3;11.6;14.6;17.1
3067;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;1999;154;22.2;23.2;23.1;12.6;15.4;17.8
3068;3;Totaal mannen en vrouwen;3;Personen met 52 weken inkomen;2000;152;23.2;24.1;24.5;12.5;15.9;18.8
3069;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1990;0;;;;;;
3070;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1991;0;;;;;;
3071;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1992;0;;;;;;
3072;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1993;0;;;;;;
3073;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1994;0;;;;;;
3074;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1995;0;;;;;;
3075;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1996;0;;;;;;
3076;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1997;0;;;;;;
3077;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1998;0;;;;;;
3078;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;1999;0;;;;;;
3079;3;Totaal mannen en vrouwen;3;Minder dan 52 weken inkomen;2000;0;;;;;;
3080;3;Totaal mannen en vrouwen;4;Alle personen;1990;175;29.6;31.7;30.5;21.5;19.8;16.1
3081;3;Totaal mannen en vrouwen;4;Alle personen;1991;176;28.4;30.5;29.3;20.5;19.1;16.3
3082;3;Totaal mannen en vrouwen;4;Alle personen;1992;182;27.7;29.8;28.1;20.2;18.1;16.2
3083;3;Totaal mannen en vrouwen;4;Alle personen;1993;188;24.8;27.0;25.7;17.8;16.6;15.1
3084;3;Totaal mannen en vrouwen;4;Alle personen;1994;191;25.3;27.5;26.7;18.3;17.2;15.8
3085;3;Totaal mannen en vrouwen;4;Alle personen;1995;209;26.8;28.9;27.8;18.4;18.5;17.4
3086;3;Totaal mannen en vrouwen;4;Alle personen;1996;208;25.3;27.3;26.0;16.4;17.5;16.9
3087;3;Totaal mannen en vrouwen;4;Alle personen;1997;217;25.3;27.1;25.9;16.0;17.4;17.0
3088;3;Totaal mannen en vrouwen;4;Alle personen;1998;224;25.1;26.9;25.9;14.5;16.8;16.8
3089;3;Totaal mannen en vrouwen;4;Alle personen;1999;231;27.0;28.8;27.8;15.9;18.1;18.1
3090;3;Totaal mannen en vrouwen;4;Alle personen;2000;232;28.3;30.0;29.5;16.4;18.7;18.6
3091;3;Totaal mannen en vrouwen;4;Personen met inkomen;1990;175;29.6;31.7;30.5;21.5;19.8;16.1
3092;3;Totaal mannen en vrouwen;4;Personen met inkomen;1991;176;28.4;30.5;29.3;20.5;19.1;16.3
3093;3;Totaal mannen en vrouwen;4;Personen met inkomen;1992;182;27.7;29.8;28.1;20.2;18.1;16.2
3094;3;Totaal mannen en vrouwen;4;Personen met inkomen;1993;188;24.8;27.0;25.7;17.8;16.6;15.1
3095;3;Totaal mannen en vrouwen;4;Personen met inkomen;1994;191;25.3;27.5;26.7;18.3;17.2;15.8
3096;3;Totaal mannen en vrouwen;4;Personen met inkomen;1995;209;26.8;28.9;27.8;18.4;18.5;17.4
3097;3;Totaal mannen en vrouwen;4;Personen met inkomen;1996;208;25.3;27.3;26.0;16.4;17.5;16.9
3098;3;Totaal mannen en vrouwen;4;Personen met inkomen;1997;217;25.3;27.1;25.9;16.0;17.4;17.0
3099;3;Totaal mannen en vrouwen;4;Personen met inkomen;1998;224;25.1;26.9;25.9;14.5;16.8;16.8
3100;3;Totaal mannen en vrouwen;4;Personen met inkomen;1999;231;27.0;28.8;27.8;15.9;18.1;18.1
3101;3;Totaal mannen en vrouwen;4;Personen met inkomen;2000;232;28.3;30.0;29.5;16.4;18.7;18.6
3102;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1990;175;29.6;31.7;30.5;21.5;19.8;16.1
3103;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1991;176;28.4;30.5;29.3;20.5;19.1;16.3
3104;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1992;182;27.7;29.8;28.1;20.2;18.1;16.2
3105;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1993;188;24.8;27.0;25.7;17.8;16.6;15.1
3106;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1994;191;25.3;27.5;26.7;18.3;17.2;15.8
3107;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1995;209;26.8;28.9;27.8;18.4;18.5;17.4
3108;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1996;208;25.3;27.3;26.0;16.4;17.5;16.9
3109;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1997;217;25.3;27.1;25.9;16.0;17.4;17.0
3110;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1998;224;25.1;26.9;25.9;14.5;16.8;16.8
3111;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1999;231;27.0;28.8;27.8;15.9;18.1;18.1
3112;3;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;2000;232;28.3;30.0;29.5;16.4;18.7;18.6
3113;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1990;0;;;;;;
3114;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1991;0;;;;;;
3115;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1992;0;;;;;;
3116;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1993;0;;;;;;
3117;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1994;0;;;;;;
3118;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1995;0;;;;;;
3119;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1996;0;;;;;;
3120;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1997;0;;;;;;
3121;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1998;0;;;;;;
3122;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1999;0;;;;;;
3123;3;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;2000;0;;;;;;
3124;3;Totaal mannen en vrouwen;5;Alle personen;1990;140;31.3;33.3;31.7;23.2;20.3;18.3
3125;3;Totaal mannen en vrouwen;5;Alle personen;1991;152;29.2;31.3;29.6;21.9;19.0;18.2
3126;3;Totaal mannen en vrouwen;5;Alle personen;1992;170;28.0;30.3;28.3;21.0;17.6;18.0
3127;3;Totaal mannen en vrouwen;5;Alle personen;1993;178;25.7;28.2;26.5;19.8;16.5;17.4
3128;3;Totaal mannen en vrouwen;5;Alle personen;1994;185;25.8;28.2;27.1;19.5;17.3;18.3
3129;3;Totaal mannen en vrouwen;5;Alle personen;1995;202;27.6;29.9;28.6;19.8;18.3;19.6
3130;3;Totaal mannen en vrouwen;5;Alle personen;1996;206;26.8;29.1;27.7;18.4;18.0;19.9
3131;3;Totaal mannen en vrouwen;5;Alle personen;1997;213;28.3;30.5;28.6;19.8;18.8;21.2
3132;3;Totaal mannen en vrouwen;5;Alle personen;1998;216;27.7;29.9;28.8;17.7;17.6;19.7
3133;3;Totaal mannen en vrouwen;5;Alle personen;1999;211;30.2;32.2;31.0;18.8;18.9;21.5
3134;3;Totaal mannen en vrouwen;5;Alle personen;2000;213;30.9;33.1;32.3;19.4;19.7;22.5
3135;3;Totaal mannen en vrouwen;5;Personen met inkomen;1990;140;31.3;33.3;31.7;23.2;20.3;18.3
3136;3;Totaal mannen en vrouwen;5;Personen met inkomen;1991;152;29.2;31.3;29.6;21.9;19.0;18.2
3137;3;Totaal mannen en vrouwen;5;Personen met inkomen;1992;170;28.0;30.3;28.3;21.0;17.6;18.0
3138;3;Totaal mannen en vrouwen;5;Personen met inkomen;1993;178;25.7;28.2;26.5;19.8;16.5;17.4
3139;3;Totaal mannen en vrouwen;5;Personen met inkomen;1994;185;25.8;28.2;27.1;19.5;17.3;18.3
3140;3;Totaal mannen en vrouwen;5;Personen met inkomen;1995;202;27.6;29.9;28.6;19.8;18.3;19.6
3141;3;Totaal mannen en vrouwen;5;Personen met inkomen;1996;206;26.8;29.1;27.7;18.4;18.0;19.9
3142;3;Totaal mannen en vrouwen;5;Personen met inkomen;1997;213;28.3;30.5;28.6;19.8;18.8;21.2
3143;3;Totaal mannen en vrouwen;5;Personen met inkomen;1998;216;27.7;29.9;28.8;17.7;17.6;19.7
3144;3;Totaal mannen en vrouwen;5;Personen met inkomen;1999;211;30.2;32.2;31.0;18.8;18.9;21.5
3145;3;Totaal mannen en vrouwen;5;Personen met inkomen;2000;213;30.9;33.1;32.3;19.4;19.7;22.5
3146;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1990;140;31.3;33.3;31.7;23.2;20.3;18.3
3147;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1991;152;29.2;31.3;29.6;21.9;19.0;18.2
3148;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1992;170;28.0;30.3;28.3;21.0;17.6;18.0
3149;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1993;178;25.7;28.2;26.5;19.8;16.5;17.4
3150;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1994;185;25.8;28.2;27.1;19.5;17.3;18.3
3151;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1995;202;27.6;29.9;28.6;19.8;18.3;19.6
3152;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1996;206;26.8;29.1;27.7;18.4;18.0;19.9
3153;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1997;213;28.3;30.5;28.6;19.8;18.8;21.2
3154;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1998;216;27.7;29.9;28.8;17.7;17.6;19.7
3155;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1999;211;30.2;32.2;31.0;18.8;18.9;21.5
3156;3;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;2000;213;30.9;33.1;32.3;19.4;19.7;22.5
3157;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1990;0;;;;;;
3158;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1991;0;;;;;;
3159;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1992;0;;;;;;
3160;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1993;0;;;;;;
3161;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1994;0;;;;;;
3162;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1995;0;;;;;;
3163;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1996;0;;;;;;
3164;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1997;0;;;;;;
3165;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1998;0;;;;;;
3166;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1999;0;;;;;;
3167;3;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;2000;0;;;;;;
3168;3;Totaal mannen en vrouwen;6;Alle personen;1990;84;27.7;31.7;27.7;23.5;19.3;18.5
3169;3;Totaal mannen en vrouwen;6;Alle personen;1991;85;28.3;32.6;28.8;24.3;19.3;19.1
3170;3;Totaal mannen en vrouwen;6;Alle personen;1992;86;27.0;31.6;27.2;23.2;18.2;18.7
3171;3;Totaal mannen en vrouwen;6;Alle personen;1993;89;23.5;28.0;24.6;20.3;16.3;17.3
3172;3;Totaal mannen en vrouwen;6;Alle personen;1994;89;23.9;28.1;25.6;20.1;16.2;17.6
3173;3;Totaal mannen en vrouwen;6;Alle personen;1995;93;25.0;29.4;26.8;20.3;17.5;19.6
3174;3;Totaal mannen en vrouwen;6;Alle personen;1996;94;25.0;29.4;26.6;19.4;16.9;19.5
3175;3;Totaal mannen en vrouwen;6;Alle personen;1997;104;24.5;28.8;26.2;18.7;16.6;19.6
3176;3;Totaal mannen en vrouwen;6;Alle personen;1998;112;25.1;29.4;27.1;17.9;16.6;19.4
3177;3;Totaal mannen en vrouwen;6;Alle personen;1999;114;26.4;30.6;26.7;17.4;16.6;19.6
3178;3;Totaal mannen en vrouwen;6;Alle personen;2000;117;28.8;34.3;33.3;21.2;19.1;22.2
