ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
870;Appingedam;Werknemer;4.3;18.6
871;Appingedam;Zelfstandige;0.4;12.2
872;Appingedam;Totaal niet-actief;3.7;13.5
873;Appingedam;Werkloosheids- en bijstandsuitk.ontv.;0.4;12.0
874;Appingedam;Pensioenontvanger;2.5;14.8
875;Arcen en Velden;Totaal sociaal-economische categorie;6.1;16.1
876;Arcen en Velden;Totaal actief;4.0;17.5
877;Arcen en Velden;Werknemer;3.5;18.3
878;Arcen en Velden;Zelfstandige;0.5;12.2
879;Arcen en Velden;Totaal niet-actief;2.1;13.5
880;Arcen en Velden;Werkloosheids- en bijstandsuitk.ontv.;;
881;Arcen en Velden;Pensioenontvanger;1.4;15.2
882;Arnhem;Totaal sociaal-economische categorie;95.3;16.9
883;Arnhem;Totaal actief;55.7;19.1
884;Arnhem;Werknemer;50.6;19.4
885;Arnhem;Zelfstandige;5.0;15.9
886;Arnhem;Totaal niet-actief;39.7;13.8
887;Arnhem;Werkloosheids- en bijstandsuitk.ontv.;8.3;11.1
888;Arnhem;Pensioenontvanger;20.5;16.6
889;Assen;Totaal sociaal-economische categorie;41.8;17.1
890;Assen;Totaal actief;25.4;18.9
891;Assen;Werknemer;23.5;19.0
892;Assen;Zelfstandige;1.8;17.3
893;Assen;Totaal niet-actief;16.4;14.4
894;Assen;Werkloosheids- en bijstandsuitk.ontv.;2.2;11.6
895;Assen;Pensioenontvanger;10.0;16.5
896;Asten;Totaal sociaal-economische categorie;10.9;17.3
897;Asten;Totaal actief;7.3;19.0
898;Asten;Werknemer;6.2;19.8
899;Asten;Zelfstandige;1.1;14.8
900;Asten;Totaal niet-actief;3.6;13.9
901;Asten;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.7
902;Asten;Pensioenontvanger;2.4;15.2
903;Baarle-Nassau;Totaal sociaal-economische categorie;4.6;16.3
904;Baarle-Nassau;Totaal actief;2.8;17.8
905;Baarle-Nassau;Werknemer;2.3;19.2
906;Baarle-Nassau;Zelfstandige;0.6;12.0
907;Baarle-Nassau;Totaal niet-actief;1.7;14.0
908;Baarle-Nassau;Werkloosheids- en bijstandsuitk.ontv.;;
909;Baarle-Nassau;Pensioenontvanger;1.3;15.3
910;Baarn;Totaal sociaal-economische categorie;16.8;19.7
911;Baarn;Totaal actief;9.6;21.9
912;Baarn;Werknemer;8.5;22.2
913;Baarn;Zelfstandige;1.1;19.9
914;Baarn;Totaal niet-actief;7.2;16.9
915;Baarn;Werkloosheids- en bijstandsuitk.ontv.;0.5;13.0
916;Baarn;Pensioenontvanger;4.8;19.7
917;Barendrecht;Totaal sociaal-economische categorie;25.5;19.7
918;Barendrecht;Totaal actief;18.3;21.6
919;Barendrecht;Werknemer;16.8;21.8
920;Barendrecht;Zelfstandige;1.5;19.9
921;Barendrecht;Totaal niet-actief;7.2;14.8
922;Barendrecht;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.3
923;Barendrecht;Pensioenontvanger;5.2;16.6
924;Barneveld;Totaal sociaal-economische categorie;30.2;17.6
925;Barneveld;Totaal actief;20.7;19.2
926;Barneveld;Werknemer;17.5;19.4
927;Barneveld;Zelfstandige;3.2;18.1
928;Barneveld;Totaal niet-actief;9.5;14.4
929;Barneveld;Werkloosheids- en bijstandsuitk.ontv.;0.5;12.6
930;Barneveld;Pensioenontvanger;6.6;16.3
931;Bedum;Totaal sociaal-economische categorie;7.0;16.8
932;Bedum;Totaal actief;4.6;18.7
933;Bedum;Werknemer;4.0;18.8
934;Bedum;Zelfstandige;0.5;17.4
935;Bedum;Totaal niet-actief;2.5;13.3
936;Bedum;Werkloosheids- en bijstandsuitk.ontv.;;
937;Bedum;Pensioenontvanger;1.6;14.9
938;Beek (L.);Totaal sociaal-economische categorie;11.4;18.0
939;Beek (L.);Totaal actief;6.8;20.0
940;Beek (L.);Werknemer;6.2;20.5
941;Beek (L.);Zelfstandige;0.6;15.5
942;Beek (L.);Totaal niet-actief;4.6;15.0
943;Beek (L.);Werkloosheids- en bijstandsuitk.ontv.;0.4;12.5
944;Beek (L.);Pensioenontvanger;3.0;16.7
945;Beemster;Totaal sociaal-economische categorie;5.8;18.4
946;Beemster;Totaal actief;3.7;20.2
947;Beemster;Werknemer;3.0;20.7
948;Beemster;Zelfstandige;0.7;18.1
949;Beemster;Totaal niet-actief;2.1;15.1
950;Beemster;Werkloosheids- en bijstandsuitk.ontv.;;
951;Beemster;Pensioenontvanger;1.5;16.9
952;Beesel;Totaal sociaal-economische categorie;8.9;16.3
953;Beesel;Totaal actief;5.8;18.0
954;Beesel;Werknemer;5.2;18.3
955;Beesel;Zelfstandige;0.5;16.2
956;Beesel;Totaal niet-actief;3.1;13.2
957;Beesel;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.4
958;Beesel;Pensioenontvanger;2.1;14.7
959;Bellingwedde;Totaal sociaal-economische categorie;6.4;15.5
960;Bellingwedde;Totaal actief;3.4;17.4
961;Bellingwedde;Werknemer;2.8;18.3
962;Bellingwedde;Zelfstandige;0.6;13.3
963;Bellingwedde;Totaal niet-actief;3.0;13.3
964;Bellingwedde;Werkloosheids- en bijstandsuitk.ontv.;0.3;11.1
965;Bellingwedde;Pensioenontvanger;2.0;14.2
966;Bennebroek;Totaal sociaal-economische categorie;3.6;22.9
967;Bennebroek;Totaal actief;1.9;25.8
968;Bennebroek;Werknemer;1.7;26.4
969;Bennebroek;Zelfstandige;0.2;21.0
970;Bennebroek;Totaal niet-actief;1.7;19.8
971;Bennebroek;Werkloosheids- en bijstandsuitk.ontv.;;
972;Bennebroek;Pensioenontvanger;1.4;21.2
973;Bergambacht;Totaal sociaal-economische categorie;5.9;19.4
974;Bergambacht;Totaal actief;4.0;21.5
975;Bergambacht;Werknemer;3.5;21.1
976;Bergambacht;Zelfstandige;0.5;24.3
977;Bergambacht;Totaal niet-actief;1.9;15.2
978;Bergambacht;Werkloosheids- en bijstandsuitk.ontv.;;
979;Bergambacht;Pensioenontvanger;1.5;16.6
980;Bergeijk;Totaal sociaal-economische categorie;12.1;17.3
981;Bergeijk;Totaal actief;8.0;18.8
982;Bergeijk;Werknemer;6.7;19.4
983;Bergeijk;Zelfstandige;1.3;15.4
984;Bergeijk;Totaal niet-actief;4.2;14.6
985;Bergeijk;Werkloosheids- en bijstandsuitk.ontv.;0.3;14.1
986;Bergeijk;Pensioenontvanger;2.9;16.3
987;Bergen (L.);Totaal sociaal-economische categorie;9.0;15.9
988;Bergen (L.);Totaal actief;5.8;17.5
989;Bergen (L.);Werknemer;5.1;18.0
990;Bergen (L.);Zelfstandige;0.7;13.7
991;Bergen (L.);Totaal niet-actief;3.2;12.9
992;Bergen (L.);Werkloosheids- en bijstandsuitk.ontv.;;
993;Bergen (L.);Pensioenontvanger;2.2;13.9
994;Bergen (NH.);Totaal sociaal-economische categorie;21.6;19.9
995;Bergen (NH.);Totaal actief;12.4;22.0
996;Bergen (NH.);Werknemer;10.3;22.9
997;Bergen (NH.);Zelfstandige;2.1;17.7
998;Bergen (NH.);Totaal niet-actief;9.2;17.1
999;Bergen (NH.);Werkloosheids- en bijstandsuitk.ontv.;0.4;13.9
1000;Bergen (NH.);Pensioenontvanger;7.0;18.6
1001;Bergen op Zoom;Totaal sociaal-economische categorie;43.8;17.4
1002;Bergen op Zoom;Totaal actief;27.0;19.4
1003;Bergen op Zoom;Werknemer;24.5;19.9
1004;Bergen op Zoom;Zelfstandige;2.5;14.3
1005;Bergen op Zoom;Totaal niet-actief;16.8;14.2
1006;Bergen op Zoom;Werkloosheids- en bijstandsuitk.ontv.;1.8;11.7
1007;Bergen op Zoom;Pensioenontvanger;11.2;15.8
1008;Bergschenhoek;Totaal sociaal-economische categorie;9.9;20.5
1009;Bergschenhoek;Totaal actief;7.6;22.2
1010;Bergschenhoek;Werknemer;6.9;23.1
1011;Bergschenhoek;Zelfstandige;0.7;12.9
1012;Bergschenhoek;Totaal niet-actief;2.3;14.7
1013;Bergschenhoek;Werkloosheids- en bijstandsuitk.ontv.;;
1014;Bergschenhoek;Pensioenontvanger;1.6;16.7
1015;Berkel en Rodenrijs;Totaal sociaal-economische categorie;11.8;19.0
1016;Berkel en Rodenrijs;Totaal actief;8.0;20.7
1017;Berkel en Rodenrijs;Werknemer;7.0;21.8
1018;Berkel en Rodenrijs;Zelfstandige;1.0;12.6
1019;Berkel en Rodenrijs;Totaal niet-actief;3.8;15.4
1020;Berkel en Rodenrijs;Werkloosheids- en bijstandsuitk.ontv.;0.3;11.8
1021;Berkel en Rodenrijs;Pensioenontvanger;2.7;17.5
1022;Berkelland;Totaal sociaal-economische categorie;30.7;16.3
1023;Berkelland;Totaal actief;19.5;17.7
1024;Berkelland;Werknemer;16.4;18.5
1025;Berkelland;Zelfstandige;3.1;13.5
1026;Berkelland;Totaal niet-actief;11.2;13.8
1027;Berkelland;Werkloosheids- en bijstandsuitk.ontv.;0.7;12.6
1028;Berkelland;Pensioenontvanger;8.1;15.0
1029;Bernheze;Totaal sociaal-economische categorie;19.3;17.5
1030;Bernheze;Totaal actief;12.9;19.4
1031;Bernheze;Werknemer;11.0;19.7
1032;Bernheze;Zelfstandige;1.9;17.1
1033;Bernheze;Totaal niet-actief;6.4;13.8
1034;Bernheze;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.6
1035;Bernheze;Pensioenontvanger;4.2;15.1
1036;Bernisse;Totaal sociaal-economische categorie;8.3;19.1
1037;Bernisse;Totaal actief;5.6;20.7
1038;Bernisse;Werknemer;4.9;21.2
1039;Bernisse;Zelfstandige;0.7;16.3
1040;Bernisse;Totaal niet-actief;2.8;15.9
1041;Bernisse;Werkloosheids- en bijstandsuitk.ontv.;;
1042;Bernisse;Pensioenontvanger;2.1;17.4
1043;Best;Totaal sociaal-economische categorie;19.1;18.4
1044;Best;Totaal actief;13.1;20.3
1045;Best;Werknemer;11.9;20.7
1046;Best;Zelfstandige;1.1;15.7
1047;Best;Totaal niet-actief;6.1;14.3
1048;Best;Werkloosheids- en bijstandsuitk.ontv.;0.6;13.1
1049;Best;Pensioenontvanger;4.0;16.2
1050;Beuningen;Totaal sociaal-economische categorie;16.6;17.8
1051;Beuningen;Totaal actief;11.6;19.5
1052;Beuningen;Werknemer;10.4;19.8
1053;Beuningen;Zelfstandige;1.2;17.3
1054;Beuningen;Totaal niet-actief;5.0;13.7
1055;Beuningen;Werkloosheids- en bijstandsuitk.ontv.;0.5;12.5
1056;Beuningen;Pensioenontvanger;3.3;15.6
1057;Beverwijk;Totaal sociaal-economische categorie;25.8;17.5
1058;Beverwijk;Totaal actief;15.8;19.4
1059;Beverwijk;Werknemer;14.5;19.6
1060;Beverwijk;Zelfstandige;1.3;17.4
1061;Beverwijk;Totaal niet-actief;10.0;14.4
1062;Beverwijk;Werkloosheids- en bijstandsuitk.ontv.;0.8;12.1
1063;Beverwijk;Pensioenontvanger;6.6;16.1
1064;Binnenmaas;Totaal sociaal-economische categorie;13.1;19.6
1065;Binnenmaas;Totaal actief;9.0;21.2
1066;Binnenmaas;Werknemer;8.0;21.4
1067;Binnenmaas;Zelfstandige;1.0;19.1
1068;Binnenmaas;Totaal niet-actief;4.1;16.1
1069;Binnenmaas;Werkloosheids- en bijstandsuitk.ontv.;;
1070;Binnenmaas;Pensioenontvanger;3.3;17.6
1071;Bladel;Totaal sociaal-economische categorie;12.7;17.4
1072;Bladel;Totaal actief;8.5;18.9
1073;Bladel;Werknemer;7.4;19.4
1074;Bladel;Zelfstandige;1.1;15.7
1075;Bladel;Totaal niet-actief;4.2;14.2
1076;Bladel;Werkloosheids- en bijstandsuitk.ontv.;0.2;13.5
1077;Bladel;Pensioenontvanger;2.9;15.7
1078;Blaricum;Totaal sociaal-economische categorie;6.0;26.9
1079;Blaricum;Totaal actief;3.7;30.6
1080;Blaricum;Werknemer;3.1;32.8
1081;Blaricum;Zelfstandige;0.6;20.2
1082;Blaricum;Totaal niet-actief;2.3;20.8
1083;Blaricum;Werkloosheids- en bijstandsuitk.ontv.;;
1084;Blaricum;Pensioenontvanger;1.7;24.0
1085;Bleiswijk;Totaal sociaal-economische categorie;6.4;19.7
1086;Bleiswijk;Totaal actief;4.5;21.1
1087;Bleiswijk;Werknemer;4.0;22.0
1088;Bleiswijk;Zelfstandige;0.6;14.9
1089;Bleiswijk;Totaal niet-actief;1.9;16.5
1090;Bleiswijk;Werkloosheids- en bijstandsuitk.ontv.;;
1091;Bleiswijk;Pensioenontvanger;1.3;18.9
1092;Bloemendaal;Totaal sociaal-economische categorie;10.9;28.0
1093;Bloemendaal;Totaal actief;6.1;31.5
1094;Bloemendaal;Werknemer;5.2;32.4
1095;Bloemendaal;Zelfstandige;0.9;26.0
1096;Bloemendaal;Totaal niet-actief;4.8;23.5
1097;Bloemendaal;Werkloosheids- en bijstandsuitk.ontv.;;
1098;Bloemendaal;Pensioenontvanger;3.9;26.3
1099;Boarnsterhim;Totaal sociaal-economische categorie;12.5;16.5
1100;Boarnsterhim;Totaal actief;8.4;17.7
1101;Boarnsterhim;Werknemer;6.9;18.9
1102;Boarnsterhim;Zelfstandige;1.5;12.6
1103;Boarnsterhim;Totaal niet-actief;4.1;13.9
1104;Boarnsterhim;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.1
1105;Boarnsterhim;Pensioenontvanger;2.9;14.9
1106;Bodegraven;Totaal sociaal-economische categorie;12.4;18.9
1107;Bodegraven;Totaal actief;8.6;20.7
1108;Bodegraven;Werknemer;7.6;20.9
1109;Bodegraven;Zelfstandige;1.0;19.4
1110;Bodegraven;Totaal niet-actief;3.8;15.0
1111;Bodegraven;Werkloosheids- en bijstandsuitk.ontv.;;
1112;Bodegraven;Pensioenontvanger;2.6;17.5
1113;Boekel;Totaal sociaal-economische categorie;6.2;16.2
1114;Boekel;Totaal actief;4.1;18.0
1115;Boekel;Werknemer;3.4;18.5
1116;Boekel;Zelfstandige;0.8;15.6
1117;Boekel;Totaal niet-actief;2.0;12.6
1118;Boekel;Werkloosheids- en bijstandsuitk.ontv.;;
1119;Boekel;Pensioenontvanger;1.3;14.0
1120;Bolsward;Totaal sociaal-economische categorie;6.3;16.1
1121;Bolsward;Totaal actief;3.8;17.7
1122;Bolsward;Werknemer;3.4;18.1
1123;Bolsward;Zelfstandige;0.4;14.7
1124;Bolsward;Totaal niet-actief;2.5;13.6
1125;Bolsward;Werkloosheids- en bijstandsuitk.ontv.;0.2;12.3
1126;Bolsward;Pensioenontvanger;1.8;14.9
1127;Borger-Odoorn;Totaal sociaal-economische categorie;17.4;16.0
1128;Borger-Odoorn;Totaal actief;10.4;17.4
1129;Borger-Odoorn;Werknemer;8.8;18.5
1130;Borger-Odoorn;Zelfstandige;1.6;11.3
1131;Borger-Odoorn;Totaal niet-actief;7.0;13.9
1132;Borger-Odoorn;Werkloosheids- en bijstandsuitk.ontv.;0.6;13.0
1133;Borger-Odoorn;Pensioenontvanger;4.9;15.0
1134;Borne;Totaal sociaal-economische categorie;13.4;17.6
1135;Borne;Totaal actief;8.7;19.4
1136;Borne;Werknemer;7.7;19.7
1137;Borne;Zelfstandige;1.0;17.2
1138;Borne;Totaal niet-actief;4.8;14.5
1139;Borne;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.1
1140;Borne;Pensioenontvanger;3.4;16.2
1141;Borsele;Totaal sociaal-economische categorie;14.6;17.6
1142;Borsele;Totaal actief;9.8;18.9
1143;Borsele;Werknemer;8.4;19.2
1144;Borsele;Zelfstandige;1.4;17.4
1145;Borsele;Totaal niet-actief;4.7;14.9
1146;Borsele;Werkloosheids- en bijstandsuitk.ontv.;0.2;13.6
1147;Borsele;Pensioenontvanger;3.6;16.3
1148;Boskoop;Totaal sociaal-economische categorie;9.8;18.6
1149;Boskoop;Totaal actief;6.9;20.2
1150;Boskoop;Werknemer;5.7;20.3
1151;Boskoop;Zelfstandige;1.2;19.6
1152;Boskoop;Totaal niet-actief;2.9;14.8
1153;Boskoop;Werkloosheids- en bijstandsuitk.ontv.;0.2;12.4
1154;Boskoop;Pensioenontvanger;2.1;16.7
1155;Boxmeer;Totaal sociaal-economische categorie;19.6;17.2
1156;Boxmeer;Totaal actief;13.0;18.8
1157;Boxmeer;Werknemer;11.3;19.3
1158;Boxmeer;Zelfstandige;1.6;14.7
1159;Boxmeer;Totaal niet-actief;6.7;14.2
1160;Boxmeer;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.7
1161;Boxmeer;Pensioenontvanger;4.6;15.7
1162;Boxtel;Totaal sociaal-economische categorie;19.8;17.7
1163;Boxtel;Totaal actief;12.7;19.5
1164;Boxtel;Werknemer;11.2;19.9
1165;Boxtel;Zelfstandige;1.4;16.0
1166;Boxtel;Totaal niet-actief;7.1;14.5
1167;Boxtel;Werkloosheids- en bijstandsuitk.ontv.;0.6;12.5
1168;Boxtel;Pensioenontvanger;4.7;16.5
1169;Breda;Totaal sociaal-economische categorie;113.7;17.9
1170;Breda;Totaal actief;69.4;20.2
1171;Breda;Werknemer;62.8;20.5
1172;Breda;Zelfstandige;6.6;16.9
1173;Breda;Totaal niet-actief;44.3;14.4
1174;Breda;Werkloosheids- en bijstandsuitk.ontv.;5.8;11.6
1175;Breda;Pensioenontvanger;28.1;16.8
1176;Breukelen;Totaal sociaal-economische categorie;9.3;19.9
1177;Breukelen;Totaal actief;6.2;22.3
1178;Breukelen;Werknemer;5.2;23.1
1179;Breukelen;Zelfstandige;0.9;17.8
1180;Breukelen;Totaal niet-actief;3.2;15.4
1181;Breukelen;Werkloosheids- en bijstandsuitk.ontv.;;
1182;Breukelen;Pensioenontvanger;2.4;17.1
1183;Brielle;Totaal sociaal-economische categorie;10.7;19.3
1184;Brielle;Totaal actief;7.2;20.7
1185;Brielle;Werknemer;6.4;21.5
1186;Brielle;Zelfstandige;0.8;14.3
1187;Brielle;Totaal niet-actief;3.5;16.2
1188;Brielle;Werkloosheids- en bijstandsuitk.ontv.;0.2;13.6
1189;Brielle;Pensioenontvanger;2.7;18.0
1190;Bronckhorst;Totaal sociaal-economische categorie;25.4;17.1
1191;Bronckhorst;Totaal actief;16.0;18.6
1192;Bronckhorst;Werknemer;13.2;19.5
1193;Bronckhorst;Zelfstandige;2.8;14.3
1194;Bronckhorst;Totaal niet-actief;9.4;14.6
1195;Bronckhorst;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.4
1196;Bronckhorst;Pensioenontvanger;7.2;15.8
1197;Brummen;Totaal sociaal-economische categorie;14.4;18.1
1198;Brummen;Totaal actief;8.9;19.9
1199;Brummen;Werknemer;7.9;20.2
1200;Brummen;Zelfstandige;1.0;17.4
1201;Brummen;Totaal niet-actief;5.5;15.2
1202;Brummen;Werkloosheids- en bijstandsuitk.ontv.;0.3;14.1
1203;Brummen;Pensioenontvanger;3.8;16.9
1204;Brunssum;Totaal sociaal-economische categorie;20.2;15.9
1205;Brunssum;Totaal actief;10.8;17.8
1206;Brunssum;Werknemer;10.0;17.9
1207;Brunssum;Zelfstandige;0.7;15.9
1208;Brunssum;Totaal niet-actief;9.4;13.7
1209;Brunssum;Werkloosheids- en bijstandsuitk.ontv.;1.2;11.5
1210;Brunssum;Pensioenontvanger;6.0;15.4
1211;Bunnik;Totaal sociaal-economische categorie;9.5;21.2
1212;Bunnik;Totaal actief;6.0;23.3
1213;Bunnik;Werknemer;5.3;23.6
1214;Bunnik;Zelfstandige;0.7;20.5
1215;Bunnik;Totaal niet-actief;3.4;17.8
1216;Bunnik;Werkloosheids- en bijstandsuitk.ontv.;;
1217;Bunnik;Pensioenontvanger;2.7;19.6
1218;Bunschoten;Totaal sociaal-economische categorie;12.3;17.0
1219;Bunschoten;Totaal actief;8.7;18.4
1220;Bunschoten;Werknemer;7.4;18.4
1221;Bunschoten;Zelfstandige;1.3;18.8
1222;Bunschoten;Totaal niet-actief;3.5;13.6
1223;Bunschoten;Werkloosheids- en bijstandsuitk.ontv.;;
1224;Bunschoten;Pensioenontvanger;2.4;15.4
1225;Buren;Totaal sociaal-economische categorie;16.6;18.4
1226;Buren;Totaal actief;11.7;20.0
1227;Buren;Werknemer;9.7;20.9
1228;Buren;Zelfstandige;1.9;15.5
1229;Buren;Totaal niet-actief;4.9;14.5
1230;Buren;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.6
1231;Buren;Pensioenontvanger;3.5;15.6
1232;Bussum;Totaal sociaal-economische categorie;20.9;22.8
1233;Bussum;Totaal actief;12.3;26.0
1234;Bussum;Werknemer;10.6;27.2
1235;Bussum;Zelfstandige;1.7;17.9
1236;Bussum;Totaal niet-actief;8.7;18.2
1237;Bussum;Werkloosheids- en bijstandsuitk.ontv.;0.6;12.1
1238;Bussum;Pensioenontvanger;6.7;20.1
1239;Capelle aan den IJssel;Totaal sociaal-economische categorie;43.8;18.9
1240;Capelle aan den IJssel;Totaal actief;28.2;21.3
1241;Capelle aan den IJssel;Werknemer;25.9;21.6
1242;Capelle aan den IJssel;Zelfstandige;2.2;17.8
1243;Capelle aan den IJssel;Totaal niet-actief;15.6;14.6
1244;Capelle aan den IJssel;Werkloosheids- en bijstandsuitk.ontv.;2.2;12.9
1245;Capelle aan den IJssel;Pensioenontvanger;10.4;16.2
1246;Castricum;Totaal sociaal-economische categorie;23.8;20.0
1247;Castricum;Totaal actief;14.9;21.5
1248;Castricum;Werknemer;13.1;21.8
1249;Castricum;Zelfstandige;1.7;19.5
1250;Castricum;Totaal niet-actief;8.9;17.6
1251;Castricum;Werkloosheids- en bijstandsuitk.ontv.;0.3;15.2
1252;Castricum;Pensioenontvanger;6.7;19.9
1253;Coevorden;Totaal sociaal-economische categorie;24.3;16.0
1254;Coevorden;Totaal actief;14.3;17.6
1255;Coevorden;Werknemer;12.3;18.4
1256;Coevorden;Zelfstandige;2.0;12.8
1257;Coevorden;Totaal niet-actief;10.0;13.7
1258;Coevorden;Werkloosheids- en bijstandsuitk.ontv.;1.1;11.6
1259;Coevorden;Pensioenontvanger;6.9;15.2
1260;Cranendonck;Totaal sociaal-economische categorie;13.3;17.7
1261;Cranendonck;Totaal actief;8.6;19.6
1262;Cranendonck;Werknemer;7.6;19.6
1263;Cranendonck;Zelfstandige;1.0;19.6
1264;Cranendonck;Totaal niet-actief;4.7;14.3
1265;Cranendonck;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.4
1266;Cranendonck;Pensioenontvanger;3.3;15.8
1267;Cromstrijen;Totaal sociaal-economische categorie;8.8;18.7
1268;Cromstrijen;Totaal actief;6.0;20.5
1269;Cromstrijen;Werknemer;5.3;21.2
1270;Cromstrijen;Zelfstandige;0.6;15.2
1271;Cromstrijen;Totaal niet-actief;2.8;14.7
1272;Cromstrijen;Werkloosheids- en bijstandsuitk.ontv.;;
1273;Cromstrijen;Pensioenontvanger;2.1;16.0
1274;Cuijk;Totaal sociaal-economische categorie;16.0;16.9
1275;Cuijk;Totaal actief;10.3;18.6
1276;Cuijk;Werknemer;9.4;18.7
1277;Cuijk;Zelfstandige;0.9;18.0
1278;Cuijk;Totaal niet-actief;5.7;13.7
1279;Cuijk;Werkloosheids- en bijstandsuitk.ontv.;0.6;13.4
1280;Cuijk;Pensioenontvanger;3.5;15.3
1281;Culemborg;Totaal sociaal-economische categorie;17.3;18.7
1282;Culemborg;Totaal actief;11.9;20.8
1283;Culemborg;Werknemer;10.8;21.1
1284;Culemborg;Zelfstandige;1.0;16.7
1285;Culemborg;Totaal niet-actief;5.5;14.2
1286;Culemborg;Werkloosheids- en bijstandsuitk.ontv.;0.6;11.9
1287;Culemborg;Pensioenontvanger;3.5;16.3
1288;Dalfsen;Totaal sociaal-economische categorie;17.3;17.3
1289;Dalfsen;Totaal actief;11.5;18.6
1290;Dalfsen;Werknemer;9.7;18.9
1291;Dalfsen;Zelfstandige;1.8;17.3
1292;Dalfsen;Totaal niet-actief;5.8;14.7
1293;Dalfsen;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.9
1294;Dalfsen;Pensioenontvanger;4.3;15.9
1295;Dantumadeel;Totaal sociaal-economische categorie;12.2;15.6
1296;Dantumadeel;Totaal actief;7.4;17.4
1297;Dantumadeel;Werknemer;6.3;17.5
1298;Dantumadeel;Zelfstandige;1.0;17.2
1299;Dantumadeel;Totaal niet-actief;4.9;13.0
1300;Dantumadeel;Werkloosheids- en bijstandsuitk.ontv.;0.5;10.9
1301;Dantumadeel;Pensioenontvanger;3.3;14.0
1302;De Bilt;Totaal sociaal-economische categorie;28.3;22.4
1303;De Bilt;Totaal actief;16.8;24.7
1304;De Bilt;Werknemer;14.7;25.5
1305;De Bilt;Zelfstandige;2.0;19.0
1306;De Bilt;Totaal niet-actief;11.5;19.0
1307;De Bilt;Werkloosheids- en bijstandsuitk.ontv.;0.5;15.2
1308;De Bilt;Pensioenontvanger;9.0;21.1
1309;De Marne;Totaal sociaal-economische categorie;7.4;15.5
1310;De Marne;Totaal actief;4.6;16.8
1311;De Marne;Werknemer;3.6;17.8
1312;De Marne;Zelfstandige;0.9;13.1
1313;De Marne;Totaal niet-actief;2.8;13.3
1314;De Marne;Werkloosheids- en bijstandsuitk.ontv.;0.3;11.6
1315;De Marne;Pensioenontvanger;2.0;14.3
1316;De Ronde Venen;Totaal sociaal-economische categorie;22.5;20.2
1317;De Ronde Venen;Totaal actief;15.6;22.3
1318;De Ronde Venen;Werknemer;13.8;22.7
1319;De Ronde Venen;Zelfstandige;1.8;18.8
1320;De Ronde Venen;Totaal niet-actief;6.9;15.6
1321;De Ronde Venen;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.3
1322;De Ronde Venen;Pensioenontvanger;4.9;17.5
1323;De Wolden;Totaal sociaal-economische categorie;15.8;16.8
1324;De Wolden;Totaal actief;10.0;18.2
1325;De Wolden;Werknemer;8.0;19.1
1326;De Wolden;Zelfstandige;2.0;14.7
1327;De Wolden;Totaal niet-actief;5.7;14.4
1328;De Wolden;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.5
1329;De Wolden;Pensioenontvanger;4.4;15.2
1330;Delft;Totaal sociaal-economische categorie;62.4;17.6
1331;Delft;Totaal actief;37.0;20.2
1332;Delft;Werknemer;34.2;20.4
1333;Delft;Zelfstandige;2.8;17.1
1334;Delft;Totaal niet-actief;25.4;13.8
1335;Delft;Werkloosheids- en bijstandsuitk.ontv.;3.5;12.3
1336;Delft;Pensioenontvanger;14.2;16.7
1337;Delfzijl;Totaal sociaal-economische categorie;18.6;16.4
1338;Delfzijl;Totaal actief;10.3;18.7
1339;Delfzijl;Werknemer;9.1;19.0
1340;Delfzijl;Zelfstandige;1.2;16.6
1341;Delfzijl;Totaal niet-actief;8.3;13.6
1342;Delfzijl;Werkloosheids- en bijstandsuitk.ontv.;1.1;11.1
1343;Delfzijl;Pensioenontvanger;5.6;14.9
1344;Den Helder;Totaal sociaal-economische categorie;40.5;16.5
1345;Den Helder;Totaal actief;23.5;17.8
1346;Den Helder;Werknemer;21.7;18.2
1347;Den Helder;Zelfstandige;1.7;12.4
1348;Den Helder;Totaal niet-actief;17.0;14.6
1349;Den Helder;Werkloosheids- en bijstandsuitk.ontv.;2.3;12.9
1350;Den Helder;Pensioenontvanger;10.8;16.5
1351;Deurne;Totaal sociaal-economische categorie;21.3;17.0
1352;Deurne;Totaal actief;13.6;19.1
1353;Deurne;Werknemer;11.8;19.4
1354;Deurne;Zelfstandige;1.8;17.1
1355;Deurne;Totaal niet-actief;7.7;13.5
1356;Deurne;Werkloosheids- en bijstandsuitk.ontv.;0.6;12.3
1357;Deurne;Pensioenontvanger;5.0;15.2
1358;Deventer;Totaal sociaal-economische categorie;63.1;16.9
1359;Deventer;Totaal actief;38.7;18.7
1360;Deventer;Werknemer;35.4;19.0
