ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
3088;Particuliere huishoudens;Harderwijk;2016;19.4;100.0;2.8;144.6;28.3
3089;Particuliere huishoudens;Harderwijk;2017;19.6;100.0;3.0;155.0;37.8
3090;Particuliere huishoudens;Harderwijk;2018;19.8;100.0;3.4;169.8;49.1
3091;Particuliere huishoudens;Harderwijk;2019;20.1;100.0;3.8;188.4;62.3
3092;Particuliere huishoudens;Harderwijk;2020;20.5;100.0;4.1;202.2;75.3
3093;Particuliere huishoudens;Harderwijk;2021;20.7;100.0;4.9;237.7;103.0
3094;Particuliere huishoudens;Harderwijk;2022;20.8;100.0;6.1;293.3;165.5
3095;Particuliere huishoudens;Harderwijk;2023;20.9;100.0;6.5;309.2;180.9
3096;Particuliere huishoudens;Hardinxveld-Giessendam;2006;6.5;100.0;1.4;220.1;104.6
3097;Particuliere huishoudens;Hardinxveld-Giessendam;2007;6.5;100.0;1.5;231.7;110.8
3098;Particuliere huishoudens;Hardinxveld-Giessendam;2008;6.5;100.0;1.6;251.6;125.3
3099;Particuliere huishoudens;Hardinxveld-Giessendam;2009;6.5;100.0;1.7;255.4;123.3
3100;Particuliere huishoudens;Hardinxveld-Giessendam;2010;6.6;100.0;1.7;254.3;108.9
3101;Particuliere huishoudens;Hardinxveld-Giessendam;2011;6.7;100.0;1.6;246.7;99.6
3102;Particuliere huishoudens;Hardinxveld-Giessendam;2012;6.8;100.0;1.6;237.0;83.3
3103;Particuliere huishoudens;Hardinxveld-Giessendam;2013;6.8;100.0;1.7;242.2;65.4
3104;Particuliere huishoudens;Hardinxveld-Giessendam;2014;6.8;100.0;1.7;243.4;67.7
3105;Particuliere huishoudens;Hardinxveld-Giessendam;2015;6.8;100.0;1.8;269.7;71.3
3106;Particuliere huishoudens;Hardinxveld-Giessendam;2016;6.9;100.0;1.8;257.5;73.9
3107;Particuliere huishoudens;Hardinxveld-Giessendam;2017;6.9;100.0;1.9;270.0;82.3
3108;Particuliere huishoudens;Hardinxveld-Giessendam;2018;7.0;100.0;2.0;289.0;89.6
3109;Particuliere huishoudens;Hardinxveld-Giessendam;2019;7.0;100.0;2.1;294.9;102.9
3110;Particuliere huishoudens;Hardinxveld-Giessendam;2020;7.1;100.0;2.3;324.1;117.1
3111;Particuliere huishoudens;Hardinxveld-Giessendam;2021;7.2;100.0;2.4;339.2;142.2
3112;Particuliere huishoudens;Hardinxveld-Giessendam;2022;7.2;100.0;2.8;387.9;195.4
3113;Particuliere huishoudens;Hardinxveld-Giessendam;2023;7.3;100.0;2.9;394.5;193.0
3114;Particuliere huishoudens;Harlingen;2006;6.7;100.0;0.7;111.9;22.9
3115;Particuliere huishoudens;Harlingen;2007;6.6;100.0;0.8;117.9;27.0
3116;Particuliere huishoudens;Harlingen;2008;6.7;100.0;0.9;133.1;36.7
3117;Particuliere huishoudens;Harlingen;2009;6.8;100.0;0.9;134.3;35.0
3118;Particuliere huishoudens;Harlingen;2010;6.9;100.0;0.9;124.7;24.2
3119;Particuliere huishoudens;Harlingen;2011;7.0;100.0;0.9;124.6;24.6
3120;Particuliere huishoudens;Harlingen;2012;7.1;100.0;0.8;116.7;19.9
3121;Particuliere huishoudens;Harlingen;2013;7.1;100.0;0.8;107.6;13.1
3122;Particuliere huishoudens;Harlingen;2014;7.2;100.0;0.8;107.0;12.6
3123;Particuliere huishoudens;Harlingen;2015;7.3;100.0;0.8;115.3;14.6
3124;Particuliere huishoudens;Harlingen;2016;7.4;100.0;0.9;117.8;17.7
3125;Particuliere huishoudens;Harlingen;2017;7.4;100.0;1.0;130.0;20.3
3126;Particuliere huishoudens;Harlingen;2018;7.3;100.0;1.1;144.7;24.2
3127;Particuliere huishoudens;Harlingen;2019;7.4;100.0;1.1;153.7;31.2
3128;Particuliere huishoudens;Harlingen;2020;7.4;100.0;1.3;169.2;37.0
3129;Particuliere huishoudens;Harlingen;2021;7.5;100.0;1.4;179.6;51.8
3130;Particuliere huishoudens;Harlingen;2022;7.6;100.0;1.7;223.5;87.7
3131;Particuliere huishoudens;Harlingen;2023;7.7;100.0;1.7;224.3;84.7
3132;Particuliere huishoudens;Hattem;2006;4.6;100.0;1.2;261.4;125.9
3133;Particuliere huishoudens;Hattem;2007;4.6;100.0;1.3;282.4;137.5
3134;Particuliere huishoudens;Hattem;2008;4.6;100.0;1.4;293.0;142.7
3135;Particuliere huishoudens;Hattem;2009;4.7;100.0;1.3;279.9;127.5
3136;Particuliere huishoudens;Hattem;2010;4.8;100.0;1.3;271.7;107.1
3137;Particuliere huishoudens;Hattem;2011;4.7;100.0;1.2;250.9;101.0
3138;Particuliere huishoudens;Hattem;2012;4.8;100.0;1.1;239.2;89.3
3139;Particuliere huishoudens;Hattem;2013;4.8;100.0;1.1;235.3;66.0
3140;Particuliere huishoudens;Hattem;2014;4.8;100.0;1.1;228.5;59.6
3141;Particuliere huishoudens;Hattem;2015;4.9;100.0;1.2;236.7;64.4
3142;Particuliere huishoudens;Hattem;2016;4.9;100.0;1.2;245.6;71.7
3143;Particuliere huishoudens;Hattem;2017;5.0;100.0;1.3;257.3;75.6
3144;Particuliere huishoudens;Hattem;2018;5.0;100.0;1.4;284.0;87.5
3145;Particuliere huishoudens;Hattem;2019;5.0;100.0;1.5;303.9;109.0
3146;Particuliere huishoudens;Hattem;2020;5.1;100.0;1.6;316.8;126.2
3147;Particuliere huishoudens;Hattem;2021;5.1;100.0;1.7;344.3;165.1
3148;Particuliere huishoudens;Hattem;2022;5.1;100.0;2.6;510.7;236.2
3149;Particuliere huishoudens;Hattem;2023;5.3;100.0;2.7;504.2;226.2
3150;Particuliere huishoudens;Heemskerk;2006;15.6;100.0;2.3;150.2;44.9
3151;Particuliere huishoudens;Heemskerk;2007;16.0;100.0;2.6;160.1;52.0
3152;Particuliere huishoudens;Heemskerk;2008;16.3;100.0;2.6;162.1;54.1
3153;Particuliere huishoudens;Heemskerk;2009;16.4;100.0;2.6;158.2;48.3
3154;Particuliere huishoudens;Heemskerk;2010;16.7;100.0;2.6;154.3;40.2
3155;Particuliere huishoudens;Heemskerk;2011;16.9;100.0;2.5;146.6;37.6
3156;Particuliere huishoudens;Heemskerk;2012;16.9;100.0;2.3;134.9;31.6
3157;Particuliere huishoudens;Heemskerk;2013;16.9;100.0;2.1;125.1;22.6
3158;Particuliere huishoudens;Heemskerk;2014;17.0;100.0;2.1;124.6;23.1
3159;Particuliere huishoudens;Heemskerk;2015;17.1;100.0;2.3;132.9;26.0
3160;Particuliere huishoudens;Heemskerk;2016;17.3;100.0;2.5;142.3;31.0
3161;Particuliere huishoudens;Heemskerk;2017;17.3;100.0;2.7;154.3;40.1
3162;Particuliere huishoudens;Heemskerk;2018;17.2;100.0;3.1;179.0;55.6
3163;Particuliere huishoudens;Heemskerk;2019;17.2;100.0;3.3;193.1;81.5
3164;Particuliere huishoudens;Heemskerk;2020;17.3;100.0;3.8;218.5;104.0
3165;Particuliere huishoudens;Heemskerk;2021;17.3;100.0;4.3;246.6;137.0
3166;Particuliere huishoudens;Heemskerk;2022;17.4;100.0;5.4;307.9;204.8
3167;Particuliere huishoudens;Heemskerk;2023;17.5;100.0;5.6;317.9;215.0
3168;Particuliere huishoudens;Heemstede;2006;10.9;100.0;4.4;404.2;196.3
3169;Particuliere huishoudens;Heemstede;2007;10.9;100.0;4.7;425.7;212.9
3170;Particuliere huishoudens;Heemstede;2008;11.0;100.0;5.0;452.4;230.8
3171;Particuliere huishoudens;Heemstede;2009;11.0;100.0;4.8;433.8;223.3
3172;Particuliere huishoudens;Heemstede;2010;11.2;100.0;4.7;420.5;204.5
3173;Particuliere huishoudens;Heemstede;2011;11.4;100.0;4.8;425.5;202.4
3174;Particuliere huishoudens;Heemstede;2012;11.4;100.0;4.6;407.0;175.0
3175;Particuliere huishoudens;Heemstede;2013;11.5;100.0;4.4;380.1;138.6
3176;Particuliere huishoudens;Heemstede;2014;11.5;100.0;4.4;376.9;138.2
3177;Particuliere huishoudens;Heemstede;2015;11.7;100.0;5.0;431.6;153.4
3178;Particuliere huishoudens;Heemstede;2016;11.8;100.0;5.2;439.0;173.6
3179;Particuliere huishoudens;Heemstede;2017;11.8;100.0;5.8;491.2;206.1
3180;Particuliere huishoudens;Heemstede;2018;11.8;100.0;6.5;545.8;258.1
3181;Particuliere huishoudens;Heemstede;2019;11.9;100.0;6.8;570.3;292.9
3182;Particuliere huishoudens;Heemstede;2020;11.9;100.0;7.7;640.3;341.1
3183;Particuliere huishoudens;Heemstede;2021;12.1;100.0;8.5;705.0;395.8
3184;Particuliere huishoudens;Heemstede;2022;12.1;100.0;9.9;818.6;510.6
3185;Particuliere huishoudens;Heemstede;2023;12.2;100.0;10.1;825.3;500.3
3186;Particuliere huishoudens;Heerde;2006;6.9;100.0;1.9;272.0;193.9
3187;Particuliere huishoudens;Heerde;2007;7.0;100.0;2.1;294.3;205.7
3188;Particuliere huishoudens;Heerde;2008;7.2;100.0;2.2;302.4;213.4
3189;Particuliere huishoudens;Heerde;2009;7.2;100.0;2.1;285.3;197.6
3190;Particuliere huishoudens;Heerde;2010;7.2;100.0;2.0;272.7;178.7
3191;Particuliere huishoudens;Heerde;2011;7.3;100.0;1.9;266.8;173.6
3192;Particuliere huishoudens;Heerde;2012;7.3;100.0;1.8;246.8;151.9
3193;Particuliere huishoudens;Heerde;2013;7.4;100.0;1.7;224.5;110.6
3194;Particuliere huishoudens;Heerde;2014;7.5;100.0;1.6;210.3;96.8
3195;Particuliere huishoudens;Heerde;2015;7.5;100.0;1.6;212.1;101.0
3196;Particuliere huishoudens;Heerde;2016;7.5;100.0;1.7;221.3;106.8
3197;Particuliere huishoudens;Heerde;2017;7.5;100.0;1.8;233.4;115.8
3198;Particuliere huishoudens;Heerde;2018;7.6;100.0;1.9;246.2;124.9
3199;Particuliere huishoudens;Heerde;2019;7.6;100.0;2.0;267.0;142.1
3200;Particuliere huishoudens;Heerde;2020;7.6;100.0;2.2;284.3;160.4
3201;Particuliere huishoudens;Heerde;2021;7.7;100.0;2.5;319.5;197.6
3202;Particuliere huishoudens;Heerde;2022;7.9;100.0;3.1;390.0;258.9
3203;Particuliere huishoudens;Heerde;2023;8.0;100.0;3.2;401.3;262.3
3204;Particuliere huishoudens;Heerenveen;2006;21.3;100.0;3.2;152.1;41.8
3205;Particuliere huishoudens;Heerenveen;2007;21.4;100.0;3.5;163.3;48.9
3206;Particuliere huishoudens;Heerenveen;2008;21.7;100.0;3.7;171.7;58.8
3207;Particuliere huishoudens;Heerenveen;2009;21.9;100.0;3.6;166.0;56.3
3208;Particuliere huishoudens;Heerenveen;2010;21.9;100.0;3.5;158.3;39.9
3209;Particuliere huishoudens;Heerenveen;2011;22.0;100.0;3.5;158.5;42.6
3210;Particuliere huishoudens;Heerenveen;2012;22.1;100.0;3.3;148.0;34.6
3211;Particuliere huishoudens;Heerenveen;2013;22.1;100.0;3.0;136.0;24.5
3212;Particuliere huishoudens;Heerenveen;2014;22.1;100.0;2.9;130.6;23.8
3213;Particuliere huishoudens;Heerenveen;2015;22.2;100.0;3.1;140.2;25.6
3214;Particuliere huishoudens;Heerenveen;2016;22.3;100.0;3.3;147.0;29.3
3215;Particuliere huishoudens;Heerenveen;2017;22.5;100.0;3.6;160.1;35.0
3216;Particuliere huishoudens;Heerenveen;2018;22.5;100.0;4.1;182.8;47.9
3217;Particuliere huishoudens;Heerenveen;2019;22.6;100.0;4.3;192.4;57.1
3218;Particuliere huishoudens;Heerenveen;2020;22.8;100.0;4.8;210.2;68.5
3219;Particuliere huishoudens;Heerenveen;2021;22.9;100.0;5.3;229.9;91.2
3220;Particuliere huishoudens;Heerenveen;2022;23.2;100.0;6.6;283.5;139.0
3221;Particuliere huishoudens;Heerenveen;2023;23.5;100.0;6.7;285.9;140.9
3222;Particuliere huishoudens;Heerlen;2006;43.6;100.0;3.2;72.3;10.2
3223;Particuliere huishoudens;Heerlen;2007;43.7;100.0;3.4;78.2;11.3
3224;Particuliere huishoudens;Heerlen;2008;43.6;100.0;3.5;79.9;11.5
3225;Particuliere huishoudens;Heerlen;2009;43.8;100.0;3.2;72.7;8.5
3226;Particuliere huishoudens;Heerlen;2010;44.0;100.0;3.0;67.3;6.4
3227;Particuliere huishoudens;Heerlen;2011;44.3;100.0;2.8;63.5;5.0
3228;Particuliere huishoudens;Heerlen;2012;44.5;100.0;2.7;60.7;3.8
3229;Particuliere huishoudens;Heerlen;2013;44.4;100.0;2.4;54.9;1.8
3230;Particuliere huishoudens;Heerlen;2014;44.4;100.0;2.5;55.8;1.8
3231;Particuliere huishoudens;Heerlen;2015;44.3;100.0;2.7;61.9;3.1
3232;Particuliere huishoudens;Heerlen;2016;44.4;100.0;3.0;68.3;3.9
3233;Particuliere huishoudens;Heerlen;2017;44.8;100.0;3.3;74.8;5.1
3234;Particuliere huishoudens;Heerlen;2018;44.8;100.0;3.7;81.6;7.1
3235;Particuliere huishoudens;Heerlen;2019;44.8;100.0;3.9;87.4;9.5
3236;Particuliere huishoudens;Heerlen;2020;44.9;100.0;4.3;95.1;13.5
3237;Particuliere huishoudens;Heerlen;2021;45.0;100.0;5.0;110.3;20.8
3238;Particuliere huishoudens;Heerlen;2022;45.3;100.0;6.0;133.3;30.2
3239;Particuliere huishoudens;Heerlen;2023;45.3;100.0;6.3;138.4;31.0
3240;Particuliere huishoudens;Heeze-Leende;2006;5.8;100.0;2.0;339.8;239.3
3241;Particuliere huishoudens;Heeze-Leende;2007;5.9;100.0;2.1;356.0;246.9
3242;Particuliere huishoudens;Heeze-Leende;2008;6.0;100.0;2.4;409.7;269.6
3243;Particuliere huishoudens;Heeze-Leende;2009;6.0;100.0;2.4;403.6;263.2
3244;Particuliere huishoudens;Heeze-Leende;2010;6.1;100.0;2.2;353.4;241.7
3245;Particuliere huishoudens;Heeze-Leende;2011;6.1;100.0;2.1;348.6;232.6
3246;Particuliere huishoudens;Heeze-Leende;2012;6.2;100.0;2.0;324.4;210.3
3247;Particuliere huishoudens;Heeze-Leende;2013;6.3;100.0;1.9;301.6;174.2
3248;Particuliere huishoudens;Heeze-Leende;2014;6.3;100.0;1.9;303.6;174.7
3249;Particuliere huishoudens;Heeze-Leende;2015;6.4;100.0;2.0;313.5;177.6
3250;Particuliere huishoudens;Heeze-Leende;2016;6.5;100.0;2.2;333.1;190.1
3251;Particuliere huishoudens;Heeze-Leende;2017;6.5;100.0;2.3;347.7;201.4
3252;Particuliere huishoudens;Heeze-Leende;2018;6.6;100.0;2.5;371.0;215.3
3253;Particuliere huishoudens;Heeze-Leende;2019;6.7;100.0;2.6;385.9;232.7
3254;Particuliere huishoudens;Heeze-Leende;2020;6.8;100.0;2.8;414.3;246.4
3255;Particuliere huishoudens;Heeze-Leende;2021;6.8;100.0;3.0;445.8;283.3
3256;Particuliere huishoudens;Heeze-Leende;2022;7.0;100.0;3.8;538.3;366.8
3257;Particuliere huishoudens;Heeze-Leende;2023;7.1;100.0;3.8;536.4;357.7
3258;Particuliere huishoudens;Heiloo;2006;9.2;100.0;2.9;315.9;199.7
3259;Particuliere huishoudens;Heiloo;2007;9.2;100.0;3.2;344.8;215.4
3260;Particuliere huishoudens;Heiloo;2008;9.3;100.0;3.3;350.0;221.5
3261;Particuliere huishoudens;Heiloo;2009;9.4;100.0;3.1;335.6;212.0
3262;Particuliere huishoudens;Heiloo;2010;9.5;100.0;3.1;329.8;190.4
3263;Particuliere huishoudens;Heiloo;2011;9.6;100.0;3.1;321.8;184.0
3264;Particuliere huishoudens;Heiloo;2012;9.7;100.0;2.9;297.6;161.7
3265;Particuliere huishoudens;Heiloo;2013;9.7;100.0;2.7;279.5;129.8
3266;Particuliere huishoudens;Heiloo;2014;9.8;100.0;2.6;266.3;124.0
3267;Particuliere huishoudens;Heiloo;2015;9.8;100.0;2.8;281.7;132.4
3268;Particuliere huishoudens;Heiloo;2016;9.9;100.0;2.9;288.4;142.4
3269;Particuliere huishoudens;Heiloo;2017;10.3;100.0;3.2;308.7;153.2
3270;Particuliere huishoudens;Heiloo;2018;10.3;100.0;3.5;335.0;170.2
3271;Particuliere huishoudens;Heiloo;2019;10.5;100.0;3.9;367.1;204.6
3272;Particuliere huishoudens;Heiloo;2020;10.7;100.0;4.2;394.8;226.8
3273;Particuliere huishoudens;Heiloo;2021;10.8;100.0;4.7;436.3;274.4
3274;Particuliere huishoudens;Heiloo;2022;11.0;100.0;5.8;533.6;353.6
3275;Particuliere huishoudens;Heiloo;2023;11.0;100.0;6.3;570.6;386.5
3276;Particuliere huishoudens;Den Helder;2006;26.0;100.0;2.2;84.5;19.1
3277;Particuliere huishoudens;Den Helder;2007;26.1;100.0;2.4;93.8;20.5
3278;Particuliere huishoudens;Den Helder;2008;26.0;100.0;2.4;94.1;21.9
3279;Particuliere huishoudens;Den Helder;2009;26.1;100.0;2.3;89.0;18.8
3280;Particuliere huishoudens;Den Helder;2010;26.3;100.0;2.1;80.7;13.7
3281;Particuliere huishoudens;Den Helder;2011;26.7;100.0;2.1;79.9;13.2
3282;Particuliere huishoudens;Den Helder;2012;27.0;100.0;2.0;73.1;10.1
3283;Particuliere huishoudens;Den Helder;2013;27.0;100.0;1.8;66.9;5.2
3284;Particuliere huishoudens;Den Helder;2014;26.5;100.0;1.7;65.8;5.0
3285;Particuliere huishoudens;Den Helder;2015;26.4;100.0;1.9;71.6;7.8
3286;Particuliere huishoudens;Den Helder;2016;26.4;100.0;2.0;75.6;9.1
3287;Particuliere huishoudens;Den Helder;2017;26.6;100.0;2.1;80.3;10.9
3288;Particuliere huishoudens;Den Helder;2018;26.6;100.0;2.3;86.9;14.5
3289;Particuliere huishoudens;Den Helder;2019;26.7;100.0;2.5;93.4;18.7
3290;Particuliere huishoudens;Den Helder;2020;27.0;100.0;2.8;103.3;23.1
3291;Particuliere huishoudens;Den Helder;2021;27.2;100.0;3.1;115.5;34.1
3292;Particuliere huishoudens;Den Helder;2022;27.2;100.0;4.0;146.0;59.5
3293;Particuliere huishoudens;Den Helder;2023;27.3;100.0;4.3;155.7;67.7
3294;Particuliere huishoudens;Hellendoorn;2006;13.7;100.0;2.7;199.3;122.9
3295;Particuliere huishoudens;Hellendoorn;2007;13.8;100.0;2.9;211.5;133.3
3296;Particuliere huishoudens;Hellendoorn;2008;13.9;100.0;3.2;230.1;144.2
3297;Particuliere huishoudens;Hellendoorn;2009;13.8;100.0;3.1;223.2;136.4
3298;Particuliere huishoudens;Hellendoorn;2010;13.9;100.0;3.0;213.6;120.7
3299;Particuliere huishoudens;Hellendoorn;2011;13.9;100.0;2.9;211.4;116.2
3300;Particuliere huishoudens;Hellendoorn;2012;14.1;100.0;2.8;196.8;96.9
3301;Particuliere huishoudens;Hellendoorn;2013;14.2;100.0;2.6;183.9;74.0
3302;Particuliere huishoudens;Hellendoorn;2014;14.3;100.0;2.5;176.5;72.0
3303;Particuliere huishoudens;Hellendoorn;2015;14.3;100.0;2.7;188.4;73.7
3304;Particuliere huishoudens;Hellendoorn;2016;14.4;100.0;2.8;194.1;76.3
3305;Particuliere huishoudens;Hellendoorn;2017;14.4;100.0;3.0;205.5;85.3
3306;Particuliere huishoudens;Hellendoorn;2018;14.5;100.0;3.2;220.4;94.4
3307;Particuliere huishoudens;Hellendoorn;2019;14.6;100.0;3.5;236.2;105.2
3308;Particuliere huishoudens;Hellendoorn;2020;14.7;100.0;3.7;249.5;117.7
3309;Particuliere huishoudens;Hellendoorn;2021;14.8;100.0;4.1;277.1;148.6
3310;Particuliere huishoudens;Hellendoorn;2022;14.8;100.0;5.2;353.5;229.2
3311;Particuliere huishoudens;Hellendoorn;2023;14.9;100.0;5.2;350.0;215.5
3312;Particuliere huishoudens;Helmond;2006;35.9;100.0;4.4;123.1;22.9
3313;Particuliere huishoudens;Helmond;2007;36.2;100.0;4.7;130.5;27.2
3314;Particuliere huishoudens;Helmond;2008;36.8;100.0;5.1;137.5;30.1
3315;Particuliere huishoudens;Helmond;2009;37.4;100.0;5.0;133.2;26.7
3316;Particuliere huishoudens;Helmond;2010;37.7;100.0;5.0;131.9;22.1
3317;Particuliere huishoudens;Helmond;2011;37.8;100.0;5.0;131.2;21.1
3318;Particuliere huishoudens;Helmond;2012;37.9;100.0;4.4;116.8;14.5
3319;Particuliere huishoudens;Helmond;2013;38.2;100.0;4.0;105.6;7.6
3320;Particuliere huishoudens;Helmond;2014;38.6;100.0;4.1;106.9;7.2
3321;Particuliere huishoudens;Helmond;2015;39.0;100.0;4.5;114.5;9.6
3322;Particuliere huishoudens;Helmond;2016;39.3;100.0;4.6;115.9;10.3
3323;Particuliere huishoudens;Helmond;2017;39.6;100.0;5.0;125.2;14.0
3324;Particuliere huishoudens;Helmond;2018;39.8;100.0;5.5;136.9;19.6
3325;Particuliere huishoudens;Helmond;2019;40.4;100.0;6.0;148.1;25.5
3326;Particuliere huishoudens;Helmond;2020;40.9;100.0;6.7;164.1;33.8
3327;Particuliere huishoudens;Helmond;2021;41.2;100.0;7.4;178.7;51.0
3328;Particuliere huishoudens;Helmond;2022;41.9;100.0;9.6;228.7;94.4
3329;Particuliere huishoudens;Helmond;2023;42.6;100.0;9.7;226.6;85.8
3330;Particuliere huishoudens;Hendrik-Ido-Ambacht;2006;9.3;100.0;1.5;165.5;70.6
3331;Particuliere huishoudens;Hendrik-Ido-Ambacht;2007;9.4;100.0;1.7;178.5;82.4
3332;Particuliere huishoudens;Hendrik-Ido-Ambacht;2008;9.4;100.0;1.8;186.1;85.5
3333;Particuliere huishoudens;Hendrik-Ido-Ambacht;2009;9.9;100.0;1.7;174.4;74.2
3334;Particuliere huishoudens;Hendrik-Ido-Ambacht;2010;10.5;100.0;1.7;166.6;54.5
3335;Particuliere huishoudens;Hendrik-Ido-Ambacht;2011;10.8;100.0;1.8;168.3;54.7
3336;Particuliere huishoudens;Hendrik-Ido-Ambacht;2012;11.1;100.0;1.7;157.6;45.5
3337;Particuliere huishoudens;Hendrik-Ido-Ambacht;2013;11.3;100.0;1.6;145.1;31.0
3338;Particuliere huishoudens;Hendrik-Ido-Ambacht;2014;11.3;100.0;1.6;142.2;30.2
3339;Particuliere huishoudens;Hendrik-Ido-Ambacht;2015;11.4;100.0;1.8;153.9;34.5
3340;Particuliere huishoudens;Hendrik-Ido-Ambacht;2016;11.5;100.0;1.8;158.8;41.4
3341;Particuliere huishoudens;Hendrik-Ido-Ambacht;2017;11.7;100.0;2.0;172.6;50.3
3342;Particuliere huishoudens;Hendrik-Ido-Ambacht;2018;12.0;100.0;2.3;189.2;63.7
3343;Particuliere huishoudens;Hendrik-Ido-Ambacht;2019;12.1;100.0;2.6;214.5;83.8
3344;Particuliere huishoudens;Hendrik-Ido-Ambacht;2020;12.2;100.0;3.0;250.5;111.0
3345;Particuliere huishoudens;Hendrik-Ido-Ambacht;2021;12.2;100.0;3.4;276.3;147.5
3346;Particuliere huishoudens;Hendrik-Ido-Ambacht;2022;12.4;100.0;4.2;342.2;211.3
3347;Particuliere huishoudens;Hendrik-Ido-Ambacht;2023;12.6;100.0;4.5;352.8;215.9
3348;Particuliere huishoudens;Hengelo (O.);2006;35.8;100.0;4.0;112.8;22.9
3349;Particuliere huishoudens;Hengelo (O.);2007;36.0;100.0;4.5;124.0;25.0
3350;Particuliere huishoudens;Hengelo (O.);2008;36.0;100.0;4.6;128.2;28.8
3351;Particuliere huishoudens;Hengelo (O.);2009;35.9;100.0;4.4;121.5;24.2
3352;Particuliere huishoudens;Hengelo (O.);2010;36.0;100.0;4.2;115.9;21.0
3353;Particuliere huishoudens;Hengelo (O.);2011;35.9;100.0;3.9;109.6;19.9
3354;Particuliere huishoudens;Hengelo (O.);2012;36.1;100.0;3.7;101.4;14.6
3355;Particuliere huishoudens;Hengelo (O.);2013;36.3;100.0;3.4;93.4;8.6
3356;Particuliere huishoudens;Hengelo (O.);2014;36.4;100.0;3.3;89.4;8.3
3357;Particuliere huishoudens;Hengelo (O.);2015;36.6;100.0;3.5;96.8;11.2
3358;Particuliere huishoudens;Hengelo (O.);2016;36.7;100.0;3.7;102.1;14.2
3359;Particuliere huishoudens;Hengelo (O.);2017;36.9;100.0;4.0;109.1;17.5
3360;Particuliere huishoudens;Hengelo (O.);2018;37.1;100.0;4.5;122.0;24.4
3361;Particuliere huishoudens;Hengelo (O.);2019;37.5;100.0;4.9;131.4;31.6
3362;Particuliere huishoudens;Hengelo (O.);2020;37.8;100.0;5.5;146.8;40.5
3363;Particuliere huishoudens;Hengelo (O.);2021;38.0;100.0;6.3;164.5;58.1
3364;Particuliere huishoudens;Hengelo (O.);2022;38.5;100.0;8.0;206.4;94.7
3365;Particuliere huishoudens;Hengelo (O.);2023;39.1;100.0;8.3;213.2;100.8
3366;Particuliere huishoudens;'s-Hertogenbosch;2006;63.0;100.0;8.8;139.4;22.9
3367;Particuliere huishoudens;'s-Hertogenbosch;2007;63.9;100.0;9.6;149.6;25.0
3368;Particuliere huishoudens;'s-Hertogenbosch;2008;64.6;100.0;10.3;159.1;29.6
3369;Particuliere huishoudens;'s-Hertogenbosch;2009;65.6;100.0;10.1;154.6;26.8
3370;Particuliere huishoudens;'s-Hertogenbosch;2010;66.9;100.0;10.0;150.0;24.2
3371;Particuliere huishoudens;'s-Hertogenbosch;2011;67.5;100.0;9.8;145.2;22.8
3372;Particuliere huishoudens;'s-Hertogenbosch;2012;68.2;100.0;9.4;138.0;18.6
3373;Particuliere huishoudens;'s-Hertogenbosch;2013;68.8;100.0;8.6;124.5;10.5
3374;Particuliere huishoudens;'s-Hertogenbosch;2014;69.1;100.0;8.5;123.1;10.5
3375;Particuliere huishoudens;'s-Hertogenbosch;2015;69.4;100.0;9.4;134.8;15.5
3376;Particuliere huishoudens;'s-Hertogenbosch;2016;70.1;100.0;10.7;152.8;19.2
3377;Particuliere huishoudens;'s-Hertogenbosch;2017;71.0;100.0;11.4;160.0;26.1
3378;Particuliere huishoudens;'s-Hertogenbosch;2018;71.6;100.0;12.9;180.4;37.0
3379;Particuliere huishoudens;'s-Hertogenbosch;2019;72.2;100.0;14.6;202.6;49.9
3380;Particuliere huishoudens;'s-Hertogenbosch;2020;73.0;100.0;16.0;218.7;58.1
3381;Particuliere huishoudens;'s-Hertogenbosch;2021;73.4;100.0;17.7;241.4;78.2
3382;Particuliere huishoudens;'s-Hertogenbosch;2022;74.4;100.0;23.0;308.9;116.6
3383;Particuliere huishoudens;'s-Hertogenbosch;2023;75.6;100.0;23.1;304.9;115.0
3384;Particuliere huishoudens;Heumen;2006;6.6;100.0;1.7;261.3;169.1
3385;Particuliere huishoudens;Heumen;2007;6.5;100.0;1.8;281.2;186.4
3386;Particuliere huishoudens;Heumen;2008;6.6;100.0;1.9;292.1;198.0
3387;Particuliere huishoudens;Heumen;2009;6.6;100.0;1.8;274.9;184.4
3388;Particuliere huishoudens;Heumen;2010;6.7;100.0;1.7;258.9;163.4
3389;Particuliere huishoudens;Heumen;2011;6.7;100.0;1.7;254.0;160.4
3390;Particuliere huishoudens;Heumen;2012;6.7;100.0;1.6;237.0;141.5
3391;Particuliere huishoudens;Heumen;2013;6.8;100.0;1.5;214.7;113.8
3392;Particuliere huishoudens;Heumen;2014;6.8;100.0;1.5;213.8;110.7
3393;Particuliere huishoudens;Heumen;2015;6.9;100.0;1.5;224.6;113.5
3394;Particuliere huishoudens;Heumen;2016;6.9;100.0;1.6;228.0;117.4
3395;Particuliere huishoudens;Heumen;2017;7.0;100.0;1.7;239.0;122.0
3396;Particuliere huishoudens;Heumen;2018;7.0;100.0;1.8;260.8;140.8
3397;Particuliere huishoudens;Heumen;2019;7.1;100.0;2.0;278.0;154.5
