ID;Geslacht;Vooropleiding;Startjaar;StudiefaseStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalStudentenStartjaar_1;TotaalGediplomeerden_2;Bachelor_3;k_1JarigeMaster_4;k_2JarigeMaster_5;k_3JarigeMaster_6;k_4JarigeMaster_7;TotaalGediplomeerden_8;Bachelor_9;k_1JarigeMaster_10;k_2JarigeMaster_11;k_3JarigeMaster_12;k_4JarigeMaster_13;NietGediplomeerden_14;NietGediplomeerdenRelatief_15
663;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal onderwijspositie;29213.0;23056.0;12392.0;8072.0;2376.0;215.0;1.0;79.0;42.0;28.0;8.0;1.0;0.0;6157.0;21.0
664;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal studenten in wo op peilmoment;12599.0;10405.0;9946.0;396.0;61.0;2.0;0.0;83.0;79.0;3.0;0.0;0.0;0.0;2194.0;17.0
665;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;16614.0;12651.0;2446.0;7676.0;2315.0;213.0;1.0;76.0;15.0;46.0;14.0;1.0;0.0;3963.0;24.0
666;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal onderwijspositie;29213.0;23865.0;8056.0;10339.0;4181.0;1274.0;15.0;82.0;28.0;35.0;14.0;4.0;0.0;5348.0;18.0
667;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal studenten in wo op peilmoment;7355.0;5965.0;5554.0;317.0;74.0;20.0;0.0;81.0;76.0;4.0;1.0;0.0;0.0;1390.0;19.0
668;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;21858.0;17900.0;2502.0;10022.0;4107.0;1254.0;15.0;82.0;11.0;46.0;19.0;6.0;0.0;3958.0;18.0
669;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal onderwijspositie;29213.0;24327.0;5418.0;11443.0;5273.0;2151.0;42.0;83.0;19.0;39.0;18.0;7.0;0.0;4886.0;17.0
670;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal studenten in wo op peilmoment;4049.0;3140.0;2851.0;190.0;69.0;30.0;0.0;78.0;70.0;5.0;2.0;1.0;0.0;909.0;22.0
671;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal studenten uit wo op peilmoment;25164.0;21187.0;2567.0;11253.0;5204.0;2121.0;42.0;84.0;10.0;45.0;21.0;8.0;0.0;3977.0;16.0
672;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal onderwijspositie;29213.0;24579.0;4175.0;11970.0;5834.0;2549.0;51.0;84.0;14.0;41.0;20.0;9.0;0.0;4634.0;16.0
673;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal studenten in wo op peilmoment;2293.0;1712.0;1510.0;126.0;42.0;34.0;0.0;75.0;66.0;5.0;2.0;1.0;0.0;581.0;25.0
674;Totaal geslacht;Vwo;2010;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal studenten uit wo op peilmoment;26920.0;22867.0;2665.0;11844.0;5792.0;2515.0;51.0;85.0;10.0;44.0;22.0;9.0;0.0;4053.0;15.0
675;Totaal geslacht;Vwo;2010;Bachelor;1 jaar na startjaar;Totaal onderwijspositie;29189.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29188.0;100.0
676;Totaal geslacht;Vwo;2010;Bachelor;1 jaar na startjaar;Totaal studenten in wo op peilmoment;26049.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26048.0;100.0
677;Totaal geslacht;Vwo;2010;Bachelor;1 jaar na startjaar;Totaal studenten uit wo op peilmoment;3140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3140.0;100.0
678;Totaal geslacht;Vwo;2010;Bachelor;2 jaar na startjaar;Totaal onderwijspositie;29189.0;9.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29180.0;100.0
679;Totaal geslacht;Vwo;2010;Bachelor;2 jaar na startjaar;Totaal studenten in wo op peilmoment;25225.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25219.0;100.0
680;Totaal geslacht;Vwo;2010;Bachelor;2 jaar na startjaar;Totaal studenten uit wo op peilmoment;3964.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3961.0;100.0
681;Totaal geslacht;Vwo;2010;Bachelor;3 jaar na startjaar;Totaal onderwijspositie;29189.0;8105.0;8098.0;5.0;1.0;0.0;1.0;28.0;28.0;0.0;0.0;0.0;0.0;21084.0;72.0
682;Totaal geslacht;Vwo;2010;Bachelor;3 jaar na startjaar;Totaal studenten in wo op peilmoment;23732.0;6810.0;6810.0;0.0;0.0;0.0;0.0;29.0;29.0;0.0;0.0;0.0;0.0;16922.0;71.0
683;Totaal geslacht;Vwo;2010;Bachelor;3 jaar na startjaar;Totaal studenten uit wo op peilmoment;5457.0;1295.0;1288.0;5.0;1.0;0.0;1.0;24.0;24.0;0.0;0.0;0.0;0.0;4162.0;76.0
684;Totaal geslacht;Vwo;2010;Bachelor;4 jaar na startjaar;Totaal onderwijspositie;29189.0;17205.0;15914.0;1285.0;5.0;0.0;1.0;59.0;55.0;4.0;0.0;0.0;0.0;11984.0;41.0
685;Totaal geslacht;Vwo;2010;Bachelor;4 jaar na startjaar;Totaal studenten in wo op peilmoment;21613.0;13814.0;13694.0;120.0;0.0;0.0;0.0;64.0;63.0;1.0;0.0;0.0;0.0;7799.0;36.0
686;Totaal geslacht;Vwo;2010;Bachelor;4 jaar na startjaar;Totaal studenten uit wo op peilmoment;7576.0;3391.0;2220.0;1165.0;5.0;0.0;1.0;45.0;29.0;15.0;0.0;0.0;0.0;4185.0;55.0
687;Totaal geslacht;Vwo;2010;Bachelor;5 jaar na startjaar;Totaal onderwijspositie;29189.0;21462.0;16130.0;4595.0;736.0;0.0;1.0;74.0;55.0;16.0;3.0;0.0;0.0;7727.0;26.0
688;Totaal geslacht;Vwo;2010;Bachelor;5 jaar na startjaar;Totaal studenten in wo op peilmoment;17957.0;14240.0;13868.0;344.0;28.0;0.0;0.0;79.0;77.0;2.0;0.0;0.0;0.0;3717.0;21.0
689;Totaal geslacht;Vwo;2010;Bachelor;5 jaar na startjaar;Totaal studenten uit wo op peilmoment;11232.0;7222.0;2262.0;4251.0;708.0;0.0;1.0;64.0;20.0;38.0;6.0;0.0;0.0;4010.0;36.0
690;Totaal geslacht;Vwo;2010;Bachelor;6 jaar na startjaar;Totaal onderwijspositie;29189.0;23035.0;12392.0;8053.0;2374.0;215.0;1.0;79.0;42.0;28.0;8.0;1.0;0.0;6154.0;21.0
691;Totaal geslacht;Vwo;2010;Bachelor;6 jaar na startjaar;Totaal studenten in wo op peilmoment;12598.0;10405.0;9946.0;396.0;61.0;2.0;0.0;83.0;79.0;3.0;0.0;0.0;0.0;2193.0;17.0
692;Totaal geslacht;Vwo;2010;Bachelor;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;16591.0;12630.0;2446.0;7657.0;2313.0;213.0;1.0;76.0;15.0;46.0;14.0;1.0;0.0;3961.0;24.0
693;Totaal geslacht;Vwo;2010;Bachelor;7 jaar na startjaar;Totaal onderwijspositie;29189.0;23844.0;8056.0;10320.0;4179.0;1274.0;15.0;82.0;28.0;35.0;14.0;4.0;0.0;5345.0;18.0
694;Totaal geslacht;Vwo;2010;Bachelor;7 jaar na startjaar;Totaal studenten in wo op peilmoment;7354.0;5965.0;5554.0;317.0;74.0;20.0;0.0;81.0;76.0;4.0;1.0;0.0;0.0;1389.0;19.0
695;Totaal geslacht;Vwo;2010;Bachelor;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;21835.0;17879.0;2502.0;10003.0;4105.0;1254.0;15.0;82.0;11.0;46.0;19.0;6.0;0.0;3956.0;18.0
696;Totaal geslacht;Vwo;2010;Bachelor;8 jaar na startjaar;Totaal onderwijspositie;29189.0;24306.0;5418.0;11424.0;5271.0;2151.0;42.0;83.0;19.0;39.0;18.0;7.0;0.0;4883.0;17.0
697;Totaal geslacht;Vwo;2010;Bachelor;8 jaar na startjaar;Totaal studenten in wo op peilmoment;4048.0;3140.0;2851.0;190.0;69.0;30.0;0.0;78.0;70.0;5.0;2.0;1.0;0.0;908.0;22.0
698;Totaal geslacht;Vwo;2010;Bachelor;8 jaar na startjaar;Totaal studenten uit wo op peilmoment;25141.0;21166.0;2567.0;11234.0;5202.0;2121.0;42.0;84.0;10.0;45.0;21.0;8.0;0.0;3975.0;16.0
699;Totaal geslacht;Vwo;2010;Bachelor;9 jaar na startjaar;Totaal onderwijspositie;29189.0;24558.0;4175.0;11951.0;5832.0;2549.0;51.0;84.0;14.0;41.0;20.0;9.0;0.0;4631.0;16.0
700;Totaal geslacht;Vwo;2010;Bachelor;9 jaar na startjaar;Totaal studenten in wo op peilmoment;2292.0;1712.0;1510.0;126.0;42.0;34.0;0.0;75.0;66.0;5.0;2.0;1.0;0.0;580.0;25.0
701;Totaal geslacht;Vwo;2010;Bachelor;9 jaar na startjaar;Totaal studenten uit wo op peilmoment;26897.0;22846.0;2665.0;11825.0;5790.0;2515.0;51.0;85.0;10.0;44.0;22.0;9.0;0.0;4051.0;15.0
702;Totaal geslacht;Vwo;2010;Master;1 jaar na startjaar;Totaal onderwijspositie;24.0;9.0;0.0;9.0;0.0;0.0;0.0;38.0;0.0;38.0;0.0;0.0;0.0;15.0;63.0
703;Totaal geslacht;Vwo;2010;Master;1 jaar na startjaar;Totaal studenten in wo op peilmoment;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;100.0
704;Totaal geslacht;Vwo;2010;Master;1 jaar na startjaar;Totaal studenten uit wo op peilmoment;13.0;9.0;0.0;9.0;0.0;0.0;0.0;69.0;0.0;69.0;0.0;0.0;0.0;4.0;31.0
705;Totaal geslacht;Vwo;2010;Master;2 jaar na startjaar;Totaal onderwijspositie;24.0;16.0;0.0;16.0;0.0;0.0;0.0;67.0;0.0;67.0;0.0;0.0;0.0;8.0;33.0
706;Totaal geslacht;Vwo;2010;Master;2 jaar na startjaar;Totaal studenten in wo op peilmoment;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;100.0
707;Totaal geslacht;Vwo;2010;Master;2 jaar na startjaar;Totaal studenten uit wo op peilmoment;19.0;16.0;0.0;16.0;0.0;0.0;0.0;84.0;0.0;84.0;0.0;0.0;0.0;3.0;16.0
708;Totaal geslacht;Vwo;2010;Master;3 jaar na startjaar;Totaal onderwijspositie;24.0;18.0;0.0;17.0;1.0;0.0;0.0;75.0;0.0;71.0;4.0;0.0;0.0;6.0;25.0
709;Totaal geslacht;Vwo;2010;Master;3 jaar na startjaar;Totaal studenten in wo op peilmoment;4.0;1.0;0.0;1.0;0.0;0.0;0.0;25.0;0.0;25.0;0.0;0.0;0.0;3.0;75.0
710;Totaal geslacht;Vwo;2010;Master;3 jaar na startjaar;Totaal studenten uit wo op peilmoment;20.0;17.0;0.0;16.0;1.0;0.0;0.0;85.0;0.0;80.0;5.0;0.0;0.0;3.0;15.0
711;Totaal geslacht;Vwo;2010;Master;4 jaar na startjaar;Totaal onderwijspositie;24.0;20.0;0.0;19.0;1.0;0.0;0.0;83.0;0.0;79.0;4.0;0.0;0.0;4.0;17.0
712;Totaal geslacht;Vwo;2010;Master;4 jaar na startjaar;Totaal studenten in wo op peilmoment;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;100.0
713;Totaal geslacht;Vwo;2010;Master;4 jaar na startjaar;Totaal studenten uit wo op peilmoment;22.0;20.0;0.0;19.0;1.0;0.0;0.0;91.0;0.0;86.0;5.0;0.0;0.0;2.0;9.0
714;Totaal geslacht;Vwo;2010;Master;5 jaar na startjaar;Totaal onderwijspositie;24.0;20.0;0.0;19.0;1.0;0.0;0.0;83.0;0.0;79.0;4.0;0.0;0.0;4.0;17.0
715;Totaal geslacht;Vwo;2010;Master;5 jaar na startjaar;Totaal studenten in wo op peilmoment;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;100.0
716;Totaal geslacht;Vwo;2010;Master;5 jaar na startjaar;Totaal studenten uit wo op peilmoment;22.0;20.0;0.0;19.0;1.0;0.0;0.0;91.0;0.0;86.0;5.0;0.0;0.0;2.0;9.0
717;Totaal geslacht;Vwo;2010;Master;6 jaar na startjaar;Totaal onderwijspositie;24.0;21.0;0.0;19.0;2.0;0.0;0.0;88.0;0.0;79.0;8.0;0.0;0.0;3.0;13.0
718;Totaal geslacht;Vwo;2010;Master;6 jaar na startjaar;Totaal studenten in wo op peilmoment;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
719;Totaal geslacht;Vwo;2010;Master;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;23.0;21.0;0.0;19.0;2.0;0.0;0.0;91.0;0.0;83.0;9.0;0.0;0.0;2.0;9.0
720;Totaal geslacht;Vwo;2010;Master;7 jaar na startjaar;Totaal onderwijspositie;24.0;21.0;0.0;19.0;2.0;0.0;0.0;88.0;0.0;79.0;8.0;0.0;0.0;3.0;13.0
721;Totaal geslacht;Vwo;2010;Master;7 jaar na startjaar;Totaal studenten in wo op peilmoment;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
722;Totaal geslacht;Vwo;2010;Master;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;23.0;21.0;0.0;19.0;2.0;0.0;0.0;91.0;0.0;83.0;9.0;0.0;0.0;2.0;9.0
723;Totaal geslacht;Vwo;2010;Master;8 jaar na startjaar;Totaal onderwijspositie;24.0;21.0;0.0;19.0;2.0;0.0;0.0;88.0;0.0;79.0;8.0;0.0;0.0;3.0;13.0
724;Totaal geslacht;Vwo;2010;Master;8 jaar na startjaar;Totaal studenten in wo op peilmoment;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
725;Totaal geslacht;Vwo;2010;Master;8 jaar na startjaar;Totaal studenten uit wo op peilmoment;23.0;21.0;0.0;19.0;2.0;0.0;0.0;91.0;0.0;83.0;9.0;0.0;0.0;2.0;9.0
726;Totaal geslacht;Vwo;2010;Master;9 jaar na startjaar;Totaal onderwijspositie;24.0;21.0;0.0;19.0;2.0;0.0;0.0;88.0;0.0;79.0;8.0;0.0;0.0;3.0;13.0
727;Totaal geslacht;Vwo;2010;Master;9 jaar na startjaar;Totaal studenten in wo op peilmoment;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
728;Totaal geslacht;Vwo;2010;Master;9 jaar na startjaar;Totaal studenten uit wo op peilmoment;23.0;21.0;0.0;19.0;2.0;0.0;0.0;91.0;0.0;83.0;9.0;0.0;0.0;2.0;9.0
729;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;1 jaar na startjaar;Totaal onderwijspositie;29136.0;16.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29120.0;100.0
730;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;1 jaar na startjaar;Totaal studenten in wo op peilmoment;26345.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26345.0;100.0
731;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;1 jaar na startjaar;Totaal studenten uit wo op peilmoment;2791.0;16.0;0.0;16.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2775.0;99.0
732;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;2 jaar na startjaar;Totaal onderwijspositie;29136.0;31.0;8.0;21.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29105.0;100.0
733;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;2 jaar na startjaar;Totaal studenten in wo op peilmoment;25693.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25686.0;100.0
734;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;2 jaar na startjaar;Totaal studenten uit wo op peilmoment;3443.0;24.0;1.0;21.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3419.0;99.0
735;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;3 jaar na startjaar;Totaal onderwijspositie;29136.0;9225.0;9197.0;26.0;2.0;0.0;0.0;32.0;32.0;0.0;0.0;0.0;0.0;19911.0;68.0
736;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;3 jaar na startjaar;Totaal studenten in wo op peilmoment;23614.0;7407.0;7407.0;0.0;0.0;0.0;0.0;31.0;31.0;0.0;0.0;0.0;0.0;16207.0;69.0
737;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;3 jaar na startjaar;Totaal studenten uit wo op peilmoment;5522.0;1818.0;1790.0;26.0;2.0;0.0;0.0;33.0;32.0;0.0;0.0;0.0;0.0;3704.0;67.0
738;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;4 jaar na startjaar;Totaal onderwijspositie;29136.0;18333.0;17122.0;1208.0;3.0;0.0;0.0;63.0;59.0;4.0;0.0;0.0;0.0;10803.0;37.0
739;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;4 jaar na startjaar;Totaal studenten in wo op peilmoment;21787.0;14704.0;14580.0;124.0;0.0;0.0;0.0;67.0;67.0;1.0;0.0;0.0;0.0;7083.0;33.0
740;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;4 jaar na startjaar;Totaal studenten uit wo op peilmoment;7349.0;3629.0;2542.0;1084.0;3.0;0.0;0.0;49.0;35.0;15.0;0.0;0.0;0.0;3720.0;51.0
741;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal onderwijspositie;29136.0;22079.0;16927.0;4391.0;761.0;0.0;0.0;76.0;58.0;15.0;3.0;0.0;0.0;7057.0;24.0
742;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal studenten in wo op peilmoment;18423.0;14908.0;14491.0;386.0;31.0;0.0;0.0;81.0;79.0;2.0;0.0;0.0;0.0;3515.0;19.0
743;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;5 jaar na startjaar;Totaal studenten uit wo op peilmoment;10713.0;7171.0;2436.0;4005.0;730.0;0.0;0.0;67.0;23.0;37.0;7.0;0.0;0.0;3542.0;33.0
744;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal onderwijspositie;29136.0;23603.0;12758.0;7914.0;2697.0;234.0;0.0;81.0;44.0;27.0;9.0;1.0;0.0;5533.0;19.0
745;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal studenten in wo op peilmoment;12834.0;10788.0;10256.0;440.0;91.0;1.0;0.0;84.0;80.0;3.0;1.0;0.0;0.0;2046.0;16.0
746;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;16302.0;12815.0;2502.0;7474.0;2606.0;233.0;0.0;79.0;15.0;46.0;16.0;1.0;0.0;3487.0;21.0
747;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal onderwijspositie;29136.0;24368.0;8258.0;10122.0;4690.0;1277.0;21.0;84.0;28.0;35.0;16.0;4.0;0.0;4768.0;16.0
748;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal studenten in wo op peilmoment;7292.0;6024.0;5612.0;302.0;99.0;11.0;0.0;83.0;77.0;4.0;1.0;0.0;0.0;1268.0;17.0
749;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;21844.0;18344.0;2646.0;9820.0;4591.0;1266.0;21.0;84.0;12.0;45.0;21.0;6.0;0.0;3500.0;16.0
750;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal onderwijspositie;29136.0;24802.0;5641.0;11184.0;5851.0;2081.0;45.0;85.0;19.0;38.0;20.0;7.0;0.0;4334.0;15.0
751;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal studenten in wo op peilmoment;4111.0;3281.0;2996.0;181.0;76.0;28.0;0.0;80.0;73.0;4.0;2.0;1.0;0.0;830.0;20.0
752;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;8 jaar na startjaar;Totaal studenten uit wo op peilmoment;25025.0;21521.0;2645.0;11003.0;5775.0;2053.0;45.0;86.0;11.0;44.0;23.0;8.0;0.0;3504.0;14.0
753;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal onderwijspositie;29136.0;25062.0;4340.0;11673.0;6506.0;2484.0;59.0;86.0;15.0;40.0;22.0;9.0;0.0;4074.0;14.0
754;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal studenten in wo op peilmoment;2362.0;1838.0;1603.0;129.0;73.0;33.0;0.0;78.0;68.0;5.0;3.0;1.0;0.0;524.0;22.0
755;Totaal geslacht;Vwo;2012;Totaal onderwijspositie in startjaar;9 jaar na startjaar;Totaal studenten uit wo op peilmoment;26774.0;23224.0;2737.0;11544.0;6433.0;2451.0;59.0;87.0;10.0;43.0;24.0;9.0;0.0;3550.0;13.0
756;Totaal geslacht;Vwo;2012;Bachelor;1 jaar na startjaar;Totaal onderwijspositie;29105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29105.0;100.0
757;Totaal geslacht;Vwo;2012;Bachelor;1 jaar na startjaar;Totaal studenten in wo op peilmoment;26332.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26332.0;100.0
758;Totaal geslacht;Vwo;2012;Bachelor;1 jaar na startjaar;Totaal studenten uit wo op peilmoment;2773.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2773.0;100.0
759;Totaal geslacht;Vwo;2012;Bachelor;2 jaar na startjaar;Totaal onderwijspositie;29105.0;9.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29096.0;100.0
760;Totaal geslacht;Vwo;2012;Bachelor;2 jaar na startjaar;Totaal studenten in wo op peilmoment;25687.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25680.0;100.0
761;Totaal geslacht;Vwo;2012;Bachelor;2 jaar na startjaar;Totaal studenten uit wo op peilmoment;3418.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3416.0;100.0
762;Totaal geslacht;Vwo;2012;Bachelor;3 jaar na startjaar;Totaal onderwijspositie;29105.0;9201.0;9197.0;4.0;0.0;0.0;0.0;32.0;32.0;0.0;0.0;0.0;0.0;19904.0;68.0
763;Totaal geslacht;Vwo;2012;Bachelor;3 jaar na startjaar;Totaal studenten in wo op peilmoment;23611.0;7407.0;7407.0;0.0;0.0;0.0;0.0;31.0;31.0;0.0;0.0;0.0;0.0;16204.0;69.0
764;Totaal geslacht;Vwo;2012;Bachelor;3 jaar na startjaar;Totaal studenten uit wo op peilmoment;5494.0;1794.0;1790.0;4.0;0.0;0.0;0.0;33.0;33.0;0.0;0.0;0.0;0.0;3700.0;67.0
765;Totaal geslacht;Vwo;2012;Bachelor;4 jaar na startjaar;Totaal onderwijspositie;29105.0;18307.0;17122.0;1185.0;0.0;0.0;0.0;63.0;59.0;4.0;0.0;0.0;0.0;10798.0;37.0
766;Totaal geslacht;Vwo;2012;Bachelor;4 jaar na startjaar;Totaal studenten in wo op peilmoment;21786.0;14704.0;14580.0;124.0;0.0;0.0;0.0;67.0;67.0;1.0;0.0;0.0;0.0;7082.0;33.0
767;Totaal geslacht;Vwo;2012;Bachelor;4 jaar na startjaar;Totaal studenten uit wo op peilmoment;7319.0;3603.0;2542.0;1061.0;0.0;0.0;0.0;49.0;35.0;14.0;0.0;0.0;0.0;3716.0;51.0
768;Totaal geslacht;Vwo;2012;Bachelor;5 jaar na startjaar;Totaal onderwijspositie;29105.0;22053.0;16927.0;4368.0;758.0;0.0;0.0;76.0;58.0;15.0;3.0;0.0;0.0;7052.0;24.0
769;Totaal geslacht;Vwo;2012;Bachelor;5 jaar na startjaar;Totaal studenten in wo op peilmoment;18423.0;14908.0;14491.0;386.0;31.0;0.0;0.0;81.0;79.0;2.0;0.0;0.0;0.0;3515.0;19.0
770;Totaal geslacht;Vwo;2012;Bachelor;5 jaar na startjaar;Totaal studenten uit wo op peilmoment;10682.0;7145.0;2436.0;3982.0;727.0;0.0;0.0;67.0;23.0;37.0;7.0;0.0;0.0;3537.0;33.0
771;Totaal geslacht;Vwo;2012;Bachelor;6 jaar na startjaar;Totaal onderwijspositie;29105.0;23577.0;12758.0;7891.0;2694.0;234.0;0.0;81.0;44.0;27.0;9.0;1.0;0.0;5528.0;19.0
772;Totaal geslacht;Vwo;2012;Bachelor;6 jaar na startjaar;Totaal studenten in wo op peilmoment;12834.0;10788.0;10256.0;440.0;91.0;1.0;0.0;84.0;80.0;3.0;1.0;0.0;0.0;2046.0;16.0
773;Totaal geslacht;Vwo;2012;Bachelor;6 jaar na startjaar;Totaal studenten uit wo op peilmoment;16271.0;12789.0;2502.0;7451.0;2603.0;233.0;0.0;79.0;15.0;46.0;16.0;1.0;0.0;3482.0;21.0
774;Totaal geslacht;Vwo;2012;Bachelor;7 jaar na startjaar;Totaal onderwijspositie;29105.0;24342.0;8258.0;10099.0;4687.0;1277.0;21.0;84.0;28.0;35.0;16.0;4.0;0.0;4763.0;16.0
775;Totaal geslacht;Vwo;2012;Bachelor;7 jaar na startjaar;Totaal studenten in wo op peilmoment;7292.0;6024.0;5612.0;302.0;99.0;11.0;0.0;83.0;77.0;4.0;1.0;0.0;0.0;1268.0;17.0
776;Totaal geslacht;Vwo;2012;Bachelor;7 jaar na startjaar;Totaal studenten uit wo op peilmoment;21813.0;18318.0;2646.0;9797.0;4588.0;1266.0;21.0;84.0;12.0;45.0;21.0;6.0;0.0;3495.0;16.0
777;Totaal geslacht;Vwo;2012;Bachelor;8 jaar na startjaar;Totaal onderwijspositie;29105.0;24776.0;5641.0;11161.0;5848.0;2081.0;45.0;85.0;19.0;38.0;20.0;7.0;0.0;4329.0;15.0
778;Totaal geslacht;Vwo;2012;Bachelor;8 jaar na startjaar;Totaal studenten in wo op peilmoment;4111.0;3281.0;2996.0;181.0;76.0;28.0;0.0;80.0;73.0;4.0;2.0;1.0;0.0;830.0;20.0
