ID;Transacties;Overheidsfuncties;Sectoren;Perioden;OverheidsuitgavenEnBestedingen_1
3187;Totaal overheidsuitgaven;3.2 Brandweer;Centrale overheid;2021;354.0
3188;Totaal overheidsuitgaven;3.2 Brandweer;Centrale overheid;2022;270.0
3189;Totaal overheidsuitgaven;3.2 Brandweer;Centrale overheid;2023;308.0
3190;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;1995;87.0
3191;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;1996;76.0
3192;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;1997;56.0
3193;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;1998;64.0
3194;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;1999;56.0
3195;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2000;105.0
3196;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2001;120.0
3197;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2002;171.0
3198;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2003;152.0
3199;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2004;155.0
3200;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2005;170.0
3201;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2006;181.0
3202;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2007;189.0
3203;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2008;181.0
3204;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2009;198.0
3205;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2010;196.0
3206;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2011;199.0
3207;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2012;201.0
3208;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2013;196.0
3209;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2014;230.0
3210;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2015;246.0
3211;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2016;225.0
3212;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2017;224.0
3213;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2018;228.0
3214;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2019;222.0
3215;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2020;322.0
3216;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2021;307.0
3217;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2022;259.0
3218;Totaal overheidsuitgaven;3.2 Brandweer;Rijksoverheid;2023;268.0
3219;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;1995;51.0
3220;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;1996;51.0
3221;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;1997;51.0
3222;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;1998;51.0
3223;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;1999;51.0
3224;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2000;52.0
3225;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2001;52.0
3226;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2002;53.0
3227;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2003;53.0
3228;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2004;54.0
3229;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2005;53.0
3230;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2006;53.0
3231;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2007;54.0
3232;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2008;54.0
3233;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2009;53.0
3234;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2010;53.0
3235;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2011;53.0
3236;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2012;54.0
3237;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2013;54.0
3238;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2014;54.0
3239;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2015;54.0
3240;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2016;53.0
3241;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2017;52.0
3242;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2018;52.0
3243;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2019;53.0
3244;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2020;130.0
3245;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2021;86.0
3246;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2022;75.0
3247;Totaal overheidsuitgaven;3.2 Brandweer;Overige centrale overheid;2023;80.0
3248;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;1995;421.0
3249;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;1996;469.0
3250;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;1997;493.0
3251;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;1998;567.0
3252;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;1999;610.0
3253;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2000;702.0
3254;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2001;840.0
3255;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2002;929.0
3256;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2003;1053.0
3257;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2004;1097.0
3258;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2005;1072.0
3259;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2006;1241.0
3260;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2007;1309.0
3261;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2008;1322.0
3262;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2009;1436.0
3263;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2010;1360.0
3264;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2011;1377.0
3265;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2012;1411.0
3266;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2013;1620.0
3267;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2014;1426.0
3268;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2015;1443.0
3269;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2016;1406.0
3270;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2017;1407.0
3271;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2018;1416.0
3272;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2019;1457.0
3273;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2020;1528.0
3274;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2021;1758.0
3275;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2022;1863.0
3276;Totaal overheidsuitgaven;3.2 Brandweer;Lokale overheid;2023;2083.0
3277;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;1995;0.0
3278;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;1996;0.0
3279;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;1997;0.0
3280;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;1998;0.0
3281;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;1999;0.0
3282;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2000;0.0
3283;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2001;0.0
3284;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2002;0.0
3285;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2003;0.0
3286;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2004;0.0
3287;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2005;0.0
3288;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2006;0.0
3289;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2007;0.0
3290;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2008;0.0
3291;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2009;0.0
3292;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2010;0.0
3293;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2011;0.0
3294;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2012;0.0
3295;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2013;0.0
3296;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2014;0.0
3297;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2015;0.0
3298;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2016;0.0
3299;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2017;0.0
3300;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2018;0.0
3301;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2019;0.0
3302;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2020;0.0
3303;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2021;0.0
3304;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2022;0.0
3305;Totaal overheidsuitgaven;3.2 Brandweer;Socialezekerheidsfondsen;2023;0.0
3306;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;1995;594.0
3307;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;1996;680.0
3308;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;1997;709.0
3309;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;1998;769.0
3310;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;1999;810.0
3311;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2000;961.0
3312;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2001;1138.0
3313;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2002;1286.0
3314;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2003;1469.0
3315;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2004;1519.0
3316;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2005;1567.0
3317;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2006;1610.0
3318;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2007;1743.0
3319;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2008;1786.0
3320;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2009;1918.0
3321;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2010;1961.0
3322;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2011;2024.0
3323;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2012;1964.0
3324;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2013;1959.0
3325;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2014;1922.0
3326;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2015;1903.0
3327;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2016;1947.0
3328;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2017;2019.0
3329;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2018;2143.0
3330;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2019;2208.0
3331;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2020;2322.0
3332;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2021;2309.0
3333;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2022;2501.0
3334;Totaal overheidsuitgaven;3.3 Rechtspraak;Overheid;2023;2745.0
3335;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;1995;595.0
3336;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;1996;683.0
3337;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;1997;709.0
3338;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;1998;775.0
3339;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;1999;822.0
3340;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2000;961.0
3341;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2001;1138.0
3342;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2002;1286.0
3343;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2003;1469.0
3344;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2004;1519.0
3345;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2005;1567.0
3346;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2006;1610.0
3347;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2007;1744.0
3348;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2008;1788.0
3349;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2009;1920.0
3350;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2010;1963.0
3351;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2011;2028.0
3352;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2012;1967.0
3353;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2013;1963.0
3354;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2014;1926.0
3355;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2015;1906.0
3356;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2016;1947.0
3357;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2017;2031.0
3358;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2018;2157.0
3359;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2019;2214.0
3360;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2020;2325.0
3361;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2021;2318.0
3362;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2022;2498.0
3363;Totaal overheidsuitgaven;3.3 Rechtspraak;Centrale overheid;2023;2743.0
3364;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;1995;741.0
3365;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;1996;833.0
3366;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;1997;862.0
3367;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;1998;931.0
3368;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;1999;1006.0
3369;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2000;1187.0
3370;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2001;1405.0
3371;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2002;1602.0
3372;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2003;1811.0
3373;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2004;1885.0
3374;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2005;1936.0
3375;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2006;2013.0
3376;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2007;2148.0
3377;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2008;2188.0
3378;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2009;2362.0
3379;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2010;2414.0
3380;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2011;2529.0
3381;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2012;2468.0
3382;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2013;2481.0
3383;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2014;2366.0
3384;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2015;2356.0
3385;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2016;2003.0
3386;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2017;2083.0
3387;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2018;2206.0
3388;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2019;2272.0
3389;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2020;2412.0
3390;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2021;2401.0
3391;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2022;2569.0
3392;Totaal overheidsuitgaven;3.3 Rechtspraak;Rijksoverheid;2023;2836.0
3393;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;1995;10.0
3394;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;1996;12.0
3395;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;1997;14.0
3396;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;1998;14.0
3397;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;1999;16.0
3398;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2000;19.0
3399;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2001;24.0
3400;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2002;23.0
3401;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2003;26.0
3402;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2004;34.0
3403;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2005;36.0
3404;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2006;39.0
3405;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2007;40.0
3406;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2008;44.0
3407;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2009;42.0
3408;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2010;35.0
3409;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2011;36.0
3410;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2012;36.0
3411;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2013;24.0
3412;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2014;24.0
3413;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2015;26.0
3414;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2016;27.0
3415;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2017;26.0
3416;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2018;34.0
3417;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2019;33.0
3418;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2020;35.0
3419;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2021;36.0
3420;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2022;40.0
3421;Totaal overheidsuitgaven;3.3 Rechtspraak;Overige centrale overheid;2023;47.0
3422;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;1995;0.0
3423;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;1996;0.0
3424;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;1997;0.0
3425;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;1998;0.0
3426;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;1999;0.0
3427;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2000;0.0
3428;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2001;0.0
3429;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2002;0.0
3430;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2003;0.0
3431;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2004;0.0
3432;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2005;0.0
3433;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2006;0.0
3434;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2007;0.0
3435;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2008;0.0
3436;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2009;0.0
3437;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2010;0.0
3438;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2011;0.0
3439;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2012;0.0
3440;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2013;0.0
3441;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2014;0.0
3442;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2015;0.0
3443;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2016;0.0
3444;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2017;0.0
3445;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2018;0.0
3446;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2019;2.0
3447;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2020;2.0
3448;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2021;2.0
3449;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2022;3.0
3450;Totaal overheidsuitgaven;3.3 Rechtspraak;Lokale overheid;2023;3.0
3451;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;1995;0.0
3452;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;1996;0.0
3453;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;1997;0.0
3454;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;1998;0.0
3455;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;1999;0.0
3456;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2000;0.0
3457;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2001;0.0
3458;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2002;0.0
3459;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2003;0.0
3460;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2004;0.0
3461;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2005;0.0
3462;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2006;0.0
3463;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2007;0.0
3464;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2008;0.0
3465;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2009;0.0
3466;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2010;0.0
3467;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2011;0.0
3468;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2012;48.0
3469;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2013;71.0
3470;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2014;71.0
3471;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2015;86.0
3472;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2016;83.0
3473;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2017;72.0
3474;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2018;69.0
3475;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2019;62.0
3476;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2020;64.0
3477;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2021;63.0
3478;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2022;98.0
3479;Totaal overheidsuitgaven;3.3 Rechtspraak;Socialezekerheidsfondsen;2023;72.0
3480;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;1995;818.0
3481;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;1996;958.0
3482;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;1997;1002.0
3483;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;1998;1112.0
3484;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;1999;1181.0
3485;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2000;1332.0
3486;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2001;1450.0
3487;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2002;1742.0
3488;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2003;1767.0
3489;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2004;1864.0
3490;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2005;1959.0
3491;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2006;2083.0
3492;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2007;2283.0
3493;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2008;2604.0
3494;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2009;2665.0
3495;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2010;2600.0
3496;Totaal overheidsuitgaven;3.4 Gevangeniswezen;Overheid;2011;2534.0
