ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
6025;7 jaar;1e Generatie;Vrouwen;2028;4302;2274;221;1004;298;139;332;120;161;2029;1007;683;60;278
6026;7 jaar;1e Generatie;Vrouwen;2029;4306;2275;221;1005;298;139;332;120;161;2031;1008;683;60;279
6027;7 jaar;1e Generatie;Vrouwen;2030;4309;2277;222;1005;298;139;332;120;161;2032;1008;684;61;280
6028;7 jaar;1e Generatie;Vrouwen;2031;4312;2278;223;1005;298;139;332;120;161;2034;1009;684;61;280
6029;7 jaar;1e Generatie;Vrouwen;2032;4315;2280;224;1005;298;139;333;120;161;2035;1010;684;61;280
6030;7 jaar;1e Generatie;Vrouwen;2033;4318;2281;224;1006;298;139;333;120;162;2037;1011;684;61;281
6031;7 jaar;1e Generatie;Vrouwen;2034;4320;2282;225;1006;298;139;333;120;162;2038;1012;684;61;281
6032;7 jaar;1e Generatie;Vrouwen;2035;4322;2283;226;1006;298;139;333;120;162;2039;1012;684;62;282
6033;7 jaar;1e Generatie;Vrouwen;2036;4325;2284;226;1006;299;139;333;120;162;2041;1013;684;62;282
6034;7 jaar;1e Generatie;Vrouwen;2037;4327;2285;227;1006;299;139;333;120;162;2042;1014;683;62;282
6035;7 jaar;1e Generatie;Vrouwen;2038;4328;2286;227;1006;299;139;333;120;162;2043;1015;683;62;283
6036;7 jaar;1e Generatie;Vrouwen;2039;4330;2286;228;1006;299;139;333;120;162;2044;1015;683;62;283
6037;7 jaar;1e Generatie;Vrouwen;2040;4332;2287;228;1006;299;139;334;120;162;2045;1016;683;62;283
6038;7 jaar;1e Generatie;Vrouwen;2041;4333;2287;229;1005;299;139;334;120;162;2046;1017;683;62;284
6039;7 jaar;1e Generatie;Vrouwen;2042;4334;2288;229;1005;299;139;334;120;162;2047;1017;683;63;284
6040;7 jaar;1e Generatie;Vrouwen;2043;4335;2288;229;1005;299;139;334;120;162;2048;1018;683;63;284
6041;7 jaar;1e Generatie;Vrouwen;2044;4336;2288;230;1005;299;139;334;120;162;2048;1018;683;63;284
6042;7 jaar;1e Generatie;Vrouwen;2045;4337;2288;230;1005;299;139;334;120;162;2049;1019;683;63;284
6043;7 jaar;1e Generatie;Vrouwen;2046;4338;2289;230;1005;299;139;334;119;162;2049;1019;683;63;284
6044;7 jaar;1e Generatie;Vrouwen;2047;4339;2289;230;1005;299;139;334;119;162;2050;1020;683;63;284
6045;7 jaar;1e Generatie;Vrouwen;2048;4339;2289;231;1004;299;139;334;119;162;2050;1020;683;63;285
6046;7 jaar;1e Generatie;Vrouwen;2049;4340;2289;231;1004;299;139;334;119;162;2051;1020;683;63;285
6047;7 jaar;1e Generatie;Vrouwen;2050;4340;2289;231;1004;299;139;334;119;162;2051;1020;683;63;285
6048;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2003;35653;25744;3187;3213;902;5742;1642;4559;6499;9909;5126;1975;1590;1218
6049;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2004;36197;26339;3313;3320;1040;5928;1520;4486;6733;9858;5207;2039;1447;1164
6050;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2005;37671;27845;3633;3806;1044;6184;1573;4616;6989;9826;5351;2051;1266;1157
6051;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2006;39500;29310;3881;4388;1156;6531;1703;4596;7056;10190;5509;2293;1230;1157
6052;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2007;40906;30140;4141;4694;1202;6676;1811;4809;6808;10766;5835;2622;1109;1200
6053;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2008;43088;31816;4437;5138;1342;7300;1897;4795;6907;11272;6129;2888;1112;1142
6054;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2009;43170;31781;4496;5288;1407;7205;2024;4705;6657;11388;6161;3037;968;1223
6055;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2010;43714;31968;4691;5858;1423;7139;2025;4427;6405;11746;6161;3367;1090;1128
6056;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2011;44272;32345;4914;6181;1481;7223;2035;4258;6253;11927;6099;3593;1098;1138
6057;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2012;44425;32439;5060;6454;1527;7245;2030;4059;6064;11986;6007;3752;1101;1126
6058;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2013;44435;32388;5151;6688;1570;7223;2023;3848;5886;12046;5929;3896;1114;1108
6059;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2014;44359;32214;5201;6898;1611;7165;2013;3634;5691;12145;5878;4038;1127;1101
6060;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2015;44301;31970;5226;7092;1653;7070;2004;3425;5500;12331;5877;4198;1148;1109
6061;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2016;44307;31690;5241;7282;1695;6944;1996;3229;5304;12617;5924;4386;1167;1140
6062;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2017;44384;31391;5252;7461;1735;6787;1995;3053;5108;12993;6016;4595;1187;1195
6063;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2018;44546;31089;5256;7634;1778;6610;2001;2896;4915;13456;6149;4834;1205;1268
6064;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2019;44778;30806;5260;7795;1823;6412;2016;2767;4734;13972;6296;5092;1223;1360
6065;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2020;45039;30546;5258;7950;1871;6203;2037;2659;4567;14493;6441;5352;1241;1459
6066;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2021;45282;30291;5259;8096;1922;5983;2055;2560;4417;14990;6573;5599;1262;1557
6067;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2022;45501;30035;5256;8228;1974;5759;2069;2469;4280;15465;6703;5834;1280;1648
6068;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2023;45703;29802;5248;8349;2028;5539;2083;2391;4164;15901;6819;6052;1297;1733
6069;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2024;45890;29582;5232;8463;2083;5325;2095;2324;4059;16307;6929;6262;1312;1805
6070;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2025;46046;29370;5208;8563;2139;5121;2107;2266;3965;16677;7026;6457;1329;1865
6071;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2026;46182;29165;5182;8654;2196;4918;2119;2213;3883;17016;7116;6637;1347;1917
6072;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2027;46297;28973;5151;8736;2250;4733;2130;2167;3807;17323;7195;6804;1363;1961
6073;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2028;46392;28788;5111;8809;2301;4560;2144;2124;3739;17604;7266;6959;1380;1999
6074;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2029;46475;28622;5078;8871;2351;4401;2157;2083;3681;17852;7329;7099;1395;2029
6075;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2030;46541;28456;5034;8925;2400;4251;2174;2046;3626;18085;7390;7226;1410;2059
6076;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2031;46610;28312;4996;8967;2446;4120;2190;2013;3580;18298;7448;7341;1425;2084
6077;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2032;46663;28170;4950;9002;2491;3999;2204;1985;3539;18493;7499;7448;1440;2106
6078;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2033;46726;28054;4908;9034;2536;3890;2223;1961;3501;18672;7551;7542;1454;2125
6079;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2034;46775;27938;4865;9054;2577;3792;2243;1940;3466;18837;7599;7626;1469;2143
6080;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2035;46815;27828;4820;9066;2616;3706;2260;1922;3437;18988;7643;7702;1484;2158
6081;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2036;46864;27731;4778;9077;2653;3623;2278;1910;3412;19132;7694;7772;1495;2171
6082;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2037;46929;27653;4737;9086;2692;3553;2293;1901;3390;19276;7740;7840;1509;2186
6083;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2038;46978;27569;4696;9089;2724;3486;2308;1894;3371;19409;7786;7902;1522;2200
6084;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2039;47029;27496;4657;9093;2757;3427;2320;1889;3354;19533;7831;7957;1534;2212
6085;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2040;47085;27429;4621;9092;2787;3370;2336;1887;3336;19656;7875;8009;1547;2226
6086;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2041;47128;27355;4582;9087;2815;3320;2346;1885;3321;19773;7920;8057;1558;2238
6087;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2042;47167;27282;4544;9077;2841;3268;2358;1886;3309;19885;7966;8101;1570;2249
6088;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2043;47200;27207;4511;9068;2862;3216;2369;1885;3296;19992;8009;8145;1579;2259
6089;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2044;47238;27143;4477;9059;2883;3174;2381;1886;3283;20094;8050;8184;1589;2271
6090;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2045;47261;27081;4447;9045;2902;3133;2393;1887;3274;20181;8086;8217;1598;2280
6091;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2046;47265;27006;4415;9028;2920;3092;2401;1887;3263;20260;8119;8249;1603;2288
6092;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2047;47270;26945;4384;9012;2936;3055;2413;1889;3255;20325;8145;8276;1611;2294
6093;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2048;47261;26879;4358;8996;2949;3018;2422;1889;3246;20382;8169;8300;1616;2298
6094;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2049;47249;26816;4332;8979;2959;2987;2430;1890;3240;20433;8189;8320;1622;2301
6095;7 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2050;47220;26748;4305;8959;2969;2956;2438;1890;3230;20471;8205;8334;1627;2305
6096;7 jaar;Totaal 2e generatie;Mannen;2003;18235;13144;1609;1613;433;2922;844;2344;3379;5090;2650;1050;788;603
6097;7 jaar;Totaal 2e generatie;Mannen;2004;18683;13521;1709;1732;541;3054;805;2220;3460;5163;2713;1100;743;607
6098;7 jaar;Totaal 2e generatie;Mannen;2005;19305;14238;1813;1957;545;3119;808;2404;3592;5067;2778;1044;677;568
6099;7 jaar;Totaal 2e generatie;Mannen;2006;20252;14978;1936;2290;587;3290;840;2373;3662;5274;2864;1191;618;601
6100;7 jaar;Totaal 2e generatie;Mannen;2007;21037;15412;2122;2416;647;3428;914;2431;3456;5625;3049;1370;571;635
6101;7 jaar;Totaal 2e generatie;Mannen;2008;22050;16257;2313;2621;709;3725;946;2442;3502;5793;3144;1488;598;564
6102;7 jaar;Totaal 2e generatie;Mannen;2009;22270;16408;2317;2737;708;3682;1072;2451;3442;5862;3186;1559;517;600
6103;7 jaar;Totaal 2e generatie;Mannen;2010;22426;16405;2421;3000;733;3660;1045;2261;3285;6021;3162;1728;562;569
6104;7 jaar;Totaal 2e generatie;Mannen;2011;22716;16602;2538;3165;763;3704;1050;2174;3208;6114;3129;1845;566;574
6105;7 jaar;Totaal 2e generatie;Mannen;2012;22798;16654;2616;3305;786;3716;1048;2072;3112;6144;3083;1926;568;567
6106;7 jaar;Totaal 2e generatie;Mannen;2013;22806;16631;2663;3426;809;3704;1044;1965;3020;6174;3043;2000;574;557
6107;7 jaar;Totaal 2e generatie;Mannen;2014;22766;16543;2690;3532;829;3676;1040;1856;2921;6222;3015;2072;580;554
6108;7 jaar;Totaal 2e generatie;Mannen;2015;22737;16420;2703;3632;851;3627;1034;1749;2823;6317;3015;2153;591;558
6109;7 jaar;Totaal 2e generatie;Mannen;2016;22741;16278;2711;3730;872;3563;1030;1648;2724;6463;3038;2250;601;574
6110;7 jaar;Totaal 2e generatie;Mannen;2017;22783;16128;2717;3822;893;3483;1029;1559;2624;6655;3085;2357;611;602
6111;7 jaar;Totaal 2e generatie;Mannen;2018;22864;15973;2720;3910;915;3393;1032;1479;2525;6891;3152;2480;620;639
6112;7 jaar;Totaal 2e generatie;Mannen;2019;22984;15829;2721;3992;937;3292;1040;1413;2432;7156;3228;2612;629;687
6113;7 jaar;Totaal 2e generatie;Mannen;2020;23116;15695;2719;4072;963;3184;1051;1358;2347;7421;3301;2746;638;736
6114;7 jaar;Totaal 2e generatie;Mannen;2021;23239;15563;2718;4147;990;3071;1059;1307;2270;7676;3369;2872;648;786
6115;7 jaar;Totaal 2e generatie;Mannen;2022;23355;15434;2715;4215;1016;2958;1067;1262;2200;7921;3435;2994;658;834
6116;7 jaar;Totaal 2e generatie;Mannen;2023;23455;15312;2711;4277;1044;2845;1074;1221;2141;8143;3495;3105;667;876
6117;7 jaar;Totaal 2e generatie;Mannen;2024;23549;15198;2701;4335;1071;2735;1080;1188;2087;8351;3551;3213;674;913
6118;7 jaar;Totaal 2e generatie;Mannen;2025;23627;15090;2689;4387;1101;2630;1086;1158;2039;8537;3599;3312;682;944
6119;7 jaar;Totaal 2e generatie;Mannen;2026;23699;14987;2674;4433;1130;2527;1093;1132;1997;8712;3646;3405;691;971
6120;7 jaar;Totaal 2e generatie;Mannen;2027;23754;14884;2656;4475;1158;2432;1098;1108;1958;8870;3686;3490;700;994
6121;7 jaar;Totaal 2e generatie;Mannen;2028;23800;14787;2633;4513;1185;2343;1105;1085;1922;9013;3722;3569;708;1013
6122;7 jaar;Totaal 2e generatie;Mannen;2029;23843;14702;2615;4545;1210;2262;1112;1066;1893;9142;3755;3641;716;1029
6123;7 jaar;Totaal 2e generatie;Mannen;2030;23876;14615;2592;4572;1234;2185;1120;1046;1865;9262;3786;3706;725;1045
6124;7 jaar;Totaal 2e generatie;Mannen;2031;23910;14541;2572;4594;1258;2118;1128;1030;1841;9369;3815;3766;731;1057
6125;7 jaar;Totaal 2e generatie;Mannen;2032;23933;14466;2546;4613;1281;2055;1135;1015;1820;9468;3841;3819;739;1068
6126;7 jaar;Totaal 2e generatie;Mannen;2033;23966;14407;2525;4629;1304;2000;1145;1002;1802;9559;3867;3867;747;1078
6127;7 jaar;Totaal 2e generatie;Mannen;2034;23989;14344;2502;4640;1323;1950;1155;991;1784;9645;3892;3910;754;1088
6128;7 jaar;Totaal 2e generatie;Mannen;2035;24006;14285;2477;4645;1345;1905;1162;983;1768;9721;3914;3949;762;1096
6129;7 jaar;Totaal 2e generatie;Mannen;2036;24030;14235;2456;4652;1363;1863;1172;976;1754;9795;3940;3985;767;1103
6130;7 jaar;Totaal 2e generatie;Mannen;2037;24063;14193;2434;4656;1382;1827;1179;972;1743;9870;3965;4020;774;1111
6131;7 jaar;Totaal 2e generatie;Mannen;2038;24086;14150;2412;4658;1399;1792;1187;969;1732;9936;3987;4051;780;1118
6132;7 jaar;Totaal 2e generatie;Mannen;2039;24108;14109;2391;4660;1416;1761;1192;966;1723;9999;4010;4079;786;1124
6133;7 jaar;Totaal 2e generatie;Mannen;2040;24136;14074;2373;4660;1430;1732;1200;965;1714;10062;4032;4106;793;1132
6134;7 jaar;Totaal 2e generatie;Mannen;2041;24158;14036;2352;4656;1445;1706;1205;965;1707;10122;4055;4130;799;1138
6135;7 jaar;Totaal 2e generatie;Mannen;2042;24181;13999;2332;4651;1458;1680;1211;965;1701;10182;4080;4153;804;1145
6136;7 jaar;Totaal 2e generatie;Mannen;2043;24193;13959;2316;4646;1468;1653;1217;965;1693;10234;4101;4176;808;1150
6137;7 jaar;Totaal 2e generatie;Mannen;2044;24210;13923;2297;4642;1478;1632;1222;966;1686;10287;4123;4195;814;1156
6138;7 jaar;Totaal 2e generatie;Mannen;2045;24218;13888;2281;4634;1487;1609;1229;966;1682;10330;4140;4212;817;1161
6139;7 jaar;Totaal 2e generatie;Mannen;2046;24217;13847;2265;4625;1497;1588;1232;965;1674;10370;4157;4228;820;1165
6140;7 jaar;Totaal 2e generatie;Mannen;2047;24218;13815;2248;4618;1506;1570;1238;966;1670;10403;4170;4241;825;1167
6141;7 jaar;Totaal 2e generatie;Mannen;2048;24211;13777;2234;4609;1512;1550;1242;966;1664;10434;4183;4253;827;1171
6142;7 jaar;Totaal 2e generatie;Mannen;2049;24202;13745;2221;4600;1516;1534;1245;967;1662;10457;4193;4263;830;1172
6143;7 jaar;Totaal 2e generatie;Mannen;2050;24188;13713;2207;4589;1522;1520;1250;968;1657;10476;4201;4269;833;1173
6144;7 jaar;Totaal 2e generatie;Vrouwen;2003;17418;12599;1579;1599;469;2819;798;2215;3120;4818;2476;925;802;615
6145;7 jaar;Totaal 2e generatie;Vrouwen;2004;17514;12819;1604;1588;498;2874;715;2265;3273;4695;2494;940;705;557
6146;7 jaar;Totaal 2e generatie;Vrouwen;2005;18366;13607;1820;1850;499;3065;765;2212;3397;4759;2573;1008;589;589
6147;7 jaar;Totaal 2e generatie;Vrouwen;2006;19248;14333;1945;2098;569;3241;862;2224;3394;4916;2646;1101;612;556
6148;7 jaar;Totaal 2e generatie;Vrouwen;2007;19869;14728;2018;2278;555;3248;898;2378;3352;5141;2787;1251;538;565
6149;7 jaar;Totaal 2e generatie;Vrouwen;2008;21037;15559;2124;2517;633;3576;951;2353;3405;5478;2985;1400;515;578
6150;7 jaar;Totaal 2e generatie;Vrouwen;2009;20900;15374;2179;2552;699;3523;952;2254;3215;5526;2975;1477;451;624
6151;7 jaar;Totaal 2e generatie;Vrouwen;2010;21288;15563;2270;2858;690;3478;980;2166;3120;5725;2999;1639;528;559
6152;7 jaar;Totaal 2e generatie;Vrouwen;2011;21556;15743;2376;3016;717;3520;985;2083;3045;5814;2969;1749;532;564
6153;7 jaar;Totaal 2e generatie;Vrouwen;2012;21627;15785;2444;3149;741;3529;982;1987;2953;5842;2925;1826;533;558
6154;7 jaar;Totaal 2e generatie;Vrouwen;2013;21629;15757;2488;3262;761;3519;979;1883;2865;5872;2886;1895;540;551
6155;7 jaar;Totaal 2e generatie;Vrouwen;2014;21593;15671;2512;3367;782;3489;974;1778;2770;5922;2863;1966;547;547
6156;7 jaar;Totaal 2e generatie;Vrouwen;2015;21564;15549;2523;3460;802;3443;970;1676;2676;6014;2862;2045;557;551
6157;7 jaar;Totaal 2e generatie;Vrouwen;2016;21566;15412;2529;3552;823;3381;966;1580;2580;6154;2886;2136;566;566
6158;7 jaar;Totaal 2e generatie;Vrouwen;2017;21602;15263;2535;3639;842;3304;966;1493;2484;6338;2931;2238;576;593
6159;7 jaar;Totaal 2e generatie;Vrouwen;2018;21681;15116;2537;3724;863;3217;969;1417;2391;6565;2996;2354;585;630
6160;7 jaar;Totaal 2e generatie;Vrouwen;2019;21793;14977;2539;3802;885;3120;976;1353;2301;6816;3069;2479;594;674
6161;7 jaar;Totaal 2e generatie;Vrouwen;2020;21923;14851;2539;3878;908;3018;986;1301;2220;7072;3141;2606;603;722
6162;7 jaar;Totaal 2e generatie;Vrouwen;2021;22043;14728;2541;3949;932;2911;996;1252;2146;7315;3204;2727;613;770
6163;7 jaar;Totaal 2e generatie;Vrouwen;2022;22145;14601;2541;4012;958;2801;1002;1207;2080;7544;3267;2840;622;815
6164;7 jaar;Totaal 2e generatie;Vrouwen;2023;22249;14490;2537;4073;984;2694;1009;1170;2023;7758;3324;2947;630;857
6165;7 jaar;Totaal 2e generatie;Vrouwen;2024;22341;14384;2531;4128;1012;2590;1015;1136;1971;7957;3377;3049;638;892
6166;7 jaar;Totaal 2e generatie;Vrouwen;2025;22419;14280;2520;4176;1038;2490;1021;1109;1926;8139;3426;3145;647;921
6167;7 jaar;Totaal 2e generatie;Vrouwen;2026;22483;14179;2508;4221;1065;2391;1026;1082;1886;8304;3470;3232;656;946
6168;7 jaar;Totaal 2e generatie;Vrouwen;2027;22543;14090;2495;4261;1092;2301;1032;1059;1850;8453;3509;3314;663;967
6169;7 jaar;Totaal 2e generatie;Vrouwen;2028;22592;14001;2478;4296;1117;2217;1039;1038;1816;8591;3544;3390;671;986
6170;7 jaar;Totaal 2e generatie;Vrouwen;2029;22631;13921;2463;4326;1141;2140;1046;1018;1788;8711;3574;3458;679;1000
6171;7 jaar;Totaal 2e generatie;Vrouwen;2030;22665;13842;2442;4352;1166;2066;1054;1000;1761;8823;3604;3520;685;1014
6172;7 jaar;Totaal 2e generatie;Vrouwen;2031;22700;13771;2424;4373;1188;2002;1062;983;1739;8929;3633;3576;694;1026
6173;7 jaar;Totaal 2e generatie;Vrouwen;2032;22730;13705;2403;4388;1211;1944;1069;970;1719;9025;3658;3629;700;1038
6174;7 jaar;Totaal 2e generatie;Vrouwen;2033;22760;13647;2383;4404;1233;1890;1078;959;1700;9113;3684;3675;708;1047
6175;7 jaar;Totaal 2e generatie;Vrouwen;2034;22786;13594;2364;4415;1254;1842;1089;948;1682;9192;3707;3716;715;1055
6176;7 jaar;Totaal 2e generatie;Vrouwen;2035;22810;13542;2342;4421;1272;1802;1098;939;1669;9267;3729;3753;722;1063
6177;7 jaar;Totaal 2e generatie;Vrouwen;2036;22833;13497;2322;4426;1290;1761;1107;934;1657;9337;3754;3787;728;1068
6178;7 jaar;Totaal 2e generatie;Vrouwen;2037;22865;13460;2303;4430;1310;1726;1114;929;1647;9406;3776;3820;735;1075
6179;7 jaar;Totaal 2e generatie;Vrouwen;2038;22892;13419;2284;4431;1325;1694;1121;925;1638;9473;3798;3851;742;1082
6180;7 jaar;Totaal 2e generatie;Vrouwen;2039;22921;13387;2266;4433;1341;1666;1127;923;1630;9534;3821;3878;748;1088
6181;7 jaar;Totaal 2e generatie;Vrouwen;2040;22949;13354;2248;4432;1357;1638;1136;921;1622;9594;3843;3903;754;1094
6182;7 jaar;Totaal 2e generatie;Vrouwen;2041;22970;13319;2230;4430;1370;1614;1141;920;1613;9651;3865;3927;759;1100
6183;7 jaar;Totaal 2e generatie;Vrouwen;2042;22986;13283;2212;4425;1383;1587;1147;921;1608;9703;3886;3948;765;1104
6184;7 jaar;Totaal 2e generatie;Vrouwen;2043;23007;13249;2195;4421;1394;1563;1152;920;1603;9758;3908;3969;771;1109
6185;7 jaar;Totaal 2e generatie;Vrouwen;2044;23027;13220;2179;4417;1405;1543;1159;921;1597;9807;3927;3989;775;1115
6186;7 jaar;Totaal 2e generatie;Vrouwen;2045;23044;13193;2166;4411;1414;1524;1164;921;1592;9851;3946;4005;781;1120
6187;7 jaar;Totaal 2e generatie;Vrouwen;2046;23049;13159;2150;4403;1423;1504;1169;922;1589;9890;3962;4021;783;1123
6188;7 jaar;Totaal 2e generatie;Vrouwen;2047;23052;13130;2136;4394;1431;1485;1175;923;1585;9922;3974;4035;786;1126
6189;7 jaar;Totaal 2e generatie;Vrouwen;2048;23050;13102;2124;4387;1437;1468;1180;923;1582;9948;3986;4047;789;1127
6190;7 jaar;Totaal 2e generatie;Vrouwen;2049;23047;13071;2110;4379;1443;1454;1185;922;1578;9975;3996;4058;792;1129
6191;7 jaar;Totaal 2e generatie;Vrouwen;2050;23031;13036;2098;4370;1448;1437;1188;923;1573;9995;4004;4065;795;1132
6192;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2003;14507;6611;1282;945;637;527;823;1518;879;7896;4390;1027;1342;1137
6193;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2004;14500;6789;1250;945;752;577;771;1553;941;7711;4418;1031;1200;1062
6194;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2005;14996;7227;1284;1034;738;599;807;1676;1088;7769;4563;1112;1036;1058
6195;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2006;15821;7886;1333;1179;847;720;784;1764;1259;7934;4670;1206;1017;1042
6196;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2007;16339;8198;1360;1210;831;785;808;1805;1398;8141;4927;1261;903;1050
6197;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2008;17152;8845;1387;1321;899;938;796;1923;1582;8307;5072;1351;903;981
6198;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2009;18013;9678;1467;1510;973;1042;927;2014;1745;8335;5034;1515;774;1011
6199;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2010;17353;8792;1511;1588;941;870;809;1624;1449;8562;5007;1756;856;943
6200;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2011;17558;8914;1582;1679;979;881;816;1563;1414;8644;4960;1872;862;950
6201;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2012;17607;8963;1634;1751;1012;889;816;1492;1369;8644;4887;1951;865;941
6202;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2013;17631;8980;1670;1812;1041;896;818;1413;1331;8651;4825;2023;875;928
6203;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2014;17650;8960;1692;1870;1071;896;816;1336;1280;8690;4786;2095;886;923
6204;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2015;17733;8940;1709;1924;1101;894;815;1259;1236;8794;4787;2175;903;929
6205;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2016;17886;8921;1724;1978;1133;892;816;1188;1190;8966;4826;2266;919;955
6206;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2017;18111;8908;1738;2029;1164;888;822;1125;1143;9202;4901;2367;934;1001
6207;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2018;18403;8902;1751;2077;1198;882;830;1067;1097;9501;5010;2482;948;1061
6208;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2019;18743;8906;1764;2121;1233;873;840;1021;1053;9837;5132;2606;963;1136
6209;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2020;19099;8925;1774;2166;1274;861;854;982;1014;10174;5250;2731;977;1216
6210;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2021;19444;8950;1789;2209;1315;847;867;946;977;10494;5359;2847;992;1296
6211;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2022;19769;8968;1800;2247;1357;832;878;912;943;10800;5465;2956;1008;1371
6212;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2023;20081;8999;1811;2283;1403;815;888;883;916;11082;5561;3056;1022;1442
6213;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2024;20372;9034;1820;2318;1448;801;900;858;890;11338;5653;3151;1032;1502
6214;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2025;20634;9065;1824;2347;1494;786;911;836;867;11570;5734;3240;1046;1550
6215;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2026;20886;9104;1828;2375;1543;769;923;819;847;11782;5810;3319;1061;1593
6216;7 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2027;21103;9133;1829;2399;1589;754;933;802;826;11971;5877;3392;1074;1628
