ID;Geslacht;Leeftijd;PositieInHuishouden;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
905;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2014 1e kwartaal;177.0;155.0;139.0;133.0;56.0;77.0;6.0;5.0;1.0;0.0;0.0;71.0;29.0;18.0;10.0;43.0;21.0;21.0;68.0;15.0;9.7;22.0;87.4;78.9
906;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2014 2e kwartaal;175.0;151.0;135.0;131.0;52.0;79.0;5.0;4.0;0.0;0.0;0.0;71.0;28.0;16.0;12.0;43.0;24.0;19.0;64.0;16.0;10.4;23.0;86.6;77.5
907;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2014 3e kwartaal;166.0;147.0;136.0;131.0;51.0;80.0;4.0;3.0;1.0;0.0;0.0;77.0;30.0;16.0;15.0;46.0;22.0;25.0;59.0;12.0;7.9;19.0;88.4;81.4
908;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2014 4e kwartaal;175.0;150.0;138.0;133.0;48.0;85.0;5.0;5.0;0.0;1.0;0.0;82.0;36.0;23.0;14.0;45.0;17.0;28.0;56.0;12.0;7.9;25.0;85.8;79.0
909;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2014;173.0;151.0;137.0;132.0;52.0;80.0;5.0;4.0;0.0;0.0;0.0;75.0;31.0;18.0;13.0;44.0;21.0;23.0;62.0;14.0;9.0;22.0;87.0;79.2
910;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2015 1e kwartaal;164.0;145.0;136.0;131.0;50.0;81.0;6.0;5.0;0.0;1.0;0.0;84.0;38.0;23.0;15.0;46.0;21.0;25.0;52.0;9.0;6.1;19.0;88.4;82.9
911;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2015 2e kwartaal;165.0;147.0;136.0;132.0;48.0;84.0;4.0;3.0;0.0;0.0;0.0;83.0;31.0;18.0;14.0;52.0;27.0;25.0;53.0;11.0;7.2;18.0;89.1;82.8
912;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2015 3e kwartaal;166.0;153.0;142.0;137.0;55.0;83.0;5.0;4.0;0.0;0.0;0.0;83.0;32.0;18.0;13.0;51.0;26.0;25.0;60.0;11.0;7.0;13.0;92.3;85.9
913;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2015 4e kwartaal;155.0;139.0;132.0;127.0;49.0;77.0;6.0;5.0;1.0;0.0;0.0;73.0;33.0;20.0;13.0;40.0;19.0;22.0;59.0;7.0;4.9;15.0;90.1;85.6
914;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2015;162.0;146.0;137.0;132.0;50.0;81.0;5.0;4.0;0.0;0.0;0.0;81.0;33.0;20.0;14.0;47.0;23.0;24.0;56.0;9.0;6.3;16.0;90.0;84.3
915;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2016 1e kwartaal;153.0;135.0;128.0;118.0;41.0;77.0;10.0;9.0;1.0;0.0;0.0;75.0;38.0;22.0;16.0;37.0;18.0;19.0;53.0;7.0;4.9;19.0;87.9;83.6
916;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2016 2e kwartaal;148.0;130.0;125.0;117.0;40.0;77.0;8.0;8.0;0.0;0.0;0.0;79.0;35.0;23.0;12.0;44.0;20.0;25.0;45.0;6.0;4.5;17.0;88.2;84.3
917;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2016 3e kwartaal;160.0;146.0;138.0;131.0;49.0;82.0;7.0;7.0;0.0;0.0;0.0;88.0;34.0;22.0;12.0;54.0;23.0;31.0;50.0;8.0;5.2;14.0;91.3;86.5
918;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2016 4e kwartaal;158.0;141.0;129.0;122.0;45.0;77.0;7.0;7.0;0.0;0.0;0.0;74.0;31.0;21.0;11.0;43.0;14.0;29.0;55.0;12.0;8.2;17.0;89.2;81.9
919;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2016;155.0;138.0;130.0;122.0;43.0;79.0;8.0;8.0;1.0;0.0;0.0;79.0;35.0;22.0;12.0;44.0;19.0;26.0;51.0;8.0;5.7;17.0;89.2;84.1
920;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2017 1e kwartaal;149.0;136.0;122.0;117.0;38.0;79.0;5.0;4.0;0.0;0.0;0.0;70.0;27.0;17.0;10.0;42.0;15.0;27.0;52.0;14.0;10.6;13.0;91.5;81.8
921;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2017 2e kwartaal;143.0;129.0;118.0;114.0;37.0;77.0;5.0;5.0;0.0;0.0;0.0;71.0;27.0;15.0;12.0;44.0;16.0;28.0;48.0;11.0;8.4;14.0;90.5;82.9
922;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2017 3e kwartaal;138.0;126.0;119.0;113.0;45.0;68.0;6.0;6.0;0.0;0.0;0.0;62.0;24.0;13.0;10.0;38.0;14.0;24.0;58.0;7.0;5.2;12.0;91.1;86.3
923;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2017 4e kwartaal;140.0;125.0;118.0;113.0;41.0;72.0;5.0;5.0;0.0;0.0;0.0;64.0;24.0;14.0;11.0;40.0;17.0;23.0;53.0;7.0;5.9;14.0;89.8;84.5
924;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2017;142.0;129.0;119.0;114.0;40.0;74.0;5.0;5.0;0.0;0.0;0.0;67.0;26.0;15.0;11.0;41.0;16.0;26.0;53.0;10.0;7.6;13.0;90.8;83.8
925;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2018 1e kwartaal;137.0;123.0;120.0;113.0;39.0;73.0;7.0;7.0;0.0;0.0;0.0;66.0;27.0;14.0;13.0;39.0;17.0;22.0;54.0;3.0;2.8;14.0;90.0;87.5
926;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2018 2e kwartaal;136.0;118.0;112.0;105.0;42.0;63.0;7.0;7.0;0.0;0.0;0.0;60.0;19.0;10.0;9.0;41.0;16.0;25.0;52.0;6.0;5.2;17.0;87.2;82.7
927;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2018 3e kwartaal;150.0;132.0;123.0;116.0;44.0;73.0;7.0;6.0;0.0;1.0;0.0;65.0;22.0;12.0;10.0;43.0;19.0;24.0;59.0;9.0;6.6;18.0;88.1;82.3
928;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2018 4e kwartaal;149.0;130.0;125.0;119.0;50.0;69.0;6.0;5.0;1.0;0.0;0.0;73.0;24.0;14.0;10.0;49.0;21.0;28.0;53.0;5.0;3.8;19.0;87.5;84.1
929;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2018;143.0;126.0;120.0;113.0;44.0;69.0;7.0;6.0;0.0;0.0;0.0;66.0;23.0;12.0;10.0;43.0;18.0;25.0;54.0;6.0;4.6;17.0;88.2;84.1
930;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2019 1e kwartaal;140.0;126.0;120.0;113.0;48.0;66.0;7.0;6.0;1.0;0.0;0.0;68.0;24.0;12.0;12.0;44.0;18.0;26.0;52.0;5.0;4.3;15.0;89.4;85.5
931;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2019 2e kwartaal;143.0;127.0;120.0;115.0;46.0;70.0;5.0;4.0;1.0;0.0;0.0;71.0;30.0;18.0;12.0;40.0;19.0;21.0;50.0;7.0;5.3;16.0;89.1;84.4
932;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2019 3e kwartaal;133.0;119.0;113.0;107.0;45.0;62.0;6.0;6.0;0.0;0.0;0.0;67.0;23.0;14.0;9.0;44.0;18.0;26.0;46.0;6.0;5.1;14.0;89.5;85.0
933;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2019 4e kwartaal;129.0;116.0;113.0;107.0;48.0;59.0;6.0;5.0;0.0;0.0;0.0;59.0;19.0;12.0;7.0;40.0;16.0;24.0;54.0;3.0;2.6;13.0;89.6;87.3
934;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2019;136.0;122.0;117.0;111.0;47.0;64.0;6.0;5.0;0.0;0.0;0.0;66.0;24.0;14.0;10.0;42.0;18.0;24.0;50.0;5.0;4.3;14.0;89.4;85.5
935;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2020 1e kwartaal;128.0;111.0;106.0;101.0;46.0;55.0;5.0;5.0;0.0;0.0;0.0;57.0;21.0;13.0;8.0;36.0;13.0;22.0;49.0;4.0;4.1;17.0;86.6;83.1
936;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2020 2e kwartaal;117.0;100.0;93.0;87.0;43.0;44.0;6.0;5.0;1.0;0.0;0.0;48.0;18.0;11.0;6.0;30.0;14.0;16.0;45.0;7.0;6.5;17.0;85.5;79.9
937;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2020 3e kwartaal;119.0;103.0;97.0;92.0;48.0;43.0;6.0;5.0;0.0;0.0;0.0;53.0;19.0;13.0;6.0;35.0;12.0;23.0;44.0;6.0;5.8;16.0;86.9;81.8
938;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2020 4e kwartaal;123.0;108.0;103.0;95.0;40.0;55.0;7.0;6.0;0.0;0.0;0.0;53.0;23.0;13.0;10.0;30.0;11.0;19.0;50.0;5.0;4.8;16.0;87.4;83.2
939;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2020;122.0;105.0;100.0;94.0;44.0;49.0;6.0;5.0;0.0;0.0;0.0;53.0;20.0;12.0;8.0;33.0;13.0;20.0;47.0;6.0;5.3;16.0;86.6;82.0
940;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
941;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2021 2e kwartaal;111.0;97.0;91.0;88.0;27.0;62.0;3.0;3.0;0.0;0.0;0.0;50.0;21.0;13.0;8.0;28.0;10.0;18.0;42.0;6.0;5.7;14.0;87.6;82.6
942;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2021 3e kwartaal;111.0;95.0;89.0;83.0;27.0;57.0;6.0;6.0;0.0;0.0;0.0;49.0;14.0;7.0;7.0;34.0;13.0;21.0;41.0;5.0;5.7;16.0;85.5;80.6
943;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2021 4e kwartaal;104.0;95.0;94.0;89.0;28.0;61.0;5.0;3.0;1.0;0.0;0.0;52.0;21.0;8.0;12.0;31.0;8.0;23.0;42.0;1.0;1.0;9.0;91.3;90.4
944;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2021;108.0;96.0;92.0;87.0;27.0;60.0;5.0;4.0;0.0;0.0;0.0;50.0;19.0;9.0;9.0;31.0;10.0;21.0;42.0;4.0;4.2;13.0;88.1;84.4
945;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2022 1e kwartaal;105.0;95.0;91.0;86.0;31.0;55.0;5.0;5.0;1.0;0.0;0.0;49.0;18.0;9.0;9.0;31.0;9.0;22.0;42.0;4.0;3.9;10.0;90.6;87.0
946;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2022 2e kwartaal;109.0;99.0;94.0;87.0;33.0;54.0;7.0;5.0;0.0;1.0;0.0;48.0;19.0;12.0;7.0;29.0;9.0;20.0;46.0;5.0;4.9;11.0;90.4;85.9
947;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2022 3e kwartaal;120.0;109.0;101.0;91.0;35.0;56.0;10.0;7.0;1.0;1.0;0.0;53.0;20.0;10.0;9.0;34.0;13.0;20.0;47.0;9.0;7.9;10.0;91.2;84.1
948;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2022 4e kwartaal;119.0;109.0;101.0;93.0;34.0;59.0;9.0;8.0;1.0;0.0;0.0;58.0;21.0;12.0;9.0;37.0;14.0;23.0;44.0;8.0;7.2;10.0;91.9;85.3
949;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2022;113.0;103.0;97.0;89.0;33.0;56.0;8.0;6.0;1.0;1.0;0.0;52.0;19.0;11.0;9.0;32.0;11.0;21.0;45.0;6.0;6.1;10.0;91.0;85.5
950;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2023 1e kwartaal;105.0;93.0;88.0;84.0;30.0;54.0;4.0;4.0;1.0;0.0;0.0;49.0;18.0;8.0;10.0;31.0;9.0;22.0;39.0;5.0;5.1;12.0;88.2;83.7
951;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2023 2e kwartaal;107.0;94.0;91.0;82.0;30.0;52.0;9.0;8.0;1.0;0.0;0.0;46.0;16.0;10.0;7.0;30.0;9.0;21.0;44.0;3.0;3.6;13.0;88.1;85.0
952;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2023 3e kwartaal;108.0;98.0;94.0;87.0;38.0;49.0;7.0;6.0;1.0;0.0;0.0;46.0;15.0;7.0;8.0;31.0;10.0;21.0;48.0;4.0;4.1;10.0;90.6;86.9
953;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2023 4e kwartaal;101.0;90.0;88.0;81.0;37.0;44.0;7.0;6.0;1.0;0.0;0.0;46.0;15.0;6.0;9.0;31.0;10.0;21.0;42.0;2.0;1.7;11.0;88.8;87.3
954;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2023;105.0;94.0;90.0;84.0;34.0;50.0;7.0;6.0;1.0;0.0;0.0;47.0;16.0;8.0;8.0;31.0;10.0;21.0;43.0;3.0;3.6;12.0;89.0;85.7
955;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2024 1e kwartaal;113.0;104.0;99.0;92.0;42.0;50.0;7.0;7.0;0.0;0.0;0.0;53.0;14.0;7.0;7.0;39.0;14.0;25.0;46.0;5.0;4.6;9.0;92.0;87.8
956;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2024 2e kwartaal;114.0;105.0;99.0;93.0;42.0;50.0;7.0;6.0;0.0;0.0;0.0;54.0;17.0;9.0;8.0;37.0;14.0;23.0;46.0;5.0;5.2;9.0;91.7;86.9
957;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2024 3e kwartaal;106.0;98.0;93.0;89.0;38.0;52.0;3.0;3.0;1.0;0.0;0.0;53.0;14.0;6.0;8.0;39.0;15.0;24.0;39.0;6.0;5.7;8.0;92.8;87.5
958;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2024 4e kwartaal;111.0;100.0;95.0;91.0;37.0;54.0;4.0;3.0;0.0;0.0;0.0;49.0;15.0;9.0;7.0;34.0;11.0;23.0;45.0;6.0;5.6;11.0;90.0;84.9
959;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar;2024;111.0;102.0;96.0;91.0;40.0;51.0;5.0;5.0;0.0;0.0;0.0;52.0;15.0;8.0;8.0;37.0;13.0;24.0;44.0;5.0;5.3;9.0;91.6;86.8
960;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2013 1e kwartaal;29.0;23.0;17.0;16.0;9.0;7.0;1.0;1.0;0.0;0.0;0.0;11.0;3.0;2.0;1.0;8.0;6.0;2.0;7.0;5.0;;6.0;;
961;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2013 2e kwartaal;25.0;19.0;18.0;16.0;7.0;9.0;1.0;1.0;0.0;0.0;0.0;12.0;5.0;3.0;2.0;7.0;4.0;3.0;6.0;1.0;;6.0;;
962;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2013 3e kwartaal;27.0;20.0;17.0;16.0;7.0;9.0;1.0;1.0;0.0;0.0;0.0;10.0;4.0;2.0;2.0;7.0;5.0;2.0;6.0;3.0;;7.0;;
963;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2013 4e kwartaal;27.0;21.0;18.0;17.0;9.0;8.0;2.0;1.0;0.0;0.0;0.0;12.0;5.0;3.0;2.0;7.0;5.0;2.0;7.0;3.0;;6.0;;
964;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2013;27.0;21.0;17.0;16.0;8.0;8.0;1.0;1.0;0.0;0.0;0.0;11.0;4.0;2.0;2.0;7.0;5.0;2.0;6.0;3.0;15.7;6.0;77.5;65.3
965;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2014 1e kwartaal;25.0;19.0;16.0;15.0;9.0;6.0;1.0;0.0;0.0;0.0;0.0;11.0;4.0;3.0;1.0;7.0;3.0;4.0;5.0;3.0;;6.0;;
966;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2014 2e kwartaal;26.0;18.0;14.0;13.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;2.0;1.0;5.0;3.0;2.0;5.0;5.0;;8.0;;
967;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2014 3e kwartaal;28.0;20.0;15.0;14.0;7.0;7.0;1.0;1.0;0.0;0.0;0.0;11.0;6.0;4.0;2.0;5.0;3.0;3.0;4.0;4.0;;8.0;;
968;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2014 4e kwartaal;29.0;20.0;17.0;16.0;7.0;9.0;1.0;0.0;0.0;0.0;0.0;12.0;6.0;3.0;3.0;6.0;3.0;2.0;5.0;3.0;;9.0;;
969;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2014;27.0;19.0;15.0;15.0;8.0;7.0;1.0;0.0;0.0;0.0;0.0;11.0;5.0;3.0;2.0;6.0;3.0;3.0;5.0;4.0;20.0;8.0;71.8;57.4
970;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2015 1e kwartaal;23.0;17.0;14.0;13.0;6.0;7.0;1.0;0.0;0.0;0.0;0.0;10.0;4.0;2.0;2.0;6.0;4.0;2.0;4.0;3.0;;6.0;;
971;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2015 2e kwartaal;21.0;16.0;14.0;13.0;4.0;9.0;1.0;1.0;0.0;0.0;0.0;10.0;2.0;1.0;1.0;8.0;6.0;2.0;4.0;2.0;;4.0;;
972;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2015 3e kwartaal;17.0;13.0;11.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;1.0;2.0;5.0;2.0;2.0;3.0;2.0;;5.0;;
973;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2015 4e kwartaal;20.0;15.0;14.0;13.0;5.0;7.0;1.0;1.0;0.0;0.0;0.0;11.0;4.0;1.0;3.0;7.0;4.0;2.0;3.0;1.0;;5.0;;
974;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2015;20.0;15.0;13.0;12.0;5.0;7.0;1.0;0.0;0.0;0.0;0.0;10.0;3.0;1.0;2.0;6.0;4.0;2.0;3.0;2.0;15.4;5.0;75.4;63.8
975;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2016 1e kwartaal;18.0;14.0;13.0;13.0;4.0;9.0;1.0;0.0;0.0;0.0;0.0;11.0;4.0;2.0;3.0;7.0;4.0;3.0;2.0;1.0;;4.0;;
976;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2016 2e kwartaal;18.0;12.0;11.0;10.0;5.0;5.0;1.0;1.0;0.0;0.0;0.0;8.0;4.0;3.0;1.0;4.0;2.0;2.0;3.0;1.0;;6.0;;
977;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2016 3e kwartaal;18.0;13.0;12.0;11.0;5.0;6.0;1.0;1.0;0.0;0.0;0.0;9.0;4.0;2.0;2.0;5.0;3.0;2.0;3.0;1.0;;5.0;;
978;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2016 4e kwartaal;19.0;15.0;13.0;13.0;5.0;8.0;1.0;1.0;0.0;0.0;0.0;9.0;3.0;1.0;2.0;6.0;4.0;2.0;4.0;1.0;;4.0;;
979;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2016;18.0;14.0;12.0;12.0;5.0;7.0;1.0;1.0;0.0;0.0;0.0;9.0;4.0;2.0;2.0;5.0;3.0;2.0;3.0;1.0;;5.0;73.5;67.6
980;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2017 1e kwartaal;17.0;14.0;13.0;12.0;5.0;8.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;1.0;2.0;5.0;4.0;2.0;4.0;1.0;;3.0;;
981;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2017 2e kwartaal;19.0;14.0;12.0;11.0;5.0;7.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;1.0;1.0;6.0;4.0;1.0;4.0;2.0;;5.0;;
982;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2017 3e kwartaal;16.0;12.0;11.0;10.0;5.0;6.0;1.0;1.0;0.0;0.0;0.0;7.0;3.0;1.0;2.0;4.0;3.0;1.0;4.0;1.0;;3.0;;
983;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2017 4e kwartaal;18.0;13.0;12.0;11.0;5.0;6.0;1.0;1.0;0.0;0.0;0.0;7.0;3.0;0.0;3.0;4.0;4.0;0.0;5.0;1.0;;5.0;;
984;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2017;17.0;13.0;12.0;11.0;5.0;6.0;1.0;1.0;0.0;0.0;0.0;8.0;3.0;1.0;2.0;5.0;4.0;1.0;4.0;1.0;;4.0;76.3;68.8
985;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2018 1e kwartaal;18.0;12.0;11.0;10.0;5.0;5.0;1.0;1.0;0.0;0.0;0.0;7.0;2.0;0.0;2.0;5.0;4.0;1.0;4.0;1.0;;6.0;;
986;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2018 2e kwartaal;23.0;15.0;12.0;11.0;6.0;4.0;2.0;2.0;0.0;0.0;0.0;7.0;3.0;1.0;2.0;4.0;3.0;2.0;5.0;3.0;;8.0;;
987;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2018 3e kwartaal;21.0;13.0;11.0;9.0;5.0;4.0;2.0;2.0;0.0;0.0;0.0;7.0;2.0;1.0;1.0;5.0;3.0;2.0;4.0;2.0;;8.0;;
988;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2018 4e kwartaal;22.0;13.0;13.0;11.0;5.0;6.0;1.0;1.0;0.0;0.0;0.0;8.0;3.0;1.0;2.0;5.0;4.0;1.0;5.0;0.0;;9.0;;
989;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2018;21.0;13.0;12.0;10.0;5.0;5.0;2.0;2.0;0.0;0.0;0.0;7.0;3.0;1.0;2.0;5.0;3.0;1.0;5.0;1.0;;8.0;63.7;57.3
990;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2019 1e kwartaal;18.0;13.0;13.0;11.0;5.0;6.0;2.0;2.0;0.0;0.0;0.0;9.0;3.0;1.0;2.0;6.0;3.0;2.0;4.0;1.0;;5.0;;
991;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2019 2e kwartaal;18.0;13.0;12.0;11.0;6.0;5.0;1.0;1.0;0.0;0.0;0.0;8.0;3.0;1.0;2.0;5.0;3.0;1.0;4.0;1.0;;5.0;;
992;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2019 3e kwartaal;16.0;11.0;10.0;9.0;5.0;4.0;1.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;1.0;5.0;3.0;2.0;4.0;1.0;;5.0;;
993;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2019 4e kwartaal;15.0;11.0;10.0;9.0;6.0;4.0;1.0;1.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;6.0;4.0;2.0;3.0;1.0;;4.0;;
994;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2019;17.0;12.0;11.0;10.0;5.0;5.0;1.0;1.0;0.0;0.0;0.0;8.0;2.0;1.0;1.0;5.0;3.0;2.0;4.0;1.0;;5.0;72.2;65.9
995;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2020 1e kwartaal;16.0;11.0;10.0;10.0;6.0;3.0;1.0;1.0;0.0;0.0;0.0;8.0;2.0;1.0;1.0;6.0;4.0;2.0;3.0;0.0;;5.0;;
996;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2020 2e kwartaal;12.0;9.0;8.0;7.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;4.0;4.0;1.0;2.0;1.0;;3.0;;
997;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2020 3e kwartaal;15.0;10.0;9.0;8.0;5.0;3.0;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;3.0;2.0;4.0;1.0;;5.0;;
998;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2020 4e kwartaal;14.0;8.0;8.0;7.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;3.0;3.0;0.0;4.0;0.0;;6.0;;
999;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2020;14.0;9.0;9.0;8.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;1.0;5.0;3.0;1.0;3.0;0.0;;5.0;;
1000;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
1001;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2021 2e kwartaal;11.0;7.0;7.0;6.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;3.0;0.0;3.0;3.0;0.0;;4.0;;
1002;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2021 3e kwartaal;12.0;9.0;8.0;6.0;2.0;4.0;2.0;2.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;3.0;2.0;1.0;4.0;1.0;;4.0;;
1003;Totaal mannen en vrouwen;15 tot 25 jaar;Partner in paar met kind;2021 4e kwartaal;10.0;9.0;9.0;8.0;3.0;5.0;1.0;1.0;0.0;0.0;0.0;5.0;2.0;1.0;1.0;3.0;1.0;2.0;4.0;0.0;;1.0;;
