ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
2198;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2014;1690;980;21.32;1659;1654;22880;19910;2970;10;20.7;20.7;931;1606
2199;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2015;1677;981;21.91;1718;1714;23680;20620;3060;10;21.0;20.9;939;1606
2200;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2016;1686;996;22.15;1771;1766;24520;21250;3270;20;21.3;21.2;957;1621
2201;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2017;1780;1062;22.36;1839;1835;25570;22060;3500;20;21.8;21.8;985;1651
2202;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2018;1830;1100;22.81;1881;1877;26040;22570;3470;20;22.0;21.9;987;1643
2203;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2019;1894;1145;23.24;1938;1934;26810;23250;3560;20;22.1;22.1;999;1652
2204;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2020;1938;1184;24.09;2029;2025;28230;24340;3880;20;22.4;22.4;1009;1651
2205;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2021;1976;1212;24.5;2082;2079;28840;24990;3850;20;22.4;22.4;1018;1659
2206;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2022;2031;1246;25.36;2157;2153;30010;25880;4130;20;22.5;22.4;1019;1660
2207;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2023;2076;1282;27.11;2307;2304;31980;27690;4290;30;22.6;22.6;1020;1653
2208;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2009;1372;805;20.02;1582;1577;21880;18980;2900;10;20.9;20.8;945;1610
2209;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2010 voor methodewijziging;1447;840;20.51;1585;1580;21970;19020;2950;10;20.6;20.6;924;1593
2210;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2010 na methodewijziging;1462;845;20.46;1575;1570;21850;18900;2960;10;20.5;20.5;921;1594
2211;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2011;1534;891;20.63;1606;1601;22320;19270;3050;10;20.6;20.6;931;1604
2212;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2012;1550;906;21.15;1648;1643;22820;19770;3050;10;20.8;20.7;932;1594
2213;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2013;1544;910;21.63;1698;1694;23550;20380;3170;10;21.0;21.0;940;1594
2214;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2014;1512;897;21.71;1719;1715;23760;20630;3130;10;21.1;21.1;948;1599
2215;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2015;1501;898;22.32;1782;1778;24620;21380;3240;10;21.4;21.3;956;1598
2216;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2016;1507;910;22.58;1837;1833;25510;22050;3460;10;21.7;21.6;974;1613
2217;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2017;1592;970;22.8;1907;1903;26600;22880;3720;10;22.2;22.2;1002;1644
2218;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2018;1637;1004;23.25;1949;1945;27060;23390;3670;10;22.3;22.3;1004;1637
2219;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2019;1698;1047;23.68;2005;2002;27820;24060;3760;20;22.5;22.4;1014;1645
2220;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2020;1751;1087;24.5;2088;2085;29150;25060;4090;20;22.7;22.6;1021;1645
2221;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2021;1795;1118;24.89;2138;2134;29680;25660;4020;20;22.7;22.7;1029;1653
2222;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2022;1837;1147;25.81;2224;2220;31030;26680;4350;20;22.8;22.7;1032;1654
2223;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2023;1877;1179;27.6;2381;2378;33080;28570;4520;20;22.9;22.9;1034;1646
2224;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2009;156;107;22.18;2138;2123;30080;25650;4430;10;25.0;24.9;1148;1675
2225;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2010 voor methodewijziging;160;111;22.43;2172;2158;30950;26070;4880;10;25.2;25.0;1154;1669
2226;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2010 na methodewijziging;169;113;22.11;2076;2062;29780;24910;4870;10;24.4;24.3;1119;1672
2227;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2011;175;117;22.31;2105;2092;29940;25260;4680;10;24.3;24.2;1126;1682
2228;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2012;172;117;22.94;2172;2158;30930;26060;4870;10;24.6;24.5;1129;1669
2229;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2013;172;120;23.29;2261;2252;32150;27130;5020;10;25.4;25.3;1160;1671
2230;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2014;172;117;23.44;2246;2234;31840;26960;4890;10;24.9;24.8;1143;1677
2231;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2015;172;117;24.41;2313;2304;32760;27760;5000;0;24.8;24.7;1132;1659
2232;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2016;172;119;25.26;2426;2417;34240;29110;5130;0;25.1;25.0;1148;1664
2233;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2017;188;133;25.98;2566;2560;36560;30790;5770;0;25.6;25.5;1183;1675
2234;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2018;195;138;26.38;2601;2597;36580;31220;5360;10;25.7;25.6;1181;1667
2235;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2019;203;143;26.95;2665;2661;37830;31980;5850;10;25.6;25.6;1185;1676
2236;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2020;211;150;28.18;2793;2787;39410;33520;5900;10;25.8;25.7;1187;1674
2237;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2021;210;149;28.81;2875;2871;40250;34510;5740;10;25.8;25.7;1196;1683
2238;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2022;216;154;29.36;2928;2923;41860;35140;6720;10;25.7;25.7;1195;1683
2239;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;O Openbaar bestuur en overheidsdiensten;2023;222;159;31.77;3122;3116;43960;37460;6500;10;25.9;25.9;1177;1646
2240;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2009;316;186;23.16;1842;1839;25990;22100;3900;10;21.3;21.3;953;1623
2241;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2010 voor methodewijziging;321;189;23.86;1883;1880;26520;22590;3930;10;21.3;21.3;946;1607
2242;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2010 na methodewijziging;322;189;23.84;1879;1877;26480;22550;3930;10;21.3;21.3;944;1608
2243;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2011;341;201;24.29;1934;1932;27320;23210;4110;10;21.4;21.3;954;1620
2244;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2012;339;201;24.86;1966;1963;27550;23590;3960;10;21.5;21.4;948;1603
2245;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2013;333;196;25.34;1990;1988;27900;23880;4020;10;21.4;21.4;941;1601
2246;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2014;326;192;24.82;1961;1958;27310;23530;3780;10;21.4;21.4;947;1607
2247;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2015;327;193;25.47;2010;2007;28090;24110;3970;10;21.5;21.5;946;1600
2248;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2016;330;196;25.59;2045;2042;28850;24540;4310;10;21.7;21.7;958;1608
2249;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2017;337;200;25.49;2113;2110;29730;25350;4380;10;22.1;22.1;993;1669
2250;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2018;342;204;25.94;2148;2145;30500;25780;4720;10;22.2;22.1;992;1662
2251;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2019;349;209;26.6;2217;2215;30870;26600;4260;20;22.2;22.2;999;1670
2252;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2020;356;215;27.46;2302;2300;32820;27630;5190;20;22.4;22.4;1005;1666
2253;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2021;368;222;27.64;2332;2330;32810;27990;4820;20;22.4;22.4;1011;1678
2254;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2022;384;232;28.86;2445;2443;34730;29340;5390;20;22.5;22.4;1015;1679
2255;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;P Onderwijs;2023;399;244;30.97;2669;2667;37860;32030;5830;20;22.9;22.9;1033;1687
2256;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2009;900;513;18.39;1395;1390;19020;16740;2280;10;20.0;20.0;907;1592
2257;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2010 voor methodewijziging;966;541;18.89;1389;1384;18970;16660;2300;10;19.7;19.6;879;1572
2258;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2010 na methodewijziging;971;542;18.89;1387;1382;18940;16640;2300;10;19.6;19.6;878;1572
2259;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2011;1017;572;18.95;1409;1405;19330;16910;2420;10;19.8;19.7;890;1582
2260;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2012;1039;589;19.49;1457;1452;19940;17480;2460;10;20.0;19.9;894;1576
2261;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2013;1038;595;20.03;1511;1507;20720;18130;2590;10;20.2;20.2;903;1576
2262;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2014;1015;588;20.32;1553;1550;21260;18640;2630;10;20.4;20.4;915;1581
2263;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2015;1002;587;20.84;1616;1613;22090;19400;2690;10;20.7;20.7;929;1586
2264;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2016;1005;595;21.03;1668;1664;22910;20020;2900;10;21.1;21.1;950;1605
2265;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2017;1067;637;21.24;1726;1722;23850;20710;3140;10;21.6;21.6;973;1629
2266;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2018;1100;662;21.73;1771;1767;24300;21250;3040;20;21.8;21.8;976;1623
2267;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2019;1146;695;22.09;1824;1820;25120;21890;3230;20;22.0;22.0;989;1631
2268;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2020;1183;722;22.82;1898;1894;26220;22780;3440;20;22.2;22.2;996;1632
2269;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2021;1218;747;23.24;1952;1948;26910;23420;3490;20;22.3;22.2;1006;1640
2270;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2022;1237;761;24.12;2032;2028;27990;24380;3610;20;22.3;22.3;1009;1640
2271;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;Q Gezondheids- en welzijnszorg;2023;1256;776;25.64;2158;2155;29640;25900;3750;30;22.4;22.4;1009;1632
2272;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2009;174;81;16.34;1063;1055;14230;12760;1470;50;17.1;17.0;774;1665
2273;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2010 voor methodewijziging;176;81;16.8;1080;1071;14490;12960;1530;50;16.9;16.8;765;1655
2274;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2010 na methodewijziging;179;82;16.8;1075;1067;14430;12900;1530;60;16.8;16.7;762;1656
2275;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2011;181;83;16.86;1088;1079;14600;13050;1550;50;16.8;16.7;768;1673
2276;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2012;180;83;17.19;1108;1101;14880;13290;1580;50;17.0;16.9;769;1660
2277;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2013;177;83;17.29;1133;1127;15190;13600;1590;50;17.3;17.3;782;1668
2278;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2014;177;83;17.27;1143;1137;15320;13720;1600;50;17.4;17.3;790;1679
2279;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2015;176;83;17.67;1178;1172;15720;14140;1590;50;17.6;17.5;796;1685
2280;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2016;179;86;17.78;1211;1205;16180;14530;1660;50;17.9;17.8;814;1699
2281;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2017;188;92;17.94;1262;1258;16860;15150;1710;60;18.5;18.4;842;1721
2282;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2018;193;95;18.38;1302;1298;17370;15630;1740;60;18.7;18.6;848;1713
2283;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2019;197;98;18.76;1354;1350;18070;16250;1820;60;18.9;18.9;863;1726
2284;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2020;187;97;19.71;1469;1465;19610;17630;1980;70;19.6;19.6;892;1725
2285;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2021;180;95;20.11;1531;1527;20440;18370;2070;80;19.9;19.8;911;1735
2286;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2022;194;99;20.45;1523;1518;20360;18270;2090;70;19.5;19.4;891;1738
2287;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R-U Cultuur, recreatie, overige diensten;2023;200;103;21.73;1619;1616;21580;19430;2150;80;19.6;19.5;892;1733
2288;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2009;88;35;16.16;911;904;12050;10930;1120;40;14.8;14.7;671;1687
2289;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2010 voor methodewijziging;88;35;16.38;916;907;12140;10990;1150;40;14.7;14.6;665;1675
2290;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2010 na methodewijziging;90;35;16.39;914;905;12110;10960;1140;40;14.6;14.5;663;1676
2291;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2011;92;36;16.38;920;913;12210;11040;1170;40;14.6;14.5;668;1697
2292;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2012;92;37;16.79;943;937;12530;11320;1220;40;14.8;14.7;670;1680
2293;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2013;90;37;16.87;963;958;12750;11550;1200;40;15.1;15.0;681;1685
2294;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2014;92;37;16.79;971;964;12910;11650;1250;40;15.2;15.1;689;1695
2295;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2015;92;38;17.06;993;988;13120;11920;1210;40;15.4;15.3;695;1694
2296;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2016;94;39;17.11;1021;1017;13510;12250;1250;40;15.7;15.6;713;1710
2297;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2017;98;42;17.27;1063;1060;14070;12760;1310;40;16.1;16.1;736;1726
2298;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2018;101;44;17.61;1093;1089;14410;13110;1300;40;16.3;16.3;742;1717
2299;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2019;104;45;17.97;1139;1135;15060;13660;1390;50;16.6;16.6;758;1729
2300;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2020;96;44;18.91;1245;1243;16440;14940;1500;60;17.3;17.3;788;1727
2301;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2021;92;43;19.2;1294;1292;17100;15530;1570;60;17.6;17.6;807;1738
2302;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2022;107;49;19.4;1282;1279;16960;15380;1570;50;17.2;17.2;791;1739
2303;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;R Cultuur, sport en recreatie;2023;112;51;20.47;1354;1352;17890;16250;1640;60;17.4;17.3;793;1733
2304;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2009;85;45;16.46;1220;1210;16480;14640;1840;70;19.5;19.4;882;1647
2305;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2010 voor methodewijziging;88;46;17.13;1246;1237;16870;14950;1930;70;19.2;19.1;867;1639
2306;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2010 na methodewijziging;89;47;17.1;1237;1229;16760;14840;1920;70;19.1;19.0;862;1641
2307;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2011;89;47;17.24;1261;1252;17080;15140;1940;70;19.2;19.0;871;1654
2308;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2012;88;47;17.5;1281;1273;17340;15370;1970;70;19.3;19.2;873;1644
2309;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2013;87;47;17.64;1310;1303;17730;15720;2010;70;19.7;19.6;887;1655
2310;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2014;85;46;17.68;1330;1323;17930;15960;1980;70;19.8;19.7;898;1666
2311;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2015;84;45;18.19;1381;1375;18580;16580;2000;60;20.1;20.0;907;1677
2312;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2016;86;47;18.34;1418;1412;19110;17020;2090;70;20.4;20.3;924;1689
2313;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2017;90;50;18.49;1480;1475;19910;17760;2150;70;21.0;21.0;957;1717
2314;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2018;91;52;19.03;1535;1529;20640;18420;2220;80;21.3;21.2;964;1710
2315;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2019;93;53;19.44;1595;1590;21440;19140;2300;80;21.6;21.5;981;1723
2316;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2020;91;53;20.37;1706;1700;22950;20470;2480;90;22.1;22.0;1001;1723
2317;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2021;88;52;20.87;1779;1773;23940;21340;2600;90;22.3;22.2;1019;1732
2318;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2022;87;51;21.45;1818;1812;24530;21810;2710;100;22.2;22.1;1014;1737
2319;Totaal mannen en vrouwen;Dienstverband: deeltijd;Totaal werkzame personen;S Overige dienstverlening;2023;88;52;22.98;1956;1950;26280;23470;2810;110;22.4;22.3;1019;1733
2320;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2009;637;262;14.43;846;836;11070;10150;920;170;15.3;15.2;695;1689
2321;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2010 voor methodewijziging;634;258;15.44;885;876;11590;10620;970;190;15.1;14.9;681;1674
2322;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2010 na methodewijziging;664;273;15.71;912;904;11940;10950;990;250;15.3;15.1;690;1680
2323;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2011;651;262;15.42;891;880;11740;10690;1050;210;15.0;14.9;685;1702
2324;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2012;655;267;15.92;926;915;12080;11110;970;220;15.3;15.1;690;1690
2325;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2013;654;271;16.31;964;958;12610;11570;1040;210;15.6;15.5;705;1699
2326;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2014;681;286;16.38;994;985;12950;11930;1020;200;15.9;15.8;722;1720
2327;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2015;694;296;16.7;1033;1025;13440;12390;1050;200;16.3;16.2;737;1726
2328;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2016;715;309;16.76;1058;1051;13800;12700;1100;200;16.6;16.5;753;1743
2329;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2017;728;317;17.02;1082;1077;14130;12980;1150;210;16.7;16.6;759;1745
2330;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2018;734;323;17.59;1129;1123;14700;13550;1160;240;16.9;16.8;766;1741
2331;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2019;745;331;18.1;1182;1176;15370;14180;1190;260;17.1;17.1;780;1756
2332;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2020;723;332;19.08;1293;1287;16810;15510;1300;310;17.8;17.8;810;1766
2333;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2021;749;345;19.34;1320;1314;17220;15840;1370;310;17.8;17.7;815;1772
2334;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2022;768;350;19.94;1350;1344;17590;16200;1390;300;17.7;17.6;809;1773
2335;Totaal mannen en vrouwen;Dienstverband: deeltijd;0 tot 10 werkzame personen;A-U Alle economische activiteiten;2023;770;353;21.48;1454;1449;18920;17440;1470;340;17.7;17.7;810;1766
