ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;Overledenen_1
1126;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Nederlandse achtergrond;2014;
1127;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Nederlandse achtergrond;2015;
1128;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Nederlandse achtergrond;2016;
1129;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Nederlandse achtergrond;2017;
1130;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Nederlandse achtergrond;2018;
1131;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Nederlandse achtergrond;2019;
1132;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Nederlandse achtergrond;2020;
1133;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Nederlandse achtergrond;2021;
1134;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;1995;8309.0
1135;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;1996;8673.0
1136;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;1997;8538.0
1137;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;1998;8626.0
1138;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;1999;8803.0
1139;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2000;8923.0
1140;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2001;9173.0
1141;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2002;9053.0
1142;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2003;9193.0
1143;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2004;9040.0
1144;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2005;9025.0
1145;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2006;8976.0
1146;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2007;8967.0
1147;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2008;9382.0
1148;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2009;9165.0
1149;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2010;9313.0
1150;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2011;9658.0
1151;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2012;10161.0
1152;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2013;10382.0
1153;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2014;10236.0
1154;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2015;11032.0
1155;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2016;11229.0
1156;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2017;11459.0
1157;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2018;11700.0
1158;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2019;12001.0
1159;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2020;13429.0
1160;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);Met migratieachtergrond;2021;14025.0
1161;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;1995;4188.0
1162;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;1996;4353.0
1163;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;1997;4171.0
1164;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;1998;4233.0
1165;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;1999;4227.0
1166;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2000;4193.0
1167;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2001;4227.0
1168;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2002;4004.0
1169;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2003;4155.0
1170;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2004;3964.0
1171;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2005;3919.0
1172;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2006;3815.0
1173;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2007;3729.0
1174;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2008;3873.0
1175;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2009;3742.0
1176;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2010;3842.0
1177;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2011;3950.0
1178;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2012;4052.0
1179;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2013;4283.0
1180;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2014;4175.0
1181;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2015;4467.0
1182;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2016;4624.0
1183;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2017;4727.0
1184;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2018;4746.0
1185;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2019;4980.0
1186;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2020;5619.0
1187;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);1e generatie migratieachtergrond;2021;6017.0
1188;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;1995;4121.0
1189;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;1996;4320.0
1190;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;1997;4367.0
1191;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;1998;4393.0
1192;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;1999;4576.0
1193;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2000;4730.0
1194;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2001;4946.0
1195;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2002;5049.0
1196;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2003;5038.0
1197;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2004;5076.0
1198;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2005;5106.0
1199;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2006;5161.0
1200;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2007;5238.0
1201;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2008;5509.0
1202;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2009;5423.0
1203;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2010;5471.0
1204;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2011;5708.0
1205;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2012;6109.0
1206;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2013;6099.0
1207;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2014;6061.0
1208;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2015;6565.0
1209;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2016;6605.0
1210;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2017;6732.0
1211;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2018;6954.0
1212;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2019;7021.0
1213;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2020;7810.0
1214;Totaal mannen en vrouwen;Totaal leeftijd;Europa (excl. Nederlandse achtergrond);2e generatie migratieachtergrond;2021;8008.0
1215;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;1995;13.0
1216;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;1996;16.0
1217;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;1997;13.0
1218;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;1998;12.0
1219;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;1999;11.0
1220;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2000;17.0
1221;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2001;19.0
1222;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2002;22.0
1223;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2003;15.0
1224;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2004;25.0
1225;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2005;19.0
1226;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2006;16.0
1227;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2007;11.0
1228;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2008;23.0
1229;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2009;28.0
1230;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2010;23.0
1231;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2011;22.0
1232;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2012;20.0
1233;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2013;21.0
1234;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2014;19.0
1235;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2015;23.0
1236;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2016;25.0
1237;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2017;21.0
1238;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2018;30.0
1239;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2019;35.0
1240;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2020;38.0
1241;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Totaal;2021;35.0
1242;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;1995;
1243;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;1996;
1244;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;1997;
1245;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;1998;
1246;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;1999;
1247;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2000;
1248;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2001;
1249;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2002;
1250;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2003;
1251;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2004;
1252;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2005;
1253;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2006;
1254;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2007;
1255;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2008;
1256;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2009;
1257;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2010;
1258;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2011;
1259;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2012;
1260;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2013;
1261;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2014;
1262;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2015;
1263;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2016;
1264;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2017;
1265;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2018;
1266;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2019;
1267;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2020;
1268;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Nederlandse achtergrond;2021;
1269;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;1995;13.0
1270;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;1996;16.0
1271;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;1997;13.0
1272;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;1998;12.0
1273;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;1999;11.0
1274;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2000;17.0
1275;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2001;19.0
1276;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2002;22.0
1277;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2003;15.0
1278;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2004;25.0
1279;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2005;19.0
1280;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2006;16.0
1281;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2007;11.0
1282;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2008;23.0
1283;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2009;28.0
1284;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2010;23.0
1285;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2011;22.0
1286;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2012;20.0
1287;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2013;21.0
1288;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2014;19.0
1289;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2015;23.0
1290;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2016;25.0
1291;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2017;21.0
1292;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2018;30.0
1293;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2019;35.0
1294;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2020;38.0
1295;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;Met migratieachtergrond;2021;35.0
1296;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;1995;7.0
1297;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;1996;11.0
1298;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;1997;9.0
1299;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;1998;10.0
1300;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;1999;8.0
1301;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2000;12.0
1302;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2001;13.0
1303;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2002;17.0
1304;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2003;11.0
1305;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2004;16.0
1306;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2005;16.0
1307;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2006;10.0
1308;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2007;9.0
1309;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2008;17.0
1310;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2009;18.0
1311;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2010;17.0
1312;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2011;16.0
1313;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2012;15.0
1314;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2013;16.0
1315;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2014;12.0
1316;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2015;18.0
1317;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2016;15.0
1318;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2017;14.0
1319;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2018;21.0
1320;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2019;24.0
1321;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2020;29.0
1322;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;1e generatie migratieachtergrond;2021;27.0
1323;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;1995;6.0
1324;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;1996;5.0
1325;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;1997;4.0
1326;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;1998;2.0
1327;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;1999;3.0
1328;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2000;5.0
1329;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2001;6.0
1330;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2002;5.0
1331;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2003;4.0
1332;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2004;9.0
1333;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2005;3.0
1334;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2006;6.0
1335;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2007;2.0
1336;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2008;6.0
1337;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2009;10.0
1338;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2010;6.0
1339;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2011;6.0
1340;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2012;5.0
1341;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2013;5.0
1342;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2014;7.0
1343;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2015;5.0
1344;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2016;10.0
1345;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2017;7.0
1346;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2018;9.0
1347;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2019;11.0
1348;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2020;9.0
1349;Totaal mannen en vrouwen;Totaal leeftijd;Oceanië;2e generatie migratieachtergrond;2021;8.0
1350;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;1995;7283.0
1351;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;1996;7550.0
1352;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;1997;7417.0
1353;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;1998;7435.0
1354;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;1999;7491.0
1355;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2000;7641.0
1356;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2001;7849.0
1357;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2002;7714.0
1358;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2003;7783.0
1359;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2004;7601.0
1360;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2005;7930.0
1361;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2006;7859.0
1362;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2007;7852.0
1363;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2008;8241.0
1364;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2009;7989.0
1365;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2010;8130.0
1366;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2011;8436.0
1367;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2012;8815.0
1368;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2013;8979.0
1369;Totaal mannen en vrouwen;Totaal leeftijd;Europese Unie (excl. Nederlandse acht...;Totaal;2014;8799.0
