ID;Geslacht;Persoonskenmerken;Perioden;Fietsbezitters_1;BromSnorfietsbezitters_2;Motorbezitters_3;Autobezitters_4;RijbewijsbezitterMotor_5;RijbewijsbezittersAuto_6
330;1;18 tot 20 jarigen;1993;90.6;21.9;1.0;5.0;1.5;23.0
331;1;18 tot 20 jarigen;1994;92.6;19.1;0.6;5.0;1.1;25.1
332;1;18 tot 20 jarigen;1995;91.0;19.3;0.7;4.9;0.8;23.5
333;1;18 tot 20 jarigen;1996;91.9;19.4;0.9;5.0;1.2;24.7
334;1;18 tot 20 jarigen;1997;92.3;20.6;0.5;5.0;0.8;25.7
335;1;18 tot 20 jarigen;1998;89.8;20.1;1.1;5.5;0.7;29.3
336;1;18 tot 20 jarigen;1999;90.1;13.8;0.2;6.7;;33.0
337;1;18 tot 20 jarigen;2000;89.9;12.2;0.3;7.7;;34.1
338;1;18 tot 20 jarigen;2001;90.5;11.5;0.3;7.9;;33.5
339;1;18 tot 20 jarigen;2002;90.6;12.9;0.2;9.4;;36.7
340;1;18 tot 20 jarigen;2003;90.0;10.8;0.3;8.8;;35.9
341;1;18 tot 20 jarigen;2004;91.9;10.6;0.6;7.2;;34.68
342;1;18 tot 20 jarigen;2005;90.7;10.0;0.1;6.5;;36.9
343;1;18 tot 20 jarigen;2006;90.1;11.1;0.1;8.2;;39.17
344;1;18 tot 20 jarigen;2007;89.9;10.5;0.2;6.6;;32.63
345;1;20 tot 25 jarigen;1985;80.8;7.2;2.6;40.5;6.1;75.6
346;1;20 tot 25 jarigen;1986;82.9;6.5;3.1;39.8;7.2;75.4
347;1;20 tot 25 jarigen;1987;81.4;6.1;2.6;35.7;7.0;73.8
348;1;20 tot 25 jarigen;1988;84.1;7.0;2.3;35.7;5.6;72.0
349;1;20 tot 25 jarigen;1989;85.2;6.5;2.4;33.9;5.9;73.3
350;1;20 tot 25 jarigen;1990;84.5;6.0;3.3;35.9;6.5;74.7
351;1;20 tot 25 jarigen;1991;85.8;5.6;2.1;31.7;4.8;73.5
352;1;20 tot 25 jarigen;1992;86.6;5.2;3.6;30.8;7.5;74.1
353;1;20 tot 25 jarigen;1993;86.2;6.1;3.0;30.1;7.1;72.7
354;1;20 tot 25 jarigen;1994;87.0;5.8;2.9;28.3;7.6;70.8
355;1;20 tot 25 jarigen;1995;87.9;6.2;3.0;27.0;7.2;70.9
356;1;20 tot 25 jarigen;1996;87.8;6.4;2.8;28.1;7.2;71.0
357;1;20 tot 25 jarigen;1997;88.5;6.3;2.3;27.0;6.3;72.2
358;1;20 tot 25 jarigen;1998;88.6;6.4;2.3;27.5;5.8;73.6
359;1;20 tot 25 jarigen;1999;87.3;6.2;1.5;29.5;;71.4
360;1;20 tot 25 jarigen;2000;86.0;5.4;1.2;30.0;;71.0
361;1;20 tot 25 jarigen;2001;86.8;5.4;1.2;31.4;;72.7
362;1;20 tot 25 jarigen;2002;84.9;4.7;1.3;32.6;;73.4
363;1;20 tot 25 jarigen;2003;85.2;4.6;1.2;32.2;;74.2
364;1;20 tot 25 jarigen;2004;87.6;4.9;1.7;30.7;;74.21
365;1;20 tot 25 jarigen;2005;85.1;4.6;1.6;30.7;;72.7
366;1;20 tot 25 jarigen;2006;85.7;3.9;1.1;29.4;;72.01
367;1;20 tot 25 jarigen;2007;86.3;4.5;1.7;29.3;;72.62
368;1;25 tot 30 jarigen;1985;80.9;3.7;2.8;46.2;10.2;83.6
369;1;25 tot 30 jarigen;1986;83.7;3.0;3.0;44.7;8.5;84.7
370;1;25 tot 30 jarigen;1987;83.2;3.1;2.4;47.0;9.4;85.9
371;1;25 tot 30 jarigen;1988;85.8;2.6;3.2;46.5;9.1;86.2
372;1;25 tot 30 jarigen;1989;86.0;2.7;3.8;47.2;11.9;87.8
373;1;25 tot 30 jarigen;1990;86.3;2.6;3.3;45.6;10.5;85.3
374;1;25 tot 30 jarigen;1991;86.2;3.6;3.3;45.8;10.8;85.2
375;1;25 tot 30 jarigen;1992;87.5;3.0;5.4;45.7;11.3;86.6
376;1;25 tot 30 jarigen;1993;90.0;2.4;5.6;45.8;11.2;86.9
377;1;25 tot 30 jarigen;1994;87.7;3.3;5.5;47.0;13.8;88.2
378;1;25 tot 30 jarigen;1995;88.2;3.2;5.8;47.7;13.5;86.7
379;1;25 tot 30 jarigen;1996;88.1;3.2;5.5;46.4;13.2;86.6
380;1;25 tot 30 jarigen;1997;89.2;3.0;5.3;48.1;13.2;87.3
381;1;25 tot 30 jarigen;1998;87.7;3.5;5.4;49.1;12.4;87.5
382;1;25 tot 30 jarigen;1999;87.5;3.1;3.7;49.4;;83.6
383;1;25 tot 30 jarigen;2000;87.8;3.1;3.8;51.7;;83.8
384;1;25 tot 30 jarigen;2001;88.2;3.1;4.0;51.8;;84.2
385;1;25 tot 30 jarigen;2002;87.1;3.5;3.8;51.9;;83.5
386;1;25 tot 30 jarigen;2003;87.7;3.3;3.9;51.8;;84.5
387;1;25 tot 30 jarigen;2004;88.3;3.7;3.8;52.2;;87.21
388;1;25 tot 30 jarigen;2005;86.2;4.0;3.3;50.6;;80.96
389;1;25 tot 30 jarigen;2006;86.0;3.7;3.2;48.0;;80.27
390;1;25 tot 30 jarigen;2007;88.1;3.0;3.6;52.0;;83.79
391;1;30 tot 40 jarigen;1985;82.3;1.9;1.3;51.7;7.1;85.5
392;1;30 tot 40 jarigen;1986;86.1;2.9;1.3;50.7;7.1;85.9
393;1;30 tot 40 jarigen;1987;84.4;2.3;1.4;51.9;7.1;85.3
394;1;30 tot 40 jarigen;1988;86.9;2.4;1.6;52.9;7.6;86.5
395;1;30 tot 40 jarigen;1989;87.5;2.2;1.8;53.4;8.4;86.9
396;1;30 tot 40 jarigen;1990;87.1;2.0;2.0;53.6;8.7;88.0
397;1;30 tot 40 jarigen;1991;86.9;2.5;2.4;53.6;10.9;88.3
398;1;30 tot 40 jarigen;1992;90.6;2.1;4.0;52.8;11.2;89.1
399;1;30 tot 40 jarigen;1993;92.2;2.3;4.7;54.0;12.9;89.6
400;1;30 tot 40 jarigen;1994;91.5;2.5;5.0;54.6;12.9;91.1
401;1;30 tot 40 jarigen;1995;90.8;2.6;5.4;55.3;14.2;90.5
402;1;30 tot 40 jarigen;1996;91.0;2.7;5.4;56.1;14.9;91.0
403;1;30 tot 40 jarigen;1997;91.5;2.4;6.0;57.3;15.4;91.9
404;1;30 tot 40 jarigen;1998;90.8;2.6;6.4;59.0;15.8;91.8
405;1;30 tot 40 jarigen;1999;91.6;2.8;5.8;61.2;;90.0
406;1;30 tot 40 jarigen;2000;91.3;3.4;5.4;62.8;;90.0
407;1;30 tot 40 jarigen;2001;91.6;2.9;5.8;64.0;;89.7
408;1;30 tot 40 jarigen;2002;91.0;2.8;5.4;64.8;;90.0
409;1;30 tot 40 jarigen;2003;91.8;3.2;5.5;64.7;;90.7
410;1;30 tot 40 jarigen;2004;92.5;2.4;5.1;64.0;;90.98
411;1;30 tot 40 jarigen;2005;91.4;3.0;5.5;65.2;;89.31
412;1;30 tot 40 jarigen;2006;91.4;2.9;5.3;67.0;;90.16
413;1;30 tot 40 jarigen;2007;90.0;2.6;5.1;67.0;;88.38
414;1;40 tot 50 jarigen;1985;79.0;1.9;0.6;55.4;13.3;81.7
415;1;40 tot 50 jarigen;1986;83.1;2.5;0.5;56.9;10.4;83.4
416;1;40 tot 50 jarigen;1987;81.1;2.2;0.6;55.7;10.8;82.0
417;1;40 tot 50 jarigen;1988;84.6;2.0;1.1;56.7;10.4;84.6
418;1;40 tot 50 jarigen;1989;83.7;1.9;0.7;59.5;9.5;85.9
419;1;40 tot 50 jarigen;1990;85.7;2.4;0.8;59.7;8.7;85.7
420;1;40 tot 50 jarigen;1991;86.5;2.0;1.0;59.2;9.4;87.5
421;1;40 tot 50 jarigen;1992;87.4;2.2;1.0;60.1;7.6;88.0
422;1;40 tot 50 jarigen;1993;89.7;2.0;2.0;59.5;7.9;87.5
423;1;40 tot 50 jarigen;1994;88.9;2.9;2.3;60.1;8.6;88.3
424;1;40 tot 50 jarigen;1995;89.2;2.6;2.9;59.3;8.8;89.1
425;1;40 tot 50 jarigen;1996;90.0;2.8;3.1;59.1;9.3;89.0
426;1;40 tot 50 jarigen;1997;90.1;2.9;3.6;60.5;9.5;89.7
427;1;40 tot 50 jarigen;1998;90.2;2.9;4.0;61.5;10.0;89.9
428;1;40 tot 50 jarigen;1999;90.3;3.6;3.8;62.5;;88.3
429;1;40 tot 50 jarigen;2000;90.7;3.3;4.2;63.9;;89.6
430;1;40 tot 50 jarigen;2001;90.4;3.3;4.6;65.0;;89.6
431;1;40 tot 50 jarigen;2002;90.2;3.3;5.1;65.7;;89.8
432;1;40 tot 50 jarigen;2003;91.0;3.3;5.8;66.7;;90.6
433;1;40 tot 50 jarigen;2004;91.5;2.6;5.4;67.3;;90.53
434;1;40 tot 50 jarigen;2005;91.0;3.3;5.3;68.3;;90.3
435;1;40 tot 50 jarigen;2006;90.6;3.5;5.6;69.6;;90.36
436;1;40 tot 50 jarigen;2007;90.6;2.8;5.7;71.2;;91.18
437;1;50 tot 60 jarigen;1985;80.2;2.0;0.1;49.0;11.9;67.6
438;1;50 tot 60 jarigen;1986;82.4;2.6;0.3;49.5;12.8;67.6
439;1;50 tot 60 jarigen;1987;80.5;2.5;0.4;49.6;13.2;69.8
440;1;50 tot 60 jarigen;1988;82.4;2.1;0.5;51.6;12.5;72.5
441;1;50 tot 60 jarigen;1989;83.5;1.3;0.6;52.2;12.5;74.1
442;1;50 tot 60 jarigen;1990;86.1;1.3;0.6;53.1;13.8;74.9
443;1;50 tot 60 jarigen;1991;84.9;1.8;0.8;54.0;13.4;77.0
444;1;50 tot 60 jarigen;1992;85.7;2.1;0.4;54.6;13.1;77.8
445;1;50 tot 60 jarigen;1993;90.8;2.2;1.1;53.7;12.7;80.5
446;1;50 tot 60 jarigen;1994;88.5;2.4;1.1;55.9;12.4;82.2
447;1;50 tot 60 jarigen;1995;89.1;2.7;1.3;56.4;11.6;82.5
448;1;50 tot 60 jarigen;1996;89.4;2.8;1.5;59.0;11.1;84.5
449;1;50 tot 60 jarigen;1997;90.1;2.7;1.6;58.7;10.7;85.0
450;1;50 tot 60 jarigen;1998;89.6;2.9;2.1;59.5;10.3;86.1
451;1;50 tot 60 jarigen;1999;89.4;3.1;1.9;61.3;;85.4
452;1;50 tot 60 jarigen;2000;89.1;3.5;2.2;61.9;;85.8
453;1;50 tot 60 jarigen;2001;89.6;3.1;2.5;62.6;;86.2
454;1;50 tot 60 jarigen;2002;89.5;3.3;2.6;63.9;;86.7
455;1;50 tot 60 jarigen;2003;90.0;3.0;2.9;63.8;;87.4
456;1;50 tot 60 jarigen;2004;90.4;2.3;2.7;64.9;;87.43
457;1;50 tot 60 jarigen;2005;89.9;3.1;2.8;65.1;;87.1
458;1;50 tot 60 jarigen;2006;89.4;3.0;3.4;66.5;;87.82
459;1;50 tot 60 jarigen;2007;89.3;3.2;3.7;68.8;;88.75
460;1;60 tot 65 jarigen;1985;76.2;3.2;0.1;41.0;9.0;55.9
461;1;60 tot 65 jarigen;1986;79.4;2.1;0.2;42.7;9.3;55.0
462;1;60 tot 65 jarigen;1987;77.6;2.3;0.4;43.4;10.3;54.3
463;1;60 tot 65 jarigen;1988;81.4;1.7;0.1;43.9;8.8;57.8
464;1;60 tot 65 jarigen;1989;82.2;1.1;0.5;46.2;10.4;59.6
465;1;60 tot 65 jarigen;1990;80.4;1.2;0.0;47.8;12.0;64.2
466;1;60 tot 65 jarigen;1991;81.9;2.3;0.4;47.8;11.5;66.4
467;1;60 tot 65 jarigen;1992;84.6;1.5;0.1;47.3;11.7;65.4
468;1;60 tot 65 jarigen;1993;87.6;2.8;0.4;52.1;14.2;70.6
469;1;60 tot 65 jarigen;1994;87.3;2.5;0.6;52.4;11.9;71.4
470;1;60 tot 65 jarigen;1995;87.9;2.9;0.7;52.0;13.7;72.8
471;1;60 tot 65 jarigen;1996;87.7;3.5;0.7;52.6;13.7;74.4
472;1;60 tot 65 jarigen;1997;89.3;2.9;0.8;53.1;13.2;76.3
473;1;60 tot 65 jarigen;1998;89.7;3.2;0.9;54.7;13.2;77.4
474;1;60 tot 65 jarigen;1999;88.2;2.5;0.8;54.7;;77.0
475;1;60 tot 65 jarigen;2000;88.5;3.1;1.0;55.9;;78.4
476;1;60 tot 65 jarigen;2001;88.8;2.9;1.1;57.1;;80.2
477;1;60 tot 65 jarigen;2002;88.1;2.8;1.1;58.3;;81.4
478;1;60 tot 65 jarigen;2003;89.5;2.6;1.3;59.5;;82.3
479;1;60 tot 65 jarigen;2004;89.4;3.2;1.1;60.0;;83.13
480;1;60 tot 65 jarigen;2005;89.3;2.3;1.4;62.2;;84.33
481;1;60 tot 65 jarigen;2006;88.9;3.1;1.5;60.3;;83.87
482;1;60 tot 65 jarigen;2007;88.9;3.3;1.5;63.0;;84.91
483;1;65 tot 75 jarigen;1985;68.1;2.1;0.0;29.0;4.9;36.6
484;1;65 tot 75 jarigen;1986;72.1;1.3;0.1;32.0;6.9;40.4
485;1;65 tot 75 jarigen;1987;69.5;2.3;0.1;32.0;6.1;41.1
486;1;65 tot 75 jarigen;1988;71.4;2.1;0.1;33.5;6.8;42.3
487;1;65 tot 75 jarigen;1989;73.1;1.9;0.1;34.8;6.9;43.3
488;1;65 tot 75 jarigen;1990;74.2;2.7;0.1;36.3;5.9;47.8
489;1;65 tot 75 jarigen;1991;75.4;1.7;0.0;35.2;7.8;47.2
490;1;65 tot 75 jarigen;1992;74.1;2.3;0.3;35.7;7.2;46.7
491;1;65 tot 75 jarigen;1993;78.5;1.7;0.2;37.9;7.6;50.7
492;1;65 tot 75 jarigen;1994;78.2;3.7;0.4;38.3;8.0;51.4
493;1;65 tot 75 jarigen;1995;79.1;4.0;0.2;40.1;8.2;54.5
494;1;65 tot 75 jarigen;1996;79.6;3.8;0.3;40.8;9.0;55.5
495;1;65 tot 75 jarigen;1997;80.4;3.7;0.3;41.9;9.4;57.9
496;1;65 tot 75 jarigen;1998;81.7;3.6;0.4;42.3;9.3;58.3
497;1;65 tot 75 jarigen;1999;80.6;2.9;0.2;45.4;;62.0
498;1;65 tot 75 jarigen;2000;80.8;3.0;0.2;46.2;;62.7
499;1;65 tot 75 jarigen;2001;82.2;3.2;0.4;47.2;;64.7
500;1;65 tot 75 jarigen;2002;80.6;2.7;0.3;48.2;;66.2
501;1;65 tot 75 jarigen;2003;82.3;2.9;0.6;48.3;;66.8
502;1;65 tot 75 jarigen;2004;83.2;2.6;0.4;50.4;;68.95
503;1;65 tot 75 jarigen;2005;82.7;2.3;0.6;51.0;;70.2
504;1;65 tot 75 jarigen;2006;83.1;2.7;0.7;51.7;;71.85
505;1;65 tot 75 jarigen;2007;84.9;2.9;0.7;53.2;;73.8
506;1;75 jarigen of ouder;1985;37.2;1.8;0.0;16.5;3.2;20.3
507;1;75 jarigen of ouder;1986;43.4;0.5;0.0;13.8;3.3;16.8
508;1;75 jarigen of ouder;1987;40.9;1.1;0.0;15.6;3.1;18.8
509;1;75 jarigen of ouder;1988;42.3;1.4;0.1;16.3;3.2;20.7
510;1;75 jarigen of ouder;1989;41.2;1.5;0.1;17.2;3.0;21.7
511;1;75 jarigen of ouder;1990;43.8;1.5;0.2;17.5;3.7;22.0
512;1;75 jarigen of ouder;1991;42.9;1.6;0.1;20.4;3.4;26.0
513;1;75 jarigen of ouder;1992;45.0;1.8;0.0;21.8;3.5;27.1
514;1;75 jarigen of ouder;1993;50.1;1.6;0.0;21.3;3.9;26.6
515;1;75 jarigen of ouder;1994;50.8;2.4;0.0;23.7;4.1;29.4
516;1;75 jarigen of ouder;1995;50.4;2.6;0.1;25.0;4.2;31.3
517;1;75 jarigen of ouder;1996;53.3;2.6;0.1;26.3;4.4;33.8
518;1;75 jarigen of ouder;1997;53.6;2.2;0.0;26.8;4.2;34.5
519;1;75 jarigen of ouder;1998;54.9;2.5;0.1;28.7;4.4;36.1
520;1;75 jarigen of ouder;1999;49.4;2.0;0.1;26.8;;34.2
521;1;75 jarigen of ouder;2000;49.9;2.3;0.1;28.1;;35.1
522;1;75 jarigen of ouder;2001;50.8;1.9;0.1;29.1;;36.2
523;1;75 jarigen of ouder;2002;49.9;2.1;0.0;30.1;;37.6
524;1;75 jarigen of ouder;2003;51.0;2.0;0.1;32.5;;39.9
525;1;75 jarigen of ouder;2004;51.6;1.4;0.1;31.1;;38.99
526;1;75 jarigen of ouder;2005;53.2;1.5;0.1;32.7;;41.16
527;1;75 jarigen of ouder;2006;54.0;1.7;0.1;34.5;;44.07
528;1;75 jarigen of ouder;2007;57.3;1.6;0.1;35.8;;46.03
529;1;0 tot 15 jarigen;1985;73.4;;;;;
530;1;0 tot 15 jarigen;1986;72.1;;;;;
531;1;0 tot 15 jarigen;1987;71.3;;;;;
532;1;0 tot 15 jarigen;1988;69.3;;;;;
533;1;0 tot 15 jarigen;1989;71.0;;;;;
534;1;0 tot 15 jarigen;1990;69.3;;;;;
535;1;0 tot 15 jarigen;1991;70.0;;;;;
536;1;0 tot 15 jarigen;1992;70.7;;;;;
537;1;0 tot 15 jarigen;1993;69.2;;;;;
538;1;0 tot 15 jarigen;1994;68.9;;;;;
539;1;0 tot 15 jarigen;1995;69.7;;;;;
540;1;0 tot 15 jarigen;1996;69.7;;;;;
541;1;0 tot 15 jarigen;1997;69.6;;;;;
542;1;0 tot 15 jarigen;1998;70.1;;;;;
543;1;0 tot 15 jarigen;1999;69.0;;;;;
544;1;0 tot 15 jarigen;2000;68.6;;;;;
545;1;0 tot 15 jarigen;2001;69.3;;;;;
546;1;0 tot 15 jarigen;2002;68.5;;;;;
547;1;0 tot 15 jarigen;2003;69.6;;;;;
548;1;0 tot 15 jarigen;2004;69.9;0.0;0.0;0.0;;0.0
549;1;0 tot 15 jarigen;2005;69.0;;;;;
550;1;0 tot 15 jarigen;2006;70.6;0.0;0.0;0.0;;
551;1;0 tot 15 jarigen;2007;71.1;;;;;
552;1;15 tot 25 jarigen;1985;85.7;13.3;1.5;21.2;3.3;41.8
553;1;15 tot 25 jarigen;1986;87.3;14.7;1.6;20.3;3.6;41.1
554;1;15 tot 25 jarigen;1987;87.1;12.5;1.3;18.7;3.5;40.2
555;1;15 tot 25 jarigen;1988;87.9;13.7;1.3;19.0;3.0;40.7
556;1;15 tot 25 jarigen;1989;88.2;12.7;1.3;18.9;3.1;43.0
557;1;15 tot 25 jarigen;1990;88.1;12.9;1.9;20.0;3.5;43.6
558;1;15 tot 25 jarigen;1991;89.5;11.2;1.3;17.5;3.0;43.6
559;1;15 tot 25 jarigen;1992;89.9;11.2;2.1;17.3;4.3;44.6
560;1;15 tot 25 jarigen;1993;88.8;12.1;1.9;17.5;4.2;44.4
561;1;15 tot 25 jarigen;1994;90.4;11.9;1.7;16.3;4.3;43.2
562;1;15 tot 25 jarigen;1995;90.5;12.4;1.7;14.8;3.9;41.2
563;1;15 tot 25 jarigen;1996;90.7;12.5;1.6;15.0;3.8;40.7
564;1;15 tot 25 jarigen;1997;91.5;12.8;1.2;14.3;3.3;41.1
565;1;15 tot 25 jarigen;1998;90.8;12.1;1.4;14.5;3.0;42.2
566;1;15 tot 25 jarigen;1999;89.8;10.6;0.8;15.7;;41.9
567;1;15 tot 25 jarigen;2000;89.3;9.7;0.7;16.4;;42.3
568;1;15 tot 25 jarigen;2001;89.8;9.3;0.7;17.2;;43.0
569;1;15 tot 25 jarigen;2002;88.9;9.3;0.7;17.8;;43.4
570;1;15 tot 25 jarigen;2003;88.7;8.6;0.6;17.2;;43.1
571;1;15 tot 25 jarigen;2004;90.8;7.8;0.9;15.9;;42.58
572;1;15 tot 25 jarigen;2005;89.3;7.8;0.8;15.5;;41.68
573;1;15 tot 25 jarigen;2006;89.4;7.6;0.5;15.5;;42.3
574;1;15 tot 25 jarigen;2007;89.8;7.6;0.8;15.1;;41.22
575;1;25 tot 45 jarigen;1985;81.2;2.3;1.6;51.3;9.1;84.8
576;1;25 tot 45 jarigen;1986;85.0;2.8;1.6;50.8;7.8;85.7
577;1;25 tot 45 jarigen;1987;83.7;2.4;1.6;51.6;8.3;85.5
578;1;25 tot 45 jarigen;1988;86.2;2.4;2.0;52.0;8.5;86.5
579;1;25 tot 45 jarigen;1989;86.6;2.2;2.1;53.3;9.3;87.3
580;1;25 tot 45 jarigen;1990;86.9;2.2;2.1;52.6;8.7;86.7
581;1;25 tot 45 jarigen;1991;86.8;2.6;2.4;52.6;10.2;87.4
582;1;25 tot 45 jarigen;1992;89.4;2.4;3.7;52.6;10.2;88.5
583;1;25 tot 45 jarigen;1993;91.0;2.3;4.4;53.2;11.4;88.6
584;1;25 tot 45 jarigen;1994;90.0;2.9;4.6;53.7;12.2;89.9
585;1;25 tot 45 jarigen;1995;89.9;2.8;5.0;54.1;12.9;89.4
586;1;25 tot 45 jarigen;1996;90.2;2.8;5.1;54.2;13.4;89.6
587;1;25 tot 45 jarigen;1997;90.7;2.6;5.4;55.7;13.7;90.4
588;1;25 tot 45 jarigen;1998;90.0;2.8;5.8;57.1;14.0;90.5
589;1;25 tot 45 jarigen;1999;90.5;3.1;4.9;58.6;;88.2
590;1;25 tot 45 jarigen;2000;90.5;3.3;4.9;60.7;;88.8
591;1;25 tot 45 jarigen;2001;90.8;3.0;5.3;61.5;;88.7
592;1;25 tot 45 jarigen;2002;90.2;3.0;5.2;62.3;;88.7
593;1;25 tot 45 jarigen;2003;90.9;3.2;5.4;62.7;;89.6
594;1;25 tot 45 jarigen;2004;91.5;2.7;5.0;62.7;;90.4
595;1;25 tot 45 jarigen;2005;90.4;3.3;5.1;63.5;;88.16
596;1;25 tot 45 jarigen;2006;90.3;3.2;5.1;64.0;;88.13
597;1;25 tot 45 jarigen;2007;89.9;2.6;5.0;65.6;;88.61
598;1;45 tot 65 jarigen;1985;79.1;2.4;0.2;48.5;11.9;68.1
599;1;45 tot 65 jarigen;1986;81.7;2.6;0.4;49.3;12.0;68.2
600;1;45 tot 65 jarigen;1987;79.4;2.4;0.4;49.5;12.2;68.5
601;1;45 tot 65 jarigen;1988;82.6;1.8;0.4;51.1;11.4;71.7
602;1;45 tot 65 jarigen;1989;82.6;1.6;0.7;52.7;11.6;73.5
603;1;45 tot 65 jarigen;1990;84.2;1.7;0.6;54.3;12.7;75.7
604;1;45 tot 65 jarigen;1991;84.5;2.1;0.7;54.5;12.2;77.5
605;1;45 tot 65 jarigen;1992;85.5;1.8;0.5;54.6;11.3;77.9
606;1;45 tot 65 jarigen;1993;89.7;2.2;1.1;55.2;11.3;80.4
607;1;45 tot 65 jarigen;1994;88.3;2.5;1.3;56.7;11.0;81.7
608;1;45 tot 65 jarigen;1995;88.8;2.7;1.6;56.7;10.9;82.5
609;1;45 tot 65 jarigen;1996;89.1;2.9;1.7;57.8;10.7;83.7
610;1;45 tot 65 jarigen;1997;89.8;2.9;1.9;58.1;10.5;84.5
611;1;45 tot 65 jarigen;1998;89.7;3.0;2.2;59.2;10.3;85.3
612;1;45 tot 65 jarigen;1999;89.1;3.0;2.1;60.4;;84.5
613;1;45 tot 65 jarigen;2000;89.2;3.4;2.3;61.2;;85.2
614;1;45 tot 65 jarigen;2001;89.4;3.2;2.6;62.2;;85.8
615;1;45 tot 65 jarigen;2002;89.2;3.3;2.8;63.4;;86.5
616;1;45 tot 65 jarigen;2003;90.1;3.1;3.2;63.6;;87.2
617;1;45 tot 65 jarigen;2004;90.5;2.6;3.1;64.4;;87.1
618;1;45 tot 65 jarigen;2005;89.9;2.9;3.1;64.9;;87.13
619;1;45 tot 65 jarigen;2006;89.4;3.3;3.4;65.6;;87.63
620;1;45 tot 65 jarigen;2007;89.5;3.2;3.7;67.7;;88.19
621;1;65 jarigen of ouder;1985;55.6;2.0;0.0;23.9;4.3;30.0
622;1;65 jarigen of ouder;1986;60.6;1.0;0.1;24.7;5.5;30.9
623;1;65 jarigen of ouder;1987;59.0;1.9;0.1;26.0;5.0;32.9
624;1;65 jarigen of ouder;1988;60.5;1.8;0.1;27.1;5.5;34.2
625;1;65 jarigen of ouder;1989;61.1;1.7;0.1;28.2;5.4;35.2
626;1;65 jarigen of ouder;1990;62.7;2.2;0.1;29.2;5.0;38.0
627;1;65 jarigen of ouder;1991;63.1;1.7;0.0;29.6;6.2;39.1
628;1;65 jarigen of ouder;1992;62.9;2.1;0.2;30.4;5.8;39.2
629;1;65 jarigen of ouder;1993;67.6;1.6;0.1;31.6;6.2;41.4
630;1;65 jarigen of ouder;1994;67.8;3.2;0.2;32.8;6.5;43.1
631;1;65 jarigen of ouder;1995;68.2;3.5;0.2;34.4;6.7;45.7
632;1;65 jarigen of ouder;1996;69.3;3.4;0.2;35.1;7.2;47.0
633;1;65 jarigen of ouder;1997;69.7;3.1;0.2;35.8;7.3;48.6
634;1;65 jarigen of ouder;1998;70.9;3.2;0.3;36.8;7.4;49.3
635;1;65 jarigen of ouder;1999;67.7;2.5;0.1;37.8;;50.5
636;1;65 jarigen of ouder;2000;67.9;2.7;0.2;38.7;;51.2
637;1;65 jarigen of ouder;2001;69.0;2.7;0.3;39.6;;52.7
638;1;65 jarigen of ouder;2002;67.7;2.5;0.2;40.6;;54.2
639;1;65 jarigen of ouder;2003;69.1;2.5;0.4;41.6;;55.5
640;1;65 jarigen of ouder;2004;69.8;2.1;0.3;42.2;;56.24
641;1;65 jarigen of ouder;2005;70.1;1.9;0.4;43.2;;57.83
642;1;65 jarigen of ouder;2006;70.6;2.3;0.4;44.4;;59.95
643;1;65 jarigen of ouder;2007;73.0;2.3;0.4;45.7;;61.82
644;1;Sociale groep: personen < 6 jaar;1985;31.2;;;;;
645;1;Sociale groep: personen < 6 jaar;1986;29.8;;;;;
646;1;Sociale groep: personen < 6 jaar;1987;30.4;;;;;
647;1;Sociale groep: personen < 6 jaar;1988;28.4;;;;;
648;1;Sociale groep: personen < 6 jaar;1989;28.8;;;;;
649;1;Sociale groep: personen < 6 jaar;1990;28.7;;;;;
650;1;Sociale groep: personen < 6 jaar;1991;30.7;;;;;
651;1;Sociale groep: personen < 6 jaar;1992;29.8;;;;;
652;1;Sociale groep: personen < 6 jaar;1993;30.2;;;;;
653;1;Sociale groep: personen < 6 jaar;1994;29.4;;;;;
654;1;Sociale groep: personen < 6 jaar;1995;30.2;;;;;
655;1;Sociale groep: personen < 6 jaar;1996;29.5;;;;;
656;1;Sociale groep: personen < 6 jaar;1997;29.4;;;;;
657;1;Sociale groep: personen < 6 jaar;1998;29.0;;;;;
658;1;Sociale groep: personen < 6 jaar;1999;27.5;;;;;
659;1;Sociale groep: personen < 6 jaar;2000;27.8;;;;;
660;1;Sociale groep: personen < 6 jaar;2001;28.6;;;;;
661;1;Sociale groep: personen < 6 jaar;2002;27.1;;;;;
662;1;Sociale groep: personen < 6 jaar;2003;29.1;;;;;
663;1;Sociale groep: personen < 6 jaar;2004;30.6;0.0;0.0;0.0;;0.0
664;1;Sociale groep: personen < 6 jaar;2005;29.5;;;;;
665;1;Sociale groep: personen < 6 jaar;2006;31.2;0.0;0.0;0.0;;
666;1;Sociale groep: personen < 6 jaar;2007;31.9;;;;;
667;1;Werkzaam: minder dan 30 uur per week;1985;84.1;3.5;1.0;38.3;5.0;74.4
668;1;Werkzaam: minder dan 30 uur per week;1986;86.1;3.6;0.5;41.0;4.7;77.1
669;1;Werkzaam: minder dan 30 uur per week;1987;87.6;4.2;0.2;39.5;4.0;77.3
670;1;Werkzaam: minder dan 30 uur per week;1988;90.6;3.1;0.1;40.4;3.2;79.2
671;1;Werkzaam: minder dan 30 uur per week;1989;88.9;3.8;0.3;40.4;3.0;81.1
672;1;Werkzaam: minder dan 30 uur per week;1990;90.2;2.9;0.7;44.2;4.5;82.8
