ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingICD103TekenNiveau;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
3073;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D43 Neopl. met onzeker gedrag hersenen..;2016;585.0;0.3;495.0;0.3;;;
3074;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D43 Neopl. met onzeker gedrag hersenen..;2017;730.0;0.4;590.0;0.3;;;
3075;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D43 Neopl. met onzeker gedrag hersenen..;2018;670.0;0.4;545.0;0.3;;;
3076;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D43 Neopl. met onzeker gedrag hersenen..;2019;695.0;0.4;525.0;0.3;;;
3077;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D43 Neopl. met onzeker gedrag hersenen..;2020;720.0;0.4;535.0;0.3;;;
3078;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D43 Neopl. met onzeker gedrag hersenen..;2021;595.0;0.3;480.0;0.3;;;
3079;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D43 Neopl. met onzeker gedrag hersenen..;2022;505.0;0.3;420.0;0.2;;;
3080;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2013;365.0;0.2;210.0;0.1;;;
3081;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2014;270.0;0.2;235.0;0.1;;;
3082;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2015;250.0;0.1;220.0;0.1;;;
3083;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2016;315.0;0.2;285.0;0.2;;;
3084;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2017;400.0;0.2;340.0;0.2;;;
3085;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2018;345.0;0.2;300.0;0.2;;;
3086;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2019;270.0;0.2;235.0;0.1;;;
3087;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2020;280.0;0.2;255.0;0.1;;;
3088;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2021;275.0;0.2;245.0;0.1;;;
3089;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D44 Neopl. met onzeker gedrag endocrie..;2022;315.0;0.2;280.0;0.2;;;
3090;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2013;2675.0;1.6;880.0;0.5;;;
3091;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2014;1370.0;0.8;575.0;0.3;;;
3092;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2015;785.0;0.5;350.0;0.2;;;
3093;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2016;720.0;0.4;365.0;0.2;;;
3094;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2017;525.0;0.3;250.0;0.1;;;
3095;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2018;580.0;0.3;290.0;0.2;;;
3096;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2019;545.0;0.3;305.0;0.2;;;
3097;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2020;530.0;0.3;280.0;0.2;;;
3098;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2021;480.0;0.3;250.0;0.1;;;
3099;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D45 Polycythaemia vera;2022;405.0;0.2;220.0;0.1;;;
3100;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2013;7160.0;4.2;1220.0;0.7;;;
3101;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2014;8430.0;4.9;1525.0;0.9;;;
3102;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2015;7885.0;4.6;1480.0;0.9;;;
3103;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2016;9765.0;5.6;1595.0;0.9;;;
3104;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2017;9820.0;5.6;1655.0;0.9;;;
3105;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2018;9920.0;5.6;1655.0;0.9;;;
3106;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2019;9265.0;5.2;1545.0;0.9;;;
3107;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2020;9990.0;5.6;1630.0;0.9;;;
3108;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2021;9960.0;5.6;1685.0;0.9;;;
3109;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D46 Myelodysplastisch syndroom;2022;9935.0;5.5;1665.0;0.9;;;
3110;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2013;2835.0;1.7;665.0;0.4;;;
3111;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2014;2295.0;1.3;560.0;0.3;;;
3112;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2015;2455.0;1.4;700.0;0.4;;;
3113;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2016;2455.0;1.4;740.0;0.4;;;
3114;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2017;2870.0;1.6;850.0;0.5;;;
3115;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2018;2880.0;1.6;835.0;0.5;;;
3116;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2019;3205.0;1.8;825.0;0.5;;;
3117;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2020;3310.0;1.9;890.0;0.5;;;
3118;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2021;3325.0;1.9;945.0;0.5;;;
3119;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D47 Ov. neopl. onzeker gedrag lymfoïd...;2022;3065.0;1.7;915.0;0.5;;;
3120;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2013;1450.0;0.8;1255.0;0.7;;;
3121;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2014;1205.0;0.7;1085.0;0.6;;;
3122;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2015;905.0;0.5;815.0;0.5;;;
3123;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2016;1105.0;0.6;985.0;0.6;;;
3124;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2017;930.0;0.5;850.0;0.5;;;
3125;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2018;1200.0;0.7;860.0;0.5;;;
3126;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2019;1145.0;0.6;865.0;0.5;;;
3127;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2020;800.0;0.5;675.0;0.4;;;
3128;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2021;765.0;0.4;690.0;0.4;;;
3129;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D48 Neopl. met onzeker gedrag ov. lok...;2022;860.0;0.5;740.0;0.4;;;
3130;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2013;63340.0;37.0;37220.0;21.7;;;
3131;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2014;58275.0;33.9;34190.0;19.9;;;
3132;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2015;56900.0;32.9;33405.0;19.3;;;
3133;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2016;59095.0;34.0;34145.0;19.6;;;
3134;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2017;60645.0;34.7;35350.0;20.2;;;
3135;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2018;61780.0;35.1;35750.0;20.3;;;
3136;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2019;69160.0;39.0;39485.0;22.3;;;
3137;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2020;62315.0;35.0;34840.0;19.6;;;
3138;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2021;67640.0;37.8;40335.0;22.5;;;
3139;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50-D89 Totaal zkt. bloed/bloedvormend..;2022;72015.0;39.7;42835.0;23.6;;;
3140;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2013;26470.0;15.5;18355.0;10.7;;;
3141;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2014;23560.0;13.7;17015.0;9.9;;;
3142;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2015;22765.0;13.2;16780.0;9.7;;;
3143;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2016;24235.0;13.9;18035.0;10.4;;;
3144;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2017;25855.0;14.8;19175.0;11.0;;;
3145;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2018;25520.0;14.5;19295.0;11.0;;;
3146;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2019;30110.0;17.0;22745.0;12.8;;;
3147;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2020;26285.0;14.8;19805.0;11.1;;;
3148;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2021;30900.0;17.3;23790.0;13.3;;;
3149;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D50 IJzergebreksanemie;2022;33885.0;18.7;26155.0;14.4;;;
3150;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2013;205.0;0.1;185.0;0.1;;;
3151;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2014;165.0;0.1;150.0;0.1;;;
3152;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2015;180.0;0.1;165.0;0.1;;;
3153;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2016;250.0;0.1;230.0;0.1;;;
3154;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2017;185.0;0.1;175.0;0.1;;;
3155;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2018;150.0;0.1;140.0;0.1;;;
3156;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2019;185.0;0.1;170.0;0.1;;;
3157;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2020;155.0;0.1;135.0;0.1;;;
3158;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2021;145.0;0.1;130.0;0.1;;;
3159;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D51 Anemie door vitamine B12-deficiëntie;2022;155.0;0.1;135.0;0.1;;;
3160;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2013;515.0;0.3;395.0;0.2;;;
3161;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2014;460.0;0.3;385.0;0.2;;;
3162;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2015;580.0;0.3;435.0;0.3;;;
3163;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2016;545.0;0.3;435.0;0.3;;;
3164;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2017;500.0;0.3;420.0;0.2;;;
3165;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2018;460.0;0.3;375.0;0.2;;;
3166;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2019;470.0;0.3;375.0;0.2;;;
3167;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2020;455.0;0.3;375.0;0.2;;;
3168;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2021;420.0;0.2;355.0;0.2;;;
3169;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D52 Anemie door foliumzuurdeficiëntie;2022;410.0;0.2;340.0;0.2;;;
3170;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2013;60.0;0.0;40.0;0.0;;;
3171;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2014;40.0;0.0;30.0;0.0;;;
3172;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2015;20.0;0.0;20.0;0.0;;;
3173;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2016;40.0;0.0;25.0;0.0;;;
3174;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2017;55.0;0.0;35.0;0.0;;;
3175;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2018;30.0;0.0;25.0;0.0;;;
3176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2019;55.0;0.0;25.0;0.0;;;
3177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2020;75.0;0.0;25.0;0.0;;;
3178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2021;40.0;0.0;25.0;0.0;;;
3179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D53 Overige voedingsanemieën;2022;55.0;0.0;40.0;0.0;;;
3180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2013;40.0;0.0;15.0;0.0;;;
3181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2014;55.0;0.0;30.0;0.0;;;
3182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2015;55.0;0.0;30.0;0.0;;;
3183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2016;60.0;0.0;30.0;0.0;;;
3184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2017;80.0;0.0;40.0;0.0;;;
3185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2018;90.0;0.1;35.0;0.0;;;
3186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2019;100.0;0.1;30.0;0.0;;;
3187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2020;110.0;0.1;40.0;0.0;;;
3188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2021;110.0;0.1;35.0;0.0;;;
3189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D55 Anemie door enzymstoornissen;2022;135.0;0.1;35.0;0.0;;;
3190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2013;1220.0;0.7;200.0;0.1;;;
3191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2014;1120.0;0.7;170.0;0.1;;;
3192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2015;1075.0;0.6;155.0;0.1;;;
3193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2016;1225.0;0.7;170.0;0.1;;;
3194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2017;1205.0;0.7;175.0;0.1;;;
3195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2018;1320.0;0.7;185.0;0.1;;;
3196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2019;1435.0;0.8;195.0;0.1;;;
3197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2020;1545.0;0.9;175.0;0.1;;;
3198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2021;1470.0;0.8;180.0;0.1;;;
3199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D56 Thalassemie;2022;1605.0;0.9;195.0;0.1;;;
3200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2013;1585.0;0.9;600.0;0.4;;;
3201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2014;1460.0;0.8;505.0;0.3;;;
3202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2015;1340.0;0.8;445.0;0.3;;;
3203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2016;1330.0;0.8;465.0;0.3;;;
3204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2017;1405.0;0.8;490.0;0.3;;;
3205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2018;1390.0;0.8;530.0;0.3;;;
3206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2019;1475.0;0.8;525.0;0.3;;;
3207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2020;1415.0;0.8;450.0;0.3;;;
3208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2021;1540.0;0.9;480.0;0.3;;;
3209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D57 Sikkelcelaandoeningen;2022;1835.0;1.0;560.0;0.3;;;
3210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2013;385.0;0.2;235.0;0.1;;;
3211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2014;395.0;0.2;205.0;0.1;;;
3212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2015;965.0;0.6;275.0;0.2;;;
3213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2016;930.0;0.5;240.0;0.1;;;
3214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2017;390.0;0.2;210.0;0.1;;;
3215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2018;320.0;0.2;205.0;0.1;;;
3216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2019;385.0;0.2;205.0;0.1;;;
3217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2020;345.0;0.2;140.0;0.1;;;
3218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2021;390.0;0.2;165.0;0.1;;;
3219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D58 Ov. hereditaire hemolytische anemi..;2022;335.0;0.2;130.0;0.1;;;
3220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2013;1095.0;0.6;415.0;0.2;;;
3221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2014;1535.0;0.9;650.0;0.4;;;
3222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2015;1000.0;0.6;415.0;0.2;;;
3223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2016;1095.0;0.6;470.0;0.3;;;
3224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2017;1315.0;0.8;515.0;0.3;;;
3225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2018;1265.0;0.7;510.0;0.3;;;
3226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2019;1610.0;0.9;645.0;0.4;;;
3227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2020;1480.0;0.8;530.0;0.3;;;
3228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2021;1395.0;0.8;550.0;0.3;;;
3229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D59 Verworven hemolytische anemie;2022;1465.0;0.8;555.0;0.3;;;
3230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2013;120.0;0.1;40.0;0.0;;;
3231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2014;100.0;0.1;35.0;0.0;;;
3232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2015;100.0;0.1;30.0;0.0;;;
3233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2016;125.0;0.1;30.0;0.0;;;
3234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2017;105.0;0.1;40.0;0.0;;;
3235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2018;105.0;0.1;30.0;0.0;;;
3236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2019;150.0;0.1;30.0;0.0;;;
3237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2020;145.0;0.1;40.0;0.0;;;
3238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2021;55.0;0.0;20.0;0.0;;;
3239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D60 Verworven 'pure red cell aplasia';2022;120.0;0.1;35.0;0.0;;;
3240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2013;2375.0;1.4;895.0;0.5;;;
3241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2014;2205.0;1.3;885.0;0.5;;;
3242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2015;2010.0;1.2;790.0;0.5;;;
3243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2016;1930.0;1.1;815.0;0.5;;;
3244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2017;2135.0;1.2;865.0;0.5;;;
3245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2018;2400.0;1.4;955.0;0.5;;;
3246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2019;2050.0;1.2;870.0;0.5;;;
3247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2020;1865.0;1.0;755.0;0.4;;;
3248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2021;2065.0;1.2;920.0;0.5;;;
3249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D61 Overige aplastische anemieën;2022;2435.0;1.3;930.0;0.5;;;
3250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;D62 Acute posthemorragische anemie;2013;165.0;0.1;155.0;0.1;;;
