ID;Persoonskenmerken;Marges;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
188;Leeftijd: 65 tot 75 jaar;Waarde;2019;58.4;43.2;69.7;41.0;2.1;74.0;19.6;79.3;11.6;1.8
189;Leeftijd: 65 tot 75 jaar;Betrouwbaarheidsmarge;2012;1.1;1.0;1.0;1.0;0.0;0.9;0.8;0.9;0.7;0.0
190;Leeftijd: 65 tot 75 jaar;Betrouwbaarheidsmarge;2013;0.9;0.9;0.9;0.9;0.0;0.8;0.7;0.7;0.6;0.0
191;Leeftijd: 65 tot 75 jaar;Betrouwbaarheidsmarge;2014;1.0;0.9;0.9;1.0;0.0;0.8;0.8;0.8;0.6;0.0
192;Leeftijd: 65 tot 75 jaar;Betrouwbaarheidsmarge;2015;0.9;0.9;0.9;0.9;0.0;0.8;0.7;0.7;0.6;0.0
193;Leeftijd: 65 tot 75 jaar;Betrouwbaarheidsmarge;2016;0.9;0.9;0.9;0.9;0.0;0.8;0.7;0.8;0.6;0.0
194;Leeftijd: 65 tot 75 jaar;Betrouwbaarheidsmarge;2017;0.8;0.8;0.8;0.8;0.0;0.7;0.6;0.7;0.5;0.0
195;Leeftijd: 65 tot 75 jaar;Betrouwbaarheidsmarge;2019;0.8;0.8;0.8;0.8;0.0;0.7;0.7;0.7;0.5;0.0
196;Leeftijd: 75 jaar of ouder;Waarde;2012;45.9;27.0;46.9;35.2;1.5;64.7;14.8;70.2;10.2;1.6
197;Leeftijd: 75 jaar of ouder;Waarde;2013;47.9;29.3;49.5;38.9;1.7;69.7;14.9;73.3;11.2;1.7
198;Leeftijd: 75 jaar of ouder;Waarde;2014;50.5;30.7;51.2;38.2;1.7;68.8;15.6;73.6;11.2;1.7
199;Leeftijd: 75 jaar of ouder;Waarde;2015;49.6;29.6;50.7;38.6;1.7;69.6;15.7;74.1;10.9;1.7
200;Leeftijd: 75 jaar of ouder;Waarde;2016;48.8;31.8;50.5;36.2;1.7;68.2;16.0;73.8;10.2;1.7
201;Leeftijd: 75 jaar of ouder;Waarde;2017;49.7;30.4;50.3;36.3;1.7;67.8;15.3;73.4;10.3;1.7
202;Leeftijd: 75 jaar of ouder;Waarde;2019;55.9;32.4;53.2;36.6;1.8;70.3;17.3;71.1;9.7;1.7
203;Leeftijd: 75 jaar of ouder;Betrouwbaarheidsmarge;2012;1.4;1.2;1.4;1.3;0.0;1.4;1.0;1.3;0.9;0.0
204;Leeftijd: 75 jaar of ouder;Betrouwbaarheidsmarge;2013;1.2;1.1;1.2;1.2;0.0;1.1;0.9;1.1;0.7;0.0
205;Leeftijd: 75 jaar of ouder;Betrouwbaarheidsmarge;2014;1.3;1.2;1.3;1.2;0.0;1.2;0.9;1.1;0.8;0.0
206;Leeftijd: 75 jaar of ouder;Betrouwbaarheidsmarge;2015;1.2;1.1;1.2;1.1;0.0;1.1;0.9;1.0;0.7;0.0
207;Leeftijd: 75 jaar of ouder;Betrouwbaarheidsmarge;2016;1.2;1.1;1.2;1.2;0.0;1.1;0.9;1.1;0.7;0.0
208;Leeftijd: 75 jaar of ouder;Betrouwbaarheidsmarge;2017;1.1;1.0;1.1;1.0;0.0;1.0;0.8;1.0;0.6;0.0
209;Leeftijd: 75 jaar of ouder;Betrouwbaarheidsmarge;2019;1.1;1.0;1.1;1.0;0.0;1.0;0.8;1.0;0.6;0.0
210;Burgerlijke staat: ongehuwd;Waarde;2012;29.4;30.9;64.7;24.9;1.5;58.6;17.8;69.5;11.1;1.6
211;Burgerlijke staat: ongehuwd;Waarde;2013;29.9;31.1;65.5;25.9;1.5;58.3;17.6;69.5;11.1;1.6
212;Burgerlijke staat: ongehuwd;Waarde;2014;31.2;31.5;65.0;25.2;1.5;57.6;17.7;68.8;11.3;1.6
213;Burgerlijke staat: ongehuwd;Waarde;2015;31.8;33.1;65.0;24.7;1.5;57.7;18.9;69.8;11.4;1.6
214;Burgerlijke staat: ongehuwd;Waarde;2016;31.1;33.5;64.3;22.7;1.5;55.8;18.6;69.1;11.3;1.5
215;Burgerlijke staat: ongehuwd;Waarde;2017;30.6;33.7;63.5;22.1;1.5;55.3;18.5;68.8;11.3;1.5
216;Burgerlijke staat: ongehuwd;Waarde;2019;33.7;34.5;64.6;21.9;1.5;53.0;20.2;67.0;11.2;1.5
217;Burgerlijke staat: ongehuwd;Betrouwbaarheidsmarge;2012;0.8;0.8;0.8;0.7;0.0;0.9;0.7;0.8;0.5;0.0
218;Burgerlijke staat: ongehuwd;Betrouwbaarheidsmarge;2013;0.6;0.7;0.7;0.6;0.0;0.7;0.5;0.7;0.4;0.0
219;Burgerlijke staat: ongehuwd;Betrouwbaarheidsmarge;2014;0.7;0.7;0.7;0.7;0.0;0.8;0.6;0.7;0.5;0.0
220;Burgerlijke staat: ongehuwd;Betrouwbaarheidsmarge;2015;0.7;0.7;0.7;0.6;0.0;0.7;0.6;0.7;0.5;0.0
221;Burgerlijke staat: ongehuwd;Betrouwbaarheidsmarge;2016;0.7;0.7;0.7;0.6;0.0;0.7;0.6;0.7;0.5;0.0
222;Burgerlijke staat: ongehuwd;Betrouwbaarheidsmarge;2017;0.6;0.6;0.6;0.5;0.0;0.7;0.5;0.6;0.4;0.0
223;Burgerlijke staat: ongehuwd;Betrouwbaarheidsmarge;2019;0.6;0.6;0.6;0.5;0.0;0.6;0.5;0.6;0.4;0.0
224;Burgerlijke staat: gehuwd;Waarde;2012;49.1;37.7;77.1;38.3;2.0;73.8;20.3;83.9;14.9;1.9
225;Burgerlijke staat: gehuwd;Waarde;2013;49.4;38.4;77.0;39.7;2.0;73.2;20.5;82.4;14.7;1.9
226;Burgerlijke staat: gehuwd;Waarde;2014;50.2;38.5;77.0;38.6;2.0;73.2;20.7;83.2;15.3;1.9
227;Burgerlijke staat: gehuwd;Waarde;2015;51.4;38.8;76.4;38.2;2.0;73.3;21.0;83.6;15.2;1.9
228;Burgerlijke staat: gehuwd;Waarde;2016;51.1;39.5;76.2;36.7;2.0;72.6;21.6;82.7;14.8;1.9
229;Burgerlijke staat: gehuwd;Waarde;2017;51.3;38.9;75.4;35.6;2.0;72.5;20.9;82.9;15.0;1.9
230;Burgerlijke staat: gehuwd;Waarde;2019;54.1;39.2;76.4;34.6;2.0;71.3;22.4;82.0;14.2;1.9
231;Burgerlijke staat: gehuwd;Betrouwbaarheidsmarge;2012;0.6;0.6;0.5;0.6;0.0;0.5;0.5;0.5;0.4;0.0
232;Burgerlijke staat: gehuwd;Betrouwbaarheidsmarge;2013;0.5;0.5;0.4;0.5;0.0;0.4;0.4;0.4;0.3;0.0
233;Burgerlijke staat: gehuwd;Betrouwbaarheidsmarge;2014;0.5;0.5;0.5;0.5;0.0;0.5;0.4;0.4;0.4;0.0
234;Burgerlijke staat: gehuwd;Betrouwbaarheidsmarge;2015;0.5;0.5;0.5;0.5;0.0;0.5;0.4;0.4;0.4;0.0
235;Burgerlijke staat: gehuwd;Betrouwbaarheidsmarge;2016;0.6;0.5;0.5;0.5;0.0;0.5;0.5;0.4;0.4;0.0
236;Burgerlijke staat: gehuwd;Betrouwbaarheidsmarge;2017;0.5;0.5;0.4;0.5;0.0;0.5;0.4;0.4;0.3;0.0
237;Burgerlijke staat: gehuwd;Betrouwbaarheidsmarge;2019;0.5;0.5;0.4;0.5;0.0;0.5;0.4;0.4;0.3;0.0
238;Burgerlijke staat: verweduwd;Waarde;2012;48.4;30.8;48.2;36.5;1.6;67.4;15.8;74.7;11.0;1.7
239;Burgerlijke staat: verweduwd;Waarde;2013;47.5;31.3;47.6;37.9;1.6;67.6;15.9;75.0;11.5;1.7
240;Burgerlijke staat: verweduwd;Waarde;2014;50.0;30.6;48.2;36.7;1.7;66.8;17.2;74.4;11.0;1.7
241;Burgerlijke staat: verweduwd;Waarde;2015;48.4;31.2;48.1;36.7;1.6;66.3;16.7;74.3;10.7;1.7
242;Burgerlijke staat: verweduwd;Waarde;2016;48.7;31.5;47.3;34.4;1.6;65.5;16.4;74.1;10.3;1.7
243;Burgerlijke staat: verweduwd;Waarde;2017;48.2;30.4;47.5;34.5;1.6;64.6;15.9;72.3;10.5;1.6
244;Burgerlijke staat: verweduwd;Waarde;2019;54.6;32.5;49.4;34.5;1.7;67.2;17.7;70.2;10.1;1.7
245;Burgerlijke staat: verweduwd;Betrouwbaarheidsmarge;2012;1.8;1.6;1.8;1.7;0.0;1.6;1.3;1.5;1.1;0.0
246;Burgerlijke staat: verweduwd;Betrouwbaarheidsmarge;2013;1.5;1.4;1.5;1.4;0.0;1.4;1.1;1.3;0.9;0.0
247;Burgerlijke staat: verweduwd;Betrouwbaarheidsmarge;2014;1.6;1.5;1.6;1.6;0.0;1.6;1.2;1.4;1.0;0.0
248;Burgerlijke staat: verweduwd;Betrouwbaarheidsmarge;2015;1.5;1.4;1.5;1.5;0.0;1.5;1.2;1.3;0.9;0.0
249;Burgerlijke staat: verweduwd;Betrouwbaarheidsmarge;2016;1.6;1.5;1.6;1.5;0.0;1.5;1.2;1.4;1.0;0.0
250;Burgerlijke staat: verweduwd;Betrouwbaarheidsmarge;2017;1.4;1.3;1.4;1.4;0.0;1.4;1.1;1.3;0.9;0.0
251;Burgerlijke staat: verweduwd;Betrouwbaarheidsmarge;2019;1.5;1.4;1.5;1.4;0.0;1.4;1.1;1.4;0.9;0.0
252;Burgerlijke staat: gescheiden;Waarde;2012;37.1;34.7;64.6;36.8;1.7;66.6;14.0;72.0;10.2;1.6
253;Burgerlijke staat: gescheiden;Waarde;2013;38.5;35.1;60.6;37.5;1.7;65.5;13.7;70.6;9.8;1.6
254;Burgerlijke staat: gescheiden;Waarde;2014;38.9;35.6;61.8;37.3;1.7;65.5;13.7;72.1;9.8;1.6
255;Burgerlijke staat: gescheiden;Waarde;2015;40.3;36.1;61.6;37.7;1.8;65.5;14.6;70.4;9.8;1.6
256;Burgerlijke staat: gescheiden;Waarde;2016;39.7;38.0;61.1;36.5;1.8;65.0;13.5;71.3;9.3;1.6
257;Burgerlijke staat: gescheiden;Waarde;2017;39.7;36.4;61.2;35.4;1.7;64.7;13.2;71.6;9.2;1.6
258;Burgerlijke staat: gescheiden;Waarde;2019;42.6;35.7;64.1;32.8;1.8;65.2;14.9;68.8;8.4;1.6
259;Burgerlijke staat: gescheiden;Betrouwbaarheidsmarge;2012;1.6;1.5;1.6;1.6;0.0;1.5;1.2;1.5;1.0;0.0
260;Burgerlijke staat: gescheiden;Betrouwbaarheidsmarge;2013;1.2;1.2;1.3;1.2;0.0;1.2;0.9;1.2;0.8;0.0
261;Burgerlijke staat: gescheiden;Betrouwbaarheidsmarge;2014;1.3;1.3;1.4;1.3;0.0;1.3;1.0;1.2;0.8;0.0
262;Burgerlijke staat: gescheiden;Betrouwbaarheidsmarge;2015;1.3;1.3;1.3;1.3;0.0;1.3;1.0;1.2;0.8;0.0
263;Burgerlijke staat: gescheiden;Betrouwbaarheidsmarge;2016;1.3;1.3;1.3;1.3;0.0;1.3;0.9;1.2;0.8;0.0
264;Burgerlijke staat: gescheiden;Betrouwbaarheidsmarge;2017;1.2;1.2;1.2;1.2;0.0;1.2;0.8;1.1;0.7;0.0
265;Burgerlijke staat: gescheiden;Betrouwbaarheidsmarge;2019;1.2;1.2;1.2;1.1;0.0;1.2;0.9;1.1;0.7;0.0
266;Migratieachtergrond: Nederland;Waarde;2012;43.0;35.0;72.0;33.8;1.8;70.0;18.7;80.1;13.3;1.8
267;Migratieachtergrond: Nederland;Waarde;2013;43.4;35.4;71.8;35.0;1.9;69.6;18.8;79.7;13.1;1.8
268;Migratieachtergrond: Nederland;Waarde;2014;44.4;35.5;72.0;34.1;1.9;69.1;19.1;79.9;13.3;1.8
269;Migratieachtergrond: Nederland;Waarde;2015;45.3;36.3;71.7;33.7;1.9;69.4;19.5;80.0;13.4;1.8
270;Migratieachtergrond: Nederland;Waarde;2016;44.7;37.0;71.4;32.1;1.9;68.1;19.5;79.7;13.0;1.8
271;Migratieachtergrond: Nederland;Waarde;2017;44.7;36.7;71.0;31.0;1.8;68.1;19.3;79.7;13.3;1.8
272;Migratieachtergrond: Nederland;Waarde;2019;48.2;37.3;71.7;29.9;1.9;66.7;20.9;78.5;12.5;1.8
273;Migratieachtergrond: Nederland;Betrouwbaarheidsmarge;2012;0.5;0.5;0.4;0.4;0.0;0.4;0.4;0.4;0.3;0.0
274;Migratieachtergrond: Nederland;Betrouwbaarheidsmarge;2013;0.4;0.4;0.4;0.4;0.0;0.4;0.3;0.3;0.3;0.0
275;Migratieachtergrond: Nederland;Betrouwbaarheidsmarge;2014;0.4;0.4;0.4;0.4;0.0;0.4;0.3;0.4;0.3;0.0
276;Migratieachtergrond: Nederland;Betrouwbaarheidsmarge;2015;0.4;0.4;0.4;0.4;0.0;0.4;0.3;0.3;0.3;0.0
277;Migratieachtergrond: Nederland;Betrouwbaarheidsmarge;2016;0.4;0.4;0.4;0.4;0.0;0.4;0.4;0.4;0.3;0.0
278;Migratieachtergrond: Nederland;Betrouwbaarheidsmarge;2017;0.4;0.4;0.4;0.4;0.0;0.4;0.3;0.3;0.3;0.0
279;Migratieachtergrond: Nederland;Betrouwbaarheidsmarge;2019;0.4;0.4;0.4;0.4;0.0;0.4;0.3;0.3;0.3;0.0
280;Migratieachtergrond: westers;Waarde;2012;38.0;35.3;69.6;35.5;1.8;64.8;19.5;74.0;13.5;1.7
281;Migratieachtergrond: westers;Waarde;2013;38.0;36.9;68.7;36.9;1.8;63.6;18.8;70.5;12.4;1.7
282;Migratieachtergrond: westers;Waarde;2014;37.3;36.3;67.4;34.4;1.8;62.2;19.3;69.9;12.8;1.6
283;Migratieachtergrond: westers;Waarde;2015;38.5;37.6;66.7;33.8;1.8;62.2;19.7;71.5;13.2;1.7
284;Migratieachtergrond: westers;Waarde;2016;37.5;38.2;66.7;32.1;1.7;61.1;19.7;69.7;12.9;1.6
285;Migratieachtergrond: westers;Waarde;2017;37.9;38.2;64.8;32.4;1.7;60.2;18.1;69.7;12.2;1.6
286;Migratieachtergrond: westers;Waarde;2019;39.8;37.5;66.6;31.0;1.7;59.0;20.0;68.0;11.5;1.6
287;Migratieachtergrond: westers;Betrouwbaarheidsmarge;2012;1.4;1.4;1.4;1.4;0.0;1.4;1.1;1.4;1.0;0.0
288;Migratieachtergrond: westers;Betrouwbaarheidsmarge;2013;1.2;1.2;1.2;1.2;0.0;1.2;1.0;1.2;0.8;0.0
289;Migratieachtergrond: westers;Betrouwbaarheidsmarge;2014;1.3;1.3;1.2;1.2;0.0;1.3;1.0;1.2;0.9;0.0
290;Migratieachtergrond: westers;Betrouwbaarheidsmarge;2015;1.2;1.2;1.2;1.2;0.0;1.3;1.0;1.2;0.9;0.0
291;Migratieachtergrond: westers;Betrouwbaarheidsmarge;2016;1.2;1.3;1.2;1.2;0.0;1.3;1.0;1.2;0.9;0.0
292;Migratieachtergrond: westers;Betrouwbaarheidsmarge;2017;1.1;1.1;1.1;1.1;0.0;1.2;0.9;1.1;0.7;0.0
293;Migratieachtergrond: westers;Betrouwbaarheidsmarge;2019;1.1;1.1;1.1;1.1;0.0;1.2;0.9;1.1;0.7;0.0
294;Migratieachtergrond: niet-westers;Waarde;2012;30.0;31.6;56.4;28.4;1.5;50.9;17.5;59.6;10.3;1.4
295;Migratieachtergrond: niet-westers;Waarde;2013;29.7;31.4;56.8;27.6;1.5;49.7;17.7;57.5;11.1;1.4
296;Migratieachtergrond: niet-westers;Waarde;2014;31.7;33.0;56.7;28.4;1.5;51.4;16.5;58.5;12.2;1.4
297;Migratieachtergrond: niet-westers;Waarde;2015;32.0;32.9;55.7;28.3;1.5;50.5;18.7;59.5;11.0;1.4
298;Migratieachtergrond: niet-westers;Waarde;2016;31.8;33.3;53.2;25.9;1.4;49.5;19.3;57.9;11.2;1.4
299;Migratieachtergrond: niet-westers;Waarde;2017;29.8;31.4;52.5;24.6;1.4;47.6;18.5;56.9;11.0;1.3
300;Migratieachtergrond: niet-westers;Waarde;2019;30.8;32.4;56.6;25.4;1.5;46.7;19.4;53.7;11.8;1.3
301;Migratieachtergrond: niet-westers;Betrouwbaarheidsmarge;2012;1.8;1.8;2.0;1.8;0.0;2.0;1.5;2.0;1.2;0.0
302;Migratieachtergrond: niet-westers;Betrouwbaarheidsmarge;2013;1.3;1.4;1.5;1.3;0.0;1.5;1.1;1.5;0.9;0.0
303;Migratieachtergrond: niet-westers;Betrouwbaarheidsmarge;2014;1.4;1.5;1.5;1.4;0.0;1.5;1.2;1.5;1.0;0.0
304;Migratieachtergrond: niet-westers;Betrouwbaarheidsmarge;2015;1.4;1.5;1.5;1.4;0.0;1.6;1.2;1.5;0.9;0.0
305;Migratieachtergrond: niet-westers;Betrouwbaarheidsmarge;2016;1.4;1.4;1.5;1.3;0.0;1.5;1.2;1.5;0.9;0.0
306;Migratieachtergrond: niet-westers;Betrouwbaarheidsmarge;2017;1.2;1.3;1.4;1.2;0.0;1.4;1.1;1.4;0.8;0.0
307;Migratieachtergrond: niet-westers;Betrouwbaarheidsmarge;2019;1.2;1.2;1.3;1.1;0.0;1.3;1.0;1.3;0.8;0.0
308;Migratieachtergrond: overig niet-westers;Waarde;2012;24.0;31.6;50.3;27.1;1.3;47.1;21.3;60.3;11.2;1.4
309;Migratieachtergrond: overig niet-westers;Waarde;2013;24.4;32.6;53.9;26.5;1.4;46.8;19.7;58.2;11.0;1.4
310;Migratieachtergrond: overig niet-westers;Waarde;2014;27.8;34.4;53.8;28.3;1.4;48.3;19.8;59.3;12.1;1.4
311;Migratieachtergrond: overig niet-westers;Waarde;2015;25.2;33.1;51.7;26.1;1.4;45.0;19.8;59.3;11.8;1.4
312;Migratieachtergrond: overig niet-westers;Waarde;2016;25.6;34.6;48.8;23.5;1.3;45.1;22.1;57.0;11.4;1.4
313;Migratieachtergrond: overig niet-westers;Waarde;2017;24.6;31.1;47.6;23.4;1.3;43.9;22.1;56.3;11.8;1.3
314;Migratieachtergrond: overig niet-westers;Waarde;2019;26.2;33.6;50.7;23.4;1.3;41.1;22.2;53.0;12.6;1.3
315;Migratieachtergrond: overig niet-westers;Betrouwbaarheidsmarge;2012;2.5;2.8;3.1;2.7;0.1;3.1;2.5;3.0;1.9;0.1
316;Migratieachtergrond: overig niet-westers;Betrouwbaarheidsmarge;2013;2.0;2.3;2.4;2.1;0.1;2.4;1.9;2.4;1.5;0.1
317;Migratieachtergrond: overig niet-westers;Betrouwbaarheidsmarge;2014;2.2;2.3;2.5;2.2;0.1;2.5;2.0;2.4;1.6;0.1
318;Migratieachtergrond: overig niet-westers;Betrouwbaarheidsmarge;2015;2.1;2.3;2.5;2.2;0.1;2.4;2.0;2.4;1.6;0.1
319;Migratieachtergrond: overig niet-westers;Betrouwbaarheidsmarge;2016;2.0;2.2;2.3;1.9;0.1;2.3;2.0;2.3;1.5;0.1
320;Migratieachtergrond: overig niet-westers;Betrouwbaarheidsmarge;2017;1.7;1.9;2.1;1.7;0.0;2.0;1.7;2.1;1.3;0.0
321;Migratieachtergrond: overig niet-westers;Betrouwbaarheidsmarge;2019;1.7;1.9;2.0;1.6;0.0;1.9;1.6;1.9;1.3;0.0
322;Migratieachtergrond: Suriname;Waarde;2012;37.9;29.8;57.6;32.8;1.6;60.6;15.0;67.0;13.6;1.6
323;Migratieachtergrond: Suriname;Waarde;2013;38.7;30.8;55.8;34.9;1.6;59.1;15.2;63.4;13.5;1.5
324;Migratieachtergrond: Suriname;Waarde;2014;37.6;31.9;58.0;32.2;1.6;61.4;12.4;65.0;17.0;1.6
325;Migratieachtergrond: Suriname;Waarde;2015;42.6;32.3;58.6;35.3;1.7;60.0;16.5;65.3;14.3;1.6
326;Migratieachtergrond: Suriname;Waarde;2016;44.0;34.5;56.6;31.8;1.7;61.1;15.7;65.8;14.0;1.6
327;Migratieachtergrond: Suriname;Waarde;2017;40.1;32.0;56.6;29.4;1.6;61.0;13.7;65.5;14.4;1.5
328;Migratieachtergrond: Suriname;Waarde;2019;42.3;31.0;58.4;31.4;1.6;59.4;15.0;57.1;13.9;1.5
329;Migratieachtergrond: Suriname;Betrouwbaarheidsmarge;2012;3.9;3.8;4.1;3.9;0.1;4.1;3.1;4.0;2.8;0.1
330;Migratieachtergrond: Suriname;Betrouwbaarheidsmarge;2013;2.8;2.7;2.9;2.8;0.1;2.9;2.2;2.8;1.9;0.1
331;Migratieachtergrond: Suriname;Betrouwbaarheidsmarge;2014;3.0;2.9;3.0;2.8;0.1;3.0;2.0;2.9;2.3;0.1
332;Migratieachtergrond: Suriname;Betrouwbaarheidsmarge;2015;3.1;3.0;3.1;3.0;0.1;3.1;2.4;3.0;2.1;0.1
333;Migratieachtergrond: Suriname;Betrouwbaarheidsmarge;2016;3.0;2.9;3.0;2.8;0.1;3.0;2.3;2.9;2.1;0.1
334;Migratieachtergrond: Suriname;Betrouwbaarheidsmarge;2017;2.7;2.6;2.8;2.5;0.1;2.8;2.0;2.6;1.9;0.1
335;Migratieachtergrond: Suriname;Betrouwbaarheidsmarge;2019;2.7;2.6;2.7;2.5;0.1;2.7;2.0;2.7;1.9;0.1
336;Migratieachtergrond: (vm) Ned Ant, Aruba;Waarde;2012;35.5;34.7;64.7;31.2;1.7;52.3;11.8;62.6;7.7;1.3
337;Migratieachtergrond: (vm) Ned Ant, Aruba;Waarde;2013;27.7;31.1;53.3;28.8;1.4;54.5;11.6;62.1;13.6;1.4
338;Migratieachtergrond: (vm) Ned Ant, Aruba;Waarde;2014;35.7;30.6;52.9;31.4;1.5;57.6;15.9;66.4;10.2;1.5
339;Migratieachtergrond: (vm) Ned Ant, Aruba;Waarde;2015;32.4;31.3;51.3;27.5;1.4;51.4;18.8;66.1;11.1;1.5
340;Migratieachtergrond: (vm) Ned Ant, Aruba;Waarde;2016;32.3;34.6;55.8;28.4;1.5;52.1;13.0;64.6;12.0;1.4
341;Migratieachtergrond: (vm) Ned Ant, Aruba;Waarde;2017;28.6;29.5;51.8;28.0;1.4;53.4;11.9;61.2;12.9;1.4
342;Migratieachtergrond: (vm) Ned Ant, Aruba;Waarde;2019;32.5;29.5;53.2;23.6;1.4;51.4;13.7;63.2;9.6;1.4
343;Migratieachtergrond: (vm) Ned Ant, Aruba;Betrouwbaarheidsmarge;2012;6.7;7.1;6.9;6.6;0.2;7.3;4.8;7.3;3.6;0.2
344;Migratieachtergrond: (vm) Ned Ant, Aruba;Betrouwbaarheidsmarge;2013;4.5;5.0;5.2;4.5;0.1;5.2;3.1;5.1;3.6;0.1
345;Migratieachtergrond: (vm) Ned Ant, Aruba;Betrouwbaarheidsmarge;2014;5.2;5.1;5.4;5.1;0.1;5.4;4.1;5.1;3.2;0.1
346;Migratieachtergrond: (vm) Ned Ant, Aruba;Betrouwbaarheidsmarge;2015;4.9;5.0;5.4;4.7;0.1;5.4;4.3;5.1;3.3;0.1
347;Migratieachtergrond: (vm) Ned Ant, Aruba;Betrouwbaarheidsmarge;2016;4.8;5.0;5.2;4.8;0.1;5.2;3.6;4.9;3.2;0.1
348;Migratieachtergrond: (vm) Ned Ant, Aruba;Betrouwbaarheidsmarge;2017;4.3;4.4;4.8;4.4;0.1;4.8;3.0;4.8;3.1;0.1
349;Migratieachtergrond: (vm) Ned Ant, Aruba;Betrouwbaarheidsmarge;2019;4.3;4.1;4.6;3.8;0.1;4.6;3.1;4.4;2.6;0.1
350;Migratieachtergrond: Turkije;Waarde;2012;29.6;33.2;65.1;24.6;1.5;50.1;17.6;56.2;7.6;1.3
351;Migratieachtergrond: Turkije;Waarde;2013;33.4;32.6;63.7;24.9;1.5;46.6;20.2;53.7;10.2;1.3
352;Migratieachtergrond: Turkije;Waarde;2014;32.5;35.1;63.7;26.0;1.6;47.7;15.9;56.3;12.0;1.3
353;Migratieachtergrond: Turkije;Waarde;2015;33.2;36.9;63.8;26.6;1.6;50.2;20.9;58.0;10.6;1.4
354;Migratieachtergrond: Turkije;Waarde;2016;33.4;33.8;58.9;24.2;1.5;47.5;20.6;55.8;9.7;1.3
355;Migratieachtergrond: Turkije;Waarde;2017;34.8;34.1;60.0;22.5;1.5;44.2;18.4;52.4;6.5;1.2
356;Migratieachtergrond: Turkije;Waarde;2019;31.6;35.6;65.7;26.0;1.6;49.7;19.9;55.3;12.7;1.4
357;Migratieachtergrond: Turkije;Betrouwbaarheidsmarge;2012;4.1;4.2;4.4;3.9;0.1;4.6;3.4;4.5;2.2;0.1
358;Migratieachtergrond: Turkije;Betrouwbaarheidsmarge;2013;3.4;3.3;3.4;3.0;0.1;3.5;2.9;3.5;2.1;0.1
359;Migratieachtergrond: Turkije;Betrouwbaarheidsmarge;2014;3.6;3.6;3.6;3.3;0.1;3.8;2.8;3.7;2.5;0.1
360;Migratieachtergrond: Turkije;Betrouwbaarheidsmarge;2015;3.5;3.6;3.5;3.3;0.1;3.7;3.1;3.7;2.2;0.1
361;Migratieachtergrond: Turkije;Betrouwbaarheidsmarge;2016;3.5;3.5;3.6;3.2;0.1;3.7;3.0;3.7;2.2;0.1
362;Migratieachtergrond: Turkije;Betrouwbaarheidsmarge;2017;3.4;3.3;3.5;2.9;0.1;3.5;2.8;3.5;1.6;0.1
363;Migratieachtergrond: Turkije;Betrouwbaarheidsmarge;2019;3.0;3.1;3.0;2.8;0.1;3.2;2.6;3.2;2.1;0.1
364;Migratieachtergrond: Marokko;Waarde;2012;32.1;30.2;54.5;29.1;1.5;47.0;13.8;50.0;8.6;1.2
365;Migratieachtergrond: Marokko;Waarde;2013;27.9;27.8;58.4;23.5;1.4;46.3;15.7;50.3;7.7;1.2
366;Migratieachtergrond: Marokko;Waarde;2014;30.8;29.0;56.4;23.8;1.4;46.1;14.1;43.5;6.1;1.1
367;Migratieachtergrond: Marokko;Waarde;2015;33.9;28.8;54.8;27.3;1.4;51.8;16.1;50.1;4.6;1.2
368;Migratieachtergrond: Marokko;Waarde;2016;31.5;26.5;53.4;25.8;1.4;47.2;18.4;47.8;8.0;1.2
369;Migratieachtergrond: Marokko;Waarde;2017;26.0;29.0;53.3;22.0;1.3;41.1;17.5;49.5;7.8;1.2
370;Migratieachtergrond: Marokko;Waarde;2019;28.8;28.8;60.4;24.5;1.4;42.0;18.9;46.2;7.9;1.1
371;Migratieachtergrond: Marokko;Betrouwbaarheidsmarge;2012;5.6;5.7;6.2;5.5;0.2;6.2;4.1;6.2;3.7;0.1
372;Migratieachtergrond: Marokko;Betrouwbaarheidsmarge;2013;3.9;3.9;4.4;3.7;0.1;4.4;3.2;4.4;2.4;0.1
373;Migratieachtergrond: Marokko;Betrouwbaarheidsmarge;2014;4.2;4.2;4.6;3.9;0.1;4.6;3.1;4.5;2.2;0.1
374;Migratieachtergrond: Marokko;Betrouwbaarheidsmarge;2015;4.4;4.2;4.7;4.1;0.1;4.7;3.4;4.7;1.9;0.1
375;Migratieachtergrond: Marokko;Betrouwbaarheidsmarge;2016;4.2;4.0;4.5;3.9;0.1;4.5;3.5;4.5;2.5;0.1
376;Migratieachtergrond: Marokko;Betrouwbaarheidsmarge;2017;3.7;4.0;4.3;3.6;0.1;4.2;3.3;4.3;2.3;0.1
377;Migratieachtergrond: Marokko;Betrouwbaarheidsmarge;2019;3.4;3.5;3.7;3.3;0.1;3.7;3.0;3.8;2.0;0.1
378;Onderwijsniveau: laag onderwijs;Waarde;2012;46.8;36.6;65.0;37.8;1.9;69.4;21.6;79.2;11.9;1.8
