ID;VrijstellingAftrekHeffingskorting;KenmerkenHuishouden;Perioden;AantalParticuliereHuishoudens_1;AandeelParticuliereHuishoudens_2;TotaalVoordeel_3;GemiddeldVoordeelPerHuishouden_4;k_25ePercentiel_5;k_50ePercentielMediaan_6;k_75ePercentiel_7
1669;28;13700;2010;1809.0;84.8;617.0;0.3;0.1;0.2;0.5
1670;28;13700;2011;1837.0;84.9;610.0;0.3;0.1;0.2;0.5
1671;28;13700;2012;1905.0;86.1;608.0;0.3;0.1;0.3;0.5
1672;28;13700;2013;1983.0;88.2;614.0;0.3;0.1;0.3;0.4
1673;28;13700;2014;1982.0;87.0;619.0;0.3;0.1;0.2;0.4
1674;28;13750;2006;68.0;74.7;15.0;0.2;0.0;0.1;0.3
1675;28;13750;2007;52.0;73.8;12.0;0.2;0.0;0.2;0.3
1676;28;13750;2008;42.0;76.3;14.0;0.3;0.0;0.2;0.3
1677;28;13750;2009;51.0;74.1;14.0;0.3;0.0;0.1;0.3
1678;28;13750;2010;63.0;81.6;12.0;0.2;0.0;0.1;0.3
1679;28;13750;2011;58.0;75.7;13.0;0.2;0.0;0.1;0.3
1680;28;13750;2012;69.0;79.4;12.0;0.2;0.0;0.1;0.3
1681;28;13750;2013;91.0;78.5;14.0;0.2;0.0;0.1;0.3
1682;28;13750;2014;95.0;77.9;14.0;0.1;0.0;0.1;0.3
1683;28;13800;2006;171.0;71.5;30.0;0.2;0.0;0.1;0.2
1684;28;13800;2007;166.0;71.3;35.0;0.2;0.0;0.1;0.3
1685;28;13800;2008;169.0;73.5;31.0;0.2;0.0;0.1;0.2
1686;28;13800;2009;187.0;78.0;47.0;0.2;0.0;0.1;0.2
1687;28;13800;2010;191.0;79.5;33.0;0.2;0.0;0.1;0.2
1688;28;13800;2011;185.0;75.9;31.0;0.2;0.0;0.1;0.2
1689;28;13800;2012;200.0;79.8;27.0;0.1;0.0;0.0;0.2
1690;28;13800;2013;203.0;80.6;26.0;0.1;0.0;0.0;0.2
1691;28;13800;2014;197.0;79.8;29.0;0.1;0.0;0.0;0.2
1692;28;13850;2006;1435.0;83.6;502.0;0.3;0.1;0.2;0.5
1693;28;13850;2007;1458.0;84.4;548.0;0.4;0.1;0.2;0.5
1694;28;13850;2008;1407.0;80.7;552.0;0.4;0.1;0.2;0.5
1695;28;13850;2009;1516.0;84.9;574.0;0.4;0.1;0.2;0.5
1696;28;13850;2010;1555.0;85.6;572.0;0.4;0.1;0.2;0.5
1697;28;13850;2011;1595.0;86.4;566.0;0.4;0.1;0.3;0.5
1698;28;13850;2012;1635.0;87.3;569.0;0.3;0.1;0.3;0.5
1699;28;13850;2013;1688.0;89.8;574.0;0.3;0.1;0.3;0.5
1700;28;13850;2014;1690.0;88.5;576.0;0.3;0.1;0.3;0.5
1701;28;13900;2006;151.0;47.3;8.0;0.1;0.0;0.0;0.0
1702;28;13900;2007;145.0;48.6;9.0;0.1;0.0;0.0;0.1
1703;28;13900;2008;153.0;53.1;8.0;0.1;0.0;0.0;0.1
1704;28;13900;2009;186.0;62.5;9.0;0.0;0.0;0.0;0.0
1705;28;13900;2010;213.0;67.3;10.0;0.0;0.0;0.0;0.0
1706;28;13900;2011;198.0;59.2;10.0;0.1;0.0;0.0;0.0
1707;28;13900;2012;236.0;66.9;11.0;0.0;0.0;0.0;0.0
1708;28;13900;2013;249.0;67.9;10.0;0.0;0.0;0.0;0.0
1709;28;13900;2014;266.0;67.6;9.0;0.0;0.0;0.0;0.0
1710;28;13950;2006;116.0;43.7;3.0;0.0;0.0;0.0;0.0
1711;28;13950;2007;107.0;44.4;3.0;0.0;0.0;0.0;0.0
1712;28;13950;2008;111.0;49.3;3.0;0.0;0.0;0.0;0.0
1713;28;13950;2009;135.0;58.4;3.0;0.0;0.0;0.0;0.0
1714;28;13950;2010;156.0;63.8;4.0;0.0;0.0;0.0;0.0
1715;28;13950;2011;139.0;54.2;3.0;0.0;0.0;0.0;0.0
1716;28;13950;2012;169.0;62.9;3.0;0.0;0.0;0.0;0.0
1717;28;13950;2013;187.0;65.6;4.0;0.0;0.0;0.0;0.0
1718;28;13950;2014;195.0;65.3;4.0;0.0;0.0;0.0;0.0
1719;28;14000;2006;35.0;65.0;5.0;0.2;0.0;0.1;0.2
1720;28;14000;2007;38.0;66.8;6.0;0.2;0.0;0.1;0.2
1721;28;14000;2008;42.0;67.1;6.0;0.1;0.0;0.1;0.2
1722;28;14000;2009;50.0;77.0;6.0;0.1;0.0;0.1;0.2
1723;28;14000;2010;57.0;79.3;7.0;0.1;0.0;0.1;0.2
1724;28;14000;2011;59.0;75.6;7.0;0.1;0.0;0.1;0.2
1725;28;14000;2012;67.0;79.9;8.0;0.1;0.0;0.0;0.2
1726;28;14000;2013;63.0;75.6;6.0;0.1;0.0;0.0;0.1
1727;28;14000;2014;71.0;74.9;6.0;0.1;0.0;0.0;0.1
1728;28;14050;2006;33.0;23.2;4.0;0.1;0.0;0.1;0.2
1729;28;14050;2007;30.0;21.3;3.0;0.1;0.0;0.1;0.2
1730;28;14050;2008;30.0;24.5;4.0;0.1;0.0;0.1;0.2
1731;28;14050;2009;38.0;26.4;4.0;0.1;0.0;0.1;0.2
1732;28;14050;2010;38.0;25.7;4.0;0.1;0.0;0.1;0.2
1733;28;14050;2011;34.0;21.9;4.0;0.1;0.0;0.1;0.2
1734;28;14050;2012;40.0;31.9;4.0;0.1;0.0;0.0;0.2
1735;28;14050;2013;41.0;31.1;4.0;0.1;0.0;0.0;0.2
1736;28;14050;2014;46.0;32.3;4.0;0.1;0.0;0.0;0.2
1737;28;14100;2006;962.0;54.1;179.0;0.2;0.0;0.1;0.2
1738;28;14100;2007;976.0;54.5;215.0;0.2;0.0;0.1;0.2
1739;28;14100;2008;968.0;53.5;219.0;0.2;0.0;0.1;0.2
1740;28;14100;2009;1114.0;61.0;708.0;0.6;0.0;0.1;0.2
1741;28;14100;2010;1176.0;64.1;269.0;0.2;0.0;0.1;0.2
1742;28;14100;2011;1089.0;58.8;273.0;0.3;0.0;0.1;0.2
1743;28;14100;2012;1155.0;61.8;260.0;0.2;0.0;0.1;0.3
1744;28;14100;2013;1215.0;64.9;234.0;0.2;0.0;0.1;0.3
1745;28;14100;2014;1200.0;63.5;297.0;0.2;0.0;0.1;0.3
1746;28;14150;2006;1483.0;83.5;406.0;0.3;0.0;0.2;0.3
1747;28;14150;2007;1508.0;84.2;444.0;0.3;0.1;0.2;0.4
1748;28;14150;2008;1541.0;85.1;498.0;0.3;0.0;0.2;0.4
1749;28;14150;2009;1577.0;86.4;667.0;0.4;0.0;0.2;0.4
1750;28;14150;2010;1606.0;87.5;681.0;0.4;0.0;0.2;0.4
1751;28;14150;2011;1613.0;87.0;652.0;0.4;0.0;0.2;0.4
1752;28;14150;2012;1632.0;87.4;556.0;0.3;0.0;0.2;0.3
1753;28;14150;2013;1621.0;86.6;485.0;0.3;0.0;0.2;0.3
1754;28;14150;2014;1630.0;86.3;579.0;0.4;0.0;0.2;0.3
1755;28;14200;2006;1667.0;93.8;744.0;0.4;0.1;0.3;0.5
1756;28;14200;2007;1692.0;94.5;853.0;0.5;0.1;0.3;0.5
1757;28;14200;2008;1710.0;94.5;911.0;0.5;0.1;0.3;0.5
1758;28;14200;2009;1736.0;95.1;1045.0;0.6;0.1;0.3;0.5
1759;28;14200;2010;1754.0;95.6;1118.0;0.6;0.1;0.3;0.5
1760;28;14200;2011;1752.0;94.5;1290.0;0.7;0.1;0.3;0.5
1761;28;14200;2012;1741.0;93.2;1300.0;0.7;0.1;0.2;0.5
1762;28;14200;2013;1723.0;92.0;840.0;0.5;0.0;0.2;0.5
1763;28;14200;2014;1733.0;91.7;923.0;0.5;0.0;0.2;0.5
1764;28;14250;2006;1718.0;96.7;1540.0;0.9;0.2;0.5;0.7
1765;28;14250;2007;1742.0;97.3;2170.0;1.2;0.3;0.5;0.8
1766;28;14250;2008;1761.0;97.2;2056.0;1.2;0.3;0.5;0.8
1767;28;14250;2009;1784.0;97.7;2346.0;1.3;0.3;0.5;0.9
1768;28;14250;2010;1796.0;97.9;2635.0;1.5;0.3;0.5;0.8
1769;28;14250;2011;1808.0;97.5;3121.0;1.7;0.3;0.5;0.9
1770;28;14250;2012;1806.0;96.7;2341.0;1.3;0.2;0.4;0.5
1771;28;14250;2013;1791.0;95.6;3074.0;1.7;0.1;0.4;0.5
1772;28;14250;2014;1799.0;95.2;2454.0;1.4;0.1;0.4;0.5
1773;28;14300;2006;234.0;33.0;32.0;0.1;0.0;0.1;0.2
1774;28;14300;2007;236.0;33.0;76.0;0.3;0.0;0.1;0.2
1775;28;14300;2008;232.0;32.0;81.0;0.3;0.0;0.0;0.2
1776;28;14300;2009;306.0;41.9;162.0;0.5;0.0;0.0;0.2
1777;28;14300;2010;331.0;45.2;112.0;0.3;0.0;0.0;0.2
1778;28;14300;2011;287.0;38.7;119.0;0.4;0.0;0.1;0.2
1779;28;14300;2012;298.0;39.8;97.0;0.3;0.0;0.0;0.2
1780;28;14300;2013;333.0;44.4;90.0;0.3;0.0;0.0;0.2
1781;28;14300;2014;328.0;43.3;115.0;0.4;0.0;0.0;0.2
1782;28;14350;2006;473.0;66.5;92.0;0.2;0.0;0.1;0.2
1783;28;14350;2007;475.0;66.2;82.0;0.2;0.0;0.1;0.2
1784;28;14350;2008;479.0;66.2;84.0;0.2;0.0;0.1;0.2
1785;28;14350;2009;540.0;73.9;463.0;0.9;0.0;0.1;0.2
1786;28;14350;2010;566.0;77.1;99.0;0.2;0.0;0.1;0.2
1787;28;14350;2011;532.0;71.7;93.0;0.2;0.0;0.1;0.3
1788;28;14350;2012;573.0;76.7;92.0;0.2;0.0;0.1;0.3
1789;28;14350;2013;586.0;78.3;86.0;0.1;0.0;0.1;0.3
1790;28;14350;2014;591.0;78.2;128.0;0.2;0.0;0.1;0.3
1791;28;14400;2006;532.0;74.9;120.0;0.2;0.0;0.2;0.3
1792;28;14400;2007;542.0;75.7;125.0;0.2;0.0;0.2;0.3
1793;28;14400;2008;540.0;74.6;119.0;0.2;0.0;0.1;0.2
1794;28;14400;2009;553.0;75.7;220.0;0.4;0.0;0.1;0.2
1795;28;14400;2010;575.0;78.4;137.0;0.2;0.0;0.1;0.2
1796;28;14400;2011;577.0;77.8;144.0;0.3;0.0;0.2;0.3
1797;28;14400;2012;593.0;79.4;141.0;0.2;0.0;0.1;0.3
1798;28;14400;2013;610.0;81.5;127.0;0.2;0.0;0.1;0.3
1799;28;14400;2014;594.0;78.6;125.0;0.2;0.0;0.1;0.3
1800;28;14450;2006;580.0;81.6;149.0;0.3;0.0;0.2;0.3
1801;28;14450;2007;597.0;83.3;175.0;0.3;0.1;0.2;0.4
1802;28;14450;2008;613.0;84.6;171.0;0.3;0.0;0.2;0.3
1803;28;14450;2009;629.0;86.1;182.0;0.3;0.0;0.2;0.4
1804;28;14450;2010;636.0;86.6;279.0;0.4;0.0;0.2;0.3
1805;28;14450;2011;637.0;85.9;204.0;0.3;0.0;0.2;0.4
1806;28;14450;2012;650.0;87.0;245.0;0.4;0.0;0.2;0.3
1807;28;14450;2013;646.0;86.2;183.0;0.3;0.0;0.2;0.3
1808;28;14450;2014;650.0;86.0;179.0;0.3;0.0;0.2;0.3
1809;28;14500;2006;626.0;88.0;192.0;0.3;0.1;0.2;0.4
1810;28;14500;2007;635.0;88.6;200.0;0.3;0.1;0.2;0.4
1811;28;14500;2008;645.0;89.0;262.0;0.4;0.1;0.2;0.5
1812;28;14500;2009;663.0;90.8;348.0;0.5;0.1;0.2;0.5
1813;28;14500;2010;673.0;91.8;325.0;0.5;0.1;0.2;0.4
1814;28;14500;2011;670.0;90.3;364.0;0.5;0.1;0.2;0.5
1815;28;14500;2012;673.0;90.1;240.0;0.4;0.0;0.2;0.4
1816;28;14500;2013;660.0;88.2;232.0;0.4;0.0;0.2;0.4
1817;28;14500;2014;669.0;88.5;329.0;0.5;0.0;0.2;0.4
1818;28;14550;2006;654.0;92.0;200.0;0.3;0.1;0.2;0.4
1819;28;14550;2007;667.0;93.0;301.0;0.5;0.1;0.2;0.5
1820;28;14550;2008;674.0;93.0;278.0;0.4;0.1;0.2;0.5
1821;28;14550;2009;684.0;93.7;373.0;0.5;0.1;0.3;0.5
1822;28;14550;2010;692.0;94.3;359.0;0.5;0.1;0.2;0.5
1823;28;14550;2011;690.0;93.0;355.0;0.5;0.1;0.3;0.5
1824;28;14550;2012;685.0;91.8;396.0;0.6;0.0;0.2;0.5
1825;28;14550;2013;674.0;90.1;283.0;0.4;0.0;0.2;0.5
1826;28;14550;2014;680.0;89.9;294.0;0.4;0.0;0.2;0.5
1827;28;14600;2006;672.0;94.6;303.0;0.5;0.1;0.3;0.5
1828;28;14600;2007;680.0;94.9;373.0;0.5;0.1;0.3;0.5
1829;28;14600;2008;687.0;94.9;399.0;0.6;0.1;0.3;0.5
1830;28;14600;2009;700.0;95.9;473.0;0.7;0.1;0.3;0.6
1831;28;14600;2010;705.0;96.1;465.0;0.7;0.1;0.3;0.5
1832;28;14600;2011;705.0;95.0;537.0;0.8;0.1;0.3;0.5
1833;28;14600;2012;700.0;93.7;556.0;0.8;0.1;0.2;0.5
1834;28;14600;2013;696.0;93.0;376.0;0.5;0.1;0.2;0.5
1835;28;14600;2014;700.0;92.6;375.0;0.5;0.1;0.2;0.5
1836;28;14650;2006;684.0;96.2;433.0;0.6;0.2;0.3;0.5
1837;28;14650;2007;692.0;96.6;408.0;0.6;0.2;0.4;0.6
1838;28;14650;2008;698.0;96.4;471.0;0.7;0.2;0.4;0.6
1839;28;14650;2009;707.0;96.9;441.0;0.6;0.2;0.4;0.7
1840;28;14650;2010;715.0;97.5;593.0;0.8;0.2;0.4;0.6
1841;28;14650;2011;717.0;96.8;691.0;1.0;0.2;0.4;0.7
1842;28;14650;2012;715.0;95.7;677.0;0.9;0.1;0.3;0.5
1843;28;14650;2013;708.0;94.5;513.0;0.7;0.1;0.3;0.5
1844;28;14650;2014;712.0;94.2;520.0;0.7;0.1;0.3;0.5
1845;28;14700;2006;688.0;96.8;464.0;0.7;0.2;0.5;0.7
1846;28;14700;2007;699.0;97.6;569.0;0.8;0.2;0.5;0.8
1847;28;14700;2008;707.0;97.7;575.0;0.8;0.2;0.5;0.8
1848;28;14700;2009;715.0;97.9;748.0;1.0;0.3;0.5;0.8
1849;28;14700;2010;722.0;98.4;737.0;1.0;0.2;0.5;0.8
1850;28;14700;2011;725.0;97.8;915.0;1.3;0.3;0.5;0.8
1851;28;14700;2012;725.0;97.0;625.0;0.9;0.1;0.3;0.5
1852;28;14700;2013;718.0;95.9;701.0;1.0;0.1;0.3;0.5
1853;28;14700;2014;723.0;95.7;602.0;0.8;0.1;0.3;0.5
1854;28;14750;2006;687.0;96.7;884.0;1.3;0.4;0.5;0.8
1855;28;14750;2007;696.0;97.2;1372.0;2.0;0.4;0.6;1.0
1856;28;14750;2008;704.0;97.3;1243.0;1.8;0.4;0.6;1.0
1857;28;14750;2009;713.0;97.7;1356.0;1.9;0.4;0.7;1.0
1858;28;14750;2010;716.0;97.7;1599.0;2.2;0.4;0.6;1.0
1859;28;14750;2011;723.0;97.5;1912.0;2.6;0.4;0.7;1.1
1860;28;14750;2012;723.0;96.8;1388.0;1.9;0.2;0.5;0.6
1861;28;14750;2013;717.0;95.8;2041.0;2.8;0.2;0.5;0.6
1862;28;14750;2014;718.0;95.0;1585.0;2.2;0.3;0.5;0.6
1863;28;14800;2006;3599.0;92.2;2378.0;0.7;0.2;0.4;0.6
1864;28;14800;2007;3680.0;92.6;3103.0;0.8;0.2;0.4;0.7
1865;28;14800;2008;3807.0;92.3;3161.0;0.8;0.2;0.4;0.7
1866;28;14800;2009;3876.0;92.8;4202.0;1.1;0.2;0.4;0.7
1867;28;14800;2010;3940.0;93.5;4079.0;1.0;0.2;0.4;0.7
1868;28;14800;2011;3980.0;93.6;4655.0;1.2;0.2;0.4;0.7
1869;28;14800;2012;3964.0;92.5;3863.0;1.0;0.1;0.3;0.5
1870;28;14800;2013;3945.0;91.7;4090.0;1.0;0.1;0.3;0.5
1871;28;14800;2014;3967.0;91.3;3739.0;0.9;0.1;0.3;0.5
1872;28;14850;2006;2232.0;69.7;492.0;0.2;0.0;0.1;0.3
1873;28;14850;2007;2238.0;70.1;578.0;0.3;0.0;0.1;0.3
1874;28;14850;2008;2173.0;69.7;523.0;0.2;0.0;0.1;0.3
1875;28;14850;2009;2335.0;74.6;564.0;0.2;0.0;0.1;0.3
1876;28;14850;2010;2392.0;76.6;624.0;0.3;0.0;0.1;0.3
1877;28;14850;2011;2283.0;72.1;681.0;0.3;0.0;0.1;0.3
1878;28;14850;2012;2370.0;74.4;595.0;0.3;0.0;0.1;0.3
1879;28;14850;2013;2403.0;75.5;542.0;0.2;0.0;0.1;0.3
1880;28;14850;2014;2396.0;74.6;514.0;0.2;0.0;0.1;0.3
1881;28;14900;2006;556.0;55.2;54.0;0.1;0.0;0.0;0.1
1882;28;14900;2007;562.0;54.7;60.0;0.1;0.0;0.0;0.2
1883;28;14900;2008;583.0;56.1;62.0;0.1;0.0;0.0;0.1
1884;28;14900;2009;710.0;66.4;74.0;0.1;0.0;0.0;0.1
1885;28;14900;2010;743.0;69.3;75.0;0.1;0.0;0.0;0.1
1886;28;14900;2011;699.0;63.2;79.0;0.1;0.0;0.0;0.2
1887;28;14900;2012;732.0;65.1;70.0;0.1;0.0;0.0;0.1
1888;28;14900;2013;783.0;70.1;70.0;0.1;0.0;0.0;0.1
1889;28;14900;2014;826.0;68.6;74.0;0.1;0.0;0.0;0.1
1890;28;14950;2006;1676.0;76.3;438.0;0.3;0.0;0.2;0.3
1891;28;14950;2007;1677.0;77.5;518.0;0.3;0.0;0.2;0.4
1892;28;14950;2008;1589.0;76.6;461.0;0.3;0.0;0.2;0.3
1893;28;14950;2009;1625.0;78.9;490.0;0.3;0.0;0.2;0.3
1894;28;14950;2010;1649.0;80.4;549.0;0.3;0.0;0.2;0.3
1895;28;14950;2011;1584.0;76.9;602.0;0.4;0.0;0.2;0.4
1896;28;14950;2012;1638.0;79.5;525.0;0.3;0.0;0.1;0.3
1897;28;14950;2013;1620.0;78.4;473.0;0.3;0.0;0.1;0.3
1898;28;14950;2014;1570.0;78.2;440.0;0.3;0.0;0.1;0.3
1899;28;18850;2006;1098.0;74.0;361.0;0.3;0.0;0.2;0.4
1900;28;18850;2007;1106.0;74.5;455.0;0.4;0.0;0.2;0.4
1901;28;18850;2008;1199.0;75.0;505.0;0.4;0.0;0.2;0.5
1902;28;18850;2009;1265.0;77.7;533.0;0.4;0.0;0.2;0.4
1903;28;18850;2010;1300.0;78.9;532.0;0.4;0.0;0.2;0.4
1904;28;18850;2011;1254.0;75.1;544.0;0.4;0.0;0.2;0.5
1905;28;18850;2012;1298.0;77.2;491.0;0.4;0.0;0.1;0.3
1906;28;18850;2013;1297.0;76.9;507.0;0.4;0.0;0.1;0.3
1907;28;18850;2014;1348.0;76.5;539.0;0.4;0.0;0.1;0.3
1908;28;18900;2006;1677.0;80.8;672.0;0.4;0.1;0.2;0.5
1909;28;18900;2007;1698.0;81.3;860.0;0.5;0.1;0.2;0.5
1910;28;18900;2008;1698.0;81.8;856.0;0.5;0.1;0.2;0.5
1911;28;18900;2009;1755.0;84.2;849.0;0.5;0.1;0.2;0.5
1912;28;18900;2010;1788.0;85.7;876.0;0.5;0.1;0.2;0.5
1913;28;18900;2011;1773.0;84.1;910.0;0.5;0.1;0.3;0.5
1914;28;18900;2012;1793.0;84.2;729.0;0.4;0.0;0.2;0.4
1915;28;18900;2013;1818.0;84.8;798.0;0.4;0.0;0.2;0.4
1916;28;18900;2014;1768.0;84.1;809.0;0.5;0.0;0.2;0.4
1917;28;18950;2006;1139.0;85.0;638.0;0.6;0.1;0.3;0.5
1918;28;18950;2007;1160.0;85.7;896.0;0.8;0.1;0.3;0.5
1919;28;18950;2008;1129.0;85.7;701.0;0.6;0.1;0.3;0.6
1920;28;18950;2009;1188.0;87.9;657.0;0.6;0.1;0.3;0.6
1921;28;18950;2010;1198.0;89.3;761.0;0.6;0.1;0.3;0.6
1922;28;18950;2011;1189.0;87.7;878.0;0.7;0.1;0.3;0.6
1923;28;18950;2012;1251.0;87.5;715.0;0.6;0.1;0.2;0.5
1924;28;18950;2013;1229.0;87.5;963.0;0.8;0.0;0.2;0.5
1925;28;18950;2014;1256.0;86.6;802.0;0.6;0.0;0.2;0.5
1926;28;19000;2006;1227.0;86.7;762.0;0.6;0.1;0.3;0.5
1927;28;19000;2007;1250.0;87.5;968.0;0.8;0.1;0.3;0.6
1928;28;19000;2008;1252.0;86.7;1002.0;0.8;0.1;0.4;0.6
1929;28;19000;2009;1311.0;89.4;1239.0;0.9;0.1;0.4;0.7
1930;28;19000;2010;1370.0;90.5;1465.0;1.1;0.1;0.3;0.6
1931;28;19000;2011;1370.0;89.6;1896.0;1.4;0.1;0.4;0.6
1932;28;19000;2012;1332.0;89.3;1396.0;1.0;0.1;0.3;0.5
1933;28;19000;2013;1363.0;88.9;1263.0;0.9;0.1;0.3;0.5
1934;28;19000;2014;1371.0;88.5;1247.0;0.9;0.1;0.3;0.5
1935;28;19050;2006;692.0;86.8;436.0;0.6;0.1;0.3;0.5
1936;28;19050;2007;704.0;87.1;501.0;0.7;0.1;0.4;0.6
1937;28;19050;2008;702.0;87.3;619.0;0.9;0.1;0.4;0.7
1938;28;19050;2009;692.0;89.5;1488.0;2.2;0.1;0.4;0.7
1939;28;19050;2010;676.0;90.4;1069.0;1.6;0.1;0.4;0.7
1940;28;19050;2011;677.0;90.0;1108.0;1.6;0.2;0.4;0.7
1941;28;19050;2012;660.0;89.3;1125.0;1.7;0.1;0.3;0.5
1942;28;19050;2013;642.0;89.2;1102.0;1.7;0.1;0.3;0.5
1943;28;19050;2014;620.0;89.2;856.0;1.4;0.1;0.3;0.5
1944;28;113;2006;970.0;54.6;286.0;0.3;0.0;0.2;0.3
1945;28;113;2007;993.0;55.4;398.0;0.4;0.0;0.2;0.4
1946;28;113;2008;1014.0;56.0;445.0;0.4;0.1;0.2;0.4
1947;28;113;2009;1144.0;62.7;880.0;0.8;0.0;0.2;0.4
1948;28;113;2010;1201.0;65.4;834.0;0.7;0.0;0.2;0.4
1949;28;113;2011;1198.0;64.6;1089.0;0.9;0.1;0.2;0.4
1950;28;113;2012;1217.0;65.2;1119.0;0.9;0.1;0.2;0.4
1951;28;113;2013;1285.0;68.7;852.0;0.7;0.0;0.2;0.4
1952;28;113;2014;1257.0;66.5;766.0;0.6;0.0;0.2;0.4
1953;28;114;2006;1579.0;88.8;661.0;0.4;0.1;0.2;0.4
1954;28;114;2007;1600.0;89.4;720.0;0.5;0.1;0.2;0.5
1955;28;114;2008;1604.0;88.6;750.0;0.5;0.1;0.2;0.5
1956;28;114;2009;1638.0;89.7;974.0;0.6;0.0;0.2;0.5
1957;28;114;2010;1672.0;91.1;1049.0;0.6;0.0;0.2;0.5
1958;28;114;2011;1638.0;88.4;1318.0;0.8;0.0;0.2;0.5
1959;28;114;2012;1659.0;88.8;1119.0;0.7;0.0;0.2;0.4
1960;28;114;2013;1655.0;88.4;918.0;0.6;0.0;0.1;0.4
1961;28;114;2014;1664.0;88.1;1162.0;0.7;0.0;0.1;0.4
1962;28;115;2006;1613.0;90.8;661.0;0.4;0.1;0.3;0.5
1963;28;115;2007;1636.0;91.3;792.0;0.5;0.1;0.3;0.5
1964;28;115;2008;1654.0;91.4;846.0;0.5;0.1;0.3;0.5
1965;28;115;2009;1703.0;93.2;1047.0;0.6;0.1;0.3;0.5
1966;28;115;2010;1715.0;93.6;1086.0;0.6;0.1;0.2;0.5
1967;28;115;2011;1685.0;90.9;1155.0;0.7;0.1;0.3;0.5
1968;28;115;2012;1702.0;91.1;770.0;0.5;0.0;0.2;0.4
1969;28;115;2013;1693.0;90.5;1078.0;0.6;0.0;0.1;0.4
1970;28;115;2014;1703.0;90.2;706.0;0.4;0.0;0.2;0.4
1971;28;116;2006;1668.0;93.9;1261.0;0.8;0.2;0.4;0.6
1972;28;116;2007;1690.0;94.3;1771.0;1.0;0.2;0.4;0.7
1973;28;116;2008;1707.0;94.2;1644.0;1.0;0.2;0.4;0.7
1974;28;116;2009;1725.0;94.6;1865.0;1.1;0.2;0.4;0.7
1975;28;116;2010;1744.0;95.1;1734.0;1.0;0.2;0.4;0.7
1976;28;116;2011;1743.0;94.0;1773.0;1.0;0.2;0.4;0.7
1977;28;116;2012;1757.0;94.1;1450.0;0.8;0.1;0.3;0.5
1978;28;116;2013;1716.0;91.6;1785.0;1.0;0.1;0.3;0.5
1979;28;116;2014;1738.0;91.9;1619.0;0.9;0.1;0.3;0.5
1980;29;10000;2006;1719.0;24.2;1361.0;0.8;0.1;0.3;0.3
1981;29;10000;2007;1949.0;27.2;2091.0;1.1;0.2;0.3;0.4
1982;29;10000;2008;1933.0;26.7;2081.0;1.1;0.2;0.3;0.5
1983;29;10000;2009;2124.0;29.1;3132.0;1.5;0.2;0.3;0.5
1984;29;10000;2010;2050.0;27.9;3059.0;1.5;0.2;0.3;0.5
1985;29;10000;2011;2050.0;27.6;3713.0;1.8;0.3;0.3;0.5
1986;29;10000;2012;709.0;9.5;2868.0;4.0;0.1;0.8;2.1
1987;29;10000;2013;732.0;9.8;3105.0;4.2;0.2;0.9;2.4
1988;29;10000;2014;754.0;10.0;2727.0;3.6;0.2;1.0;2.6
1989;29;10050;2006;286.0;11.6;106.0;0.4;0.1;0.3;0.3
1990;29;10050;2007;327.0;13.0;160.0;0.5;0.1;0.3;0.3
1991;29;10050;2008;323.0;12.6;202.0;0.6;0.2;0.3;0.3
1992;29;10050;2009;350.0;13.5;561.0;1.6;0.2;0.3;0.3
1993;29;10050;2010;330.0;12.6;269.0;0.8;0.1;0.3;0.3
1994;29;10050;2011;332.0;12.4;256.0;0.8;0.3;0.3;0.3
1995;29;10050;2012;109.0;4.0;194.0;1.8;0.1;0.5;1.6
1996;29;10050;2013;118.0;4.3;229.0;1.9;0.1;0.6;1.8
1997;29;10050;2014;119.0;4.3;196.0;1.6;0.2;0.7;2.0
1998;29;10450;2006;163.0;14.5;69.0;0.4;0.1;0.3;0.3
1999;29;10450;2007;199.0;17.4;110.0;0.6;0.1;0.3;0.3
2000;29;10450;2008;204.0;17.3;153.0;0.8;0.2;0.3;0.3
2001;29;10450;2009;215.0;17.9;183.0;0.8;0.2;0.3;0.3
2002;29;10450;2010;206.0;16.9;160.0;0.8;0.2;0.3;0.3
2003;29;10450;2011;205.0;16.4;168.0;0.8;0.3;0.3;0.3
2004;29;10450;2012;71.0;5.6;107.0;1.5;0.1;0.7;1.8
2005;29;10450;2013;78.0;6.1;139.0;1.8;0.2;0.7;2.0
2006;29;10450;2014;79.0;6.0;145.0;1.8;0.2;0.9;2.2
2007;29;10500;2006;162.0;17.2;51.0;0.3;0.1;0.3;0.3
2008;29;10500;2007;196.0;20.5;108.0;0.5;0.1;0.3;0.3
2009;29;10500;2008;201.0;20.4;144.0;0.7;0.2;0.3;0.3
2010;29;10500;2009;211.0;21.2;180.0;0.9;0.2;0.3;0.3
2011;29;10500;2010;201.0;20.0;124.0;0.6;0.2;0.3;0.3
2012;29;10500;2011;199.0;19.2;141.0;0.7;0.3;0.3;0.3
2013;29;10500;2012;66.0;6.3;101.0;1.5;0.2;0.7;1.8
2014;29;10500;2013;70.0;6.7;134.0;1.9;0.2;0.8;2.1
2015;29;10500;2014;71.0;6.8;138.0;1.9;0.3;0.9;2.2
2016;29;10550;2006;1.0;0.8;;;;;
2017;29;10550;2007;3.0;1.7;;;;;
2018;29;10550;2008;3.0;1.7;;;;;
2019;29;10550;2009;4.0;2.0;;;;;
2020;29;10550;2010;5.0;2.5;;;;;
