ID;Geslacht;Leeftijd;Migratieachtergrond;SamenstellingHuishouden;WijzeBeeindiging;Perioden;PersonenMetBeeindigdeSchuldsanering_1
1048;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door schone lei;2015;410.0
1049;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door schone lei;2016;385.0
1050;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door schone lei;2017;355.0
1051;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door schone lei;2018;195.0
1052;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door schone lei;2019;105.0
1053;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door schone lei;2020;70.0
1054;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door schone lei;2021;35.0
1055;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door schone lei;2022;
1056;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;1999;10.0
1057;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2000;30.0
1058;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2001;50.0
1059;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2002;55.0
1060;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2003;40.0
1061;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2004;40.0
1062;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2005;40.0
1063;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2006;60.0
1064;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2007;75.0
1065;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2008;55.0
1066;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2009;20.0
1067;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2010;15.0
1068;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2011;30.0
1069;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2012;20.0
1070;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2013;30.0
1071;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2014;30.0
1072;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2015;15.0
1073;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2016;15.0
1074;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2017;10.0
1075;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2018;
1076;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2019;
1077;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2020;
1078;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2021;
1079;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door akkoord;2022;
1080;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;1999;20.0
1081;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2000;75.0
1082;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2001;195.0
1083;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2002;185.0
1084;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2003;280.0
1085;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2004;240.0
1086;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2005;335.0
1087;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2006;310.0
1088;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2007;310.0
1089;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2008;85.0
1090;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2009;65.0
1091;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2010;50.0
1092;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2011;40.0
1093;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2012;45.0
1094;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2013;20.0
1095;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2014;25.0
1096;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2015;20.0
1097;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2016;15.0
1098;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2017;10.0
1099;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2018;
1100;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2019;
1101;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2020;
1102;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2021;
1103;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door faillissement;2022;
1104;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;1999;
1105;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2000;
1106;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2001;
1107;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2002;
1108;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2003;
1109;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2004;
1110;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2005;10.0
1111;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2006;15.0
1112;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2007;20.0
1113;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2008;20.0
1114;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2009;15.0
1115;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2010;
1116;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2011;
1117;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2012;
1118;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2013;
1119;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2014;
1120;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2015;
1121;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2016;
1122;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2017;
1123;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2018;
1124;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2019;
1125;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2020;
1126;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2021;
1127;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen door betalingen hervat;2022;
1128;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;1999;
1129;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2000;
1130;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2001;
1131;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2002;
1132;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2003;
1133;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2004;70.0
1134;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2005;180.0
1135;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2006;180.0
1136;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2007;165.0
1137;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2008;365.0
1138;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2009;315.0
1139;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2010;220.0
1140;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2011;215.0
1141;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2012;195.0
1142;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2013;250.0
1143;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2014;215.0
1144;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2015;215.0
1145;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2016;160.0
1146;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2017;150.0
1147;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2018;135.0
1148;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2019;110.0
1149;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2020;85.0
1150;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2021;25.0
1151;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen zonder schone lei;2022;
1152;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;1999;
1153;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2000;30.0
1154;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2001;45.0
1155;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2002;80.0
1156;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2003;105.0
1157;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2004;75.0
1158;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2005;35.0
1159;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2006;15.0
1160;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2007;25.0
1161;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2008;45.0
1162;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2009;65.0
1163;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2010;45.0
1164;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2011;30.0
1165;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2012;45.0
1166;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2013;30.0
1167;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2014;20.0
1168;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2015;25.0
1169;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2016;25.0
1170;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2017;20.0
1171;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2018;15.0
1172;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2019;15.0
1173;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2020;15.0
1174;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2021;60.0
1175;Totaal mannen en vrouwen;Totaal;Totaal;Huishouden onbekend;Beëindigingen onbekend;2022;85.0
1176;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;1999;125.0
1177;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2000;590.0
1178;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2001;1270.0
1179;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2002;2755.0
1180;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2003;4790.0
1181;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2004;5390.0
1182;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2005;6110.0
1183;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2006;6595.0
1184;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2007;7335.0
1185;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2008;8200.0
1186;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2009;8180.0
1187;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2010;7960.0
1188;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2011;6580.0
1189;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2012;6055.0
1190;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2013;6985.0
1191;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2014;8485.0
1192;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2015;8985.0
1193;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2016;8265.0
1194;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2017;8250.0
1195;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2018;7430.0
1196;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2019;6425.0
1197;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2020;5290.0
1198;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2021;3725.0
1199;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Totaal alle beëindigingen;2022;3005.0
1200;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;1999;
1201;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2000;120.0
1202;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2001;315.0
1203;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2002;1745.0
1204;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2003;3580.0
1205;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2004;3950.0
1206;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2005;4285.0
1207;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2006;4535.0
1208;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2007;5350.0
1209;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2008;6115.0
1210;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2009;6160.0
1211;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2010;6440.0
1212;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2011;5055.0
1213;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2012;4455.0
1214;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2013;5235.0
1215;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2014;6930.0
1216;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2015;7605.0
1217;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2016;7140.0
1218;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2017;7200.0
1219;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2018;6455.0
1220;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2019;5685.0
1221;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2020;4560.0
1222;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2021;1760.0
1223;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door schone lei;2022;275.0
1224;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;1999;45.0
1225;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2000;175.0
1226;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2001;250.0
1227;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2002;185.0
1228;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2003;110.0
1229;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2004;100.0
1230;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2005;140.0
1231;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2006;215.0
1232;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2007;235.0
1233;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2008;245.0
1234;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2009;185.0
1235;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2010;140.0
1236;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2011;170.0
1237;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2012;155.0
1238;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2013;150.0
1239;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2014;145.0
1240;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2015;130.0
1241;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2016;105.0
1242;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2017;115.0
1243;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2018;80.0
1244;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2019;70.0
1245;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2020;55.0
1246;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2021;35.0
1247;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door akkoord;2022;25.0
1248;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;1999;65.0
1249;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2000;255.0
1250;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2001;580.0
1251;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2002;640.0
1252;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2003;795.0
1253;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2004;900.0
1254;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2005;1155.0
1255;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2006;1210.0
1256;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2007;1075.0
1257;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2008;420.0
1258;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2009;450.0
1259;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2010;340.0
1260;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2011;330.0
1261;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2012;375.0
1262;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2013;380.0
1263;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2014;290.0
1264;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2015;200.0
1265;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2016;160.0
1266;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2017;140.0
1267;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2018;115.0
1268;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2019;85.0
1269;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2020;55.0
1270;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2021;25.0
1271;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door faillissement;2022;25.0
1272;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;1999;
1273;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2000;
1274;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2001;
1275;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2002;
1276;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2003;10.0
1277;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2004;50.0
1278;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2005;100.0
1279;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2006;135.0
1280;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2007;195.0
1281;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2008;285.0
1282;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2009;285.0
1283;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2010;185.0
1284;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2011;125.0
1285;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2012;135.0
1286;Totaal mannen en vrouwen;Totaal;Nederlandse achtergrond;Totaal;Beëindigingen door betalingen hervat;2013;140.0
