ID;Geslacht;Leeftijd;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
417;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2007;85.8;82.5;14.1;42.7;5.9;4.4;0.5;1.0;6.9;5.1;0.6;1.2
418;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2008;88.2;84.8;14.7;47.2;6.7;5.0;0.5;1.2;7.6;5.6;0.6;1.4
419;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2009;89.7;86.6;15.9;49.7;7.0;5.2;0.6;1.3;7.9;5.8;0.6;1.4
420;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2010;90.0;86.1;14.9;55.4;8.3;6.0;0.6;1.7;9.3;6.7;0.7;1.9
421;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2011;89.1;86.1;12.7;53.7;7.2;5.2;0.5;1.5;8.0;5.8;0.5;1.7
422;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2012;89.7;86.1;13.8;56.5;7.2;5.0;0.5;1.7;8.1;5.6;0.5;2.0
423;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2013;89.3;85.7;13.1;56.3;6.9;4.7;0.4;1.7;7.7;5.3;0.5;1.9
424;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2014;89.3;85.5;13.3;56.5;6.9;4.7;0.5;1.7;7.8;5.3;0.5;1.9
425;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2015;89.5;85.4;16.1;57.9;7.1;4.8;0.6;1.8;8.0;5.3;0.6;2.0
426;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2016;89.2;85.2;12.6;59.1;6.9;4.6;0.4;1.8;7.7;5.2;0.5;2.1
427;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2017;88.9;85.0;11.9;59.0;6.8;4.5;0.4;1.9;7.7;5.1;0.4;2.1
428;Totaal mannen en vrouwen;70 tot 75 jaar;Waarde;2018;88.2;83.9;11.3;59.2;6.5;4.3;0.4;1.9;7.4;4.8;0.4;2.1
429;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2006;0.4;0.4;0.4;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
430;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2007;0.3;0.4;0.3;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
431;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2008;0.3;0.3;0.3;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
432;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2009;0.5;0.5;0.5;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
433;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2010;0.4;0.4;0.4;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
434;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2011;0.6;0.7;0.6;0.9;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.1
435;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2012;0.1;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
436;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2013;0.1;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
437;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2014;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
438;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2015;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
439;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2016;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
440;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2017;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
441;Totaal mannen en vrouwen;70 tot 75 jaar;Standaardfout;2018;0.1;0.1;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
442;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2006;86.7;81.5;24.2;44.8;7.2;4.9;1.0;1.2;8.2;5.6;1.2;1.4
443;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2007;87.6;82.4;24.6;47.6;7.0;4.7;1.0;1.3;7.9;5.3;1.1;1.5
444;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2008;90.7;85.3;25.1;52.7;7.8;5.2;1.0;1.6;8.6;5.7;1.1;1.7
445;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2009;91.7;87.0;26.0;54.5;8.3;5.6;1.1;1.6;9.1;6.1;1.2;1.8
446;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2010;92.5;87.1;25.5;61.2;9.9;6.5;1.2;2.2;10.7;7.0;1.3;2.4
447;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2011;92.4;88.3;24.4;58.9;8.4;5.6;0.9;1.9;9.1;6.0;1.0;2.1
448;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2012;92.0;87.5;23.1;62.0;8.7;5.6;0.9;2.2;9.4;6.0;1.0;2.4
449;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2013;92.2;88.0;22.5;62.7;8.4;5.3;0.9;2.2;9.1;5.8;0.9;2.4
450;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2014;92.9;88.4;22.9;63.5;8.6;5.4;0.9;2.2;9.3;5.9;1.0;2.4
451;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2015;92.7;88.2;25.1;64.8;8.9;5.5;1.0;2.4;9.6;6.0;1.1;2.6
452;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2016;92.5;88.0;21.6;65.6;8.6;5.3;0.8;2.4;9.3;5.8;0.9;2.7
453;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2017;92.1;87.9;20.8;65.5;8.6;5.3;0.8;2.5;9.3;5.7;0.9;2.7
454;Totaal mannen en vrouwen;75 tot 80 jaar;Waarde;2018;91.5;86.8;19.9;65.1;8.0;4.9;0.7;2.4;8.7;5.3;0.8;2.6
455;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2006;0.4;0.5;0.5;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
456;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2007;0.4;0.4;0.5;0.5;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
457;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2008;0.3;0.4;0.4;0.5;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
458;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2009;0.5;0.5;0.7;0.8;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0
459;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2010;0.4;0.5;0.6;0.7;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
460;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2011;0.5;0.6;0.9;1.0;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
461;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2012;0.1;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2013;0.1;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2014;0.1;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
464;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2015;0.1;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2016;0.1;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2017;0.1;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467;Totaal mannen en vrouwen;75 tot 80 jaar;Standaardfout;2018;0.1;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2006;88.5;78.1;39.9;51.9;8.2;4.5;2.0;1.7;9.2;5.1;2.3;1.9
469;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2007;89.8;79.6;41.0;55.0;8.1;4.4;2.0;1.7;8.9;4.9;2.2;1.9
470;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2008;91.9;82.6;41.9;59.1;9.2;5.0;2.1;2.1;9.9;5.4;2.3;2.2
471;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2009;93.8;84.7;45.6;63.6;9.9;5.2;2.4;2.3;10.6;5.6;2.6;2.4
472;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2010;93.3;83.5;45.1;68.2;12.5;6.5;2.9;3.1;13.3;6.9;3.1;3.3
473;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2011;93.9;85.6;42.2;66.8;10.7;5.6;2.2;2.9;11.5;6.0;2.4;3.0
474;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2012;93.2;85.5;39.9;68.2;10.5;5.5;2.0;3.0;11.1;5.8;2.1;3.1
475;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2013;93.7;86.1;39.8;68.7;10.2;5.3;1.9;3.0;10.9;5.7;2.0;3.2
476;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2014;94.7;87.2;39.9;70.2;10.4;5.5;1.9;3.0;11.0;5.8;2.0;3.2
477;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2015;94.8;87.6;41.8;71.3;11.0;5.7;2.0;3.3;11.7;6.0;2.2;3.5
478;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2016;94.1;87.7;37.4;71.2;10.5;5.5;1.7;3.2;11.1;5.8;1.8;3.4
479;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2017;94.2;88.1;36.7;71.7;10.5;5.5;1.7;3.3;11.1;5.9;1.8;3.5
480;Totaal mannen en vrouwen;80 tot 85 jaar;Waarde;2018;93.8;87.5;34.9;71.9;10.1;5.3;1.5;3.2;10.7;5.6;1.6;3.4
481;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2006;0.4;0.6;0.7;0.7;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0
482;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2007;0.4;0.5;0.6;0.6;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0
483;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2008;0.3;0.4;0.6;0.6;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0
484;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2009;0.5;0.6;0.9;0.9;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
485;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2010;0.4;0.6;0.8;0.8;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
486;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2011;0.6;0.8;1.1;1.1;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
487;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2012;0.1;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
488;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2013;0.1;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
489;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2014;0.1;0.2;0.3;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
490;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2015;0.1;0.2;0.3;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
491;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2016;0.1;0.2;0.3;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
492;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2017;0.1;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
493;Totaal mannen en vrouwen;80 tot 85 jaar;Standaardfout;2018;0.1;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
494;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2006;88.2;68.4;59.9;57.7;9.4;3.5;3.8;2.2;10.4;3.9;4.1;2.4
495;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2007;89.0;72.0;59.4;58.6;9.4;3.7;3.6;2.2;10.3;4.0;3.9;2.4
496;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2008;92.0;74.3;61.5;64.9;10.4;4.0;3.8;2.6;11.1;4.2;4.1;2.8
497;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2009;93.1;76.6;63.1;67.2;11.0;4.2;4.0;2.8;11.6;4.5;4.2;2.9
498;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2010;93.4;74.7;64.7;73.7;13.9;5.1;5.1;3.7;14.8;5.4;5.4;3.9
499;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2011;92.7;77.3;59.9;72.7;11.7;4.5;4.0;3.3;12.5;4.8;4.2;3.5
500;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2012;93.0;79.2;60.6;73.5;12.5;4.7;3.9;3.9;13.1;4.9;4.1;4.1
501;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2013;93.7;79.9;61.2;74.7;12.5;4.7;3.7;4.0;13.0;5.0;3.9;4.2
502;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2014;95.4;82.0;61.4;76.8;12.7;4.9;3.7;4.1;13.3;5.1;3.9;4.3
503;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2015;96.2;83.4;63.0;78.2;13.5;5.1;3.9;4.4;14.1;5.3;4.1;4.6
504;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2016;94.9;83.2;59.0;77.8;13.0;5.0;3.5;4.5;13.6;5.2;3.7;4.7
505;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2017;94.2;84.1;57.6;77.5;13.1;5.2;3.4;4.6;13.7;5.4;3.6;4.8
506;Totaal mannen en vrouwen;85 tot 90 jaar;Waarde;2018;94.3;83.5;55.7;77.7;12.4;4.8;3.1;4.4;12.9;5.1;3.2;4.7
507;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2006;0.6;0.8;0.9;0.9;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
508;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2007;0.5;0.7;0.8;0.8;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
509;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2008;0.4;0.6;0.7;0.7;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
510;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2009;0.6;0.9;1.2;1.1;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
511;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2010;0.6;0.9;1.0;0.9;0.3;0.2;0.2;0.1;0.3;0.2;0.2;0.1
512;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2011;0.9;1.2;1.5;1.3;0.3;0.1;0.2;0.1;0.3;0.1;0.2;0.1
513;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2012;0.2;0.3;0.4;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
514;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2013;0.2;0.3;0.4;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
515;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2014;0.2;0.3;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
516;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2015;0.2;0.3;0.4;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
517;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2016;0.2;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
518;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2017;0.1;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
519;Totaal mannen en vrouwen;85 tot 90 jaar;Standaardfout;2018;0.2;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
520;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2006;86.7;58.1;74.6;62.6;11.5;2.6;6.0;2.9;12.5;2.8;6.5;3.1
521;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2007;87.7;60.9;75.6;62.7;11.2;2.9;5.7;2.7;12.0;3.1;6.1;2.8
522;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2008;91.0;61.6;77.5;69.6;12.5;2.7;6.6;3.3;13.4;2.9;7.0;3.5
523;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2009;93.5;66.6;84.4;75.4;14.0;3.1;7.2;3.6;14.7;3.3;7.6;3.8
524;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2010;92.1;64.6;81.3;77.6;16.9;3.7;8.5;4.8;17.8;3.9;8.9;5.0
525;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2011;93.0;65.9;82.2;82.0;16.1;3.2;7.8;5.1;16.9;3.4;8.2;5.3
526;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2012;90.3;67.3;76.9;75.6;14.7;3.5;6.4;4.8;15.3;3.7;6.7;5.0
527;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2013;91.4;69.0;77.6;77.4;14.7;3.6;6.2;4.9;15.3;3.8;6.4;5.1
528;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2014;94.8;71.8;80.5;81.6;15.4;3.7;6.4;5.2;16.0;3.9;6.7;5.4
529;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2015;95.3;73.6;80.5;82.1;16.3;4.0;6.6;5.7;17.1;4.2;6.9;6.0
530;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2016;93.5;72.3;77.6;81.9;15.8;3.9;6.0;5.9;16.4;4.0;6.3;6.1
531;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2017;92.3;74.5;76.7;81.7;16.0;4.0;6.0;6.0;16.5;4.2;6.2;6.2
532;Totaal mannen en vrouwen;90 jaar of ouder;Waarde;2018;92.6;74.4;75.7;81.9;15.5;3.8;5.6;6.1;16.1;4.0;5.8;6.3
533;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2006;0.8;1.3;1.1;1.3;0.3;0.1;0.2;0.1;0.3;0.1;0.2;0.1
534;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2007;0.6;1.1;0.9;1.1;0.3;0.1;0.2;0.1;0.3;0.1;0.2;0.1
535;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2008;0.7;1.1;1.0;1.0;0.3;0.1;0.2;0.1;0.3;0.1;0.2;0.1
536;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2009;1.1;1.6;1.4;1.5;0.4;0.1;0.3;0.2;0.4;0.1;0.3;0.2
537;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2010;0.9;1.4;1.2;1.3;0.4;0.2;0.3;0.2;0.4;0.2;0.3;0.2
538;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2011;1.3;2.0;1.7;1.6;0.7;0.2;0.4;0.3;0.7;0.2;0.4;0.3
539;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2012;0.2;0.5;0.4;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
540;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2013;0.2;0.4;0.4;0.4;0.1;0.0;0.1;0.1;0.1;0.1;0.1;0.1
541;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2014;0.3;0.4;0.4;0.4;0.1;0.0;0.1;0.1;0.1;0.0;0.1;0.1
542;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2015;0.3;0.4;0.4;0.4;0.1;0.0;0.1;0.1;0.1;0.0;0.1;0.1
543;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2016;0.2;0.4;0.4;0.4;0.1;0.0;0.1;0.1;0.1;0.0;0.1;0.1
544;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2017;0.2;0.4;0.4;0.3;0.1;0.0;0.1;0.1;0.1;0.0;0.1;0.1
545;Totaal mannen en vrouwen;90 jaar of ouder;Standaardfout;2018;0.2;0.4;0.4;0.3;0.1;0.0;0.1;0.1;0.1;0.0;0.1;0.1
546;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2006;67.6;63.8;1.2;23.6;2.2;1.8;0.0;0.4;3.2;2.7;0.0;0.6
547;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2007;66.2;62.3;1.0;23.4;2.1;1.7;0.0;0.4;3.1;2.5;0.0;0.5
548;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2008;69.7;65.7;1.1;25.6;2.3;1.8;0.0;0.4;3.2;2.6;0.0;0.6
549;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2009;71.6;66.8;1.6;30.5;2.5;2.0;0.0;0.5;3.4;2.7;0.0;0.7
550;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2010;70.2;65.9;1.0;28.9;2.4;1.9;0.0;0.5;3.4;2.7;0.0;0.7
551;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2011;70.7;66.3;0.7;29.7;2.4;1.9;0.0;0.5;3.3;2.6;0.0;0.7
552;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2012;72.1;67.3;0.9;31.6;2.6;2.0;0.0;0.6;3.6;2.8;0.0;0.8
553;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2013;71.9;66.8;0.7;32.3;2.5;1.9;0.0;0.6;3.4;2.6;0.0;0.8
554;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2014;71.7;66.8;0.6;31.8;2.5;1.9;0.0;0.6;3.4;2.6;0.0;0.8
555;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2015;72.0;66.9;0.8;32.7;2.5;1.9;0.0;0.6;3.5;2.6;0.0;0.8
556;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2016;73.2;68.0;0.7;34.5;2.6;2.0;0.0;0.6;3.5;2.7;0.0;0.8
557;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2017;71.9;66.7;0.6;33.3;2.5;1.9;0.0;0.6;3.4;2.6;0.0;0.8
558;Totaal mannen en vrouwen;0 tot 15 jaar;Waarde;2018;72.4;66.9;0.4;35.2;2.6;1.9;0.0;0.7;3.5;2.6;0.0;0.9
559;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2006;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
560;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2007;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
561;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2008;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
562;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2009;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
563;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2010;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
564;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2011;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
565;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2012;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
566;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2013;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
567;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2014;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
568;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2015;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
569;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2016;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2017;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571;Totaal mannen en vrouwen;0 tot 15 jaar;Standaardfout;2018;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2006;66.8;64.1;1.2;23.1;2.4;1.9;0.0;0.4;3.6;2.9;0.0;0.6
573;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2007;66.3;63.3;1.2;24.5;2.3;1.9;0.0;0.4;3.5;2.8;0.0;0.7
574;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2008;71.0;67.8;1.4;28.2;2.6;2.1;0.0;0.5;3.7;2.9;0.0;0.7
575;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2009;73.2;69.8;1.8;31.6;2.8;2.2;0.0;0.6;3.9;3.0;0.0;0.8
576;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2010;72.2;68.7;1.4;33.2;3.0;2.3;0.0;0.7;4.1;3.2;0.0;1.0
577;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2011;72.6;69.0;1.1;33.6;2.9;2.2;0.0;0.7;3.9;3.0;0.0;0.9
578;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2012;72.7;68.5;1.5;36.6;3.1;2.3;0.0;0.8;4.3;3.2;0.0;1.1
579;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2013;72.4;68.1;1.2;37.1;3.0;2.2;0.0;0.8;4.2;3.0;0.0;1.1
580;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2014;71.0;66.8;1.1;36.2;3.0;2.2;0.0;0.8;4.2;3.1;0.0;1.1
581;Totaal mannen en vrouwen;15 tot 30 jaar;Waarde;2015;70.5;66.1;1.2;36.6;3.0;2.2;0.0;0.8;4.3;3.1;0.0;1.2
