ID;KenmerkenWerknemer;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
168;Geslacht: vrouwen;Overheid;2012;541.3;8.5;9.9;11.5;13.4;17.7;25.2;400.3;6.0;6.9;7.7;8.9;11.3;16.0
169;Geslacht: vrouwen;Overheid;2013;537.8;8.6;10.0;11.4;13.2;17.1;23.5;398.1;6.7;7.5;8.3;9.3;11.4;15.5
170;Geslacht: vrouwen;Overheid;2014;536.1;9.1;10.6;11.9;14.1;17.4;23.7;399.2;7.1;7.9;8.7;9.9;11.7;15.7
171;Geslacht: vrouwen;Overheid;2015;539.5;9.5;10.9;12.2;14.1;16.8;23.1;403.8;7.3;8.0;8.7;9.8;11.3;15.4
172;Geslacht: vrouwen;Overheid;2016;546.0;9.8;11.2;13.1;15.2;18.0;24.2;411.7;7.4;8.2;9.1;10.2;11.8;15.8
173;Geslacht: vrouwen;Overheid;2017;557.0;10.4;12.0;14.0;16.0;19.4;25.6;420.0;7.6;8.5;9.6;10.8;12.7;16.7
174;Geslacht: vrouwen;Overheid;2018;568.9;10.6;12.6;14.9;17.4;21.0;28.0;430.9;7.6;8.7;10.0;11.4;13.5;18.1
175;Geslacht: vrouwen;Overheid;2019;589.1;11.2;13.6;16.2;19.4;23.0;31.0;447.6;7.8;9.2;10.6;12.4;14.7;20.0
176;Geslacht: vrouwen;Overheid;2020;596.7;10.9;13.1;15.5;18.2;22.9;30.9;455.6;7.5;8.8;10.2;11.8;14.6;19.8
177;Geslacht: vrouwen;Overheid;2021;621.8;11.5;13.6;16.1;18.8;23.6;31.8;477.6;7.9;9.2;10.6;12.2;14.9;20.1
178;Geslacht: vrouwen;Overheid;2022;646.4;11.5;12.8;14.7;17.7;20.5;29.9;498.7;7.8;8.7;9.8;11.6;13.4;19.2
179;Geslacht: vrouwen;Overheid;2023;669.7;12.5;14.1;16.8;20.4;25.1;36.5;517.8;8.5;9.4;11.2;13.3;16.3;23.4
180;Leeftijd: 0 tot 15 jaar;Totaal;2009;12.1;2.8;3.6;4.5;5.4;6.5;7.9;2.4;0.6;0.8;0.9;1.1;1.3;1.6
181;Leeftijd: 0 tot 15 jaar;Totaal;2010;10.7;2.5;3.3;4.2;5.0;6.0;7.2;2.1;0.5;0.7;0.9;1.0;1.2;1.5
182;Leeftijd: 0 tot 15 jaar;Totaal;2011;10.6;2.2;3.0;3.9;4.9;5.7;6.9;2.0;0.4;0.6;0.8;1.0;1.1;1.4
183;Leeftijd: 0 tot 15 jaar;Totaal;2012;10.0;2.0;2.7;3.4;4.4;5.1;6.3;1.9;0.4;0.6;0.7;0.9;1.0;1.2
184;Leeftijd: 0 tot 15 jaar;Totaal;2013;9.2;1.7;2.4;3.1;3.9;4.6;5.7;1.7;0.4;0.5;0.6;0.8;0.9;1.1
185;Leeftijd: 0 tot 15 jaar;Totaal;2014;9.0;1.7;2.4;3.1;3.9;4.5;5.5;1.7;0.4;0.5;0.6;0.8;0.9;1.1
186;Leeftijd: 0 tot 15 jaar;Totaal;2015;9.3;1.6;2.2;3.0;3.8;4.5;5.7;1.7;0.3;0.5;0.6;0.8;0.9;1.1
187;Leeftijd: 0 tot 15 jaar;Totaal;2016;10.0;1.7;2.4;3.3;4.0;4.7;6.2;1.8;0.4;0.5;0.7;0.8;0.9;1.2
188;Leeftijd: 0 tot 15 jaar;Totaal;2017;12.0;1.9;2.9;4.1;5.0;5.9;8.1;2.2;0.4;0.6;0.8;1.0;1.1;1.5
189;Leeftijd: 0 tot 15 jaar;Totaal;2018;14.8;2.1;3.3;4.8;5.8;7.0;10.1;2.6;0.4;0.6;0.9;1.1;1.3;1.8
190;Leeftijd: 0 tot 15 jaar;Totaal;2019;17.9;2.1;3.4;5.4;6.5;8.1;12.1;3.1;0.4;0.6;1.0;1.2;1.5;2.1
191;Leeftijd: 0 tot 15 jaar;Totaal;2020;16.4;1.9;2.9;4.3;5.5;6.6;10.4;3.0;0.4;0.6;0.9;1.1;1.3;1.9
192;Leeftijd: 0 tot 15 jaar;Totaal;2021;18.2;2.1;3.1;4.7;5.9;7.5;12.1;3.3;0.4;0.6;0.9;1.1;1.4;2.1
193;Leeftijd: 0 tot 15 jaar;Totaal;2022;31.2;2.2;3.5;5.4;7.5;9.6;18.6;5.2;0.4;0.6;1.0;1.3;1.7;3.0
194;Leeftijd: 0 tot 15 jaar;Totaal;2023;42.1;2.9;4.6;9.0;12.4;18.3;28.7;6.5;0.5;0.8;1.4;1.9;2.7;4.2
195;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2009;11.9;2.7;3.6;4.5;5.4;6.5;7.8;2.4;0.6;0.8;0.9;1.1;1.3;1.6
196;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2010;10.6;2.4;3.3;4.2;5.0;6.0;7.1;2.1;0.5;0.7;0.9;1.0;1.2;1.5
197;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2011;10.5;2.2;3.0;3.8;4.8;5.7;6.8;2.0;0.4;0.6;0.8;1.0;1.1;1.3
198;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2012;10.0;2.0;2.7;3.4;4.3;5.1;6.3;1.9;0.4;0.6;0.7;0.9;1.0;1.2
199;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2013;9.1;1.7;2.4;3.1;3.9;4.6;5.6;1.7;0.4;0.5;0.6;0.8;0.9;1.1
200;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2014;9.0;1.7;2.4;3.1;3.9;4.5;5.5;1.6;0.4;0.5;0.6;0.8;0.9;1.1
201;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2015;9.2;1.6;2.2;3.0;3.7;4.4;5.7;1.7;0.3;0.5;0.6;0.7;0.9;1.1
202;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2016;9.9;1.7;2.3;3.3;4.0;4.7;6.2;1.8;0.3;0.5;0.6;0.8;0.9;1.1
203;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2017;11.8;1.9;2.8;4.1;5.0;5.9;8.0;2.2;0.4;0.6;0.8;1.0;1.1;1.5
204;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2018;14.7;2.1;3.2;4.8;5.8;7.0;10.0;2.6;0.4;0.6;0.9;1.1;1.3;1.8
205;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2019;17.8;2.1;3.3;5.4;6.4;8.0;12.0;3.1;0.4;0.6;1.0;1.2;1.5;2.1
206;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2020;16.3;1.9;2.8;4.3;5.4;6.6;10.4;3.0;0.4;0.6;0.9;1.1;1.3;1.9
207;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2021;18.1;2.0;3.1;4.7;5.8;7.4;12.0;3.2;0.4;0.6;0.9;1.1;1.4;2.1
208;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2022;31.1;2.1;3.4;5.3;7.4;9.6;18.5;5.1;0.4;0.6;1.0;1.3;1.7;2.9
209;Leeftijd: 0 tot 15 jaar;Particuliere bedrijven;2023;41.9;2.9;4.5;8.9;12.3;18.2;28.6;6.4;0.5;0.8;1.4;1.9;2.7;4.2
210;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
211;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2010;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2011;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
213;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2012;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
214;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2014;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
216;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2015;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
217;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2016;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2017;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
219;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2018;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
220;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2019;0.1;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
221;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2020;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
222;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2021;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
223;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2022;0.2;0.0;0.0;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;Leeftijd: 0 tot 15 jaar;Gesubsidieerde instellingen;2023;0.2;0.0;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;Leeftijd: 0 tot 15 jaar;Overheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
226;Leeftijd: 0 tot 15 jaar;Overheid;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
227;Leeftijd: 0 tot 15 jaar;Overheid;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;Leeftijd: 0 tot 15 jaar;Overheid;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
229;Leeftijd: 0 tot 15 jaar;Overheid;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
230;Leeftijd: 0 tot 15 jaar;Overheid;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;Leeftijd: 0 tot 15 jaar;Overheid;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;Leeftijd: 0 tot 15 jaar;Overheid;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
233;Leeftijd: 0 tot 15 jaar;Overheid;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
234;Leeftijd: 0 tot 15 jaar;Overheid;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;Leeftijd: 0 tot 15 jaar;Overheid;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
236;Leeftijd: 0 tot 15 jaar;Overheid;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
237;Leeftijd: 0 tot 15 jaar;Overheid;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
238;Leeftijd: 0 tot 15 jaar;Overheid;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
239;Leeftijd: 0 tot 15 jaar;Overheid;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
240;Leeftijd: 15 tot 20 jaar;Totaal;2009;567.7;91.3;116.9;141.1;166.0;194.5;250.1;207.0;42.0;50.9;59.0;67.2;76.5;96.9
241;Leeftijd: 15 tot 20 jaar;Totaal;2010;552.3;89.2;115.6;139.8;164.4;193.9;249.2;195.7;43.5;52.8;61.1;69.1;78.5;98.6
242;Leeftijd: 15 tot 20 jaar;Totaal;2011;555.3;86.2;110.4;135.4;160.5;190.4;247.3;189.7;41.8;50.3;58.3;66.2;75.4;95.4
243;Leeftijd: 15 tot 20 jaar;Totaal;2012;540.7;85.4;108.0;130.9;155.6;185.2;241.4;179.7;41.4;49.3;56.6;64.3;73.1;92.0
244;Leeftijd: 15 tot 20 jaar;Totaal;2013;518.0;83.0;106.6;130.4;154.4;182.9;235.6;171.1;42.6;50.8;58.2;65.4;73.8;91.3
245;Leeftijd: 15 tot 20 jaar;Totaal;2014;513.9;85.1;109.5;134.4;158.4;187.6;240.0;166.0;42.3;50.9;58.4;65.7;74.2;91.2
246;Leeftijd: 15 tot 20 jaar;Totaal;2015;533.6;88.1;112.7;139.1;164.1;193.8;247.8;171.3;43.6;51.9;59.9;67.4;75.8;93.0
247;Leeftijd: 15 tot 20 jaar;Totaal;2016;563.5;95.8;123.4;151.9;178.6;213.0;287.0;187.7;45.9;55.0;63.6;71.7;81.5;103.7
248;Leeftijd: 15 tot 20 jaar;Totaal;2017;603.9;91.8;127.7;172.3;204.6;248.4;332.7;205.7;44.2;56.0;69.0;78.9;91.6;117.6
249;Leeftijd: 15 tot 20 jaar;Totaal;2018;644.5;91.9;127.9;177.0;213.3;260.5;355.2;222.7;43.8;55.8;70.3;81.2;95.0;124.0
250;Leeftijd: 15 tot 20 jaar;Totaal;2019;668.8;90.5;125.8;176.6;213.2;259.7;358.5;231.0;43.1;55.0;70.1;81.6;95.5;125.4
251;Leeftijd: 15 tot 20 jaar;Totaal;2020;631.1;77.8;108.6;156.4;197.7;237.0;323.9;223.1;38.5;49.2;63.6;76.2;88.4;115.0
252;Leeftijd: 15 tot 20 jaar;Totaal;2021;648.3;80.2;112.0;161.9;201.8;244.4;340.6;230.9;40.3;51.3;66.0;78.2;91.1;120.0
253;Leeftijd: 15 tot 20 jaar;Totaal;2022;699.5;71.4;94.8;127.4;159.4;194.7;286.9;248.1;37.2;45.5;55.5;65.6;76.4;103.8
254;Leeftijd: 15 tot 20 jaar;Totaal;2023;704.4;71.4;91.7;121.3;154.0;194.5;279.1;248.2;37.0;44.8;54.2;64.3;76.5;103.2
255;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2009;515.7;74.0;98.9;122.6;147.0;175.0;229.4;180.1;30.4;38.9;46.9;54.9;64.0;84.0
256;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2010;499.1;69.4;95.1;118.8;143.0;171.9;226.1;168.5;30.4;39.3;47.4;55.2;64.4;84.1
257;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2011;502.5;65.4;88.9;113.4;138.1;167.4;223.2;163.6;28.0;36.2;44.1;51.9;60.9;80.5
258;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2012;489.9;64.0;85.9;108.4;132.7;161.7;216.9;154.9;27.2;34.8;42.0;49.5;58.2;76.7
259;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2013;472.1;60.5;83.4;106.8;130.5;158.5;210.1;146.5;26.9;34.8;42.0;49.1;57.4;74.5
260;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2014;473.7;63.2;86.9;111.5;135.0;163.8;215.2;143.5;26.9;35.0;42.5;49.6;58.0;74.6
261;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2015;495.8;66.2;90.2;116.2;140.8;170.1;223.3;149.7;28.2;36.2;44.1;51.4;59.8;76.6
262;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2016;525.5;74.5;101.6;129.7;156.1;190.1;263.3;166.5;31.2;40.0;48.5;56.4;66.1;87.9
263;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2017;563.4;71.2;106.6;150.8;182.7;226.0;309.4;184.7;30.6;42.2;55.0;64.8;77.3;102.8
264;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2018;598.9;71.7;107.2;155.8;191.7;238.5;332.1;200.8;31.1;42.8;57.2;68.0;81.6;110.1
265;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2019;617.9;70.8;105.6;155.9;192.0;237.9;335.7;208.3;31.3;43.0;57.9;69.2;82.8;112.2
266;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2020;576.6;58.4;88.7;136.2;177.1;216.0;302.0;199.6;27.3;37.8;52.0;64.5;76.5;102.6
267;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2021;588.2;57.7;89.1;138.6;178.2;220.3;315.6;205.2;27.5;38.3;53.0;65.0;77.6;106.1
268;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2022;632.9;47.6;70.5;102.8;134.2;168.9;260.4;220.5;24.1;32.2;42.0;52.0;62.5;89.6
269;Leeftijd: 15 tot 20 jaar;Particuliere bedrijven;2023;633.9;47.4;67.4;96.6;129.0;169.1;252.9;219.3;23.8;31.3;40.7;50.6;62.5;88.8
270;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2009;43.6;15.5;16.1;16.5;17.0;17.5;18.5;20.2;10.1;10.4;10.5;10.7;10.8;11.1
271;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2010;44.1;16.5;17.3;17.7;18.1;18.6;19.6;19.9;10.4;10.8;10.9;11.0;11.2;11.5
272;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2011;44.7;17.5;18.2;18.6;19.0;19.5;20.5;19.8;10.8;11.1;11.3;11.4;11.5;11.8
273;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2012;43.0;17.6;18.2;18.6;19.0;19.5;20.4;19.1;10.8;11.1;11.2;11.4;11.5;11.8
274;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2013;37.5;17.5;18.1;18.5;18.8;19.3;20.0;17.7;11.1;11.4;11.5;11.6;11.7;12.0
275;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2014;31.8;16.4;17.0;17.3;17.7;18.1;18.8;15.5;10.4;10.7;10.8;10.9;11.0;11.2
276;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2015;29.4;16.1;16.6;17.0;17.3;17.7;18.3;14.5;10.0;10.3;10.4;10.5;10.6;10.8
277;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2016;29.7;15.7;16.1;16.5;16.8;17.1;17.7;14.4;9.6;9.8;9.9;10.0;10.1;10.3
278;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2017;32.3;15.5;16.0;16.3;16.7;17.1;17.7;14.5;9.0;9.2;9.3;9.4;9.5;9.7
279;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2018;37.2;16.2;16.7;17.0;17.4;17.9;18.6;16.3;9.3;9.5;9.6;9.7;9.8;10.1
280;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2019;42.1;16.9;17.3;17.8;18.1;18.5;19.4;18.1;9.7;9.9;10.0;10.1;10.2;10.6
281;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2020;45.4;17.5;17.9;18.2;18.5;18.8;19.5;19.4;9.8;10.0;10.1;10.2;10.3;10.5
282;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2021;50.3;20.2;20.6;20.9;21.2;21.5;22.2;21.2;11.2;11.3;11.4;11.5;11.7;11.9
283;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2022;56.1;20.8;21.1;21.4;21.6;21.9;22.4;22.7;11.2;11.4;11.5;11.6;11.7;11.8
284;Leeftijd: 15 tot 20 jaar;Gesubsidieerde instellingen;2023;59.7;20.9;21.2;21.5;21.7;22.0;22.6;23.9;11.2;11.4;11.5;11.6;11.7;11.9
285;Leeftijd: 15 tot 20 jaar;Overheid;2009;8.5;1.9;1.9;2.0;2.0;2.1;2.2;6.8;1.5;1.6;1.6;1.6;1.6;1.8
286;Leeftijd: 15 tot 20 jaar;Overheid;2010;9.1;3.2;3.2;3.3;3.3;3.3;3.5;7.2;2.8;2.8;2.8;2.8;2.8;3.0
287;Leeftijd: 15 tot 20 jaar;Overheid;2011;8.1;3.3;3.4;3.4;3.4;3.5;3.6;6.2;2.9;3.0;3.0;3.0;3.0;3.1
288;Leeftijd: 15 tot 20 jaar;Overheid;2012;7.7;3.8;3.9;3.9;3.9;3.9;4.1;5.8;3.3;3.4;3.4;3.4;3.4;3.5
289;Leeftijd: 15 tot 20 jaar;Overheid;2013;8.4;5.0;5.1;5.1;5.1;5.2;5.4;6.8;4.6;4.6;4.6;4.6;4.6;4.8
290;Leeftijd: 15 tot 20 jaar;Overheid;2014;8.4;5.6;5.6;5.7;5.7;5.7;6.0;7.0;5.1;5.1;5.2;5.2;5.2;5.4
291;Leeftijd: 15 tot 20 jaar;Overheid;2015;8.4;5.8;5.9;6.0;6.0;6.0;6.2;7.0;5.3;5.4;5.4;5.4;5.5;5.6
292;Leeftijd: 15 tot 20 jaar;Overheid;2016;8.4;5.6;5.7;5.7;5.7;5.8;6.0;6.9;5.1;5.2;5.2;5.2;5.3;5.5
293;Leeftijd: 15 tot 20 jaar;Overheid;2017;8.2;5.1;5.2;5.2;5.2;5.3;5.7;6.5;4.6;4.6;4.7;4.7;4.7;5.1
294;Leeftijd: 15 tot 20 jaar;Overheid;2018;8.4;4.0;4.0;4.1;4.1;4.1;4.5;5.5;3.5;3.5;3.5;3.5;3.5;3.8
295;Leeftijd: 15 tot 20 jaar;Overheid;2019;8.7;2.8;2.9;2.9;3.0;3.2;3.5;4.6;2.2;2.2;2.2;2.3;2.4;2.7
296;Leeftijd: 15 tot 20 jaar;Overheid;2020;9.1;1.9;2.0;2.1;2.1;2.2;2.4;4.1;1.4;1.4;1.5;1.5;1.7;1.8
297;Leeftijd: 15 tot 20 jaar;Overheid;2021;9.9;2.3;2.3;2.3;2.4;2.6;2.8;4.4;1.6;1.6;1.6;1.7;1.8;2.0
298;Leeftijd: 15 tot 20 jaar;Overheid;2022;10.5;3.1;3.2;3.2;3.6;3.9;4.1;4.9;1.9;1.9;2.0;2.1;2.2;2.4
299;Leeftijd: 15 tot 20 jaar;Overheid;2023;10.8;3.1;3.1;3.2;3.2;3.4;3.6;5.0;2.0;2.1;2.1;2.1;2.3;2.4
300;Leeftijd: 20 tot 25 jaar;Totaal;2009;811.9;118.1;152.4;191.4;229.7;271.5;357.3;528.7;71.0;90.8;114.0;137.3;162.8;218.3
301;Leeftijd: 20 tot 25 jaar;Totaal;2010;811.1;126.5;165.6;208.1;249.0;293.0;380.7;517.9;78.1;100.8;126.0;150.3;177.0;233.0
302;Leeftijd: 20 tot 25 jaar;Totaal;2011;827.7;129.1;170.4;214.6;256.1;302.4;393.3;513.9;78.0;101.6;126.9;151.1;178.3;234.5
303;Leeftijd: 20 tot 25 jaar;Totaal;2012;820.0;132.4;176.2;220.3;261.4;309.3;400.0;497.5;78.9;103.9;128.5;152.1;178.8;233.6
304;Leeftijd: 20 tot 25 jaar;Totaal;2013;796.1;132.7;179.3;224.3;266.2;314.6;403.9;477.3;82.1;108.7;133.3;156.7;183.2;236.6
305;Leeftijd: 20 tot 25 jaar;Totaal;2014;792.8;143.2;192.8;240.4;284.3;334.0;422.7;470.4;87.2;115.8;141.7;166.2;193.4;246.0
306;Leeftijd: 20 tot 25 jaar;Totaal;2015;804.1;146.3;195.4;244.5;289.1;339.5;429.3;477.3;90.0;118.1;144.7;169.1;196.6;249.3
307;Leeftijd: 20 tot 25 jaar;Totaal;2016;810.1;152.8;204.6;255.1;301.5;352.4;446.3;490.3;94.9;124.3;151.5;177.3;205.1;259.4
308;Leeftijd: 20 tot 25 jaar;Totaal;2017;830.2;159.9;224.9;291.5;345.7;401.4;495.7;507.8;97.3;133.4;168.4;198.8;229.8;287.6
309;Leeftijd: 20 tot 25 jaar;Totaal;2018;852.9;163.5;232.4;308.3;367.8;426.6;525.4;530.6;98.4;136.2;175.8;209.7;243.2;305.4
310;Leeftijd: 20 tot 25 jaar;Totaal;2019;869.6;158.9;234.1;316.0;379.3;440.3;542.2;544.0;94.9;137.4;179.2;215.5;250.7;315.6
311;Leeftijd: 20 tot 25 jaar;Totaal;2020;843.7;148.3;223.6;303.8;368.8;428.3;526.9;531.7;90.7;132.3;173.6;209.6;244.2;306.8
312;Leeftijd: 20 tot 25 jaar;Totaal;2021;897.4;154.7;231.7;315.0;381.0;442.3;546.3;563.8;96.0;137.9;180.0;216.7;252.5;317.9
313;Leeftijd: 20 tot 25 jaar;Totaal;2022;949.8;137.4;199.8;278.8;349.2;415.3;535.0;596.4;87.2;120.9;160.7;199.0;236.1;309.1
314;Leeftijd: 20 tot 25 jaar;Totaal;2023;963.1;153.9;232.0;322.6;402.4;474.3;607.0;610.2;96.3;140.1;188.1;233.0;276.1;359.4
315;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2009;632.9;93.1;124.0;159.3;193.5;230.4;303.2;403.6;53.0;70.5;91.3;111.9;134.0;180.5
316;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2010;623.7;98.2;133.3;172.1;208.6;247.3;321.5;390.8;58.2;78.2;101.0;122.6;145.8;192.9
317;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2011;638.6;99.7;136.9;177.6;214.8;255.6;332.7;390.7;57.7;78.7;101.9;123.5;147.2;194.7
318;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2012;637.4;102.6;141.7;182.4;219.2;261.7;339.3;381.4;58.4;80.4;103.1;124.2;147.7;194.6
319;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2013;625.7;102.1;144.0;185.6;223.0;266.4;343.3;369.2;60.3;83.8;106.4;127.2;150.8;196.5
320;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2014;634.1;111.2;155.7;200.1;239.9;285.0;362.6;370.3;64.5;89.9;113.9;136.1;160.6;206.4
321;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2015;651.9;113.3;158.3;204.5;245.4;291.6;370.9;381.2;66.6;92.1;117.1;139.5;164.5;210.8
322;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2016;658.9;119.9;168.0;215.6;258.4;305.2;388.9;393.9;71.5;98.6;124.1;147.8;173.3;221.5
323;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2017;673.3;127.0;188.1;251.2;301.3;352.5;434.1;408.2;74.5;108.3;141.3;169.4;197.8;248.0
324;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2018;688.4;131.6;196.4;268.0;322.7;376.1;459.9;424.4;76.6;112.1;149.1;180.3;210.6;263.8
